,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
10,1210010011,2004,1210010,12,1,1,2004,706,1400,0,2.0,0.17,,,,,32.3,29.2,43.81,0.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.8,#,4.2,#,6.9,#,29.0,,,,,,,,
11,1210010012,2004,1210010,12,1,1,2004,706,1800,0,2.0,0.16,,,,,28.5,29.6,45.76,0.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.9,#,3.9,#,6.8,#,32.0,,,,,,,,
12,1210010013,2004,1210010,12,1,1,2004,706,2200,0,2.0,0.16,,,,,26.3,28.2,40.56,0.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.8,#,3.1,#,5.6,#,20.0,,,,,,,,
13,1210010014,2004,1210010,12,1,1,2004,707,200,0,2.0,0.17,,,,,25.2,27.0,40.84,0.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.5,#,3.2,#,5.8,#,23.0,,,,,,,,
14,1210010015,2004,1210010,12,1,1,2004,707,600,0,2.0,0.18,,,,,25.8,27.2,33.65,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,7.6,#,2.5,#,5.0,#,21.0,,,,,,,,
15,1210010016,2004,1210010,12,1,1,2004,707,1000,0,2.0,0.18,,,,,33.1,29.3,33.49,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.5,#,2.9,#,5.4,#,14.0,,,,,,,,
16,1210010017,2004,1210010,12,1,1,2004,803,900,0,2.0,0.23,,,,,33.0,28.0,46.37,1.15,,,1200101,<,0.001,<,0.1,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.0002,<,0.0002,,,,,,,,,,,,,,,,,#,0.08,,,#,7.3,#,8.2,#,3.1,#,4.2,#,14.0,#,7900.0,,,#,2.1,#,0.11
17,1210010018,2004,1210010,12,1,1,2004,803,1400,0,2.0,0.23,,,,,33.3,28.4,44.94,1.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.8,#,3.4,#,4.3,#,14.0,,,,,,,,
18,1210010019,2004,1210010,12,1,1,2004,803,2140,0,2.0,0.23,,,,,27.0,28.3,45.59,1.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,4.0,#,5.6,#,21.0,,,,,,,,
19,1210010020,2004,1210010,12,1,1,2004,914,900,0,2.0,0.25,,,,,28.8,26.2,80.71,1.25,,,1200101,<,0.001,<,0.1,#,0.001,<,0.005,#,0.001,<,0.0005,,,<,0.0005,,,#,0.0005,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0006,,,<,0.0003,<,0.0002,<,0.001,#,0.009000000000000001,#,2.2,#,0.06,#,0.05,#,7.5,#,8.2,#,1.5,#,3.7,#,18.0,#,7900.0,,,#,2.7,#,0.12
20,1210010021,2004,1210010,12,1,1,2004,914,1400,0,2.0,0.25,,,,,31.0,28.8,76.85,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.7,#,1.2,#,3.7,#,18.0,,,,,,,,
21,1210010022,2004,1210010,12,1,1,2004,914,2130,0,2.0,0.25,,,,,26.0,25.9,81.53,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.9,#,1.7,#,3.9,#,14.0,,,,,,,,
22,1210010023,2004,1210010,12,1,1,2004,1019,900,0,2.0,0.39,,,,,14.2,15.5,147.12,1.95,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.0002,<,0.0002,,,,,,,,,,,,,,,,,#,0.05,,,#,7.3,#,9.2,#,1.0,#,2.7,#,17.0,#,33000.0,,,#,3.6,#,0.085
23,1210010024,2004,1210010,12,1,1,2004,1019,1400,0,2.0,0.39,,,,,14.0,15.6,150.36,1.95,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.4,#,0.8,#,2.7,#,15.0,,,,,,,,
24,1210010025,2004,1210010,12,1,1,2004,1019,2130,0,2.0,0.39,,,,,14.3,15.6,156.11,1.95,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.4,#,0.8,#,2.5,#,14.0,,,,,,,,
25,1210010026,2004,1210010,12,1,1,2004,1109,900,0,2.0,0.37,,,,,14.2,15.6,153.87,1.85,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.0002,<,0.0002,,,,,,,,,,,,,,,,,#,0.06,,,#,7.4,#,9.7,#,1.4,#,2.7,#,12.0,#,13000.0,,,#,3.4,#,0.071
26,1210010027,2004,1210010,12,1,1,2004,1109,1400,0,2.0,0.37,,,,,21.9,16.7,142.72,1.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,0.8,#,2.5,#,12.0,,,,,,,,
27,1210010028,2004,1210010,12,1,1,2004,1109,2130,0,2.0,0.37,,,,,15.3,14.3,147.11,1.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.6,#,0.8,#,2.4,#,11.0,,,,,,,,
28,1210010029,2004,1210010,12,1,1,2004,1209,1000,0,2.0,0.29,,,,,11.1,10.4,117.55,1.45,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.0002,<,0.0002,,,,,,,,,,,,,,,,,#,0.08,,,#,7.4,#,10.0,#,1.7,#,3.2,#,9.0,#,49000.0,,,#,2.7,#,0.066
29,1210010030,2004,1210010,12,1,1,2004,1209,1400,0,2.0,0.3,,,,,10.4,10.5,108.71,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.2,#,2.5,#,6.0,,,,,,,,
30,1210010031,2004,1210010,12,1,1,2004,1209,1800,0,2.0,0.31,,,,,9.3,9.1,122.97,1.55,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.3,#,3.1,#,7.0,,,,,,,,
31,1210010032,2004,1210010,12,1,1,2004,1209,2200,0,2.0,0.29,,,,,8.2,9.0,109.04,1.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.7,#,3.1,#,6.0,,,,,,,,
32,1210010033,2004,1210010,12,1,1,2004,1210,200,0,2.0,0.29,,,,,8.3,8.9,115.21,1.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,1.2,#,2.8,#,6.0,,,,,,,,
33,1210010034,2004,1210010,12,1,1,2004,1210,600,0,2.0,0.3,,,,,8.7,8.8,117.49,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.0,#,2.9,#,6.0,,,,,,,,
34,1210010035,2004,1210010,12,1,1,2004,1210,1000,0,2.0,0.31,,,,,13.6,10.2,117.18,1.55,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,1.9,#,2.9,#,6.0,,,,,,,,
35,1210010036,2004,1210010,12,1,1,2005,113,900,0,2.0,0.25,,,,,5.0,3.2,48.56,1.25,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,<,0.0005,,,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0002,<,0.0006,,,<,0.0003,<,0.0002,<,0.001,#,0.051,#,2.8,#,0.21,#,0.07,#,7.4,#,12.0,#,1.3,#,2.7,#,5.0,#,3300.0,,,#,3.1,#,0.087
36,1210010037,2004,1210010,12,1,1,2005,113,1400,0,2.0,0.25,,,,,10.3,5.3,50.35,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,1.4,#,2.6,#,5.0,,,,,,,,
37,1210010038,2004,1210010,12,1,1,2005,113,2130,0,2.0,0.26,,,,,5.3,4.0,51.73,1.3,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,1.4,#,2.8,#,6.0,,,,,,,,
38,1210010039,2004,1210010,12,1,1,2005,201,900,0,2.0,0.27,,,,,3.9,4.6,46.84,1.35,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.0002,<,0.0002,,,,,,,,,,,,,,,,,#,0.12,,,#,7.5,#,11.0,#,2.3,#,3.5,#,12.0,#,4900.0,,,#,3.4,#,0.11
39,1210010040,2004,1210010,12,1,1,2005,201,1400,0,2.0,0.26,,,,,7.2,6.7,54.2,1.3,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.1,#,3.3,#,11.0,,,,,,,,
40,1210010041,2004,1210010,12,1,1,2005,201,2130,0,2.0,0.24,,,,,2.6,5.8,52.02,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.4,#,3.5,#,9.0,,,,,,,,
41,1210010042,2004,1210010,12,1,1,2005,301,900,0,2.0,0.27,,,,,5.8,5.8,46.94,1.35,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.0002,<,0.0002,,,,,,,,,,,,,,,,,#,0.17,,,#,7.2,#,11.0,#,2.1,#,2.9,#,6.0,#,7900.0,,,#,3.0,#,0.096
42,1210010043,2004,1210010,12,1,1,2005,301,1400,0,2.0,0.25,,,,,10.7,8.6,54.0,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,11.0,#,1.2,#,2.7,#,6.0,,,,,,,,
43,1210010044,2004,1210010,12,1,1,2005,301,2130,0,2.0,0.24,,,,,4.6,8.3,53.27,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,1.2,#,3.3,#,8.0,,,,,,,,
44,1210020001,2004,1210020,12,1,2,2004,423,1120,0,3.0,0.61,,,,,20.0,16.3,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.0,#,2.0,#,3.4,#,12.0,,,,,#,1.5,#,0.09
45,1210020002,2004,1210020,12,1,2,2004,423,1530,0,3.0,0.64,,,,,15.0,16.2,,3.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.4,#,1.5,#,3.1,#,11.0,,,,,,,,
46,1210020003,2004,1210020,12,1,2,2004,513,1125,0,3.0,0.52,,,,,22.6,18.8,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.0,#,1.7,#,2.8,#,15.0,,,,,#,1.2,#,0.1
47,1210020004,2004,1210020,12,1,2,2004,513,1545,0,3.0,0.49,,,,,22.0,18.2,,2.45,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.0,#,1.4,#,3.5,#,22.0,,,,,,,,
48,1210020005,2004,1210020,12,1,2,2004,615,1115,0,3.0,0.36,,,,,30.2,23.2,,1.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.0,#,3.8,#,4.6,#,24.0,,,,,#,2.4,#,0.13
49,1210020006,2004,1210020,12,1,2,2004,615,1540,0,3.0,0.5,,,,,29.6,24.2,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.2,#,2.4,#,4.4,#,20.0,,,,,,,,
50,1210020007,2004,1210020,12,1,2,2004,706,900,0,3.0,0.62,,,,,27.8,26.0,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,7.6,#,3.4,#,6.0,#,16.0,,,,,#,1.8,#,0.12
51,1210020008,2004,1210020,12,1,2,2004,706,1425,0,3.0,0.57,,,,,31.0,27.0,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,3.6,#,6.1,#,17.0,,,,,,,,
52,1210020009,2004,1210020,12,1,2,2004,803,1115,0,3.0,0.63,,,,,32.0,28.0,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.7,#,3.8,#,4.7,#,11.0,,,,,#,2.1,#,0.12
53,1210020010,2004,1210020,12,1,2,2004,803,1545,0,3.0,0.63,,,,,31.0,27.2,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,12.0,#,4.3,#,5.6,#,13.0,,,,,,,,
54,1210020011,2004,1210020,12,1,2,2004,914,1115,0,3.0,0.63,,,,,30.6,27.8,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.2,#,1.9,#,3.8,#,10.0,,,,,#,2.6,#,0.11
55,1210020012,2004,1210020,12,1,2,2004,914,1545,0,3.0,0.63,,,,,31.5,27.4,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.9,#,1.7,#,3.7,#,11.0,,,,,,,,
56,1210020013,2004,1210020,12,1,2,2004,1019,1110,0,3.0,0.58,,,,,14.8,15.8,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.0,#,1.1,#,2.6,#,9.0,,,,,#,3.6,#,0.092
57,1210020014,2004,1210020,12,1,2,2004,1019,1545,0,3.0,0.51,,,,,14.6,15.8,,2.55,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.0,#,0.8,#,2.7,#,12.0,,,,,,,,
58,1210020015,2004,1210020,12,1,2,2004,1109,1115,0,3.0,0.43,,,,,19.4,16.3,,2.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.6,#,0.9,#,2.5,#,9.0,,,,,#,3.4,#,0.075
59,1210020016,2004,1210020,12,1,2,2004,1109,1535,0,3.0,0.59,,,,,19.5,16.4,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.7,#,1.0,#,2.3,#,5.0,,,,,,,,
60,1210020017,2004,1210020,12,1,2,2004,1209,900,0,3.0,0.56,,,,,10.6,9.6,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,1.3,#,2.8,#,5.0,,,,,#,2.5,#,0.061
61,1210020018,2004,1210020,12,1,2,2004,1209,1430,0,3.0,0.63,,,,,10.0,9.2,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.4,#,2.6,#,4.0,,,,,,,,
62,1210020019,2004,1210020,12,1,2,2005,113,1100,0,3.0,0.62,,,,,7.6,4.7,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,1.4,#,2.8,#,3.0,,,,,#,3.4,#,0.1
63,1210020020,2004,1210020,12,1,2,2005,113,1535,0,3.0,0.62,,,,,9.8,5.1,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,1.5,#,2.8,#,3.0,,,,,,,,
64,1210020021,2004,1210020,12,1,2,2005,201,1100,0,3.0,0.63,,,,,7.8,6.6,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,1.9,#,3.2,#,6.0,,,,,#,3.4,#,0.1
65,1210020022,2004,1210020,12,1,2,2005,201,1540,0,3.0,0.53,,,,,5.1,5.6,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.3,#,3.5,#,9.0,,,,,,,,
66,1210020023,2004,1210020,12,1,2,2005,301,1100,0,3.0,0.6,,,,,6.2,6.6,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,2.9,#,3.7,#,7.0,,,,,#,3.2,#,0.13
67,1210020024,2004,1210020,12,1,2,2005,301,1540,0,3.0,0.55,,,,,9.6,7.6,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,1.5,#,3.1,#,7.0,,,,,,,,
68,1210030001,2004,1210030,12,1,51,2004,423,900,0,2.0,0.5,,,,,15.8,14.1,91.66,2.5,,,1200151,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.3,#,1.4,#,2.5,#,11.0,#,33000.0,,,#,1.3,#,0.076
69,1210030002,2004,1210030,12,1,51,2004,423,1400,0,2.0,0.49,,,,,18.4,16.2,91.11,2.45,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.2,#,1.2,#,2.6,#,9.0,,,,,,,,
