,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
10,1210010011,1998,1210010,12,1,1,1998,707,1400,2,1,2.0,2.0,,,,32.5,28.7,,1.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,10.0,#,2.4,#,4.9,#,20.0,,,,,,,,
11,1210010012,1998,1210010,12,1,1,1998,707,2200,2,1,2.0,4.0,,,,24.9,27.9,,0.95,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,8.9,#,1.9,#,4.9,#,22.0,,,,,,,,
12,1210010013,1998,1210010,12,1,1,1998,805,900,2,1,3.0,2.0,,,,34.9,27.8,,1.5,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.6,#,1.0,#,3.7,#,37.0,#,130000.0,,,#,3.5,#,0.14
13,1210010014,1998,1210010,12,1,1,1998,805,1400,2,1,3.0,2.0,,,,35.6,27.0,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.0,#,0.9,#,3.8,#,31.0,,,,,,,,
14,1210010015,1998,1210010,12,1,1,1998,805,2125,2,1,3.0,4.0,,,,28.0,25.9,,1.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.7,#,0.6,#,4.0,#,32.0,,,,,,,,
15,1210010016,1998,1210010,12,1,1,1998,928,900,2,1,6.0,10.0,,,,20.0,19.2,,3.2,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,,,,,,,,,,,<,0.003,<,0.001,,,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,,,,,#,7.5,#,8.4,#,0.5,#,4.4,#,67.0,#,34000.0,,,#,3.7,#,0.16
16,1210010017,1998,1210010,12,1,1,1998,928,1400,2,1,6.0,4.0,,,,23.6,19.4,,3.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.2,#,0.7,#,4.9,#,69.0,,,,,,,,
17,1210010018,1998,1210010,12,1,1,1998,928,2125,2,1,6.0,4.0,,,,21.0,19.3,,3.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.7,<,0.5,#,3.7,#,39.0,,,,,,,,
18,1210010019,1998,1210010,12,1,1,1998,1006,900,2,1,4.0,10.0,,,,18.9,18.8,,2.1,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.2,<,0.5,#,2.7,#,26.0,#,7900.0,,,#,4.0,#,0.094
19,1210010020,1998,1210010,12,1,1,1998,1006,1400,2,1,4.0,4.0,,,,20.5,18.5,,2.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.9,#,0.6,#,3.1,#,26.0,,,,,,,,
20,1210010021,1998,1210010,12,1,1,1998,1006,2110,2,1,4.0,4.0,,,,20.0,17.5,,2.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.2,<,0.5,#,2.8,#,32.0,,,,,,,,
21,1210010022,1998,1210010,12,1,1,1998,1110,900,2,1,3.0,2.0,,,,13.9,14.0,,1.25,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.8,<,0.5,#,1.8,#,10.0,#,7000.0,,,#,3.2,#,0.07400000000000001
22,1210010023,1998,1210010,12,1,1,1998,1110,1400,2,1,3.0,4.0,,,,16.0,14.9,,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.9,#,0.5,#,2.2,#,9.0,,,,,,,,
23,1210010024,1998,1210010,12,1,1,1998,1110,2120,2,1,3.0,4.0,,,,12.9,14.1,,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,0.9,#,2.2,#,13.0,,,,,,,,
24,1210010025,1998,1210010,12,1,1,1998,1201,1000,2,1,2.0,2.0,,,,12.1,9.6,,1.1,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.8,#,11.0,#,1.6,#,2.2,#,7.0,#,3300.0,,,#,3.7,#,0.095
25,1210010026,1998,1210010,12,1,1,1998,1201,1400,2,1,2.0,2.0,,,,20.5,10.9,,1.1,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,2.1,#,2.5,#,9.0,,,,,,,,
26,1210010027,1998,1210010,12,1,1,1998,1201,2200,2,1,2.0,4.0,,,,9.9,10.0,,1.0,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,1.8,#,2.4,#,9.0,,,,,,,,
27,1210010028,1998,1210010,12,1,1,1999,105,900,2,1,2.0,2.0,,,,1.2,2.8,,1.05,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,,,,,,,,,,,<,0.003,<,0.001,,,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,,,,,#,7.4,#,12.0,#,1.2,#,2.3,#,3.0,#,790.0,,,#,4.0,#,0.096
28,1210010029,1998,1210010,12,1,1,1999,105,1400,2,1,2.0,2.0,,,,11.8,4.9,,1.1,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,1.9,#,2.4,#,3.0,,,,,,,,
29,1210010030,1998,1210010,12,1,1,1999,105,2115,2,1,2.0,2.0,,,,1.5,4.5,,1.1,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,2.0,#,2.6,#,5.0,,,,,,,,
30,1210010031,1998,1210010,12,1,1,1999,202,900,2,1,2.0,2.0,,,,7.0,4.5,,1.05,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.6,#,3.2,#,7.0,#,7900.0,,,#,3.6,#,0.15
31,1210010032,1998,1210010,12,1,1,1999,202,1400,2,1,2.0,2.0,,,,16.0,6.0,,1.1,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.4,#,3.2,#,7.0,,,,,,,,
32,1210010033,1998,1210010,12,1,1,1999,202,2105,2,1,2.0,2.0,,,,4.0,6.0,,1.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.9,#,3.3,#,8.0,,,,,,,,
33,1210010034,1998,1210010,12,1,1,1999,302,900,2,1,2.0,2.0,,,,8.2,6.4,,1.0,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,2.2,#,3.3,#,11.0,#,3300.0,,,#,3.3,#,0.16
34,1210010035,1998,1210010,12,1,1,1999,302,1400,2,1,2.0,2.0,,,,16.1,8.8,,1.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.4,#,3.5,#,9.0,,,,,,,,
35,1210010036,1998,1210010,12,1,1,1999,302,2100,2,1,2.0,2.0,,,,10.3,9.5,,1.1,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,2.3,#,3.3,#,12.0,,,,,,,,
36,1210020001,1998,1210020,12,1,2,1998,414,1140,2,2,5.0,10.0,,,,22.1,15.9,,2.4,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.7,#,1.5,#,5.1,#,48.0,#,1100.0,,,#,2.0,#,0.19
37,1210020002,1998,1210020,12,1,2,1998,414,1600,2,2,5.0,10.0,,,,21.0,15.1,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.1,#,2.3,#,4.7,#,33.0,,,,,,,,
38,1210020003,1998,1210020,12,1,2,1998,414,2045,2,2,6.0,10.0,,,,21.0,15.0,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.1,#,1.6,#,2.9,#,18.0,,,,,,,,
39,1210020004,1998,1210020,12,1,2,1998,512,1140,2,2,6.0,4.0,,,,17.2,16.9,,3.0,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.4,#,1.0,#,3.1,#,8.0,#,4900.0,,,#,2.5,#,0.1
40,1210020005,1998,1210020,12,1,2,1998,512,1540,2,2,6.0,4.0,,,,21.8,17.4,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.4,#,1.3,#,2.9,#,5.0,,,,,,,,
41,1210020006,1998,1210020,12,1,2,1998,512,2040,2,2,6.0,4.0,,,,18.1,16.9,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.6,#,1.7,#,3.5,#,10.0,,,,,,,,
42,1210020007,1998,1210020,12,1,2,1998,602,1120,2,2,6.0,4.0,,,,23.8,22.9,,3.15,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.7,#,1.9,#,3.2,#,10.0,#,330.0,,,#,2.8,#,0.1
43,1210020008,1998,1210020,12,1,2,1998,602,1535,2,2,6.0,4.0,,,,20.0,22.7,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.8,#,1.8,#,3.4,#,9.0,,,,,,,,
44,1210020009,1998,1210020,12,1,2,1998,602,2040,2,2,6.0,4.0,,,,18.7,21.4,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.9,#,1.9,#,3.6,#,8.0,,,,,,,,
45,1210020010,1998,1210020,12,1,2,1998,707,1000,2,2,6.0,4.0,,,,31.5,28.8,,3.2,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.9,#,8.1,#,2.2,#,4.7,#,12.0,#,790.0,,,#,2.4,#,0.13
46,1210020011,1998,1210020,12,1,2,1998,707,1400,2,2,6.0,2.0,,,,33.8,30.8,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,9.7,#,3.1,#,5.1,#,9.0,,,,,,,,
47,1210020012,1998,1210020,12,1,2,1998,707,2200,2,2,6.0,4.0,,,,24.8,27.3,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,7.5,#,2.1,#,4.4,#,11.0,,,,,,,,
48,1210020013,1998,1210020,12,1,2,1998,805,1110,2,2,6.0,2.0,,,,33.4,27.9,,3.15,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.6,#,0.7,#,2.8,#,10.0,#,2400.0,,,#,3.5,#,0.1
49,1210020014,1998,1210020,12,1,2,1998,805,1525,2,2,6.0,2.0,,,,34.5,27.4,,3.25,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.2,#,1.1,#,3.1,#,18.0,,,,,,,,
50,1210020015,1998,1210020,12,1,2,1998,805,2030,2,2,5.0,10.0,,,,27.1,26.1,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.8,#,1.3,#,5.7,#,52.0,,,,,,,,
51,1210020016,1998,1210020,12,1,2,1998,928,1120,2,2,6.0,4.0,,,,21.8,19.5,,3.1,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,,,,,,,,,,,<,0.003,<,0.001,,,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,,,,,#,7.5,#,8.1,#,0.9,#,4.9,#,73.0,#,49000.0,,,#,3.6,#,0.19
52,1210020017,1998,1210020,12,1,2,1998,928,1525,2,2,6.0,4.0,,,,22.8,19.2,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.3,#,0.6,#,4.7,#,64.0,,,,,,,,
53,1210020018,1998,1210020,12,1,2,1998,928,2040,2,2,6.0,4.0,,,,21.2,19.4,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.2,#,0.8,#,5.0,#,64.0,,,,,,,,
54,1210020019,1998,1210020,12,1,2,1998,1006,1105,2,2,5.0,10.0,,,,19.2,19.0,,2.5,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.8,#,0.7,#,3.2,#,33.0,#,63000.0,,,#,3.9,#,0.11
55,1210020020,1998,1210020,12,1,2,1998,1006,1530,2,2,5.0,4.0,,,,21.4,19.0,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.3,#,1.4,#,3.6,#,30.0,,,,,,,,
56,1210020021,1998,1210020,12,1,2,1998,1006,2030,2,2,6.0,4.0,,,,20.1,18.5,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.6,#,0.9,#,3.1,#,22.0,,,,,,,,
57,1210020022,1998,1210020,12,1,2,1998,1110,1125,2,2,6.0,4.0,,,,17.9,14.2,,2.75,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,0.9,#,1.9,#,5.0,#,17000.0,,,#,3.2,#,0.075
58,1210020023,1998,1210020,12,1,2,1998,1110,1520,2,2,5.0,4.0,,,,15.8,14.1,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.9,#,0.6,#,1.9,#,5.0,,,,,,,,
59,1210020024,1998,1210020,12,1,2,1998,1110,2030,2,2,5.0,4.0,,,,15.4,14.1,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.5,#,0.7,#,1.7,#,5.0,,,,,,,,
60,1210020025,1998,1210020,12,1,2,1998,1201,1000,2,2,6.0,2.0,,,,13.8,9.5,,3.25,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.9,#,11.0,#,1.4,#,2.1,#,3.0,#,3300.0,,,#,4.0,#,0.095
61,1210020026,1998,1210020,12,1,2,1998,1201,1400,2,2,6.0,2.0,,,,16.5,11.0,,3.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,2.1,#,2.3,#,3.0,,,,,,,,
62,1210020027,1998,1210020,12,1,2,1998,1201,2200,2,2,6.0,2.0,,,,11.0,10.2,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,11.0,#,1.9,#,2.5,#,6.0,,,,,,,,
63,1210020028,1998,1210020,12,1,2,1999,105,1050,2,2,6.0,2.0,,,,8.5,4.5,,3.2,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,,,,,,,,,,,<,0.003,<,0.001,,,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,,,,,#,7.5,#,12.0,#,1.7,#,2.6,#,2.0,#,330.0,,,#,4.0,#,0.1
64,1210020029,1998,1210020,12,1,2,1999,105,1505,2,2,6.0,2.0,,,,9.5,5.3,,3.25,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,2.4,#,2.8,#,2.0,,,,,,,,
65,1210020030,1998,1210020,12,1,2,1999,105,2030,2,2,6.0,2.0,,,,5.2,4.5,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,2.2,#,2.8,#,3.0,,,,,,,,
66,1210020031,1998,1210020,12,1,2,1999,202,1105,2,2,6.0,2.0,,,,9.0,5.9,,3.15,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,3.1,#,3.2,#,4.0,#,1100.0,,,#,3.4,#,0.14
67,1210020032,1998,1210020,12,1,2,1999,202,1520,2,2,6.0,4.0,,,,11.9,6.2,,3.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,3.3,#,3.1,#,4.0,,,,,,,,
68,1210020033,1998,1210020,12,1,2,1999,202,2030,2,2,6.0,4.0,,,,4.2,5.3,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.6,#,3.3,#,6.0,,,,,,,,
