,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
0,1210010001,1988,1210010,12,1,1,1988,419,900,2,1.0,0.3,2.0,,,,19.5,15.0,,1.65,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.4,#,1.5,#,4.4,#,21.0,#,23000.0,,,#,2.4,#,0.14
1,1210010002,1988,1210010,12,1,1,1988,419,1400,2,1.0,0.2,2.0,,,,21.6,16.5,,1.44,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.0,#,2.0,#,4.6,#,24.0,,,,,,,,
2,1210010003,1988,1210010,12,1,1,1988,419,2110,2,1.0,0.3,2.0,,,,14.1,16.1,,1.63,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.2,#,4.3,#,22.0,,,,,,,,
3,1210010004,1988,1210010,12,1,1,1988,510,840,2,1.0,0.3,4.0,,,,16.0,14.0,,1.55,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,9.3,#,1.8,#,3.4,#,15.0,#,13000.0,,,#,2.1,#,0.16
4,1210010005,1988,1210010,12,1,1,1988,510,1340,2,1.0,0.3,4.0,,,,17.7,14.1,,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,9.6,#,1.6,#,3.7,#,26.0,,,,,,,,
5,1210010006,1988,1210010,12,1,1,1988,510,2100,2,1.0,0.3,4.0,,,,15.8,14.4,,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.8,#,9.1,#,1.2,#,3.3,#,23.0,,,,,,,,
6,1210010007,1988,1210010,12,1,1,1988,607,840,2,1.0,0.3,2.0,,,,22.7,20.5,,1.75,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.7,#,10.0,#,1.2,#,4.7,#,59.0,#,4900.0,,,#,1.7,#,0.16
7,1210010008,1988,1210010,12,1,1,1988,607,1345,2,1.0,0.3,2.0,,,,30.5,21.8,,1.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.7,#,8.9,#,1.0,#,4.4,#,51.0,,,,,,,,
8,1210010009,1988,1210010,12,1,1,1988,607,2055,2,1.0,0.3,2.0,,,,20.0,20.9,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.7,#,8.7,#,0.7,#,4.7,#,47.0,,,,,,,,
9,1210010010,1988,1210010,12,1,1,1988,705,1000,2,1.0,0.4,4.0,,,,21.2,21.1,,2.0,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.0,#,1.0,#,4.6,#,69.0,#,21000.0,,,#,2.6,#,0.18
