,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
38,1210020003,1986,1210020,12,1,2,1986,422,1950,2,2.0,0.5,4.0,,,,15.5,13.2,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.0,#,4.2,#,5.6,#,38.0,,,,,,,,
39,1210020004,1986,1210020,12,1,2,1986,506,900,2,2.0,0.5,4.0,,,,15.5,15.3,,2.6,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.2,#,1.7,#,3.2,#,10.0,#,49000.0,,,#,1.6,#,0.08
40,1210020005,1986,1210020,12,1,2,1986,506,1410,2,2.0,0.5,10.0,,,,16.8,15.6,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.2,#,1.3,#,3.0,#,6.0,,,,,,,,
41,1210020006,1986,1210020,12,1,2,1986,506,2020,2,2.0,0.5,10.0,,,,14.0,15.5,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.5,#,2.6,#,4.2,#,16.0,,,,,,,,
42,1210020007,1986,1210020,12,1,2,1986,603,900,2,2.0,0.2,4.0,,,,20.0,20.5,,1.3,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.0,#,3.7,#,4.1,#,18.0,#,24000.0,,,#,1.9,#,0.1
43,1210020008,1986,1210020,12,1,2,1986,603,1400,2,2.0,0.4,4.0,,,,23.6,21.0,,2.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.2,#,2.5,#,3.3,#,7.0,,,,,,,,
44,1210020009,1986,1210020,12,1,2,1986,603,2000,2,2.0,0.3,4.0,,,,18.1,20.5,,1.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.8,#,2.3,#,3.9,#,13.0,,,,,,,,
45,1210020010,1986,1210020,12,1,2,1986,701,1000,2,2.0,0.3,2.0,,,,24.4,17.0,,1.9,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.2,#,1.9,#,9.8,#,150.0,#,79000.0,,,#,2.4,#,0.36
46,1210020011,1986,1210020,12,1,2,1986,701,1400,2,2.0,0.4,4.0,,,,28.3,18.0,,2.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.3,#,1.8,#,9.4,#,100.0,,,,,,,,
47,1210020012,1986,1210020,12,1,2,1986,701,1800,2,2.0,0.4,4.0,,,,22.4,18.0,,2.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.2,#,1.8,#,9.4,#,110.0,,,,,,,,
48,1210020013,1986,1210020,12,1,2,1986,826,900,2,2.0,0.4,2.0,,,,26.5,24.5,,2.2,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.9,#,1.8,#,4.1,#,10.0,#,4900.0,,,#,3.7,#,0.06
49,1210020014,1986,1210020,12,1,2,1986,826,1400,2,2.0,0.4,2.0,,,,32.4,25.7,,2.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.0,#,1.6,#,3.9,#,11.0,,,,,,,,
50,1210020015,1986,1210020,12,1,2,1986,826,1950,2,2.0,0.4,2.0,,,,25.9,25.4,,2.3,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.9,#,1.5,#,3.6,#,9.0,,,,,,,,
51,1210020016,1986,1210020,12,1,2,1986,902,900,2,2.0,0.4,10.0,,,,24.5,25.7,,2.4,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.9,#,2.9,#,4.6,#,15.0,#,24000.0,,,#,3.2,#,0.06
52,1210020017,1986,1210020,12,1,2,1986,902,1400,2,2.0,0.5,10.0,,,,26.8,26.3,,2.55,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.1,#,2.6,#,5.2,#,12.0,,,,,,,,
53,1210020018,1986,1210020,12,1,2,1986,902,2000,2,2.0,0.5,10.0,,,,25.3,26.0,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.5,#,2.5,#,5.6,#,15.0,,,,,,,,
54,1210020019,1986,1210020,12,1,2,1986,1007,900,2,2.0,0.5,10.0,,,,17.0,19.5,,2.7,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.1,#,2.5,#,4.5,#,17.0,#,33000.0,,,#,2.8,#,0.13
55,1210020020,1986,1210020,12,1,2,1986,1007,1400,2,2.0,0.4,4.0,,,,19.8,19.4,,2.35,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.8,#,1.9,#,4.1,#,11.0,,,,,,,,
56,1210020021,1986,1210020,12,1,2,1986,1007,2000,2,2.0,0.5,4.0,,,,15.7,18.8,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.5,#,2.0,#,4.3,#,14.0,,,,,,,,
57,1210020022,1986,1210020,12,1,2,1986,1104,900,2,2.0,0.6,4.0,,,,18.0,15.6,,3.0,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,2.5,#,5.7,#,14.0,#,24000.0,,,#,3.4,#,0.11
58,1210020023,1986,1210020,12,1,2,1986,1104,1400,2,2.0,0.5,4.0,,,,22.0,16.9,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.9,#,3.2,#,7.2,#,15.0,,,,,,,,
59,1210020024,1986,1210020,12,1,2,1986,1104,2000,2,2.0,0.6,4.0,,,,13.3,15.8,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.5,#,2.8,#,6.2,#,10.0,,,,,,,,
60,1210020025,1986,1210020,12,1,2,1986,1202,1000,2,2.0,0.4,2.0,,,,10.0,8.3,,2.45,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.3,#,5.6,#,7.0,#,49000.0,,,#,3.4,#,0.18
61,1210020026,1986,1210020,12,1,2,1986,1202,1400,2,2.0,0.5,2.0,,,,12.5,8.8,,2.55,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,3.1,#,5.1,#,8.0,,,,,,,,
62,1210020027,1986,1210020,12,1,2,1986,1202,1800,2,2.0,0.5,2.0,,,,7.4,8.0,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.6,#,5.2,#,6.0,,,,,,,,
63,1210020028,1986,1210020,12,1,2,1987,106,945,2,2.0,0.5,2.0,,,,3.8,4.3,,2.9,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,3.3,#,4.9,#,7.0,#,49000.0,,,#,3.8,#,0.11
64,1210020029,1986,1210020,12,1,2,1987,106,1430,2,2.0,0.5,2.0,,,,7.3,5.5,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,3.2,#,4.7,#,7.0,,,,,,,,
65,1210020030,1986,1210020,12,1,2,1987,106,2010,2,2.0,0.5,2.0,,,,0.1,4.3,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.9,#,3.9,#,6.0,,,,,,,,
66,1210020031,1986,1210020,12,1,2,1987,203,900,2,2.0,0.6,4.0,,,,1.5,4.5,,3.0,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,3.5,#,4.9,#,6.0,#,49000.0,,,#,3.6,#,0.14
67,1210020032,1986,1210020,12,1,2,1987,203,1400,2,2.0,0.5,4.0,,,,5.5,4.5,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.9,#,5.7,#,5.0,,,,,,,,
68,1210020033,1986,1210020,12,1,2,1987,203,2000,2,2.0,0.5,4.0,,,,1.0,4.2,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.8,#,5.3,#,6.0,,,,,,,,
69,1210020034,1986,1210020,12,1,2,1987,303,920,2,2.0,0.4,2.0,,,,7.2,6.4,,2.4,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,3.6,#,5.7,#,7.0,#,33000.0,,,#,2.5,#,0.16
