,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
10,1210010011,2005,1210010,12,1,1,2005,713,1400,0,2,0.35,,,,,24.7,22.8,145.05,1.75,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.5,#,1.3,#,3.9,#,25.0,,,,,,,,
11,1210010012,2005,1210010,12,1,1,2005,713,1800,0,2,0.36,,,,,23.5,22.1,150.92,1.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.7,#,1.2,#,3.8,#,25.0,,,,,,,,
12,1210010013,2005,1210010,12,1,1,2005,713,2200,0,2,0.36,,,,,20.5,21.2,154.3,1.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.8,#,1.1,#,3.7,#,26.0,,,,,,,,
13,1210010014,2005,1210010,12,1,1,2005,714,200,0,2,0.36,,,,,20.2,21.0,150.77,1.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.8,#,1.2,#,3.9,#,27.0,,,,,,,,
14,1210010015,2005,1210010,12,1,1,2005,714,600,0,2,0.36,,,,,20.3,20.9,144.33,1.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.9,#,1.2,#,3.9,#,26.0,,,,,,,,
15,1210010016,2005,1210010,12,1,1,2005,714,1000,0,2,0.35,,,,,21.5,21.1,138.16,1.75,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.9,#,1.3,#,3.9,#,24.0,,,,,,,,
16,1210010017,2005,1210010,12,1,1,2005,803,900,0,2,0.38,,,,,32.2,26.6,185.13,1.9,,,1200101,<,0.001,<,0.1,#,0.004,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.13,,,#,7.4,#,7.6,#,2.4,#,5.7,#,48.0,#,33000.0,,,#,2.9,#,0.13
17,1210010018,2005,1210010,12,1,1,2005,803,1400,0,2,0.37,,,,,32.2,27.8,181.1,1.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.6,#,1.1,#,5.0,#,46.0,,,,,,,,
18,1210010019,2005,1210010,12,1,1,2005,803,2130,0,2,0.36,,,,,28.0,25.6,172.73,1.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.4,#,1.3,#,5.5,#,51.0,,,,,,,,
19,1210010020,2005,1210010,12,1,1,2005,914,900,0,2,0.32,,,,,31.8,27.0,147.16,1.6,,,1200101,<,0.001,<,0.1,#,0.003,<,0.005,#,0.001,<,0.0005,,,<,0.0005,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.001,,,#,2.2,<,0.08,<,0.1,#,7.5,#,8.2,#,1.3,#,3.5,#,25.0,#,7900.0,,,#,2.6,#,0.11
20,1210010021,2005,1210010,12,1,1,2005,914,1400,0,2,0.32,,,,,32.0,26.7,136.29,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.1,#,1.1,#,3.4,#,22.0,,,,,,,,
21,1210010022,2005,1210010,12,1,1,2005,914,2130,0,2,0.32,,,,,27.3,25.4,139.27,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.1,#,1.1,#,2.8,#,15.0,,,,,,,,
22,1210010023,2005,1210010,12,1,1,2005,1012,900,0,2,0.22,,,,,21.0,19.5,78.43,1.1,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.09,,,#,7.6,#,8.9,#,1.5,#,2.9,#,9.0,#,23000.0,,,#,3.3,#,0.11
23,1210010024,2005,1210010,12,1,1,2005,1012,1400,0,2,0.22,,,,,23.5,20.2,72.94,1.1,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.9,#,1.0,#,2.9,#,11.0,,,,,,,,
24,1210010025,2005,1210010,12,1,1,2005,1012,2130,0,2,0.23,,,,,15.8,17.9,80.07,1.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.0,#,1.0,#,2.7,#,11.0,,,,,,,,
25,1210010026,2005,1210010,12,1,1,2005,1102,900,0,2,0.19,,,,,12.2,13.5,43.79,0.95,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.11,,,#,7.6,#,9.9,#,1.4,#,2.7,#,6.0,#,33000.0,,,#,3.2,#,0.098
26,1210010027,2005,1210010,12,1,1,2005,1102,1400,0,2,0.19,,,,,19.0,15.8,49.03,0.95,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.9,#,0.8,#,2.5,#,7.0,,,,,,,,
27,1210010028,2005,1210010,12,1,1,2005,1102,2130,0,2,0.18,,,,,13.0,14.7,46.09,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.9,#,1.1,#,2.7,#,8.0,,,,,,,,
28,1210010029,2005,1210010,12,1,1,2005,1207,1000,0,2,0.19,,,,,6.3,6.2,42.62,0.95,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.16,,,#,7.4,#,11.0,#,1.1,#,3.4,#,5.0,#,4900.0,,,#,2.9,#,0.085
29,1210010030,2005,1210010,12,1,1,2005,1207,1400,0,2,0.18,,,,,9.7,8.0,40.03,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,1.3,#,3.0,#,5.0,,,,,,,,
30,1210010031,2005,1210010,12,1,1,2005,1207,1800,0,2,0.17,,,,,3.8,7.7,37.95,0.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,11.0,#,1.5,#,3.4,#,5.0,,,,,,,,
31,1210010032,2005,1210010,12,1,1,2005,1207,2200,0,2,0.17,,,,,3.8,7.6,38.03,0.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.4,#,3.0,#,5.0,,,,,,,,
32,1210010033,2005,1210010,12,1,1,2005,1208,200,0,2,0.17,,,,,3.9,7.7,39.5,0.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,0.7,#,3.2,#,5.0,,,,,,,,
33,1210010034,2005,1210010,12,1,1,2005,1208,600,0,2,0.18,,,,,1.8,5.9,39.17,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.2,#,2.9,#,5.0,,,,,,,,
34,1210010035,2005,1210010,12,1,1,2005,1208,1000,0,2,0.18,,,,,7.4,7.0,42.03,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.2,#,2.9,#,4.0,,,,,,,,
35,1210010036,2005,1210010,12,1,1,2006,111,900,0,2,0.2,,,,,3.8,2.8,44.56,1.0,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,<,0.0005,,,#,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.001,,,#,2.1,#,0.11,<,0.1,#,7.5,#,12.0,#,1.1,#,2.8,#,4.0,#,2300.0,,,#,2.6,#,0.083
36,1210010037,2005,1210010,12,1,1,2006,111,1400,0,2,0.21,,,,,9.5,5.4,40.87,1.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,1.0,#,2.5,#,4.0,,,,,,,,
37,1210010038,2005,1210010,12,1,1,2006,111,2130,0,2,0.19,,,,,2.8,3.1,43.73,0.95,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,1.4,#,2.6,#,4.0,,,,,,,,
38,1210010039,2005,1210010,12,1,1,2006,208,900,0,2,0.18,,,,,6.2,3.0,33.65,0.9,,,1200101,<,0.001,<,0.1,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.15,,,#,7.4,#,12.0,#,2.9,#,3.0,#,4.0,#,7900.0,,,#,3.0,#,0.1
39,1210010040,2005,1210010,12,1,1,2006,208,1400,0,2,0.19,,,,,12.9,5.0,34.51,0.95,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,2.3,#,2.9,#,4.0,,,,,,,,
40,1210010041,2005,1210010,12,1,1,2006,208,2130,0,2,0.16,,,,,2.6,3.8,31.46,0.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,2.1,#,3.2,#,5.0,,,,,,,,
41,1210010042,2005,1210010,12,1,1,2006,308,900,0,2,0.22,,,,,8.8,7.8,55.47,1.1,,,1200101,<,0.001,<,0.1,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.13,,,#,7.4,#,10.0,#,2.0,#,3.2,#,10.0,#,4900.0,,,#,2.4,#,0.099
42,1210010043,2005,1210010,12,1,1,2006,308,1400,0,2,0.22,,,,,19.0,12.0,58.38,1.1,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,1.3,#,2.9,#,11.0,,,,,,,,
43,1210010044,2005,1210010,12,1,1,2006,308,2130,0,2,0.2,,,,,8.6,8.3,55.09,1.0,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,1.3,#,3.2,#,12.0,,,,,,,,
44,1210020001,2005,1210020,12,1,2,2005,419,1100,0,3,0.63,,,,,21.4,15.0,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,9.7,#,1.3,#,2.5,#,6.0,,,,,#,1.8,#,0.07400000000000001
45,1210020002,2005,1210020,12,1,2,2005,419,1540,0,3,0.63,,,,,21.2,15.2,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,10.0,#,1.5,#,2.5,#,7.0,,,,,,,,
46,1210020003,2005,1210020,12,1,2,2005,511,1100,0,3,0.6,,,,,13.3,16.5,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,8.4,#,1.5,#,2.9,#,12.0,,,,,#,1.8,#,0.095
47,1210020004,2005,1210020,12,1,2,2005,511,1540,0,3,0.6,,,,,14.6,16.8,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,9.1,#,1.9,#,3.3,#,10.0,,,,,,,,
48,1210020005,2005,1210020,12,1,2,2005,608,1100,0,3,0.6,,,,,27.2,22.4,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,8.7,#,1.9,#,3.9,#,10.0,,,,,#,1.6,#,0.084
49,1210020006,2005,1210020,12,1,2,2005,608,1540,0,3,0.58,,,,,23.2,22.4,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,8.8,#,2.3,#,4.2,#,9.0,,,,,,,,
50,1210020007,2005,1210020,12,1,2,2005,713,900,0,3,0.54,,,,,19.4,20.8,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,7.2,#,1.9,#,3.3,#,8.0,,,,,#,2.5,#,0.094
51,1210020008,2005,1210020,12,1,2,2005,713,1430,0,3,0.43,,,,,24.0,23.2,,2.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,7.2,#,1.2,#,4.2,#,23.0,,,,,,,,
52,1210020009,2005,1210020,12,1,2,2005,803,1100,0,3,0.38,,,,,32.2,26.4,,1.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,7.4,#,3.3,#,6.8,#,64.0,,,,,#,2.9,#,0.18
53,1210020010,2005,1210020,12,1,2,2005,803,1540,0,3,0.44,,,,,31.6,27.8,,2.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,7.6,#,1.4,#,4.3,#,32.0,,,,,,,,
54,1210020011,2005,1210020,12,1,2,2005,914,1100,0,3,0.42,,,,,30.8,25.8,,2.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,8.0,#,1.0,#,2.7,#,14.0,,,,,#,2.3,#,0.081
55,1210020012,2005,1210020,12,1,2,2005,914,1540,0,3,0.62,,,,,30.5,26.2,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,8.3,#,1.3,#,2.5,#,8.0,,,,,,,,
56,1210020013,2005,1210020,12,1,2,2005,1012,1100,0,3,0.44,,,,,21.0,19.5,,2.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,8.8,#,1.6,#,2.9,#,6.0,,,,,#,3.2,#,0.1
57,1210020014,2005,1210020,12,1,2,2005,1012,1540,0,3,0.6,,,,,21.0,18.8,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,9.0,#,1.1,#,2.6,#,5.0,,,,,,,,
58,1210020015,2005,1210020,12,1,2,2005,1102,1100,0,3,0.64,,,,,16.0,15.5,,3.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,9.9,#,1.5,#,2.8,#,5.0,,,,,#,3.1,#,0.09300000000000001
59,1210020016,2005,1210020,12,1,2,2005,1102,1535,0,3,0.64,,,,,18.4,15.0,,3.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,10.0,#,0.9,#,2.5,#,4.0,,,,,,,,
60,1210020017,2005,1210020,12,1,2,2005,1207,900,0,3,0.61,,,,,5.8,5.9,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,11.0,#,1.1,#,2.8,#,4.0,,,,,#,2.8,#,0.083
61,1210020018,2005,1210020,12,1,2,2005,1207,1430,0,3,0.56,,,,,10.8,6.6,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,11.0,#,0.9,#,2.6,#,4.0,,,,,,,,
62,1210020019,2005,1210020,12,1,2,2006,111,1100,0,3,0.63,,,,,7.8,3.8,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,13.0,#,0.8,#,2.8,#,2.0,,,,,#,2.8,#,0.094
63,1210020020,2005,1210020,12,1,2,2006,111,1535,0,3,0.62,,,,,9.8,3.2,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,13.0,#,0.9,#,2.7,#,8.0,,,,,,,,
64,1210020021,2005,1210020,12,1,2,2006,208,1100,0,3,0.61,,,,,9.2,3.6,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,12.0,#,2.9,#,3.6,#,5.0,,,,,#,3.2,#,0.13
65,1210020022,2005,1210020,12,1,2,2006,208,1530,0,3,0.58,,,,,10.6,3.8,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,12.0,#,2.0,#,3.4,#,10.0,,,,,,,,
66,1210020023,2005,1210020,12,1,2,2006,308,1100,0,3,0.56,,,,,13.0,10.5,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,10.0,#,1.4,#,3.0,#,7.0,,,,,#,2.3,#,0.087
67,1210020024,2005,1210020,12,1,2,2006,308,1530,0,3,0.52,,,,,18.8,11.5,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,10.0,#,1.3,#,3.4,#,12.0,,,,,,,,
68,1210030001,2005,1210030,12,1,51,2005,419,900,0,2,0.52,,,,,14.8,12.3,89.37,2.6,,,1200151,<,0.001,<,0.1,<,0.001,<,0.005,#,0.003,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.9,#,2.1,#,2.7,#,11.0,#,13000.0,,,#,1.7,#,0.085
69,1210030002,2005,1210030,12,1,51,2005,419,1400,0,2,0.52,,,,,22.1,15.9,89.85,2.6,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.9,#,1.1,#,2.5,#,11.0,,,,,,,,
70,1210030003,2005,1210030,12,1,51,2005,511,900,0,2,0.45,,,,,14.5,14.7,66.22,2.25,,,1200151,<,0.001,<,0.1,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.5,#,2.0,#,2.6,#,10.0,#,13000.0,,,#,1.6,#,0.078
