,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
23,1210010024,2009,1210010,12,1,1,2009,1202,1700,0,2,0.22,,,,,10.5,11.2,41.93,1.12,#,45.0,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,11.2,#,1.3,,,#,4.0,,,,,,,,
24,1210010025,2009,1210010,12,1,1,2009,1202,2100,0,2,0.22,,,,,8.5,11.0,54.18,1.12,#,52.0,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.2,#,1.1,,,#,6.0,,,,,,,,
25,1210010026,2009,1210010,12,1,1,2009,1203,100,0,2,0.22,,,,,7.1,10.5,50.57,1.08,#,56.0,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.1,#,1.1,,,#,7.0,,,,,,,,
26,1210010027,2009,1210010,12,1,1,2009,1203,500,0,2,0.22,,,,,7.7,10.0,43.94,1.08,#,48.0,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.8,#,1.2,,,#,4.0,,,,,,,,
27,1210010028,2009,1210010,12,1,1,2009,1203,900,0,2,0.22,,,,,7.8,10.0,43.08,1.12,#,38.0,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.7,#,1.5,,,#,5.0,,,,,,,,
28,1210010029,2009,1210010,12,1,1,2010,106,1000,0,2,0.2,,,,,7.1,4.2,34.15,1.0,#,68.0,1200101,,,,,<,0.001,,,<,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.14,,,#,7.8,#,12.3,#,1.3,#,1.3,#,3.0,#,330.0,,,#,2.82,#,0.062
29,1210010030,2009,1210010,12,1,1,2010,106,1600,0,2,0.17,,,,,7.8,4.8,38.26,0.86,#,74.0,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,12.7,#,1.7,,,#,4.0,,,,,,,,
30,1210010031,2009,1210010,12,1,1,2010,203,1000,0,2,0.22,,,,,7.0,4.8,49.53,1.08,#,43.0,1200101,<,0.001,<,0.01,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.0002,<,0.0002,,,,,,,,,,,,,#,0.034,#,2.16,#,0.18,,,#,7.6,#,12.2,#,1.4,#,3.2,#,15.0,#,1300.0,,,#,2.64,#,0.122
31,1210010032,2009,1210010,12,1,1,2010,203,1600,0,2,0.18,,,,,6.0,5.2,46.85,0.9,#,43.7,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,12.6,#,1.3,,,#,16.0,,,,,,,,
32,1210010033,2009,1210010,12,1,1,2010,303,1000,0,2,0.24,,,,,10.0,7.8,72.2,1.19,#,30.7,1200101,,,,,<,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.16,,,#,7.5,#,11.3,#,0.8,#,3.3,#,19.0,#,2300.0,,,#,2.07,#,0.085
33,1210010034,2009,1210010,12,1,1,2010,303,1600,0,2,0.22,,,,,12.1,8.7,66.4,1.1,#,31.7,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.5,#,0.7,,,#,16.0,,,,,,,,
34,1210020001,2009,1210020,12,1,2,2009,423,900,0,2,0.27,,,,,17.8,14.5,,1.35,#,35.1,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.5,#,1.5,#,3.6,#,21.0,#,33000.0,,,#,1.82,#,0.10300000000000001
35,1210020002,2009,1210020,12,1,2,2009,423,1400,0,2,0.3,,,,,21.9,15.1,,1.49,#,37.2,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,1.4,,,#,14.0,,,,,,,,
36,1210020003,2009,1210020,12,1,2,2009,513,900,0,3,0.56,,,,,23.0,19.0,,2.8,#,60.0,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.9,#,1.7,#,2.3,#,8.0,#,1100.0,,,#,1.5,#,0.073
37,1210020004,2009,1210020,12,1,2,2009,513,1300,0,3,0.4,,,,,28.0,19.0,,2.0,#,58.5,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.1,#,1.9,,,#,11.0,,,,,,,,
38,1210020005,2009,1210020,12,1,2,2009,603,845,0,3,0.52,,,,,22.0,20.6,,2.6,#,45.5,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.0,#,1.6,#,2.8,#,9.0,#,1300.0,,,#,1.95,#,0.09
39,1210020006,2009,1210020,12,1,2,2009,603,1300,0,3,0.57,,,,,23.9,21.6,,2.85,#,35.5,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.9,#,2.1,,,#,14.0,,,,,,,,
40,1210020007,2009,1210020,12,1,2,2009,708,1100,0,3,0.56,,,,,24.8,23.9,,2.8,#,39.0,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.5,#,1.1,#,2.8,#,12.0,#,3300.0,,,#,2.44,#,0.109
41,1210020008,2009,1210020,12,1,2,2009,708,1500,0,3,0.56,,,,,24.0,24.2,,2.8,#,39.7,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.6,#,1.3,,,#,9.0,,,,,,,,
42,1210020009,2009,1210020,12,1,2,2009,805,800,0,3,0.48,,,,,28.5,25.0,,2.4,#,33.5,1200102,,,,,#,0.001,,,<,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.5,#,1.5,#,2.7,#,17.0,#,1100.0,,,#,2.29,#,0.11800000000000001
43,1210020010,2009,1210020,12,1,2,2009,805,1230,0,3,0.5,,,,,32.1,28.0,,2.5,#,71.0,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.2,#,1.1,,,#,6.0,,,,,,,,
44,1210020011,2009,1210020,12,1,2,2009,909,840,0,3,0.57,,,,,23.0,24.0,,2.85,#,31.8,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,10.7,#,2.7,#,3.1,#,11.0,#,1300.0,,,#,2.86,#,0.106
45,1210020012,2009,1210020,12,1,2,2009,909,1255,0,3,0.54,,,,,23.9,23.2,,2.7,#,31.2,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.3,#,10.8,#,3.3,,,#,12.0,,,,,,,,
46,1210020013,2009,1210020,12,1,2,2009,1014,811,0,3,0.59,,,,,16.8,17.3,,2.95,#,50.0,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.6,#,0.5,#,2.2,#,7.0,#,1300.0,,,#,3.19,#,0.077
47,1210020014,2009,1210020,12,1,2,2009,1014,1230,0,3,0.57,,,,,19.5,17.6,,2.85,#,57.8,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.6,#,0.8,,,#,7.0,,,,,,,,
48,1210020015,2009,1210020,12,1,2,2009,1111,830,0,3,0.55,,,,,17.8,15.8,,2.73,#,68.7,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.3,#,0.8,#,2.2,#,4.0,#,790.0,,,#,2.53,#,0.08900000000000001
49,1210020016,2009,1210020,12,1,2,2009,1111,1230,0,3,0.57,,,,,17.1,16.0,,2.83,#,47.7,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.7,#,1.1,,,#,8.0,,,,,,,,
50,1210020017,2009,1210020,12,1,2,2009,1202,1155,0,3,0.52,,,,,15.8,11.8,,2.6,#,85.7,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.7,#,0.9,#,2.4,#,3.0,#,2200.0,,,#,2.97,#,0.084
51,1210020018,2009,1210020,12,1,2,2009,1202,1515,0,3,0.54,,,,,14.8,11.7,,2.7,#,87.2,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.9,#,0.9,,,#,3.0,,,,,,,,
52,1210020019,2009,1210020,12,1,2,2010,106,850,0,3,0.56,,,,,6.0,4.5,,2.8,#,100.0,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,12.4,#,1.5,#,1.5,#,1.0,#,460.0,,,#,3.08,#,0.073
53,1210020020,2009,1210020,12,1,2,2010,106,1300,0,3,0.54,,,,,9.2,6.3,,2.7,#,74.3,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,12.9,#,1.4,,,#,4.0,,,,,,,,
54,1210020021,2009,1210020,12,1,2,2010,203,900,0,3,0.57,,,,,3.2,5.6,,2.83,#,40.7,1200102,,,,,<,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.5,#,1.9,#,3.1,#,6.0,#,490.0,,,#,3.11,#,0.134
55,1210020022,2009,1210020,12,1,2,2010,203,1320,0,3,0.53,,,,,6.0,6.1,,2.65,#,40.7,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,12.5,#,1.5,,,#,6.0,,,,,,,,
56,1210020023,2009,1210020,12,1,2,2010,303,900,0,3,0.58,,,,,6.8,8.4,,2.9,#,41.7,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.9,#,1.3,#,2.9,#,8.0,#,2300.0,,,#,2.28,#,0.091
57,1210020024,2009,1210020,12,1,2,2010,303,1300,0,3,0.5,,,,,13.7,9.9,,2.5,#,43.8,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.1,,,#,10.0,,,,,,,,
58,1210030001,2009,1210030,12,1,51,2009,423,930,0,2,0.86,,,,,17.3,13.2,190.05,4.3,#,26.2,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.8,#,1.4,,,#,45.0,#,11000.0,,,,,,
59,1210030002,2009,1210030,12,1,51,2009,423,1420,0,2,0.84,,,,,22.0,14.1,188.98,4.19,#,24.3,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.8,#,1.0,,,#,36.0,,,,,,,,
60,1210030003,2009,1210030,12,1,51,2009,513,1250,0,2,0.49,,,,,24.0,19.8,88.14,2.45,#,44.7,1200151,,,,,<,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.5,#,1.6,#,2.6,#,9.0,#,330.0,,,#,1.44,#,0.065
61,1210030004,2009,1210030,12,1,51,2009,513,1745,0,2,0.49,,,,,24.5,19.2,91.15,2.45,#,39.5,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.2,#,1.7,,,#,7.0,,,,,,,,
62,1210030005,2009,1210030,12,1,51,2009,603,1200,0,2,0.45,,,,,25.5,21.0,56.17,2.23,#,34.0,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.1,#,2.2,,,#,19.0,#,7900.0,,,,,,
63,1210030006,2009,1210030,12,1,51,2009,603,1640,0,2,0.42,,,,,22.0,21.0,48.59,2.11,#,31.7,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.5,#,2.3,,,#,9.0,,,,,,,,
64,1210030007,2009,1210030,12,1,51,2009,708,1200,0,2,0.43,,,,,26.8,24.5,85.35,2.13,#,48.3,1200151,,,,,#,0.001,,,<,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.1,#,1.3,,,#,17.0,#,24000.0,,,,,,
65,1210030008,2009,1210030,12,1,51,2009,708,1600,0,2,0.42,,,,,30.6,25.5,80.71,2.1,#,37.0,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.0,#,2.8,,,#,22.0,,,,,,,,
66,1210030009,2009,1210030,12,1,51,2009,805,1320,0,2,0.45,,,,,32.0,28.0,92.35,2.23,#,46.7,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.8,#,1.0,#,2.8,#,11.0,#,17000.0,,,#,2.13,#,0.114
67,1210030010,2009,1210030,12,1,51,2009,805,1730,0,2,0.44,,,,,28.0,27.8,83.26,2.2,#,46.3,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.4,#,0.9,,,#,10.0,,,,,,,,
68,1210030011,2009,1210030,12,1,51,2009,909,1150,0,2,0.48,,,,,25.0,24.5,69.72,2.39,#,48.2,1200151,,,,,#,0.001,,,<,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,8.6,#,1.2,,,#,11.0,#,2300.0,,,,,,
69,1210030012,2009,1210030,12,1,51,2009,909,1600,0,2,0.47,,,,,23.0,24.0,67.35,2.33,#,50.3,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,9.0,#,1.3,,,#,11.0,,,,,,,,
70,1210030013,2009,1210030,12,1,51,2009,1014,1115,0,2,0.47,,,,,23.0,17.3,74.82,2.33,#,57.3,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.3,#,0.6,,,#,11.0,#,4900.0,,,,,,
71,1210030014,2009,1210030,12,1,51,2009,1014,1500,0,2,0.46,,,,,21.0,17.5,63.52,2.3,#,51.8,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.3,#,0.5,,,#,10.0,,,,,,,,
