,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
27,1210010028,1995,1210010,12,1,1,1996,109,840,2,1.0,3.0,2.0,,,,0.8,3.2,,1.45,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,,,,,#,7.4,#,12.0,#,3.3,#,3.2,#,10.0,#,2800.0,,,#,3.4,#,0.14
28,1210010029,1995,1210010,12,1,1,1996,109,1400,2,1.0,3.0,2.0,,,,5.1,3.8,,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,3.2,#,3.2,#,8.0,,,,,,,,
29,1210010030,1995,1210010,12,1,1,1996,109,2000,2,1.0,3.0,2.0,,,,0.0,3.3,,1.55,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,3.6,#,3.3,#,9.0,,,,,,,,
30,1210010031,1995,1210010,12,1,1,1996,206,840,2,1.0,3.0,2.0,,,,5.0,4.1,,1.35,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,2.9,#,4.2,#,10.0,#,130000.0,,,#,3.9,#,0.2
31,1210010032,1995,1210010,12,1,1,1996,206,1400,2,1.0,3.0,2.0,,,,8.2,5.1,,1.35,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.5,#,4.2,#,8.0,,,,,,,,
32,1210010033,1995,1210010,12,1,1,1996,206,2025,2,1.0,3.0,2.0,,,,3.7,4.2,,1.35,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,11.0,#,3.3,#,4.7,#,9.0,,,,,,,,
33,1210010034,1995,1210010,12,1,1,1996,305,845,2,1.0,3.0,2.0,,,,4.2,6.0,,1.4,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,3.3,#,4.7,#,14.0,#,23000.0,,,#,3.4,#,0.2
34,1210010035,1995,1210010,12,1,1,1996,305,1400,2,1.0,3.0,2.0,,,,8.0,7.2,,1.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.6,#,4.9,#,15.0,,,,,,,,
35,1210010036,1995,1210010,12,1,1,1996,305,2035,2,1.0,3.0,2.0,,,,1.3,5.6,,1.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,3.5,#,5.3,#,22.0,,,,,,,,
36,1210020001,1995,1210020,12,1,2,1995,411,1020,2,2.0,5.0,4.0,,,,12.9,10.8,,2.6,,,1200102,<,0.001,N,,<,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,6.9,#,9.7,#,1.2,#,3.0,#,7.0,#,4600.0,,,#,2.0,#,0.1
37,1210020002,1995,1210020,12,1,2,1995,411,1515,2,2.0,6.0,4.0,,,,12.0,10.9,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.8,#,1.3,#,3.2,#,8.0,,,,,,,,
38,1210020003,1995,1210020,12,1,2,1995,411,2050,2,2.0,5.0,4.0,,,,11.0,11.4,,2.35,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.7,#,1.1,#,4.0,#,30.0,,,,,,,,
39,1210020004,1995,1210020,12,1,2,1995,509,1020,2,2.0,6.0,2.0,,,,20.4,15.8,,3.0,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.6,#,1.2,#,2.3,#,10.0,#,4900.0,,,#,1.4,#,0.1
40,1210020005,1995,1210020,12,1,2,1995,509,1515,2,2.0,6.0,2.0,,,,23.7,17.0,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.2,#,1.1,#,2.3,#,9.0,,,,,,,,
41,1210020006,1995,1210020,12,1,2,1995,509,2045,2,2.0,5.0,2.0,,,,18.3,16.7,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.9,#,1.4,#,3.0,#,23.0,,,,,,,,
42,1210020007,1995,1210020,12,1,2,1995,606,1005,2,2.0,5.0,4.0,,,,20.9,17.5,,2.55,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.2,#,1.1,#,2.8,#,10.0,#,13000.0,,,#,1.9,#,0.094
43,1210020008,1995,1210020,12,1,2,1995,606,1530,2,2.0,4.0,4.0,,,,19.0,18.8,,2.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.3,#,1.4,#,3.5,#,24.0,,,,,,,,
44,1210020009,1995,1210020,12,1,2,1995,606,2050,2,2.0,5.0,4.0,,,,17.0,19.0,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.1,#,1.0,#,2.7,#,8.0,,,,,,,,
45,1210020010,1995,1210020,12,1,2,1995,704,1000,2,2.0,5.0,10.0,,,,23.3,21.3,,2.65,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.4,#,1.2,#,3.5,#,22.0,#,4000.0,,,#,3.0,#,0.13
46,1210020011,1995,1210020,12,1,2,1995,704,1400,2,2.0,4.0,10.0,,,,23.1,21.4,,2.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.7,#,1.5,#,6.1,#,73.0,,,,,,,,
47,1210020012,1995,1210020,12,1,2,1995,704,2200,2,2.0,6.0,,,,,20.8,21.0,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.5,#,1.5,#,3.5,#,16.0,,,,,,,,
48,1210020013,1995,1210020,12,1,2,1995,801,1050,2,2.0,6.0,2.0,,,,34.0,30.0,,2.95,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,8.4,#,10.0,#,2.6,#,3.8,#,10.0,#,1300.0,,,#,2.7,#,0.11
49,1210020014,1995,1210020,12,1,2,1995,801,1520,2,2.0,6.0,2.0,,,,34.7,31.4,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.7,#,12.0,#,4.2,#,4.4,#,11.0,,,,,,,,
50,1210020015,1995,1210020,12,1,2,1995,801,2055,2,2.0,6.0,4.0,,,,28.8,30.2,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.4,#,9.5,#,3.4,#,4.1,#,7.0,,,,,,,,
51,1210020016,1995,1210020,12,1,2,1995,905,1030,2,2.0,6.0,2.0,,,,26.8,24.8,,2.9,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,,,,,#,7.5,#,7.5,#,1.3,#,3.9,#,12.0,#,700.0,,,#,2.6,#,0.12
52,1210020017,1995,1210020,12,1,2,1995,905,1530,2,2.0,6.0,,,,,23.5,24.8,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.6,#,2.3,#,3.4,#,9.0,,,,,,,,
53,1210020018,1995,1210020,12,1,2,1995,905,2055,2,2.0,6.0,4.0,,,,22.0,24.5,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.7,#,1.6,#,3.3,#,10.0,,,,,,,,
54,1210020019,1995,1210020,12,1,2,1995,1003,1045,2,2.0,5.0,2.0,,,,25.9,20.5,,2.3,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.4,#,1.2,#,3.2,#,24.0,#,49000.0,,,#,3.4,#,0.15
55,1210020020,1995,1210020,12,1,2,1995,1003,1525,2,2.0,5.0,2.0,,,,26.2,21.7,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.0,#,1.2,#,3.0,#,14.0,,,,,,,,
56,1210020021,1995,1210020,12,1,2,1995,1003,2045,2,2.0,4.0,2.0,,,,21.2,20.7,,2.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.2,#,1.1,#,3.4,#,21.0,,,,,,,,
57,1210020022,1995,1210020,12,1,2,1995,1107,1025,2,2.0,6.0,2.0,,,,16.0,14.3,,3.0,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,1.0,#,2.9,#,7.0,#,170.0,,,#,3.5,#,0.16
58,1210020023,1995,1210020,12,1,2,1995,1107,1535,2,2.0,6.0,2.0,,,,18.5,15.0,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,1.8,#,3.3,#,8.0,,,,,,,,
59,1210020024,1995,1210020,12,1,2,1995,1107,2000,2,2.0,6.0,4.0,,,,18.5,15.7,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.8,#,1.9,#,3.0,#,7.0,,,,,,,,
60,1210020025,1995,1210020,12,1,2,1995,1205,1000,2,2.0,6.0,2.0,,,,10.0,7.9,,3.0,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.6,#,12.0,#,2.8,#,3.5,#,6.0,#,79000.0,,,#,3.5,#,0.17
61,1210020026,1995,1210020,12,1,2,1995,1205,1400,2,2.0,6.0,2.0,,,,13.2,8.3,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,2.9,#,3.7,#,6.0,,,,,,,,
62,1210020027,1995,1210020,12,1,2,1995,1205,2200,2,2.0,6.0,2.0,,,,2.2,8.1,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,3.5,#,4.0,#,7.0,,,,,,,,
63,1210020028,1995,1210020,12,1,2,1996,109,1025,2,2.0,6.0,2.0,,,,2.2,4.7,,3.05,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,,,,,#,7.5,#,12.0,#,2.7,#,3.5,#,6.0,#,210.0,,,#,3.8,#,0.15
64,1210020029,1995,1210020,12,1,2,1996,109,1510,2,2.0,6.0,2.0,,,,3.9,4.8,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,13.0,#,3.5,#,4.0,#,7.0,,,,,,,,
65,1210020030,1995,1210020,12,1,2,1996,109,2055,2,2.0,6.0,2.0,,,,0.0,4.3,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,3.2,#,3.5,#,6.0,,,,,,,,
66,1210020031,1995,1210020,12,1,2,1996,206,1015,2,2.0,6.0,2.0,,,,6.0,3.4,,2.95,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,3.0,#,4.1,#,6.0,#,1300.0,,,#,4.1,#,0.22
67,1210020032,1995,1210020,12,1,2,1996,206,1515,2,2.0,6.0,2.0,,,,6.5,4.2,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,3.2,#,4.4,#,7.0,,,,,,,,
