,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
11,1210010012,2002,1210010,12,1,1,2002,702,1800,2,2,0.2,,,,,24.0,23.6,96.58,1.0,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.5,#,1.8,#,4.1,#,34.0,,,,,,,,
12,1210010013,2002,1210010,12,1,1,2002,702,2200,2,2,0.2,,,,,22.0,21.5,80.79,1.0,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.4,#,1.7,#,4.1,#,27.0,,,,,,,,
13,1210010014,2002,1210010,12,1,1,2002,703,200,2,2,0.19,,,,,22.5,22.0,75.29,0.95,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.3,#,2.3,#,5.2,#,29.0,,,,,,,,
14,1210010015,2002,1210010,12,1,1,2002,703,600,2,2,0.18,,,,,22.5,22.0,67.57,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.3,#,1.6,#,4.2,#,24.0,,,,,,,,
15,1210010016,2002,1210010,12,1,1,2002,703,1000,2,2,0.18,,,,,24.0,23.0,59.08,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.5,#,1.4,#,4.0,#,21.0,,,,,,,,
16,1210010017,2002,1210010,12,1,1,2002,806,900,0,2,0.35,,,,,34.2,30.0,184.77,1.75,,,1200101,<,0.001,<,0.1,#,0.002,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.12,,,#,7.4,#,8.6,#,1.9,#,7.0,#,84.0,#,79000.0,,,#,2.4,#,0.31
17,1210010018,2002,1210010,12,1,1,2002,806,1400,0,2,0.32,,,,,36.3,31.2,170.03,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.7,#,1.7,#,6.7,#,76.0,,,,,,,,
18,1210010019,2002,1210010,12,1,1,2002,806,2130,0,2,0.28,,,,,28.7,27.0,140.45,1.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.2,#,1.8,#,7.0,#,68.0,,,,,,,,
19,1210010020,2002,1210010,12,1,1,2002,903,900,0,2,0.24,,,,,30.0,27.9,41.87,1.2,,,1200101,<,0.001,<,0.1,#,0.002,<,0.005,#,0.001,<,0.0005,,,<,0.0005,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.001,,,#,1.4,#,0.12,<,0.1,#,7.8,#,10.0,#,2.2,#,4.0,#,16.0,#,13000.0,,,#,1.9,#,0.12
20,1210010021,2002,1210010,12,1,1,2002,903,1400,0,2,0.25,,,,,35.2,30.7,45.3,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,11.0,#,2.6,#,4.3,#,15.0,,,,,,,,
21,1210010022,2002,1210010,12,1,1,2002,903,2130,0,2,0.25,,,,,28.8,28.8,44.27,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,11.0,#,2.7,#,4.7,#,20.0,,,,,,,,
22,1210010023,2002,1210010,12,1,1,2002,1008,900,0,2,0.41,,,,,20.8,20.3,173.95,2.05,,,1200101,<,0.001,<,0.1,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.6,#,8.5,#,1.2,#,3.6,#,37.0,#,33000.0,,,#,3.3,#,0.11
23,1210010024,2002,1210010,12,1,1,2002,1008,1400,0,2,0.4,,,,,23.0,20.8,167.03,2.0,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.6,#,1.0,#,3.2,#,28.0,,,,,,,,
24,1210010025,2002,1210010,12,1,1,2002,1008,2130,0,2,0.4,,,,,18.1,18.9,166.75,2.0,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.3,#,1.0,#,3.0,#,18.0,,,,,,,,
25,1210010026,2002,1210010,12,1,1,2002,1112,900,0,2,0.17,,,,,17.9,13.5,58.5,0.85,,,1200101,<,0.001,<,0.1,#,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.11,,,#,7.6,#,11.0,#,0.8,#,2.1,#,4.0,#,13000.0,,,#,2.9,#,0.08
26,1210010027,2002,1210010,12,1,1,2002,1112,1400,0,2,0.18,,,,,19.2,13.7,64.67,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,0.9,#,2.5,#,7.0,,,,,,,,
27,1210010028,2002,1210010,12,1,1,2002,1112,2130,0,2,0.15,,,,,12.5,11.8,60.02,0.75,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,0.7,#,2.3,#,6.0,,,,,,,,
28,1210010029,2002,1210010,12,1,1,2002,1203,1000,2,2,0.14,,,,,11.0,8.2,53.16,0.7,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.14,,,#,7.5,#,11.0,#,1.2,#,2.4,#,6.0,#,33000.0,,,#,2.3,#,0.08800000000000001
29,1210010030,2002,1210010,12,1,1,2002,1203,1400,2,2,0.15,,,,,17.5,9.5,56.42,0.75,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,1.7,#,3.1,#,6.0,,,,,,,,
30,1210010031,2002,1210010,12,1,1,2002,1203,1800,2,2,0.15,,,,,13.5,9.5,52.95,0.75,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,11.0,#,1.1,#,2.3,#,6.0,,,,,,,,
31,1210010032,2002,1210010,12,1,1,2002,1203,2200,2,2,0.13,,,,,10.0,9.0,67.93,0.65,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.2,#,2.4,#,6.0,,,,,,,,
32,1210010033,2002,1210010,12,1,1,2002,1204,200,2,2,0.13,,,,,11.0,9.0,60.52,0.65,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.0,#,2.6,#,6.0,,,,,,,,
33,1210010034,2002,1210010,12,1,1,2002,1204,600,2,2,0.14,,,,,10.0,9.0,59.5,0.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,1.0,#,2.5,#,6.0,,,,,,,,
34,1210010035,2002,1210010,12,1,1,2002,1204,1000,2,2,0.14,,,,,11.0,9.0,54.84,0.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,0.8,#,2.4,#,7.0,,,,,,,,
35,1210010036,2002,1210010,12,1,1,2003,107,900,0,2,0.13,,,,,2.2,3.0,53.7,0.65,,,1200101,<,0.001,<,0.1,#,0.001,<,0.005,#,0.001,<,0.0005,,,<,0.0005,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.001,,,#,2.5,#,0.11,<,0.1,#,7.5,#,12.0,#,1.0,#,2.8,#,4.0,#,1700.0,,,#,3.0,#,0.096
36,1210010037,2002,1210010,12,1,1,2003,107,1400,0,2,0.11,,,,,8.8,4.7,52.26,0.55,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,0.9,#,2.6,#,6.0,,,,,,,,
37,1210010038,2002,1210010,12,1,1,2003,107,2130,0,2,0.13,,,,,1.8,4.2,53.98,0.65,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,0.9,#,2.6,#,4.0,,,,,,,,
38,1210010039,2002,1210010,12,1,1,2003,204,900,0,2,0.13,,,,,1.8,2.0,37.8,0.65,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.13,,,#,7.4,#,12.0,#,0.8,#,2.9,#,4.0,#,79000.0,,,#,3.0,#,0.11
39,1210010040,2002,1210010,12,1,1,2003,204,1400,0,2,0.14,,,,,4.8,4.2,36.03,0.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.1,#,3.1,#,5.0,,,,,,,,
40,1210010041,2002,1210010,12,1,1,2003,204,2130,0,2,0.16,,,,,0.2,4.5,41.92,0.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,0.9,#,3.0,#,6.0,,,,,,,,
41,1210010042,2002,1210010,12,1,1,2003,306,900,0,2,0.15,,,,,5.6,3.9,53.97,0.75,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.12,,,#,7.4,#,11.0,#,1.0,#,2.8,#,12.0,#,7900.0,,,#,2.1,#,0.12
42,1210010043,2002,1210010,12,1,1,2003,306,1400,0,2,0.15,,,,,3.8,5.2,49.11,0.75,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.4,#,3.5,#,12.0,,,,,,,,
43,1210010044,2002,1210010,12,1,1,2003,306,2130,0,2,0.16,,,,,4.3,5.7,52.54,0.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.1,#,3.1,#,11.0,,,,,,,,
44,1210020001,2002,1210020,12,1,2,2002,416,1045,0,3,0.56,,,,,24.4,17.2,,2.8,,,1200102,<,0.001,<,0.1,#,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.4,#,9.6,#,1.9,#,2.0,#,15.0,#,490.0,,,#,1.6,#,0.09300000000000001
45,1210020002,2002,1210020,12,1,2,2002,416,1510,0,3,0.54,,,,,20.2,16.1,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,2.1,#,2.3,#,12.0,,,,,,,,
46,1210020003,2002,1210020,12,1,2,2002,416,2025,0,3,0.59,,,,,19.2,16.8,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.8,#,2.8,#,2.5,#,10.0,,,,,,,,
47,1210020004,2002,1210020,12,1,2,2002,514,1045,0,3,0.57,,,,,22.8,18.2,,2.85,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.09,,,#,7.2,#,9.9,#,0.6,#,2.4,#,7.0,#,3300.0,,,#,1.3,#,0.07
48,1210020005,2002,1210020,12,1,2,2002,514,1510,0,3,0.59,,,,,24.5,19.1,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.8,#,0.8,#,2.5,#,10.0,,,,,,,,
49,1210020006,2002,1210020,12,1,2,2002,514,2025,0,3,0.63,,,,,19.8,17.5,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.2,#,1.2,#,3.2,#,8.0,,,,,,,,
50,1210020007,2002,1210020,12,1,2,2002,604,1045,0,3,0.56,,,,,32.5,26.3,,2.8,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.14,,,#,7.5,#,10.0,#,1.6,#,3.5,#,7.0,#,490.0,,,#,1.4,#,0.096
51,1210020008,2002,1210020,12,1,2,2002,604,1510,0,3,0.57,,,,,29.2,23.8,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,11.0,#,1.8,#,4.8,#,12.0,,,,,,,,
52,1210020009,2002,1210020,12,1,2,2002,604,2025,0,3,0.58,,,,,22.5,22.0,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.2,#,2.0,#,4.6,#,15.0,,,,,,,,
53,1210020010,2002,1210020,12,1,2,2002,702,1000,2,3,0.62,,,,,26.4,23.6,,3.1,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.14,,,#,7.4,#,7.3,#,2.0,#,4.2,#,16.0,#,4900.0,,,#,2.4,#,0.14
54,1210020011,2002,1210020,12,1,2,2002,702,1400,2,3,0.48,,,,,26.8,23.9,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.4,#,2.2,#,4.5,#,16.0,,,,,,,,
55,1210020012,2002,1210020,12,1,2,2002,702,1800,2,3,0.41,,,,,22.2,22.8,,2.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.1,#,1.9,#,3.9,#,14.0,,,,,,,,
56,1210020013,2002,1210020,12,1,2,2002,702,2200,2,3,0.53,,,,,20.6,22.6,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.9,#,1.6,#,3.8,#,8.0,,,,,,,,
57,1210020014,2002,1210020,12,1,2,2002,703,200,2,3,0.56,,,,,20.2,22.6,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.6,#,1.6,#,3.6,#,11.0,,,,,,,,
58,1210020015,2002,1210020,12,1,2,2002,703,600,2,3,0.6,,,,,22.6,20.6,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.5,#,1.7,#,3.6,#,10.0,,,,,,,,
59,1210020016,2002,1210020,12,1,2,2002,703,1000,2,3,0.62,,,,,23.8,23.0,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.5,#,2.0,#,3.9,#,9.0,,,,,,,,
60,1210020017,2002,1210020,12,1,2,2002,806,1125,0,3,0.38,,,,,36.8,29.5,,1.9,,,1200102,<,0.001,<,0.1,#,0.002,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.13,,,#,7.4,#,7.7,#,2.2,#,6.8,#,67.0,#,49000.0,,,#,2.4,#,0.29
61,1210020018,2002,1210020,12,1,2,2002,806,1510,0,3,0.57,,,,,35.2,29.5,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.3,#,1.5,#,3.5,#,16.0,,,,,,,,
62,1210020019,2002,1210020,12,1,2,2002,806,2025,0,3,0.55,,,,,29.4,28.5,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.4,#,1.7,#,4.7,#,41.0,,,,,,,,
63,1210020020,2002,1210020,12,1,2,2002,903,1110,0,3,0.6,,,,,32.3,30.0,,3.0,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,<,0.0005,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.001,,,#,1.2,#,0.13,<,0.1,#,7.9,#,10.0,#,2.3,#,5.0,#,9.0,#,49000.0,,,#,1.7,#,0.12
64,1210020021,2002,1210020,12,1,2,2002,903,1510,0,3,0.61,,,,,35.2,31.3,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,10.0,#,2.9,#,5.7,#,13.0,,,,,,,,
65,1210020022,2002,1210020,12,1,2,2002,903,2025,0,3,0.54,,,,,28.1,27.9,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,9.7,#,2.3,#,5.4,#,13.0,,,,,,,,
66,1210020023,2002,1210020,12,1,2,2002,1008,1110,0,3,0.48,,,,,21.2,20.6,,2.4,,,1200102,<,0.001,<,0.1,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.6,#,8.6,#,1.1,#,3.7,#,38.0,#,33000.0,,,#,3.3,#,0.14
67,1210020024,2002,1210020,12,1,2,2002,1008,1510,0,3,0.46,,,,,20.5,20.4,,2.3,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.5,#,1.1,#,2.9,#,14.0,,,,,,,,
68,1210020025,2002,1210020,12,1,2,2002,1008,2025,0,3,0.67,,,,,18.7,20.3,,3.35,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.2,#,0.9,#,2.8,#,14.0,,,,,,,,
