,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
10,1210010011,1987,1210010,12,1,1,1987,707,1400,2,1.0,0.3,2.0,,,,31.9,24.5,69.0,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.8,#,2.9,#,7.4,#,63.0,,,,,,,,
11,1210010012,1987,1210010,12,1,1,1987,707,1800,2,1.0,0.3,2.0,,,,27.8,24.6,72.1,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.0,#,2.6,#,6.5,#,41.0,,,,,,,,
12,1210010013,1987,1210010,12,1,1,1987,804,900,2,1.0,0.2,4.0,,,,22.4,24.1,40.1,1.3,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.0,#,1.8,#,5.5,#,22.0,#,24000.0,,,#,1.8,#,0.14
13,1210010014,1987,1210010,12,1,1,1987,804,1600,2,1.0,0.2,4.0,,,,28.8,25.8,47.4,1.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,10.0,#,3.2,#,5.7,#,15.0,,,,,,,,
14,1210010015,1987,1210010,12,1,1,1987,804,2120,2,1.0,0.3,4.0,,,,23.8,24.8,53.6,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.9,#,2.9,#,5.5,#,8.0,,,,,,,,
15,1210010016,1987,1210010,12,1,1,1987,902,910,2,1.0,0.3,4.0,,,,25.0,26.5,55.4,1.5,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.2,#,2.0,#,5.4,#,33.0,#,24000.0,,,#,2.0,#,0.13
16,1210010017,1987,1210010,12,1,1,1987,902,1415,2,1.0,0.3,2.0,,,,27.2,27.5,71.0,1.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,10.0,#,2.3,#,7.0,#,33.0,,,,,,,,
17,1210010018,1987,1210010,12,1,1,1987,902,2050,2,1.0,0.3,4.0,,,,23.0,26.5,82.9,1.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.4,#,2.4,#,6.8,#,24.0,,,,,,,,
18,1210010019,1987,1210010,12,1,1,1987,1006,900,2,1.0,0.3,10.0,,,,19.0,20.5,84.0,1.7,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.7,#,1.3,#,3.6,#,19.0,#,33000.0,,,#,3.5,#,0.09
19,1210010020,1987,1210010,12,1,1,1987,1006,1600,2,1.0,0.4,10.0,,,,19.0,19.8,12.0,2.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.7,#,2.1,#,4.3,#,22.0,,,,,,,,
20,1210010021,1987,1210010,12,1,1,1987,1006,2050,2,1.0,0.3,4.0,,,,17.9,19.2,5.0,1.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.4,#,1.7,#,4.1,#,22.0,,,,,,,,
21,1210010022,1987,1210010,12,1,1,1987,1104,900,2,1.0,0.3,10.0,,,,14.1,14.5,83.1,1.65,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.2,#,1.3,#,4.6,#,18.0,#,79000.0,,,#,3.5,#,0.09
22,1210010023,1987,1210010,12,1,1,1987,1104,1530,2,1.0,0.3,10.0,,,,15.0,15.0,99.4,1.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.1,#,1.7,#,5.1,#,20.0,,,,,,,,
23,1210010024,1987,1210010,12,1,1,1987,1104,2110,2,1.0,0.3,4.0,,,,18.1,14.8,92.5,1.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.1,#,2.2,#,5.3,#,22.0,,,,,,,,
24,1210010025,1987,1210010,12,1,1,1987,1201,1000,2,1.0,0.3,9.0,,,,3.0,6.7,59.1,1.65,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,1.7,#,3.3,#,8.0,#,49000.0,,,#,3.7,#,0.1
25,1210010026,1987,1210010,12,1,1,1987,1201,1400,2,1.0,0.3,4.0,,,,3.7,6.7,65.9,1.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.6,#,3.7,#,7.0,,,,,,,,
26,1210010027,1987,1210010,12,1,1,1987,1201,1800,2,1.0,0.3,2.0,,,,2.8,7.4,60.1,1.65,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,1.8,#,3.8,#,8.0,,,,,,,,
27,1210010028,1987,1210010,12,1,1,1988,106,855,2,1.0,0.2,2.0,,,,3.5,4.5,49.2,1.45,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,2.5,#,3.3,#,8.0,#,79000.0,,,#,3.0,#,0.11
28,1210010029,1987,1210010,12,1,1,1988,106,1640,2,1.0,0.3,2.0,,,,4.5,7.1,52.7,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,2.8,#,3.4,#,8.0,,,,,,,,
29,1210010030,1987,1210010,12,1,1,1988,106,2100,2,1.0,0.3,2.0,,,,0.0,6.8,61.0,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,2.4,#,3.8,#,8.0,,,,,,,,
30,1210010031,1987,1210010,12,1,1,1988,202,830,2,1.0,0.2,2.0,,,,2.1,4.9,28.0,1.3,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.0,#,3.1,#,5.1,#,5.0,#,23000.0,,,#,3.9,#,0.14
31,1210010032,1987,1210010,12,1,1,1988,202,1315,2,1.0,0.2,2.0,,,,13.4,6.1,34.1,1.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.9,#,2.8,#,4.3,#,6.0,,,,,,,,
32,1210010033,1987,1210010,12,1,1,1988,202,2100,2,1.0,0.2,2.0,,,,6.1,7.2,37.1,1.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,3.2,#,4.7,#,7.0,,,,,,,,
33,1210010034,1987,1210010,12,1,1,1988,301,900,2,1.0,0.2,4.0,,,,6.0,6.8,25.4,1.3,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.5,#,3.9,#,4.9,#,8.0,#,4900.0,,,#,4.1,#,0.19
34,1210010035,1987,1210010,12,1,1,1988,301,1420,2,1.0,0.2,10.0,,,,5.3,6.3,27.5,1.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.8,#,3.6,#,4.8,#,10.0,,,,,,,,
35,1210010036,1987,1210010,12,1,1,1988,301,2050,2,1.0,0.3,10.0,,,,3.5,5.5,29.9,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.6,#,4.3,#,5.5,#,7.0,,,,,,,,
36,1210020001,1987,1210020,12,1,2,1987,422,1000,2,2.0,0.5,2.0,,,,21.0,18.8,,2.5,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,10.0,#,5.2,#,5.9,#,14.0,#,22000.0,,,#,2.5,#,0.09
37,1210020002,1987,1210020,12,1,2,1987,422,1400,2,2.0,0.4,2.0,,,,22.9,19.1,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,10.0,#,5.2,#,6.4,#,16.0,,,,,,,,
38,1210020003,1987,1210020,12,1,2,1987,422,2015,2,2.0,0.4,4.0,,,,17.0,17.5,,2.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,4.7,#,5.6,#,15.0,,,,,,,,
39,1210020004,1987,1210020,12,1,2,1987,506,915,2,2.0,0.5,2.0,,,,18.0,15.8,,2.6,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.6,#,2.9,#,5.1,#,13.0,#,79000.0,,,#,1.9,#,0.14
40,1210020005,1987,1210020,12,1,2,1987,506,1500,2,2.0,0.5,2.0,,,,19.5,17.4,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,4.9,#,5.8,#,12.0,,,,,,,,
41,1210020006,1987,1210020,12,1,2,1987,506,2000,2,2.0,0.5,2.0,,,,14.5,16.4,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,5.7,#,6.1,#,16.0,,,,,,,,
42,1210020007,1987,1210020,12,1,2,1987,602,930,2,2.0,0.5,4.0,,,,24.0,22.7,,2.8,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.8,#,4.2,#,4.4,#,17.0,#,79000.0,,,#,2.0,#,0.19
43,1210020008,1987,1210020,12,1,2,1987,602,1410,2,2.0,0.5,4.0,,,,23.5,23.3,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.9,#,4.4,#,5.2,#,20.0,,,,,,,,
44,1210020009,1987,1210020,12,1,2,1987,602,2010,2,2.0,0.5,4.0,,,,20.4,22.1,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.9,#,4.6,#,4.9,#,16.0,,,,,,,,
45,1210020010,1987,1210020,12,1,2,1987,707,1000,2,2.0,0.3,2.0,,,,26.0,23.0,,1.85,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.1,#,2.0,#,5.1,#,21.0,#,24000.0,,,#,2.6,#,0.13
46,1210020011,1987,1210020,12,1,2,1987,707,1400,2,2.0,0.5,2.0,,,,30.3,24.2,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.6,#,2.4,#,5.4,#,14.0,,,,,,,,
47,1210020012,1987,1210020,12,1,2,1987,707,1800,2,2.0,0.4,2.0,,,,27.9,24.3,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.4,#,2.7,#,5.5,#,17.0,,,,,,,,
48,1210020013,1987,1210020,12,1,2,1987,804,1000,2,2.0,0.5,4.0,,,,26.8,24.5,,2.6,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.2,#,3.5,#,6.0,#,9.0,#,33000.0,,,#,2.1,#,0.12
49,1210020014,1987,1210020,12,1,2,1987,804,1410,2,2.0,0.5,4.0,,,,28.9,25.8,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.5,#,3.8,#,6.8,#,11.0,,,,,,,,
50,1210020015,1987,1210020,12,1,2,1987,804,2000,2,2.0,0.5,4.0,,,,23.2,24.8,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.8,#,3.5,#,7.2,#,19.0,,,,,,,,
51,1210020016,1987,1210020,12,1,2,1987,902,950,2,2.0,0.5,4.0,,,,26.9,27.3,,2.5,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.0,#,2.7,#,6.1,#,21.0,#,49000.0,,,#,2.0,#,0.13
52,1210020017,1987,1210020,12,1,2,1987,902,1420,2,2.0,0.5,2.0,,,,26.3,27.3,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.1,#,2.6,#,6.0,#,18.0,,,,,,,,
53,1210020018,1987,1210020,12,1,2,1987,902,2010,2,2.0,0.5,4.0,,,,23.4,26.0,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.3,#,2.7,#,6.2,#,16.0,,,,,,,,
54,1210020019,1987,1210020,12,1,2,1987,1006,950,2,2.0,0.4,10.0,,,,19.0,19.9,,2.4,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.6,#,2.1,#,3.8,#,16.0,#,24000.0,,,#,3.6,#,0.09
55,1210020020,1987,1210020,12,1,2,1987,1006,1400,2,2.0,0.5,10.0,,,,20.0,20.0,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.6,#,2.1,#,4.2,#,11.0,,,,,,,,
56,1210020021,1987,1210020,12,1,2,1987,1006,2000,2,2.0,0.5,4.0,,,,18.4,20.2,,2.55,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.8,#,2.0,#,5.4,#,29.0,,,,,,,,
57,1210020022,1987,1210020,12,1,2,1987,1104,1000,2,2.0,0.5,10.0,,,,14.1,14.8,,2.5,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.8,#,2.0,#,5.1,#,14.0,#,33000.0,,,#,3.9,#,0.12
58,1210020023,1987,1210020,12,1,2,1987,1104,1410,2,2.0,0.5,10.0,,,,15.2,15.8,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.5,#,1.9,#,4.8,#,10.0,,,,,,,,
59,1210020024,1987,1210020,12,1,2,1987,1104,2000,2,2.0,0.4,10.0,,,,12.2,14.6,,2.45,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.0,#,3.2,#,6.2,#,17.0,,,,,,,,
60,1210020025,1987,1210020,12,1,2,1987,1201,1000,2,2.0,0.5,10.0,,,,4.3,7.3,,2.8,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.7,#,3.0,#,4.1,#,8.0,#,49000.0,,,#,3.8,#,0.13
61,1210020026,1987,1210020,12,1,2,1987,1201,1400,2,2.0,0.5,4.0,,,,3.8,7.0,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.7,#,2.1,#,4.6,#,6.0,,,,,,,,
62,1210020027,1987,1210020,12,1,2,1987,1201,1800,2,2.0,0.5,4.0,,,,3.5,7.1,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,2.7,#,4.5,#,5.0,,,,,,,,
63,1210020028,1987,1210020,12,1,2,1988,106,945,2,2.0,0.5,2.0,,,,2.8,5.7,,2.8,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.1,#,3.8,#,4.5,#,10.0,#,49000.0,,,#,3.6,#,0.18
64,1210020029,1987,1210020,12,1,2,1988,106,1510,2,2.0,0.5,2.0,,,,5.2,6.0,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.4,#,3.8,#,4.6,#,8.0,,,,,,,,
65,1210020030,1987,1210020,12,1,2,1988,106,2010,2,2.0,0.5,2.0,,,,1.0,6.2,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.7,#,3.5,#,4.3,#,9.0,,,,,,,,
66,1210020031,1987,1210020,12,1,2,1988,202,900,2,2.0,0.5,2.0,,,,5.0,5.5,,2.65,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.0,#,3.5,#,6.6,#,7.0,#,13000.0,,,#,4.2,#,0.17
67,1210020032,1987,1210020,12,1,2,1988,202,1350,2,2.0,0.5,2.0,,,,13.6,6.8,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.3,#,3.9,#,6.0,#,7.0,,,,,,,,
68,1210020033,1987,1210020,12,1,2,1988,202,1950,2,2.0,0.5,2.0,,,,8.7,5.7,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.5,#,3.7,#,5.6,#,8.0,,,,,,,,
69,1210020034,1987,1210020,12,1,2,1988,301,1000,2,2.0,0.5,10.0,,,,6.3,6.4,,2.8,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.3,#,4.2,#,6.1,#,6.0,#,17000.0,,,#,4.5,#,0.24
