,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
3062,1310030022,1983,1310030,13,2,1,1983,824,400,2,1,7.0,4.0,,,,19.8,20.2,232.31,35.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.4,#,0.9,#,3.7,#,47.0,,,,
3063,1310030023,1983,1310030,13,2,1,1983,824,600,2,1,7.1,4.0,,,,20.2,20.2,232.31,35.5,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.1,#,0.8,#,4.0,#,53.0,,,,
3064,1310030024,1983,1310030,13,2,1,1983,824,800,2,1,6.6,4.0,,,,20.5,20.2,232.31,33.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.2,#,1.1,#,5.0,#,83.0,,,,
3065,1310030025,1983,1310030,13,2,1,1983,824,1000,2,1,5.8,4.0,,,,20.7,20.2,174.54,29.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.3,#,0.8,#,5.6,#,100.0,,,,
3066,1310030026,1983,1310030,13,2,1,1983,906,1050,2,1,7.8,2.0,,,,32.0,29.4,174.54,39.0,,,1300201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.1,#,3.7,#,6.7,#,40.0,#,33000.0,,
3067,1310030027,1983,1310030,13,2,1,1983,906,1530,2,1,7.9,2.0,,,,31.5,29.5,174.54,39.5,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.9,#,3.9,#,7.0,#,43.0,,,,
3068,1310030028,1983,1310030,13,2,1,1983,906,2000,2,1,8.7,2.0,,,,25.2,27.2,174.54,43.5,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.6,#,3.1,#,4.7,#,16.0,,,,
3069,1310030029,1983,1310030,13,2,1,1983,1018,930,2,1,6.2,2.0,,,,17.0,16.0,174.54,31.0,,,1300201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.4,#,1.6,#,3.8,#,22.0,#,79000.0,,
3070,1310030030,1983,1310030,13,2,1,1983,1018,1530,2,1,8.4,4.0,,,,18.0,17.0,174.54,42.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.3,#,1.3,#,3.1,#,10.0,,,,
3071,1310030031,1983,1310030,13,2,1,1983,1018,2000,2,1,9.4,4.0,,,,14.2,15.5,174.54,47.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.5,#,1.7,#,3.4,#,10.0,,,,
3072,1310030032,1983,1310030,13,2,1,1983,1108,1000,2,1,8.4,2.0,,,,14.0,12.5,,42.0,,,1300201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.7,#,2.0,#,3.5,#,12.0,#,49000.0,,
3073,1310030033,1983,1310030,13,2,1,1983,1108,1440,2,1,8.0,2.0,,,,17.0,13.5,,40.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,8.9,#,1.0,#,4.9,#,10.0,,,,
3074,1310030034,1983,1310030,13,2,1,1983,1108,2000,2,1,8.6,2.0,,,,10.0,13.0,,43.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,8.9,#,2.1,#,3.0,#,10.0,,,,
3075,1310030035,1983,1310030,13,2,1,1983,1206,1000,2,1,8.0,2.0,,,,10.3,5.5,174.54,40.0,,,1300201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.5,#,4.6,#,14.0,#,33000.0,,
3076,1310030036,1983,1310030,13,2,1,1983,1206,1200,2,1,7.7,2.0,,,,10.2,7.8,174.54,38.3,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.5,#,4.5,#,12.0,,,,
3077,1310030037,1983,1310030,13,2,1,1983,1206,1400,2,1,7.8,2.0,,,,11.3,8.0,174.54,39.2,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.8,#,4.0,#,14.0,,,,
3078,1310030038,1983,1310030,13,2,1,1983,1206,1600,2,1,8.0,2.0,,,,8.5,7.7,174.54,40.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.9,#,4.0,#,15.0,,,,
3079,1310030039,1983,1310030,13,2,1,1983,1206,1800,2,1,8.2,2.0,,,,7.5,7.3,174.54,41.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,3.7,#,4.1,#,13.0,,,,
3080,1310030040,1983,1310030,13,2,1,1983,1206,2000,2,1,8.0,2.0,,,,5.0,7.1,174.54,40.1,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.7,#,4.4,#,14.0,,,,
3081,1310030041,1983,1310030,13,2,1,1983,1206,2200,2,1,7.3,2.0,,,,4.9,6.8,,36.6,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,3.6,#,4.5,#,14.0,,,,
3082,1310030042,1983,1310030,13,2,1,1983,1207,0,2,1,7.4,2.0,,,,3.5,6.3,,37.2,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.4,#,3.6,#,13.0,,,,
3083,1310030043,1983,1310030,13,2,1,1983,1207,200,2,1,7.7,2.0,,,,3.3,6.3,,38.5,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,3.5,#,3.8,#,13.0,,,,
3084,1310030044,1983,1310030,13,2,1,1983,1207,400,2,1,7.9,2.0,,,,2.9,6.0,,39.3,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.5,#,3.6,#,16.0,,,,
3085,1310030045,1983,1310030,13,2,1,1983,1207,600,2,1,8.0,2.0,,,,3.0,6.0,,40.2,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.2,#,3.8,#,14.0,,,,
3086,1310030046,1983,1310030,13,2,1,1983,1207,800,2,1,8.2,2.0,,,,4.2,6.5,,41.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.2,#,3.8,#,12.0,,,,
3087,1310030047,1983,1310030,13,2,1,1983,1207,1000,2,1,8.0,2.0,,,,7.4,7.1,,40.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,3.3,#,4.3,#,12.0,,,,
3088,1310030048,1983,1310030,13,2,1,1984,110,920,2,1,8.0,2.0,,,,6.0,2.5,,40.0,,,1300201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,3.0,#,4.0,#,5.0,#,11000.0,,
3089,1310030049,1983,1310030,13,2,1,1984,110,1400,2,1,7.0,2.0,,,,12.0,6.3,0.03,35.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,3.7,#,5.3,#,8.0,,,,
3090,1310030050,1983,1310030,13,2,1,1984,110,2000,2,1,6.8,2.0,,,,5.0,4.8,0.03,34.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,4.1,#,4.8,#,7.0,,,,
3091,1310030051,1983,1310030,13,2,1,1984,207,1020,2,1,8.0,2.0,,,,2.0,2.0,0.03,40.0,,,1300201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,3.6,#,6.5,#,7.0,#,24000.0,,
3092,1310030052,1983,1310030,13,2,1,1984,207,1450,2,1,7.6,2.0,,,,2.2,3.3,0.03,38.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,4.2,#,6.9,#,13.0,,,,
3093,1310030053,1983,1310030,13,2,1,1984,207,2000,2,1,7.8,2.0,,,,2.5,2.7,0.03,39.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,4.0,#,7.2,#,5.0,,,,
3094,1310030054,1983,1310030,13,2,1,1984,306,920,2,1,8.3,2.0,,,,7.0,7.0,0.03,41.5,,,1300201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.0,#,4.1,#,6.8,#,10.0,#,22000.0,,
3095,1310030055,1983,1310030,13,2,1,1984,306,1330,2,1,8.4,2.0,,,,12.0,8.5,0.03,42.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.8,#,4.3,#,6.9,#,11.0,,,,
3096,1310030056,1983,1310030,13,2,1,1984,306,2000,2,1,8.6,2.0,,,,5.2,7.1,0.03,43.0,,,1300201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,8.2,#,5.3,#,6.9,#,9.0,,,,
3097,1310040001,1983,1310040,13,2,51,1983,420,1100,2,1,8.4,4.0,,,,23.0,15.5,232.31,42.0,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.0,#,1.6,#,6.5,#,43.0,#,33000.0,,
3098,1310040002,1983,1310040,13,2,51,1983,420,1540,2,1,6.9,10.0,,,,16.0,14.0,232.31,34.5,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.0,#,1.6,#,5.8,#,30.0,,,,
3099,1310040003,1983,1310040,13,2,51,1983,510,1130,2,1,8.5,2.0,,,,24.0,21.5,232.31,42.5,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.8,#,5.4,#,6.0,#,13.0,#,33000.0,,
3100,1310040004,1983,1310040,13,2,51,1983,510,1530,2,1,8.7,2.0,,,,22.0,21.3,232.31,43.5,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,6.0,#,7.4,#,18.0,,,,
3101,1310040005,1983,1310040,13,2,51,1983,607,1100,2,1,9.3,2.0,,,,24.0,24.5,232.31,46.5,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.3,#,10.0,#,9.1,#,10.0,#,27.0,#,49000.0,,
3102,1310040006,1983,1310040,13,2,51,1983,607,1600,2,1,9.2,2.0,,,,24.0,24.0,232.31,46.0,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.8,#,11.0,#,9.2,#,11.0,#,23.0,,,,
3103,1310040007,1983,1310040,13,2,51,1983,705,1150,2,1,8.0,10.0,,,,20.5,22.0,232.31,40.0,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.2,#,1.9,#,3.5,#,19.0,#,33000.0,,
3104,1310040008,1983,1310040,13,2,51,1983,705,1540,2,1,8.3,10.0,,,,23.0,22.5,232.31,41.5,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,6.9,#,2.4,#,4.0,#,21.0,,,,
3105,1310040009,1983,1310040,13,2,51,1983,823,920,2,1,7.2,4.0,,,,21.0,20.3,96.56,36.0,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.2,#,1.1,#,4.7,#,69.0,#,49000.0,,
3106,1310040010,1983,1310040,13,2,51,1983,823,1510,2,1,8.0,4.0,,,,25.0,21.2,96.56,40.0,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.0,#,1.2,#,5.0,#,60.0,,,,
3107,1310040011,1983,1310040,13,2,51,1983,906,1040,2,1,6.7,2.0,,,,31.2,28.5,96.56,33.5,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.7,#,3.3,#,5.4,#,21.0,#,130000.0,,
3108,1310040012,1983,1310040,13,2,51,1983,906,1510,2,1,7.9,2.0,,,,33.0,30.0,96.56,39.5,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.3,#,4.9,#,6.5,#,19.0,,,,
3109,1310040013,1983,1310040,13,2,51,1983,1018,1020,2,1,6.8,2.0,,,,19.0,17.0,96.56,34.0,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.6,#,1.6,#,3.5,#,13.0,#,49000.0,,
3110,1310040014,1983,1310040,13,2,51,1983,1018,1600,2,1,8.8,4.0,,,,16.0,15.5,96.56,44.0,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.5,#,1.5,#,3.2,#,9.0,,,,
3111,1310040015,1983,1310040,13,2,51,1983,1108,1030,2,1,8.4,2.0,,,,14.5,12.5,,44.0,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.1,#,2.0,#,3.3,#,11.0,#,7900.0,,
3112,1310040016,1983,1310040,13,2,51,1983,1108,1430,2,1,8.4,2.0,,,,17.5,14.0,,42.0,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.7,#,2.4,#,3.9,#,10.0,,,,
3113,1310040017,1983,1310040,13,2,51,1983,1206,1100,2,1,8.6,2.0,,,,9.5,6.2,0.03,43.0,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,11.0,#,2.0,#,3.5,#,10.0,#,24000.0,,
3114,1310040018,1983,1310040,13,2,51,1983,1206,1500,2,1,8.8,2.0,,,,9.7,7.0,0.03,44.0,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,2.3,#,2.9,#,11.0,,,,
3115,1310040019,1983,1310040,13,2,51,1984,110,1030,2,1,9.0,2.0,,,,7.0,3.3,0.03,45.0,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.8,#,4.0,#,7.0,#,7000.0,,
3116,1310040020,1983,1310040,13,2,51,1984,110,1500,2,1,8.0,2.0,,,,9.0,6.5,0.03,40.0,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,3.9,#,4.4,#,8.0,,,,
3117,1310040021,1983,1310040,13,2,51,1984,207,1000,2,1,8.7,2.0,,,,1.2,1.0,0.03,43.5,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.8,#,6.2,#,10.0,#,49000.0,,
3118,1310040022,1983,1310040,13,2,51,1984,207,1430,2,1,8.1,2.0,,,,2.0,3.0,0.03,40.5,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,4.2,#,6.6,#,19.0,,,,
3119,1310040023,1983,1310040,13,2,51,1984,306,1000,2,1,8.6,2.0,,,,7.0,8.0,0.03,43.0,,,1300251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.5,#,4.2,#,6.9,#,8.0,#,24000.0,,
3120,1310040024,1983,1310040,13,2,51,1984,306,1500,2,1,8.7,2.0,,,,9.3,9.5,0.03,43.5,,,1300251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.9,#,4.8,#,6.8,#,11.0,,,,
3121,1310060001,1983,1310060,13,3,1,1983,413,1150,2,5,0.0,1.0,,,,18.7,14.2,,52.5,,,1300301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.8,#,2.7,#,5.3,#,40.0,#,22000.0,,
3122,1310060002,1983,1310060,13,3,1,1983,413,1750,2,5,0.0,2.0,,,,15.4,14.5,,67.0,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.8,#,1.8,#,4.5,#,9.0,,,,
3123,1310060003,1983,1310060,13,3,1,1983,413,2350,2,5,0.0,2.0,,,,11.2,14.3,,53.7,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.1,#,3.5,#,5.1,#,38.0,,,,
3124,1310060004,1983,1310060,13,3,1,1983,414,550,2,5,0.0,2.0,,,,9.3,13.6,,67.0,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.9,#,1.6,#,3.5,#,8.0,,,,
3125,1310060005,1983,1310060,13,3,1,1983,510,530,2,5,0.0,1.0,,,,13.8,18.8,,66.0,,,1300301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,6.0,#,3.8,#,6.1,#,8.0,,,,
3126,1310060006,1983,1310060,13,3,1,1983,510,1130,2,5,0.0,1.0,,,,23.7,20.6,,57.0,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.6,#,3.1,#,5.0,#,9.0,,,,
3127,1310060007,1983,1310060,13,3,1,1983,510,1730,2,5,0.0,1.0,,,,20.4,20.7,,66.5,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.7,#,5.8,#,8.1,#,12.0,,,,
3128,1310060008,1983,1310060,13,3,1,1983,510,2330,2,5,0.0,1.0,,,,17.1,19.3,,59.5,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.4,#,3.7,#,5.4,#,8.0,,,,
3129,1310060009,1983,1310060,13,3,1,1983,607,1200,2,5,0.0,2.0,,,,24.9,23.2,,63.0,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,4.8,#,3.7,#,6.5,#,11.0,,,,
3130,1310060010,1983,1310060,13,3,1,1983,607,1800,2,5,0.0,4.0,,,,21.6,22.5,,61.8,,,1300301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.0,#,5.7,#,8.0,#,17.0,#,17000.0,,
3131,1310060011,1983,1310060,13,3,1,1983,608,0,2,5,0.0,2.0,,,,19.9,21.4,,64.5,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,4.6,#,4.8,#,7.1,#,11.0,,,,
3132,1310060012,1983,1310060,13,3,1,1983,608,600,2,5,0.0,4.0,,,,18.3,21.3,,59.8,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.5,#,3.8,#,6.7,#,13.0,,,,
3133,1310060013,1983,1310060,13,3,1,1983,707,1340,2,5,0.0,4.0,,,,23.5,21.0,,67.9,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.8,#,1.8,#,5.2,#,16.0,,,,
3134,1310060014,1983,1310060,13,3,1,1983,707,1940,2,5,0.0,16.0,,,,17.9,20.3,,64.2,,,1300301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.1,#,2.0,#,5.7,#,40.0,,,,
3135,1310060015,1983,1310060,13,3,1,1983,708,140,2,5,0.0,4.0,,,,16.0,10.9,,69.1,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.3,#,2.2,#,4.9,#,18.0,,,,
3136,1310060016,1983,1310060,13,3,1,1983,708,740,2,5,0.0,16.0,,,,15.2,19.8,,57.6,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.2,#,3.0,#,6.7,#,80.0,,,,
3137,1310060017,1983,1310060,13,3,1,1983,802,900,2,5,0.0,4.0,,,,23.0,23.9,,69.9,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,6.0,#,1.4,#,4.4,#,32.0,,,,
3138,1310060018,1983,1310060,13,3,1,1983,802,1500,2,5,0.0,2.0,,,,26.9,24.1,,66.6,,,1300301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,5.9,#,1.9,#,4.8,#,41.0,#,79000.0,,
3139,1310060019,1983,1310060,13,3,1,1983,802,2100,2,5,0.0,2.0,,,,22.9,23.5,,72.0,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,6.3,#,1.6,#,3.9,#,23.0,,,,
3140,1310060020,1983,1310060,13,3,1,1983,803,300,2,5,0.0,2.0,,,,20.9,23.2,,66.3,,,1300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,6.3,#,2.7,#,5.6,#,70.0,,,,
3141,1310060021,1983,1310060,13,3,1,1983,906,1120,2,5,0.0,2.0,,,,31.6,28.4,,51.0,,,1300301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,7.4,#,3.7,#,6.7,#,21.0,,,,
