,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
14,1210010015,1984,1210010,12,1,1,1984,807,2200,2,1,0.2,2.0,,,,30.5,30.0,,1.44,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,8.1,#,2.8,#,7.0,#,29.0,,,,,,,,
15,1210010016,1984,1210010,12,1,1,1984,904,1010,2,1,0.3,4.0,,,,28.0,27.0,52.79,1.8,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.0,#,2.6,#,5.3,#,14.0,#,49000.0,,,,,,
16,1210010017,1984,1210010,12,1,1,1984,904,1610,2,1,0.3,2.0,,,,31.0,29.0,62.28,1.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,3.4,#,5.6,#,14.0,,,,,,,,
17,1210010018,1984,1210010,12,1,1,1984,904,2130,2,1,0.4,2.0,,,,21.7,26.0,72.56,2.0,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.0,#,3.8,#,5.0,#,10.0,,,,,,,,
18,1210010019,1984,1210010,12,1,1,1984,1002,935,2,1,0.2,1.0,,,,25.0,23.5,,1.2,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.6,#,3.6,#,4.2,#,19.0,#,33000.0,,,,,,
19,1210010020,1984,1210010,12,1,1,1984,1002,1510,2,1,0.2,1.0,,,,27.5,25.5,,1.3,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,4.0,#,4.8,#,17.0,,,,,,,,
20,1210010021,1984,1210010,12,1,1,1984,1002,2130,2,1,0.2,1.0,,,,21.5,22.6,,1.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.7,#,3.8,#,4.3,#,17.0,,,,,,,,
21,1210010022,1984,1210010,12,1,1,1984,1106,1000,2,1,0.5,2.0,,,,15.0,13.0,65.52,2.8,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,2.6,#,3.2,#,10.0,#,49000.0,,,,,,
22,1210010023,1984,1210010,12,1,1,1984,1106,1600,2,1,0.5,2.0,,,,18.5,14.5,67.58,2.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,11.0,#,3.0,#,3.6,#,12.0,,,,,,,,
23,1210010024,1984,1210010,12,1,1,1984,1106,2140,2,1,0.5,2.0,,,,12.1,12.2,56.63,2.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.1,#,3.4,#,12.0,,,,,,,,
24,1210010025,1984,1210010,12,1,1,1984,1204,1000,2,1,0.3,2.0,,,,11.6,8.0,52.79,1.5,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,3.3,#,4.1,#,12.0,#,17000.0,,,,,,
25,1210010026,1984,1210010,12,1,1,1984,1204,1800,2,1,0.3,2.0,,,,8.5,7.5,54.62,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,4.3,#,4.0,#,12.0,,,,,,,,
26,1210010027,1984,1210010,12,1,1,1984,1204,2200,2,1,0.3,2.0,,,,3.0,7.2,55.55,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,3.1,#,4.0,#,16.0,,,,,,,,
27,1210010028,1984,1210010,12,1,1,1985,108,950,2,1,0.5,2.0,,,,1.5,1.0,62.28,2.5,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,2.9,#,3.4,#,8.0,#,24000.0,,,,,,
28,1210010029,1984,1210010,12,1,1,1985,108,1700,2,1,0.5,2.0,,,,5.0,5.5,70.44,2.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,4.0,#,3.9,#,9.0,,,,,,,,
29,1210010030,1984,1210010,12,1,1,1985,108,2110,2,1,0.5,2.0,,,,3.7,4.0,64.27,2.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,3.1,#,4.0,#,7.0,,,,,,,,
30,1210010031,1984,1210010,12,1,1,1985,205,950,2,1,0.3,4.0,,,,4.0,5.5,76.89,1.5,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.5,#,2.8,#,5.8,#,5.0,#,49000.0,,,,,,
31,1210010032,1984,1210010,12,1,1,1985,205,1610,2,1,0.2,10.0,,,,4.3,5.7,70.44,1.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.8,#,2.7,#,5.2,#,5.0,,,,,,,,
32,1210010033,1984,1210010,12,1,1,1985,205,2130,2,1,0.2,10.0,,,,4.2,6.2,62.28,1.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,4.6,#,2.5,#,4.2,#,6.0,,,,,,,,
33,1210010034,1984,1210010,12,1,1,1985,305,1000,2,1,0.3,4.0,,,,6.2,6.5,69.39,1.5,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.7,#,3.6,#,4.5,#,23.0,#,130000.0,,,,,,
34,1210010035,1984,1210010,12,1,1,1985,305,1530,2,1,0.3,10.0,,,,6.5,7.5,83.62,1.65,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,4.5,#,4.4,#,20.0,,,,,,,,
35,1210010036,1984,1210010,12,1,1,1985,305,2120,2,1,0.3,4.0,,,,4.8,6.0,77.99,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,2.2,#,3.2,#,22.0,,,,,,,,
36,1210020001,1984,1210020,12,1,2,1984,419,1100,2,2,0.4,9.0,,,,7.0,11.5,,2.3,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.9,#,2.4,#,4.4,#,8.0,#,70000.0,,,,,,
37,1210020002,1984,1210020,12,1,2,1984,419,1610,2,2,0.5,9.0,,,,6.0,10.5,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.4,#,2.0,#,4.1,#,8.0,,,,,,,,
38,1210020003,1984,1210020,12,1,2,1984,419,2040,2,2,0.5,9.0,,,,5.1,11.0,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.9,#,2.7,#,3.8,#,8.0,,,,,,,,
39,1210020004,1984,1210020,12,1,2,1984,508,1100,2,2,0.4,2.0,,,,23.0,18.5,,2.25,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.2,#,1.5,#,3.7,#,16.0,#,24000.0,,,,,,
40,1210020005,1984,1210020,12,1,2,1984,508,1600,2,2,0.3,2.0,,,,21.0,18.8,,1.55,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.4,#,2.9,#,4.6,#,40.0,,,,,,,,
41,1210020006,1984,1210020,12,1,2,1984,508,2030,2,2,0.3,2.0,,,,17.2,17.7,,1.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.3,#,2.6,#,3.8,#,18.0,,,,,,,,
42,1210020007,1984,1210020,12,1,2,1984,605,1100,2,2,0.4,4.0,,,,22.5,20.6,,2.45,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.0,#,3.3,#,4.2,#,16.0,#,24000.0,,,,,,
43,1210020008,1984,1210020,12,1,2,1984,605,1600,2,2,0.4,4.0,,,,21.0,21.0,,2.25,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.8,#,2.4,#,3.6,#,14.0,,,,,,,,
44,1210020009,1984,1210020,12,1,2,1984,605,2030,2,2,0.4,4.0,,,,19.8,19.5,,2.3,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.1,#,2.4,#,3.0,#,11.0,,,,,,,,
45,1210020010,1984,1210020,12,1,2,1984,710,1130,2,2,0.3,4.0,,,,27.0,22.5,,1.65,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.6,#,2.4,#,5.8,#,55.0,#,24000.0,,,,,,
46,1210020011,1984,1210020,12,1,2,1984,710,1630,2,2,0.5,2.0,,,,28.0,22.5,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.7,#,1.6,#,3.6,#,22.0,,,,,,,,
47,1210020012,1984,1210020,12,1,2,1984,710,2040,2,2,0.4,2.0,,,,20.8,20.5,,2.3,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.9,#,2.3,#,5.0,#,54.0,,,,,,,,
48,1210020013,1984,1210020,12,1,2,1984,807,1000,2,2,0.4,2.0,,,,35.7,30.2,,2.3,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.0,#,2.5,#,4.8,#,10.0,#,24000.0,,,,,,
49,1210020014,1984,1210020,12,1,2,1984,807,1400,2,2,0.4,2.0,,,,36.2,30.4,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.4,#,3.4,#,6.1,#,11.0,,,,,,,,
50,1210020015,1984,1210020,12,1,2,1984,807,2200,2,2,0.5,2.0,,,,27.0,28.4,,2.73,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,8.9,#,3.5,#,8.2,#,10.0,,,,,,,,
51,1210020016,1984,1210020,12,1,2,1984,904,910,2,2,0.5,2.0,,,,28.5,28.5,,2.7,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.4,#,3.8,#,6.5,#,16.0,#,22000.0,,,,,,
52,1210020017,1984,1210020,12,1,2,1984,904,1430,2,2,0.5,2.0,,,,31.0,29.0,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,5.1,#,7.5,#,21.0,,,,,,,,
53,1210020018,1984,1210020,12,1,2,1984,904,2040,2,2,0.5,2.0,,,,22.0,27.0,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,3.8,#,6.2,#,15.0,,,,,,,,
54,1210020019,1984,1210020,12,1,2,1984,1002,1100,2,2,0.5,2.0,,,,27.5,24.8,,2.6,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,11.0,#,4.4,#,5.2,#,16.0,#,13000.0,,,,,,
55,1210020020,1984,1210020,12,1,2,1984,1002,1630,2,2,0.5,2.0,,,,27.0,24.5,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,10.0,#,5.9,#,6.9,#,24.0,,,,,,,,
56,1210020021,1984,1210020,12,1,2,1984,1002,2030,2,2,0.5,2.0,,,,22.7,22.7,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,10.0,#,4.9,#,6.1,#,20.0,,,,,,,,
57,1210020022,1984,1210020,12,1,2,1984,1106,950,2,2,0.5,2.0,,,,18.0,15.0,,2.7,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,6.1,#,5.1,#,16.0,#,33000.0,,,,,,
58,1210020023,1984,1210020,12,1,2,1984,1106,1600,2,2,0.5,2.0,,,,16.0,15.5,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,13.0,#,5.3,#,4.4,#,12.0,,,,,,,,
59,1210020024,1984,1210020,12,1,2,1984,1106,2100,2,2,0.5,2.0,,,,12.6,12.3,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,3.8,#,5.2,#,14.0,,,,,,,,
60,1210020025,1984,1210020,12,1,2,1984,1204,1000,2,2,0.5,2.0,,,,10.5,7.0,,2.9,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,3.7,#,5.1,#,10.0,#,4900.0,,,,,,
61,1210020026,1984,1210020,12,1,2,1984,1204,1800,2,2,0.5,2.0,,,,9.0,7.4,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,4.1,#,4.5,#,9.0,,,,,,,,
62,1210020027,1984,1210020,12,1,2,1984,1204,2200,2,2,0.5,2.0,,,,6.0,7.0,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,3.4,#,4.6,#,10.0,,,,,,,,
63,1210020028,1984,1210020,12,1,2,1985,108,1030,2,2,0.5,2.0,,,,5.0,4.5,,2.85,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,3.2,#,3.7,#,7.0,#,7900.0,,,,,,
64,1210020029,1984,1210020,12,1,2,1985,108,1600,2,2,0.5,2.0,,,,5.7,4.3,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.5,#,3.6,#,7.0,,,,,,,,
65,1210020030,1984,1210020,12,1,2,1985,108,2030,2,2,0.5,2.0,,,,2.0,3.8,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.8,#,4.5,#,7.0,,,,,,,,
66,1210020031,1984,1210020,12,1,2,1985,205,920,2,2,0.6,4.0,,,,5.0,5.0,,3.0,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.6,#,2.8,#,6.3,#,4.0,#,7000.0,,,,,,
67,1210020032,1984,1210020,12,1,2,1985,205,1430,2,2,0.5,10.0,,,,4.0,5.5,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.8,#,2.6,#,5.6,#,5.0,,,,,,,,
68,1210020033,1984,1210020,12,1,2,1985,205,2030,2,2,0.5,10.0,,,,5.2,7.0,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.5,#,2.6,#,5.1,#,6.0,,,,,,,,
69,1210020034,1984,1210020,12,1,2,1985,305,910,2,2,0.4,4.0,,,,5.0,6.0,,2.4,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,3.9,#,4.6,#,16.0,#,24000.0,,,,,,
70,1210020035,1984,1210020,12,1,2,1985,305,1430,2,2,0.5,10.0,,,,5.3,6.4,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,3.3,#,4.3,#,12.0,,,,,,,,
71,1210020036,1984,1210020,12,1,2,1985,305,2000,2,2,0.4,4.0,,,,5.5,7.0,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,5.4,#,5.7,#,44.0,,,,,,,,
