,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
10,1210010011,1997,1210010,12,1,1,1997,701,1400,2,1,3.0,2.0,,,,31.0,26.2,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.8,#,1.1,#,6.4,#,45.0,,,,,,,,
11,1210010012,1997,1210010,12,1,1,1997,701,2200,2,1,3.0,2.0,,,,24.7,23.5,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.8,#,1.3,#,6.7,#,44.0,,,,,,,,
12,1210010013,1997,1210010,12,1,1,1997,805,845,2,1,5.0,10.0,,,,28.8,26.7,,2.3,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.3,#,0.8,#,5.6,#,55.0,#,7900.0,,,#,2.5,#,0.18
13,1210010014,1997,1210010,12,1,1,1997,805,1430,2,1,4.0,10.0,,,,26.8,26.3,,2.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.5,#,0.7,#,5.0,#,48.0,,,,,,,,
14,1210010015,1997,1210010,12,1,1,1997,805,2035,2,1,4.0,10.0,,,,25.0,25.5,,2.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.9,#,0.6,#,4.8,#,47.0,,,,,,,,
15,1210010016,1997,1210010,12,1,1,1997,902,845,2,1,4.0,2.0,,,,31.3,26.0,,1.95,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,,,,,#,7.5,#,7.6,#,0.7,#,4.2,#,63.0,#,4600.0,,,#,2.5,#,0.19
16,1210010017,1997,1210010,12,1,1,1997,902,1400,2,1,4.0,2.0,,,,32.2,26.7,,1.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.0,#,0.7,#,3.6,#,45.0,,,,,,,,
17,1210010018,1997,1210010,12,1,1,1997,902,2040,2,1,4.0,2.0,,,,26.3,25.7,,1.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.9,#,0.8,#,3.4,#,37.0,,,,,,,,
18,1210010019,1997,1210010,12,1,1,1997,1007,855,2,1,3.0,4.0,,,,17.2,18.6,,1.7,,,1200101,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.7,#,0.5,#,2.3,#,10.0,#,2200.0,,,#,3.5,#,0.1
19,1210010020,1997,1210010,12,1,1,1997,1007,1415,2,1,3.0,4.0,,,,23.6,19.4,,1.55,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.3,#,0.8,#,2.3,#,9.0,,,,,,,,
20,1210010021,1997,1210010,12,1,1,1997,1007,2040,2,1,3.0,4.0,,,,21.0,19.1,,1.65,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.2,#,0.7,#,2.3,#,9.0,,,,,,,,
21,1210010022,1997,1210010,12,1,1,1997,1104,840,2,1,3.0,4.0,,,,15.5,14.0,,1.5,,,1200101,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.9,#,1.4,#,3.1,#,9.0,#,4900.0,,,#,3.1,#,0.14
22,1210010023,1997,1210010,12,1,1,1997,1104,1400,2,1,3.0,4.0,,,,19.6,15.2,,1.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,1.8,#,3.0,#,8.0,,,,,,,,
23,1210010024,1997,1210010,12,1,1,1997,1104,2040,2,1,3.0,4.0,,,,14.2,15.3,,1.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,1.6,#,3.1,#,9.0,,,,,,,,
24,1210010025,1997,1210010,12,1,1,1997,1202,1000,2,1,4.0,4.0,,,,11.0,10.8,,1.95,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,1.8,#,4.3,#,27.0,#,22000.0,,,#,2.6,#,0.16
25,1210010026,1997,1210010,12,1,1,1997,1202,1400,2,1,4.0,4.0,,,,12.2,10.9,,1.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,1.8,#,4.0,#,28.0,,,,,,,,
26,1210010027,1997,1210010,12,1,1,1997,1202,2200,2,1,4.0,2.0,,,,6.4,9.2,,1.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,1.4,#,3.4,#,23.0,,,,,,,,
27,1210010028,1997,1210010,12,1,1,1998,106,845,2,1,3.0,2.0,,,,6.9,4.7,,1.5,,,1200101,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,<,0.0003,<,0.002,,,<,0.001,,,,,,,,,#,7.3,#,12.0,#,1.4,#,2.2,#,4.0,#,13000.0,,,#,2.9,#,0.091
28,1210010029,1997,1210010,12,1,1,1998,106,1405,2,1,3.0,4.0,,,,11.0,5.8,,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,1.0,#,2.4,#,4.0,,,,,,,,
29,1210010030,1997,1210010,12,1,1,1998,106,2040,2,1,3.0,2.0,,,,5.3,6.2,,1.35,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,1.2,#,2.3,#,5.0,,,,,,,,
30,1210010031,1997,1210010,12,1,1,1998,203,1110,2,2,3.0,2.0,,,,9.0,6.1,,1.4,,,1200101,<,0.001,N,,#,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,2.8,#,3.9,#,10.0,#,11000.0,,,#,4.0,#,0.16
31,1210010032,1997,1210010,12,1,1,1998,203,1550,2,1,3.0,4.0,,,,10.0,6.8,,1.3,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.7,#,3.7,#,9.0,,,,,,,,
32,1210010033,1997,1210010,12,1,1,1998,203,2035,2,1,3.0,4.0,,,,6.9,6.9,,1.3,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.6,#,3.8,#,8.0,,,,,,,,
33,1210010034,1997,1210010,12,1,1,1998,303,900,2,1,5.0,2.0,,,,8.2,7.2,,2.4,,,1200101,<,0.001,N,,#,0.001,<,0.005,#,0.005,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.2,#,11.0,#,2.8,#,5.8,#,51.0,#,3900.0,,,#,3.7,#,0.23
34,1210010035,1997,1210010,12,1,1,1998,303,1405,2,1,5.0,2.0,,,,13.2,8.6,,2.35,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.7,#,4.9,#,39.0,,,,,,,,
35,1210010036,1997,1210010,12,1,1,1998,303,2035,2,1,4.0,2.0,,,,7.2,8.2,,2.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.3,#,4.0,#,28.0,,,,,,,,
36,1210020001,1997,1210020,12,1,2,1997,422,1120,2,2,6.0,2.0,,,,21.1,17.0,,2.85,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,2.1,#,3.5,#,9.0,#,2200.0,,,#,2.5,#,0.12
37,1210020002,1997,1210020,12,1,2,1997,422,1535,2,2,6.0,2.0,,,,19.2,18.0,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,2.6,#,3.9,#,8.0,,,,,,,,
38,1210020003,1997,1210020,12,1,2,1997,422,2050,2,2,6.0,2.0,,,,16.9,17.1,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.4,#,2.2,#,3.7,#,9.0,,,,,,,,
39,1210020004,1997,1210020,12,1,2,1997,506,1035,2,2,6.0,4.0,,,,23.1,18.8,,3.0,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.7,#,1.8,#,3.3,#,10.0,#,1100.0,,,#,1.6,#,0.099
40,1210020005,1997,1210020,12,1,2,1997,506,1530,2,2,6.0,2.0,,,,25.3,20.3,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,2.6,#,7.4,#,16.0,,,,,,,,
41,1210020006,1997,1210020,12,1,2,1997,506,2000,2,2,6.0,4.0,,,,19.9,19.2,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.9,#,1.9,#,3.2,#,10.0,,,,,,,,
42,1210020007,1997,1210020,12,1,2,1997,603,1105,2,2,6.0,2.0,,,,26.3,22.6,,3.0,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.4,#,2.1,#,4.8,#,16.0,#,3300.0,,,#,2.5,#,0.14
43,1210020008,1997,1210020,12,1,2,1997,603,1535,2,2,6.0,4.0,,,,25.2,23.2,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.4,#,3.2,#,5.5,#,19.0,,,,,,,,
44,1210020009,1997,1210020,12,1,2,1997,603,2000,2,2,6.0,4.0,,,,22.0,22.5,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.4,#,2.3,#,4.7,#,10.0,,,,,,,,
45,1210020010,1997,1210020,12,1,2,1997,701,1000,2,2,3.0,2.0,,,,29.3,24.0,,1.7,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.9,#,1.4,#,5.8,#,41.0,#,1100.0,,,#,2.1,#,0.2
46,1210020011,1997,1210020,12,1,2,1997,701,1400,2,2,5.0,4.0,,,,29.3,25.1,,2.45,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.8,#,1.5,#,4.9,#,18.0,,,,,,,,
47,1210020012,1997,1210020,12,1,2,1997,701,2200,2,2,5.0,2.0,,,,23.6,25.0,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.5,#,1.1,#,4.4,#,12.0,,,,,,,,
48,1210020013,1997,1210020,12,1,2,1997,805,1040,2,2,5.0,4.0,,,,29.2,26.7,,2.5,,,1200102,<,0.001,N,,<,0.001,<,0.005,#,0.005,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.2,#,0.9,#,7.3,#,92.0,#,4900.0,,,#,2.7,#,0.27
49,1210020014,1997,1210020,12,1,2,1997,805,1600,2,2,5.0,10.0,,,,26.1,26.5,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.5,#,0.8,#,3.7,#,28.0,,,,,,,,
50,1210020015,1997,1210020,12,1,2,1997,805,2000,2,2,6.0,10.0,,,,24.3,26.2,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.1,#,0.6,#,3.4,#,23.0,,,,,,,,
51,1210020016,1997,1210020,12,1,2,1997,902,1100,2,2,4.0,2.0,,,,31.0,26.3,,2.05,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,,,,,#,7.5,#,7.4,#,0.9,#,6.5,#,95.0,#,4900.0,,,#,2.6,#,0.27
52,1210020017,1997,1210020,12,1,2,1997,902,1535,2,2,5.0,2.0,,,,30.3,27.2,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.8,#,0.9,#,3.8,#,35.0,,,,,,,,
53,1210020018,1997,1210020,12,1,2,1997,902,2000,2,2,6.0,2.0,,,,26.5,26.5,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.6,#,0.8,#,3.6,#,26.0,,,,,,,,
54,1210020019,1997,1210020,12,1,2,1997,1007,1055,2,2,6.0,2.0,,,,19.8,19.2,,3.0,,,1200102,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.5,#,0.9,#,2.7,#,9.0,#,1300.0,,,#,3.6,#,0.12
55,1210020020,1997,1210020,12,1,2,1997,1007,1525,2,2,6.0,4.0,,,,23.9,19.4,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.9,#,0.9,#,2.3,#,7.0,,,,,,,,
56,1210020021,1997,1210020,12,1,2,1997,1007,2000,2,2,6.0,4.0,,,,21.0,19.8,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.4,#,0.9,#,2.4,#,8.0,,,,,,,,
57,1210020022,1997,1210020,12,1,2,1997,1104,1030,2,2,6.0,4.0,,,,17.0,14.2,,2.95,,,1200102,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,1.5,#,3.1,#,6.0,#,700.0,,,#,3.3,#,0.13
58,1210020023,1997,1210020,12,1,2,1997,1104,1515,2,2,6.0,2.0,,,,19.4,14.8,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,1.3,#,2.8,#,4.0,,,,,,,,
59,1210020024,1997,1210020,12,1,2,1997,1104,2000,2,2,6.0,4.0,,,,14.8,14.5,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,1.5,#,2.9,#,5.0,,,,,,,,
60,1210020025,1997,1210020,12,1,2,1997,1202,1000,2,2,5.0,4.0,,,,10.6,11.0,,2.65,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.8,#,2.4,#,5.2,#,47.0,#,13000.0,,,#,2.9,#,0.18
61,1210020026,1997,1210020,12,1,2,1997,1202,1400,2,2,4.0,2.0,,,,11.6,11.0,,2.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.5,#,6.5,#,78.0,,,,,,,,
62,1210020027,1997,1210020,12,1,2,1997,1202,2200,2,2,5.0,2.0,,,,7.0,10.4,,2.45,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.6,#,6.6,#,64.0,,,,,,,,
63,1210020028,1997,1210020,12,1,2,1998,106,1030,2,2,6.0,2.0,,,,10.3,6.7,,3.15,,,1200102,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,<,0.0003,<,0.002,,,<,0.001,,,,,,,,,#,7.3,#,11.0,#,1.6,#,2.6,#,4.0,#,790.0,,,#,3.0,#,0.11
64,1210020029,1997,1210020,12,1,2,1998,106,1525,2,2,6.0,4.0,,,,10.0,6.8,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,1.8,#,2.8,#,4.0,,,,,,,,
65,1210020030,1997,1210020,12,1,2,1998,106,2000,2,2,6.0,2.0,,,,5.5,6.4,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,1.5,#,2.6,#,4.0,,,,,,,,
66,1210020031,1997,1210020,12,1,2,1998,203,920,2,2,6.0,2.0,,,,4.8,5.3,,2.95,,,1200102,<,0.001,N,,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.6,#,3.8,#,5.0,#,3500.0,,,#,3.9,#,0.15
67,1210020032,1997,1210020,12,1,2,1998,203,1430,2,2,5.0,4.0,,,,10.8,6.5,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.6,#,3.8,#,6.0,,,,,,,,
68,1210020033,1997,1210020,12,1,2,1998,203,2000,2,2,6.0,4.0,,,,6.0,6.3,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.6,#,3.6,#,4.0,,,,,,,,
