西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
1976,3,,0430582,2,,,,,,,,,キタシンデン,,C,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,04,15,140,56,02,04S4080,,,
1976,3,,0430592,2,,,,,,,,,ニイハマ.1,,B,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,03,11,140,55,56,04S4090,,,
1976,3,,0430602,2,,,,,,,,,ニイハマ.2,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,02,43,140,56,26,04S4100,,,
1976,3,,0430612,2,,,,,,,,,マスダガワリユウニユウブ,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,09,47,140,56,58,04S4110,0431390,,
1976,3,,0430622,2,,,,,,,,,ヒロウラチユウオウ,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,09,53,140,56,39,04S4120,0431400,,
1976,3,,0430632,2,,,,,,,,,ヒロウラデグチ,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,10,29,140,57,30,04S4130,0431410,,
1976,3,,0430672,2,,,,,,,,,リコウニユウブ,,A,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,02,01,140,53,45,04S5010,,,
1976,3,,0430692,2,,,,,,,,出口,デグチ,,A,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,02,03,140,55,19,04S5030,0431380,,
1976,3,,0430702,2,,,,,,,,魚市場前,ウオイチバマエ,,B,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,40,22,141,27,02,04S6010,0431040,,
1976,3,,0430712,2,,,,,,,,,アラシマ,,A,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,39,55,141,27,36,04S6020,0431050,,
1976,3,,0430722,2,,,,,,,,弁天崎,ベンテンザキ,,A,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,39,29,141,27,12,04S6030,0431060,,
1976,3,,0430742,2,,,,,,,,Ｓｔ‐１,ST.1,,A,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,39,31,141,27,36,04S6050,0431070,,
1976,3,,0430752,2,,,,,,,,Ｓｔ‐２,ST.2,,A,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,40,11,141,28,23,04S6060,0431080,,
1976,3,,0430762,2,,,,,,,,Ｓｔ‐３,ST.3,,A,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,39,19,141,29,11,04S6070,0431090,,
1976,3,,0430772,2,,,,,,,,Ｓｔ‐４,ST.4,,A,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,40,06,141,29,57,04S6080,0431100,,
1976,3,,0430782,2,,,,,,,,Ｓｔ‐５,ST.5,,A,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,40,02,141,27,30,04S6090,0431110,,
1976,3,,0430792,2,,,,,,,,Ｓｔ‐６,ST.6,,A,1,,1973,05,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,38,48,141,26,37,04S6100,0431120,,
1976,3,,0430802,2,,,,,,,,魚市場前,ウオイチバマエ,,C,2,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,26,40,141,26,56,04S7010,0430290,,
1976,3,,0430812,2,,,,,,,,,コジヨウハマ,,B,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,26,22,141,27,27,04S7020,0430310,,
1976,3,,0430822,2,,,,,,,,桐ヶ崎,キリガサキ,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,26,22,141,28,41,04S7030,0430330,,
1976,3,,0430842,2,,,,,,,,喜ヶ崎,キガサキ,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,25,35,141,28,09,04S7050,,,
1976,3,,0430862,2,,,,,,,,,ナイコウ.2,,C,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,16,26,141,01,46,04S8020,0430390,,
1976,3,,0430882,2,,,,,,,,,ナイコウ.4,,C,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,15,51,141,02,48,04S8040,0430380,,
1976,3,,0430892,2,,,,,,,,,ナイコウ3-キタ,,C,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,16,29,141,03,00,04S8050,0430400,,
1976,3,,0430902,2,,,,,,,,,ナイコウ4-ソト,,C,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,15,38,141,02,55,04S8060,0430420,,
1976,3,,0430912,2,,,,,,,,,ガイコウ.1,,B,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,16,11,141,03,17,04S8110,0430470,,
1976,3,,0430922,2,,,,,,,,,ガイコウ.2,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,16,00,141,04,13,04S8120,0430530,,
1976,3,,0430932,2,,,,,,,,,ガイコウ.3,,B,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,15,34,141,01,36,04S8130,0430440,,
1976,3,,0430942,2,,,,,,,,,ガイコウ.4,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,15,17,141,02,11,04S8140,0430540,,
1976,3,,0430952,2,,,,,,,,,ガモウマエ.1,,B,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,15,03,141,01,11,04S8210,0430480,,
1976,3,,0430962,2,,,,,,,,,ガモウマエ.2,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,14,48,141,01,48,04S8220,0430580,,
1976,3,,0430972,2,,,,,,,,,ガモウマエ.3,,B,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,14,34,141,00,48,04S8230,0430450,,
1976,3,,0430982,2,,,,,,,,,ガモウマエ.4,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,14,21,141,01,27,04S8240,0430590,,
1976,3,,0430992,2,,,,,,,,,ガモウマエ.5,,B,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,14,05,141,00,25,04S8250,0430490,,
1976,3,,0431002,2,,,,,,,,,ガモウマエ.6,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13,47,141,01,00,04S8260,0430600,,
1976,3,,0431012,2,,,,,,,,,アラハマ.1,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13,26,140,59,50,04S8310,0430550,,
1976,3,,0431022,2,,,,,,,,,アラハマ.2,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13,09,141,00,25,04S8320,0430560,,
1976,3,,0431032,2,,,,,,,,,アラハマ.3,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13,20,140,59,45,04S8330,0430520,,
1976,3,,0431042,2,,,,,,,,,アラハマ.4,,A,1,,1972,04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,12,34,140,59,54,04S8340,0430570,,
1976,1,,0510012,2,,,,,,,,八幡平橋,ハチマンタイバシ,,AA,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,08,20,140,48,30,05R0010,0510010,82021,
1976,1,,0510022,2,,,,,,,,稲村橋,イナムラバシ,,A,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11,02,140,46,56,05R0011,,,
1976,1,,0510032,2,,,,,,,,神田橋,カンダバシ,,A,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,15,08,140,45,59,05R0020,0510020,82021,
1976,1,,0510042,2,,,,,,,,十二所橋,ジユウニシヨバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,04,140,40,16,05R0030,0510040,82021,
1976,1,,0510052,2,,,,,,,,大滝,オオタキ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,12,50,140,38,25,05R0031,,,
1976,1,,0510062,2,,,,,,,,田中橋,タナカバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,15,45,140,32,00,05R0040,,,
1976,1,,0510072,2,,,,,,,,,オオギタバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,50,140,34,47,05R0041,,,
1976,1,,0510082,2,,,,,,,,真中橋,マナカバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,16,02,140,28,17,05R0050,0510050,82021,
1976,1,,0510092,2,,,,,,,,鷹巣橋,タカノスバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,06,140,22,09,05R0060,0510060,82021,
1976,1,,0510112,2,,,,,,,,,ギンナンバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,06,140,22,09,05R0070,0510070,82021,
1976,1,,0510122,2,,,,,,,,,ナナザバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,12,08,140,15,40,05R0071,,,
1976,1,,0510132,2,,,,,,,,,トミネバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,27,140,10,11,05R0072,,,
1976,1,,0510142,2,,,,,,,,能代橋,ノシロバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,12,44,140,01,51,05R0080,0510080,82021,
1976,1,,0510162,2,,,,,,,,長峰橋,ナガミネバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,08,09,140,47,42,05R0110,0510370,82021,
1976,1,,0510172,2,,,,,,,,,イチノワタリバシ,,C,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,19,45,140,44,44,05R0210,0511820,,
1976,1,,0510192,2,,,,,,,,御山橋,オヤマバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,16,10,140,45,42,05R0230,0510430,82021,
1976,1,,0510222,2,,,,,,,,古川橋,フルカワバシ,,A,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,15,36,140,46,00,05R0310,0510160,82021,
1976,1,,0510232,2,,,,,,,,才川橋,サイカワバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,30,140,34,37,05R0410,0510450,,
1976,1,,0510242,2,,,,,,,,松木橋,マツキバシ,,B,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,14,48,140,30,12,05R0510,0510350,82021,
1976,1,,0510252,2,,,,,,,,餅田橋,モチダバシ,,B,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,16,34,140,31,02,05R0610,0510320,82021,
1976,1,,0510262,2,,,,,,,,西大橋,ニシオオハシ,,B,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,16,40,140,33,31,05R0620,,,
1976,1,,0510292,2,,,,,,,,,キカクバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,00,35,140,23,52,05R0710,,,
1976,1,,0510312,2,,,,,,,,,ハチマンバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,03,49,140,24,56,05R0720,,,
1976,1,,0510322,2,,,,,,,,,タカナガバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11,03,140,17,48,05R0730,0510190,82021,
1976,1,,0510342,2,,,,,,,,琴音橋,コトネバシ,,A,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,03,140,15,02,05R0810,0510280,82021,
1976,1,,0510352,2,,,,,,,,刈橋,カリバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,57,140,08,55,05R0910,0510300,82021,
1976,1,,0510362,2,,,,,,,,檜山川橋,ヒヤマガワバシ,,C,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11,53,140,05,03,05R0950,0510440,82021,
1976,1,,0510372,2,,,,,,,,,マツタン,,AA,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,03,01,140,23,34,05R1010,0510460,82022,
1976,1,,0510382,2,,,,,,,,小野,オノ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,04,32,140,27,13,05R2010,,,
1976,1,,0510392,2,,,,,,,,雄物川橋,オモノガワバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,16,45,140,24,09,05R2020,0510470,82022,
1976,1,,0510402,2,,,,,,,,,イマイズミバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,13,45,140,26,13,05R2021,,,
1976,1,,0510412,2,,,,,,,,中川原橋,ナカガワラバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,09,26,140,28,40,05R2022,,,
1976,1,,0510422,2,,,,,,,,,オオカミバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,20,31,140,25,24,05R2030,,,
1976,1,,0510432,2,,,,,,,,岳見橋,タケミバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,29,08,140,25,16,05R2040,0510490,82022,
1976,1,,0510442,2,,,,,,,,大川橋,オオカワバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,24,08,140,28,02,05R2041,,,
1976,1,,0510452,2,,,,,,,,刈和野橋,カリワノバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,32,43,140,21,37,05R2050,0510500,82022,
1976,1,,0510462,2,,,,,,,,,クロセオオハシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,36,52,140,09,17,05R2060,0510520,82022,
1976,1,,0510472,2,,,,,,,,,ミズサワバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,35,17,140,10,02,05R2061,,,
1976,1,,0510482,2,,,,,,,,,ニツパバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,31,54,140,13,45,05R2062,0510510,82022,
1976,1,,0510492,2,,,,,,,,秋田大橋,アキタオオハシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,41,26,140,05,30,05R2070,0510530,82022,
1976,1,,0510502,2,,,,,,,,雄物新橋,オモノシンバシ,,C,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,41,34,140,05,03,05R2071,0510610,82022,
1976,1,,0510532,2,,,,,,,,大曲橋,オオマガリバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,27,01,140,28,02,05R2100,0510480,82022,
1976,1,,0510542,2,,,,,,,,川井橋,カワイバシ,,AA,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,59,18,140,28,26,05R2110,0510970,82022,
1976,1,,0510552,2,,,,,,,,万石橋,マンゴクバシ,,A,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,03,33,140,26,34,05R2120,0510980,82022,
1976,1,,0510562,2,,,,,,,,,スガワバシ,,A,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,05,23,140,28,31,05R2210,0511150,82022,
1976,1,,0510572,2,,,,,,,,成瀬川橋,ナルセガワバシ,,AA,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,11,34,140,32,57,05R2310,0510850,82022,
1976,1,,0510582,2,,,,,,,,久保橋,クボバシ,,AA,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,09,32,140,33,12,05R2410,0510920,82022,
1976,1,,0510592,2,,,,,,,,八木,ヤギ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,12,08,140,31,30,05R2420,0510950,82022,
1976,1,,0510602,2,,,,,,,,,オヒラバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,12,47,140,28,33,05R2430,,,
1976,1,,0510612,2,,,,,,,,白子川橋,シラコガワバシ,,B,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,12,22,140,27,26,05R2510,0511170,82022,
1976,1,,0510622,2,,,,,,,,,オウトガワバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,11,50,140,25,16,05R2610,0511020,82022,
1976,1,,0510632,2,,,,,,,,駄賃橋,ダチンバシ,,A,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,13,28,140,25,35,05R2710,0511160,82022,
1976,1,,0510642,2,,,,,,,,,アサヒカワバシ,,B,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,21,48,140,30,42,05R2810,,,
1976,1,,0510652,2,,,,,,,,藤木上橋,フジキカミバシ,,B,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,24,31,140,29,39,05R2820,0510800,82022,
1976,1,,0510662,2,,,,,,,,皿木橋,サラキバシ,,AA,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,17,26,140,35,49,05R2830,0510770,82022,
1976,1,,0510682,2,,,,,,,,,ジヤノガサキバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,19,23,140,33,44,05R2840,,,
1976,1,,0510692,2,,,,,,,,,フジキシモバシ,,B,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,25,21,140,29,11,05R2850,,,
1976,1,,0510722,2,,,,,,,,丸子橋,マルコバシ,,B,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,27,37,140,28,14,05R2910,0511060,82022,
1976,1,,0510732,2,,,,,,,,田茂木橋,タモギバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,27,51,140,30,40,05R2920,0511050,82022,
1976,1,,0510772,2,,,,,,,,内川橋,ウチカワバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,35,25,140,32,55,05R3010,0510670,82022,
1976,1,,0510782,2,,,,,,,,月見堂橋,ツキミドウバシ,,C,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,35,48,140,31,43,05R3110,0511000,82022,
1976,1,,0510802,2,,,,,,,,瀬川橋,セガワバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,32,22,140,32,43,05R3150,0510680,82022,
1976,1,,0510812,2,,,,,,,,長野大橋,ナガノオオハシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,32,26,140,31,23,05R3210,0510640,82022,
1976,1,,0510822,2,,,,,,,,玉川橋,タマガワバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,29,03,140,27,16,05R3220,0510650,82022,
1976,1,,0510832,2,,,,,,,,岩瀬橋,イワセバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,34,41,140,33,50,05R3230,0510630,82022,
1976,1,,0510842,2,,,,,,,,松倉橋,マツクラバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,30,50,140,30,03,05R3240,,,
1976,1,,0510852,2,,,,,,,,暁橋,アカツキバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,32,25,140,22,05,05R3310,0510990,82022,
1976,1,,0510862,2,,,,,,,,赤平橋,アカヒラバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,27,28,140,21,52,05R3350,0511530,82022,
1976,1,,0510872,2,,,,,,,,荒川橋,アラカワバシ,,A,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,37,02,140,21,11,05R3410,,,
1976,1,,0510882,2,,,,,,,,,ヨコミチバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,37,48,140,23,51,05R3510,,,
1976,1,,0510892,2,,,,,,,,,カミヨドガワバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,36,06,140,19,43,05R3520,,,
1976,1,,0510902,2,,,,,,,,,マツタン,,A,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,18,30,140,45,07,05R3530,,,
1976,1,,0510922,2,,,,,,,,蛭田橋,ニツタバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,35,21,140,16,58,05R3620,0511090,82022,
1976,1,,0510932,2,,,,,,,,,トビサワガワ,,AA,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,42,38,140,17,24,05R3710,0510840,82022,
1976,1,,0510942,2,,,,,,,,岩見大橋,イワミオオハシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,42,31,140,17,29,05R3810,0510860,82022,
1976,1,,0510952,2,,,,,,,,,ホンダバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,54,140,09,19,05R3820,0510880,82022,
1976,1,,0510972,2,,,,,,,,,ワダオオハシ,,A,1,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,08,140,15,00,05R3840,,,
1976,1,,0510982,2,,,,,,,,芝野橋,シバノバシ,,A,2,,1972,04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,06,140,08,30,05R3850,0510890,,
