西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
1972,1,,0110011,2,,,,,,,,留辺志部川合流前,ルベシベガワゴウリユウマエ,,AA,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,50,16,142,47,05,01R0010,0110010,81007,
1972,1,,0110021,2,,,,,,,,,アサヒカワシジヨウスイシユスイグチ,,A,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,05,142,25,32,01R0020,0110020,81007,
1972,1,,0110031,2,,,,,,,,永山橋,ナガヤマバシ,,A,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,08,142,25,35,01R0021,0110030,81007,
1972,1,,0110041,2,,,,,,,,納内橋,オサムナイバシ,,B,2,,1974,05,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,42,57,142,08,05,01R0030,0111790,81007,
1972,1,,0110051,2,,,,,,,,,イノウ,,B,2,,1974,05,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47,11,142,17,45,01R0031,,,
1972,1,,0110081,2,,,,,,,,奈井江大橋,ナイエオオハシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,25,46,141,50,39,01R0041,0110090,81007,
1972,1,,0110091,2,,,,,,,,砂川橋,スナガワバシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,30,15,141,53,48,01R0042,0113460,81007,
1972,1,,0110101,2,,,,,,,,石狩川橋,イシカリガワバシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,33,38,141,52,42,01R0043,0110100,81007,
1972,1,,0110111,2,,,,,,,,石狩大橋,イシカリオオハシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,07,25,141,32,35,01R0050,0110060,81007,
1972,1,,0110121,2,,,,,,,,新石狩大橋,シンイシカリオオハシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,08,11,141,30,44,01R0060,0110080,81007,
1972,1,,0110131,2,,,,,,,,石狩河口橋,イシカリカコウバシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,13,44,141,21,09,01R0070,0110070,81007,
1972,1,,0110141,2,,,,,,,,空知大橋,ソラチオオハシ,,B,1,,1974,05,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,32,53,141,54,54,01R0080,0111970,81007,
1972,1,,0110151,2,,,,,,,,赤平橋,アカヒラバシ,,B,1,,1974,05,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,33,35,142,02,35,01R0081,0111980,,
1972,1,,0110191,2,,,,,,,,江別大橋,エベツオオハシ,,B,1,,1974,05,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,07,15,141,35,49,01R0090,0112080,81007,
1972,1,,0110201,2,,,,,,,,清幌橋,キヨホロバシ,,B,1,,1974,05,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,05,22,141,41,18,01R0091,0112090,,
1972,1,,0110291,2,,,,,,,,,シベツシジヨウスイシユスイクチ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,11,31,142,23,35,01R0210,0110410,81001,
1972,1,,0110301,2,,,,,,,,,オクシベツ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,06,35,142,35,53,01R0211,0110400,81001,
1972,1,,0110311,2,,,,,,,,名寄大橋,ナヨロオオハシ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,21,40,142,26,34,01R0220,0110490,81001,
1972,1,,0110321,2,,,,,,,,東恵橋,トウケイバシ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,27,13,142,21,43,01R0230,0110480,,
1972,1,,0110331,2,,,,,,,,美深橋,ビフカバシ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,28,53,142,20,06,01R0240,0110470,81001,
1972,1,,0110341,2,,,,,,,,中川捕獲場,ナカガワホカクジヨウ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,36,142,02,42,01R0250,0110450,81001,
1972,1,,0110361,2,,,,,,,,,イヌウシベツカワゴウリユマエ,,A,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,08,30,142,23,42,01R0260,0110440,81001,
1972,1,,0110371,2,,,,,,,,,ナヨロシジヨウスイシユスイクチ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,22,07,142,27,50,01R0270,0110420,81001,
1972,1,,0110381,2,,,,,,,,,ホカクジヨウ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,50,37,142,04,35,01R0280,0110430,81001,
1972,1,,0110401,2,,,,,,,,上駒橋,カミコマバシ,,A,1,,1973,03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,57,39,142,16,16,01R0420,0111370,81203,
1972,1,,0110501,2,,,,,,,,徳志別捕獲場,トクシベツホカクジヨウ,,A,1,,1973,03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,50,08,142,38,59,01R0620,0111500,81205,
1972,1,,0110521,2,,,,,,,,,シノロコガワゴウリユウマエ,,AA,1,,1973,03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,19,53,142,55,52,01R0710,0110500,81207,
1972,1,,0110531,2,,,,,,,,興部簡水取水口,オコツペカンスイシユスイグチ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,37,52,143,28,25,01R0720,0110520,81207,
1972,1,,0110541,2,,,,,,,,興部捕獲場,オコツペホカクジヨウ,,B,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,36,28,143,27,30,01R0730,0110530,81207,
1972,1,,0110551,2,,,,,,,,渚滑捕獲場,シヨコツホカクジヨウ,,B,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,22,52,143,18,03,01R0800,0110570,81002,
1972,1,,0110561,2,,,,,,,,,モンベツジヨウスイシユスイクチ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,20,56,143,16,20,01R0801,0110550,81002,
1972,1,,0110571,2,,,,,,,,滝の上橋,タキノウエバシ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,11,44,143,04,51,01R0810,0110540,81209,
1972,1,,0110591,2,,,,,,,,,シユウベツガワゴウリユウマエ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,52,51,143,10,30,01R1010,0110580,81003,
1972,1,,0110601,2,,,,,,,,丸瀬布簡水予備取水口,マルセツプカンスイシユスイクチ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,59,49,143,18,54,01R1020,0110590,81003,
1972,1,,0110611,2,,,,,,,,,ユウベツオオハシ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,12,57,143,35,44,01R1030,0110600,81003,
1972,1,,0110621,2,,,,,,,,,エンガルオオハシ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,03,12,143,31,08,01R1040,0110610,,
1972,1,,0110631,2,,,,,,,,,オンネルベシベガワゴウリユウマエ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,57,56,143,40,14,01R1110,0110620,81210,
1972,1,,0110641,2,,,,,,,,,カコウ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,04,49,143,56,11,01R1120,0110630,81210,
1972,1,,0110651,2,,,,,,,,北見上水場取水口,キタミシジヨウスイシユスイグチ,,A,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,45,39,143,51,51,01R1210,0110150,,
1972,1,,0110661,2,,,,,,,,第二観月橋,ダイ 2 カンゲツバツ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,46,52,143,58,16,01R1220,0110200,,
1972,1,,0110671,2,,,,,,,,,カミトコロリユウリヨウカンソクジヨ,,A,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,45,17,143,50,29,01R1240,0110160,,
1972,1,,0110681,2,,,,,,,,,ミハラシバシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,51,14,143,57,31,01R1250,0110210,,
1972,1,,0110691,2,,,,,,,,忠志橋,チユウシバシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,55,17,143,58,04,01R1260,0110170,81004,
1972,1,,0110701,2,,,,,,,,上川沿流量観測所,カミカワゾエ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,05,01,140,02,20,01R1270,0110180,,
1972,1,,0110711,2,,,,,,,,都橋,ミヤコバシ,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,48,09,144,10,12,01R1310,0110340,81005,
1972,1,,0110731,2,,,,,,,,大正橋,タイシヨウバシ,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,30,144,05,27,01R1320,0110310,81005,
1972,1,,0110741,2,,,,,,,,治水橋,チスイバシ,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,54,45,144,07,38,01R1330,0110320,81005,
1972,1,,0110751,2,,,,,,,,網走橋,アバシリバシ,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,01,16,144,15,17,01R1340,0110330,81005,
1972,1,,0110761,2,,,,,,,,,シノマンヤンベツガワゴウリユウ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47,52,144,29,38,01R1410,0110640,81504,
1972,1,,0110771,2,,,,,,,,パナクシュベツ合流前,パナクシユベツガワゴウリユウ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,48,40,144,29,25,01R1420,0110650,81504,
1972,1,,0110781,2,,,,,,,,中島橋,ナカジマバシ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,55,28,144,29,24,01R1430,0110670,81504,
1972,1,,0110801,2,,,,,,,,止別川合流前（無名橋）,ヤンベツガワゴウリユウマエ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,21,144,28,53,01R1450,0110660,,
1972,1,,0110821,2,,,,,,,,,サツルガワゴウリユウマエ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,44,44,144,31,07,01R1510,0110680,81211,
1972,1,,0110831,2,,,,,,,,,ペ-メンガワゴウリユウマエ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47,44,144,33,01,01R1520,0110690,81211,
1972,1,,0110841,2,,,,,,,,川上橋,カワカミバシ,,B,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,52,14,144,39,01,01R1530,0110730,81211,
1972,1,,0110851,2,,,,,,,,斜里新大橋,シヤリシンオオハシ,,B,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,53,49,144,38,30,01R1540,0110720,81211,
1972,1,,0110861,2,,,,,,,,斜里捕獲場,シヤリホカクジヨウ,,B,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,54,50,144,39,36,01R1550,0110710,81211,
1972,1,,0110871,2,,,,,,,,エトンビ橋,エトンビガワバシ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,25,144,35,56,01R1560,0110700,81211,
1972,1,,0110881,2,,,,,,,,,ケネカガワゴウリユウマエ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,30,32,144,48,56,01R1710,0110740,81241,
1972,1,,0110891,2,,,,,,,,,マタオチガワゴウリユウマエ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,31,44,144,54,30,01R1720,0110750,81241,
1972,1,,0110901,2,,,,,,,,標津捕獲場,シベツホカクジヨウ,,B,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,40,01,145,07,15,01R1740,0110770,81241,
1972,1,,0110911,2,,,,,,,,武佐川橋,ムサガワバシ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,38,05,145,04,27,01R1750,0110760,81241,
1972,1,,0110961,2,,,,,,,,西別川橋,ニシベツバシ,,A,1,,1973,03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,23,23,145,07,36,01R1830,0111530,,
1972,1,,0111031,2,,,,,,,,,タワガワゴウリユウマエ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,19,34,144,36,17,01R1910,0110780,81012,
1972,1,,0111041,2,,,,,,,,開運橋,カイウンバシ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,17,58,144,36,07,01R1911,0110800,81012,
1972,1,,0111051,2,,,,,,,,,クシロシジヨウスイシユスイグチ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,04,31,144,24,51,01R1920,0110790,81012,
1972,1,,0111061,2,,,,,,,,新川橋,シンカワバシ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,59,59,144,21,37,01R1930,0110820,81012,
1972,1,,0111091,2,,,,,,,,弊舞橋,ヌサマエバシ,,E,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,58,53,144,23,06,01R1960,0110840,81012,
1972,1,,0111131,2,,,,,,,,河口,カコウ,,E,3,,1973,03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,00,14,144,20,22,01R2120,,,
1972,1,,0111141,2,,,,,,,,,アクベツガワゴウリユウマエ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,17,28,144,05,53,01R2210,0110870,81234,
1972,1,,0111151,2,,,,,,,,,シタカラガワゴウリユウマエ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,06,39,144,07,53,01R2220,0110880,81234,
1972,1,,0111161,2,,,,,,,,大楽毛橋,オタノシケバシ,,B,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,00,52,144,16,04,01R2230,0110890,81234,
1972,1,,0111171,2,,,,,,,,清幌浄水場取水口,ウラホロジヨウスイシユスイクチ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,49,55,143,39,37,01R2410,0110900,81230,
1972,1,,0111181,2,,,,,,,,,カイタクセンスイシユスイグチ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,38,29,144,36,36,01R2430,0110910,81230,
1972,1,,0111191,2,,,,,,,,,トウタバシ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,45,49,143,38,33,01R2440,0110920,81230,
1972,1,,0111201,2,,,,,,,,上川橋,カミカワバシ,,AA,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,22,21,142,53,34,01R2500,0110220,81013,
1972,1,,0111211,2,,,,,,,,佐幌川合流前,サホロガワゴウリユウマエ,,A,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,00,44,142,56,05,01R2501,0110240,81013,
1972,1,,0111241,2,,,,,,,,十勝橋,トカチバシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,57,36,142,57,42,01R2510,0110290,81013,
1972,1,,0111251,2,,,,,,,,祥栄橋,シヨウエイバシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,55,41,143,03,02,01R2511,0110280,,
1972,1,,0111281,2,,,,,,,,十勝大橋,トカチオオハシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,56,06,143,12,07,01R2520,0110270,81013,
1972,1,,0111321,2,,,,,,,,十勝新橋,トカチシンバシ,,A,2,,1975,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,57,51,143,12,39,01R2540,0112540,81013,
1972,1,,0111331,2,,,,,,,,音更橋,オトフケバシ,,A,2,,1975,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,59,34,143,12,47,01R2541,0112550,81013,
1972,1,,0111351,2,,,,,,,,札内橋,サツナイバシ,,A,1,,1975,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,16,34,143,17,33,01R2550,0112600,81013,
1972,1,,0111391,2,,,,,,,,池田大橋,イケダオオハシ,,A,1,,1975,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,55,44,143,26,30,01R2561,0112650,,
1972,1,,0111421,2,,,,,,,,南帯橋,ナンタイバシ,,AA,1,,1975,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,50,27,143,11,11,01R2570,0112590,81013,
1972,1,,0111431,2,,,,,,,,千代田堰堤,チヨダエンテイ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,56,28,143,20,23,01R2580,0110260,81013,
1972,1,,0111461,2,,,,,,,,茂岩橋,モイワオオハシ,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,48,26,143,30,35,01R2591,0110250,81013,
1972,1,,0111521,2,,,,,,,,大樹橋,タイキバシ,,A,1,,1973,03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,29,53,143,16,33,01R2720,0111560,81229,
1972,1,,0111571,2,,,,,,,,広尾橋,ヒロオバシ,,B,1,,1973,03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,16,51,143,19,02,01R2840,0111600,81524,
1972,1,,0111581,2,,,,,,,,,トマコマイシジヨウスイシユスイクチ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,40,32,144,34,50,01R2910,0110990,81520,
1972,1,,0111591,2,,,,,,,,,カコウ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,38,22,141,38,14,01R2950,0111000,81520,
1972,1,,0111631,2,,,,,,,,森野橋,モリノバシ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,38,17,141,15,22,01R3210,0111010,81520,
1972,1,,0111661,2,,,,,,,,弁景川合流前,ベンケイガワゴウリユウマエ,,A,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,34,42,140,58,41,01R3520,0111040,81220,
1972,1,,0111671,2,,,,,,,,,カコウ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,29,05,140,50,36,01R3530,0111060,81220,
1972,1,,0111691,2,,,,,,,,弁景橋,ベンケイバシ,,A,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,34,23,140,58,41,01R3540,0111050,,
1972,1,,0111701,2,,,,,,,,,ハザワガワゴウリユウマエ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,03,140,51,26,01R3810,0111080,81219,
1972,1,,0111711,2,,,,,,,,土場橋,マツカリドババシ,,A,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,39,39,140,45,34,01R3820,0111100,,
1972,1,,0111721,2,,,,,,,,,サカイバシ,,A,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,35,57,140,42,14,01R3830,0111090,81219,
1972,1,,0111731,2,,,,,,,,岩見橋,イワミバシ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,35,24,140,42,14,01R3840,0111120,81219,
1972,1,,0111741,2,,,,,,,,,ヌツキベツガワゴウリユウマエ,,A,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,39,19,140,42,59,01R3850,0111110,,
1972,1,,0111761,2,,,,,,,,立岩橋(建岩),タテイワバシ,,A,1,,1973,03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,15,57,140,12,38,01R4020,0111660,81518,
1972,1,,0111791,2,,,,,,,,,トラサワガワゴウリユウマエ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,51,22,140,51,42,01R4210,0111130,81516,
1972,1,,0111801,2,,,,,,,,下鱒川合流前,シモマスガワゴウリユウマエ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,49,29,140,50,52,01R4220,0111160,81516,
1972,1,,0111811,2,,,,,,,,松倉橋,マツクラバシ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,47,06,140,48,32,01R4230,0111190,81516,
1972,1,,0111831,2,,,,,,,,河口,カコウ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,46,30,140,47,19,01R4240,0111170,81516,
1972,1,,0111851,2,,,,,,,,松倉川合流前,マツクラガワゴウリユウマエ,,AA,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,51,21,140,51,35,01R4250,0111140,,
1972,1,,0111921,2,,,,,,,,芙蓉橋,フヨウバシ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,48,36,140,41,02,01R4630,0111330,81008,
1972,1,,0111941,2,,,,,,,,,ホカクジヨウ,,A,1,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,48,49,140,27,03,01R4650,0111310,81008,
1972,1,,0111951,2,,,,,,,,,ナコマ,,B,2,,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,49,24,140,26,57,01R4670,0111320,81008,
1972,1,,0111971,2,,,,,,,,,ヨイチジヨウスイシユスイグチ,,A,1,,1973,03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,10,57,140,47,03,01R4920,0111710,81216,
1972,1,,0111981,2,,,,,,,,,カコウ,,B,1,,1973,03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,11,36,140,47,05,01R4930,0111730,81216,
