西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
1978,1,,0110324,2,01,014,01,,美幌川上流,ビホロガワ ジヨウリユウ,,都橋,ミヤコバシ,,A,1,1,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,48,10,144,10,13,,0110340,81005,
1978,1,,0110334,2,01,015,01,,美幌川下流,ビホロガワ カリユウ,,美幌橋,ビホロバシ,,B,2,1,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,43,144,07,22,,0110350,81005,
1978,1,,0110344,2,01,016,01,,,ルモイガワ ジヨウリユウ,,,タチバナバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,50,56,141,48,20,,0110360,,
1978,1,,0110354,2,01,017,01,,留萌川中流,ルモイガワ チユウリユウ,,１６線橋,16 センバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,53,17,141,43,04,,0110370,81006,
1978,1,,0110364,2,01,018,01,,,ルモイガワ カリユウ,,,ルモイバシ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,57,12,141,38,38,,0110380,,
1978,1,,0110374,2,01,018,51,,,ルモイガワ カリユウ,,,オオワダリユウリヨウカンソクジヨ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,54,28,141,42,00,,0110390,,
1978,1,,0110384,2,01,019,01,,,テシオガワ ジヨウリユウ,,,アサヒバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,06,35,142,35,53,,0110400,,
1978,1,,0110394,2,01,020,01,,,テシオガワ チユウリユウ,,,ヒガシヤマ ジヨウスイシユスイグチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,10,42,142,24,53,,0110410,,
1978,1,,0110404,2,01,021,01,,天塩川下流（１）,テシオガワ カリユウ (1),,名寄市上水緑ヶ丘浄水場取水口,ミドリガオカジヨウスイシユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,20,25,142,29,16,,0110420,81001,
1978,1,,0110414,2,01,022,01,,天塩川下流（２）,テシオガワ カリユウ (2),,下中川捕獲場,シモナカガワホカクジヨウ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,50,38,142,04,34,,0110430,81001,
1978,1,,0110424,2,01,023,01,,天塩川下流（３）,テシオガワ カリユウ (3),,１２線橋（犬牛別川合流前）,12 センバシ,,A,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,08,29,142,23,41,,0110440,81001,
1978,1,,0110434,2,01,024,01,,天塩川下流（４）,テシオガワ カリユウ (4),,中川捕獲場（佐久橋）,ナカガワホカクジヨウ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,37,142,02,40,,0110450,81001,
1978,1,,0110444,2,01,024,51,,,テシオガワ カリユウ (4),,,マルヤマリユウリヨウカンソクジヨ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,55,44,141,52,40,,0110460,,
1978,1,,0110454,2,01,024,52,,天塩川下流（４）,テシオガワ カリユウ (4),,美深橋,ビフカバシ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,28,53,142,20,08,,0110470,81001,
1978,1,,0110464,2,01,024,53,,天塩川下流（４）,テシオガワ カリユウ (4),,東恵橋,トウケイバシ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,25,33,142,26,40,,0110480,,
1978,1,,0110474,2,01,024,54,,天塩川下流（４）,テシオガワ カリユウ (4),,名寄大橋,ナヨロオオハシ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,21,39,142,26,39,,0110490,81001,
1978,1,,0110484,2,01,025,01,,興部川上流,オコツペガワ ジヨウリユウ,,七江橋（忍路子川合流前）,ナナエバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,19,57,142,55,52,,0110500,81207,
1978,1,,0110494,2,01,026,01,,興部川中流,オコツペガワ チユウリユウ,,興部町興部簡水取水口,オコツペカンスイ シユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,27,57,143,06,12,,0110520,81207,
1978,1,,0110504,2,01,027,01,,興部川下流,オコツペガワ カリユウ,,興部捕獲場,オコツペホカクジヨウ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,28,31,143,07,01,,0110530,81207,
1978,1,,0110514,2,01,028,01,,渚滑川上流,シヨコツガワ ジヨウリユウ,,滝ノ上橋,タキノウエバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,11,19,143,19,24,,0110540,81209,
1978,1,,0110524,2,01,029,01,,渚滑川中流,シヨコツガワ チユウリユウ,,花園浄水場取水口,ハナゾノジヨウスイジヨウ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,20,56,143,16,22,,0110550,81002,
1978,1,,0110534,2,01,030,01,,渚滑川下流,シヨコツガワ カリユウ,,渚滑捕獲場,シヨコツホカクジヨウ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,22,57,143,18,39,,0110570,81002,
1978,1,,0110544,2,01,031,01,,湧別川上流,ユウベツガワ ジヨウリユウ,,白滝橋（支湧別川合流前）,シラタキバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,52,57,143,10,32,,0110580,81003,
1978,1,,0110554,2,01,032,01,,湧別川下流（１）,ユウベツガワ カリユウ (1),,丸瀬布町簡水予備取水口,マルセツプカンスイヨビ シユスイクチ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,00,06,143,19,11,,0110590,81003,
1978,1,,0110564,2,01,033,01,,湧別川下流（２）,ユウベツガワ カリユウ (2),,中湧別橋,ナカユウベツバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,12,00,143,35,29,,0110600,81003,
1978,1,,0110574,2,01,033,51,,湧別川下流（２）,ユウベツガワ カリユウ (2),,遠軽橋,エンガルバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,03,11,143,31,10,,0110610,81003,
1978,1,,0110584,2,01,034,01,,佐呂間別川上流,サロマベツガワ ジヨウリユウ,,敷島橋,シキシマバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,57,56,143,40,14,,0110620,81210,
1978,1,,0110594,2,01,035,01,,佐呂間別川下流,サロマベツガワ カリユウ,,佐呂間大橋,サロマオオハシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,04,47,143,56,12,,0110630,81210,
1978,1,,0110604,2,01,036,01,,止別川上流,ヤンベツガワ ジヨウリユウ,,水上橋,キタガミバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47,52,144,29,39,,0110640,81504,
1978,1,,0110614,2,01,037,01,,止別川中流,ヤンベツガワ チユウウリユウ,,パナクシュベツ川合流前（無名橋）,パナクシユベツガワゴウリユウマエ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0110650,81504,
1978,1,,0110624,2,01,037,51,,止別川中流,ヤンベツガワ チユウリユウ,,止別川合流前（無名橋）,ヤンベツガワゴウリユウマエ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,22,144,28,54,,0110660,81504,
1978,1,,0110634,2,01,038,01,,止別川下流,ヤンベツガワ カリユウ,,中島橋,ナカジマバシ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,54,45,144,28,24,,0110670,81504,
1978,1,,0110644,2,01,039,01,,斜里川上流,シヤリガワ ジヨウリユウ,,長栄橋（札弦川合流前）,チヨウエイバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,44,42,144,31,08,,0110680,81211,
1978,1,,0110654,2,01,040,01,,斜里川中流,シヤリガワ チユウリユウ,,９線橋（ペーメン川合流前）,9 センバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47,47,144,33,06,,0110690,81211,
1978,1,,0110664,2,01,041,01,,斜里川下流（１）,シヤリガワ カリユウ (1),,エトンビ橋,エトンビバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,27,144,35,51,,0110700,81211,
1978,1,,0110674,2,01,042,01,,斜里川下流（２）,シヤリガワ カリユウ (2),,斜里捕獲場,シヤリホカクジヨウ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,54,35,144,39,11,,0110710,81211,
1978,1,,0110684,2,01,042,51,,斜里川下流（２）,シヤリガワ カリユウ (2),,斜里新大橋,シヤリシンオオハシ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,53,59,144,38,28,,0110720,81211,
1978,1,,0110694,2,01,042,52,,斜里川下流（２）,シヤリガワ カリユウ (2),,川上橋,カワカミバシ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,52,13,144,39,00,,0110730,81211,
1978,1,,0110704,2,01,043,01,,標津川上流,シベツガワ ジヨウリユウ,,西竹橋（ケネカ川合流前）,ニシタケバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,30,27,144,48,59,,0110740,81241,
1978,1,,0110714,2,01,044,01,,標津川中流,シベツガワ チユウリユウ,,南共栄橋（俣落川合流前）,ミナミキヨウエイバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,31,17,144,53,05,,0110750,81241,
1978,1,,0110724,2,01,045,01,,標津川下流（１）,シベツガワ カリユウ (1),,武佐川橋,ムサガワバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,36,26,144,59,23,,0110760,81241,
1978,1,,0110734,2,01,046,01,,標津川下流（２）,シベツガワ カリユウ (2),,標津捕獲場,シベツホカクジヨウ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,39,41,145,06,47,,0110770,81241,
1978,1,,0110744,2,01,047,01,,釧路川上流,クシロガワ ジヨウリユウ,,瀬文平橋（多和川合流前）,セモンビラバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,20,55,144,34,45,,0110780,81012,
1978,1,,0110754,2,01,048,01,,釧路川中流,クシロガワ チユウリユウ,,釧路市上水愛国浄水場取水口,アイコクジヨウスイジヨウシユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,04,21,144,24,40,,0110790,81012,
1978,1,,0110764,2,01,048,51,,釧路川中流,クシロガワ チユウリユウ,,開運橋,カイウンバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,18,01,144,36,08,,0110800,81012,
1978,1,,0110774,2,01,049,01,,,クシロガワ カリユウ (1),,,モセツツリバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,14,17,144,19,11,,0110810,,
1978,1,,0110784,2,01,050,01,,釧路川下流（２）,クシロガワ カリユウ (2),,新川橋,シンカワバシ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,59,59,144,21,35,,0110820,81012,
1978,1,,0110794,2,01,051,01,,釧路川下流（３）,クシロガワ カリユウ (3),,弊舞橋,ヌサマエバシ,,E,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,58,51,144,23,09,,0110840,81012,
1978,1,,0110804,2,01,051,51,,釧路川下流（３）,クシロガワ カリユウ (3),,雪裡橋,セツツリバシ,,E,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,00,13,144,25,06,,0110850,81012,
1978,1,,0110814,2,01,052,01,,阿寒川上流,アカンガワ ジヨウリユウ,,阿寒川橋（飽別川合流前）,アカンガワバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,17,22,144,05,46,,0110870,81234,
1978,1,,0110824,2,01,053,01,,阿寒川中流,アカンガワ チユウリユウ,,丹頂橋（舌辛川合流前）,タンチヨウバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,07,11,144,08,19,,0110880,81234,
1978,1,,0110834,2,01,054,01,,阿寒川下流,アカンガワ カリユウ,,大楽毛橋,オタノシケバシ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,00,39,144,16,04,,0110890,81234,
1978,1,,0110844,2,01,055,01,,浦幌川上流,ウラホロガワ ジヨウリユウ,,浦幌浄水場取水口,ウラホロジヨウスイジヨウシユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,49,54,143,39,37,,0110900,81230,
1978,1,,0110854,2,01,056,01,,浦幌川下流（１）,ウラホロガワ カリユウ(1),,浦幌町吉野簡水取水口,ウラホロチヨウヨシノカンスイシユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,53,48,143,36,11,,0110910,81230,
1978,1,,0110864,2,01,057,01,,浦幌川下流（２）,ウラホロガワ カリユウ (2),,河口,カコウ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,43,54,143,40,26,,0110920,81230,
1978,1,,0110874,2,01,058,01,,沙流川上流,サルガワ ジヨウリユウ,,千呂露橋（千栄）,チロロバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,53,31,142,32,07,,0110930,81011,
1978,1,,0110884,2,01,059,01,,沙流川中流,サルガワ チユウリユウ,,長知内橋,オサチナイバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,41,29,142,12,53,,0110940,81011,
1978,1,,0110894,2,01,060,01,,沙流川下流,サルガワ カリユウ,,沙流川橋（富川）,サルガワバシ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,31,00,142,08,31,,0110950,81011,
1978,1,,0110904,2,01,060,51,,,サルガワ カリユウ,,,ビラトリリユウリヨウカンソクジヨ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,34,57,142,01,57,,0110960,,
