西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
1987,0120360,01,507,01,0,11,#,0.06,#,0.21,999,4,#,0.11,<,0.003,#,0.026,1,4,#,0.011
1987,0120360,01,507,01,0,12,#,0.09,#,0.21,999,4,#,0.15,<,0.003,#,0.041,1,4,#,0.014
1987,0120370,01,507,02,0,11,<,0.05,#,0.1,999,4,#,0.07,<,0.003,#,0.008,0,4,#,0.005
1987,0120370,01,507,02,0,12,<,0.05,#,0.22,999,4,#,0.12,<,0.003,#,0.01,0,4,#,0.006
1987,0120380,01,507,51,0,11,<,0.05,#,0.23,999,4,#,0.1,<,0.003,#,0.01,0,4,#,0.005
1987,0120390,01,507,52,0,11,<,0.05,#,0.12,999,4,#,0.09,<,0.003,#,0.007,0,4,#,0.005
1987,0120400,01,507,53,0,11,<,0.05,#,0.12,999,4,#,0.07,<,0.003,#,0.007,0,4,#,0.005
1987,0120410,01,508,01,0,11,#,0.15,#,0.24,999,4,#,0.18,#,0.003,#,0.006,0,4,#,0.005
1987,0120410,01,508,01,0,12,#,0.12,#,0.24,999,4,#,0.16,<,0.003,#,0.007,0,4,#,0.005
1987,0120420,01,508,02,0,11,#,0.11,#,0.22,999,4,#,0.16,#,0.004,#,0.011,1,4,#,0.007
1987,0120420,01,508,02,0,12,#,0.1,#,0.23,999,4,#,0.18,<,0.003,#,0.064,1,4,#,0.02
1987,0120430,01,508,51,0,11,#,0.1,#,0.23,999,4,#,0.17,<,0.003,#,0.16,2,4,#,0.046
1987,0120440,01,508,52,0,11,#,0.07,#,0.2,999,4,#,0.14,#,0.007,#,0.06,2,4,#,0.022
1987,0120450,01,508,53,0,11,#,0.11,#,0.26,999,4,#,0.18,<,0.003,#,0.063,1,4,#,0.02
1987,0120460,01,509,01,0,11,#,1.6,#,3.1,6,6,#,1.9,#,0.079,#,0.16,4,6,#,0.11
1987,0120470,01,509,02,0,11,#,1.8,#,3.2,6,6,#,2.3,#,0.1,#,0.29,5,6,#,0.22
1987,0120480,01,509,51,0,11,#,1.3,#,3.2,6,6,#,1.8,#,0.059,#,0.14,3,6,#,0.11
1987,0120490,01,509,52,0,11,#,1.5,#,3.5,6,6,#,2.1,#,0.053,#,0.21,5,6,#,0.15
1987,0420140,04,505,01,0,11,#,0.31,#,0.57,999,12,#,0.44,<,0.003,#,0.025,8,12,#,0.014
1987,0420140,04,505,01,0,12,#,0.34,#,0.66,999,4,#,0.49,#,0.005,#,0.021,2,4,#,0.013
1987,0420140,04,505,01,0,13,#,0.33,#,0.73,999,4,#,0.5,#,0.005,#,0.026,2,4,#,0.015
1987,0420190,04,507,01,0,11,#,0.08,#,0.26,999,12,#,0.19,#,0.004,#,0.016,4,12,#,0.01
1987,0720020,07,501,01,0,11,#,0.18,#,0.42,999,9,#,0.28,<,0.003,#,0.003,0,9,#,0.003
1987,0720020,07,501,01,0,12,#,0.23,#,0.38,999,9,#,0.29,<,0.003,<,0.003,0,9,<,0.003
1987,0720020,07,501,01,0,13,#,0.19,#,0.41,999,18,#,0.31,<,0.003,<,0.003,0,18,<,0.003
1987,0720030,07,501,51,0,11,#,0.23,#,0.41,999,6,#,0.3,<,0.003,<,0.003,0,6,<,0.003
1987,0720040,07,501,52,0,11,#,0.22,#,0.5,999,6,#,0.33,<,0.003,#,0.005,0,6,#,0.003
1987,0720050,07,501,53,0,11,#,0.21,#,0.46,999,6,#,0.29,<,0.003,<,0.003,0,6,<,0.003
1987,0720060,07,501,54,0,11,<,0.05,#,0.31,999,8,#,0.19,<,0.003,<,0.003,0,8,<,0.003
1987,0720070,07,501,55,0,11,<,0.05,#,0.37,999,8,#,0.21,<,0.003,#,0.004,0,8,#,0.003
1987,0720080,07,501,56,0,11,<,0.05,#,0.36,999,8,#,0.2,<,0.003,#,0.004,0,8,#,0.003
1987,0720120,07,502,01,0,11,#,0.05,#,0.18,999,9,#,0.1,<,0.003,#,0.009,0,9,#,0.005
1987,0720120,07,502,01,0,13,<,0.05,#,0.22,999,9,#,0.11,<,0.003,#,0.012,1,9,#,0.006
1987,0720130,07,503,01,0,11,<,0.05,#,0.25,999,9,#,0.1,<,0.003,#,0.008,0,9,#,0.004
1987,0720140,07,504,01,0,11,<,0.05,#,0.16,999,9,#,0.11,<,0.003,#,0.008,0,9,#,0.005
1987,0720140,07,504,01,0,13,<,0.05,#,0.13,999,9,#,0.08,<,0.003,#,0.007,0,9,#,0.004
1987,0820010,08,501,01,0,11,#,0.82,#,2.1,12,12,#,1.2,#,0.02,#,0.15,10,12,#,0.067
1987,0820020,08,501,02,0,11,#,0.95,#,1.9,12,12,#,1.3,#,0.02,#,0.21,10,12,#,0.085
1987,0820030,08,501,03,0,11,#,0.72,#,1.2,12,12,#,0.98,#,0.01,#,0.12,9,12,#,0.054
1987,0820040,08,501,04,0,11,#,0.67,#,1.3,12,12,#,0.95,#,0.01,#,0.11,9,12,#,0.053
1987,0820050,08,501,51,0,11,#,1.1,#,4.4,12,12,#,2,#,0.03,#,0.22,11,12,#,0.11
1987,0820060,08,501,52,0,11,#,0.65,#,1.4,12,12,#,1,#,0.01,#,0.24,9,12,#,0.073
1987,0820070,08,501,53,0,11,#,0.67,#,1.3,12,12,#,1,#,0.02,#,0.12,9,12,#,0.059
1987,0820080,08,501,54,0,11,#,0.69,#,1.3,12,12,#,0.94,#,0.02,#,0.11,9,12,#,0.056
1987,0820090,08,501,55,0,11,#,2,#,3.8,12,12,#,2.9,#,0.08,#,0.44,12,12,#,0.17
1987,0820100,08,501,56,0,11,#,1.3,#,2.9,12,12,#,2.2,#,0.08,#,0.16,12,12,#,0.11
1987,0820110,08,501,57,0,11,#,0.8,#,2.7,12,12,#,1.7,#,0.06,#,0.14,12,12,#,0.09
1987,0820120,08,501,58,0,11,#,0.72,#,3.2,12,12,#,2,#,0.06,#,0.14,12,12,#,0.092
1987,0820140,08,502,01,0,11,#,0.76,#,1.3,12,12,#,1,#,0.01,#,0.15,8,12,#,0.062
1987,0820150,08,502,02,0,11,#,0.85,#,1.2,12,12,#,1,#,0.03,#,0.2,11,12,#,0.08
1987,0820160,08,502,51,0,11,#,0.74,#,1.6,12,12,#,1.2,#,0.01,#,0.16,10,12,#,0.066
1987,0820170,08,502,52,0,11,#,1.7,#,4,12,12,#,3,#,0.06,#,0.12,12,12,#,0.088
1987,0820180,08,502,53,0,11,#,0.92,#,7.2,12,12,#,1.7,#,0.04,#,0.2,12,12,#,0.083
1987,0820190,08,503,01,0,11,#,0.75,#,1.2,12,12,#,0.96,#,0.03,#,0.1,10,12,#,0.062
1987,0820200,08,503,02,0,11,#,0.71,#,1.1,12,12,#,0.96,#,0.02,#,0.1,10,12,#,0.057
1987,0820210,08,503,51,0,11,#,0.72,#,1.2,12,12,#,0.98,#,0.03,#,0.1,11,12,#,0.059
1987,0820220,08,503,52,0,11,#,0.7,#,1.2,12,12,#,0.99,#,0.01,#,0.18,11,12,#,0.065
1987,0920030,09,511,01,0,11,#,0.18,#,0.57,4,8,#,0.37,#,0.018,#,0.063,1,8,#,0.028
1987,0920030,09,511,01,0,12,#,0.21,#,0.69,6,16,#,0.39,#,0.016,#,0.059,6,16,#,0.03
1987,0920030,09,511,01,0,13,#,0.26,#,0.74,5,8,#,0.45,#,0.024,#,0.13,6,8,#,0.046
1987,0920040,09,511,51,0,11,#,0.13,#,0.52,4,8,#,0.35,#,0.013,#,0.044,2,8,#,0.025
1987,0920050,09,511,52,0,11,#,0.18,#,0.63,4,8,#,0.38,#,0.016,#,0.049,3,8,#,0.028
1987,0920060,09,511,53,0,11,#,0.23,#,0.7,5,8,#,0.45,#,0.016,#,0.042,2,8,#,0.027
1987,0920070,09,511,54,0,11,#,0.2,#,0.59,5,8,#,0.41,#,0.018,#,0.053,2,8,#,0.028
1987,0920080,09,511,55,0,11,#,0.18,#,0.46,1,8,#,0.34,#,0.015,#,0.046,1,8,#,0.023
1987,0920090,09,511,56,0,11,#,0.22,#,0.52,3,8,#,0.39,#,0.012,#,0.042,1,8,#,0.022
1987,0920100,09,512,01,0,11,#,0.08,#,0.48,999,8,#,0.22,<,0.003,#,0.005,0,8,#,0.004
1987,0920110,09,512,51,0,11,#,0.08,#,0.22,999,8,#,0.13,<,0.003,#,0.004,0,8,#,0.004
1987,0920120,09,512,52,0,11,#,0.07,#,0.23,999,8,#,0.13,<,0.003,#,0.009,1,8,#,0.004
1987,0920130,09,512,53,0,11,#,0.05,#,0.34,999,8,#,0.17,<,0.003,#,0.006,1,8,#,0.004
1987,0920140,09,512,54,0,11,#,0.08,#,0.2,999,8,#,0.15,<,0.003,#,0.004,0,8,#,0.003
1987,0920150,09,512,55,0,11,#,0.09,#,0.37,999,8,#,0.17,<,0.003,#,0.004,0,8,#,0.003
1987,0920160,09,512,56,0,11,#,0.07,#,0.19,999,8,#,0.13,<,0.003,#,0.004,0,8,#,0.003
1987,1020080,10,501,01,0,11,#,0.28,#,0.78,999,6,#,0.44,#,0.009,#,0.032,5,6,#,0.017
1987,1020140,10,502,01,0,11,#,0.18,#,0.5,999,6,#,0.3,#,0.012,#,0.018,6,6,#,0.016
1987,1220010,12,501,01,0,11,#,0.76,#,5.2,24,24,#,2.3,#,0.037,#,0.29,24,24,#,0.11
1987,1220020,12,501,51,0,11,#,1.4,#,7.5,24,24,#,4,#,0.04,#,0.7,24,24,#,0.2
1987,1220030,12,501,52,0,11,#,0.97,#,3.3,24,24,#,2,#,0.036,#,0.3,24,24,#,0.087
1987,1220040,12,501,53,0,11,#,0.54,#,2,24,24,#,0.99,#,0.015,#,0.11,18,24,#,0.045
1987,1220050,12,502,01,0,11,#,2.6,#,8.7,24,24,#,4.8,#,0.27,#,1,24,24,#,0.53
1987,1220060,12,502,51,0,11,#,5,#,11,24,24,#,6.8,#,0.36,#,1.4,24,24,#,0.83
1987,1220070,12,502,52,0,11,#,1.3,#,6.4,24,24,#,3.3,#,0.13,#,0.64,24,24,#,0.3
1987,1220080,12,502,53,0,11,#,1.5,#,7.4,24,24,#,3.4,#,0.11,#,0.44,24,24,#,0.25
1987,1720090,17,504,01,0,11,#,0.85,#,1.7,12,12,#,1.2,#,0.04,#,0.12,11,12,#,0.091
1987,1720100,17,504,51,0,11,#,1,#,3,12,12,#,1.7,#,0.08,#,0.32,12,12,#,0.15
1987,1720110,17,504,52,0,11,#,0.68,#,1.6,12,12,#,1.1,#,0.043,#,0.21,10,12,#,0.099
1987,2020010,20,501,01,0,11,#,0.69,#,2,12,12,#,1,#,0.059,#,0.23,12,12,#,0.11
1987,2020010,20,501,01,0,13,#,0.51,#,1.2,11,12,#,0.87,#,0.061,#,0.38,12,12,#,0.12
1987,2020020,20,501,02,0,11,#,0.69,#,1.7,12,12,#,1.1,#,0.047,#,0.29,11,12,#,0.12
1987,2020020,20,501,02,0,13,#,0.67,#,1.8,12,12,#,1,#,0.05,#,0.31,11,12,#,0.12
1987,2020030,20,501,03,0,11,#,0.49,#,3.2,23,24,#,1.2,#,0.052,#,0.41,24,24,#,0.13
1987,2020030,20,501,03,0,13,#,0.65,#,1.7,12,12,#,1.1,#,0.062,#,0.28,12,12,#,0.13
1987,2020060,20,501,53,0,11,#,1.4,#,1.4,1,1,#,1.4,#,0.19,#,0.19,1,1,#,0.19
1987,2020160,20,511,01,0,11,#,0.1,#,1.1,999,12,#,0.3,<,0.003,#,0.016,4,12,#,0.006
1987,2020170,20,512,01,0,11,#,0.13,#,0.4,999,12,#,0.26,#,0.004,#,0.021,5,12,#,0.01
1987,2020180,20,513,01,0,11,#,0.1,#,0.42,999,12,#,0.26,#,0.006,#,0.024,3,12,#,0.01
1987,2020210,20,513,51,0,11,<,0.05,#,0.3,999,8,#,0.16,#,0.005,#,0.016,4,8,#,0.011
1987,2020210,20,513,51,0,13,#,0.25,#,3.2,999,8,#,1.2,#,0.005,#,0.14,5,8,#,0.042
1987,2520010,25,501,01,0,11,#,0.13,#,0.46,11,12,#,0.27,#,0.003,#,0.017,1,12,#,0.007
1987,2520020,25,501,02,0,11,#,0.19,#,0.37,11,12,#,0.28,#,0.005,#,0.015,3,12,#,0.009
1987,2520030,25,501,03,0,11,#,0.17,#,0.33,10,12,#,0.26,#,0.003,#,0.01,0,12,#,0.007
1987,2520040,25,501,04,0,11,#,0.16,#,0.42,10,12,#,0.28,#,0.004,#,0.021,2,12,#,0.009
1987,2520050,25,501,51,0,11,#,0.15,#,0.29,9,12,#,0.23,#,0.004,#,0.01,0,12,#,0.006
1987,2520060,25,501,52,0,11,#,0.17,#,0.3,6,12,#,0.22,#,0.003,#,0.01,0,12,#,0.007
1987,2520070,25,501,53,0,11,#,0.15,#,0.3,6,12,#,0.22,#,0.004,#,0.011,1,12,#,0.006
1987,2520080,25,501,54,0,11,#,0.15,#,0.32,10,12,#,0.25,#,0.003,#,0.01,0,12,#,0.006
1987,2520090,25,501,55,0,11,#,0.13,#,0.33,9,12,#,0.23,#,0.004,#,0.01,0,12,#,0.007
1987,2520100,25,501,56,0,11,#,0.15,#,0.28,7,12,#,0.22,#,0.004,#,0.013,2,12,#,0.007
1987,2520110,25,501,57,0,11,#,0.16,#,0.27,6,12,#,0.21,#,0.004,#,0.01,0,12,#,0.006
1987,2520120,25,501,58,0,11,#,0.16,#,0.34,7,12,#,0.23,#,0.005,#,0.014,2,12,#,0.008
1987,2520130,25,501,59,0,11,#,0.13,#,0.29,8,12,#,0.22,#,0.005,#,0.01,0,12,#,0.007
1987,2520140,25,501,60,0,11,#,0.15,#,0.33,10,12,#,0.26,#,0.003,#,0.008,0,12,#,0.006
1987,2520150,25,501,61,0,11,#,0.16,#,0.37,8,12,#,0.24,#,0.005,#,0.018,3,12,#,0.01
1987,2520160,25,501,62,0,11,#,0.14,#,0.29,6,12,#,0.22,#,0.005,#,0.012,1,12,#,0.007
1987,2520170,25,501,63,0,11,#,0.16,#,0.27,7,12,#,0.21,#,0.004,#,0.012,1,12,#,0.006
1987,2520180,25,501,64,0,11,#,0.16,#,0.33,7,12,#,0.23,#,0.005,#,0.013,2,12,#,0.008
1987,2520190,25,501,65,0,11,#,0.15,#,0.3,6,12,#,0.22,#,0.004,#,0.011,1,12,#,0.006
1987,2520200,25,501,66,0,11,#,0.14,#,0.31,6,12,#,0.23,#,0.006,#,0.012,1,12,#,0.007
1987,2520210,25,501,67,0,11,#,0.17,#,0.37,10,12,#,0.27,#,0.003,#,0.013,2,12,#,0.007
1987,2520220,25,501,68,0,11,#,0.14,#,0.31,8,12,#,0.22,#,0.005,#,0.011,1,12,#,0.007
1987,2520230,25,501,69,0,11,#,0.14,#,0.36,8,12,#,0.24,#,0.005,#,0.019,1,12,#,0.008
1987,2520240,25,501,70,0,11,#,0.13,#,0.32,7,12,#,0.22,#,0.005,#,0.015,2,12,#,0.008
1987,2520250,25,501,71,0,11,#,0.14,#,0.37,9,12,#,0.26,#,0.006,#,0.017,4,12,#,0.01
1987,2520260,25,501,72,0,11,#,0.15,#,0.35,8,12,#,0.23,#,0.005,#,0.016,4,12,#,0.009
1987,2520270,25,501,73,0,11,#,0.15,#,0.37,8,12,#,0.24,#,0.005,#,0.012,4,12,#,0.009
1987,2520280,25,501,74,0,11,#,0.19,#,0.37,11,12,#,0.27,#,0.006,#,0.019,5,12,#,0.011
1987,2520350,25,502,01,0,11,#,0.19,#,0.36,11,12,#,0.29,#,0.006,#,0.015,4,12,#,0.01
1987,2520360,25,502,02,0,11,#,0.22,#,0.59,12,12,#,0.39,#,0.013,#,0.032,12,12,#,0.02
1987,2520370,25,502,03,0,11,#,0.22,#,0.43,12,12,#,0.33,#,0.008,#,0.024,10,12,#,0.016
1987,2520380,25,502,04,0,11,#,0.27,#,0.7,12,12,#,0.46,#,0.009,#,0.068,11,12,#,0.03
1987,2520390,25,502,51,0,11,#,0.21,#,0.4,12,12,#,0.29,#,0.01,#,0.03,11,12,#,0.019
1987,2520400,25,502,52,0,11,#,0.19,#,0.36,11,12,#,0.27,#,0.009,#,0.029,11,12,#,0.015
1987,2520410,25,502,53,0,11,#,0.21,#,0.5,12,12,#,0.3,#,0.013,#,0.024,12,12,#,0.017
1987,2520420,25,502,54,0,11,#,0.19,#,0.35,11,12,#,0.28,#,0.01,#,0.034,10,12,#,0.016
1987,2520430,25,502,55,0,11,#,0.22,#,0.45,12,12,#,0.32,#,0.01,#,0.038,11,12,#,0.02
1987,2520440,25,502,56,0,11,#,0.2,#,0.46,11,12,#,0.3,#,0.01,#,0.035,11,12,#,0.019
1987,2520450,25,502,57,0,11,#,0.2,#,0.63,11,12,#,0.37,#,0.012,#,0.051,12,12,#,0.029
1987,2520460,25,502,58,0,11,#,0.25,#,0.56,12,12,#,0.34,#,0.015,#,0.05,12,12,#,0.023
1987,2520470,25,502,59,0,11,#,0.32,#,0.58,12,12,#,0.44,#,0.018,#,0.059,12,12,#,0.038
1987,2520480,25,502,60,0,11,#,0.21,#,0.56,12,12,#,0.34,#,0.016,#,0.033,12,12,#,0.024
1987,2520490,25,502,61,0,11,#,0.21,#,0.47,12,12,#,0.31,#,0.011,#,0.027,12,12,#,0.017
1987,2520500,25,502,62,0,11,#,0.28,#,0.6,12,12,#,0.4,#,0.02,#,0.053,12,12,#,0.031
1987,2520510,25,502,63,0,11,#,0.27,#,0.53,12,12,#,0.36,#,0.016,#,0.041,12,12,#,0.026
1987,2520520,25,502,64,0,11,#,0.31,#,0.68,12,12,#,0.42,#,0.017,#,0.037,12,12,#,0.025
1987,2520530,25,502,65,0,11,#,0.23,#,0.55,12,12,#,0.31,#,0.011,#,0.039,12,12,#,0.02
1987,3120120,31,503,01,0,11,#,0.28,#,0.7,8,12,#,0.47,#,0.022,#,0.081,19,24,#,0.048
1987,3120120,31,503,01,0,13,#,0.11,#,0.56,3,12,#,0.3,#,0.016,#,0.063,4,24,#,0.026
1987,3120130,31,503,02,0,11,#,0.36,#,0.85,11,12,#,0.56,#,0.031,#,0.075,12,12,#,0.046
1987,3120130,31,503,02,0,13,#,0.17,#,0.73,6,12,#,0.44,#,0.022,#,0.11,8,12,#,0.05
1987,3120140,31,503,03,0,11,#,0.39,#,0.86,11,12,#,0.62,#,0.026,#,0.098,20,24,#,0.053
1987,3120140,31,503,03,0,13,#,0.19,#,1,10,12,#,0.57,#,0.024,#,0.24,21,24,#,0.088
1987,3120150,31,503,04,0,11,#,0.58,#,1.3,12,12,#,0.94,#,0.028,#,0.16,23,24,#,0.075
1987,3120150,31,503,04,0,13,#,0.57,#,1.3,12,12,#,0.91,#,0.038,#,0.16,23,23,#,0.079
1987,3120240,31,503,52,0,11,#,0.31,#,0.68,9,12,#,0.5,#,0.031,#,0.071,12,12,#,0.048
1987,3120240,31,503,52,0,13,#,0.12,#,1,9,12,#,0.54,#,0.019,#,0.22,10,12,#,0.081
1987,3120250,31,503,53,0,11,#,0.4,#,0.79,11,12,#,0.58,#,0.031,#,0.09,12,12,#,0.056
1987,3120250,31,503,53,0,13,#,0.23,#,1,7,12,#,0.53,#,0.026,#,0.24,11,12,#,0.1
1987,3120260,31,503,54,0,11,#,0.58,#,1.5,12,12,#,0.95,#,0.051,#,0.17,12,12,#,0.11
1987,3120270,31,503,55,0,11,#,0.33,#,1.2,11,12,#,0.81,#,0.05,#,0.11,12,12,#,0.082
1987,3220010,32,501,01,0,11,#,0.44,#,0.63,12,12,#,0.52,#,0.044,#,0.098,12,12,#,0.057
1987,3220010,32,501,01,0,13,#,0.38,#,0.8,11,12,#,0.56,#,0.042,#,0.23,12,12,#,0.1
1987,3220020,32,501,02,0,11,#,0.31,#,0.58,8,12,#,0.45,#,0.032,#,0.087,12,12,#,0.053
1987,3220020,32,501,02,0,13,#,0.33,#,0.68,8,12,#,0.46,#,0.034,#,0.16,12,12,#,0.078
1987,3220030,32,501,03,0,11,#,0.29,#,0.57,8,12,#,0.43,#,0.025,#,0.083,10,12,#,0.051
1987,3220030,32,501,03,0,13,#,0.26,#,0.55,8,12,#,0.44,#,0.027,#,0.18,11,12,#,0.079
1987,3220040,32,501,04,0,11,#,0.35,#,0.68,9,12,#,0.49,#,0.029,#,0.099,10,12,#,0.055
1987,3220040,32,501,04,0,13,#,0.29,#,0.66,9,12,#,0.47,#,0.029,#,0.2,11,12,#,0.088
1987,3220050,32,501,05,0,11,#,0.27,#,0.62,9,12,#,0.46,#,0.026,#,0.086,11,12,#,0.051
1987,3220050,32,501,05,0,13,#,0.27,#,0.61,8,12,#,0.47,#,0.029,#,0.19,11,12,#,0.088
1987,3220060,32,501,06,0,11,#,0.3,#,0.57,8,12,#,0.44,#,0.022,#,0.083,20,24,#,0.048
1987,3220060,32,501,06,0,13,#,0.35,#,0.52,8,12,#,0.44,#,0.026,#,0.14,20,24,#,0.063
1987,3220090,32,501,53,0,11,E,99999,E,99999,999,999,E,99999,#,0.028,#,0.12,11,12,#,0.076
1987,3220090,32,501,53,0,13,E,99999,E,99999,999,999,E,99999,#,0.033,#,0.16,11,11,#,0.08
1987,3220100,32,501,54,0,11,E,99999,E,99999,999,999,E,99999,#,0.026,#,0.086,9,12,#,0.055
1987,3220100,32,501,54,0,13,E,99999,E,99999,999,999,E,99999,#,0.024,#,0.24,10,12,#,0.085
1987,3220110,32,501,55,0,11,#,0.26,#,0.57,9,11,#,0.43,#,0.021,#,0.08,9,11,#,0.047
1987,3220110,32,501,55,0,13,#,0.25,#,0.47,1,12,#,0.33,#,0.026,#,0.079,10,12,#,0.046
1987,3220130,32,501,57,0,11,#,0.26,#,0.5,5,12,#,0.39,#,0.023,#,0.079,9,12,#,0.042
1987,3220130,32,501,57,0,13,#,0.17,#,0.42,2,12,#,0.3,#,0.028,#,0.059,11,12,#,0.042
1987,3220160,32,501,60,0,11,E,99999,E,99999,999,999,E,99999,#,0.022,#,0.076,9,12,#,0.048
1987,3220160,32,501,60,0,13,E,99999,E,99999,999,999,E,99999,#,0.017,#,0.063,2,12,#,0.028
1987,3220220,32,502,01,0,11,#,0.36,#,0.46,7,12,#,0.41,#,0.021,#,0.089,20,24,#,0.045
1987,3220220,32,502,01,0,13,#,0.37,#,0.65,10,12,#,0.46,#,0.026,#,0.096,21,24,#,0.049
1987,3220230,32,502,02,0,11,#,0.39,#,0.65,10,12,#,0.45,#,0.027,#,0.061,10,12,#,0.043
1987,3220230,32,502,02,0,13,#,0.36,#,0.63,8,12,#,0.47,#,0.023,#,0.12,11,12,#,0.05
1987,3220240,32,502,03,0,11,#,0.39,#,0.54,10,12,#,0.44,#,0.02,#,0.07,18,24,#,0.043
1987,3220240,32,502,03,0,13,#,0.4,#,0.87,11,12,#,0.53,#,0.018,#,0.14,21,24,#,0.053
1987,3220250,32,502,04,0,11,#,0.37,#,0.52,5,6,#,0.44,#,0.026,#,0.043,5,6,#,0.035
