西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
1994,0120210,01,504,52,0,11,#,0.38,#,0.54,999,6,#,0.47,#,0.006,#,0.026,0,6,#,0.014
1994,0120220,01,504,53,0,11,#,0.41,#,0.56,999,6,#,0.48,#,0.009,#,0.02,0,6,#,0.015
1994,0120230,01,504,54,0,11,#,0.31,#,0.61,999,6,#,0.44,#,0.009,#,0.022,0,6,#,0.018
1994,0120240,01,505,01,0,11,#,0.09,#,0.38,0,6,#,0.23,#,0.008,#,0.034,2,6,#,0.022
1994,0120240,01,505,01,0,12,#,0.09,#,0.27,0,6,#,0.17,<,0.003,#,0.034,1,6,#,0.017
1994,0120250,01,505,02,0,11,#,0.11,#,0.35,0,5,#,0.22,#,0.006,#,0.029,0,6,#,0.015
1994,0120250,01,505,02,0,12,#,0.15,#,0.34,0,6,#,0.24,#,0.007,#,0.039,1,6,#,0.02
1994,0120260,01,505,03,0,11,#,0.11,#,0.29,0,6,#,0.2,#,0.006,#,0.03,0,6,#,0.016
1994,0120260,01,505,03,0,12,#,0.14,#,0.28,0,6,#,0.23,#,0.009,#,0.039,1,6,#,0.018
1994,0120270,01,505,51,0,11,#,0.05,#,0.42,1,6,#,0.21,#,0.007,#,0.03,0,6,#,0.016
1994,0120280,01,505,52,0,11,#,0.07,#,0.3,0,6,#,0.17,#,0.008,#,0.031,1,6,#,0.016
1994,0120290,01,505,53,0,11,#,0.12,#,0.31,0,6,#,0.22,#,0.006,#,0.036,1,6,#,0.021
1994,0120300,01,505,54,0,11,#,0.14,#,0.3,0,5,#,0.22,#,0.007,#,0.029,0,5,#,0.018
1994,0120310,01,506,01,0,11,<,0.05,#,0.33,999,6,#,0.14,<,0.003,<,0.003,0,6,<,0.003
1994,0120320,01,506,02,0,11,<,0.05,#,0.24,999,6,#,0.11,<,0.003,<,0.003,0,6,<,0.003
1994,0120360,01,507,01,0,11,<,0.05,#,0.1,999,4,#,0.07,<,0.003,<,0.003,0,4,<,0.003
1994,0120360,01,507,01,0,12,<,0.05,#,0.26,999,4,#,0.12,<,0.003,#,0.003,0,4,#,0.003
1994,0120370,01,507,02,0,11,<,0.05,#,0.22,999,4,#,0.12,<,0.003,<,0.003,0,4,<,0.003
1994,0120370,01,507,02,0,12,<,0.05,#,0.11,999,4,#,0.08,<,0.003,#,0.003,0,4,#,0.003
1994,0120380,01,507,51,0,11,<,0.05,#,0.06,999,4,#,0.05,<,0.003,<,0.003,0,4,<,0.003
1994,0120390,01,507,52,0,11,<,0.05,#,0.05,999,4,#,0.05,<,0.003,<,0.003,0,4,<,0.003
1994,0120400,01,507,53,0,11,<,0.05,<,0.05,999,4,<,0.05,<,0.003,<,0.003,0,4,<,0.003
1994,0120410,01,508,01,0,11,#,0.06,#,0.14,999,4,#,0.1,<,0.003,#,0.006,0,4,#,0.004
1994,0120410,01,508,01,0,12,#,0.05,#,0.2,999,4,#,0.11,<,0.003,#,0.005,0,4,#,0.004
1994,0120420,01,508,02,0,11,<,0.05,#,0.18,999,4,#,0.12,<,0.003,<,0.003,0,4,<,0.003
1994,0120420,01,508,02,0,12,<,0.05,#,0.23,999,4,#,0.17,<,0.003,#,0.004,0,4,#,0.004
1994,0120430,01,508,51,0,11,<,0.05,#,0.14,999,4,#,0.09,<,0.003,#,0.005,0,4,#,0.004
1994,0120440,01,508,52,0,11,#,0.07,#,0.14,999,4,#,0.1,#,0.003,#,0.004,0,4,#,0.003
1994,0120450,01,508,53,0,11,#,0.06,#,0.19,999,4,#,0.13,<,0.003,#,0.01,0,4,#,0.005
1994,0120460,01,509,01,0,11,#,0.7,#,1.4,1,8,#,0.91,#,0.037,#,0.1,0,8,#,0.06
1994,0120470,01,509,02,0,11,#,0.77,#,1.5,4,8,#,1.1,#,0.046,#,0.18,3,8,#,0.1
1994,0120480,01,509,51,0,11,#,0.65,#,1.1,1,8,#,0.86,#,0.041,#,0.1,0,8,#,0.062
1994,0120490,01,509,52,0,11,#,0.77,#,1.3,3,8,#,0.99,#,0.054,#,0.15,3,8,#,0.092
1994,0120550,01,510,01,0,11,<,0.05,#,0.14,999,4,#,0.09,<,0.003,#,0.003,0,4,#,0.003
1994,0120550,01,510,01,0,12,#,0.07,#,0.22,999,4,#,0.12,<,0.003,#,0.003,0,4,#,0.003
1994,0120560,01,510,02,0,11,#,0.07,#,0.09,999,4,#,0.08,<,0.003,<,0.003,0,4,<,0.003
1994,0120560,01,510,02,0,12,#,0.06,#,0.23,999,4,#,0.11,<,0.003,<,0.003,0,4,<,0.003
1994,0120570,01,510,51,0,11,#,0.07,#,0.18,999,4,#,0.1,<,0.003,#,0.003,0,4,#,0.003
1994,0120570,01,510,51,0,12,#,0.07,#,0.13,999,4,#,0.11,<,0.003,#,0.003,0,4,#,0.003
1994,0120580,01,510,52,0,11,#,0.1,#,0.14,999,4,#,0.12,<,0.003,<,0.003,0,4,<,0.003
1994,0120580,01,510,52,0,12,#,0.07,#,0.14,999,4,#,0.09,<,0.003,<,0.003,0,4,<,0.003
1994,0320130,03,506,01,0,11,#,0.3,#,0.69,999,12,#,0.48,#,0.003,#,0.022,0,12,#,0.009
1994,0320130,03,506,01,0,12,#,0.45,#,0.66,999,12,#,0.5,#,0.003,#,0.031,1,12,#,0.009
1994,0320130,03,506,01,0,13,#,0.44,#,0.73,999,12,#,0.56,<,0.003,#,0.018,0,12,#,0.008
1994,0320120,03,506,51,0,11,#,0.38,#,0.72,999,6,#,0.51,<,0.003,#,0.03,0,6,#,0.013
1994,0320120,03,506,51,0,13,#,0.42,#,0.58,999,6,#,0.53,<,0.003,#,0.022,0,6,#,0.017
1994,0420140,04,505,01,0,11,#,0.32,#,0.78,999,12,#,0.52,#,0.006,#,0.05,7,12,#,0.018
1994,0420140,04,505,01,0,12,#,0.33,#,0.99,999,12,#,0.54,<,0.003,#,0.027,4,12,#,0.01
1994,0420140,04,505,01,0,13,#,0.34,#,0.9,999,12,#,0.55,<,0.003,#,0.034,8,12,#,0.014
1994,0420190,04,507,01,0,11,#,0.11,#,0.38,999,12,#,0.21,<,0.003,#,0.035,8,12,#,0.016
1994,0720020,07,501,01,0,11,#,0.23,#,0.26,999,8,#,0.25,<,0.003,#,0.003,0,8,#,0.003
1994,0720020,07,501,01,0,12,#,0.24,#,0.27,999,8,#,0.25,<,0.003,#,0.004,0,8,#,0.003
1994,0720020,07,501,01,0,13,#,0.24,#,0.28,999,16,#,0.25,<,0.003,#,0.003,0,16,#,0.003
1994,0720030,07,501,51,0,11,#,0.23,#,0.26,999,6,#,0.25,<,0.003,#,0.004,0,6,#,0.003
1994,0720040,07,501,52,0,11,#,0.22,#,0.28,999,6,#,0.25,<,0.003,#,0.003,0,6,#,0.003
1994,0720050,07,501,53,0,11,#,0.24,#,0.26,999,6,#,0.25,<,0.003,#,0.003,0,6,#,0.003
1994,0720060,07,501,54,0,11,#,0.26,#,0.39,999,8,#,0.32,<,0.003,#,0.005,0,8,#,0.003
1994,0720070,07,501,55,0,11,#,0.25,#,0.48,999,8,#,0.34,<,0.003,#,0.003,0,8,#,0.003
1994,0720080,07,501,56,0,11,#,0.25,#,0.5,999,8,#,0.35,<,0.003,#,0.003,0,8,#,0.003
1994,0720260,07,501,57,0,11,#,0.24,#,0.41,999,8,#,0.28,#,0.003,#,0.012,1,8,#,0.005
1994,0720120,07,502,01,0,11,#,0.08,#,0.19,999,7,#,0.14,#,0.004,#,0.008,0,7,#,0.005
1994,0720120,07,502,01,0,13,#,0.13,#,0.22,999,7,#,0.17,#,0.004,#,0.012,2,7,#,0.008
1994,0720270,07,502,51,0,11,#,0.09,#,0.18,999,7,#,0.14,#,0.004,#,0.01,0,7,#,0.006
1994,0720280,07,502,52,0,11,#,0.08,#,0.18,999,7,#,0.13,#,0.005,#,0.015,1,7,#,0.007
1994,0720130,07,503,01,0,11,#,0.08,#,0.2,999,7,#,0.14,#,0.004,#,0.011,1,7,#,0.007
1994,0720290,07,503,51,0,11,#,0.08,#,0.22,999,7,#,0.15,#,0.004,#,0.01,0,7,#,0.007
1994,0720300,07,503,52,0,11,#,0.1,#,0.22,999,7,#,0.15,#,0.005,#,0.015,2,7,#,0.009
1994,0720140,07,504,01,0,11,#,0.1,#,0.19,999,7,#,0.15,#,0.004,#,0.009,0,7,#,0.006
1994,0720140,07,504,01,0,13,#,0.15,#,0.23,999,7,#,0.19,#,0.005,#,0.031,3,7,#,0.014
1994,0720310,07,504,51,0,11,#,0.08,#,0.26,999,7,#,0.17,<,0.003,#,0.01,0,7,#,0.007
1994,0720320,07,504,52,0,11,#,0.1,#,0.19,999,7,#,0.15,#,0.004,#,0.008,0,7,#,0.006
1994,0820010,08,501,01,0,11,#,0.8,#,1.2,12,12,#,0.96,#,0.059,#,0.14,12,12,#,0.088
1994,0820020,08,501,02,0,11,#,0.81,#,1.5,12,12,#,1.1,#,0.066,#,0.16,12,12,#,0.11
1994,0820030,08,501,03,0,11,#,0.75,#,1.1,24,24,#,0.91,#,0.058,#,0.15,24,24,#,0.085
1994,0820040,08,501,04,0,11,#,0.74,#,1,12,12,#,0.94,#,0.054,#,0.13,12,12,#,0.083
1994,0820050,08,501,51,0,11,#,0.98,#,2.5,12,12,#,1.4,#,0.11,#,0.25,12,12,#,0.14
1994,0820060,08,501,52,0,11,#,0.71,#,1.2,12,12,#,0.88,#,0.057,#,0.13,12,12,#,0.084
1994,0820070,08,501,53,0,11,#,0.72,#,1.1,12,12,#,0.9,#,0.057,#,0.11,12,12,#,0.083
1994,0820080,08,501,54,0,11,#,0.74,#,1.1,12,12,#,0.91,#,0.053,#,0.12,12,12,#,0.081
1994,0820090,08,501,55,0,11,#,1.4,#,3.8,12,12,#,2.1,#,0.074,#,0.31,12,12,#,0.18
1994,0820100,08,501,56,0,11,#,1.5,#,6.1,12,12,#,2.3,#,0.062,#,0.45,12,12,#,0.13
1994,0820110,08,501,57,0,11,#,1,#,1.9,12,12,#,1.3,#,0.05,#,0.14,12,12,#,0.091
1994,0820120,08,501,58,0,11,#,1,#,3.2,12,12,#,1.7,#,0.052,#,0.12,12,12,#,0.088
1994,0820140,08,502,01,0,11,#,0.8,#,1.2,12,12,#,0.97,#,0.039,#,0.22,12,12,#,0.092
1994,0820150,08,502,02,0,11,#,0.76,#,1.1,12,12,#,0.92,#,0.038,#,0.25,12,12,#,0.1
1994,0820160,08,502,51,0,11,#,0.76,#,1.5,12,12,#,1.2,#,0.046,#,0.29,12,12,#,0.1
1994,0820170,08,502,52,0,11,#,1.9,#,4.7,12,12,#,3.3,#,0.04,#,0.22,12,12,#,0.089
1994,0820180,08,502,53,0,11,#,0.73,#,1.2,12,12,#,1,#,0.044,#,0.24,12,12,#,0.095
1994,0820190,08,503,01,0,11,#,0.74,#,1,12,12,#,0.92,#,0.045,#,0.15,12,12,#,0.082
1994,0820200,08,503,02,0,11,#,0.75,#,1.1,12,12,#,0.92,#,0.048,#,0.13,12,12,#,0.08
1994,0820210,08,503,51,0,11,#,0.74,#,1.1,12,12,#,0.92,#,0.056,#,0.14,12,12,#,0.084
1994,0820220,08,503,52,0,11,#,0.8,#,1.1,12,12,#,0.92,#,0.052,#,0.11,12,12,#,0.077
1994,0920030,09,511,01,0,11,#,0.32,#,0.62,8,16,#,0.45,#,0.012,#,0.032,2,16,#,0.02
1994,0920030,09,511,01,0,12,#,0.25,#,0.7,18,32,#,0.44,#,0.015,#,0.027,0,32,#,0.022
1994,0920030,09,511,01,0,13,#,0.31,#,0.75,10,16,#,0.5,#,0.014,#,0.056,2,16,#,0.023
1994,0920040,09,511,51,0,11,#,0.21,#,0.63,4,8,#,0.41,#,0.015,#,0.035,1,8,#,0.02
1994,0920050,09,511,52,0,11,#,0.28,#,0.64,6,8,#,0.47,#,0.016,#,0.029,0,8,#,0.02
1994,0920060,09,511,53,0,11,#,0.44,#,0.79,8,8,#,0.58,#,0.013,#,0.04,3,8,#,0.025
1994,0920070,09,511,54,0,11,#,0.31,#,0.74,5,8,#,0.51,#,0.016,#,0.029,0,8,#,0.022
1994,0920080,09,511,55,0,11,#,0.26,#,0.59,6,8,#,0.46,#,0.01,#,0.022,0,8,#,0.017
1994,0920090,09,511,56,0,11,#,0.29,#,0.67,4,8,#,0.47,#,0.011,#,0.023,0,8,#,0.017
1994,0920100,09,512,01,0,11,#,0.14,#,0.32,999,8,#,0.23,#,0.003,#,0.008,2,8,#,0.005
1994,0920110,09,512,51,0,11,#,0.16,#,0.41,999,8,#,0.25,#,0.003,#,0.009,3,8,#,0.005
1994,0920140,09,512,54,0,11,#,0.12,#,0.31,999,8,#,0.22,#,0.003,#,0.008,3,8,#,0.005
1994,0920160,09,512,56,0,11,#,0.13,#,0.31,999,8,#,0.24,<,0.003,#,0.008,2,8,#,0.004
1994,1020080,10,501,01,0,11,#,0.16,#,0.33,999,6,#,0.22,#,0.006,#,0.012,1,6,#,0.008
1994,1020140,10,502,01,0,11,#,0.12,#,0.25,999,6,#,0.2,#,0.008,#,0.014,3,6,#,0.011
1994,1220010,12,501,01,0,11,#,1,#,3.3,24,24,#,2.1,#,0.049,#,0.21,24,24,#,0.11
1994,1220020,12,501,51,0,11,#,2,#,5.9,24,24,#,3.8,#,0.043,#,0.25,24,24,#,0.14
1994,1220030,12,501,52,0,11,#,0.84,#,3.1,24,24,#,1.8,#,0.058,#,0.23,24,24,#,0.11
1994,1220040,12,501,53,0,11,#,0.86,#,5.1,24,24,#,1.7,#,0.052,#,0.32,24,24,#,0.1
1994,1220050,12,502,01,0,11,#,2.2,#,8.1,24,24,#,4.9,#,0.24,#,0.89,24,24,#,0.5
1994,1220060,12,502,51,0,11,#,4.5,#,13,24,24,#,8.1,#,0.22,#,1.3,24,24,#,0.75
1994,1220070,12,502,52,0,11,#,1.6,#,5.8,24,24,#,3.2,#,0.16,#,0.59,24,24,#,0.3
1994,1220080,12,502,53,0,11,#,1.7,#,5.6,24,24,#,3.8,#,0.14,#,0.57,24,24,#,0.33
1994,1620010,16,501,01,0,11,#,0.11,#,0.32,999,6,#,0.17,#,0.003,#,0.023,2,6,#,0.01
1994,1620020,16,501,51,0,11,#,0.11,#,0.18,999,2,#,0.15,#,0.004,#,0.005,0,2,#,0.005
1994,1620030,16,502,01,0,11,#,0.12,#,0.23,999,6,#,0.18,#,0.003,#,0.006,0,6,#,0.005
1994,1620040,16,502,51,0,11,#,0.13,#,0.22,999,4,#,0.16,#,0.005,#,0.007,0,4,#,0.006
1994,1720010,17,501,01,0,11,#,0.82,#,2.3,12,12,#,1.4,#,0.054,#,0.22,12,12,#,0.12
1994,1720030,17,502,01,0,11,#,0.57,#,1.6,11,12,#,1,#,0.035,#,0.21,10,12,#,0.091
1994,1720040,17,502,51,0,11,#,0.66,#,1.2,12,12,#,0.95,#,0.054,#,0.13,12,12,#,0.088
1994,1720050,17,502,52,0,11,#,0.65,#,1.8,12,12,#,1,#,0.049,#,0.12,11,12,#,0.08
1994,1720080,17,503,51,0,11,#,0.4,#,1.2,6,12,#,0.67,#,0.027,#,0.18,5,12,#,0.065
1994,1720090,17,504,01,0,11,#,0.65,#,1.5,12,12,#,1.1,#,0.056,#,0.24,12,12,#,0.12
1994,1720100,17,504,51,0,11,#,1.1,#,2.5,12,12,#,1.6,#,0.077,#,0.25,12,12,#,0.16
1994,1720110,17,504,52,0,11,#,0.58,#,1.5,11,12,#,1.1,#,0.052,#,0.18,12,12,#,0.097
1994,1820030,18,501,01,0,11,#,0.47,#,1,3,6,#,0.67,#,0.04,#,0.14,4,6,#,0.074
1994,1820030,18,501,01,0,13,#,0.47,#,0.97,3,6,#,0.67,#,0.038,#,0.15,4,6,#,0.074
1994,1820040,18,501,51,0,11,#,0.41,#,0.95,3,6,#,0.66,#,0.048,#,0.13,5,6,#,0.08
1994,1820050,18,502,01,0,11,#,0.54,#,0.81,5,6,#,0.68,#,0.028,#,0.085,4,6,#,0.058
1994,1820060,18,502,02,0,11,#,0.58,#,0.86,5,6,#,0.72,#,0.029,#,0.088,4,6,#,0.062
1994,1820060,18,502,02,0,13,#,0.56,#,0.93,5,6,#,0.73,#,0.03,#,0.087,4,6,#,0.064
1994,1820070,18,502,03,0,11,#,0.93,#,1.6,6,6,#,1.3,#,0.026,#,0.11,4,6,#,0.076
1994,1820070,18,502,03,0,13,#,0.95,#,1.7,6,6,#,1.2,#,0.028,#,0.1,5,6,#,0.079
1994,1820080,18,502,04,0,11,#,0.42,#,2.5,5,6,#,1.7,#,0.046,#,0.2,5,6,#,0.1
1994,1820090,18,502,51,0,11,#,0.5,#,0.88,5,6,#,0.74,#,0.03,#,0.12,4,6,#,0.069
1994,1820100,18,502,52,0,11,#,0.72,#,1.2,6,6,#,0.96,#,0.033,#,0.1,4,6,#,0.073
1994,1820150,18,504,01,0,11,#,0.32,#,0.67,1,6,#,0.46,#,0.02,#,0.063,2,6,#,0.043
1994,1820160,18,504,02,0,11,#,0.31,#,0.84,1,6,#,0.48,#,0.021,#,0.07,2,6,#,0.044
1994,1820160,18,504,02,0,13,#,0.34,#,0.9,1,6,#,0.5,#,0.021,#,0.099,3,6,#,0.053
1994,1820170,18,504,03,0,11,#,0.28,#,0.98,1,6,#,0.49,#,0.019,#,0.086,1,6,#,0.043
1994,1820180,18,504,04,0,11,#,0.25,#,1.1,1,6,#,0.49,#,0.02,#,0.1,2,6,#,0.043
1994,1820180,18,504,04,0,13,#,0.33,#,1,3,6,#,0.64,#,0.03,#,0.15,2,6,#,0.07
1994,1820190,18,504,05,0,11,#,0.24,#,1,1,6,#,0.47,#,0.02,#,0.1,1,6,#,0.039
1994,1820200,18,504,06,0,11,#,0.36,#,1.2,4,6,#,0.73,#,0.042,#,0.09,3,6,#,0.061
1994,1820210,18,504,07,0,11,#,0.38,#,1.1,4,6,#,0.73,#,0.037,#,0.088,4,6,#,0.062
1994,1820210,18,504,07,0,13,#,0.38,#,1.1,5,6,#,0.72,#,0.041,#,0.085,5,6,#,0.064
1994,2020010,20,501,01,0,11,#,0.41,#,1.9,11,12,#,0.98,#,0.035,#,0.2,9,12,#,0.085
1994,2020010,20,501,01,0,13,#,0.85,#,1.9,4,4,#,1.3,#,0.042,#,0.24,3,4,#,0.11
1994,2020020,20,501,02,0,11,#,0.46,#,4.3,10,12,#,1.2,#,0.038,#,0.44,9,12,#,0.11
1994,2020020,20,501,02,0,13,#,0.79,#,1.5,4,4,#,1,#,0.042,#,0.13,3,4,#,0.088
1994,2020030,20,501,03,0,11,#,0.53,#,2.4,9,12,#,1,#,0.037,#,0.23,9,12,#,0.095
1994,2020030,20,501,03,0,13,#,0.83,#,1.6,4,4,#,1.1,#,0.039,#,0.19,3,4,#,0.12
1994,2020160,20,511,01,0,11,#,0.05,#,1.6,999,12,#,0.32,<,0.003,#,0.021,7,12,#,0.008
1994,2020170,20,512,01,0,11,#,0.13,#,0.61,999,12,#,0.27,<,0.003,#,0.018,4,12,#,0.009
1994,2020180,20,513,01,0,11,<,0.05,#,0.42,999,12,#,0.22,#,0.005,#,0.022,8,12,#,0.013
1994,2020210,20,513,51,0,11,#,0.09,#,0.37,999,8,#,0.19,#,0.006,#,0.024,5,8,#,0.014
1994,2020210,20,513,51,0,13,#,0.26,#,1.7,999,8,#,0.66,#,0.008,#,0.059,5,8,#,0.024
1994,2020190,20,514,01,0,11,#,0.12,#,0.31,999,12,#,0.21,<,0.003,#,0.007,6,12,#,0.005
1994,2020230,20,514,02,0,11,#,0.13,#,0.28,999,12,#,0.2,#,0.003,#,0.007,7,12,#,0.006
1994,2020230,20,514,02,0,13,#,0.14,#,0.43,999,12,#,0.29,<,0.003,#,0.007,6,12,#,0.005
1994,2020200,20,514,51,0,11,#,0.08,#,0.32,999,12,#,0.22,#,0.004,#,0.012,9,12,#,0.007
1994,2520010,25,501,01,0,11,#,0.16,#,0.46,10,12,#,0.29,#,0.005,#,0.02,1,12,#,0.008
1994,2520020,25,501,02,0,11,#,0.19,#,0.42,10,12,#,0.31,#,0.007,#,0.019,5,12,#,0.012
1994,2520030,25,501,03,0,11,#,0.17,#,0.37,9,12,#,0.27,#,0.005,#,0.012,2,12,#,0.008
1994,2520040,25,501,04,0,11,#,0.14,#,0.41,9,12,#,0.27,#,0.005,#,0.013,3,12,#,0.008
1994,2520050,25,501,51,0,11,#,0.19,#,0.38,10,12,#,0.27,#,0.004,#,0.01,0,12,#,0.006
1994,2520060,25,501,52,0,11,#,0.17,#,0.38,9,12,#,0.26,#,0.004,#,0.009,0,12,#,0.006
1994,2520070,25,501,53,0,11,#,0.17,#,0.37,10,12,#,0.27,#,0.004,#,0.009,0,12,#,0.006
1994,2520080,25,501,54,0,11,#,0.15,#,0.35,10,12,#,0.26,#,0.004,#,0.015,2,12,#,0.008
1994,2520090,25,501,55,0,11,#,0.18,#,0.35,10,12,#,0.28,<,0.003,#,0.013,1,12,#,0.007
1994,2520100,25,501,56,0,11,#,0.16,#,0.37,10,12,#,0.28,#,0.005,#,0.011,1,12,#,0.007
1994,2520110,25,501,57,0,11,#,0.16,#,0.36,10,12,#,0.26,#,0.004,#,0.011,1,12,#,0.007
1994,2520120,25,501,58,0,11,#,0.18,#,0.39,10,12,#,0.29,#,0.006,#,0.019,4,12,#,0.01
1994,2520130,25,501,59,0,11,#,0.18,#,0.36,10,12,#,0.27,#,0.004,#,0.013,2,12,#,0.007
1994,2520140,25,501,60,0,11,#,0.14,#,0.33,9,12,#,0.26,#,0.005,#,0.008,0,12,#,0.006
1994,2520150,25,501,61,0,11,#,0.19,#,0.46,10,12,#,0.31,#,0.006,#,0.023,6,12,#,0.012
1994,2520160,25,501,62,0,11,#,0.18,#,0.34,10,12,#,0.27,#,0.005,#,0.009,0,12,#,0.007
1994,2520170,25,501,63,0,11,#,0.17,#,0.35,8,12,#,0.26,#,0.004,#,0.009,0,12,#,0.006
1994,2520180,25,501,64,0,11,#,0.16,#,0.4,8,12,#,0.27,#,0.005,#,0.017,2,12,#,0.008
1994,2520190,25,501,65,0,11,#,0.16,#,0.35,9,12,#,0.26,#,0.005,#,0.009,0,12,#,0.006
1994,2520200,25,501,66,0,11,#,0.18,#,0.36,10,12,#,0.28,#,0.005,#,0.012,2,12,#,0.008
1994,2520210,25,501,67,0,11,#,0.15,#,0.38,10,12,#,0.27,#,0.004,#,0.01,0,12,#,0.007
1994,2520220,25,501,68,0,11,#,0.17,#,0.4,10,12,#,0.29,#,0.006,#,0.019,4,12,#,0.01
1994,2520230,25,501,69,0,11,#,0.15,#,0.36,10,12,#,0.27,#,0.005,#,0.012,2,12,#,0.008
1994,2520240,25,501,70,0,11,#,0.16,#,0.37,10,12,#,0.28,#,0.005,#,0.012,1,12,#,0.007
1994,2520250,25,501,71,0,11,#,0.19,#,0.44,11,12,#,0.31,#,0.007,#,0.021,6,12,#,0.012
1994,2520260,25,501,72,0,11,#,0.18,#,0.38,10,12,#,0.29,#,0.005,#,0.013,2,12,#,0.008
1994,2520270,25,501,73,0,11,#,0.17,#,0.38,10,12,#,0.28,#,0.005,#,0.012,3,12,#,0.008
1994,2520280,25,501,74,0,11,#,0.17,#,0.53,10,12,#,0.32,#,0.006,#,0.025,5,12,#,0.012
1994,2520350,25,502,01,0,11,#,0.2,#,0.5,11,12,#,0.33,#,0.006,#,0.031,8,12,#,0.014
1994,2520360,25,502,02,0,11,#,0.29,#,0.51,12,12,#,0.4,#,0.009,#,0.033,11,12,#,0.018
1994,2520370,25,502,03,0,11,#,0.21,#,0.57,12,12,#,0.37,#,0.014,#,0.035,12,12,#,0.023
1994,2520580,25,502,05,0,11,#,0.22,#,1.4,12,12,#,0.56,#,0.013,#,0.18,12,12,#,0.045
1994,2520390,25,502,51,0,11,#,0.2,#,0.48,11,12,#,0.34,#,0.009,#,0.023,10,12,#,0.016
1994,2520400,25,502,52,0,11,#,0.21,#,0.7,12,12,#,0.4,#,0.009,#,0.046,11,12,#,0.022
1994,2520410,25,502,53,0,11,#,0.21,#,0.48,12,12,#,0.34,#,0.01,#,0.028,11,12,#,0.019
1994,2520420,25,502,54,0,11,#,0.22,#,0.48,12,12,#,0.36,#,0.01,#,0.039,11,12,#,0.021
1994,2520430,25,502,55,0,11,#,0.26,#,0.51,12,12,#,0.36,#,0.01,#,0.026,11,12,#,0.017
1994,2520440,25,502,56,0,11,#,0.22,#,0.54,12,12,#,0.38,#,0.014,#,0.061,12,12,#,0.026
1994,2520450,25,502,57,0,11,#,0.24,#,0.56,12,12,#,0.38,#,0.016,#,0.04,12,12,#,0.026
1994,2520460,25,502,58,0,11,#,0.28,#,0.49,12,12,#,0.38,#,0.011,#,0.036,12,12,#,0.022
1994,2520470,25,502,59,0,11,#,0.32,#,0.63,12,12,#,0.46,#,0.011,#,0.057,12,12,#,0.034
1994,2520480,25,502,60,0,11,#,0.24,#,0.49,12,12,#,0.38,#,0.014,#,0.032,12,12,#,0.021
1994,2520490,25,502,61,0,11,#,0.22,#,0.47,12,12,#,0.36,#,0.008,#,0.033,11,12,#,0.019
