西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,水温,m_トリハロメタン生成能,n_トリハロメタン生成能,C_トリハロメタン生成能_最大値,トリハロメタン生成能_最大値,C_トリハロメタン生成能_日平均値_平均値,トリハロメタン生成能_日平均値_平均値,C_クロロホルム生成能_最大値,クロロホルム生成能_最大値,C_クロロホルム生成能_日平均値_平均値,クロロホルム生成能_日平均値_平均値,C_ブロモジクロロメタン生成能_最大値,ブロモジクロロメタン生成能_最大値,C_ブロモジクロロメタン生成能_日平均値_平均値,ブロモジクロロメタン生成能_日平均値_平均値,C_ジブロモクロロメタン生成能_最大値,ジブロモクロロメタン生成能_最大値,C_ジブロモクロロメタン生成能_日平均値_平均値,ジブロモクロロメタン生成能_日平均値_平均値,C_ブロモホルム生成能_最大値,ブロモホルム生成能_最大値,C_ブロモホルム生成能_日平均値_平均値,ブロモホルム生成能_日平均値_平均値
2000,0210090,02,003,51,21.5,999,4,#,0.032,#,0.026,#,0.02,#,0.015,#,0.009,#,0.008,#,0.003,#,0.0023,<,0.001,<,0.001
2000,0210190,02,008,02,18,999,4,#,0.054,#,0.034,#,0.03,#,0.012,#,0.017,#,0.012,#,0.011,#,0.0085,#,0.002,#,0.0013
2000,0210240,02,010,03,25,999,4,#,0.08,#,0.064,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0210330,02,010,59,22.5,999,4,#,0.072,#,0.049,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0210620,02,015,01,26.7,999,4,#,0.086,#,0.061,#,0.035,#,0.025,#,0.028,#,0.022,#,0.019,#,0.013,#,0.0089,#,0.0027
2000,0211040,02,033,01,18.2,999,4,#,0.031,#,0.018,#,0.023,#,0.01,#,0.0076,#,0.0053,#,0.0058,#,0.0031,#,0.0002,#,0.0002
2000,0211130,02,035,01,14.2,999,4,#,0.044,#,0.026,#,0.03,#,0.014,#,0.011,#,0.0082,#,0.0042,#,0.0039,<,0.0002,<,0.0002
2000,0214480,02,297,01,23,999,4,#,0.089,#,0.065,#,0.068,#,0.052,#,0.018,#,0.011,#,0.0037,#,0.0018,<,0.0002,<,0.0002
2000,0221100,02,503,01,22.5,999,4,#,0.088,#,0.061,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0310060,03,002,54,99.9,999,4,#,0.043,#,0.032,#,0.034,#,0.024,#,0.008,#,0.0068,#,0.002,#,0.0013,<,0.001,<,0.001
2000,0310430,03,018,53,99.9,999,4,#,0.06,#,0.033,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0312540,03,033,51,99.9,999,4,#,0.049,#,0.043,#,0.038,#,0.031,#,0.011,#,0.0098,#,0.003,#,0.002,<,0.001,<,0.001
2000,0311030,03,047,53,99.9,999,4,#,0.04,#,0.026,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0312330,03,208,03,99.9,999,4,#,0.018,#,0.015,#,0.002,#,0.0013,#,0.004,#,0.0033,#,0.007,#,0.0048,#,0.006,#,0.005
2000,0320130,03,506,01,99.9,999,1,#,0.018,#,0.018,#,0.013,#,0.013,#,0.005,#,0.005,<,0.001,<,0.001,<,0.001,<,0.001
2000,0410230,04,009,01,27.2,999,4,#,0.056,#,0.027,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0411760,04,010,51,28.2,999,4,#,0.056,#,0.035,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0410270,04,010,52,28.8,999,4,#,0.069,#,0.026,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0410290,04,012,01,26.6,999,4,#,0.065,#,0.02,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0410300,04,012,51,21.8,999,4,#,0.038,#,0.031,#,0.028,#,0.023,#,0.009,#,0.007,#,0.002,#,0.001,<,0.001,<,0.001
2000,0410360,04,013,01,21,999,4,#,0.033,#,0.024,#,0.024,#,0.016,#,0.008,#,0.007,#,0.002,#,0.002,<,0.001,<,0.001
2000,0410500,04,016,01,27.8,999,4,#,0.056,#,0.042,#,0.045,#,0.034,#,0.01,#,0.007,#,0.001,#,0.001,<,0.001,<,0.001
2000,0410530,04,017,01,27,999,4,#,0.1,#,0.064,#,0.086,#,0.051,#,0.014,#,0.011,#,0.004,#,0.002,<,0.001,<,0.001
2000,0410580,04,019,01,26.5,999,4,#,0.047,#,0.038,#,0.033,#,0.028,#,0.012,#,0.009,#,0.002,#,0.002,<,0.001,<,0.001
2000,0410620,04,021,01,28,999,4,#,0.13,#,0.086,#,0.12,#,0.076,#,0.019,#,0.011,#,0.002,#,0.001,<,0.001,<,0.001
2000,0410710,04,025,01,23.6,999,4,#,0.062,#,0.047,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0410740,04,025,53,23,999,4,#,0.058,#,0.039,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0410970,04,031,01,23.8,999,4,#,0.063,#,0.044,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0411130,04,038,01,24.8,999,4,#,0.044,#,0.035,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0411170,04,039,01,24.3,999,4,#,0.054,#,0.038,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0411370,04,053,01,21,999,4,#,0.028,#,0.021,#,0.017,#,0.01,#,0.008,#,0.007,#,0.004,#,0.004,<,0.001,<,0.001
2000,0411500,04,057,01,21,999,4,#,0.038,#,0.026,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0420290,04,410,01,23,999,4,#,0.14,#,0.092,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0420400,04,421,01,27.4,999,4,#,0.039,#,0.028,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0420120,04,504,01,25.5,999,3,#,0.041,#,0.038,#,0.035,#,0.034,#,0.006,#,0.005,<,0.001,<,0.001,<,0.001,<,0.001
2000,0420140,04,505,01,26,999,4,#,0.092,#,0.049,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0420180,04,506,01,28.2,999,4,#,0.065,#,0.047,#,0.056,#,0.038,#,0.009,#,0.008,#,0.001,#,0.001,<,0.001,<,0.001
2000,0510040,05,003,01,99.9,999,4,#,0.056,#,0.041,#,0.024,#,0.018,#,0.021,#,0.014,#,0.011,#,0.0083,#,0.0011,#,0.0007
2000,0510070,05,003,06,99.9,999,4,#,0.049,#,0.039,#,0.092,#,0.035,#,0.017,#,0.012,#,0.009,#,0.0073,#,0.0018,#,0.0007
2000,0510470,05,053,03,99.9,999,4,#,0.036,#,0.026,#,0.028,#,0.018,#,0.0092,#,0.0058,#,0.033,#,0.0096,<,0.0001,<,0.0001
2000,0510520,05,053,08,99.9,999,4,#,0.044,#,0.033,#,0.03,#,0.021,#,0.011,#,0.0083,#,0.0044,#,0.0035,<,0.0001,<,0.0001
2000,0610030,06,002,01,19.7,999,4,#,0.014,#,0.013,#,0.01,#,0.01,<,0.001,<,0.001,#,0.001,#,0.001,#,0.002,#,0.002
2000,0610070,06,002,52,21.5,999,4,#,0.017,#,0.015,#,0.012,#,0.01,<,0.001,<,0.001,#,0.001,#,0.001,#,0.003,#,0.003
2000,0610110,06,002,56,22.5,999,4,#,0.014,#,0.012,#,0.009,#,0.008,#,0.001,#,0.001,<,0.001,<,0.001,#,0.003,#,0.002
2000,0610930,06,236,01,21.7,999,4,#,0.045,#,0.027,#,0.027,#,0.015,#,0.013,#,0.007,#,0.005,#,0.003,<,0.001,<,0.001
2000,0620010,06,401,01,26.8,999,2,#,0.035,#,0.034,#,0.032,#,0.031,<,0.001,<,0.001,<,0.001,<,0.001,#,0.001,#,0.001
2000,0620030,06,402,01,24.5,999,2,#,0.049,#,0.043,#,0.041,#,0.035,#,0.006,#,0.006,<,0.001,<,0.001,<,0.001,<,0.001
2000,0620060,06,404,01,24.5,999,2,#,0.02,#,0.02,#,0.016,#,0.016,#,0.002,#,0.002,<,0.001,<,0.001,<,0.001,<,0.001
2000,0620070,06,405,01,26,999,2,#,0.069,#,0.057,#,0.059,#,0.049,#,0.008,#,0.007,<,0.001,<,0.001,<,0.001,<,0.001
2000,0620050,06,501,01,26.5,999,2,#,0.034,#,0.032,#,0.031,#,0.029,<,0.001,<,0.001,<,0.001,<,0.001,#,0.001,#,0.001
2000,0710020,07,002,01,28.5,999,4,#,0.096,#,0.074,#,0.073,#,0.047,#,0.018,#,0.014,#,0.007,#,0.005,#,0.015,#,0.008
2000,0710090,07,003,52,28.5,999,4,#,0.077,#,0.06,#,0.043,#,0.037,#,0.016,#,0.012,#,0.006,#,0.005,#,0.016,#,0.007
2000,0710140,07,005,51,23,999,4,#,0.043,#,0.031,#,0.037,#,0.023,#,0.005,#,0.004,#,0.007,#,0.003,#,0.004,#,0.002
2000,0710220,07,007,01,27,999,4,#,0.066,#,0.043,#,0.019,#,0.015,#,0.013,#,0.01,#,0.029,#,0.012,#,0.019,#,0.007
2000,0711880,07,017,51,23.5,999,4,#,0.053,#,0.038,#,0.042,#,0.027,#,0.009,#,0.007,#,0.01,#,0.004,<,0.001,<,0.001
2000,0711890,07,020,51,23.5,999,4,#,0.036,#,0.024,#,0.025,#,0.016,#,0.006,#,0.004,#,0.008,#,0.003,<,0.001,<,0.001
2000,0710550,07,025,01,26.1,999,4,#,0.053,#,0.045,#,0.038,#,0.031,#,0.012,#,0.01,#,0.005,#,0.003,#,0.002,#,0.001
2000,0711940,07,027,55,25.5,999,4,#,0.076,#,0.061,#,0.058,#,0.047,#,0.014,#,0.011,#,0.004,#,0.003,#,0.001,#,0.001
2000,0711380,07,031,52,26,999,4,#,0.046,#,0.035,#,0.037,#,0.024,#,0.007,#,0.006,#,0.008,#,0.003,#,0.005,#,0.002
2000,0711900,07,039,51,99.9,999,4,#,0.057,#,0.05,#,0.05,#,0.042,#,0.008,#,0.007,#,0.001,#,0.001,#,0.001,#,0.001
2000,0711910,07,042,51,22,999,4,#,0.03,#,0.02,#,0.019,#,0.013,#,0.005,#,0.004,#,0.008,#,0.003,<,0.001,<,0.001
2000,0711920,07,056,51,99.9,999,4,#,0.058,#,0.05,#,0.052,#,0.044,#,0.004,#,0.004,<,0.001,<,0.001,#,0.001,#,0.001
2000,0711930,07,205,02,99.9,999,4,#,0.028,#,0.025,#,0.015,#,0.014,#,0.009,#,0.007,#,0.004,#,0.003,#,0.001,#,0.001
2000,0711650,07,254,01,23.8,999,4,#,0.098,#,0.071,#,0.082,#,0.059,#,0.013,#,0.011,#,0.002,#,0.001,#,0.001,#,0.001
2000,0810010,08,001,01,28,999,4,#,0.065,#,0.038,#,0.043,#,0.023,#,0.016,#,0.011,#,0.006,#,0.004,<,0.001,<,0.001
2000,0810440,08,039,02,23.5,999,4,#,0.065,#,0.034,#,0.049,#,0.022,#,0.014,#,0.01,#,0.004,#,0.003,<,0.001,<,0.001
2000,0810490,08,041,01,28.6,999,12,#,0.057,#,0.042,#,0.04,#,0.028,#,0.012,#,0.01,#,0.005,#,0.003,#,0.001,#,0.001
2000,0810500,08,041,02,28.2,999,12,#,0.095,#,0.065,#,0.06,#,0.034,#,0.024,#,0.018,#,0.015,#,0.01,#,0.004,#,0.002
2000,0810570,08,042,01,27,999,4,#,0.063,#,0.04,#,0.046,#,0.024,#,0.012,#,0.01,#,0.008,#,0.005,#,0.001,#,0.001
2000,0811000,08,067,51,25,999,4,#,0.037,#,0.034,#,0.024,#,0.021,#,0.01,#,0.009,#,0.004,#,0.003,<,0.001,<,0.001
2000,0811180,08,083,02,26.5,999,4,#,0.052,#,0.039,#,0.042,#,0.029,#,0.009,#,0.008,#,0.002,#,0.001,<,0.001,<,0.001
2000,0812070,08,114,01,19,999,4,#,0.019,#,0.016,#,0.013,#,0.009,#,0.006,#,0.004,#,0.003,#,0.002,<,0.001,<,0.001
2000,0812080,08,117,01,18,999,4,#,0.027,#,0.019,#,0.021,#,0.014,#,0.004,#,0.004,<,0.001,<,0.001,<,0.001,<,0.001
2000,0812050,08,119,01,20,999,4,#,0.025,#,0.016,#,0.02,#,0.012,#,0.003,#,0.003,<,0.001,<,0.001,<,0.001,<,0.001
2000,0810310,08,124,01,17,999,4,#,0.028,#,0.019,#,0.021,#,0.014,#,0.005,#,0.004,#,0.001,#,0.001,<,0.001,<,0.001
2000,0810390,08,126,01,21,999,4,#,0.028,#,0.023,#,0.02,#,0.015,#,0.006,#,0.006,#,0.001,#,0.001,<,0.001,<,0.001
2000,0820020,08,501,02,29,999,12,#,0.15,#,0.1,#,0.084,#,0.052,#,0.052,#,0.036,#,0.029,#,0.015,#,0.004,#,0.002
2000,0820040,08,501,04,28,999,12,#,0.16,#,0.1,#,0.076,#,0.042,#,0.057,#,0.038,#,0.029,#,0.02,#,0.003,#,0.002
2000,0820060,08,501,52,28.2,999,12,#,0.12,#,0.09,#,0.061,#,0.041,#,0.042,#,0.033,#,0.025,#,0.016,#,0.003,#,0.002
2000,0820110,08,501,57,29,999,12,#,0.086,#,0.073,#,0.056,#,0.039,#,0.026,#,0.022,#,0.013,#,0.011,#,0.001,#,0.001
2000,0820150,08,502,02,30.5,999,12,#,0.24,#,0.17,#,0.079,#,0.056,#,0.07,#,0.048,#,0.11,#,0.051,#,0.038,#,0.013
2000,0820180,08,502,53,30,999,12,#,0.093,#,0.08,#,0.048,#,0.036,#,0.031,#,0.026,#,0.02,#,0.016,#,0.005,#,0.002
2000,0910080,09,003,51,20.5,999,4,#,0.054,#,0.037,#,0.049,#,0.031,#,0.0047,#,0.0036,#,0.0005,#,0.0005,<,0.002,<,0.002
2000,0910090,09,004,01,23.7,999,8,#,0.024,#,0.014,#,0.018,#,0.009,#,0.0054,#,0.0028,#,0.002,#,0.0011,<,0.002,<,0.002
2000,0910110,09,004,51,20.4,999,4,#,0.076,#,0.038,#,0.069,#,0.031,#,0.0063,#,0.005,#,0.0013,#,0.0007,<,0.002,<,0.002
2000,0910160,09,006,01,26.5,999,8,#,0.058,#,0.026,#,0.028,#,0.014,#,0.019,#,0.0076,#,0.01,#,0.0039,<,0.002,<,0.002
2000,0910180,09,007,01,27,999,4,#,0.041,#,0.029,#,0.024,#,0.015,#,0.012,#,0.0082,#,0.0085,#,0.0047,<,0.002,<,0.002
2000,0910190,09,072,01,17.5,999,4,#,0.018,#,0.011,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0910220,09,075,51,15.6,999,4,#,0.011,#,0.009,#,0.007,#,0.005,#,0.0026,#,0.0022,#,0.0007,#,0.0006,<,0.002,<,0.002
2000,0910670,09,110,01,25,999,4,#,0.039,#,0.03,#,0.025,#,0.013,#,0.013,#,0.01,#,0.0081,#,0.0059,<,0.002,<,0.002
2000,0920180,09,403,01,24.2,999,4,#,0.023,#,0.02,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,0920100,09,512,01,23,999,4,#,0.012,#,0.011,#,0.006,#,0.006,#,0.0035,#,0.0028,#,0.0009,#,0.0007,<,0.002,<,0.002
2000,1010020,10,001,02,24.5,999,4,#,0.036,#,0.031,#,0.023,#,0.019,#,0.011,#,0.0079,#,0.0087,#,0.0033,#,0.0012,#,0.0008
2000,1010090,10,002,01,26,999,2,#,0.047,#,0.034,#,0.031,#,0.023,#,0.012,#,0.0088,#,0.0039,#,0.0025,<,0.0005,<,0.0005
2000,1010100,10,002,02,28,999,2,#,0.049,#,0.038,#,0.031,#,0.025,#,0.012,#,0.0095,#,0.0047,#,0.0032,<,0.0005,<,0.0005
2000,1010550,10,012,51,21.3,999,1,#,0.03,#,0.03,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1010580,10,014,02,19,999,3,#,0.018,#,0.015,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1010590,10,014,51,16.8,999,4,#,0.016,#,0.015,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1010660,10,016,51,26.3,999,2,#,0.016,#,0.015,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1010740,10,018,51,23.6,999,2,#,0.025,#,0.025,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1010760,10,020,01,28.8,999,4,#,0.028,#,0.023,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1010780,10,020,53,9.8,999,3,#,0.029,#,0.027,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1011130,10,028,01,26.5,999,4,#,0.058,#,0.042,#,0.027,#,0.022,#,0.019,#,0.013,#,0.01,#,0.0065,#,0.001,#,0.0006
2000,1011210,10,030,55,27.2,999,5,#,0.013,#,0.009,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1011230,10,031,01,28.3,999,4,#,0.017,#,0.01,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1110010,11,001,01,28,999,4,#,0.063,#,0.041,#,0.034,#,0.02,#,0.019,#,0.013,#,0.01,#,0.0077,#,0.0005,#,0.0003
2000,1110020,11,001,51,26.9,999,4,#,0.06,#,0.041,#,0.033,#,0.021,#,0.018,#,0.014,#,0.011,#,0.0072,<,0.0002,<,0.0002
2000,1110040,11,002,01,27.4,999,4,#,0.12,#,0.08,#,0.074,#,0.043,#,0.034,#,0.024,#,0.023,#,0.013,#,0.0023,#,0.0007
2000,1110180,11,005,03,27.5,999,12,#,0.049,#,0.043,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1110200,11,005,52,27.5,999,12,#,0.053,#,0.043,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1110240,11,008,01,26,999,4,#,0.047,#,0.031,#,0.016,#,0.014,#,0.0091,#,0.0089,#,0.0047,#,0.0045,#,0.0005,#,0.0005
2000,1110250,11,008,02,28,999,4,#,0.049,#,0.035,#,0.017,#,0.016,#,0.01,#,0.01,#,0.0053,#,0.0053,#,0.0005,#,0.0005
2000,1110260,11,008,03,28,999,4,#,0.065,#,0.039,#,0.017,#,0.015,#,0.01,#,0.01,#,0.0062,#,0.0055,#,0.0007,#,0.0006
2000,1110290,11,009,01,24.7,999,4,#,0.079,#,0.061,#,0.053,#,0.034,#,0.02,#,0.018,#,0.011,#,0.0085,#,0.0009,#,0.0006
2000,1110300,11,010,01,26.6,999,4,#,0.075,#,0.064,#,0.051,#,0.037,#,0.023,#,0.019,#,0.01,#,0.0072,#,0.0006,#,0.0004
2000,1110310,11,011,01,23.6,999,4,#,0.054,#,0.045,#,0.037,#,0.031,#,0.013,#,0.011,#,0.0044,#,0.0028,<,0.0002,<,0.0002
2000,1110320,11,012,01,24.7,999,4,#,0.067,#,0.062,#,0.046,#,0.037,#,0.019,#,0.017,#,0.0092,#,0.0073,#,0.0007,#,0.0005
2000,1110520,11,020,01,27.3,999,4,#,0.11,#,0.046,#,0.11,#,0.041,#,0.0086,#,0.0064,#,0.0014,#,0.0012,#,0.0002,#,0.0002
2000,1110550,11,021,51,28.2,999,4,#,0.049,#,0.044,#,0.035,#,0.03,#,0.013,#,0.011,#,0.0045,#,0.0034,#,0.0002,#,0.0002
2000,1110560,11,021,52,28.3,999,4,#,0.067,#,0.045,#,0.042,#,0.027,#,0.018,#,0.012,#,0.0071,#,0.0053,#,0.0004,#,0.0003
2000,1110590,11,022,01,26.1,999,4,#,0.049,#,0.036,#,0.023,#,0.018,#,0.016,#,0.012,#,0.0093,#,0.0061,#,0.0009,#,0.0005
2000,1110610,11,024,01,26.9,999,4,#,0.045,#,0.037,#,0.028,#,0.022,#,0.012,#,0.01,#,0.0048,#,0.0041,#,0.0003,#,0.0003
2000,1110640,11,026,51,25.5,999,4,#,0.021,#,0.02,#,0.016,#,0.015,#,0.0051,#,0.0046,#,0.0011,#,0.0009,<,0.0002,<,0.0002
2000,1110660,11,028,01,30.9,999,4,#,0.08,#,0.05,#,0.07,#,0.04,#,0.0098,#,0.0081,#,0.0023,#,0.0017,<,0.0002,<,0.0002
2000,1110670,11,029,01,32,999,4,#,0.18,#,0.13,#,0.13,#,0.087,#,0.041,#,0.034,#,0.019,#,0.015,#,0.0026,#,0.0016
2000,1110680,11,030,01,31.6,999,4,#,0.18,#,0.1,#,0.13,#,0.065,#,0.04,#,0.028,#,0.015,#,0.012,#,0.0014,#,0.001
2000,1110690,11,031,01,31,999,4,#,0.1,#,0.075,#,0.077,#,0.045,#,0.03,#,0.021,#,0.017,#,0.01,#,0.0019,#,0.001
2000,1110750,11,035,01,28.1,999,4,#,0.042,#,0.031,#,0.037,#,0.026,#,0.0057,#,0.0044,#,0.0011,#,0.0006,<,0.0002,<,0.0002
2000,1110760,11,036,01,27.4,999,4,#,0.048,#,0.04,#,0.037,#,0.029,#,0.011,#,0.0092,#,0.004,#,0.0028,#,0.0002,#,0.0002
2000,1111020,11,038,01,19.6,999,4,#,0.024,#,0.014,#,0.022,#,0.012,#,0.002,#,0.0016,#,0.0005,#,0.0003,<,0.0002,<,0.0002
2000,1110780,11,038,51,17.4,999,4,#,0.034,#,0.026,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1110790,11,039,01,24,999,4,#,0.042,#,0.035,#,0.036,#,0.027,#,0.0097,#,0.0065,#,0.0031,#,0.0014,<,0.0002,<,0.0002
2000,1110890,11,042,01,28.3,999,4,#,0.017,#,0.01,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2000,1110950,11,204,01,27.8,999,4,#,0.1,#,0.074,#,0.07,#,0.046,#,0.025,#,0.02,#,0.012,#,0.0081,#,0.0011,#,0.0006
2000,1111010,11,209,01,25.8,999,4,#,0.1,#,0.083,#,0.027,#,0.026,#,0.036,#,0.029,#,0.034,#,0.025,#,0.0081,#,0.0046
2000,1210010,12,001,01,99.9,999,6,#,0.064,#,0.042,#,0.034,#,0.02,#,0.019,#,0.014,#,0.01,#,0.0079,#,0.0005,#,0.0002
2000,1210020,12,001,02,99.9,999,6,#,0.079,#,0.046,#,0.037,#,0.02,#,0.022,#,0.015,#,0.018,#,0.0094,#,0.0011,#,0.0003
2000,1210030,12,001,51,99.9,999,6,#,0.062,#,0.044,#,0.033,#,0.022,#,0.018,#,0.014,#,0.011,#,0.0075,<,0.0001,<,0.0001
2000,1210050,12,001,53,99.9,999,6,#,0.071,#,0.055,#,0.042,#,0.031,#,0.021,#,0.016,#,0.011,#,0.008,#,0.0005,#,0.0002
2000,1210140,12,008,01,99.9,999,12,#,0.057,#,0.042,#,0.04,#,0.028,#,0.012,#,0.0098,#,0.0054,#,0.0037,#,0.0016,#,0.0007
2000,1210150,12,008,02,99.9,999,12,#,0.095,#,0.065,#,0.06,#,0.034,#,0.024,#,0.018,#,0.015,#,0.01,#,0.0041,#,0.0021
2000,1210180,12,008,53,99.9,999,12,#,0.064,#,0.049,#,0.043,#,0.033,#,0.015,#,0.011,#,0.0063,#,0.0041,#,0.0032,#,0.001
2000,1210200,12,008,55,99.9,999,12,#,0.1,#,0.068,#,0.051,#,0.032,#,0.029,#,0.018,#,0.042,#,0.014,#,0.034,#,0.0055
2000,1210220,12,009,01,99.9,999,6,#,0.15,#,0.09,#,0.081,#,0.043,#,0.046,#,0.029,#,0.029,#,0.018,#,0.0047,#,0.0009
2000,1210410,12,017,01,99.9,999,4,#,0.16,#,0.12,#,0.11,#,0.068,#,0.04,#,0.035,#,0.024,#,0.014,#,0.0038,#,0.0016
2000,1211250,12,020,51,99.9,999,4,#,0.13,#,0.09,#,0.091,#,0.042,#,0.034,#,0.029,#,0.024,#,0.018,#,0.0067,#,0.003
2000,1210570,12,030,01,99.9,999,4,#,0.12,#,0.092,#,0.049,#,0.04,#,0.044,#,0.034,#,0.029,#,0.018,#,0.0033,#,0.0017
2000,1211230,12,037,52,99.9,999,4,#,0.097,#,0.084,#,0.051,#,0.043,#,0.035,#,0.029,#,0.014,#,0.012,#,0.001,#,0.0008
2000,1211240,12,042,51,99.9,999,4,#,0.081,#,0.066,#,0.065,#,0.05,#,0.016,#,0.014,#,0.003,#,0.0026,#,0.0001,#,0.0001
2000,1211210,12,062,01,99.9,999,4,#,0.12,#,0.084,#,0.091,#,0.057,#,0.029,#,0.022,#,0.0088,#,0.0067,#,0.001,#,0.0004
2000,1211220,12,063,51,99.9,999,4,#,0.22,#,0.12,#,0.15,#,0.062,#,0.062,#,0.04,#,0.022,#,0.02,#,0.0047,#,0.0027
2000,1211050,12,064,01,99.9,999,4,#,0.15,#,0.12,#,0.027,#,0.014,#,0.051,#,0.034,#,0.063,#,0.051,#,0.041,#,0.026
