西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1995,0110140,01,005,02,0,#,7,#,9.3,1,12,#,9.3,#,14,0,12,#,11,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.6,<,0.5,#,0.6,#,0.6,#,2,999,12,#,0.6,#,2,999,12,#,1.3,#,1.4,#,1.4,#,1,#,9,0,12,#,5,#,5,#,3300,2,12,#,680,E,99999,E,99999,999,999,E,99999
1995,0110130,01,005,52,0,#,6.8,#,7.6,0,12,#,10,#,15,0,12,#,12,<,0.5,#,2.2,1,12,<,0.5,#,2.2,1,12,#,1.3,#,1.3,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,10,0,12,#,4,#,46,#,1700,1,6,#,550,N,0.5,N,0.5,999,2,N,0.5
1995,0110160,01,006,02,0,#,6.7,#,7.8,0,24,#,8.6,#,15,0,24,#,11,<,0.5,#,3.2,2,24,#,0.5,#,2.2,1,12,#,1.1,#,1.1,#,1.3,#,1.6,#,13,999,24,#,2.2,#,10,999,12,#,4.9,#,4.1,#,5.7,#,1,#,170,3,24,#,15,#,170,#,180000,21,24,#,28000,E,99999,E,99999,999,999,E,99999
1995,0114230,01,006,52,0,#,7.7,#,7.8,0,3,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1995,0110170,01,007,01,0,#,6.9,#,7.5,0,24,#,7.9,#,13,0,24,#,11,<,0.5,#,4.1,3,24,#,1.1,#,3,0,12,#,1.9,#,1.6,#,2.5,#,3.9,#,16,999,24,#,4.1,#,13,999,12,#,5.9,#,5.2,#,6.1,#,1,#,400,4,24,#,33,#,1300,#,2200000,17,24,#,120000,N,0.5,N,0.5,999,1,N,0.5
1995,0110180,01,007,51,0,#,7,#,7.6,0,24,#,8.2,#,13,0,24,#,10,<,0.5,#,4.2,4,24,#,0.5,#,3.2,2,12,#,1.9,#,2,#,2.3,#,3.6,#,13,999,24,#,3.8,#,11,999,12,#,5.5,#,5,#,5.5,#,3,#,340,3,24,#,29,#,700,#,110000,11,24,#,17000,E,99999,E,99999,999,999,E,99999
1995,0110190,01,007,52,0,#,7,#,8.4,0,12,#,9.1,#,15,0,12,#,12,#,0.7,#,3,0,12,#,0.7,#,3,0,12,#,1.5,#,1.4,#,1.7,#,3.5,#,12,999,12,#,3.5,#,12,999,12,#,5.5,#,4.9,#,6.1,#,2,#,220,1,12,#,24,#,790,#,220000,10,12,#,36000,E,99999,E,99999,999,999,E,99999
1995,0110230,01,008,02,0,#,6.9,#,8.1,0,12,#,9.6,#,14,0,12,#,12,<,0.5,#,1.1,1,12,<,0.5,#,1.1,1,12,#,0.6,<,0.5,<,0.5,#,1.2,#,3,999,12,#,1.2,#,3,999,12,#,2,#,2,#,2.1,#,1,#,12,0,12,#,3,#,0,#,330,2,12,#,63,E,99999,E,99999,999,999,E,99999
1995,0110220,01,008,52,0,#,6.6,#,8.2,0,8,#,8.4,#,15,0,8,#,11,<,0.5,#,0.9,0,8,<,0.5,#,0.9,0,8,#,0.7,#,0.6,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,18,0,8,#,5,#,23,#,1100,2,8,#,260,E,99999,E,99999,999,999,E,99999
1995,0110240,01,009,01,0,#,7,#,8.4,0,27,#,9.4,#,14,0,27,#,12,<,0.5,#,1.1,0,27,<,0.5,#,0.8,0,12,#,0.5,#,0.5,#,0.5,#,1,#,3.2,999,27,#,1.4,#,3.2,999,12,#,1.9,#,1.7,#,2.1,#,1,#,21,0,27,#,5,#,0,#,330,0,27,#,54,E,99999,E,99999,999,999,E,99999
1995,0110250,01,010,01,0,#,7,#,7.5,0,27,#,8.3,#,14,0,27,#,11,<,0.5,#,2.1,0,27,#,0.5,#,1.8,0,12,#,0.9,#,0.7,#,0.8,#,2.5,#,6.6,999,27,#,2.6,#,6.6,999,12,#,3.5,#,3,#,3.6,#,3,#,100,2,27,#,20,#,70,#,35000,4,27,#,3600,E,99999,E,99999,999,999,E,99999
1995,0110260,01,010,02,0,#,7,#,7.6,0,12,#,9.2,#,14,0,12,#,11,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.8,#,0.8,#,1,#,1.9,#,5,999,12,#,1.9,#,5,999,12,#,2.8,#,2.7,#,2.7,#,1,#,71,1,12,#,10,#,7,#,17000,2,12,#,3200,E,99999,E,99999,999,999,E,99999
1995,0110270,01,010,03,0,#,7,#,7.9,0,27,#,8.7,#,14,0,27,#,11,<,0.5,#,2.4,0,27,<,0.5,#,2,0,12,#,1.1,#,1.1,#,1.4,#,1.9,#,5.8,999,27,#,2.5,#,5.8,999,12,#,3.5,#,3,#,3.6,#,1,#,59,2,27,#,14,#,330,#,160000,18,27,#,19000,E,99999,E,99999,999,999,E,99999
1995,0110280,01,010,51,0,#,7.1,#,8.6,1,27,#,9.4,#,14,0,27,#,11,<,0.5,#,1.6,0,27,<,0.5,#,1.2,0,12,#,0.7,#,0.6,#,0.7,#,2,#,4.7,999,27,#,2,#,3.8,999,12,#,2.7,#,2.7,#,2.8,#,1,#,24,0,27,#,6,#,21,#,160000,6,27,#,7200,E,99999,E,99999,999,999,E,99999
1995,0110290,01,010,52,0,#,7.2,#,7.9,0,4,#,7.3,#,13,0,4,#,10,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.7,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,4,0,4,#,3,#,110,#,130,0,4,#,130,E,99999,E,99999,999,999,E,99999
1995,0110310,01,011,01,0,#,7.1,#,8.7,1,12,#,9.5,#,14,0,12,#,12,<,0.5,#,1.5,0,12,<,0.5,#,1.5,0,12,#,0.8,#,0.7,#,1.1,#,3.2,#,10,999,12,#,3.2,#,10,999,12,#,4.6,#,4.3,#,4.7,#,2,#,180,1,12,#,19,#,130,#,35000,10,12,#,7900,E,99999,E,99999,999,999,E,99999
1995,0110320,01,012,01,0,#,7.1,#,7.8,0,24,#,8.2,#,14,0,24,#,11,#,0.5,#,11,3,24,#,0.5,#,6.2,1,12,#,1.8,#,1.5,#,2,#,3.2,#,11,999,24,#,3.7,#,11,999,12,#,5.4,#,4.9,#,5.3,#,2,#,270,2,24,#,26,#,490,#,92000,10,24,#,16000,E,99999,E,99999,999,999,E,99999
1995,0110330,01,013,01,0,#,7.2,#,8.4,0,24,#,6,#,14,0,24,#,9.9,<,0.5,#,4.8,3,24,#,0.5,#,4.7,1,12,#,1.6,#,1.1,#,1.9,#,2.6,#,8.5,999,24,#,4,#,7.7,999,12,#,5.8,#,6.1,#,6.4,#,1,#,11,0,24,#,6,#,23,#,3500,0,24,#,470,E,99999,E,99999,999,999,E,99999
1995,0110340,01,014,01,0,#,6.4,#,7.1,1,4,#,10,#,11,0,4,#,11,#,0.6,#,1.2,0,4,#,0.6,#,1.2,0,4,#,0.9,#,1,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,5,#,11,0,4,#,7,#,790,#,22000,3,4,#,6800,E,99999,E,99999,999,999,E,99999
1995,0110350,01,015,01,0,#,7.2,#,8.2,0,12,#,10,#,14,0,12,#,11,<,0.5,#,1.7,0,12,<,0.5,#,1.7,0,12,#,1,#,1.1,#,1.3,#,3.2,#,8.9,999,12,#,3.2,#,8.9,999,12,#,4.6,#,4.3,#,4.6,#,3,#,46,2,12,#,12,#,2200,#,540000,8,12,#,77000,E,99999,E,99999,999,999,E,99999
1995,0110360,01,016,01,0,#,6.6,#,7.5,0,12,#,8.2,#,13,0,12,#,11,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.6,<,0.5,#,0.6,#,2.4,#,6.4,999,12,#,2.4,#,6.4,999,12,#,4,#,3.9,#,4.3,#,1,#,73,1,12,#,9,#,23,#,4900,9,12,#,1100,E,99999,E,99999,999,999,E,99999
1995,0110370,01,017,01,0,#,6.6,#,7.6,0,12,#,7.5,#,13,0,12,#,11,<,0.5,#,1.5,0,12,<,0.5,#,1.5,0,12,#,0.8,#,0.7,#,0.9,#,2.9,#,7.8,999,12,#,2.9,#,7.8,999,12,#,4.6,#,4,#,5.4,#,2,#,54,1,12,#,11,#,140,#,13000,7,12,#,3900,N,0.5,N,0.5,999,2,N,0.5
1995,0110380,01,018,01,0,#,6.6,#,8.3,0,24,#,8,#,14,0,24,#,11,#,0.6,#,10,4,24,#,0.6,#,7.7,2,12,#,2.1,#,1.4,#,2.1,#,3.7,#,9.4,999,24,#,3.9,#,8.5,999,12,#,5.5,#,4.9,#,6.3,#,5,#,260,4,24,#,26,#,490,#,540000,13,24,#,72000,N,0.5,N,0.5,999,2,N,0.5
1995,0110390,01,018,51,0,#,6.6,#,7.6,0,12,#,8.1,#,12,0,12,#,11,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.6,#,0.6,#,0.6,#,2.9,#,7.8,999,12,#,2.9,#,7.8,999,12,#,4.8,#,4.3,#,5.2,#,2,#,69,1,12,#,12,#,180,#,13000,1,12,#,3200,N,0.5,N,0.5,999,2,N,0.5
1995,0110400,01,019,01,0,#,7.2,#,7.6,0,12,#,9.2,#,14,0,12,#,12,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.6,#,0.5,#,0.6,#,1.9,#,3.5,999,12,#,1.9,#,3.5,999,12,#,2.5,#,2.4,#,2.7,<,1,#,10,0,12,#,3,#,130,#,140000,12,12,#,29000,E,99999,E,99999,999,999,E,99999
1995,0110410,01,020,01,0,#,7.1,#,8.9,1,12,#,10,#,14,0,12,#,12,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.7,#,0.6,#,0.9,#,2.1,#,3.6,999,12,#,2.1,#,3.6,999,12,#,3,#,3.1,#,3.2,<,1,#,19,0,12,#,4,#,490,#,7000,8,12,#,2800,E,99999,E,99999,999,999,E,99999
1995,0110420,01,021,01,0,#,6.7,#,7.8,0,12,#,8.5,#,14,0,12,#,11,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.6,<,0.5,<,0.5,#,2.1,#,3.9,999,12,#,2.1,#,3.9,999,12,#,2.8,#,2.8,#,3.3,<,1,#,34,1,12,#,4,#,220,#,13000,8,12,#,3300,E,99999,E,99999,999,999,E,99999
1995,0110430,01,022,01,0,#,6.5,#,7.3,0,6,#,8.8,#,13,0,6,#,11,#,0.7,#,2,0,6,#,0.7,#,2,0,6,#,1.3,#,1.2,#,1.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,7,0,6,#,2,#,23,#,700,0,6,#,160,E,99999,E,99999,999,999,E,99999
1995,0110440,01,023,01,0,#,6.8,#,7.4,0,5,#,8,#,12,0,5,#,11,#,0.7,#,2.9,1,5,#,0.7,#,2.9,1,5,#,1.8,#,1.8,#,1.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,25,0,5,#,10,#,230,#,1300,1,5,#,590,E,99999,E,99999,999,999,E,99999
1995,0110450,01,024,01,0,#,6.9,#,7.7,0,12,#,7.9,#,14,0,12,#,11,<,0.5,#,1.2,0,12,<,0.5,#,1.2,0,12,#,0.7,#,0.6,#,0.8,#,2.5,#,5,999,12,#,2.5,#,5,999,12,#,3.7,#,3.8,#,4.1,<,1,#,49,2,12,#,12,#,49,#,7900,1,12,#,2000,E,99999,E,99999,999,999,E,99999
1995,0110460,01,024,51,0,#,6.8,#,7.4,0,12,#,8,#,12,0,12,#,10,<,0.5,#,1.2,0,12,<,0.5,#,1.2,0,12,#,0.8,#,0.8,#,1,#,2.9,#,5.9,999,12,#,2.9,#,5.9,999,12,#,4.4,#,4.3,#,5.5,#,1,#,100,3,12,#,25,#,170,#,33000,2,12,#,4400,N,0.5,N,0.5,999,2,N,0.5
1995,0110470,01,024,52,0,#,6.9,#,7.8,0,12,#,8.3,#,13,0,12,#,11,#,0.5,#,2,0,12,#,0.5,#,2,0,12,#,1.1,#,1,#,1.4,#,2.7,#,6,999,12,#,2.7,#,6,999,12,#,4.3,#,4.3,#,4.9,#,1,#,31,2,12,#,9,#,490,#,14000,4,12,#,5500,E,99999,E,99999,999,999,E,99999
1995,0110490,01,024,54,0,#,7,#,8.9,1,12,#,8.8,#,14,0,12,#,11,#,0.5,#,1.5,0,12,#,0.5,#,1.5,0,12,#,1,#,1.1,#,1.3,#,2.9,#,6.6,999,12,#,2.9,#,6.6,999,12,#,4.2,#,4.1,#,4.5,#,1,#,26,1,12,#,9,#,1200,#,33000,4,12,#,7500,E,99999,E,99999,999,999,E,99999
1995,0113990,01,024,55,0,#,6.8,#,7.3,0,12,#,8,#,12,0,12,#,10,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.7,#,0.7,#,0.9,#,3,#,6.3,999,12,#,3,#,6.3,999,12,#,4.4,#,4,#,5.6,<,1,#,130,1,12,#,18,#,240,#,7900,1,12,#,2000,N,0.5,N,0.5,999,2,N,0.5
1995,0110500,01,025,01,0,#,7.4,#,8.1,0,4,#,7.5,#,11,0,4,#,9.2,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,2,0,4,#,2,#,23,#,540,3,4,#,250,E,99999,E,99999,999,999,E,99999
1995,0110520,01,026,01,0,#,7.1,#,8,0,4,#,9.2,#,11,0,4,#,9.9,<,0.5,#,1.3,0,4,<,0.5,#,1.3,0,4,#,0.9,#,1,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,2,0,4,#,2,#,27,#,2400,2,4,#,1200,E,99999,E,99999,999,999,E,99999
1995,0110530,01,027,01,0,#,6.6,#,7.9,0,4,#,8,#,11,0,4,#,9.2,<,0.5,#,1.7,0,4,<,0.5,#,1.7,0,4,#,1,#,0.9,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,4,0,4,#,3,#,220,#,2400,0,4,#,1500,E,99999,E,99999,999,999,E,99999
1995,0110540,01,028,01,0,#,7.1,#,8,0,4,#,9.8,#,10,0,4,#,9.9,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.7,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,3,0,4,#,2,#,14,#,1600,2,4,#,440,E,99999,E,99999,999,999,E,99999
1995,0110550,01,029,01,0,#,6.1,#,7.8,1,18,#,9.3,#,15,0,18,#,11,<,0.5,#,1.2,0,18,<,0.5,#,1.2,0,18,#,0.7,#,0.6,#,0.9,#,2.1,#,6.9,999,12,#,2.1,#,6.9,999,12,#,3.4,#,3,#,3.4,#,1,#,94,1,18,#,9,#,13,#,160000,9,18,#,11000,E,99999,E,99999,999,999,E,99999
1995,0110570,01,030,01,0,#,5.8,#,8,1,18,#,8.4,#,14,0,18,#,11,<,0.5,#,1.6,0,18,<,0.5,#,1.6,0,18,#,0.7,#,0.6,#,0.9,#,2,#,5.5,999,12,#,2,#,5.5,999,12,#,3.2,#,2.9,#,3.8,#,1,#,100,1,18,#,9,#,33,#,24000000,3,18,#,1300000,E,99999,E,99999,999,999,E,99999
1995,0110580,01,031,01,0,#,7.2,#,7.8,0,4,#,7.5,#,10,0,4,#,8.8,<,0.5,<,0.5,0,4,<,0.5,<,0.5,0,4,<,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,7,0,4,#,4,#,22,#,1600,3,4,#,710,E,99999,E,99999,999,999,E,99999
1995,0110590,01,032,01,0,#,7.2,#,8,0,4,#,9.4,#,10,0,4,#,9.8,<,0.5,#,0.9,0,4,<,0.5,#,0.9,0,4,#,0.6,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,5,0,4,#,2,#,4.5,#,920,1,4,#,240,E,99999,E,99999,999,999,E,99999
1995,0110600,01,033,01,0,#,7.2,#,8.3,0,12,#,9.4,#,15,0,12,#,12,#,0.7,#,2.1,1,12,#,0.7,#,2.1,1,12,#,1.2,#,1.1,#,1.3,#,2.4,#,6.6,999,12,#,2.4,#,6.6,999,12,#,4,#,3.6,#,4.7,#,1,#,72,1,12,#,10,#,330,#,700000,6,12,#,64000,N,0.5,N,0.5,999,1,N,0.5
1995,0110610,01,033,51,0,#,7.1,#,8.1,0,12,#,9.5,#,14,0,12,#,12,<,0.5,#,1.4,0,12,<,0.5,#,1.4,0,12,#,0.8,#,0.8,#,1,#,2.6,#,6.8,999,12,#,2.6,#,6.8,999,12,#,3.8,#,3.4,#,4.4,#,1,#,54,2,12,#,11,#,8,#,7000,5,12,#,1300,E,99999,E,99999,999,999,E,99999
1995,0110620,01,034,01,0,#,6.7,#,7,0,4,#,8.9,#,11,0,4,#,10,#,0.6,#,1.5,1,4,#,0.6,#,1.5,1,4,#,1,#,1,#,1,#,4.3,#,5.7,999,4,#,4.3,#,5.7,999,4,#,5.3,#,5.6,#,5.6,#,1,#,10,0,4,#,4,#,110,#,3300,4,4,#,1700,E,99999,E,99999,999,999,E,99999
1995,0114090,01,034,51,0,#,6.6,#,6.9,0,4,#,9.6,#,11,0,4,#,10,#,0.6,#,1.9,2,4,#,0.6,#,1.9,2,4,#,1.2,#,1.1,#,1.4,#,4,#,5.7,999,4,#,4,#,5.7,999,4,#,4.9,#,5,#,5.1,<,1,#,10,0,4,#,4,#,220,#,2200,4,4,#,1100,E,99999,E,99999,999,999,E,99999
1995,0114130,01,034,52,0,#,6.4,#,6.9,1,4,#,9.4,#,12,0,4,#,11,<,0.5,#,0.9,0,4,<,0.5,#,0.9,0,4,#,0.7,#,0.7,#,0.8,#,4.5,#,6.7,999,4,#,4.5,#,6.7,999,4,#,5.7,#,5.7,#,5.8,#,1,#,16,0,4,#,6,#,330,#,13000,4,4,#,4000,E,99999,E,99999,999,999,E,99999
1995,0110630,01,035,01,0,#,6.6,#,8.4,0,4,#,9.5,#,14,0,4,#,11,#,0.6,#,2.5,2,4,#,0.6,#,2.5,2,4,#,1.5,#,1.5,#,2.1,#,2.8,#,6.6,999,4,#,2.8,#,6.6,999,4,#,5,#,5.4,#,5.4,#,2,#,5,0,4,#,4,#,110,#,17000,2,4,#,5700,E,99999,E,99999,999,999,E,99999
1995,0110640,01,036,01,0,#,6.4,#,7,2,4,#,9.4,#,11,0,4,#,10,#,0.6,#,1.7,2,4,#,0.6,#,1.7,2,4,#,1.1,#,1.1,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,7,#,12,0,4,#,9,#,230,#,3500,4,4,#,1600,E,99999,E,99999,999,999,E,99999
1995,0110650,01,037,01,0,#,6.4,#,7.1,2,4,#,9.7,#,11,0,4,#,10,#,0.9,#,2.1,1,4,#,0.9,#,2.1,1,4,#,1.4,#,1.4,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,5,#,7,0,4,#,6,#,170,#,160000,1,4,#,40000,E,99999,E,99999,999,999,E,99999
1995,0110660,01,037,51,0,#,6.4,#,7.1,2,4,#,9.6,#,11,0,4,#,10,<,0.5,#,1.1,0,4,<,0.5,#,1.1,0,4,#,0.8,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,14,0,4,#,7,#,49,#,11000,2,4,#,4800,E,99999,E,99999,999,999,E,99999
