西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,水温,m_トリハロメタン生成能,n_トリハロメタン生成能,C_トリハロメタン生成能_最大値,トリハロメタン生成能_最大値,C_トリハロメタン生成能_日平均値_平均値,トリハロメタン生成能_日平均値_平均値,C_クロロホルム生成能_最大値,クロロホルム生成能_最大値,C_クロロホルム生成能_日平均値_平均値,クロロホルム生成能_日平均値_平均値,C_ブロモジクロロメタン生成能_最大値,ブロモジクロロメタン生成能_最大値,C_ブロモジクロロメタン生成能_日平均値_平均値,ブロモジクロロメタン生成能_日平均値_平均値,C_ジブロモクロロメタン生成能_最大値,ジブロモクロロメタン生成能_最大値,C_ジブロモクロロメタン生成能_日平均値_平均値,ジブロモクロロメタン生成能_日平均値_平均値,C_ブロモホルム生成能_最大値,ブロモホルム生成能_最大値,C_ブロモホルム生成能_日平均値_平均値,ブロモホルム生成能_日平均値_平均値
1995,0510470,05,053,03,20.9,999,4,#,0.037,#,0.026,#,0.03,#,0.017,#,0.0093,#,0.0074,#,0.0039,#,0.0021,<,0.0001,<,0.0001
1995,0510520,05,053,08,21.9,999,4,#,0.039,#,0.032,#,0.029,#,0.02,#,0.01,#,0.0095,#,0.005,#,0.0029,<,0.0001,<,0.0001
1995,0610030,06,002,01,7,999,2,#,0.071,#,0.066,#,0.053,#,0.05,#,0.015,#,0.014,#,0.002,#,0.002,<,0.001,<,0.001
1995,0610070,06,002,52,7,999,2,#,0.067,#,0.057,#,0.05,#,0.042,#,0.014,#,0.013,#,0.002,#,0.002,<,0.001,<,0.001
1995,0610110,06,002,56,18,999,4,#,0.046,#,0.032,#,0.021,#,0.018,#,0.016,#,0.0095,#,0.008,#,0.0035,<,0.001,<,0.001
1995,0610930,06,236,01,21.5,999,4,#,0.058,#,0.041,#,0.044,#,0.023,#,0.016,#,0.012,#,0.017,#,0.0058,#,0.002,#,0.0013
1995,0620030,06,402,01,25.5,999,2,#,0.042,#,0.042,#,0.034,#,0.033,#,0.008,#,0.007,<,0.001,<,0.001,<,0.001,<,0.001
1995,0620050,06,403,01,8.4,999,2,#,0.047,#,0.044,#,0.037,#,0.034,#,0.008,#,0.0045,#,0.008,#,0.0045,<,0.001,<,0.001
1995,0710020,07,002,01,27,999,4,#,0.12,#,0.089,#,0.05,#,0.02,#,0.017,#,0.01,#,0.024,#,0.017,#,0.067,#,0.045
1995,0710090,07,003,52,25,999,4,#,0.12,#,0.1,#,0.061,#,0.026,#,0.018,#,0.013,#,0.024,#,0.017,#,0.071,#,0.046
1995,0710140,07,005,51,22.5,999,4,#,0.027,#,0.022,#,0.021,#,0.016,#,0.004,#,0.0035,#,0.002,#,0.0013,<,0.001,<,0.001
1995,0711880,07,017,51,23.7,999,5,#,0.17,#,0.076,#,0.16,#,0.067,#,0.01,#,0.0072,#,0.002,#,0.0012,<,0.001,<,0.001
1995,0711890,07,020,51,24.5,999,4,#,0.08,#,0.039,#,0.07,#,0.032,#,0.008,#,0.0055,#,0.001,#,0.001,<,0.001,<,0.001
1995,0710550,07,025,01,25.7,999,4,#,0.047,#,0.036,#,0.031,#,0.023,#,0.012,#,0.0093,#,0.004,#,0.003,#,0.002,#,0.0013
1995,0711380,07,031,52,23.8,999,4,#,0.038,#,0.025,#,0.029,#,0.018,#,0.007,#,0.0048,#,0.001,#,0.001,<,0.001,<,0.001
1995,0711900,07,039,51,25.1,999,4,#,0.053,#,0.038,#,0.045,#,0.03,#,0.007,#,0.006,#,0.001,#,0.001,<,0.001,<,0.001
1995,0711910,07,042,51,21.8,999,4,#,0.044,#,0.031,#,0.035,#,0.024,#,0.007,#,0.0053,#,0.001,#,0.001,<,0.001,<,0.001
1995,0711920,07,056,51,26,999,4,#,0.049,#,0.041,#,0.044,#,0.036,#,0.004,#,0.0033,<,0.001,<,0.001,<,0.001,<,0.001
1995,0711930,07,205,02,26,999,4,#,0.029,#,0.024,#,0.022,#,0.018,#,0.006,#,0.0045,#,0.001,#,0.001,<,0.001,<,0.001
1995,0711650,07,254,01,14.6,999,4,#,0.087,#,0.054,#,0.069,#,0.039,#,0.014,#,0.011,#,0.006,#,0.0035,<,0.001,<,0.001
1995,0810010,08,001,01,31.8,999,4,#,0.032,#,0.029,#,0.021,#,0.014,#,0.011,#,0.0075,#,0.009,#,0.006,#,0.001,#,0.001
1995,0810100,08,010,01,19,999,4,#,0.047,#,0.021,#,0.039,#,0.016,#,0.006,#,0.0038,#,0.001,#,0.001,<,0.001,<,0.001
1995,0810190,08,018,01,17,999,4,#,0.035,#,0.02,#,0.029,#,0.015,#,0.004,#,0.0028,<,0.001,<,0.001,<,0.001,<,0.001
1995,0810250,08,023,01,18,999,4,#,0.026,#,0.018,#,0.021,#,0.014,#,0.003,#,0.002,<,0.001,<,0.001,<,0.001,<,0.001
1995,0810310,08,028,01,18,999,4,#,0.032,#,0.02,#,0.024,#,0.013,#,0.008,#,0.005,#,0.002,#,0.0013,<,0.001,<,0.001
1995,0810380,08,032,01,19,999,4,#,0.037,#,0.015,#,0.026,#,0.0085,#,0.008,#,0.0043,#,0.002,#,0.0013,<,0.001,<,0.001
1995,0810440,08,039,02,25.8,999,4,#,0.03,#,0.023,#,0.019,#,0.011,#,0.008,#,0.0068,#,0.005,#,0.004,<,0.001,<,0.001
1995,0810490,08,041,01,25.8,999,4,#,0.054,#,0.04,#,0.037,#,0.027,#,0.011,#,0.0088,#,0.003,#,0.0025,#,0.003,#,0.0018
1995,0810500,08,041,02,23.5,999,4,#,0.07,#,0.055,#,0.029,#,0.023,#,0.023,#,0.016,#,0.022,#,0.012,#,0.005,#,0.0038
1995,0810570,08,042,01,28.6,999,4,#,0.033,#,0.029,#,0.018,#,0.012,#,0.011,#,0.01,#,0.007,#,0.006,#,0.001,#,0.001
1995,0811000,08,067,51,26,999,4,#,0.052,#,0.038,#,0.031,#,0.021,#,0.014,#,0.011,#,0.006,#,0.0048,#,0.001,#,0.001
1995,0811180,08,083,02,25,999,4,#,0.038,#,0.03,#,0.03,#,0.022,#,0.007,#,0.006,#,0.001,#,0.001,<,0.001,<,0.001
1995,0820020,08,501,02,32.2,999,12,#,0.093,#,0.078,#,0.058,#,0.042,#,0.025,#,0.022,#,0.015,#,0.0082,#,0.064,#,0.0063
1995,0820040,08,501,04,32,999,12,#,0.13,#,0.087,#,0.077,#,0.039,#,0.045,#,0.029,#,0.025,#,0.014,#,0.044,#,0.0053
1995,0820060,08,501,52,31,999,12,#,0.095,#,0.075,#,0.053,#,0.041,#,0.029,#,0.024,#,0.012,#,0.0081,#,0.025,#,0.003
1995,0820110,08,501,57,31,999,12,#,0.11,#,0.064,#,0.073,#,0.037,#,0.03,#,0.019,#,0.014,#,0.0068,<,0.001,<,0.001
1995,0820150,08,502,02,31.2,999,12,#,0.12,#,0.082,#,0.038,#,0.024,#,0.033,#,0.027,#,0.053,#,0.022,#,0.042,#,0.0087
1995,0820180,08,502,53,30,999,12,#,0.18,#,0.076,#,0.093,#,0.034,#,0.051,#,0.025,#,0.035,#,0.016,<,0.001,<,0.001
1995,0910080,09,003,51,22,999,4,#,0.026,#,0.024,#,0.02,#,0.018,#,0.0042,#,0.0038,#,0.0006,#,0.0006,<,0.002,<,0.002
1995,0910090,09,004,01,26,999,3,#,0.017,#,0.016,#,0.01,#,0.0077,#,0.0051,#,0.004,#,0.0039,#,0.0025,<,0.002,<,0.002
1995,0910110,09,004,51,21.9,999,4,#,0.026,#,0.02,#,0.019,#,0.014,#,0.0066,#,0.0042,#,0.0017,#,0.0008,<,0.002,<,0.002
1995,0910160,09,006,01,29,999,4,#,0.054,#,0.032,#,0.029,#,0.017,#,0.016,#,0.0092,#,0.0075,#,0.0045,<,0.002,<,0.002
1995,0910180,09,007,01,28.6,999,4,#,0.034,#,0.03,#,0.018,#,0.012,#,0.011,#,0.01,#,0.0075,#,0.0065,<,0.002,<,0.002
1995,0910190,09,072,01,17.7,999,4,#,0.029,#,0.021,#,0.021,#,0.014,#,0.0057,#,0.0048,#,0.0021,#,0.0012,<,0.002,<,0.002
1995,0910220,09,075,51,13.6,999,4,#,0.011,#,0.0097,#,0.005,#,0.0045,#,0.0033,#,0.0027,#,0.0013,#,0.0009,<,0.002,<,0.002
1995,0910670,09,110,01,27.1,999,4,#,0.032,#,0.028,#,0.016,#,0.011,#,0.013,#,0.011,#,0.01,#,0.0055,#,0.002,#,0.002
1995,0920100,09,512,01,23.1,999,4,#,0.017,#,0.014,#,0.01,#,0.008,#,0.004,#,0.0035,#,0.0015,#,0.0012,<,0.002,<,0.002
1995,1010020,10,001,02,17.2,999,3,#,0.025,#,0.022,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1995,1010090,10,002,01,25.6,999,4,#,0.032,#,0.026,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1995,1010100,10,002,02,27.2,999,4,#,0.034,#,0.027,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1995,1010570,10,014,01,17,999,4,#,0.018,#,0.015,#,0.013,#,0.01,#,0.0037,#,0.003,#,0.0012,#,0.0009,<,0.0005,<,0.0005
1995,1010580,10,014,02,19.2,999,4,#,0.035,#,0.022,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1995,1010590,10,014,51,18.8,999,4,#,0.023,#,0.019,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1995,1010630,10,015,01,22,999,4,#,0.019,#,0.016,#,0.015,#,0.011,#,0.0036,#,0.0034,#,0.0017,#,0.0011,<,0.0005,<,0.0005
1995,1010760,10,020,01,27,999,4,#,0.09,#,0.048,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1995,1011000,10,023,01,28,999,4,#,0.034,#,0.025,#,0.027,#,0.017,#,0.0075,#,0.0057,#,0.0051,#,0.0022,<,0.0005,<,0.0005
1995,1011130,10,028,01,18.5,999,3,#,0.054,#,0.036,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1995,1011230,10,031,01,26.5,999,4,#,0.04,#,0.023,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1995,1110520,11,020,01,24.2,999,6,#,0.052,#,0.034,#,0.048,#,0.028,#,0.0067,#,0.0053,#,0.0023,#,0.0011,#,0.0003,#,0.0002
1995,1110550,11,021,51,23,999,6,#,0.14,#,0.075,#,0.057,#,0.043,#,0.02,#,0.013,#,0.029,#,0.0079,#,0.077,#,0.013
1995,1110560,11,021,52,24.4,999,6,#,0.082,#,0.062,#,0.056,#,0.045,#,0.02,#,0.013,#,0.0077,#,0.0038,<,0.0002,<,0.0002
1995,1110590,11,022,01,23.5,999,6,#,0.076,#,0.052,#,0.068,#,0.036,#,0.018,#,0.011,#,0.011,#,0.0046,#,0.0016,#,0.0006
1995,1110610,11,024,01,23.2,999,6,#,0.068,#,0.045,#,0.046,#,0.031,#,0.016,#,0.011,#,0.0066,#,0.0039,#,0.0002,#,0.0002
1995,1110640,11,026,51,24.1,999,6,#,0.06,#,0.029,#,0.055,#,0.024,#,0.0055,#,0.004,#,0.0017,#,0.0008,<,0.0002,<,0.0002
1995,1110660,11,028,01,23.8,999,6,#,0.16,#,0.068,#,0.065,#,0.044,#,0.022,#,0.011,#,0.024,#,0.0054,#,0.049,#,0.0083
1995,1110670,11,029,01,25.7,999,6,#,0.14,#,0.11,#,0.098,#,0.074,#,0.038,#,0.027,#,0.016,#,0.01,#,0.0012,#,0.0004
1995,1110680,11,030,01,26,999,6,#,0.17,#,0.094,#,0.12,#,0.068,#,0.039,#,0.021,#,0.013,#,0.0065,<,0.0002,<,0.0002
1995,1110690,11,031,01,24.2,999,6,#,0.093,#,0.068,#,0.073,#,0.048,#,0.022,#,0.016,#,0.0083,#,0.0048,#,0.0004,#,0.0002
1995,1110750,11,035,01,24.3,999,6,#,0.048,#,0.029,#,0.044,#,0.022,#,0.0078,#,0.0049,#,0.0038,#,0.0014,#,0.0004,#,0.0002
1995,1110760,11,036,01,23,999,6,#,0.06,#,0.04,#,0.044,#,0.03,#,0.013,#,0.0082,#,0.0038,#,0.002,<,0.0002,<,0.0002
1995,1111020,11,038,01,26,999,6,#,0.024,#,0.011,#,0.022,#,0.0075,#,0.0038,#,0.0021,#,0.0019,#,0.0009,#,0.0006,#,0.0003
1995,1110790,11,039,01,22,999,6,#,0.045,#,0.036,#,0.036,#,0.027,#,0.0096,#,0.0067,#,0.0029,#,0.0018,<,0.0002,<,0.0002
1995,1110950,11,204,01,23.5,999,6,#,0.13,#,0.087,#,0.1,#,0.071,#,0.032,#,0.015,#,0.0093,#,0.0034,<,0.0002,<,0.0002
1995,1210010,12,001,01,29,999,4,#,0.039,#,0.025,#,0.023,#,0.015,#,0.011,#,0.0068,#,0.005,#,0.0028,<,0.001,<,0.001
1995,1210020,12,001,02,30,999,4,#,0.055,#,0.031,#,0.034,#,0.019,#,0.015,#,0.0083,#,0.006,#,0.0033,<,0.001,<,0.001
1995,1210030,12,001,51,29.3,999,4,#,0.027,#,0.02,#,0.017,#,0.012,#,0.01,#,0.0043,#,0.005,#,0.0028,<,0.001,<,0.001
1995,1210050,12,001,53,30.2,999,4,#,0.053,#,0.03,#,0.032,#,0.018,#,0.015,#,0.0075,#,0.005,#,0.003,<,0.001,<,0.001
1995,1210090,12,003,01,30.3,999,4,#,0.12,#,0.087,#,0.001,#,0.001,#,0.017,#,0.005,#,0.015,#,0.0078,#,0.12,#,0.076
1995,1210140,12,008,01,25.8,999,4,#,0.054,#,0.04,#,0.037,#,0.027,#,0.011,#,0.0088,#,0.003,#,0.0025,#,0.003,#,0.0018
1995,1210150,12,008,02,23.5,999,4,#,0.07,#,0.055,#,0.029,#,0.023,#,0.023,#,0.016,#,0.022,#,0.012,#,0.005,#,0.0038
1995,1210240,12,010,01,29.8,999,4,#,0.053,#,0.029,#,0.04,#,0.015,#,0.026,#,0.011,#,0.005,#,0.0025,<,0.001,<,0.001
1995,1210410,12,017,01,25.3,999,4,#,0.15,#,0.11,#,0.1,#,0.065,#,0.055,#,0.033,#,0.032,#,0.015,#,0.004,#,0.0018
1995,1211250,12,020,51,24.2,999,4,#,0.1,#,0.099,#,0.045,#,0.04,#,0.037,#,0.036,#,0.031,#,0.024,#,0.004,#,0.0028
1995,1210570,12,030,01,25.5,999,4,#,0.14,#,0.094,#,0.046,#,0.037,#,0.05,#,0.032,#,0.05,#,0.022,#,0.009,#,0.003
1995,1211230,12,037,52,25.3,999,4,#,0.28,#,0.13,#,0.049,#,0.036,#,0.029,#,0.017,#,0.012,#,0.007,#,0.27,#,0.068
1995,1211240,12,042,51,22.4,999,4,#,0.068,#,0.055,#,0.055,#,0.04,#,0.013,#,0.011,#,0.003,#,0.002,<,0.001,<,0.001
1995,1211210,12,205,02,31.7,999,4,#,0.11,#,0.11,#,0.089,#,0.08,#,0.028,#,0.026,#,0.007,#,0.0058,<,0.001,<,0.001
1995,1211050,12,209,01,21.3,999,4,#,0.19,#,0.13,#,0.059,#,0.025,#,0.065,#,0.039,#,0.061,#,0.052,#,0.036,#,0.02
1995,1211260,12,210,02,24.3,999,4,#,0.12,#,0.11,#,0.084,#,0.076,#,0.038,#,0.024,#,0.013,#,0.006,<,0.001,<,0.001
1995,1211220,12,217,02,21.9,999,4,#,0.17,#,0.12,#,0.11,#,0.075,#,0.052,#,0.038,#,0.016,#,0.014,#,0.002,#,0.0013
1995,1220010,12,501,01,31.7,999,4,#,0.19,#,0.13,#,0.14,#,0.093,#,0.047,#,0.032,#,0.011,#,0.007,#,0.001,#,0.001
1995,1220110,12,503,52,32,999,4,#,0.1,#,0.069,#,0.088,#,0.049,#,0.025,#,0.02,#,0.002,#,0.0013,#,0.001,#,0.001
1995,1310010,13,001,01,30.2,999,4,#,0.053,#,0.03,#,0.032,#,0.018,#,0.005,#,0.003,#,0.015,#,0.0075,<,0.001,<,0.001
1995,1310020,13,001,51,31,999,6,#,0.052,#,0.041,#,0.033,#,0.027,#,0.014,#,0.01,#,0.0054,#,0.004,#,0.0004,#,0.0002
1995,1310340,13,013,01,18.4,999,6,#,0.03,#,0.017,#,0.028,#,0.015,#,0.0024,#,0.0016,<,0.0002,<,0.0002,<,0.0002,<,0.0002
1995,1310370,13,014,01,24.7,999,4,#,0.024,#,0.017,#,0.012,#,0.0078,#,0.003,#,0.0025,#,0.009,#,0.006,<,0.001,<,0.001
1995,1310390,13,014,52,19.7,999,6,#,0.037,#,0.022,#,0.034,#,0.019,#,0.0027,#,0.0019,#,0.0003,#,0.0002,<,0.0002,<,0.0002
1995,1310400,13,014,53,20.9,999,6,#,0.035,#,0.021,#,0.018,#,0.011,#,0.012,#,0.0077,#,0.005,#,0.0029,#,0.0005,#,0.0003
1995,1310410,13,015,01,28.3,999,4,#,0.06,#,0.032,#,0.037,#,0.018,#,0.008,#,0.0033,#,0.019,#,0.01,<,0.001,<,0.001
1995,1310470,13,015,55,22.6,999,6,#,0.12,#,0.079,#,0.038,#,0.027,#,0.048,#,0.028,#,0.04,#,0.022,#,0.01,#,0.0049
1995,1310480,13,015,56,28.5,999,4,#,0.08,#,0.03,#,0.042,#,0.014,#,0.013,#,0.0048,#,0.024,#,0.0095,<,0.001,<,0.001
1995,1310490,13,015,57,23.4,999,6,#,0.13,#,0.089,#,0.046,#,0.036,#,0.047,#,0.03,#,0.039,#,0.02,#,0.0085,#,0.0041
1995,1310670,13,022,01,19.7,999,6,#,0.027,#,0.016,#,0.022,#,0.013,#,0.0072,#,0.0034,#,0.0005,#,0.0003,<,0.0002,<,0.0002
1995,1310730,13,025,01,23.6,999,6,#,0.033,#,0.023,#,0.021,#,0.016,#,0.0089,#,0.0047,#,0.0041,#,0.002,<,0.0002,<,0.0002
1995,1310780,13,027,01,27.1,999,6,#,0.042,#,0.032,#,0.036,#,0.027,#,0.0059,#,0.0042,#,0.0046,#,0.0014,<,0.0002,<,0.0002
1995,1310860,13,033,01,17.2,999,6,#,0.05,#,0.039,#,0.033,#,0.025,#,0.015,#,0.012,#,0.0055,#,0.0032,#,0.0008,#,0.0003
1995,1320020,13,401,02,20.2,999,6,#,0.034,#,0.021,#,0.031,#,0.02,#,0.003,#,0.0016,#,0.0002,#,0.0002,<,0.0002,<,0.0002
1995,1410050,14,002,02,28.3,999,4,#,0.061,#,0.033,#,0.037,#,0.018,#,0.0082,#,0.0034,#,0.019,#,0.0099,<,0.0025,<,0.0025
1995,1410060,14,002,51,28.5,999,4,#,0.081,#,0.031,#,0.042,#,0.014,#,0.013,#,0.0049,#,0.024,#,0.0096,<,0.0025,<,0.0025
1995,1410170,14,005,01,25.8,999,4,#,0.03,#,0.026,#,0.02,#,0.016,#,0.0071,#,0.0063,#,0.0032,#,0.0026,<,0.0025,<,0.0025
1995,1410490,14,017,01,27.9,999,4,#,0.06,#,0.038,#,0.021,#,0.009,#,0.025,#,0.011,#,0.025,#,0.011,#,0.017,#,0.0075
1995,1410770,14,032,53,99.9,999,4,#,0.052,#,0.028,#,0.043,#,0.021,#,0.0057,#,0.0043,#,0.0009,#,0.0007,<,0.0025,<,0.0025
1995,1410810,14,033,52,99.9,999,4,#,0.045,#,0.028,#,0.036,#,0.021,#,0.0059,#,0.0045,#,0.0007,#,0.0007,#,0.0025,#,0.0025
1995,1420050,14,551,01,99.9,999,4,#,0.022,#,0.016,#,0.018,#,0.011,#,0.0038,#,0.0022,#,0.0005,#,0.0005,<,0.0025,<,0.0025
1995,1510030,15,001,03,22.7,999,4,#,0.076,#,0.049,#,0.061,#,0.033,#,0.01,#,0.0088,#,0.004,#,0.0025,<,0.005,<,0.005
1995,1510040,15,001,04,24,999,4,#,0.11,#,0.067,#,0.1,#,0.051,#,0.013,#,0.011,#,0.004,#,0.0025,<,0.005,<,0.005
1995,1510060,15,001,52,22.8,999,4,#,0.078,#,0.048,#,0.062,#,0.031,#,0.011,#,0.0093,#,0.004,#,0.0028,<,0.005,<,0.005
1995,1511580,15,015,51,24.4,999,4,#,0.11,#,0.08,#,0.097,#,0.064,#,0.012,#,0.0098,<,0.002,<,0.002,<,0.005,<,0.005
1995,1510670,15,031,02,22.2,999,4,#,0.07,#,0.04,#,0.052,#,0.022,#,0.013,#,0.0095,#,0.006,#,0.004,<,0.005,<,0.005
1995,2010220,20,010,01,22.9,999,4,#,0.04,#,0.031,#,0.021,#,0.018,#,0.011,#,0.0077,#,0.004,#,0.0022,<,0.004,<,0.004
1995,2010250,20,010,51,22.2,999,4,#,0.04,#,0.034,#,0.024,#,0.02,#,0.01,#,0.0076,#,0.0033,#,0.002,<,0.004,<,0.004
1995,2010330,20,013,03,20.1,999,4,#,0.031,#,0.023,#,0.023,#,0.014,#,0.0047,#,0.004,#,0.0016,#,0.0011,<,0.004,<,0.004
1995,2010500,20,024,51,21,999,4,#,0.036,#,0.033,#,0.03,#,0.026,#,0.0045,#,0.0032,<,0.0008,<,0.0008,<,0.004,<,0.004
1995,2020200,20,514,51,26.9,999,4,#,0.025,#,0.022,#,0.015,#,0.012,#,0.0051,#,0.0049,#,0.0017,#,0.0015,<,0.004,<,0.004
1995,2510390,25,001,51,26.9,999,1,#,0.032,#,0.032,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
