西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,m_ダイオキシン（水質）,n_ダイオキシン（水質）,C_ダイオキシン（水質）_最大値,ダイオキシン（水質）_最大値,C_ダイオキシン（水質）_平均値,ダイオキシン（水質）_平均値,m_ダイオキシン（底質）,n_ダイオキシン（底質）,C_ダイオキシン（底質）_最大値,ダイオキシン（底質）_最大値,C_ダイオキシン（底質）_平均値,ダイオキシン（底質）_平均値
2004,0213020,02,054,01,0,2,#,0.29,#,0.18,0,2,#,6.3,#,4.6
2004,0213160,02,054,68,0,1,#,0.072,#,0.072,0,1,#,0.21,#,0.21
2004,0213180,02,054,72,0,1,#,0.13,#,0.13,0,1,#,0.17,#,0.17
2004,0214460,02,054,74,0,1,#,0.092,#,0.092,0,1,#,0.24,#,0.24
2004,0213200,02,055,01,0,1,#,0.055,#,0.055,0,1,#,0.31,#,0.31
2004,0213220,02,056,01,0,1,#,0.061,#,0.061,0,1,#,0.33,#,0.33
2004,0213230,02,057,01,0,1,#,0.045,#,0.045,0,1,#,0.1,#,0.1
2004,0213260,02,058,01,0,1,#,0.046,#,0.046,0,1,#,0.12,#,0.12
2004,0211950,02,060,01,0,1,#,0.065,#,0.065,0,1,#,6,#,6
2004,0214590,02,201,02,0,1,#,0.18,#,0.18,0,1,#,0.58,#,0.58
2004,0211510,02,203,02,0,1,#,0.044,#,0.044,0,1,#,0.1,#,0.1
2004,0211520,02,204,01,0,1,#,0.044,#,0.044,0,1,#,1.3,#,1.3
2004,0211670,02,213,05,0,1,#,0.26,#,0.26,0,1,#,0.88,#,0.88
2004,0211690,02,215,01,0,1,#,0.044,#,0.044,0,1,#,0.1,#,0.1
2004,0211760,02,219,03,0,1,#,0.5,#,0.5,0,1,#,0.47,#,0.47
2004,0211800,02,221,03,0,1,#,0.77,#,0.77,0,1,#,0.59,#,0.59
2004,0212080,02,246,01,0,1,#,0.046,#,0.046,0,1,#,0.11,#,0.11
2004,0212310,02,257,07,0,1,#,0.045,#,0.045,0,1,#,0.1,#,0.1
2004,0214450,02,258,01,0,1,#,0.044,#,0.044,0,1,#,0.13,#,0.13
2004,0212900,02,287,03,0,1,#,0.055,#,0.055,0,1,#,0.71,#,0.71
2004,0214490,02,297,02,0,1,#,0.046,#,0.046,0,1,#,0.11,#,0.11
2004,0220660,02,501,01,0,1,#,0.044,#,0.044,0,1,#,6.1,#,6.1
2004,0220670,02,501,02,0,1,#,0.044,#,0.044,0,1,#,6.2,#,6.2
2004,0220770,02,502,01,0,1,#,0.074,#,0.074,0,1,#,11,#,11
2004,0220810,02,502,53,0,1,#,0.076,#,0.076,0,1,#,0.24,#,0.24
2004,0220820,02,502,54,0,1,#,0.083,#,0.083,0,1,#,18,#,18
2004,0220840,02,502,56,0,1,#,0.081,#,0.081,0,1,#,9.3,#,9.3
2004,0230250,02,606,02,0,1,#,0.045,#,0.045,0,1,#,0.23,#,0.23
2004,0230320,02,608,03,0,1,#,0.088,#,0.088,0,1,#,0.18,#,0.18
2004,0230330,02,608,04,0,1,#,0.045,#,0.045,0,1,#,0.12,#,0.12
2004,0230790,02,612,01,0,1,#,0.26,#,0.26,0,1,#,8.6,#,8.6
2004,0230830,02,613,01,0,1,#,0.044,#,0.044,0,1,#,2,#,2
2004,0231290,02,619,01,0,1,#,0.044,#,0.044,0,1,#,1.6,#,1.6
2004,0231300,02,619,02,0,1,#,0.044,#,0.044,0,1,#,0.84,#,0.84
2004,0231320,02,619,04,0,1,#,0.044,#,0.044,0,1,#,1.8,#,1.8
2004,0231620,02,621,02,0,1,#,0.044,#,0.044,0,1,#,0.1,#,0.1
2004,0231640,02,621,04,0,1,#,0.044,#,0.044,0,1,#,0.16,#,0.16
2004,0310060,03,002,54,0,1,#,0.058,#,0.058,0,1,#,0.19,#,0.19
2004,0310100,03,008,02,0,1,#,0.037,#,0.037,0,1,#,3,#,3
2004,0310170,03,011,01,0,1,#,0.085,#,0.085,0,1,#,0.22,#,0.22
2004,0310250,03,012,01,0,1,#,0.037,#,0.037,0,1,#,0.27,#,0.27
2004,0310260,03,012,56,0,1,#,0.037,#,0.037,0,1,#,2.8,#,2.8
2004,0310290,03,016,51,0,1,#,0.06,#,0.06,0,1,#,0.15,#,0.15
2004,0310520,03,021,01,0,1,#,0.041,#,0.041,0,1,#,0.72,#,0.72
2004,0310530,03,022,01,0,1,#,0.061,#,0.061,0,1,#,0.16,#,0.16
2004,0310560,03,023,01,0,1,#,0.038,#,0.038,0,1,#,0.15,#,0.15
2004,0310590,03,025,01,0,1,#,0.046,#,0.046,0,1,#,4.7,#,4.7
2004,0310610,03,026,01,0,1,#,0.062,#,0.062,0,1,#,0.18,#,0.18
2004,0310620,03,027,01,0,1,#,0.076,#,0.076,0,1,#,0.16,#,0.16
2004,0310640,03,028,01,0,1,#,0.06,#,0.06,0,1,#,0.14,#,0.14
2004,0310700,03,032,01,0,1,#,0.072,#,0.072,0,1,#,0.18,#,0.18
2004,0310710,03,033,01,0,1,#,0.055,#,0.055,0,1,#,0.22,#,0.22
2004,0310720,03,034,01,0,1,#,0.048,#,0.048,0,1,#,0.12,#,0.12
2004,0310730,03,034,51,0,1,#,0.051,#,0.051,0,1,#,0.15,#,0.15
2004,0310760,03,036,01,0,1,#,0.045,#,0.045,0,1,#,0.15,#,0.15
2004,0310770,03,037,01,0,1,#,0.043,#,0.043,0,1,#,0.17,#,0.17
2004,0310810,03,040,02,0,1,#,0.038,#,0.038,0,1,#,0.14,#,0.14
2004,0310870,03,044,01,0,1,#,0.037,#,0.037,0,1,#,0.33,#,0.33
2004,0310880,03,044,02,0,1,#,0.038,#,0.038,0,1,#,0.18,#,0.18
2004,0310950,03,046,02,0,1,#,0.037,#,0.037,0,1,#,0.14,#,0.14
2004,0310960,03,046,03,0,1,#,0.037,#,0.037,0,1,#,0.21,#,0.21
2004,0311950,03,047,02,0,1,#,0.038,#,0.038,0,1,#,0.17,#,0.17
2004,0312690,03,048,51,0,1,#,0.038,#,0.038,0,1,#,0.15,#,0.15
2004,0311050,03,049,01,0,1,#,0.066,#,0.066,0,1,#,0.17,#,0.17
2004,0311090,03,052,01,0,1,#,0.057,#,0.057,0,1,#,0.16,#,0.16
2004,0311120,03,054,02,0,1,#,0.038,#,0.038,0,1,#,0.15,#,0.15
2004,0311150,03,056,02,0,1,#,0.057,#,0.057,0,1,#,0.15,#,0.15
2004,0311160,03,056,03,0,1,#,0.042,#,0.042,0,1,#,0.26,#,0.26
2004,0312150,03,057,51,0,1,#,0.039,#,0.039,0,1,#,0.38,#,0.38
2004,0311260,03,059,01,0,1,#,0.042,#,0.042,0,1,#,0.29,#,0.29
2004,0311290,03,061,01,0,1,#,0.038,#,0.038,0,1,#,0.36,#,0.36
2004,0311360,03,065,01,0,1,#,0.052,#,0.052,0,1,#,0.33,#,0.33
2004,0311370,03,066,01,0,1,#,0.039,#,0.039,0,1,#,0.15,#,0.15
2004,0311400,03,067,01,0,1,#,0.043,#,0.043,0,1,#,0.14,#,0.14
2004,0311410,03,068,01,0,1,#,0.19,#,0.19,0,1,#,0.26,#,0.26
2004,0311520,03,074,01,0,1,#,0.085,#,0.085,0,1,#,0.11,#,0.11
2004,0311640,03,077,51,0,1,#,0.039,#,0.039,0,1,#,0.15,#,0.15
2004,0311710,03,081,01,0,1,#,0.038,#,0.038,0,1,#,0.12,#,0.12
2004,0311730,03,082,51,0,1,#,0.045,#,0.045,0,1,#,0.32,#,0.32
2004,0311880,03,096,01,0,1,#,0.037,#,0.037,0,1,#,0.15,#,0.15
2004,0312730,03,246,01,0,1,#,0.037,#,0.037,0,1,#,0.12,#,0.12
2004,0312740,03,247,01,0,1,#,0.036,#,0.036,0,1,#,0.18,#,0.18
2004,0312720,03,248,01,0,1,#,0.038,#,0.038,0,1,#,0.15,#,0.15
2004,0312850,03,250,01,0,1,#,0.051,#,0.051,0,1,#,0.17,#,0.17
2004,0312880,03,251,01,0,1,#,0.038,#,0.038,0,1,#,0.17,#,0.17
2004,0312890,03,252,01,0,1,#,0.036,#,0.036,0,1,#,0.15,#,0.15
2004,0312900,03,253,01,0,1,#,0.037,#,0.037,0,1,#,0.2,#,0.2
2004,0312930,03,256,01,0,1,#,0.038,#,0.038,0,1,#,0.15,#,0.15
2004,0320010,03,501,01,0,1,#,0.26,#,0.26,0,1,#,2.7,#,2.7
2004,0330010,03,604,01,0,1,#,0.039,#,0.039,0,1,#,0.16,#,0.16
2004,0330040,03,605,01,0,1,#,0.047,#,0.047,0,1,#,0.39,#,0.39
2004,0330130,03,610,01,0,1,#,0.042,#,0.042,0,1,#,0.65,#,0.65
2004,0330190,03,612,01,0,1,#,0.039,#,0.039,0,1,#,1.5,#,1.5
2004,0330370,03,620,01,0,1,#,0.044,#,0.044,0,1,#,0.96,#,0.96
2004,0410010,04,001,01,0,2,#,0.056,#,0.051,0,1,#,0.22,#,0.22
2004,0410060,04,002,51,0,2,#,0.046,#,0.046,0,1,#,0.42,#,0.42
2004,0411510,04,003,01,0,2,#,0.18,#,0.15,0,1,#,2.5,#,2.5
2004,0410180,04,005,01,0,1,#,0.086,#,0.086,999,999,E,99999,E,99999
2004,0410190,04,006,01,0,4,#,1,#,0.73,0,1,#,1.7,#,1.7
2004,0410210,04,008,01,0,1,#,0.15,#,0.15,0,1,#,11,#,11
2004,0410250,04,010,01,0,1,#,0.21,#,0.21,0,1,#,1.3,#,1.3
2004,0411960,04,010,54,0,1,#,0.15,#,0.15,0,1,#,1.9,#,1.9
2004,0410360,04,013,01,0,1,#,0.076,#,0.076,999,999,E,99999,E,99999
2004,0410380,04,014,01,0,1,#,0.19,#,0.19,999,999,E,99999,E,99999
2004,0410500,04,016,01,0,1,#,0.12,#,0.12,999,999,E,99999,E,99999
2004,0410530,04,017,01,1,4,#,1.8,#,0.92,0,1,#,0.46,#,0.46
2004,0410580,04,019,01,0,1,#,0.068,#,0.068,999,999,E,99999,E,99999
2004,0410620,04,021,01,0,4,#,0.82,#,0.45,0,1,#,1.8,#,1.8
2004,0410630,04,022,01,0,1,#,0.24,#,0.24,0,1,#,11,#,11
2004,0410670,04,023,01,2,4,#,2.6,#,1.3,0,1,#,3.7,#,3.7
2004,0410720,04,025,51,0,1,#,0.07,#,0.07,999,999,E,99999,E,99999
2004,0410750,04,026,01,0,1,#,0.19,#,0.19,0,1,#,0.51,#,0.51
2004,0411980,04,026,51,0,1,#,0.12,#,0.12,0,1,#,2.8,#,2.8
2004,0410770,04,027,01,0,2,#,0.13,#,0.094,0,1,#,0.35,#,0.35
2004,0411940,04,027,53,0,2,#,0.057,#,0.054,0,1,#,0.46,#,0.46
2004,0411860,04,027,61,0,2,#,0.05,#,0.049,0,1,#,0.64,#,0.64
2004,0410800,04,028,01,0,2,#,0.21,#,0.14,0,1,#,0.54,#,0.54
2004,0410930,04,030,04,0,2,#,0.044,#,0.044,0,1,#,0.19,#,0.19
2004,0410970,04,031,01,0,2,#,0.054,#,0.052,0,1,#,0.7,#,0.7
2004,0411000,04,032,01,0,1,#,0.076,#,0.076,0,1,#,2.2,#,2.2
2004,0411010,04,032,51,0,2,#,0.17,#,0.13,0,2,#,0.7,#,0.7
2004,0411070,04,036,01,0,2,#,0.97,#,0.73,0,1,#,6.6,#,6.6
2004,0411080,04,037,01,0,1,#,0.073,#,0.073,999,999,E,99999,E,99999
2004,0411130,04,038,01,0,1,#,0.08,#,0.08,0,1,#,0.25,#,0.25
2004,0411970,04,038,55,0,1,#,0.078,#,0.078,0,1,#,0.37,#,0.37
2004,0411200,04,041,01,0,1,#,0.068,#,0.068,999,999,E,99999,E,99999
2004,0411240,04,043,02,1,2,#,1.1,#,1,0,1,#,13,#,13
2004,0411280,04,045,01,0,1,#,0.067,#,0.067,999,999,E,99999,E,99999
2004,0411290,04,046,01,0,1,#,0.18,#,0.18,999,999,E,99999,E,99999
2004,0411300,04,047,01,0,1,#,0.075,#,0.075,999,999,E,99999,E,99999
2004,0411310,04,048,01,0,1,#,0.76,#,0.76,999,999,E,99999,E,99999
2004,0411320,04,049,01,2,4,#,2.3,#,1.1,0,1,#,2.9,#,2.9
2004,0411330,04,050,01,0,1,#,0.2,#,0.2,0,1,#,11,#,11
2004,0411380,04,054,01,0,1,#,0.077,#,0.077,999,999,E,99999,E,99999
2004,0411430,04,055,01,0,1,#,0.2,#,0.2,999,999,E,99999,E,99999
2004,0411490,04,056,01,0,2,#,0.045,#,0.044,0,1,#,0.27,#,0.27
2004,0411460,04,058,01,0,1,#,0.11,#,0.11,999,999,E,99999,E,99999
2004,0411470,04,059,01,0,1,#,0.082,#,0.082,999,999,E,99999,E,99999
2004,0420070,04,502,01,0,1,#,0.082,#,0.082,999,999,E,99999,E,99999
2004,0420090,04,503,01,0,1,#,0.071,#,0.071,0,1,#,1.6,#,1.6
2004,0420190,04,507,01,0,2,#,0.045,#,0.045,0,1,#,3.4,#,3.4
2004,0420220,04,508,01,4,4,#,4,#,2.4,0,1,#,31,#,31
2004,0420230,04,509,01,0,1,#,0.17,#,0.17,999,999,E,99999,E,99999
2004,0420240,04,510,01,0,2,#,0.046,#,0.046,0,1,#,9.8,#,9.8
2004,0420390,04,511,01,0,1,#,0.068,#,0.068,0,1,#,14,#,14
2004,0420400,04,512,01,0,1,#,0.07,#,0.07,0,1,#,7.9,#,7.9
2004,0430010,04,601,01,0,1,#,0.07,#,0.07,0,1,#,12,#,12
2004,0430170,04,605,02,0,1,#,0.066,#,0.066,0,1,#,16,#,16
2004,0430290,04,607,01,0,1,#,0.072,#,0.072,0,1,#,22,#,22
2004,0430380,04,610,01,0,1,#,0.051,#,0.051,0,1,#,10,#,10
2004,0430440,04,611,01,0,1,#,0.044,#,0.044,0,1,#,0.68,#,0.68
2004,0430450,04,611,02,0,1,#,0.042,#,0.042,0,1,#,8.1,#,8.1
2004,0430520,04,612,03,0,1,#,0.043,#,0.043,0,1,#,9.4,#,9.4
2004,0430810,04,616,01,0,1,#,0.08,#,0.08,0,1,#,7.1,#,7.1
2004,0431710,04,623,03,0,1,#,0.066,#,0.066,0,1,#,9.2,#,9.2
2004,0431280,04,625,08,0,1,#,0.065,#,0.065,0,1,#,7.1,#,7.1
2004,0431310,04,625,11,0,1,#,0.067,#,0.067,999,999,E,99999,E,99999
2004,0510010,05,001,01,0,1,#,0.066,#,0.066,999,999,E,99999,E,99999
2004,0510020,05,002,01,0,1,#,0.14,#,0.14,0,1,#,0.26,#,0.26
2004,0510070,05,003,06,0,1,#,0.076,#,0.076,0,1,#,0.98,#,0.98
2004,0510160,05,005,01,0,1,#,0.083,#,0.083,999,999,E,99999,E,99999
2004,0510190,05,007,01,0,1,#,0.1,#,0.1,0,1,#,0.24,#,0.24
2004,0510270,05,012,01,0,1,#,0.071,#,0.071,999,999,E,99999,E,99999
2004,0510350,05,026,01,0,1,#,0.19,#,0.19,0,1,#,0.98,#,0.98
2004,0510530,05,053,09,0,4,#,0.19,#,0.17,0,4,#,10,#,7.9
2004,0510670,05,058,01,0,1,#,0.081,#,0.081,999,999,E,99999,E,99999
2004,0510730,05,063,52,0,1,#,0.041,#,0.041,0,1,#,1.1,#,1.1
2004,0510780,05,068,01,0,1,#,0.067,#,0.067,0,1,#,0.24,#,0.24
2004,0510880,05,077,01,0,1,#,0.17,#,0.17,999,999,E,99999,E,99999
2004,0510980,05,081,01,0,1,#,0.069,#,0.069,999,999,E,99999,E,99999
2004,0511060,05,090,01,0,1,#,0.38,#,0.38,0,1,#,0.38,#,0.38
2004,0511090,05,095,01,0,1,#,0.085,#,0.085,0,1,#,1.2,#,1.2
2004,0511180,05,100,01,0,1,#,0.51,#,0.51,999,999,E,99999,E,99999
2004,0511210,05,102,01,0,1,#,0.12,#,0.12,0,1,#,0.25,#,0.25
2004,0511270,05,104,02,0,1,#,0.12,#,0.12,0,1,#,0.77,#,0.77
2004,0511290,05,105,01,0,1,#,0.086,#,0.086,0,1,#,6.5,#,6.5
2004,0511360,05,109,01,0,1,#,0.21,#,0.21,999,999,E,99999,E,99999
2004,0511390,05,110,01,0,1,#,0.27,#,0.27,0,1,#,0.98,#,0.98
2004,0511600,05,129,01,0,1,#,0.076,#,0.076,999,999,E,99999,E,99999
2004,0511640,05,131,01,0,1,#,0.36,#,0.36,0,1,#,0.45,#,0.45
2004,0520060,05,501,57,0,1,#,0.065,#,0.065,999,999,E,99999,E,99999
2004,0520140,05,502,01,0,1,#,0.065,#,0.065,999,999,E,99999,E,99999
2004,0520400,05,503,07,0,1,#,0.11,#,0.11,0,1,#,0.62,#,0.62
2004,0520820,05,519,51,0,1,#,0.069,#,0.069,0,1,#,3.3,#,3.3
2004,0530540,05,608,01,0,1,#,0.15,#,0.15,0,1,#,0.28,#,0.28
2004,0530560,05,609,01,0,1,#,0.071,#,0.071,999,999,E,99999,E,99999
2004,0530620,05,610,02,0,1,#,0.12,#,0.12,0,1,#,0.35,#,0.35
2004,0530780,05,611,02,0,1,#,0.066,#,0.066,999,999,E,99999,E,99999
2004,0530570,05,612,01,0,1,#,0.065,#,0.065,0,1,#,0.81,#,0.81
2004,0530090,05,613,01,0,1,#,0.074,#,0.074,999,999,E,99999,E,99999
2004,0530100,05,614,01,0,1,#,0.073,#,0.073,0,1,#,0.35,#,0.35
2004,0530340,05,615,01,0,1,#,0.067,#,0.067,999,999,E,99999,E,99999
2004,0531300,05,617,01,0,1,#,0.023,#,0.023,0,1,#,0.36,#,0.36
2004,0530260,05,618,01,0,1,#,0.1,#,0.1,0,1,#,10,#,10
2004,0610040,06,002,02,0,1,#,0.087,#,0.087,0,1,#,0.27,#,0.27
2004,0610110,06,002,56,0,4,#,0.2,#,0.12,0,4,#,6.1,#,4.9
2004,0611100,06,002,58,0,1,#,0.083,#,0.083,0,1,#,2.3,#,2.3
2004,0610230,06,009,01,0,1,#,0.29,#,0.29,0,1,#,0.78,#,0.78
2004,0610250,06,010,01,0,1,#,0.09,#,0.09,0,1,#,0.25,#,0.25
2004,0610350,06,014,01,0,1,#,0.073,#,0.073,0,1,#,0.83,#,0.83
2004,0610420,06,017,01,0,1,#,0.23,#,0.23,0,1,#,0.42,#,0.42
2004,0610500,06,023,01,0,1,#,0.24,#,0.24,0,1,#,0.25,#,0.25
2004,0610630,06,030,52,0,1,#,0.12,#,0.12,0,1,#,0.22,#,0.22
2004,0610710,06,215,01,0,1,#,0.52,#,0.52,0,1,#,0.87,#,0.87
2004,0610750,06,219,01,0,1,#,0.6,#,0.6,0,1,#,3.5,#,3.5
2004,0610960,06,239,01,0,1,#,0.5,#,0.5,0,1,#,0.29,#,0.29
2004,0611050,06,243,01,0,1,#,0.17,#,0.17,0,1,#,0.85,#,0.85
2004,0611110,06,245,01,0,2,#,0.43,#,0.39,0,1,#,0.16,#,0.16
2004,0620030,06,402,01,0,1,#,0.029,#,0.029,0,1,#,6.2,#,6.2
2004,0620060,06,404,01,0,1,#,0.028,#,0.028,0,1,#,2.8,#,2.8
2004,0620070,06,405,01,0,1,#,0.034,#,0.034,0,1,#,8.2,#,8.2
2004,0620090,06,407,01,0,1,#,0.069,#,0.069,0,1,#,4.4,#,4.4
2004,0620050,06,501,01,0,1,#,0.071,#,0.071,0,1,#,4,#,4
2004,0710010,07,001,01,0,1,#,0.056,#,0.056,0,1,#,0.14,#,0.14
2004,0710020,07,002,01,0,1,#,0.13,#,0.13,0,1,#,0.25,#,0.25
2004,0710050,07,002,53,0,1,#,0.13,#,0.13,0,1,#,0.26,#,0.26
2004,0710100,07,004,01,0,1,#,0.15,#,0.15,0,1,#,0.22,#,0.22
2004,0710130,07,005,01,0,1,#,0.028,#,0.028,0,1,#,0.32,#,0.32
2004,0710220,07,007,01,0,1,#,0.076,#,0.076,0,1,#,9.4,#,9.4
2004,0710250,07,009,01,0,1,#,0.079,#,0.079,0,1,#,0.28,#,0.28
2004,0710270,07,010,01,0,1,#,0.2,#,0.2,0,1,#,0.31,#,0.31
2004,0710290,07,011,01,0,1,#,0.085,#,0.085,0,1,#,0.31,#,0.31
2004,0710310,07,012,02,0,2,#,0.33,#,0.27,0,1,#,4.4,#,4.4
2004,0710330,07,013,01,0,1,#,0.074,#,0.074,0,1,#,0.35,#,0.35
2004,0710340,07,013,02,0,1,#,0.036,#,0.036,0,1,#,2.7,#,2.7
2004,0710350,07,014,01,0,1,#,0.046,#,0.046,0,1,#,0.25,#,0.25
2004,0710360,07,014,02,0,1,#,0.026,#,0.026,0,1,#,0.26,#,0.26
2004,0710390,07,016,01,0,1,#,0.073,#,0.073,0,1,#,0.14,#,0.14
2004,0712150,07,017,52,0,1,#,0.12,#,0.12,0,1,#,0.26,#,0.26
2004,0712180,07,017,53,0,2,#,0.53,#,0.3,0,2,#,0.075,#,0.072
