西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1975,0110291,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,1.0000,0,19,#,0.6000,#,1.0000,0,10,#,0.8000,#,0.8000,#,0.8000,<,0.5000,#,6.4000,999,19,<,0.5000,#,4.9000,999,10,#,2.8000,#,2.8000,#,3.2000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110301,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,#,1.0000,0,5,<,0.5000,#,1.0000,0,5,#,0.6000,<,0.5000,#,0.5000,<,0.5000,#,4.3000,999,5,<,0.5000,#,4.3000,999,5,#,2.6000,#,2.8000,#,3.7000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110311,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,3.6000,1,38,#,0.5000,#,3.6000,1,13,#,1.5000,#,1.2000,#,2.3000,#,1.9000,#,13.0000,999,38,#,1.9000,#,13.0000,999,13,#,4.9000,#,4.1000,#,4.7000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110321,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.2000,#,3.4000,1,20,#,1.3000,#,2.6000,0,10,#,1.8000,#,1.6000,#,2.2000,#,3.4000,#,8.8000,999,20,#,3.5000,#,7.2000,999,10,#,5.1000,#,5.0000,#,5.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110331,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,2.7000,0,74,#,0.6000,#,1.8000,0,13,#,1.2000,#,1.1000,#,1.3000,#,3.4000,#,11.0000,999,74,#,3.8000,#,8.8000,999,13,#,5.1000,#,4.8000,#,5.2000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110341,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,#,1.9000,0,48,#,0.5000,#,1.7000,0,12,#,0.9000,#,0.9000,#,0.9000,#,2.8000,#,10.0000,999,48,#,3.4000,#,8.0000,999,12,#,4.6000,#,4.3000,#,4.7000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110351,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,#,2.3000,0,48,<,0.5000,#,1.5000,0,12,#,0.9000,#,0.9000,#,1.0000,#,1.6000,#,10.0000,999,48,#,1.8000,#,9.6000,999,12,#,5.0000,#,5.0000,#,5.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110361,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.7000,#,16.0000,2,8,#,0.7000,#,16.0000,2,8,#,3.4000,#,1.3000,#,1.5000,#,3.4000,#,10.0000,999,8,#,3.4000,#,10.0000,999,8,#,6.2000,#,5.4000,#,6.0000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110371,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,0.9000,0,42,#,0.5000,#,0.9000,0,10,#,0.6000,#,0.6000,#,0.6000,#,1.3000,#,3.5000,999,42,#,1.4000,#,3.5000,999,10,#,2.5000,#,2.6000,#,2.9000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110381,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,0.5000,0,2,#,0.5000,#,0.5000,0,2,#,0.5000,#,0.5000,#,0.5000,<,0.5000,#,1.4000,999,2,<,0.5000,#,1.4000,999,2,#,1.0000,#,1.0000,#,1.4000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110391,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,<,0.5000,0,4,<,0.5000,<,0.5000,0,4,<,0.5000,<,0.5000,<,0.5000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110401,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,#,0.6000,0,4,<,0.5000,#,0.6000,0,4,#,0.5000,<,0.5000,<,0.5000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110411,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.8000,#,1.4000,0,4,#,0.8000,#,1.4000,0,4,#,1.0000,#,0.9000,#,1.0000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110421,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,<,0.5000,0,4,<,0.5000,<,0.5000,0,4,<,0.5000,<,0.5000,<,0.5000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110431,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,#,6.3000,2,5,<,0.5000,#,6.3000,2,5,#,1.9000,#,1.0000,#,1.3000,<,0.5000,<,0.5000,999,5,<,0.5000,<,0.5000,999,5,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110441,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,#,7.6000,2,5,<,0.5000,#,7.6000,2,5,#,2.4000,#,0.6000,#,2.6000,<,0.5000,<,0.5000,999,5,<,0.5000,<,0.5000,999,5,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110451,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,#,2.4000,1,4,<,0.5000,#,2.4000,1,4,#,1.1000,#,0.8000,#,0.8000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110461,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.6000,#,2.2000,0,4,#,0.6000,#,2.2000,0,4,#,1.1000,#,0.8000,#,0.8000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110471,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,<,0.5000,0,4,<,0.5000,<,0.5000,0,4,<,0.5000,<,0.5000,<,0.5000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110481,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,#,0.6000,0,4,<,0.5000,#,0.6000,0,4,#,0.5000,#,0.5000,#,0.5000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110491,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,#,1.1000,1,4,<,0.5000,#,1.1000,1,4,#,0.7000,#,0.6000,#,0.6000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110501,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,1.0000,0,4,#,0.5000,#,1.0000,0,4,#,0.7000,#,0.7000,#,0.8000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110511,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.5000,#,0.8000,0,4,<,0.5000,#,0.8000,0,4,#,0.6000,#,0.6000,#,0.6000,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,999,4,<,0.5000,<,0.5000,<,0.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110521,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.6000,#,1.0000,0,4,#,0.6000,#,1.0000,0,4,#,0.8000,#,0.7000,#,0.8000,#,1.8000,#,3.3000,999,4,#,1.8000,#,3.3000,999,4,#,2.4000,#,2.2000,#,2.4000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110531,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,0.9000,0,4,#,0.5000,#,0.9000,0,4,#,0.7000,#,0.7000,#,0.8000,#,2.2000,#,3.9000,999,4,#,2.2000,#,3.9000,999,4,#,2.7000,#,2.3000,#,2.3000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110541,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,1.4000,0,4,#,0.5000,#,1.4000,0,4,#,0.8000,#,0.7000,#,0.8000,#,2.0000,#,4.1000,999,4,#,2.0000,#,4.1000,999,4,#,2.7000,#,2.4000,#,2.5000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110551,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,3.3000,1,24,#,0.7000,#,2.6000,0,12,#,1.2000,#,1.1000,#,1.2000,#,1.2000,#,9.6000,999,24,#,1.2000,#,8.9000,999,12,#,3.2000,#,2.7000,#,3.4000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110561,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,2.7000,3,12,#,0.5000,#,2.7000,3,12,#,1.5000,#,1.5000,#,1.8000,#,1.2000,#,8.4000,999,12,#,1.2000,#,8.4000,999,12,#,3.3000,#,2.6000,#,3.2000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1975,0110571,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.5000,#,1.2000,1,4,#,0.5000,#,1.2000,1,4,#,0.7000,#,0.6000,#,0.6000,#,1.9000,#,3.7000,999,4,#,1.9000,#,3.7000,999,4,#,2.4000,#,2.1000,#,2.2000,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
