西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
1991,0120550,01,510,01,0,11,<,0.05,#,0.08,0,4,#,0.06,<,0.003,#,0.004,0,4,#,0.003
1991,0120550,01,510,01,0,12,<,0.05,#,0.06,0,4,#,0.05,<,0.003,<,0.003,0,4,<,0.003
1991,0120560,01,510,02,0,11,<,0.05,#,0.07,0,4,#,0.06,<,0.003,<,0.003,0,4,<,0.003
1991,0120560,01,510,02,0,12,<,0.05,#,0.08,0,4,#,0.06,<,0.003,<,0.003,0,4,<,0.003
1991,0120570,01,510,51,0,11,<,0.05,<,0.05,999,4,<,0.05,<,0.003,<,0.003,0,4,<,0.003
1991,0120570,01,510,51,0,12,<,0.05,#,0.08,999,4,#,0.06,<,0.003,<,0.003,0,4,<,0.003
1991,0120580,01,510,52,0,11,<,0.05,#,0.08,999,4,#,0.06,<,0.003,<,0.003,0,4,<,0.003
1991,0120580,01,510,52,0,12,<,0.05,<,0.05,999,4,<,0.05,<,0.003,<,0.003,0,4,<,0.003
1991,0320130,03,506,01,0,11,#,0.33,#,0.97,10,12,#,0.53,#,0.004,#,0.025,0,12,#,0.011
1991,0320130,03,506,01,0,12,#,0.31,#,1.1,9,12,#,0.56,#,0.006,#,0.035,1,12,#,0.011
1991,0320130,03,506,01,0,13,#,0.31,#,1,9,12,#,0.52,#,0.004,#,0.012,0,12,#,0.008
1991,0320120,03,506,51,0,11,#,0.4,#,0.9,5,6,#,0.62,#,0.012,#,0.044,3,6,#,0.027
1991,0320120,03,506,51,0,13,#,0.41,#,1.1,6,6,#,0.81,#,0.01,#,0.031,1,6,#,0.017
1991,0420140,04,505,01,0,11,#,0.31,#,0.81,999,12,#,0.55,#,0.006,#,0.033,6,12,#,0.014
1991,0420140,04,505,01,0,12,#,0.35,#,0.73,999,12,#,0.56,#,0.004,#,0.023,5,12,#,0.011
1991,0420140,04,505,01,0,13,#,0.35,#,0.81,999,12,#,0.58,#,0.004,#,0.043,6,12,#,0.015
1991,0420190,04,507,01,0,11,#,0.15,#,0.33,999,12,#,0.24,#,0.003,#,0.021,6,12,#,0.013
1991,0720020,07,501,01,0,11,#,0.21,#,0.27,999,8,#,0.23,<,0.003,<,0.003,0,8,<,0.003
1991,0720020,07,501,01,0,12,#,0.22,#,0.34,999,7,#,0.25,<,0.003,#,0.003,0,7,#,0.003
1991,0720020,07,501,01,0,13,#,0.22,#,0.31,999,17,#,0.25,<,0.003,#,0.005,0,17,#,0.003
1991,0720030,07,501,51,0,11,#,0.2,#,0.26,999,6,#,0.23,<,0.003,#,0.004,0,6,#,0.003
1991,0720040,07,501,52,0,11,#,0.21,#,0.31,999,6,#,0.25,<,0.003,#,0.009,0,6,#,0.005
1991,0720050,07,501,53,0,11,#,0.2,#,0.26,999,6,#,0.24,<,0.003,#,0.004,0,6,#,0.003
1991,0720060,07,501,54,0,11,#,0.13,#,0.27,999,7,#,0.22,<,0.003,#,0.006,0,7,#,0.003
1991,0720070,07,501,55,0,11,#,0.13,#,0.29,999,7,#,0.22,<,0.003,#,0.006,0,7,#,0.003
1991,0720080,07,501,56,0,11,#,0.15,#,0.27,999,7,#,0.21,<,0.003,#,0.004,0,7,#,0.003
1991,0720260,07,501,57,0,11,#,0.22,#,0.42,999,8,#,0.27,<,0.003,#,0.012,1,8,#,0.005
1991,0720120,07,502,01,0,11,#,0.09,#,0.21,999,7,#,0.13,#,0.003,#,0.008,0,7,#,0.006
1991,0720120,07,502,01,0,13,#,0.07,#,0.2,999,7,#,0.14,#,0.004,#,0.006,0,7,#,0.005
1991,0720270,07,502,51,0,11,#,0.09,#,0.18,999,7,#,0.13,<,0.003,#,0.011,1,7,#,0.006
1991,0720280,07,502,52,0,11,#,0.08,#,0.14,999,7,#,0.11,#,0.003,#,0.022,1,7,#,0.007
1991,0720130,07,503,01,0,11,#,0.1,#,0.17,999,7,#,0.14,#,0.003,#,0.009,0,7,#,0.006
1991,0720290,07,503,51,0,11,#,0.11,#,0.17,999,7,#,0.13,<,0.003,#,0.007,0,7,#,0.005
1991,0720300,07,503,52,0,11,#,0.08,#,0.19,999,7,#,0.13,#,0.004,#,0.011,1,7,#,0.007
1991,0720140,07,504,01,0,11,#,0.09,#,0.23,999,7,#,0.15,#,0.005,#,0.02,1,7,#,0.009
1991,0720140,07,504,01,0,13,#,0.09,#,0.18,999,7,#,0.14,#,0.003,#,0.013,2,7,#,0.007
1991,0720310,07,504,51,0,11,#,0.11,#,0.18,999,7,#,0.15,#,0.003,#,0.012,1,7,#,0.007
1991,0720320,07,504,52,0,11,#,0.08,#,0.17,999,7,#,0.12,#,0.003,#,0.009,0,7,#,0.006
1991,0820010,08,501,01,0,11,#,0.82,#,2.9,12,12,#,1.6,#,0.04,#,0.14,12,12,#,0.083
1991,0820020,08,501,02,0,11,#,0.85,#,2.8,12,12,#,1.5,#,0.021,#,0.18,11,12,#,0.09
1991,0820030,08,501,03,0,11,#,0.71,#,1.8,24,24,#,1.2,#,0.024,#,0.12,23,24,#,0.068
1991,0820040,08,501,04,0,11,#,0.57,#,2.1,12,12,#,1.3,#,0.023,#,0.1,11,12,#,0.064
1991,0820050,08,501,51,0,11,#,0.88,#,3.4,12,12,#,2,#,0.04,#,0.26,12,12,#,0.11
1991,0820060,08,501,52,0,11,#,0.72,#,2.6,12,12,#,1.4,#,0.032,#,0.12,12,12,#,0.074
1991,0820070,08,501,53,0,11,#,0.76,#,2.2,12,12,#,1.2,#,0.021,#,0.12,11,12,#,0.075
1991,0820080,08,501,54,0,11,#,0.62,#,1.8,12,12,#,1.2,#,0.027,#,0.13,11,12,#,0.071
1991,0820090,08,501,55,0,11,#,1.6,#,4.7,12,12,#,3.4,#,0.06,#,0.65,12,12,#,0.19
1991,0820100,08,501,56,0,11,#,1.8,#,3.9,12,12,#,2.9,#,0.04,#,0.22,12,12,#,0.12
1991,0820110,08,501,57,0,11,#,0.94,#,3.4,12,12,#,2.2,#,0.02,#,0.2,11,12,#,0.095
1991,0820120,08,501,58,0,11,#,0.54,#,5,12,12,#,3.1,#,0.04,#,0.12,12,12,#,0.088
1991,0820140,08,502,01,0,11,#,0.55,#,2.3,12,12,#,1.2,#,0.029,#,0.092,11,12,#,0.058
1991,0820150,08,502,02,0,11,#,0.73,#,1.9,12,12,#,1.1,#,0.027,#,0.098,10,12,#,0.064
1991,0820160,08,502,51,0,11,#,0.64,#,2.6,12,12,#,1.6,#,0.027,#,0.15,11,12,#,0.072
1991,0820170,08,502,52,0,11,#,0.82,#,6.3,12,12,#,4.2,<,0.003,#,0.2,9,12,#,0.074
1991,0820180,08,502,53,0,11,#,0.32,#,4.3,10,12,#,1.5,#,0.02,#,0.12,9,12,#,0.058
1991,0820190,08,503,01,0,11,#,0.7,#,1.9,12,12,#,1.1,#,0.03,#,0.14,11,12,#,0.071
1991,0820200,08,503,02,0,11,#,0.65,#,2.1,12,12,#,1.1,#,0.028,#,0.12,11,12,#,0.067
1991,0820210,08,503,51,0,11,#,0.76,#,2,12,12,#,1.2,#,0.031,#,0.12,12,12,#,0.073
1991,0820220,08,503,52,0,11,#,0.61,#,1.9,12,12,#,1.2,#,0.026,#,0.13,11,12,#,0.065
1991,0920030,09,511,01,0,11,#,0.31,#,0.62,4,8,#,0.42,#,0.013,#,0.028,0,8,#,0.018
1991,0920030,09,511,01,0,12,#,0.14,#,0.61,8,16,#,0.43,#,0.015,#,0.048,3,16,#,0.025
1991,0920030,09,511,01,0,13,#,0.06,#,0.59,6,8,#,0.43,#,0.013,#,0.066,2,8,#,0.028
1991,0920040,09,511,51,0,11,#,0.31,#,0.58,2,8,#,0.39,#,0.016,#,0.032,1,8,#,0.022
1991,0920050,09,511,52,0,11,#,0.29,#,0.53,3,7,#,0.39,#,0.014,#,0.034,1,7,#,0.02
1991,0920060,09,511,53,0,11,#,0.3,#,0.59,3,7,#,0.41,#,0.017,#,0.028,0,7,#,0.02
1991,0920070,09,511,54,0,11,#,0.3,#,0.54,3,7,#,0.39,#,0.014,#,0.03,0,7,#,0.021
1991,0920080,09,511,55,0,11,#,0.11,#,0.58,3,7,#,0.36,#,0.011,#,0.024,0,7,#,0.016
1991,0920090,09,511,56,0,11,#,0.17,#,0.58,3,8,#,0.39,#,0.007,#,0.022,0,8,#,0.017
1991,0920100,09,512,01,0,11,#,0.11,#,0.31,999,8,#,0.23,<,0.003,#,0.01,2,8,#,0.006
1991,0920110,09,512,51,0,11,#,0.12,#,0.38,999,8,#,0.25,#,0.003,#,0.015,4,8,#,0.007
1991,0920140,09,512,54,0,11,#,0.09,#,0.28,999,8,#,0.2,<,0.003,#,0.009,4,8,#,0.006
1991,0920160,09,512,56,0,11,#,0.1,#,0.32,999,8,#,0.23,<,0.003,#,0.013,3,8,#,0.006
1991,1020080,10,501,01,0,11,#,0.19,#,0.54,999,6,#,0.29,#,0.006,#,0.011,2,6,#,0.009
1991,1020080,10,501,01,0,12,#,0.17,#,0.48,999,18,#,0.28,#,0.009,#,0.013,9,18,#,0.011
1991,1020080,10,501,01,0,13,#,0.18,#,0.4,999,6,#,0.31,#,0.009,#,0.019,5,6,#,0.013
1991,1020090,10,501,51,0,11,#,0.16,#,0.3,999,6,#,0.25,#,0.008,#,0.011,2,6,#,0.009
1991,1020100,10,501,52,0,11,#,0.13,#,0.27,999,6,#,0.2,#,0.006,#,0.01,0,6,#,0.009
1991,1020110,10,501,53,0,11,#,0.15,#,0.29,999,6,#,0.23,#,0.006,#,0.011,2,6,#,0.009
1991,1020120,10,501,54,0,11,#,0.13,#,0.27,999,6,#,0.22,#,0.006,#,0.011,2,6,#,0.009
1991,1020130,10,501,55,0,11,#,0.14,#,0.25,999,6,#,0.21,#,0.007,#,0.012,1,5,#,0.009
1991,1020140,10,502,01,0,11,#,0.12,#,0.32,999,6,#,0.19,#,0.009,#,0.015,2,6,#,0.011
1991,1020140,10,502,01,0,12,#,0.12,#,0.38,999,18,#,0.24,#,0.012,#,0.026,18,18,#,0.017
1991,1020140,10,502,01,0,13,#,0.27,#,1.4,999,6,#,0.87,#,0.014,#,0.048,6,6,#,0.029
1991,1020150,10,502,51,0,11,#,0.15,#,0.27,999,6,#,0.21,#,0.009,#,0.013,4,6,#,0.011
1991,1020160,10,502,52,0,11,#,0.12,#,0.28,999,6,#,0.21,#,0.009,#,0.015,2,6,#,0.011
1991,1020170,10,502,53,0,11,#,0.11,#,0.33,999,6,#,0.2,#,0.008,#,0.014,2,6,#,0.011
1991,1020180,10,502,54,0,11,#,0.11,#,0.25,999,6,#,0.18,#,0.009,#,0.017,2,6,#,0.012
1991,1220010,12,501,01,0,11,#,1,#,5.3,24,24,#,3,#,0.05,#,0.16,24,24,#,0.088
1991,1220020,12,501,51,0,11,#,1.9,#,6,24,24,#,4,#,0.077,#,0.18,24,24,#,0.12
1991,1220030,12,501,52,0,11,#,0.95,#,4.6,24,24,#,2.6,#,0.043,#,0.14,24,24,#,0.076
1991,1220040,12,501,53,0,11,#,0.61,#,3.7,24,24,#,1.9,#,0.04,#,0.13,24,24,#,0.069
1991,1220050,12,502,01,0,11,#,1.5,#,7,24,24,#,4.4,#,0.1,#,0.56,23,24,#,0.33
1991,1220060,12,502,51,0,11,#,4.9,#,9.6,24,24,#,7.2,#,0.16,#,0.95,24,24,#,0.47
1991,1220070,12,502,52,0,11,#,1.7,#,5.4,24,24,#,3.6,#,0.088,#,0.62,23,24,#,0.24
1991,1220080,12,502,53,0,11,#,1.6,#,7,24,24,#,4.2,#,0.12,#,0.52,24,24,#,0.27
1991,1620010,16,501,01,0,11,#,0.11,#,0.15,999,6,#,0.13,#,0.009,#,0.011,1,6,#,0.01
1991,1620020,16,501,51,0,11,#,0.11,#,0.24,999,4,#,0.15,#,0.009,#,0.017,2,4,#,0.012
1991,1620030,16,502,01,0,11,#,0.09,#,0.14,999,6,#,0.11,#,0.007,#,0.016,3,6,#,0.011
1991,1620040,16,502,51,0,11,#,0.09,#,0.11,999,4,#,0.1,#,0.007,#,0.014,1,4,#,0.01
1991,1720010,17,501,01,0,11,#,1.1,#,2.2,12,12,#,1.7,#,0.1,#,0.25,12,12,#,0.15
1991,1720030,17,502,01,0,11,#,0.16,#,1.9,11,12,#,1.1,#,0.047,#,0.16,11,12,#,0.1
1991,1720040,17,502,51,0,11,#,0.89,#,2.8,12,12,#,1.5,#,0.081,#,0.16,12,12,#,0.12
1991,1720050,17,502,52,0,11,#,0.81,#,3,12,12,#,1.5,#,0.06,#,0.15,12,12,#,0.11
1991,1720080,17,503,51,0,11,#,0.7,#,2.4,12,12,#,1.2,#,0.056,#,0.13,12,12,#,0.097
1991,1720090,17,504,01,0,11,#,0.96,#,3,12,12,#,1.5,#,0.077,#,0.17,12,12,#,0.12
1991,1720100,17,504,51,0,11,#,0.91,#,4.3,12,12,#,2.4,#,0.075,#,0.71,12,12,#,0.26
1991,1720110,17,504,52,0,11,#,0.51,#,3.1,11,12,#,1.4,#,0.062,#,0.28,12,12,#,0.13
1991,1820030,18,501,01,0,11,#,0.48,#,0.94,8,10,#,0.75,#,0.049,#,0.15,9,10,#,0.082
1991,1820030,18,501,01,0,13,#,0.59,#,1,8,10,#,0.8,#,0.05,#,0.15,9,10,#,0.086
1991,1820040,18,501,51,0,11,#,0.6,#,0.94,9,10,#,0.77,#,0.05,#,0.12,9,10,#,0.079
1991,1820050,18,502,01,0,11,#,0.65,#,0.97,10,10,#,0.82,#,0.052,#,0.11,10,10,#,0.081
1991,1820060,18,502,02,0,11,#,0.67,#,1,10,10,#,0.88,#,0.047,#,0.12,9,10,#,0.087
1991,1820060,18,502,02,0,13,#,0.67,#,1,10,10,#,0.9,#,0.048,#,0.13,9,10,#,0.089
1991,1820070,18,502,03,0,11,#,1.1,#,2.1,10,10,#,1.6,#,0.051,#,0.12,10,10,#,0.087
1991,1820070,18,502,03,0,13,#,1.1,#,2.3,10,10,#,1.6,#,0.056,#,0.13,10,10,#,0.093
1991,1820080,18,502,04,0,11,#,1.2,#,2.5,10,10,#,1.8,#,0.061,#,0.19,10,10,#,0.11
1991,1820090,18,502,51,0,11,#,0.67,#,1,10,10,#,0.91,#,0.054,#,0.12,10,10,#,0.091
1991,1820100,18,502,52,0,11,#,0.71,#,1.4,10,10,#,1.2,#,0.057,#,0.14,10,10,#,0.092
1991,1820150,18,504,01,0,11,#,0.24,#,0.58,0,10,#,0.38,#,0.02,#,0.035,0,10,#,0.029
1991,1820160,18,504,02,0,11,#,0.22,#,0.61,1,10,#,0.35,#,0.023,#,0.043,0,10,#,0.029
1991,1820160,18,504,02,0,13,#,0.19,#,0.77,2,10,#,0.46,#,0.027,#,0.068,2,10,#,0.044
1991,1820170,18,504,03,0,11,#,0.18,#,0.58,0,10,#,0.33,#,0.019,#,0.027,0,10,#,0.024
1991,1820180,18,504,04,0,11,#,0.22,#,0.53,0,10,#,0.35,#,0.016,#,0.028,0,10,#,0.023
1991,1820180,18,504,04,0,12,#,0.21,#,0.61,1,10,#,0.37,#,0.02,#,0.033,0,10,#,0.027
1991,1820190,18,504,05,0,11,#,0.23,#,0.52,0,10,#,0.31,#,0.019,#,0.028,0,10,#,0.023
1991,1820200,18,504,06,0,11,#,0.39,#,1,6,10,#,0.69,#,0.033,#,0.091,7,10,#,0.064
1991,1820210,18,504,07,0,11,#,0.43,#,0.94,7,10,#,0.7,#,0.03,#,0.092,8,10,#,0.065
1991,1820210,18,504,07,0,13,#,0.43,#,1.1,8,10,#,0.76,#,0.031,#,0.089,9,10,#,0.07
1991,2020010,20,501,01,0,11,#,0.59,#,2.5,11,12,#,1.1,#,0.038,#,0.22,9,12,#,0.098
1991,2020010,20,501,01,0,13,#,0.91,#,1.3,4,4,#,1.1,#,0.055,#,0.16,4,4,#,0.088
1991,2020020,20,501,02,0,11,#,0.64,#,3,12,12,#,1.2,#,0.044,#,0.34,10,12,#,0.14
1991,2020020,20,501,02,0,13,#,0.91,#,1.3,4,4,#,1.1,#,0.067,#,0.22,4,4,#,0.11
1991,2020030,20,501,03,0,11,#,0.79,#,2,12,12,#,1.3,#,0.043,#,0.16,9,11,#,0.084
1991,2020030,20,501,03,0,13,#,0.68,#,2.1,12,12,#,1.3,#,0.054,#,0.76,12,12,#,0.15
1991,2020160,20,511,01,0,11,#,0.11,#,0.51,999,12,#,0.29,#,0.003,#,0.012,6,11,#,0.007
1991,2020170,20,512,01,0,11,#,0.15,#,0.63,999,12,#,0.34,#,0.009,#,0.021,8,12,#,0.013
1991,2020180,20,513,01,0,11,#,0.14,#,0.52,999,12,#,0.28,#,0.008,#,0.024,9,11,#,0.016
1991,2020210,20,513,51,0,11,#,0.11,#,0.47,999,10,#,0.27,#,0.005,#,0.023,8,10,#,0.013
1991,2020210,20,513,51,0,13,#,0.32,#,1.1,999,10,#,0.76,#,0.005,#,0.062,7,10,#,0.022
1991,2020190,20,514,01,0,11,#,0.06,#,0.32,999,12,#,0.17,#,0.004,#,0.032,7,12,#,0.009
1991,2020230,20,514,02,0,11,#,0.13,#,0.68,999,12,#,0.25,#,0.004,#,0.011,6,12,#,0.006
1991,2020230,20,514,02,0,13,#,0.05,#,0.42,999,12,#,0.26,#,0.003,#,0.008,6,12,#,0.006
1991,2020200,20,514,51,0,11,#,0.11,#,0.55,999,12,#,0.28,#,0.004,#,0.019,10,12,#,0.009
1991,2520010,25,501,01,0,11,#,0.25,#,0.46,12,12,#,0.32,#,0.006,#,0.023,5,12,#,0.011
1991,2520020,25,501,02,0,11,#,0.24,#,0.42,12,12,#,0.32,#,0.006,#,0.023,9,12,#,0.012
1991,2520030,25,501,03,0,11,#,0.21,#,0.36,12,12,#,0.3,#,0.005,#,0.014,2,12,#,0.009
1991,2520040,25,501,04,0,11,#,0.27,#,0.5,12,12,#,0.35,#,0.007,#,0.018,7,12,#,0.012
1991,2520050,25,501,51,0,11,#,0.22,#,0.34,12,12,#,0.28,#,0.004,#,0.014,1,12,#,0.007
1991,2520060,25,501,52,0,11,#,0.21,#,0.33,12,12,#,0.28,#,0.004,#,0.013,1,12,#,0.007
1991,2520070,25,501,53,0,11,#,0.2,#,0.33,11,12,#,0.28,#,0.004,#,0.013,1,12,#,0.007
1991,2520080,25,501,54,0,11,#,0.23,#,0.38,12,12,#,0.29,#,0.005,#,0.014,1,12,#,0.008
1991,2520090,25,501,55,0,11,#,0.22,#,0.35,12,12,#,0.29,#,0.004,#,0.017,3,12,#,0.008
1991,2520100,25,501,56,0,11,#,0.21,#,0.34,12,12,#,0.29,#,0.005,#,0.015,2,12,#,0.008
1991,2520110,25,501,57,0,11,#,0.22,#,0.33,12,12,#,0.27,#,0.004,#,0.011,1,12,#,0.007
1991,2520120,25,501,58,0,11,#,0.22,#,0.64,12,12,#,0.32,#,0.005,#,0.056,4,12,#,0.013
1991,2520130,25,501,59,0,11,#,0.23,#,0.34,12,12,#,0.28,#,0.005,#,0.014,3,12,#,0.009
1991,2520140,25,501,60,0,11,#,0.23,#,0.37,12,12,#,0.3,#,0.005,#,0.01,0,12,#,0.007
1991,2520150,25,501,61,0,11,#,0.24,#,0.64,12,12,#,0.36,#,0.008,#,0.046,9,12,#,0.017
1991,2520160,25,501,62,0,11,#,0.24,#,0.33,12,12,#,0.29,#,0.005,#,0.015,3,12,#,0.009
1991,2520170,25,501,63,0,11,#,0.23,#,0.36,12,12,#,0.29,#,0.006,#,0.014,2,12,#,0.008
1991,2520180,25,501,64,0,11,#,0.22,#,0.42,12,12,#,0.31,#,0.007,#,0.017,6,12,#,0.011
1991,2520190,25,501,65,0,11,#,0.22,#,0.35,12,12,#,0.29,#,0.005,#,0.017,2,12,#,0.008
1991,2520200,25,501,66,0,11,#,0.24,#,0.41,12,12,#,0.31,#,0.005,#,0.018,4,12,#,0.01
1991,2520210,25,501,67,0,11,#,0.21,#,0.37,12,12,#,0.31,#,0.005,#,0.012,3,12,#,0.009
1991,2520220,25,501,68,0,11,#,0.23,#,0.49,12,12,#,0.32,#,0.007,#,0.024,2,12,#,0.011
1991,2520230,25,501,69,0,11,#,0.25,#,0.43,12,12,#,0.31,#,0.007,#,0.017,6,12,#,0.011
1991,2520240,25,501,70,0,11,#,0.22,#,0.37,12,12,#,0.29,#,0.006,#,0.015,1,12,#,0.008
1991,2520250,25,501,71,0,11,#,0.25,#,0.72,12,12,#,0.36,#,0.007,#,0.05,6,12,#,0.015
1991,2520260,25,501,72,0,11,#,0.25,#,0.48,12,12,#,0.33,#,0.008,#,0.028,6,12,#,0.013
1991,2520270,25,501,73,0,11,#,0.25,#,0.63,12,12,#,0.34,#,0.007,#,0.036,5,12,#,0.013
1991,2520280,25,501,74,0,11,#,0.27,#,0.87,12,12,#,0.38,#,0.007,#,0.048,9,12,#,0.015
1991,2520350,25,502,01,0,11,#,0.25,#,0.55,12,12,#,0.37,#,0.008,#,0.026,7,12,#,0.013
1991,2520360,25,502,02,0,11,#,0.28,#,0.55,12,12,#,0.4,#,0.014,#,0.029,12,12,#,0.02
1991,2520370,25,502,03,0,11,#,0.25,#,0.54,12,12,#,0.37,#,0.012,#,0.036,12,12,#,0.021
1991,2520580,25,502,05,0,11,#,0.2,#,0.74,11,12,#,0.44,#,0.009,#,0.098,11,12,#,0.034
1991,2520390,25,502,51,0,11,#,0.23,#,0.66,12,12,#,0.37,#,0.009,#,0.046,11,12,#,0.02
1991,2520400,25,502,52,0,11,#,0.21,#,0.46,12,12,#,0.34,#,0.007,#,0.032,7,12,#,0.015
1991,2520410,25,502,53,0,11,#,0.23,#,0.47,12,12,#,0.35,#,0.009,#,0.031,11,12,#,0.018
