西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
1986,0120410,01,508,01,0,12,#,0.1,#,0.28,999,4,#,0.2,<,0.003,#,0.008,0,4,#,0.005
1986,0120420,01,508,02,0,11,#,0.14,#,0.25,999,4,#,0.18,<,0.003,#,0.007,0,4,#,0.005
1986,0120420,01,508,02,0,12,#,0.15,#,0.27,999,4,#,0.22,<,0.003,#,0.01,0,4,#,0.007
1986,0120430,01,508,51,0,11,#,0.14,#,0.27,999,4,#,0.22,#,0.003,#,0.012,1,4,#,0.008
1986,0120440,01,508,52,0,11,#,0.14,#,0.19,999,4,#,0.17,<,0.003,#,0.008,0,4,#,0.005
1986,0120450,01,508,53,0,11,#,0.1,#,0.28,999,4,#,0.22,<,0.003,#,0.008,0,4,#,0.006
1986,0120460,01,509,01,0,11,#,1.2,#,13,6,6,#,3.7,#,0.073,#,3.9,4,6,#,0.75
1986,0120470,01,509,02,0,11,#,1.9,#,4.5,6,6,#,2.6,#,0.071,#,0.26,4,6,#,0.17
1986,0120480,01,509,51,0,11,#,1.6,#,7.8,6,6,#,3.2,#,0.071,#,2,4,6,#,0.44
1986,0120490,01,509,52,0,11,#,1.6,#,5.5,6,6,#,2.7,#,0.088,#,0.5,4,6,#,0.2
1986,0420140,04,505,01,0,11,#,0.42,#,0.82,999,12,#,0.57,<,0.003,#,0.065,7,12,#,0.018
1986,0420140,04,505,01,0,12,#,0.44,#,0.97,999,4,#,0.58,<,0.003,#,0.1,2,4,#,0.031
1986,0420140,04,505,01,0,13,#,0.41,#,1,999,4,#,0.61,<,0.003,#,0.13,2,4,#,0.039
1986,0420190,04,507,01,0,11,#,0.12,#,0.36,999,12,#,0.21,#,0.005,#,0.017,6,12,#,0.01
1986,0720020,07,501,01,0,11,#,0.19,#,0.39,999,9,#,0.28,<,0.003,#,0.006,0,9,#,0.003
1986,0720020,07,501,01,0,12,#,0.21,#,0.37,999,9,#,0.3,<,0.003,#,0.005,0,9,#,0.003
1986,0720020,07,501,01,0,13,#,0.18,#,0.46,999,18,#,0.27,<,0.003,#,0.007,0,18,#,0.003
1986,0720030,07,501,51,0,11,#,0.22,#,0.37,999,6,#,0.29,<,0.003,#,0.005,0,6,#,0.004
1986,0720040,07,501,52,0,11,#,0.17,#,0.42,999,6,#,0.29,<,0.003,#,0.008,0,6,#,0.004
1986,0720050,07,501,53,0,11,#,0.19,#,0.52,999,6,#,0.27,<,0.003,#,0.006,0,6,#,0.004
1986,0720060,07,501,54,0,11,#,0.14,#,0.35,999,8,#,0.25,<,0.003,#,0.003,0,8,#,0.003
1986,0720070,07,501,55,0,11,#,0.15,#,0.27,999,8,#,0.22,<,0.003,#,0.007,0,8,#,0.004
1986,0720080,07,501,56,0,11,#,0.05,#,0.27,999,8,#,0.17,<,0.003,#,0.008,0,8,#,0.004
1986,0720120,07,502,01,0,11,#,0.08,#,0.28,999,9,#,0.16,#,0.003,#,0.009,0,9,#,0.007
1986,0720120,07,502,01,0,13,#,0.06,#,0.29,999,9,#,0.16,<,0.003,#,0.016,1,9,#,0.007
1986,0720130,07,503,01,0,11,<,0.05,#,0.25,999,9,#,0.14,#,0.005,#,0.023,2,9,#,0.01
1986,0720140,07,504,01,0,11,#,0.07,#,0.27,999,9,#,0.15,#,0.005,#,0.016,3,9,#,0.009
1986,0720140,07,504,01,0,13,#,0.07,#,0.43,999,9,#,0.18,#,0.005,#,0.021,4,9,#,0.011
1986,0820010,08,501,01,0,11,#,0.82,#,1.7,12,12,#,1.3,#,0.02,#,0.19,9,12,#,0.073
1986,0820020,08,501,02,0,11,#,0.82,#,2,12,12,#,1.5,#,0.03,#,0.18,11,12,#,0.09
1986,0820030,08,501,03,0,11,#,0.72,#,1.5,12,12,#,1.2,#,0.01,#,0.1,9,12,#,0.053
1986,0820040,08,501,04,0,11,#,0.77,#,1.7,12,12,#,1.1,#,0.02,#,0.06,10,12,#,0.042
1986,0820050,08,501,51,0,11,#,1.5,#,3.3,12,12,#,2.1,#,0.05,#,0.3,12,12,#,0.15
1986,0820060,08,501,52,0,11,#,0.7,#,1.8,12,12,#,1.3,#,0.01,#,0.14,10,12,#,0.061
1986,0820070,08,501,53,0,11,#,0.82,#,1.5,12,12,#,1.2,#,0.01,#,0.09,9,12,#,0.048
1986,0820080,08,501,54,0,11,#,0.8,#,1.5,12,12,#,1.1,#,0.01,#,0.11,9,12,#,0.045
1986,0820090,08,501,55,0,11,#,2.3,#,8.4,12,12,#,3.8,#,0.06,#,0.89,12,12,#,0.26
1986,0820100,08,501,56,0,11,#,1.4,#,3.9,12,12,#,2.4,#,0.06,#,0.32,12,12,#,0.13
1986,0820110,08,501,57,0,11,#,0.86,#,2.3,12,12,#,1.6,#,0.04,#,0.2,12,12,#,0.11
1986,0820120,08,501,58,0,11,#,1.4,#,3.4,12,12,#,2.4,#,0.05,#,0.2,12,12,#,0.097
1986,0820140,08,502,01,0,11,#,0.77,#,1.2,12,12,#,1,#,0.01,#,0.12,7,12,#,0.052
1986,0820150,08,502,02,0,11,#,0.8,#,1.2,12,12,#,1,#,0.01,#,0.09,7,12,#,0.043
1986,0820160,08,502,51,0,11,#,0.78,#,2,12,12,#,1.3,#,0.01,#,0.13,8,12,#,0.056
1986,0820170,08,502,52,0,11,#,2.1,#,6.9,12,12,#,3.3,#,0.04,#,0.14,12,12,#,0.075
1986,0820180,08,502,53,0,11,#,0.5,#,1.1,12,12,#,0.86,#,0.02,#,0.12,11,12,#,0.057
1986,0820190,08,503,01,0,11,#,0.7,#,1.5,12,12,#,1.1,#,0.02,#,0.07,8,12,#,0.043
1986,0820200,08,503,02,0,11,#,0.67,#,1.6,12,12,#,1.1,#,0.02,#,0.1,9,12,#,0.048
1986,0820210,08,503,51,0,11,#,0.81,#,1.6,12,12,#,1.2,#,0.02,#,0.07,7,12,#,0.043
1986,0820220,08,503,52,0,11,#,0.8,#,1.8,12,12,#,1.1,#,0.02,#,0.07,6,12,#,0.035
1986,0920030,09,511,01,0,11,#,0.22,#,0.78,3,8,#,0.42,#,0.021,#,0.042,3,8,#,0.03
1986,0920030,09,511,01,0,12,#,0.28,#,0.66,8,16,#,0.42,#,0.016,#,0.042,7,16,#,0.031
1986,0920030,09,511,01,0,13,#,0.29,#,0.75,6,8,#,0.51,#,0.018,#,0.041,5,8,#,0.031
1986,0920040,09,511,51,0,11,#,0.28,#,0.64,2,8,#,0.39,#,0.022,#,0.04,4,8,#,0.03
1986,0920050,09,511,52,0,11,#,0.26,#,0.52,4,7,#,0.39,#,0.024,#,0.036,4,7,#,0.031
1986,0920060,09,511,53,0,11,#,0.2,#,0.63,4,8,#,0.41,#,0.025,#,0.041,6,8,#,0.035
1986,0920070,09,511,54,0,11,#,0.2,#,0.57,3,8,#,0.39,#,0.023,#,0.041,5,8,#,0.033
1986,0920080,09,511,55,0,11,#,0.19,#,0.56,3,7,#,0.36,#,0.018,#,0.036,2,7,#,0.025
1986,0920090,09,511,56,0,11,#,0.26,#,0.56,3,7,#,0.37,#,0.014,#,0.035,2,7,#,0.024
1986,0920100,09,512,01,0,11,#,0.12,#,0.4,999,8,#,0.22,<,0.003,#,0.009,2,8,#,0.005
1986,0920110,09,512,51,0,11,#,0.11,#,0.41,999,8,#,0.22,#,0.003,#,0.019,1,8,#,0.006
1986,0920120,09,512,52,0,11,#,0.14,#,0.36,999,8,#,0.23,<,0.003,#,0.015,1,8,#,0.005
1986,0920130,09,512,53,0,11,#,0.1,#,0.27,999,8,#,0.18,<,0.003,#,0.009,1,8,#,0.004
1986,0920140,09,512,54,0,11,#,0.09,#,0.4,999,8,#,0.2,<,0.003,#,0.006,1,8,#,0.004
1986,0920150,09,512,55,0,11,#,0.1,#,0.25,999,8,#,0.17,<,0.003,#,0.007,1,8,#,0.004
1986,0920160,09,512,56,0,11,#,0.12,#,0.36,999,8,#,0.23,<,0.003,#,0.008,1,8,#,0.004
1986,1220010,12,501,01,0,11,#,0.93,#,3.4,24,24,#,2.1,#,0.031,#,0.14,24,24,#,0.085
1986,1220020,12,501,51,0,11,#,1.4,#,7,24,24,#,4.3,#,0.056,#,0.31,24,24,#,0.16
1986,1220030,12,501,52,0,11,#,0.6,#,3.1,24,24,#,1.6,#,0.042,#,0.11,24,24,#,0.074
1986,1220040,12,501,53,0,11,#,0.41,#,1.4,24,24,#,0.91,#,0.017,#,0.089,20,24,#,0.05
1986,1220050,12,502,01,0,11,#,3.1,#,7.6,24,24,#,4.6,#,0.24,#,0.62,24,24,#,0.42
1986,1220060,12,502,51,0,11,#,3.9,#,9.7,24,24,#,6.6,#,0.33,#,1.1,24,24,#,0.7
1986,1220070,12,502,52,0,11,#,1.8,#,6.2,24,24,#,3.2,#,0.089,#,0.46,23,24,#,0.24
1986,1220080,12,502,53,0,11,#,1.7,#,5.8,24,24,#,3.9,#,0.061,#,0.27,23,24,#,0.16
1986,2020010,20,501,01,0,11,#,0.29,#,3.3,11,12,#,1.5,#,0.048,#,0.43,10,12,#,0.14
1986,2020010,20,501,01,0,13,#,0.42,#,2.3,10,12,#,1.2,#,0.038,#,0.4,11,12,#,0.11
1986,2020020,20,501,02,0,11,#,0.35,#,2.6,11,12,#,1.4,#,0.047,#,0.49,11,12,#,0.13
1986,2020020,20,501,02,0,13,#,0.39,#,1.6,11,12,#,1.1,#,0.052,#,0.39,12,12,#,0.13
1986,2020030,20,501,03,0,11,#,0.24,#,3,21,24,#,1.1,#,0.049,#,0.44,23,24,#,0.16
1986,2020030,20,501,03,0,13,#,0.44,#,1.5,10,12,#,0.89,#,0.052,#,0.28,12,12,#,0.13
1986,2020160,20,511,01,0,11,#,0.08,#,2.3,9,12,#,0.57,<,0.003,#,0.013,6,12,#,0.006
1986,2020170,20,512,01,0,11,#,0.08,#,0.37,4,12,#,0.18,#,0.004,#,0.07,7,12,#,0.017
1986,2020180,20,513,01,0,11,#,0.08,#,0.35,6,12,#,0.21,#,0.003,#,0.044,3,12,#,0.01
1986,2020210,20,513,51,0,11,#,0.08,#,0.42,5,8,#,0.24,#,0.003,#,0.015,2,8,#,0.009
1986,2020210,20,513,51,0,13,#,0.28,#,1.4,8,8,#,0.76,#,0.008,#,0.11,6,8,#,0.038
1986,2520080,25,501,54,0,11,#,0.19,#,0.33,11,12,#,0.27,#,0.005,#,0.014,3,12,#,0.008
1986,2520140,25,501,60,0,11,#,0.19,#,0.34,11,12,#,0.27,#,0.005,#,0.015,4,12,#,0.009
1986,2520210,25,501,67,0,11,#,0.18,#,0.31,11,12,#,0.26,#,0.006,#,0.016,2,12,#,0.009
1986,2520370,25,502,03,0,11,#,0.22,#,0.41,12,12,#,0.32,#,0.012,#,0.028,12,12,#,0.017
1986,3120120,31,503,01,0,11,#,0.27,#,0.66,9,12,#,0.48,#,0.023,#,0.087,21,24,#,0.049
1986,3120120,31,503,01,0,13,#,0.11,#,0.34,0,12,#,0.22,#,0.012,#,0.052,7,24,#,0.027
1986,3120130,31,503,02,0,11,#,0.37,#,0.85,10,12,#,0.55,#,0.028,#,0.089,10,12,#,0.046
1986,3120130,31,503,02,0,13,#,0.14,#,0.69,4,12,#,0.36,#,0.03,#,0.19,11,12,#,0.055
1986,3120140,31,503,03,0,11,#,0.37,#,0.8,10,12,#,0.55,#,0.027,#,0.099,22,24,#,0.051
1986,3120140,31,503,03,0,13,#,0.39,#,0.95,11,12,#,0.64,#,0.026,#,0.21,20,24,#,0.086
1986,3120150,31,503,04,0,11,#,0.49,#,1.1,12,12,#,0.8,#,0.034,#,0.13,24,24,#,0.073
1986,3120150,31,503,04,0,13,#,0.34,#,1.2,11,12,#,0.84,#,0.04,#,0.21,24,24,#,0.079
1986,3120240,31,503,52,0,11,#,0.24,#,0.86,9,12,#,0.51,#,0.027,#,0.089,11,12,#,0.048
1986,3120240,31,503,52,0,13,#,0.3,#,0.75,8,12,#,0.48,#,0.024,#,0.15,8,12,#,0.067
1986,3120250,31,503,53,0,11,#,0.42,#,0.88,12,12,#,0.62,#,0.027,#,0.1,11,12,#,0.063
1986,3120250,31,503,53,0,13,#,0.44,#,0.91,12,12,#,0.65,#,0.031,#,0.24,12,12,#,0.11
1986,3120260,31,503,54,0,11,#,0.65,#,1.5,12,12,#,0.9,#,0.057,#,0.12,12,12,#,0.085
1986,3120270,31,503,55,0,11,#,0.52,#,1.1,12,12,#,0.85,#,0.037,#,0.13,12,12,#,0.078
1986,3220010,32,501,01,0,11,#,0.31,#,0.63,5,11,#,0.42,#,0.034,#,0.1,11,11,#,0.062
1986,3220010,32,501,01,0,13,#,0.41,#,0.88,10,10,#,0.57,#,0.046,#,0.27,11,11,#,0.11
1986,3220020,32,501,02,0,11,#,0.25,#,0.54,6,11,#,0.39,#,0.032,#,0.098,11,11,#,0.058
1986,3220020,32,501,02,0,13,#,0.31,#,0.64,7,11,#,0.47,#,0.038,#,0.21,11,11,#,0.093
1986,3220030,32,501,03,0,11,#,0.27,#,0.56,5,11,#,0.41,#,0.03,#,0.087,10,11,#,0.054
1986,3220030,32,501,03,0,13,#,0.32,#,0.56,6,11,#,0.43,#,0.033,#,0.21,11,11,#,0.088
1986,3220040,32,501,04,0,11,#,0.37,#,0.71,8,10,#,0.53,#,0.03,#,0.12,9,10,#,0.072
1986,3220040,32,501,04,0,13,#,0.39,#,0.65,8,9,#,0.53,#,0.038,#,0.22,10,10,#,0.13
1986,3220050,32,501,05,0,11,#,0.29,#,0.62,6,10,#,0.45,#,0.03,#,0.096,9,10,#,0.058
1986,3220050,32,501,05,0,13,#,0.27,#,0.58,5,10,#,0.44,#,0.029,#,0.25,9,10,#,0.1
1986,3220060,32,501,06,0,11,#,0.23,#,0.53,5,11,#,0.4,#,0.025,#,0.1,20,23,#,0.053
1986,3220060,32,501,06,0,13,#,0.25,#,0.7,5,11,#,0.43,#,0.02,#,0.15,22,23,#,0.068
1986,3220090,32,501,53,0,11,E,99999,E,99999,999,999,E,99999,#,0.044,#,0.13,12,12,#,0.077
1986,3220090,32,501,53,0,13,E,99999,E,99999,999,999,E,99999,#,0.04,#,0.21,12,12,#,0.085
1986,3220100,32,501,54,0,11,E,99999,E,99999,999,999,E,99999,#,0.027,#,0.095,11,12,#,0.053
1986,3220100,32,501,54,0,13,E,99999,E,99999,999,999,E,99999,#,0.028,#,0.2,9,12,#,0.076
1986,3220110,32,501,55,0,11,#,0.27,#,0.51,6,11,#,0.41,#,0.028,#,0.094,10,11,#,0.055
1986,3220110,32,501,55,0,13,#,0.19,#,0.54,2,11,#,0.35,#,0.03,#,0.14,9,10,#,0.062
1986,3220130,32,501,57,0,11,#,0.27,#,0.55,4,9,#,0.4,#,0.031,#,0.091,9,9,#,0.063
1986,3220130,32,501,57,0,13,#,0.16,#,0.36,0,9,#,0.25,#,0.029,#,0.079,8,9,#,0.053
1986,3220160,32,501,60,0,11,E,99999,E,99999,999,999,E,99999,#,0.023,#,0.081,9,12,#,0.048
1986,3220160,32,501,60,0,13,E,99999,E,99999,999,999,E,99999,#,0.012,#,0.052,4,12,#,0.031
1986,3220220,32,502,01,0,11,#,0.22,#,0.59,6,11,#,0.41,#,0.02,#,0.12,18,23,#,0.049
1986,3220220,32,502,01,0,13,#,0.22,#,0.61,8,11,#,0.46,#,0.018,#,0.17,21,23,#,0.057
1986,3220230,32,502,02,0,11,#,0.28,#,0.73,8,11,#,0.47,#,0.026,#,0.11,9,11,#,0.053
1986,3220230,32,502,02,0,13,#,0.31,#,0.68,7,10,#,0.53,#,0.037,#,0.27,10,10,#,0.078
1986,3220240,32,502,03,0,11,#,0.27,#,0.64,6,10,#,0.48,#,0.027,#,0.079,21,22,#,0.047
1986,3220240,32,502,03,0,13,#,0.34,#,0.82,8,9,#,0.6,#,0.023,#,0.22,20,21,#,0.064
1986,3220250,32,502,04,0,11,#,0.32,#,0.63,8,11,#,0.47,#,0.033,#,0.12,11,11,#,0.055
1986,3220250,32,502,04,0,13,#,0.31,#,0.85,9,11,#,0.56,#,0.044,#,0.26,11,11,#,0.087
1986,3220260,32,502,05,0,11,#,0.3,#,1.3,7,11,#,0.57,#,0.025,#,0.12,19,23,#,0.064
1986,3220260,32,502,05,0,13,#,0.29,#,0.77,10,11,#,0.52,#,0.027,#,0.2,22,23,#,0.077
1986,3220270,32,502,51,0,11,#,0.36,#,0.61,8,11,#,0.49,#,0.028,#,0.12,22,23,#,0.055
1986,3220270,32,502,51,0,13,#,0.31,#,0.62,10,11,#,0.49,#,0.021,#,0.14,22,23,#,0.061
1986,4620020,46,501,01,0,11,#,0.25,#,0.4,6,6,#,0.31,#,0.003,#,0.008,0,6,#,0.005
1986,4620020,46,501,01,0,12,#,0.24,#,0.34,6,6,#,0.27,<,0.003,#,0.003,0,6,#,0.003
1986,4620020,46,501,01,0,13,#,0.23,#,0.27,6,6,#,0.25,<,0.003,<,0.003,0,6,<,0.003
1986,4620030,46,501,02,0,11,#,0.25,#,0.38,6,6,#,0.31,#,0.003,#,0.008,0,6,#,0.006
1986,4620030,46,501,02,0,12,#,0.22,#,0.55,12,12,#,0.3,<,0.003,#,0.017,1,12,#,0.006
1986,4620030,46,501,02,0,13,#,0.23,#,0.27,12,12,#,0.25,<,0.003,#,0.003,0,12,#,0.003
1986,4620040,46,501,03,0,11,#,0.24,#,0.41,6,6,#,0.31,#,0.003,#,0.008,0,6,#,0.005
1986,4620040,46,501,03,0,12,#,0.24,#,0.31,6,6,#,0.27,<,0.003,#,0.004,0,6,#,0.003
1986,4620040,46,501,03,0,13,#,0.23,#,0.27,6,6,#,0.25,<,0.003,<,0.003,0,6,<,0.003
