西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1984,0110140,01,005,02,0,#,6.8,#,7.5,0,12,#,8.8,#,15,0,12,#,11,<,0.5,#,2.4,1,12,<,0.5,#,2.4,1,12,#,0.7,<,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,60,2,12,#,9,#,33,#,2200,1,12,#,440,E,99999,E,99999,999,999,E,99999
1984,0110130,01,005,52,0,#,7.1,#,8.2,0,12,#,8.6,#,14,0,12,#,12,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.7,#,0.6,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,62,1,12,#,7,#,230,#,4600,2,6,#,1600,E,99999,E,99999,999,999,E,99999
1984,0110160,01,006,02,0,#,6.9,#,7.4,0,24,#,8,#,14,0,24,#,11,<,0.5,#,4.8,3,24,#,0.6,#,3.4,3,12,#,1.4,#,1.1,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,52,4,24,#,14,#,500,#,2400000,20,24,#,120000,E,99999,E,99999,999,999,E,99999
1984,0110170,01,007,01,0,#,6.8,#,8.6,1,47,#,6.4,#,14,0,47,#,9.8,#,1.3,#,6.6,26,47,#,1.7,#,4.8,7,12,#,3.3,#,3.3,#,3.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,150,15,47,#,30,#,200,#,1300000,37,47,#,94000,E,99999,E,99999,999,999,E,99999
1984,0110180,01,007,51,0,#,6.8,#,7.4,0,46,#,6.1,#,13,0,46,#,9.5,#,1,#,7.3,8,46,#,1.5,#,5.2,2,12,#,2.4,#,2.2,#,2.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,160,9,46,#,25,#,700,#,240000,27,46,#,27000,E,99999,E,99999,999,999,E,99999
1984,0110190,01,007,52,0,#,7,#,8.7,1,12,#,8.6,#,15,0,12,#,12,#,0.7,#,5.8,3,12,#,0.7,#,5.8,3,12,#,2.8,#,2.6,#,2.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,64,2,12,#,18,#,7000,#,1300000,12,12,#,170000,E,99999,E,99999,999,999,E,99999
1984,0110230,01,008,02,0,#,7.1,#,7.4,0,12,#,9.1,#,14,0,12,#,11,<,0.5,#,1.1,1,12,<,0.5,#,1.1,1,12,#,0.6,#,0.5,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,32,1,12,#,13,#,13,#,240,2,12,#,60,E,99999,E,99999,999,999,E,99999
1984,0110220,01,008,52,0,#,6.9,#,7.9,0,10,#,8.9,#,14,0,10,#,11,<,0.5,#,1.2,1,10,<,0.5,#,1.2,1,10,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,22,0,10,#,9,#,0,#,540,4,10,#,90,E,99999,E,99999,999,999,E,99999
1984,0110240,01,009,01,0,#,7,#,7.5,0,27,#,9.4,#,14,0,27,#,12,<,0.5,#,1.3,0,27,<,0.5,#,1.3,0,12,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,160,7,27,#,17,#,5,#,330,0,27,#,83,E,99999,E,99999,999,999,E,99999
1984,0110250,01,010,01,0,#,6.6,#,7.3,0,27,#,8.3,#,13,0,27,#,10,<,0.5,#,2.6,0,27,<,0.5,#,2,0,12,#,1.2,#,1.2,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,40,7,27,#,19,#,200,#,330000,17,27,#,28000,E,99999,E,99999,999,999,E,99999
1984,0110260,01,010,02,0,#,6.8,#,7.4,0,12,#,9,#,14,0,12,#,11,#,0.6,#,2.2,0,12,#,0.6,#,2.2,0,12,#,1.3,#,1.3,#,1.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,18,0,12,#,8,#,200,#,22000,3,12,#,5500,E,99999,E,99999,999,999,E,99999
1984,0110270,01,010,03,0,#,6.8,#,7.4,0,27,#,8.6,#,13,0,27,#,11,<,0.5,#,5.1,10,27,<,0.5,#,3.9,4,12,#,2,#,1.7,#,3.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,100,3,27,#,14,#,1700,#,2400000,24,27,#,250000,E,99999,E,99999,999,999,E,99999
1984,0110280,01,010,51,0,#,6.9,#,7.4,0,27,#,8.4,#,14,0,27,#,11,<,0.5,#,3.3,1,27,#,0.6,#,2.1,0,12,#,1.4,#,1.5,#,1.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,60,4,27,#,13,#,23,#,130000,11,27,#,12000,E,99999,E,99999,999,999,E,99999
1984,0110290,01,010,52,0,#,7.3,#,7.9,0,4,#,9.2,#,14,0,4,#,11,#,0.6,#,2.2,0,4,#,0.6,#,2.2,0,4,#,1.3,#,1.2,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,8,0,4,#,4,#,790,#,22000,1,4,#,7700,E,99999,E,99999,999,999,E,99999
1984,0110310,01,011,01,0,#,6.8,#,8.2,0,24,#,7.9,#,13,0,24,#,11,<,0.5,#,2.9,6,24,<,0.5,#,2.6,3,12,#,1.4,#,1.2,#,1.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,520,3,24,#,58,#,800,#,1600000,23,24,#,100000,E,99999,E,99999,999,999,E,99999
1984,0110320,01,012,01,0,#,6.8,#,7.6,0,24,#,6.8,#,13,0,24,#,10,#,0.6,#,6.6,4,24,#,0.7,#,4.7,3,12,#,2.5,#,2.5,#,2.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,5,#,440,3,24,#,48,#,3300,#,790000,21,24,#,86000,E,99999,E,99999,999,999,E,99999
1984,0110330,01,013,01,0,#,7,#,8.4,0,24,#,6.3,#,14,0,24,#,9.6,#,0.7,#,4.7,3,24,#,0.9,#,4.2,1,12,#,1.9,#,1.7,#,1.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,15,0,24,#,5,#,20,#,49000,4,24,#,5100,E,99999,E,99999,999,999,E,99999
1984,0110340,01,014,01,0,#,7.2,#,8.3,0,4,#,8.9,#,10,0,4,#,9.5,#,0.5,#,1.1,0,4,#,0.5,#,1.1,0,4,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,9,0,4,#,6,#,490,#,3500,3,4,#,2700,E,99999,E,99999,999,999,E,99999
1984,0110350,01,015,01,0,#,6.8,#,7.4,0,12,#,8.8,#,13,0,12,#,11,#,0.6,#,8.5,4,12,#,0.6,#,8.5,4,12,#,2.5,#,1.5,#,3.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,62,3,12,#,17,#,500,#,490000,9,12,#,94000,E,99999,E,99999,999,999,E,99999
1984,0110360,01,016,01,0,#,6.7,#,7.2,0,12,#,7.9,#,13,0,12,#,11,<,0.5,#,1.1,1,12,<,0.5,#,1.1,1,12,#,0.6,<,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,41,1,12,#,8,#,20,#,7900,10,12,#,1300,E,99999,E,99999,999,999,E,99999
1984,0110370,01,017,01,0,#,6.6,#,7.5,0,12,#,8.6,#,13,0,12,#,11,<,0.5,#,1.6,0,12,<,0.5,#,1.6,0,12,#,0.8,#,0.5,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,73,1,12,#,15,#,80,#,7000,6,12,#,1700,E,99999,E,99999,999,999,E,99999
1984,0110380,01,018,01,0,#,6.6,#,8.4,0,24,#,6.1,#,13,0,24,#,11,<,0.5,#,5.1,6,24,#,0.5,#,4.5,3,12,#,2.1,#,1.8,#,3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,310,3,24,#,27,#,49,#,49000,4,24,#,7100,E,99999,E,99999,999,999,E,99999
1984,0110390,01,018,51,0,#,6.7,#,7.2,0,12,#,7.8,#,13,0,12,#,11,<,0.5,#,2.5,0,12,<,0.5,#,2.5,0,12,#,1,#,0.5,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,75,1,12,#,14,#,110,#,35000,3,12,#,5300,E,99999,E,99999,999,999,E,99999
1984,0110400,01,019,01,0,#,7.2,#,8,0,12,#,9.3,#,14,0,12,#,12,<,0.5,#,2.4,4,12,<,0.5,#,2.4,4,12,#,1,#,0.8,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,45,1,12,#,7,#,490,#,94000,12,12,#,19000,E,99999,E,99999,999,999,E,99999
1984,0110410,01,020,01,0,#,7,#,9.4,2,12,#,9.3,#,14,0,12,#,12,<,0.5,#,3.3,1,12,<,0.5,#,3.3,1,12,#,1,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,8,0,12,#,5,#,170,#,5400,6,12,#,2300,E,99999,E,99999,999,999,E,99999
1984,0110420,01,021,01,0,#,7,#,8.8,2,12,#,9.6,#,14,0,12,#,11,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,10,0,12,#,5,#,70,#,14000,4,12,#,3600,E,99999,E,99999,999,999,E,99999
1984,0110430,01,022,01,0,#,7.1,#,7.8,0,6,#,9.9,#,14,0,6,#,11,<,0.5,#,1.6,0,6,<,0.5,#,1.6,0,6,#,1.2,#,1.3,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,8,0,6,#,3,#,0,#,2400,1,6,#,460,E,99999,E,99999,999,999,E,99999
1984,0110440,01,023,01,0,#,6.5,#,7.2,0,6,#,6.8,#,12,1,6,#,9.7,<,0.5,#,32,1,6,<,0.5,#,32,1,6,#,6.3,#,1.5,#,1.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,28,#,260,6,6,#,76,#,2,#,54000,2,6,#,15000,E,99999,E,99999,999,999,E,99999
1984,0110450,01,024,01,0,#,6.9,#,8.6,1,24,#,7.1,#,13,0,24,#,10,<,0.5,#,1.5,0,24,<,0.5,#,1.4,0,12,#,0.8,#,0.7,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,58,6,24,#,18,#,70,#,22000,5,24,#,4000,E,99999,E,99999,999,999,E,99999
1984,0110460,01,024,51,0,#,6.9,#,8.3,0,24,#,8.3,#,13,0,24,#,10,<,0.5,#,2.3,0,24,#,0.5,#,1.9,0,12,#,0.9,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,87,6,24,#,24,#,23,#,13000,4,24,#,2200,E,99999,E,99999,999,999,E,99999
1984,0110470,01,024,52,0,#,6.8,#,7.9,0,48,#,6.2,#,12,0,48,#,9.9,<,0.5,#,7.2,1,48,#,0.6,#,3.6,1,12,#,1.4,#,1.3,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,62,8,48,#,16,#,70,#,110000,20,48,#,14000,E,99999,E,99999,999,999,E,99999
1984,0110490,01,024,54,0,#,6.8,#,8.7,1,12,#,9.1,#,13,0,12,#,12,<,0.5,#,5.4,1,12,<,0.5,#,5.4,1,12,#,1.4,#,1.1,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,53,2,12,#,16,#,170,#,170000,7,12,#,30000,E,99999,E,99999,999,999,E,99999
1984,0110500,01,025,01,0,#,7.1,#,8.4,0,4,#,8.4,#,11,0,4,#,9.3,#,0.5,#,1.4,1,4,#,0.5,#,1.4,1,4,#,0.8,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,19,0,4,#,6,#,23,#,3500,3,4,#,1300,E,99999,E,99999,999,999,E,99999
1984,0110520,01,026,01,0,#,7.2,#,7.8,0,4,#,7.4,#,11,1,4,#,9.4,#,0.6,#,1,0,4,#,0.6,#,1,0,4,#,0.8,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,17,0,4,#,6,#,70,#,2400,1,4,#,710,E,99999,E,99999,999,999,E,99999
1984,0110530,01,027,01,0,#,7.2,#,7.5,0,4,#,7.7,#,11,0,4,#,9.5,#,0.5,#,1.3,0,4,#,0.5,#,1.3,0,4,#,1,#,1.1,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,20,0,4,#,7,#,79,#,5400,2,4,#,2900,E,99999,E,99999,999,999,E,99999
1984,0110540,01,028,01,0,#,7.2,#,8.3,0,6,#,8.9,#,11,0,6,#,9.9,#,0.5,#,1.3,3,6,#,0.5,#,1.3,3,6,#,0.9,#,1,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,23,0,6,#,11,#,23,#,920,2,6,#,230,E,99999,E,99999,999,999,E,99999
1984,0110550,01,029,01,0,#,6.6,#,7.7,0,18,#,8.5,#,14,0,18,#,11,<,0.5,#,1.3,0,18,<,0.5,#,1.2,0,17,#,0.7,#,0.5,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,160,3,18,#,16,#,23,#,5400,2,18,#,690,E,99999,E,99999,999,999,E,99999
1984,0110570,01,030,01,0,#,6.8,#,8.3,0,30,#,7.5,#,14,0,30,#,11,<,0.5,#,2.4,0,30,<,0.5,#,1.6,0,17,#,0.9,#,0.8,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,170,4,30,#,14,#,20,#,22000,1,30,#,1700,E,99999,E,99999,999,999,E,99999
1984,0110580,01,031,01,0,#,7.1,#,7.8,0,4,#,8,#,11,0,4,#,9.5,#,0.7,#,1.1,1,4,#,0.7,#,1.1,1,4,#,0.9,#,1,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,13,0,4,#,6,#,170,#,92000,4,4,#,24000,E,99999,E,99999,999,999,E,99999
1984,0110590,01,032,01,0,#,7.3,#,7.8,0,4,#,8.1,#,12,0,4,#,9.7,#,0.5,#,0.7,0,4,#,0.5,#,0.7,0,4,#,0.6,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,7,0,4,#,3,#,13,#,350,3,4,#,170,E,99999,E,99999,999,999,E,99999
1984,0110600,01,033,01,0,#,6.6,#,8.4,0,24,#,6.6,#,13,1,24,#,11,<,0.5,#,2.5,2,24,<,0.5,#,2.1,1,12,#,1.1,#,1,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,170,4,24,#,16,#,200,#,7900,16,24,#,2200,E,99999,E,99999,999,999,E,99999
1984,0110610,01,033,51,0,#,6.6,#,7.4,0,12,#,9.2,#,13,0,12,#,11,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,100,2,12,#,15,#,50,#,17000,6,12,#,3200,E,99999,E,99999,999,999,E,99999
1984,0110620,01,034,01,0,#,7.1,#,8,0,6,#,9.4,#,13,0,6,#,11,#,0.6,#,1.8,3,6,#,0.6,#,1.8,3,6,#,1.1,#,1.1,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,6,0,6,#,3,#,45,#,4900,5,6,#,1400,E,99999,E,99999,999,999,E,99999
1984,0110630,01,035,01,0,#,7.4,#,8.4,0,6,#,9.2,#,13,0,6,#,10,#,0.6,#,3.6,2,6,#,0.6,#,3.6,2,6,#,2,#,1.7,#,2.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,12,0,6,#,4,#,78,#,3300,2,6,#,980,E,99999,E,99999,999,999,E,99999
1984,0110640,01,036,01,0,#,7.2,#,7.5,0,6,#,9.6,#,13,0,6,#,11,<,0.5,#,1,0,6,<,0.5,#,1,0,6,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,31,2,6,#,18,#,220,#,3300,6,6,#,1100,E,99999,E,99999,999,999,E,99999
1984,0110650,01,037,01,0,#,7.3,#,7.7,0,6,#,9.2,#,14,0,6,#,10,<,0.5,#,0.8,0,6,<,0.5,#,0.8,0,6,#,0.6,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,36,1,6,#,15,#,130,#,5400,1,6,#,1100,E,99999,E,99999,999,999,E,99999
1984,0110660,01,037,51,0,#,7.3,#,7.5,0,2,#,10,#,14,0,2,#,12,<,0.5,#,1,0,2,<,0.5,#,1,0,2,#,0.8,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,2,0,2,#,2,#,0,#,1300,1,2,#,650,E,99999,E,99999,999,999,E,99999
1984,0110670,01,038,01,0,#,7.1,#,7.6,0,12,#,8.8,#,12,0,12,#,10,#,0.8,#,3,0,12,#,0.9,#,2.7,0,6,#,1.5,#,1.2,#,2.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,29,1,12,#,11,#,17000,#,920000,12,12,#,170000,E,99999,E,99999,999,999,E,99999
1984,0110680,01,039,01,0,#,7.1,#,7.7,0,4,#,9.8,#,13,0,4,#,11,<,0.5,<,0.5,0,4,<,0.5,<,0.5,0,4,<,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,34,1,4,#,11,#,0,#,10,0,4,#,2.5,E,99999,E,99999,999,999,E,99999
1984,0110690,01,040,01,0,#,7.1,#,7.6,0,4,#,10,#,13,0,4,#,11,<,0.5,<,0.5,0,4,<,0.5,<,0.5,0,4,<,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,29,1,4,#,11,#,110,#,330,0,4,#,230,E,99999,E,99999,999,999,E,99999
1984,0110700,01,041,01,0,#,7.3,#,7.6,0,4,#,10,#,12,0,4,#,11,#,0.8,#,0.8,0,4,#,0.8,#,0.8,0,4,#,0.8,#,0.8,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,39,1,4,#,18,#,230,#,70000,1,4,#,18000,E,99999,E,99999,999,999,E,99999
1984,0110710,01,042,01,0,#,7.2,#,7.6,0,4,#,10,#,13,0,4,#,11,#,0.8,#,2,0,4,#,0.8,#,2,0,4,#,1.2,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,57,1,4,#,21,#,1300,#,170000,2,4,#,63000,E,99999,E,99999,999,999,E,99999
