西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,m_ダイオキシン（水質）,n_ダイオキシン（水質）,C_ダイオキシン（水質）_最大値,ダイオキシン（水質）_最大値,C_ダイオキシン（水質）_平均値,ダイオキシン（水質）_平均値,m_ダイオキシン（底質）,n_ダイオキシン（底質）,C_ダイオキシン（底質）_最大値,ダイオキシン（底質）_最大値,C_ダイオキシン（底質）_平均値,ダイオキシン（底質）_平均値
2003,0114000,01,122,55,0,2,#,0.21,#,0.16,999,999,E,99999,E,99999
2003,0114560,01,127,51,0,2,#,0.33,#,0.22,999,999,E,99999,E,99999
2003,0112180,01,148,01,0,1,#,0.079,#,0.079,0,1,#,1,#,1
2003,0112190,01,148,52,0,1,#,0.031,#,0.031,0,1,#,0.18,#,0.18
2003,0112200,01,148,53,0,1,#,0.042,#,0.042,0,1,#,0.29,#,0.29
2003,0112210,01,148,54,0,1,#,0.057,#,0.057,0,1,#,0.39,#,0.39
2003,0112690,01,187,01,0,2,#,0.11,#,0.096,0,1,#,0.28,#,0.28
2003,0112780,01,210,01,0,1,#,0.089,#,0.089,0,1,#,0.5,#,0.5
2003,0114280,01,284,01,0,2,#,0.12,#,0.11,0,1,#,0.23,#,0.23
2003,0114660,01,301,01,0,3,#,0.13,#,0.092,0,2,#,0.23,#,0.17
2003,0114670,01,302,01,999,999,E,99999,E,99999,0,1,#,0.24,#,0.24
2003,0120700,01,404,01,0,1,#,0.081,#,0.081,0,1,#,2.6,#,2.6
2003,0120710,01,405,01,0,1,#,0.069,#,0.069,0,1,#,0.24,#,0.24
2003,0120720,01,406,01,0,1,#,0.069,#,0.069,0,1,#,0.37,#,0.37
2003,0120730,01,407,01,0,1,#,0.07,#,0.07,0,1,#,2.3,#,2.3
2003,0120010,01,501,01,0,1,#,0.069,#,0.069,0,1,#,7.2,#,7.2
2003,0130220,01,604,02,0,1,#,0.08,#,0.08,0,1,#,5,#,5
2003,0130720,01,627,01,0,1,#,0.09,#,0.09,0,1,#,0.11,#,0.11
2003,0130790,01,630,02,0,1,#,0.071,#,0.071,0,1,#,0.21,#,0.21
2003,0130880,01,633,02,0,1,#,0.084,#,0.084,0,1,#,2.5,#,2.5
2003,0130910,01,633,53,0,1,#,0.075,#,0.075,0,1,#,3.9,#,3.9
2003,0131050,01,640,01,0,1,#,0.068,#,0.068,0,1,#,4.2,#,4.2
2003,0132370,01,659,01,0,1,#,0.088,#,0.088,0,1,#,0.33,#,0.33
2003,0210050,02,002,02,0,1,#,0.046,#,0.046,0,1,#,2.8,#,2.8
2003,0210070,02,003,01,0,1,#,0.047,#,0.047,0,1,#,0.49,#,0.49
2003,0210090,02,003,51,0,1,#,0.079,#,0.079,0,1,#,0.73,#,0.73
2003,0210110,02,004,01,0,1,#,0.21,#,0.21,0,1,#,2.1,#,2.1
2003,0210150,02,006,01,0,1,#,0.19,#,0.19,0,1,#,0.84,#,0.84
2003,0210210,02,009,01,0,1,#,0.079,#,0.079,0,1,#,0.19,#,0.19
2003,0210240,02,010,03,0,3,#,0.81,#,0.41,0,3,#,7.8,#,6
2003,0210360,02,010,62,0,1,#,0.051,#,0.051,0,1,#,0.22,#,0.22
2003,0210440,02,011,51,1,1,#,1.2,#,1.2,0,1,#,0.28,#,0.28
2003,0210450,02,012,01,0,1,#,0.17,#,0.17,0,1,#,0.19,#,0.19
2003,0210570,02,014,02,0,1,#,0.056,#,0.056,0,1,#,0.2,#,0.2
2003,0210630,02,015,02,0,1,#,0.49,#,0.49,0,1,#,0.47,#,0.47
2003,0210650,02,016,01,0,1,#,0.076,#,0.076,0,1,#,1.7,#,1.7
2003,0210670,02,018,01,0,1,#,0.14,#,0.14,0,1,#,0.22,#,0.22
2003,0210690,02,019,01,0,1,#,0.047,#,0.047,0,1,#,3.3,#,3.3
2003,0210930,02,028,01,0,1,#,0.058,#,0.058,0,1,#,0.25,#,0.25
2003,0210980,02,030,01,0,1,#,0.21,#,0.21,0,1,#,0.29,#,0.29
2003,0211010,02,032,01,0,1,#,0.21,#,0.21,0,1,#,16,#,16
2003,0211020,02,032,51,0,1,#,0.53,#,0.53,0,1,#,0.2,#,0.2
2003,0211110,02,034,02,0,1,#,0.048,#,0.048,0,1,#,12,#,12
2003,0211140,02,036,01,0,1,#,0.045,#,0.045,0,1,#,0.22,#,0.22
2003,0211180,02,038,01,0,1,#,0.045,#,0.045,0,1,#,0.91,#,0.91
2003,0211220,02,039,02,0,1,#,0.07,#,0.07,0,1,#,0.2,#,0.2
2003,0211260,02,042,01,0,1,#,0.046,#,0.046,0,1,#,0.75,#,0.75
2003,0211290,02,044,01,0,1,#,0.12,#,0.12,0,1,#,0.68,#,0.68
2003,0211350,02,046,02,0,1,#,0.042,#,0.042,0,1,#,0.4,#,0.4
2003,0211380,02,047,01,0,1,#,0.042,#,0.042,0,1,#,0.18,#,0.18
2003,0211410,02,049,01,0,1,#,0.046,#,0.046,0,1,#,0.19,#,0.19
2003,0213000,02,053,01,0,1,#,0.1,#,0.1,0,1,#,6.4,#,6.4
2003,0213020,02,054,01,0,4,#,0.23,#,0.13,0,4,#,4.3,#,3.2
2003,0213160,02,054,68,0,1,#,0.24,#,0.24,0,1,#,1.4,#,1.4
2003,0213180,02,054,72,0,1,#,0.32,#,0.32,0,1,#,0.24,#,0.24
2003,0214460,02,054,74,0,1,#,0.065,#,0.065,0,1,#,0.3,#,0.3
2003,0213200,02,055,01,0,1,#,0.14,#,0.14,0,1,#,0.34,#,0.34
2003,0213220,02,056,01,0,1,#,0.18,#,0.18,0,1,#,0.26,#,0.26
2003,0213230,02,057,01,0,1,#,0.044,#,0.044,0,1,#,0.18,#,0.18
2003,0213260,02,058,01,0,1,#,0.043,#,0.043,0,1,#,0.21,#,0.21
2003,0211950,02,060,01,0,1,#,0.28,#,0.28,0,1,#,6.7,#,6.7
2003,0214590,02,201,02,0,1,#,0.2,#,0.2,0,1,#,1.4,#,1.4
2003,0211510,02,203,02,0,1,#,0.042,#,0.042,0,1,#,0.19,#,0.19
2003,0211520,02,204,01,0,1,#,0.041,#,0.041,0,1,#,0.37,#,0.37
2003,0211670,02,213,05,0,1,#,0.099,#,0.099,0,1,#,0.5,#,0.5
2003,0211690,02,215,01,0,1,#,0.099,#,0.099,0,1,#,0.41,#,0.41
2003,0211760,02,219,03,0,1,#,0.54,#,0.54,0,1,#,0.36,#,0.36
2003,0211800,02,221,03,0,1,#,0.94,#,0.94,0,1,#,0.35,#,0.35
2003,0212080,02,246,01,0,1,#,0.042,#,0.042,0,1,#,0.21,#,0.21
2003,0212310,02,257,07,0,1,#,0.043,#,0.043,0,1,#,0.18,#,0.18
2003,0214450,02,258,01,0,1,#,0.048,#,0.048,0,1,#,0.27,#,0.27
2003,0212900,02,287,03,0,1,#,0.049,#,0.049,0,1,#,0.81,#,0.81
2003,0214490,02,297,02,0,1,#,0.064,#,0.064,0,1,#,0.6,#,0.6
2003,0220660,02,501,01,0,1,#,0.09,#,0.09,0,1,#,11,#,11
2003,0220670,02,501,02,0,1,#,0.042,#,0.042,0,1,#,10,#,10
2003,0220680,02,501,51,0,1,#,0.061,#,0.061,999,999,E,99999,E,99999
2003,0220770,02,502,01,0,1,#,0.073,#,0.073,0,1,#,9.9,#,9.9
2003,0220820,02,502,54,0,1,#,0.077,#,0.077,0,1,#,25,#,25
2003,0220840,02,502,56,0,1,#,0.046,#,0.046,0,1,#,22,#,22
2003,0230250,02,606,02,0,1,#,0.067,#,0.067,0,1,#,0.26,#,0.26
2003,0230320,02,608,03,0,1,#,0.043,#,0.043,0,1,#,0.2,#,0.2
2003,0230330,02,608,04,0,1,#,0.044,#,0.044,0,1,#,0.39,#,0.39
2003,0230790,02,612,01,0,1,#,0.048,#,0.048,0,1,#,7.6,#,7.6
2003,0230830,02,613,01,0,1,#,0.045,#,0.045,0,1,#,2.3,#,2.3
2003,0231290,02,619,01,0,1,#,0.041,#,0.041,0,1,#,2.9,#,2.9
2003,0231300,02,619,02,0,1,#,0.041,#,0.041,0,1,#,1.5,#,1.5
2003,0231320,02,619,04,0,1,#,0.06,#,0.06,0,1,#,2.5,#,2.5
2003,0231620,02,621,02,0,1,#,0.042,#,0.042,0,1,#,0.19,#,0.19
2003,0231640,02,621,04,0,1,#,0.054,#,0.054,0,1,#,0.23,#,0.23
2003,0310060,03,002,54,0,1,#,0.051,#,0.051,0,1,#,0.62,#,0.62
2003,0310100,03,008,02,0,1,#,0.036,#,0.036,0,1,#,0.43,#,0.43
2003,0310170,03,011,01,0,1,#,0.048,#,0.048,0,1,#,0.52,#,0.52
2003,0310250,03,012,01,0,1,#,0.047,#,0.047,0,1,#,0.37,#,0.37
2003,0310260,03,012,56,0,1,#,0.044,#,0.044,0,1,#,0.54,#,0.54
2003,0310290,03,016,51,0,1,#,0.12,#,0.12,0,1,#,0.42,#,0.42
2003,0310480,03,019,54,0,1,#,0.08,#,0.08,0,1,#,2.5,#,2.5
2003,0310520,03,021,01,0,1,#,0.062,#,0.062,0,1,#,0.37,#,0.37
2003,0310530,03,022,01,0,1,#,0.052,#,0.052,0,1,#,0.41,#,0.41
2003,0310560,03,023,01,0,1,#,0.042,#,0.042,0,1,#,0.36,#,0.36
2003,0310590,03,025,01,0,1,#,0.044,#,0.044,0,1,#,0.41,#,0.41
2003,0310620,03,027,01,0,1,#,0.067,#,0.067,0,1,#,0.43,#,0.43
2003,0310640,03,028,01,0,1,#,0.096,#,0.096,0,1,#,0.38,#,0.38
2003,0310700,03,032,01,0,1,#,0.11,#,0.11,0,1,#,0.52,#,0.52
2003,0310710,03,033,01,0,1,#,0.36,#,0.36,0,1,#,0.35,#,0.35
2003,0310720,03,034,01,0,1,#,0.38,#,0.38,0,1,#,1.4,#,1.4
2003,0310730,03,034,51,0,1,#,0.32,#,0.32,0,1,#,2.7,#,2.7
2003,0310760,03,036,01,0,1,#,0.089,#,0.089,0,1,#,0.35,#,0.35
2003,0310770,03,037,01,0,1,#,0.036,#,0.036,0,1,#,0.85,#,0.85
2003,0310810,03,040,02,0,1,#,0.062,#,0.062,0,1,#,0.83,#,0.83
2003,0310870,03,044,01,0,1,#,0.072,#,0.072,0,1,#,0.44,#,0.44
2003,0310880,03,044,02,0,1,#,0.13,#,0.13,0,1,#,0.45,#,0.45
2003,0310950,03,046,02,0,1,#,0.043,#,0.043,0,1,#,0.43,#,0.43
2003,0310960,03,046,03,0,1,#,0.12,#,0.12,0,1,#,0.37,#,0.37
2003,0311950,03,047,02,0,1,#,0.055,#,0.055,0,1,#,0.76,#,0.76
2003,0312690,03,048,51,0,1,#,0.068,#,0.068,0,1,#,0.41,#,0.41
2003,0311090,03,052,01,0,1,#,0.056,#,0.056,0,1,#,0.35,#,0.35
2003,0311120,03,054,02,0,1,#,0.045,#,0.045,0,1,#,0.37,#,0.37
2003,0311150,03,056,02,0,1,#,0.048,#,0.048,0,1,#,0.36,#,0.36
2003,0311160,03,056,03,0,1,#,0.051,#,0.051,0,1,#,0.42,#,0.42
2003,0312150,03,057,51,0,1,#,0.059,#,0.059,0,1,#,0.38,#,0.38
2003,0311260,03,059,01,0,1,#,0.86,#,0.86,0,1,#,0.66,#,0.66
2003,0311290,03,061,01,0,1,#,0.048,#,0.048,0,1,#,0.4,#,0.4
2003,0311360,03,065,01,0,1,#,0.081,#,0.081,0,1,#,0.41,#,0.41
2003,0311370,03,066,01,0,1,#,0.09,#,0.09,0,1,#,0.37,#,0.37
2003,0311400,03,067,01,0,1,#,0.22,#,0.22,0,1,#,0.36,#,0.36
2003,0311410,03,068,01,0,1,#,0.3,#,0.3,0,1,#,0.55,#,0.55
2003,0311520,03,074,01,0,1,#,0.064,#,0.064,0,1,#,0.36,#,0.36
2003,0311640,03,077,51,0,1,#,0.037,#,0.037,0,1,#,0.42,#,0.42
2003,0311710,03,081,01,0,1,#,0.055,#,0.055,0,1,#,0.36,#,0.36
2003,0311730,03,082,51,0,1,#,0.36,#,0.36,0,1,#,0.53,#,0.53
2003,0311880,03,096,01,0,1,#,0.048,#,0.048,0,1,#,0.35,#,0.35
2003,0312730,03,246,01,0,1,#,0.038,#,0.038,0,1,#,0.35,#,0.35
2003,0312740,03,247,01,0,1,#,0.037,#,0.037,0,1,#,0.4,#,0.4
2003,0312720,03,248,01,0,1,#,0.049,#,0.049,0,1,#,0.41,#,0.41
2003,0312850,03,250,01,0,1,#,0.043,#,0.043,0,1,#,0.53,#,0.53
2003,0312880,03,251,01,0,1,#,0.11,#,0.11,0,1,#,0.41,#,0.41
2003,0312890,03,252,01,0,1,#,0.041,#,0.041,0,1,#,0.42,#,0.42
2003,0312900,03,253,01,0,1,#,0.035,#,0.035,0,1,#,0.36,#,0.36
2003,0312910,03,254,01,0,1,#,0.039,#,0.039,0,1,#,0.4,#,0.4
2003,0312920,03,255,01,0,1,#,0.037,#,0.037,0,1,#,0.41,#,0.41
2003,0312930,03,256,01,0,1,#,0.035,#,0.035,0,1,#,0.35,#,0.35
2003,0320060,03,503,01,0,1,#,0.083,#,0.083,0,1,#,7.6,#,7.6
2003,0320180,03,509,01,0,1,#,0.077,#,0.077,0,1,#,4.4,#,4.4
2003,0330010,03,604,01,0,1,#,0.037,#,0.037,0,1,#,0.72,#,0.72
2003,0330040,03,605,01,0,1,#,0.36,#,0.36,0,1,#,1.7,#,1.7
2003,0330130,03,610,01,0,1,#,0.041,#,0.041,0,1,#,0.42,#,0.42
2003,0330190,03,612,01,0,1,#,0.043,#,0.043,0,1,#,1.1,#,1.1
2003,0330370,03,620,01,0,1,#,0.051,#,0.051,0,1,#,4.1,#,4.1
2003,0410010,04,001,01,0,2,#,0.072,#,0.068,999,1,#,0.31,#,0.31
2003,0410050,04,002,01,0,1,#,0.073,#,0.073,999,1,#,0.61,#,0.61
2003,0410060,04,002,51,0,2,#,0.087,#,0.075,999,1,#,0.64,#,0.64
2003,0411510,04,003,01,1,4,#,3.9,#,1.1,999,1,#,2.1,#,2.1
2003,0410180,04,005,01,0,1,#,0.074,#,0.074,999,999,E,99999,E,99999
2003,0410190,04,006,01,1,4,#,1.1,#,0.52,999,1,#,0.34,#,0.34
2003,0410210,04,008,01,0,1,#,0.19,#,0.19,999,1,#,9.1,#,9.1
2003,0410250,04,010,01,0,1,#,0.36,#,0.36,999,1,#,1.6,#,1.6
2003,0411880,04,010,53,0,1,#,0.31,#,0.31,999,1,#,2,#,2
2003,0410280,04,011,01,0,1,#,0.068,#,0.068,999,999,E,99999,E,99999
2003,0410360,04,013,01,0,1,#,0.07,#,0.07,999,999,E,99999,E,99999
2003,0410380,04,014,01,0,1,#,0.07,#,0.07,999,999,E,99999,E,99999
2003,0410500,04,016,01,0,1,#,0.076,#,0.076,999,999,E,99999,E,99999
2003,0410530,04,017,01,1,1,#,1.2,#,1.2,999,1,#,0.55,#,0.55
2003,0410580,04,019,01,0,1,#,0.17,#,0.17,999,999,E,99999,E,99999
2003,0410620,04,021,01,2,4,#,3.2,#,1.5,999,1,#,8.9,#,8.9
2003,0410630,04,022,01,0,1,#,0.16,#,0.16,999,1,#,1.3,#,1.3
2003,0410670,04,023,01,1,4,#,2.8,#,1.2,999,1,#,10,#,10
2003,0410720,04,025,51,0,1,#,0.12,#,0.12,999,999,E,99999,E,99999
2003,0410750,04,026,01,0,1,#,0.25,#,0.25,999,1,#,0.48,#,0.48
2003,0410770,04,027,01,0,2,#,0.25,#,0.16,999,1,#,0.44,#,0.44
2003,0411860,04,027,61,0,2,#,0.22,#,0.14,999,1,#,3.3,#,3.3
2003,0410800,04,028,01,0,2,#,0.26,#,0.18,999,1,#,0.43,#,0.43
2003,0410930,04,030,04,0,2,#,0.065,#,0.064,999,1,#,0.24,#,0.24
2003,0410970,04,031,01,0,2,#,0.074,#,0.072,999,1,#,1,#,1
2003,0411820,04,031,60,0,2,#,0.25,#,0.16,999,1,#,0.54,#,0.54
2003,0411000,04,032,01,0,1,#,0.099,#,0.099,999,1,#,1.8,#,1.8
2003,0411010,04,032,51,0,4,#,0.16,#,0.11,999,4,#,0.75,#,0.61
2003,0411070,04,036,01,0,1,#,0.26,#,0.26,999,1,#,6.6,#,6.6
2003,0411080,04,037,01,0,1,#,0.073,#,0.073,999,999,E,99999,E,99999
2003,0411130,04,038,01,0,1,#,0.078,#,0.078,999,1,#,5.8,#,5.8
2003,0411150,04,038,53,0,1,#,0.096,#,0.096,999,1,#,3.5,#,3.5
2003,0411200,04,041,01,0,1,#,0.082,#,0.082,999,999,E,99999,E,99999
2003,0411240,04,043,02,0,1,#,0.82,#,0.82,999,1,#,2.1,#,2.1
2003,0411280,04,045,01,0,1,#,0.073,#,0.073,999,999,E,99999,E,99999
2003,0411290,04,046,01,0,1,#,0.093,#,0.093,999,999,E,99999,E,99999
2003,0411300,04,047,01,0,1,#,0.072,#,0.072,999,999,E,99999,E,99999
2003,0411310,04,048,01,0,1,#,0.098,#,0.098,999,999,E,99999,E,99999
2003,0411320,04,049,01,3,4,#,2.4,#,1.9,999,1,#,9.2,#,9.2
2003,0411330,04,050,01,0,1,#,0.17,#,0.17,999,1,#,17,#,17
2003,0411360,04,052,01,0,1,#,0.067,#,0.067,999,999,E,99999,E,99999
2003,0411380,04,054,01,0,1,#,0.073,#,0.073,999,999,E,99999,E,99999
2003,0411430,04,055,01,0,1,#,0.1,#,0.1,999,999,E,99999,E,99999
2003,0411490,04,056,01,0,2,#,0.068,#,0.066,999,1,#,0.68,#,0.68
2003,0411460,04,058,01,0,1,#,0.94,#,0.94,999,999,E,99999,E,99999
2003,0411470,04,059,01,0,1,#,0.11,#,0.11,999,999,E,99999,E,99999
2003,0420050,04,501,01,0,1,#,0.071,#,0.071,999,999,E,99999,E,99999
2003,0420070,04,502,01,0,1,#,0.066,#,0.066,999,999,E,99999,E,99999
2003,0420120,04,504,01,0,1,#,0.068,#,0.068,999,999,E,99999,E,99999
2003,0420140,04,505,01,0,1,#,0.076,#,0.076,999,1,#,4.4,#,4.4
2003,0420180,04,506,01,0,1,#,0.069,#,0.069,999,999,E,99999,E,99999
2003,0420190,04,507,01,0,2,#,0.12,#,0.093,999,1,#,3.5,#,3.5
2003,0420220,04,508,01,6,10,#,5.5,#,1.8,999,1,#,10,#,10
2003,0420230,04,509,01,0,1,#,0.63,#,0.63,999,999,E,99999,E,99999
2003,0420240,04,510,01,0,2,#,0.32,#,0.2,999,1,#,8.4,#,8.4
2003,0420390,04,511,01,0,1,#,0.071,#,0.071,999,999,E,99999,E,99999
2003,0430010,04,601,01,0,1,#,0.13,#,0.13,999,1,#,14,#,14
2003,0430170,04,605,02,0,1,#,0.11,#,0.11,999,1,#,16,#,16
2003,0430290,04,607,01,0,1,#,0.079,#,0.079,999,1,#,20,#,20
2003,0430380,04,610,01,0,1,#,0.074,#,0.074,999,1,#,14,#,14
2003,0430440,04,611,01,0,1,#,0.065,#,0.065,999,1,#,0.6,#,0.6
2003,0430450,04,611,02,0,1,#,0.068,#,0.068,999,1,#,8.3,#,8.3
2003,0430460,04,611,03,0,1,#,0.077,#,0.077,999,999,E,99999,E,99999
2003,0430520,04,612,03,0,1,#,0.064,#,0.064,999,1,#,9,#,9
2003,0430680,04,613,01,0,1,#,0.068,#,0.068,999,999,E,99999,E,99999
2003,0430810,04,616,01,0,1,#,0.081,#,0.081,999,999,E,99999,E,99999
2003,0430850,04,618,01,0,1,#,0.071,#,0.071,999,999,E,99999,E,99999
2003,0430940,04,620,04,0,1,#,0.069,#,0.069,999,999,E,99999,E,99999
2003,0431040,04,621,01,0,1,#,0.069,#,0.069,999,999,E,99999,E,99999
2003,0431710,04,623,03,0,1,#,0.068,#,0.068,999,1,#,26,#,26
2003,0431270,04,625,07,0,1,#,0.065,#,0.065,999,999,E,99999,E,99999
2003,0431280,04,625,08,0,1,#,0.067,#,0.067,999,999,E,99999,E,99999
2003,0431300,04,625,10,0,1,#,0.065,#,0.065,999,999,E,99999,E,99999
2003,0431310,04,625,11,0,1,#,0.073,#,0.073,999,999,E,99999,E,99999
2003,0510010,05,001,01,0,1,#,0.071,#,0.071,0,1,#,0.39,#,0.39
2003,0510020,05,002,01,0,1,#,0.13,#,0.13,0,1,#,0.37,#,0.37
2003,0510070,05,003,06,0,1,#,0.076,#,0.076,0,1,#,0.5,#,0.5
2003,0510160,05,005,01,0,1,#,0.077,#,0.077,0,1,#,0.32,#,0.32
2003,0510190,05,007,01,0,1,#,0.069,#,0.069,0,1,#,0.32,#,0.32
2003,0510270,05,012,01,0,1,#,0.063,#,0.063,0,1,#,0.44,#,0.44
2003,0510350,05,026,01,0,1,#,0.13,#,0.13,0,1,#,0.31,#,0.31
2003,0510530,05,053,09,0,4,#,0.63,#,0.24,0,4,#,9.4,#,8.3
2003,0510670,05,058,01,0,1,#,0.068,#,0.068,0,1,#,0.42,#,0.42
2003,0510760,05,066,01,0,1,#,0.21,#,0.21,0,1,#,0.42,#,0.42
2003,0510780,05,068,01,0,1,#,0.066,#,0.066,0,1,#,0.55,#,0.55
2003,0510880,05,077,01,0,1,#,0.12,#,0.12,0,1,#,0.33,#,0.33
2003,0510980,05,081,01,0,1,#,0.064,#,0.064,0,1,#,0.32,#,0.32
2003,0511060,05,090,01,0,1,#,0.22,#,0.22,0,1,#,2.1,#,2.1
2003,0511090,05,095,01,0,1,#,0.076,#,0.076,0,1,#,1.9,#,1.9
2003,0511180,05,100,01,0,1,#,0.22,#,0.22,0,1,#,0.49,#,0.49
2003,0511230,05,103,01,0,1,#,0.3,#,0.3,0,1,#,0.52,#,0.52
2003,0511270,05,104,02,0,1,#,0.066,#,0.066,0,1,#,0.49,#,0.49
2003,0511290,05,105,01,0,1,#,0.075,#,0.075,0,1,#,6.6,#,6.6
2003,0511360,05,109,01,0,1,#,0.23,#,0.23,0,1,#,1,#,1
2003,0511390,05,110,01,0,1,#,0.4,#,0.4,0,1,#,1.6,#,1.6
2003,0511600,05,129,01,0,1,#,0.082,#,0.082,0,1,#,0.34,#,0.34
2003,0511640,05,131,01,0,1,#,0.34,#,0.34,0,1,#,0.57,#,0.57
2003,0520010,05,501,01,0,1,#,0.09,#,0.09,0,1,#,11,#,11
2003,0520020,05,501,02,0,1,#,0.042,#,0.042,0,1,#,10,#,10
2003,0520060,05,501,57,0,1,#,0.061,#,0.061,999,,,,,
2003,0520140,05,502,01,0,1,#,0.061,#,0.061,999,999,E,99999,E,99999
2003,0520400,05,503,07,0,1,#,0.15,#,0.15,0,1,#,12,#,12
2003,0530540,05,608,01,0,1,#,0.06,#,0.06,0,1,#,0.34,#,0.34
2003,0530560,05,609,01,0,1,#,0.066,#,0.066,0,1,#,3.5,#,3.5
2003,0530620,05,610,02,0,1,#,0.07,#,0.07,0,1,#,0.42,#,0.42
2003,0530780,05,611,02,0,1,#,0.062,#,0.062,0,1,#,0.69,#,0.69
2003,0530570,05,612,01,0,1,#,0.067,#,0.067,0,1,#,0.51,#,0.51
2003,0530090,05,613,01,0,1,#,0.064,#,0.064,0,1,#,1.8,#,1.8
2003,0530100,05,614,01,0,1,#,0.18,#,0.18,0,1,#,0.99,#,0.99
2003,0530340,05,615,01,0,1,#,0.065,#,0.065,0,1,#,0.5,#,0.5
2003,0530260,05,618,01,0,1,#,0.094,#,0.094,0,1,#,14,#,14
2003,0530270,05,619,01,0,1,#,0.14,#,0.14,0,1,#,10,#,10
2003,0610030,06,002,01,0,1,#,0.1,#,0.1,999,999,E,99999,E,99999
2003,0610040,06,002,02,0,1,#,0.097,#,0.097,0,1,#,1,#,1
2003,0610110,06,002,56,0,3,#,0.14,#,0.11,0,3,#,8.4,#,6.3
2003,0610140,06,003,53,0,1,#,0.19,#,0.19,0,1,#,9,#,9
2003,0610190,06,005,01,0,1,#,0.056,#,0.056,0,1,#,0.74,#,0.74
2003,0610200,06,006,01,0,1,#,0.089,#,0.089,0,1,#,0.47,#,0.47
2003,0610310,06,013,01,0,1,#,0.36,#,0.36,0,1,#,6.2,#,6.2
2003,0610350,06,014,01,0,1,#,0.09,#,0.09,0,1,#,3.5,#,3.5
2003,0611090,06,014,53,0,1,#,0.082,#,0.082,0,1,#,0.74,#,0.74
2003,0610400,06,015,01,0,1,#,0.9,#,0.9,0,1,#,0.86,#,0.86
2003,0610480,06,022,01,0,1,#,0.095,#,0.095,0,1,#,0.16,#,0.16
2003,0610510,06,024,01,0,1,#,0.29,#,0.29,0,1,#,0.23,#,0.23
2003,0610700,06,214,01,0,1,#,0.046,#,0.046,0,1,#,0.33,#,0.33
2003,0610810,06,225,01,0,1,#,0.42,#,0.42,0,1,#,4,#,4
2003,0611080,06,242,51,0,2,#,0.11,#,0.081,0,1,#,0.36,#,0.36
2003,0620010,06,401,01,0,1,#,0.087,#,0.087,0,1,#,7.4,#,7.4
2003,0620080,06,406,01,0,1,#,0.025,#,0.025,0,1,#,5.1,#,5.1
2003,0630010,06,601,01,0,1,#,0.043,#,0.043,0,1,#,4.8,#,4.8
2003,0630070,06,604,01,0,1,#,0.026,#,0.026,0,1,#,2.3,#,2.3
2003,0710010,07,001,01,0,1,#,0.055,#,0.055,0,1,#,0.43,#,0.43
2003,0710090,07,003,52,0,1,#,0.17,#,0.17,0,1,#,0.3,#,0.3
2003,0710100,07,004,01,0,1,#,0.18,#,0.18,0,1,#,0.21,#,0.21
2003,0710130,07,005,01,0,1,#,0.043,#,0.043,0,1,#,0.26,#,0.26
2003,0710220,07,007,01,0,2,#,0.074,#,0.058,0,2,#,8.5,#,6.4
