西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1992,0110140,01,005,02,0,#,7,#,8.7,1,12,#,9.2,#,14,0,12,#,11,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.5,<,0.5,<,0.5,#,0.9,#,2.7,999,12,#,0.9,#,2.7,999,12,#,1.6,#,1.7,#,1.7,#,1,#,16,0,12,#,4,#,31,#,1700,2,12,#,570,E,99999,E,99999,999,999,E,99999
1992,0110130,01,005,52,0,#,6.8,#,8.1,0,12,#,9.5,#,14,0,12,#,12,#,1.1,#,2.1,1,10,#,1.1,#,2.1,1,10,#,1.7,#,1.9,#,2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,28,1,11,#,9,#,170,#,2300,3,6,#,1300,N,0.5,N,0.5,999,2,N,0.5
1992,0110160,01,006,02,0,#,7.1,#,8.8,1,24,#,7.2,#,14,1,24,#,11,<,0.5,#,2.5,1,24,#,0.7,#,2.2,1,12,#,1.2,#,1,#,1.4,#,2.7,#,6,999,24,#,2.7,#,6,999,12,#,4.6,#,4.7,#,5.2,#,1,#,24,0,24,#,7,#,490,#,9200000,21,24,#,550000,E,99999,E,99999,999,999,E,99999
1992,0110170,01,007,01,0,#,7,#,8.7,1,24,#,6,#,13,0,24,#,11,#,0.5,#,5.3,5,24,#,0.8,#,5.3,1,12,#,2.2,#,2.1,#,2.8,#,3.4,#,8.5,999,24,#,3.4,#,8.3,999,12,#,5.9,#,6,#,6.7,#,1,#,65,4,24,#,15,#,1700,#,330000,20,24,#,35000,N,0.5,N,0.5,999,2,N,0.5
1992,0110180,01,007,51,0,#,7,#,8.4,0,24,#,6.5,#,12,0,24,#,10,#,0.5,#,3.2,2,24,#,0.6,#,3.2,1,12,#,1.7,#,1.4,#,2.4,#,2.9,#,7.6,999,24,#,3,#,7.5,999,12,#,5.6,#,5.7,#,6.1,#,3,#,63,5,24,#,17,#,330,#,92000,7,24,#,8500,E,99999,E,99999,999,999,E,99999
1992,0110190,01,007,52,0,#,7.4,#,9.7,3,12,#,8.6,#,14,0,12,#,11,#,0.6,#,3.7,2,12,#,0.6,#,3.7,2,12,#,1.9,#,1.6,#,2.3,#,3.3,#,6.9,999,12,#,3.3,#,6.9,999,12,#,5.2,#,5.1,#,6,#,3,#,52,1,12,#,10,#,790,#,250000,8,12,#,35000,E,99999,E,99999,999,999,E,99999
1992,0110230,01,008,02,0,#,7.3,#,8.2,0,12,#,9.4,#,14,0,12,#,12,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.6,#,0.5,#,0.5,#,1.2,#,4.5,999,12,#,1.2,#,4.5,999,12,#,2.2,#,2,#,2.3,#,1,#,21,0,12,#,6,#,7,#,130000,2,12,#,11000,E,99999,E,99999,999,999,E,99999
1992,0110220,01,008,52,0,#,6.8,#,7.9,0,8,#,9.5,#,14,0,8,#,11,<,0.5,#,0.8,0,8,<,0.5,#,0.8,0,8,#,0.6,#,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,46,2,8,#,13,#,2,#,2400,2,8,#,330,E,99999,E,99999,999,999,E,99999
1992,0110240,01,009,01,0,#,7.1,#,8,0,27,#,9.5,#,14,0,27,#,11,<,0.5,#,0.9,0,27,<,0.5,#,0.6,0,12,#,0.5,<,0.5,#,0.5,#,1,#,2.7,999,27,#,1.3,#,2.7,999,12,#,2.1,#,2.1,#,2.7,#,1,#,24,0,27,#,10,#,2,#,2400,1,27,#,250,E,99999,E,99999,999,999,E,99999
1992,0110250,01,010,01,0,#,7,#,7.6,0,27,#,8.5,#,14,0,27,#,11,#,0.5,#,2.4,0,27,#,0.6,#,1.9,0,12,#,1,#,1,#,1.1,#,2.7,#,5.7,999,27,#,2.8,#,4.3,999,12,#,3.4,#,3.3,#,3.5,#,2,#,36,1,27,#,13,#,330,#,1600000,11,27,#,69000,E,99999,E,99999,999,999,E,99999
1992,0110260,01,010,02,0,#,6.9,#,7.8,0,12,#,9.7,#,13,0,12,#,11,<,0.5,#,2,0,12,<,0.5,#,2,0,12,#,1,#,0.9,#,1,#,2.2,#,5.7,999,12,#,2.2,#,5.7,999,12,#,3.1,#,2.8,#,3.1,#,2,#,24,0,12,#,7,#,330,#,1600000,4,12,#,150000,E,99999,E,99999,999,999,E,99999
1992,0110270,01,010,03,0,#,7,#,7.9,0,27,#,9.4,#,13,0,27,#,11,#,0.5,#,3.8,1,27,#,0.5,#,2.3,0,12,#,1.1,#,1,#,1.2,#,2.5,#,5.7,999,27,#,2.5,#,5.7,999,12,#,3.5,#,3.4,#,3.6,#,2,#,25,0,27,#,10,#,330,#,3500000,21,27,#,350000,E,99999,E,99999,999,999,E,99999
1992,0110280,01,010,51,0,#,7,#,8,0,27,#,9.5,#,13,0,27,#,11,<,0.5,#,3.4,1,27,<,0.5,#,1.6,0,12,#,0.9,#,0.9,#,1,#,2.2,#,5.6,999,27,#,2.3,#,4.7,999,12,#,3.1,#,2.9,#,3.5,#,1,#,24,0,27,#,8,#,220,#,28000,6,27,#,4200,E,99999,E,99999,999,999,E,99999
1992,0110290,01,010,52,0,#,7.2,#,7.6,0,4,#,8.9,#,13,0,4,#,11,#,0.5,#,1,0,4,#,0.5,#,1,0,4,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,20,0,4,#,10,#,130,#,350,0,4,#,240,E,99999,E,99999,999,999,E,99999
1992,0110310,01,011,01,0,#,7.1,#,8.3,0,12,#,8.8,#,14,0,12,#,12,<,0.5,#,2.2,1,12,<,0.5,#,2.2,1,12,#,1.2,#,1.2,#,1.4,#,2.9,#,8.9,999,12,#,2.9,#,8.9,999,12,#,5.1,#,5.2,#,5.6,#,2,#,120,2,12,#,21,#,1700,#,92000,12,12,#,32000,E,99999,E,99999,999,999,E,99999
1992,0110320,01,012,01,0,#,6.9,#,7.8,0,24,#,7.4,#,13,0,24,#,11,#,0.6,#,3.5,2,24,#,1,#,2.4,0,12,#,1.8,#,1.9,#,2.2,#,3.6,#,9.9,999,24,#,4.1,#,9.2,999,12,#,6.1,#,6.3,#,6.9,#,3,#,180,4,24,#,32,#,2200,#,160000,21,24,#,40000,E,99999,E,99999,999,999,E,99999
1992,0110330,01,013,01,0,#,7.4,#,9.4,7,24,#,5.1,#,14,0,24,#,10,#,0.5,#,4.9,6,24,#,0.6,#,4.7,2,12,#,2.2,#,2,#,2.9,#,3.1,#,11,999,24,#,3.8,#,9.9,999,12,#,6.3,#,6.1,#,7.7,#,2,#,28,1,24,#,9,#,21,#,110000,2,24,#,6800,E,99999,E,99999,999,999,E,99999
1992,0110340,01,014,01,0,#,6.5,#,8,0,4,#,9.6,#,12,0,4,#,11,#,0.5,#,1.3,0,4,#,0.5,#,1.3,0,4,#,0.9,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,5,0,4,#,4,#,220,#,700,0,4,#,420,E,99999,E,99999,999,999,E,99999
1992,0110350,01,015,01,0,#,6.7,#,7.8,0,12,#,8.7,#,13,0,12,#,11,#,0.9,#,3.1,1,12,#,0.9,#,3.1,1,12,#,1.5,#,1.3,#,1.6,#,3.2,#,6.9,999,12,#,3.2,#,6.9,999,12,#,4.6,#,4.2,#,4.9,#,3,#,19,0,12,#,8,#,1400,#,110000,9,12,#,20000,E,99999,E,99999,999,999,E,99999
1992,0110360,01,016,01,0,#,6.9,#,7.4,0,12,#,8.6,#,13,0,12,#,11,<,0.5,#,0.8,0,12,<,0.5,#,0.8,0,12,#,0.6,<,0.5,<,0.5,#,2.9,#,5.6,999,12,#,2.9,#,5.6,999,12,#,4.2,#,4.4,#,4.8,#,1,#,24,0,12,#,5,#,46,#,54000,11,12,#,5000,E,99999,E,99999,999,999,E,99999
1992,0110370,01,017,01,0,#,6.7,#,7.4,0,12,#,8.1,#,13,0,12,#,11,<,0.5,#,2,0,12,<,0.5,#,2,0,12,#,0.8,#,0.6,#,0.7,#,3.4,#,9.2,999,12,#,3.4,#,9.2,999,12,#,5,#,4.8,#,5.3,#,1,#,37,1,12,#,8,#,130,#,7000,6,12,#,2100,N,0.5,N,0.5,999,2,N,0.5
1992,0110380,01,018,01,0,#,6.7,#,9.1,2,24,#,7.1,#,15,0,24,#,11,<,0.5,#,7.3,2,24,#,0.5,#,7,1,12,#,1.6,#,1.2,#,1.3,#,3,#,11,999,24,#,3.8,#,10,999,12,#,6,#,5.5,#,6.3,#,4,#,86,6,24,#,22,#,1100,#,170000,17,24,#,32000,N,0.5,N,0.5,999,3,N,0.5
1992,0110390,01,018,51,0,#,6.6,#,7.4,0,12,#,6.6,#,13,0,12,#,11,<,0.5,#,1.7,0,12,<,0.5,#,1.7,0,12,#,0.7,#,0.5,#,0.6,#,3.5,#,9.6,999,12,#,3.5,#,9.6,999,12,#,5,#,4.5,#,5.5,#,2,#,40,1,12,#,10,#,170,#,17000,3,12,#,3800,N,0.5,N,0.5,999,2,N,0.5
1992,0110400,01,019,01,0,#,7.2,#,8,0,12,#,9.1,#,14,0,12,#,12,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.6,#,0.6,#,0.7,#,1.6,#,3.7,999,12,#,1.6,#,3.7,999,12,#,2.5,#,2.4,#,2.7,<,1,#,31,1,12,#,6,#,17,#,13000,9,12,#,1700,E,99999,E,99999,999,999,E,99999
1992,0110410,01,020,01,0,#,7.3,#,8.6,1,12,#,9.6,#,14,0,12,#,12,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.7,#,0.5,#,0.7,#,1.8,#,5,999,12,#,1.8,#,5,999,12,#,3,#,2.8,#,3.3,<,1,#,15,0,12,#,5,#,110,#,79000,6,12,#,12000,E,99999,E,99999,999,999,E,99999
1992,0110420,01,021,01,0,#,7,#,7.7,0,12,#,8.5,#,14,0,12,#,11,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.6,<,0.5,<,0.5,#,1.7,#,5.7,999,12,#,1.7,#,5.7,999,12,#,2.8,#,2.4,#,3,<,1,#,17,0,12,#,4,#,330,#,22000,9,12,#,6600,E,99999,E,99999,999,999,E,99999
1992,0110430,01,022,01,0,#,6,#,8.3,1,6,#,10,#,14,0,6,#,12,<,0.5,#,2.1,1,6,<,0.5,#,2.1,1,6,#,1.2,#,1.3,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,30,1,6,#,7,#,13,#,130,0,6,#,50,E,99999,E,99999,999,999,E,99999
1992,0110440,01,023,01,0,#,6.7,#,7.3,0,6,#,9.6,#,13,0,6,#,11,#,0.7,#,2.3,2,6,#,0.7,#,2.3,2,6,#,1.8,#,1.9,#,2.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,5,#,100,1,6,#,23,#,540,#,16000,3,6,#,4200,E,99999,E,99999,999,999,E,99999
1992,0110450,01,024,01,0,#,7,#,7.4,0,12,#,8.8,#,14,0,12,#,11,<,0.5,#,1.4,0,12,<,0.5,#,1.4,0,12,#,0.7,#,0.6,#,0.7,#,2.6,#,5.6,999,12,#,2.6,#,5.6,999,12,#,3.7,#,3.6,#,4.2,#,3,#,56,2,12,#,18,#,49,#,79000,3,12,#,8800,E,99999,E,99999,999,999,E,99999
1992,0110460,01,024,51,0,#,6.9,#,7.4,0,12,#,8.1,#,13,0,12,#,11,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.7,#,0.6,#,0.7,#,2.8,#,5.7,999,12,#,2.8,#,5.7,999,12,#,3.9,#,4,#,4.2,#,3,#,48,2,12,#,15,#,33,#,2400,0,12,#,630,N,0.5,N,0.5,999,3,N,0.5
1992,0110470,01,024,52,0,#,6.9,#,7.4,0,48,#,7.6,#,14,0,48,#,11,<,0.5,#,2,0,48,#,0.5,#,1.7,0,12,#,1,#,1,#,1,#,2.5,#,6.9,999,48,#,2.6,#,6,999,12,#,4,#,3.9,#,4.3,<,1,#,71,3,48,#,12,#,79,#,110000,16,48,#,9300,E,99999,E,99999,999,999,E,99999
1992,0110490,01,024,54,0,#,7,#,7.8,0,12,#,8.8,#,15,0,12,#,12,#,0.6,#,1.9,0,12,#,0.6,#,1.9,0,12,#,0.9,#,0.9,#,1,#,2.6,#,6.3,999,12,#,2.6,#,6.3,999,12,#,3.8,#,3.5,#,4,#,2,#,24,0,12,#,10,#,70,#,22000,5,12,#,7600,E,99999,E,99999,999,999,E,99999
1992,0113990,01,024,55,0,#,6.9,#,7.3,0,12,#,8.2,#,13,0,12,#,11,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.7,#,0.6,#,0.8,#,2.7,#,4.7,999,12,#,2.7,#,4.7,999,12,#,3.7,#,3.8,#,4.2,#,1,#,49,1,12,#,12,#,23,#,17000,1,12,#,1800,N,0.5,N,0.5,999,3,N,0.5
1992,0110500,01,025,01,0,#,7,#,8.6,1,4,#,9.3,#,12,0,4,#,10,#,0.5,#,1.3,1,4,#,0.5,#,1.3,1,4,#,0.8,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,42,2,4,#,22,#,34,#,920,3,4,#,390,E,99999,E,99999,999,999,E,99999
1992,0110520,01,026,01,0,#,6.9,#,8.4,0,4,#,9.9,#,13,0,4,#,11,#,0.5,#,0.9,0,4,#,0.5,#,0.9,0,4,#,0.6,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,63,1,4,#,18,#,130,#,1600,2,4,#,890,E,99999,E,99999,999,999,E,99999
1992,0110530,01,027,01,0,#,7,#,7.8,0,4,#,10,#,13,0,4,#,11,#,0.7,#,1.3,0,4,#,0.7,#,1.3,0,4,#,0.9,#,0.8,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,53,1,4,#,18,#,79,#,2100,0,4,#,770,E,99999,E,99999,999,999,E,99999
1992,0110540,01,028,01,0,#,7.2,#,8,0,4,#,8.8,#,11,0,4,#,10,#,0.6,#,0.7,0,4,#,0.6,#,0.7,0,4,#,0.7,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,35,1,4,#,17,#,27,#,1600,3,4,#,520,E,99999,E,99999,999,999,E,99999
1992,0110550,01,029,01,0,#,6.5,#,7.7,0,18,#,9.2,#,14,0,18,#,11,<,0.5,#,1.1,0,18,<,0.5,#,1.1,0,17,#,0.7,#,0.8,#,0.8,#,2.2,#,5.5,999,12,#,2.2,#,5.5,999,12,#,3.4,#,3.1,#,3.6,#,1,#,100,4,18,#,14,#,33,#,4900,9,18,#,1300,E,99999,E,99999,999,999,E,99999
1992,0110570,01,030,01,0,#,6.7,#,7.7,0,18,#,9.2,#,13,0,18,#,11,<,0.5,#,1.2,0,18,<,0.5,#,1.2,0,17,#,0.7,#,0.7,#,0.8,#,2,#,5.8,999,12,#,2,#,5.8,999,12,#,3.3,#,3.1,#,3.5,<,1,#,100,4,18,#,14,#,9.3,#,5400,1,18,#,1200,E,99999,E,99999,999,999,E,99999
1992,0110580,01,031,01,0,#,6.7,#,7.8,0,4,#,8.5,#,10,0,4,#,9.5,#,0.5,#,1.3,1,4,#,0.5,#,1.3,1,4,#,0.8,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,10,0,4,#,5,#,79,#,1600,4,4,#,580,E,99999,E,99999,999,999,E,99999
1992,0110590,01,032,01,0,#,7.1,#,7.7,0,4,#,9,#,10,0,4,#,9.8,#,0.5,#,1,0,4,#,0.5,#,1,0,4,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,15,0,4,#,6,#,17,#,540,2,4,#,170,E,99999,E,99999,999,999,E,99999
1992,0110600,01,033,01,0,#,7,#,7.5,0,12,#,8.7,#,14,0,12,#,11,<,0.5,#,2.1,1,12,<,0.5,#,2.1,1,12,#,0.9,#,0.8,#,0.9,#,3,#,5.9,999,12,#,3,#,5.9,999,12,#,4,#,3.9,#,4.2,#,1,#,33,1,12,#,9,#,49,#,540000,7,12,#,49000,N,0.5,N,0.5,999,2,N,0.5
1992,0110610,01,033,51,0,#,7.1,#,7.7,0,12,#,8.7,#,14,0,12,#,11,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.8,#,0.6,#,0.9,#,2.4,#,6,999,12,#,2.4,#,6,999,12,#,3.8,#,3.8,#,4.2,#,1,#,72,1,12,#,12,#,79,#,92000,5,12,#,8500,E,99999,E,99999,999,999,E,99999
1992,0110620,01,034,01,0,#,6.7,#,7.8,0,4,#,8.9,#,12,0,4,#,10,#,0.7,#,1,0,4,#,0.7,#,1,0,4,#,0.8,#,0.8,#,0.9,#,4.4,#,5.5,999,4,#,4.4,#,5.5,999,4,#,5.1,#,5.3,#,5.4,#,1,#,4,0,4,#,2,#,78,#,2200,4,4,#,1200,E,99999,E,99999,999,999,E,99999
1992,0114090,01,034,51,0,#,6.7,#,7.7,0,4,#,9.5,#,11,0,4,#,10,#,0.6,#,1.5,1,4,#,0.6,#,1.5,1,4,#,0.9,#,0.8,#,0.9,#,4.2,#,5.9,999,4,#,4.2,#,5.9,999,4,#,4.9,#,4.8,#,5,#,1,#,4,0,4,#,3,#,78,#,1700,4,4,#,920,E,99999,E,99999,999,999,E,99999
1992,0114130,01,034,52,0,#,6.6,#,8.2,0,4,#,9.6,#,12,0,4,#,10,<,0.5,#,1.1,1,4,<,0.5,#,1.1,1,4,#,0.7,#,0.6,#,0.6,#,4.3,#,6.7,999,4,#,4.3,#,6.7,999,4,#,5.7,#,6,#,6.1,#,1,#,26,1,4,#,9,#,170,#,1300,4,4,#,870,E,99999,E,99999,999,999,E,99999
1992,0110630,01,035,01,0,#,6.4,#,8,1,4,#,8.2,#,11,0,4,#,9.7,#,1,#,2.7,2,4,#,1,#,2.7,2,4,#,2,#,2.2,#,2.6,#,5.4,#,10,999,4,#,5.4,#,10,999,4,#,7.2,#,6.7,#,7.4,#,6,#,21,0,4,#,10,#,230,#,35000,2,4,#,12000,E,99999,E,99999,999,999,E,99999
1992,0110640,01,036,01,0,#,6.4,#,7.3,1,4,#,9.8,#,11,0,4,#,10,#,0.6,#,1,0,4,#,0.6,#,1,0,4,#,0.8,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,10,0,4,#,7,#,170,#,4600,4,4,#,2100,E,99999,E,99999,999,999,E,99999
1992,0110650,01,037,01,0,#,6.7,#,7.4,0,4,#,9.8,#,12,0,4,#,11,#,0.8,#,1.1,0,4,#,0.8,#,1.1,0,4,#,1,#,1.1,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,31,1,4,#,11,#,350,#,1700,2,4,#,1100,E,99999,E,99999,999,999,E,99999
1992,0110660,01,037,51,0,#,6.6,#,7.3,0,4,#,9.7,#,11,0,4,#,10,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.6,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,4,0,4,#,3,#,1100,#,35000,4,4,#,15000,E,99999,E,99999,999,999,E,99999
1992,0110670,01,038,01,0,#,6.5,#,7.5,0,4,#,9.9,#,11,0,4,#,10,#,1.9,#,4.9,1,4,#,1.9,#,4.9,1,4,#,2.7,#,2,#,2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,6,#,19,0,4,#,13,#,5400,#,54000,4,4,#,26000,E,99999,E,99999,999,999,E,99999
