西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1983,0110140,01,005,02,0,#,6.8,#,8,0,12,#,9.1,#,14,0,12,#,11,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.6,<,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,32,1,12,#,7,#,8,#,4900,1,12,#,660,E,99999,E,99999,999,999,E,99999
1983,0110130,01,005,52,0,#,6.7,#,8.4,0,12,#,8.8,#,14,0,12,#,11,<,0.5,#,1.4,0,12,<,0.5,#,1.4,0,12,#,0.9,#,0.9,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,26,1,12,#,9,#,430,#,24000,3,6,#,6700,E,99999,E,99999,999,999,E,99999
1983,0110160,01,006,02,0,#,6.9,#,7.9,0,24,#,8.3,#,15,0,24,#,12,<,0.5,#,1.4,0,24,<,0.5,#,1.2,0,12,#,0.7,#,0.8,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,65,2,24,#,12,#,700,#,920000,20,24,#,87000,E,99999,E,99999,999,999,E,99999
1983,0110170,01,007,01,0,#,6.8,#,8.4,0,48,#,7.4,#,14,0,48,#,10,#,0.8,#,6.4,7,48,#,1,#,4,2,12,#,2,#,1.9,#,2.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,210,4,48,#,14,#,1700,#,350000,39,48,#,58000,E,99999,E,99999,999,999,E,99999
1983,0110180,01,007,51,0,#,6.9,#,8.4,0,48,#,7.7,#,13,0,48,#,9.9,<,0.5,#,2.7,0,48,#,0.8,#,2.4,0,12,#,1.4,#,1.3,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,71,3,48,#,9,#,500,#,1600000,30,48,#,70000,E,99999,E,99999,999,999,E,99999
1983,0110190,01,007,52,0,#,7.2,#,8.7,2,12,#,9.4,#,14,0,12,#,12,#,0.6,#,2.4,0,12,#,0.6,#,2.4,0,12,#,1.2,#,1.2,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,25,0,12,#,7,#,11000,#,2400000,12,12,#,260000,E,99999,E,99999,999,999,E,99999
1983,0110230,01,008,02,0,#,6.8,#,7.8,0,12,#,8.7,#,15,0,12,#,11,<,0.5,#,0.6,0,12,<,0.5,#,0.6,0,12,#,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,170,3,12,#,32,#,13,#,1300,3,12,#,170,E,99999,E,99999,999,999,E,99999
1983,0110220,01,008,52,0,#,6.8,#,7.8,0,10,#,8,#,14,0,10,#,11,<,0.5,#,0.9,0,10,<,0.5,#,0.9,0,10,#,0.6,#,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,49,2,10,#,18,#,0,#,920,2,10,#,120,E,99999,E,99999,999,999,E,99999
1983,0110240,01,009,01,0,#,7,#,7.7,0,27,#,8.8,#,15,0,27,#,11,<,0.5,#,1.3,0,27,<,0.5,#,0.7,0,12,#,0.5,<,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,63,6,27,#,20,#,8,#,1100,1,27,#,220,E,99999,E,99999,999,999,E,99999
1983,0110250,01,010,01,0,#,6.8,#,7.4,0,27,#,7.9,#,13,0,27,#,11,<,0.5,#,2.5,0,27,<,0.5,#,1.5,0,12,#,0.8,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,45,10,27,#,22,#,400,#,240000,17,27,#,34000,E,99999,E,99999,999,999,E,99999
1983,0110260,01,010,02,0,#,7,#,7.6,0,12,#,8.7,#,14,0,12,#,11,<,0.5,#,1.8,0,12,<,0.5,#,1.8,0,12,#,0.9,#,0.8,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,18,0,12,#,8,#,170,#,920000,7,12,#,88000,E,99999,E,99999,999,999,E,99999
1983,0110270,01,010,03,0,#,6.9,#,7.4,0,27,#,8.7,#,13,0,27,#,11,<,0.5,#,4.9,4,27,<,0.5,#,3.4,2,12,#,1.5,#,1.4,#,2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,63,3,27,#,16,#,1300,#,2400000,21,27,#,92000,E,99999,E,99999,999,999,E,99999
1983,0110280,01,010,51,0,#,6.8,#,7.7,0,27,#,8.2,#,14,0,27,#,11,<,0.5,#,2.3,0,27,<,0.5,#,1.6,0,12,#,0.8,#,0.6,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,82,4,27,#,22,#,230,#,240000,15,27,#,20000,E,99999,E,99999,999,999,E,99999
1983,0110290,01,010,52,0,#,7.5,#,7.7,0,4,#,8.3,#,13,0,4,#,11,#,0.5,#,2.5,0,4,#,0.5,#,2.5,0,4,#,1.1,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,7,#,19,0,4,#,13,#,2800,#,35000,2,4,#,14000,E,99999,E,99999,999,999,E,99999
1983,0110310,01,011,01,0,#,6.8,#,8.4,0,24,#,6.7,#,15,2,24,#,11,<,0.5,#,1.4,0,24,<,0.5,#,1.3,0,12,#,0.8,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,19,0,24,#,8,#,1100,#,330000,24,24,#,33000,E,99999,E,99999,999,999,E,99999
1983,0110320,01,012,01,0,#,6.9,#,7.3,0,24,#,7.7,#,13,0,24,#,11,<,0.5,#,10,3,24,#,0.7,#,6.1,1,12,#,1.7,#,1.1,#,2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,120,2,24,#,16,#,1700,#,240000,22,24,#,50000,E,99999,E,99999,999,999,E,99999
1983,0110330,01,013,01,0,#,7.1,#,8.2,0,24,#,7.2,#,12,0,24,#,9.7,<,0.5,#,2.3,0,24,#,0.6,#,1.5,0,12,#,1.1,#,1.1,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,8,0,24,#,4,#,130,#,92000,9,24,#,11000,E,99999,E,99999,999,999,E,99999
1983,0110340,01,014,01,0,#,7.4,#,8.7,1,4,#,9.3,#,11,0,4,#,10,#,0.5,#,1.3,0,4,#,0.5,#,1.3,0,4,#,0.8,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,19,0,4,#,8,#,170,#,2200,1,4,#,740,E,99999,E,99999,999,999,E,99999
1983,0110350,01,015,01,0,#,7,#,7.3,0,12,#,9.6,#,14,0,12,#,11,<,0.5,#,4.1,2,12,<,0.5,#,4.1,2,12,#,1.9,#,1.6,#,2.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,39,1,12,#,9,#,500,#,24000000,7,12,#,2100000,E,99999,E,99999,999,999,E,99999
1983,0110360,01,016,01,0,#,6.7,#,7.2,0,12,#,8.8,#,13,0,12,#,11,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.6,#,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,35,1,12,#,8,#,50,#,7000,11,12,#,1200,E,99999,E,99999,999,999,E,99999
1983,0110370,01,017,01,0,#,6.6,#,7.4,0,12,#,8.4,#,13,0,12,#,11,<,0.5,#,1.2,0,12,<,0.5,#,1.2,0,12,#,0.7,<,0.5,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,61,2,12,#,15,#,23,#,22000,6,12,#,3900,E,99999,E,99999,999,999,E,99999
1983,0110380,01,018,01,0,#,6.6,#,8.4,0,24,#,6,#,13,0,24,#,10,#,0.8,#,4.1,3,24,#,0.9,#,3.6,1,12,#,1.7,#,1.5,#,2.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,150,4,24,#,20,#,330,#,240000,15,24,#,40000,E,99999,E,99999,999,999,E,99999
1983,0110390,01,018,51,0,#,6.6,#,7.3,0,12,#,8.2,#,13,0,12,#,11,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.6,#,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,85,4,12,#,25,#,23,#,7900,1,12,#,2300,E,99999,E,99999,999,999,E,99999
1983,0110400,01,019,01,0,#,7.2,#,7.6,0,12,#,9.2,#,13,0,12,#,11,<,0.5,#,1.4,2,12,<,0.5,#,1.4,2,12,#,0.8,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,120,1,12,#,13,#,220,#,130000,12,12,#,14000,E,99999,E,99999,999,999,E,99999
1983,0110410,01,020,01,0,#,7.1,#,8.7,1,12,#,9.7,#,14,0,12,#,12,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.8,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,21,0,12,#,7,#,13,#,11000,5,12,#,2700,E,99999,E,99999,999,999,E,99999
1983,0110420,01,021,01,0,#,7,#,8.5,0,12,#,9.7,#,13,0,12,#,12,<,0.5,#,1.2,0,12,<,0.5,#,1.2,0,12,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,11,0,12,#,5,#,33,#,7900,5,12,#,2000,E,99999,E,99999,999,999,E,99999
1983,0110430,01,022,01,0,#,6.9,#,7.6,0,6,#,7.5,#,11,0,6,#,9.6,<,0.5,#,1.3,0,6,<,0.5,#,1.3,0,6,#,0.8,#,0.5,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,15,0,6,#,5,#,2,#,4900,1,5,#,1100,E,99999,E,99999,999,999,E,99999
1983,0110440,01,023,01,0,#,6.7,#,7.7,0,6,#,7.8,#,13,0,6,#,9.9,<,0.5,#,1.7,0,6,<,0.5,#,1.7,0,6,#,0.9,#,0.8,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,22,#,61,4,6,#,36,#,540,#,1600000,4,6,#,270000,E,99999,E,99999,999,999,E,99999
1983,0110450,01,024,01,0,#,6.8,#,7.6,0,24,#,7.7,#,13,0,24,#,10,<,0.5,#,1.9,0,24,<,0.5,#,1.7,0,12,#,1,#,0.9,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,350,8,24,#,35,#,33,#,17000,6,24,#,4400,E,99999,E,99999,999,999,E,99999
1983,0110460,01,024,51,0,#,6.9,#,7.5,0,24,#,8.3,#,13,0,24,#,10,<,0.5,#,1.4,0,24,<,0.5,#,1.2,0,13,#,0.8,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,240,8,24,#,29,#,33,#,17000,2,24,#,2200,E,99999,E,99999,999,999,E,99999
1983,0110470,01,024,52,0,#,6.9,#,7.5,0,48,#,8.1,#,12,0,48,#,10,#,0.6,#,2.3,0,48,#,0.6,#,1.9,0,12,#,1.3,#,1.4,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,59,8,48,#,15,#,79,#,49000,15,48,#,6600,E,99999,E,99999,999,999,E,99999
1983,0110490,01,024,54,0,#,6.9,#,7.8,0,12,#,8.6,#,13,0,12,#,11,#,0.6,#,1.5,0,12,#,0.6,#,1.5,0,12,#,1,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,50,2,12,#,16,#,140,#,26000,4,12,#,7100,E,99999,E,99999,999,999,E,99999
1983,0110500,01,025,01,0,#,7.3,#,7.9,0,4,#,9.2,#,11,0,4,#,9.9,#,0.5,#,0.9,0,4,#,0.5,#,0.9,0,4,#,0.7,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,3,0,4,#,2,#,27,#,1600,3,4,#,510,E,99999,E,99999,999,999,E,99999
1983,0110520,01,026,01,0,#,7.3,#,8.5,0,4,#,9.2,#,12,0,4,#,10,#,0.5,#,1.2,0,4,#,0.5,#,1.2,0,4,#,0.8,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,4,0,4,#,2,#,49,#,350,0,4,#,180,E,99999,E,99999,999,999,E,99999
1983,0110530,01,027,01,0,#,7.1,#,8.4,0,4,#,9.1,#,12,0,4,#,10,#,0.5,#,1.5,0,4,#,0.5,#,1.5,0,4,#,0.9,#,0.8,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,13,0,4,#,7,#,95,#,24000,1,4,#,7100,E,99999,E,99999,999,999,E,99999
1983,0110540,01,028,01,0,#,7.5,#,8.1,0,6,#,9.3,#,12,0,6,#,11,<,0.5,#,0.9,0,6,<,0.5,#,0.9,0,6,#,0.6,#,0.5,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,7,0,6,#,3,#,4,#,490,3,6,#,180,E,99999,E,99999,999,999,E,99999
1983,0110550,01,029,01,0,#,6.9,#,7.4,0,18,#,8.8,#,15,0,18,#,11,<,0.5,#,1.6,0,18,<,0.5,#,1.6,0,18,#,0.7,#,0.5,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,120,1,18,#,10,#,20,#,22000,6,18,#,2500,E,99999,E,99999,999,999,E,99999
1983,0110570,01,030,01,0,#,6.8,#,7.5,0,30,#,8.6,#,14,0,30,#,11,<,0.5,#,2,0,30,<,0.5,#,2,0,18,#,0.8,#,0.7,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,100,1,30,#,9,#,20,#,22000,2,30,#,2400,E,99999,E,99999,999,999,E,99999
1983,0110580,01,031,01,0,#,7.4,#,7.7,0,4,#,9.6,#,12,0,4,#,10,#,0.5,#,1.1,1,4,#,0.5,#,1.1,1,4,#,0.8,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,2,0,4,#,2,#,110,#,9200,4,4,#,2700,E,99999,E,99999,999,999,E,99999
1983,0110590,01,032,01,0,#,7.5,#,7.9,0,4,#,9.9,#,11,0,4,#,10,<,0.5,#,0.6,0,4,<,0.5,#,0.6,0,4,#,0.5,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,1,0,4,#,1,#,9.2,#,170,1,4,#,60,E,99999,E,99999,999,999,E,99999
1983,0110600,01,033,01,0,#,6.8,#,8.3,0,24,#,8.4,#,15,0,24,#,12,<,0.5,#,1.6,0,24,<,0.5,#,1.2,0,12,#,0.7,#,0.8,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,46,1,24,#,7,#,170,#,160000,17,24,#,12000,E,99999,E,99999,999,999,E,99999
1983,0110610,01,033,51,0,#,7.1,#,7.4,0,12,#,9.1,#,14,0,12,#,12,<,0.5,#,0.8,0,12,<,0.5,#,0.8,0,12,#,0.6,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,8,0,12,#,3,#,200,#,2400000,9,12,#,210000,E,99999,E,99999,999,999,E,99999
1983,0110620,01,034,01,0,#,7.4,#,8.1,0,6,#,9.6,#,15,0,6,#,11,<,0.5,#,1.7,3,6,<,0.5,#,1.7,3,6,#,1.1,#,1,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,11,0,6,#,5,#,23,#,11000,5,6,#,3700,E,99999,E,99999,999,999,E,99999
1983,0110630,01,035,01,0,#,7.4,#,8.2,0,6,#,9.4,#,11,0,6,#,10,#,0.5,#,2.6,3,6,#,0.5,#,2.6,3,6,#,1.7,#,1.8,#,2.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,22,0,6,#,9,#,90,#,4900,3,6,#,1900,E,99999,E,99999,999,999,E,99999
1983,0110640,01,036,01,0,#,7,#,7.4,0,6,#,10,#,12,0,6,#,10,<,0.5,#,3.5,2,6,<,0.5,#,3.5,2,6,#,1.2,#,0.7,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,78,1,6,#,17,#,49,#,9200,5,6,#,1900,E,99999,E,99999,999,999,E,99999
1983,0110650,01,037,01,0,#,7.1,#,7.5,0,6,#,10,#,12,0,6,#,11,<,0.5,#,2.1,1,6,<,0.5,#,2.1,1,6,#,0.9,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,86,1,6,#,19,#,70,#,2400,2,6,#,760,E,99999,E,99999,999,999,E,99999
1983,0110660,01,037,51,0,#,7.2,#,7.4,0,2,#,10,#,12,0,2,#,11,<,0.5,#,0.6,0,2,<,0.5,#,0.6,0,2,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,6,#,9,0,2,#,8,#,22,#,490,0,2,#,260,E,99999,E,99999,999,999,E,99999
1983,0110670,01,038,01,0,#,7.1,#,7.3,0,12,#,10,#,11,0,12,#,11,#,0.8,#,4.9,2,12,#,1.1,#,4.3,1,6,#,2.2,#,1.9,#,2.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,70,2,12,#,16,#,13000,#,170000,12,12,#,73000,E,99999,E,99999,999,999,E,99999
1983,0110680,01,039,01,0,#,7.1,#,7.5,0,4,#,10,#,14,0,4,#,12,<,0.5,#,2.3,1,4,<,0.5,#,2.3,1,4,#,1.1,#,0.8,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,28,1,4,#,9,#,5,#,80,1,4,#,33,E,99999,E,99999,999,999,E,99999
1983,0110690,01,040,01,0,#,7.1,#,7.5,0,4,#,10,#,14,0,4,#,12,<,0.5,#,2.3,1,4,<,0.5,#,2.3,1,4,#,1.1,#,0.8,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,40,1,4,#,14,#,13,#,7900,2,4,#,3400,E,99999,E,99999,999,999,E,99999
1983,0110700,01,041,01,0,#,7.2,#,7.3,0,4,#,10,#,13,0,4,#,11,<,0.5,#,3.7,1,4,<,0.5,#,3.7,1,4,#,1.6,#,1.1,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,8,#,90,2,4,#,47,#,220,#,4900,2,4,#,2200,E,99999,E,99999,999,999,E,99999
1983,0110710,01,042,01,0,#,7,#,7.3,0,4,#,10,#,12,0,4,#,11,#,0.8,#,3.1,1,4,#,0.8,#,3.1,1,4,#,1.9,#,1.8,#,2.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,5,#,52,1,4,#,21,#,2400,#,33000,2,4,#,11000,E,99999,E,99999,999,999,E,99999
