西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1972,0110011,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.50,#,1.00,0,16,#,0.50,#,0.90,0,8,#,0.60,#,0.60,#,0.60,#,1.30,#,4.30,999,16,#,1.40,#,3.60,999,8,#,2.10,#,1.90,#,2.30,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110021,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.50,#,1.80,0,16,#,0.50,#,1.80,0,8,#,1.00,#,0.90,#,1.00,#,1.40,#,4.70,999,16,#,1.80,#,4.00,999,8,#,2.90,#,2.90,#,3.20,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110031,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.50,#,3.10,1,48,<,0.50,#,2.10,1,12,#,0.80,#,0.60,#,0.80,<,0.50,#,7.50,999,48,<,0.50,#,5.50,999,12,#,2.60,#,2.30,#,2.70,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110041,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.90,#,9.10,25,37,#,3.00,#,8.30,7,8,#,4.90,#,3.70,#,6.30,#,4.50,#,17.00,999,37,#,5.50,#,16.00,999,8,#,9.10,#,8.30,#,9.60,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110051,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,2.40,#,13.00,50,56,#,2.40,#,13.00,18,20,#,6.20,#,5.30,#,8.10,#,6.80,#,17.00,999,56,#,6.80,#,17.00,999,20,#,11.00,#,11.00,#,13.00,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110081,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.00,#,3.70,4,18,#,1.00,#,3.70,4,18,#,2.20,#,2.10,#,2.90,<,0.50,#,40.00,999,18,<,0.50,#,40.00,999,18,#,10.00,<,0.50,#,16.00,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110091,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.00,#,2.90,0,32,#,1.50,#,2.40,0,8,#,1.90,#,1.90,#,2.00,#,3.10,#,17.00,999,32,#,6.80,#,14.00,999,8,#,11.00,#,11.00,#,13.00,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110101,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.00,#,4.40,6,45,#,1.20,#,4.40,2,18,#,2.20,#,2.20,#,2.40,<,0.50,#,13.00,999,45,#,1.40,#,10.00,999,18,#,4.70,#,4.60,#,7.50,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110111,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.70,#,5.80,4,45,#,0.90,#,5.80,3,17,#,2.40,#,2.10,#,2.60,<,0.50,#,19.00,999,45,#,1.60,#,10.00,999,17,#,5.20,#,5.10,#,6.70,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110121,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.20,#,6.00,8,50,#,1.50,#,3.70,1,8,#,2.20,#,2.10,#,2.30,#,6.00,#,20.00,999,50,#,7.30,#,15.00,999,8,#,12.00,#,12.00,#,14.00,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110131,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.10,#,3.40,2,8,#,1.10,#,3.40,2,8,#,1.90,#,1.20,#,2.50,#,8.70,#,15.00,999,8,#,8.70,#,15.00,999,8,#,10.00,#,9.60,#,10.00,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110141,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.60,#,2.50,0,32,#,0.80,#,1.90,0,8,#,1.30,#,1.40,#,1.40,#,5.80,#,40.00,999,32,#,6.90,#,27.00,999,8,#,16.00,#,16.00,#,19.00,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110151,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.80,#,3.80,1,10,#,0.80,#,3.80,1,10,#,1.90,#,1.90,#,2.70,#,6.90,#,35.00,999,10,#,6.90,#,35.00,999,10,#,13.00,#,8.30,#,16.00,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1972,0110191,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.50,#,1.80,0,8,<,0.50,#,1.80,0,8,#,1.30,#,1.40,#,1.50,<,0.50,#,19.00,999,8,<,0.50,#,19.00,999,8,#,13.00,#,14.00,#,16.00,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
