西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1988,0110270,01,010,03,0,#,7.2,#,8.4,0,27,#,9.4,#,14,0,27,#,11,<,0.5,#,2.3,0,27,<,0.5,#,2.2,0,12,#,1.2,#,1.1,#,1.3,#,2.2,#,4.5,999,27,#,2.2,#,3.9,999,12,#,3,#,3,#,3.2,#,1,#,42,1,27,#,10,#,310,#,170000,18,27,#,16000,E,99999,E,99999,999,999,E,99999
1988,0110280,01,010,51,0,#,7.2,#,8.8,1,27,#,8.8,#,14,0,27,#,11,<,0.5,#,2.3,0,27,<,0.5,#,2.3,0,12,#,1,#,0.9,#,1.1,#,2,#,4.5,999,27,#,2,#,3.9,999,12,#,3.2,#,3.2,#,3.7,#,2,#,48,2,27,#,10,#,330,#,1100000,19,27,#,56000,E,99999,E,99999,999,999,E,99999
1988,0110290,01,010,52,0,#,7.2,#,7.9,0,4,#,9.4,#,13,0,4,#,11,#,0.5,#,0.8,0,4,#,0.5,#,0.8,0,4,#,0.6,#,0.6,#,0.7,#,2.3,#,3.1,999,4,#,2.3,#,3.1,999,4,#,2.6,#,2.6,#,2.7,#,2,#,8,0,4,#,4,#,45,#,1600,0,4,#,760,E,99999,E,99999,999,999,E,99999
1988,0110310,01,011,01,0,#,7.1,#,9,3,12,#,10,#,15,0,12,#,12,<,0.5,#,1.8,0,12,<,0.5,#,1.8,0,12,#,1.2,#,1.2,#,1.5,#,2.1,#,6.3,999,12,#,2.1,#,6.3,999,12,#,4.7,#,4.8,#,5.3,#,1,#,24,0,12,#,6,#,700,#,16000000,11,12,#,1300000,E,99999,E,99999,999,999,E,99999
1988,0110320,01,012,01,0,#,6.9,#,8.1,0,24,#,6.6,#,13,0,24,#,10,#,0.9,#,4.2,4,24,#,1.2,#,3.8,2,12,#,2.3,#,2.1,#,2.5,#,3.5,#,7.9,999,24,#,3.8,#,7.6,999,12,#,5.4,#,5.5,#,5.9,#,2,#,49,4,24,#,17,#,2200,#,130000,20,24,#,39000,E,99999,E,99999,999,999,E,99999
1988,0110330,01,013,01,0,#,7.3,#,8.8,3,24,#,4.9,#,15,1,24,#,9.7,#,1,#,6.8,4,24,#,1.3,#,6.2,2,12,#,2.5,#,2.3,#,2.8,#,1.7,#,13,999,24,#,3.5,#,9.2,999,12,#,6.8,#,6.9,#,7.7,#,2,#,14,0,24,#,6,#,79,#,54000,2,24,#,3500,E,99999,E,99999,999,999,E,99999
1988,0110340,01,014,01,0,#,7.3,#,7.9,0,4,#,9.4,#,11,0,4,#,10,#,0.5,#,0.9,0,4,#,0.5,#,0.9,0,4,#,0.7,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,7,0,4,#,5,#,140,#,1600,1,4,#,750,E,99999,E,99999,999,999,E,99999
1988,0110350,01,015,01,0,#,7.3,#,8.2,0,12,#,9,#,14,0,12,#,12,#,1,#,3.5,2,12,#,1,#,3.5,2,12,#,1.9,#,1.8,#,2.3,#,2.3,#,5.6,999,12,#,2.3,#,5.6,999,12,#,3.9,#,4.1,#,4.5,#,2,#,14,0,12,#,6,#,1400,#,540000,10,12,#,110000,E,99999,E,99999,999,999,E,99999
1988,0110360,01,016,01,0,#,6.7,#,7.6,0,12,#,7.9,#,13,0,12,#,11,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.6,#,0.5,#,0.7,#,2.4,#,6.5,999,12,#,2.4,#,6.5,999,12,#,4.6,#,4.2,#,6,#,2,#,51,2,12,#,13,#,49,#,1700,11,12,#,660,E,99999,E,99999,999,999,E,99999
1988,0110370,01,017,01,0,#,6.7,#,7.6,0,12,#,8.2,#,13,0,12,#,11,<,0.5,#,1.5,0,12,<,0.5,#,1.5,0,12,#,0.8,#,0.7,#,1,#,3.6,#,9.3,999,12,#,3.6,#,9.3,999,12,#,5.6,#,5,#,7.1,#,6,#,100,3,12,#,26,#,130,#,4900,5,12,#,1400,N,0.5,N,0.5,999,2,N,0.5
1988,0110380,01,018,01,0,#,6.6,#,8.8,5,24,#,7.8,#,15,0,24,#,11,#,0.6,#,8.1,6,24,#,0.8,#,6.9,3,12,#,2.6,#,1.5,#,3,#,3.4,#,15,999,24,#,4.2,#,13,999,12,#,7.3,#,7.1,#,7.8,#,3,#,290,7,24,#,35,#,940,#,54000,14,24,#,12000,N,0.5,N,0.5,999,3,N,0.5
1988,0110390,01,018,51,0,#,6.7,#,7.6,0,12,#,7.6,#,13,0,12,#,11,<,0.5,#,1.5,0,12,<,0.5,#,1.5,0,12,#,0.8,#,0.7,#,1,#,3.5,#,10,999,12,#,3.5,#,10,999,12,#,5.8,#,5.3,#,7.1,#,6,#,98,5,12,#,31,#,330,#,5400,1,12,#,1900,N,0.5,N,0.5,999,2,N,0.5
1988,0110400,01,019,01,0,#,7.2,#,8.2,0,12,#,9.1,#,14,0,12,#,12,<,0.5,#,5.2,2,12,<,0.5,#,5.2,2,12,#,1.1,#,0.5,#,0.6,#,1.9,#,4.7,999,12,#,1.9,#,4.7,999,12,#,2.6,#,2.3,#,2.6,<,1,#,28,1,12,#,5,#,33,#,24000,10,12,#,3500,E,99999,E,99999,999,999,E,99999
1988,0110410,01,020,01,0,#,7.3,#,10.1,4,12,#,9.3,#,15,0,12,#,12,<,0.5,#,1.6,0,12,<,0.5,#,1.6,0,12,#,0.8,#,0.6,#,1.1,#,2.2,#,5.5,999,12,#,2.2,#,5.5,999,12,#,3.2,#,2.9,#,3.7,#,1,#,8,0,12,#,5,#,79,#,49000,5,12,#,11000,E,99999,E,99999,999,999,E,99999
1988,0110420,01,021,01,0,#,6.9,#,8.6,1,12,#,8.9,#,14,0,12,#,12,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.6,<,0.5,#,0.6,#,2.1,#,4.2,999,12,#,2.1,#,4.2,999,12,#,2.9,#,2.8,#,3.3,<,1,#,9,0,12,#,3,#,110,#,35000,7,12,#,5700,E,99999,E,99999,999,999,E,99999
1988,0110430,01,022,01,0,#,7.3,#,8.3,0,5,#,10,#,14,0,6,#,12,#,0.5,#,2.8,2,6,#,0.5,#,2.8,2,6,#,1.3,#,0.9,#,2.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,1,0,6,#,1,#,0,#,280,0,6,#,96,E,99999,E,99999,999,999,E,99999
1988,0110440,01,023,01,0,#,6.1,#,7.5,2,6,#,8,#,13,0,6,#,10,#,1.6,#,7,5,6,#,1.6,#,7,5,6,#,3.3,#,2.6,#,3.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,53,1,6,#,17,#,72,#,3300,1,6,#,940,E,99999,E,99999,999,999,E,99999
1988,0110450,01,024,01,0,#,7,#,7.7,0,12,#,8,#,14,0,12,#,11,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.7,#,0.7,#,0.8,#,2.8,#,6.5,999,12,#,2.8,#,6.5,999,12,#,4.1,#,3.9,#,4.6,#,1,#,54,1,12,#,14,#,17,#,33000,1,12,#,3800,E,99999,E,99999,999,999,E,99999
1988,0110460,01,024,51,0,#,6.8,#,7.6,0,12,#,8.8,#,13,0,12,#,11,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.7,#,0.7,#,0.9,#,2.9,#,6.2,999,12,#,2.9,#,6.2,999,12,#,4.4,#,4.3,#,4.9,#,1,#,100,2,12,#,20,#,33,#,7900,1,12,#,950,N,0.5,N,0.5,999,3,N,0.5
1988,0110470,01,024,52,0,#,6.8,#,7.6,0,48,#,6.7,#,14,0,48,#,11,<,0.5,#,2,0,48,#,0.6,#,1.8,0,12,#,1.1,#,1.2,#,1.4,#,2.8,#,7,999,48,#,3.1,#,6.7,999,12,#,4.7,#,4.6,#,5.2,<,1,#,30,2,48,#,10,#,330,#,49000,15,48,#,8600,E,99999,E,99999,999,999,E,99999
1988,0110490,01,024,54,0,#,7,#,8.7,1,12,#,9.1,#,14,0,12,#,12,<,0.5,#,2.4,0,12,<,0.5,#,2.4,0,12,#,1,#,0.8,#,1.3,#,2.6,#,6.9,999,12,#,2.6,#,6.9,999,12,#,4.1,#,3.7,#,4.5,#,1,#,32,1,12,#,11,#,330,#,24000,4,12,#,6100,E,99999,E,99999,999,999,E,99999
1988,0113990,01,024,55,0,#,6.9,#,7.6,0,12,#,8.5,#,13,0,12,#,11,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.7,#,0.6,#,0.7,#,2.9,#,6.1,999,12,#,2.9,#,6.1,999,12,#,4.4,#,4.6,#,4.7,<,1,#,110,2,12,#,18,#,33,#,3300,0,12,#,910,N,0.5,N,0.5,999,3,N,0.5
1988,0110500,01,025,01,0,#,6.8,#,8.7,1,4,#,9,#,11,0,4,#,9.9,#,0.5,#,0.8,0,4,#,0.5,#,0.8,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,10,0,4,#,5,#,49,#,9200,3,4,#,2800,E,99999,E,99999,999,999,E,99999
1988,0110520,01,026,01,0,#,7,#,8.8,1,4,#,9,#,12,0,4,#,11,#,0.5,#,0.9,0,4,#,0.5,#,0.9,0,4,#,0.7,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,13,0,4,#,7,#,33,#,2400,1,4,#,850,E,99999,E,99999,999,999,E,99999
1988,0110530,01,027,01,0,#,6.9,#,9,1,4,#,8.9,#,13,0,4,#,11,#,0.7,#,1,0,4,#,0.7,#,1,0,4,#,0.9,#,1,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,18,0,4,#,9,#,79,#,24000,1,4,#,6600,E,99999,E,99999,999,999,E,99999
1988,0110540,01,028,01,0,#,7.2,#,8.6,1,6,#,9.8,#,12,0,6,#,11,#,0.5,#,0.8,0,6,#,0.5,#,0.8,0,6,#,0.6,#,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,9,0,6,#,4,#,14,#,490,3,6,#,150,E,99999,E,99999,999,999,E,99999
1988,0110550,01,029,01,0,#,7,#,8.1,0,18,#,8.2,#,14,0,18,#,11,<,0.5,#,0.8,0,18,<,0.5,#,0.8,0,17,#,0.6,#,0.6,#,0.7,#,1.7,#,6.5,999,12,#,1.7,#,6.5,999,12,#,3.6,#,3.3,#,3.8,#,1,#,56,1,18,#,9,#,22,#,22000,7,18,#,3400,E,99999,E,99999,999,999,E,99999
1988,0110570,01,030,01,0,#,6.9,#,8.1,0,18,#,8.2,#,14,0,18,#,11,<,0.5,#,1.2,0,18,<,0.5,#,1.2,0,17,#,0.7,#,0.6,#,0.8,#,1.5,#,5.5,999,12,#,1.5,#,5.5,999,12,#,3.2,#,3,#,3.6,#,1,#,54,2,18,#,8,#,33,#,79000,4,18,#,7300,E,99999,E,99999,999,999,E,99999
1988,0110580,01,031,01,0,#,7.2,#,7.4,0,4,#,10,#,12,0,4,#,11,#,0.5,#,1,0,4,#,0.5,#,1,0,4,#,0.7,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,6,0,4,#,3,#,49,#,1300,3,4,#,550,E,99999,E,99999,999,999,E,99999
1988,0110590,01,032,01,0,#,7.3,#,7.8,0,4,#,9.6,#,12,0,4,#,11,#,0.5,#,0.7,0,4,#,0.5,#,0.7,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,7,0,4,#,3,#,6.8,#,540,3,4,#,290,E,99999,E,99999,999,999,E,99999
1988,0110600,01,033,01,0,#,7.3,#,8.5,0,12,#,9.3,#,16,0,12,#,12,<,0.5,#,2.1,1,12,<,0.5,#,2.1,1,12,#,0.9,#,0.8,#,1,#,2,#,6.7,999,12,#,2,#,6.7,999,12,#,3.7,#,3.6,#,4,<,1,#,14,0,12,#,5,#,70,#,4900,6,12,#,1400,N,0.5,N,0.5,999,2,N,0.5
1988,0110610,01,033,51,0,#,7.3,#,8.7,1,12,#,8.7,#,14,0,12,#,12,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.7,#,0.6,#,0.8,#,1.4,#,4.2,999,12,#,1.4,#,4.2,999,12,#,3.2,#,3.4,#,4,<,1,#,15,0,12,#,4,#,170,#,7000,4,12,#,1100,E,99999,E,99999,999,999,E,99999
1988,0110620,01,034,01,0,#,6.9,#,7.8,0,6,#,10,#,13,0,6,#,11,#,1,#,4.6,5,6,#,1,#,4.6,5,6,#,2.2,#,1.8,#,2.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,45,1,6,#,16,#,0,#,3300,2,6,#,590,E,99999,E,99999,999,999,E,99999
1988,0110630,01,035,01,0,#,6.8,#,7.9,0,6,#,8.6,#,12,0,6,#,10,#,0.8,#,7.6,2,6,#,0.8,#,7.6,2,6,#,2.9,#,1.3,#,5.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,18,0,6,#,11,#,0,#,490,0,6,#,130,E,99999,E,99999,999,999,E,99999
1988,0110640,01,036,01,0,#,6.6,#,7.4,0,6,#,9.8,#,12,0,6,#,10,#,0.6,#,4.2,2,6,#,0.6,#,4.2,2,6,#,1.4,#,0.9,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,9,0,6,#,6,#,11,#,490,2,6,#,150,E,99999,E,99999,999,999,E,99999
1988,0110650,01,037,01,0,#,6.9,#,7.8,0,6,#,9.4,#,12,0,6,#,10,#,0.6,#,3.2,1,6,#,0.6,#,3.2,1,6,#,1.4,#,1.2,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,7,0,6,#,5,#,6.8,#,220,0,6,#,74,E,99999,E,99999,999,999,E,99999
1988,0110660,01,037,51,0,#,6.9,#,6.9,0,2,#,10,#,12,0,2,#,11,<,0.5,<,0.5,0,2,<,0.5,<,0.5,0,2,<,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,3,0,2,#,2,#,4,#,7.8,0,2,#,5.9,E,99999,E,99999,999,999,E,99999
1988,0110670,01,038,01,0,#,7,#,7.7,0,12,#,8.8,#,12,0,12,#,10,#,0.8,#,7.6,2,12,#,1.1,#,6.3,1,6,#,2.6,#,2.2,#,2.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,8,#,30,1,12,#,12,#,11,#,12000,1,12,#,1700,E,99999,E,99999,999,999,E,99999
1988,0110680,01,039,01,0,#,6.8,#,7.7,0,4,#,9.6,#,13,0,4,#,11,#,0.6,#,2,1,4,#,0.6,#,2,1,4,#,1.1,#,0.8,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,13,0,4,#,6,#,0,#,2,0,4,#,1,E,99999,E,99999,999,999,E,99999
1988,0110690,01,040,01,0,#,6.8,#,8,0,4,#,10,#,14,0,4,#,12,#,0.8,#,2.2,1,4,#,0.8,#,2.2,1,4,#,1.3,#,1.1,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,11,0,4,#,6,#,17,#,230,0,4,#,72,E,99999,E,99999,999,999,E,99999
