西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1982,0110010,01,001,01,0,#,7.1,#,7.6,0,4,#,7.6,#,11,0,4,#,9.4,#,0.5,#,0.5,0,4,#,0.5,#,0.5,0,4,#,0.5,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,12,0,4,#,5,#,0,#,790,1,4,#,220,E,99999,E,99999,999,999,E,99999
1982,0110020,01,002,01,0,#,6.6,#,7.9,0,12,#,9.3,#,15,0,12,#,12,<,0.5,#,2,0,12,<,0.5,#,2,0,12,#,1,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,37,1,12,#,6,#,390,#,4600,3,6,#,2300,E,99999,E,99999,999,999,E,99999
1982,0110030,01,002,51,0,#,6.4,#,7.1,1,24,#,7.9,#,14,0,24,#,12,<,0.5,#,1.4,0,24,#,0.5,#,1.4,0,12,#,0.9,#,0.9,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,130,4,24,#,16,#,40,#,24000,16,24,#,4300,E,99999,E,99999,999,999,E,99999
1982,0110060,01,004,01,0,#,7.2,#,7.6,0,48,#,7.1,#,13,0,48,#,10,#,0.8,#,3,0,48,#,0.9,#,1.9,0,12,#,1.4,#,1.3,#,1.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,12,#,220,33,48,#,69,#,1300,#,350000,35,48,#,39000,E,99999,E,99999,999,999,E,99999
1982,0113460,01,004,02,0,#,7,#,7.6,0,12,#,7.9,#,14,0,12,#,11,#,0.9,#,2.6,0,12,#,0.9,#,2.6,0,12,#,1.6,#,1.4,#,1.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,140,5,12,#,31,#,790,#,220000,8,12,#,40000,E,99999,E,99999,999,999,E,99999
1982,0110070,01,004,51,0,#,7.1,#,7.9,0,12,#,7.2,#,14,0,12,#,10,#,1.2,#,3.1,1,12,#,1.2,#,3.1,1,12,#,1.9,#,1.7,#,2.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,14,#,150,6,12,#,42,#,1300,#,170000,8,12,#,37000,E,99999,E,99999,999,999,E,99999
1982,0110080,01,004,52,0,#,7,#,7.4,0,4,#,7.1,#,10,0,4,#,8.4,#,0.8,#,1.5,0,4,#,0.8,#,1.5,0,4,#,1.2,#,1.2,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,18,#,60,3,4,#,40,#,4900,#,35000,2,4,#,13000,E,99999,E,99999,999,999,E,99999
1982,0110090,01,004,53,0,#,7.1,#,7.8,0,12,#,8,#,14,0,12,#,11,#,0.8,#,2.6,0,12,#,0.8,#,2.6,0,12,#,1.4,#,1.4,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,6,#,120,6,12,#,33,#,1300,#,170000,6,12,#,39000,E,99999,E,99999,999,999,E,99999
1982,0110100,01,004,54,0,#,6.9,#,7.4,0,4,#,7.5,#,10,0,4,#,9.1,#,1.1,#,1.8,0,4,#,1.1,#,1.8,0,4,#,1.4,#,1.4,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,5,#,12,0,4,#,9,#,1700,#,4900,0,4,#,3700,E,99999,E,99999,999,999,E,99999
1982,0110110,01,004,55,0,#,7.2,#,7.7,0,12,#,7.6,#,13,0,12,#,11,#,0.9,#,2.3,0,12,#,0.9,#,2.3,0,12,#,1.5,#,1.4,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,11,#,220,5,12,#,46,#,4900,#,79000,11,12,#,20000,E,99999,E,99999,999,999,E,99999
1982,0110130,01,005,01,0,#,7,#,8.3,0,12,#,9.5,#,15,0,12,#,12,<,0.5,#,1.6,0,12,<,0.5,#,1.6,0,12,#,0.9,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,11,0,12,#,5,#,1500,#,15000,6,6,#,4900,E,99999,E,99999,999,999,E,99999
1982,0110140,01,005,51,0,#,6.8,#,8.3,0,12,#,8.6,#,14,0,12,#,12,<,0.5,#,1.8,0,12,<,0.5,#,1.8,0,12,#,0.7,#,0.5,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,14,0,12,#,5,#,20,#,4900,2,12,#,660,E,99999,E,99999,999,999,E,99999
1982,0110160,01,006,02,0,#,6.9,#,7.8,0,24,#,7.7,#,15,0,24,#,12,<,0.5,#,1.7,0,24,<,0.5,#,1.7,0,12,#,0.9,#,0.8,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,70,6,24,#,15,#,50,#,54000,23,24,#,16000,E,99999,E,99999,999,999,E,99999
1982,0110170,01,007,01,0,#,6.8,#,8,0,48,#,6,#,14,0,48,#,11,<,0.5,#,4.8,8,48,#,1.2,#,3.5,1,12,#,2,#,2,#,2.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,45,10,48,#,14,#,2000,#,240000,40,48,#,40000,E,99999,E,99999,999,999,E,99999
1982,0110180,01,007,51,0,#,6.7,#,7.8,0,48,#,6.4,#,14,0,48,#,10,<,0.5,#,3.2,1,48,#,1,#,1.8,0,12,#,1.3,#,1.4,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,74,7,48,#,14,#,800,#,160000,32,48,#,20000,E,99999,E,99999,999,999,E,99999
1982,0110190,01,007,52,0,#,7.1,#,8.4,0,12,#,9.3,#,15,0,12,#,12,#,0.7,#,2.9,0,12,#,0.7,#,2.9,0,12,#,1.3,#,1,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,36,2,12,#,10,#,2300,#,110000,10,12,#,43000,E,99999,E,99999,999,999,E,99999
1982,0110220,01,008,01,0,#,6.8,#,7.5,0,10,#,8.8,#,13,0,10,#,11,<,0.5,#,1.9,1,10,<,0.5,#,1.9,1,10,#,0.7,#,0.5,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,230,5,10,#,55,#,4.5,#,330,3,10,#,78,E,99999,E,99999,999,999,E,99999
1982,0110230,01,008,51,0,#,6.6,#,7.2,0,12,#,9.3,#,13,0,12,#,11,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.6,<,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,350,6,12,#,69,#,17,#,1100,7,12,#,240,E,99999,E,99999,999,999,E,99999
1982,0110240,01,009,01,0,#,6.8,#,7.4,0,27,#,8.1,#,14,0,27,#,12,<,0.5,#,1.7,0,27,<,0.5,#,1.4,0,12,#,0.7,#,0.5,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,150,15,27,#,37,#,5,#,1700,2,27,#,270,E,99999,E,99999,999,999,E,99999
1982,0110250,01,010,01,0,#,6.7,#,7.2,0,27,#,8.1,#,13,0,27,#,11,#,0.5,#,2,0,27,#,0.5,#,1.5,0,12,#,1,#,0.9,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,5,#,100,8,27,#,35,#,230,#,170000,17,27,#,30000,E,99999,E,99999,999,999,E,99999
1982,0110260,01,010,02,0,#,7,#,7.4,0,12,#,9.3,#,15,0,12,#,11,<,0.5,#,1.4,0,12,<,0.5,#,1.4,0,12,#,1,#,0.9,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,32,1,12,#,14,#,490,#,33000,7,12,#,11000,E,99999,E,99999,999,999,E,99999
1982,0110270,01,010,03,0,#,6.7,#,7.4,0,27,#,9.2,#,14,0,27,#,11,<,0.5,#,5.2,6,27,<,0.5,#,3.6,2,12,#,1.9,#,1.8,#,2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,77,14,27,#,30,#,330,#,220000,24,27,#,36000,E,99999,E,99999,999,999,E,99999
