西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1987,0110430,01,022,01,0,#,6.8,#,8.2,0,6,#,9.5,#,14,0,6,#,11,#,0.5,#,1,0,6,#,0.5,#,1,0,6,#,0.8,#,0.7,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,3,0,6,#,2,#,0,#,23,0,6,#,9.7,E,99999,E,99999,999,999,E,99999
1987,0110440,01,023,01,0,#,6.2,#,7.4,2,6,#,8.3,#,13,0,6,#,10,#,0.8,#,3.8,2,6,#,0.8,#,3.8,2,6,#,1.9,#,1.8,#,2.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,26,1,6,#,13,#,17,#,460,0,5,#,130,E,99999,E,99999,999,999,E,99999
1987,0110450,01,024,01,0,#,6.8,#,7.6,0,12,#,8.5,#,14,0,12,#,11,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.7,#,0.6,#,0.7,#,2.7,#,16,999,12,#,2.7,#,16,999,12,#,4.8,#,3.8,#,4.4,#,2,#,440,2,12,#,47,#,23,#,24000,4,12,#,5800,E,99999,E,99999,999,999,E,99999
1987,0110460,01,024,51,0,#,6.8,#,7.6,0,23,#,8.1,#,14,0,23,#,11,<,0.5,#,1.1,0,23,<,0.5,#,0.9,0,12,#,0.7,#,0.6,#,0.9,#,3.2,#,14,999,23,#,3.4,#,14,999,12,#,5.1,#,3.9,#,5.1,#,3,#,460,5,23,#,52,#,23,#,13000,1,23,#,1200,N,0.5,N,0.5,999,3,N,0.5
1987,0110470,01,024,52,0,#,6.6,#,8.1,0,48,#,7.9,#,14,0,48,#,11,<,0.5,#,1.9,0,48,#,0.5,#,1.7,0,12,#,1,#,0.9,#,1,#,3.1,#,16,999,48,#,3.8,#,9.6,999,12,#,5,#,4.5,#,5.1,<,1,#,300,13,48,#,26,#,79,#,49000,17,48,#,8000,E,99999,E,99999,999,999,E,99999
1987,0110490,01,024,54,0,#,6.7,#,9.4,2,12,#,8.9,#,14,0,12,#,12,<,0.5,#,1.5,0,12,<,0.5,#,1.5,0,12,#,0.8,#,0.9,#,1,#,2.5,#,5.1,999,12,#,2.5,#,5.1,999,12,#,3.9,#,4,#,4.2,#,2,#,57,2,12,#,13,#,790,#,33000,2,12,#,5800,E,99999,E,99999,999,999,E,99999
1987,0113990,01,024,55,0,#,6.8,#,7.5,0,12,#,8.4,#,13,0,12,#,11,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.6,#,0.5,#,0.6,#,3,#,13,999,12,#,3,#,13,999,12,#,5,#,4.1,#,5.3,#,2,#,420,2,12,#,48,#,79,#,3300,0,12,#,790,N,0.5,N,0.5,999,3,N,0.5
1987,0110500,01,025,01,0,#,7.1,#,8.4,0,4,#,6.8,#,12,1,4,#,9.4,#,0.5,#,1.2,1,4,#,0.5,#,1.2,1,4,#,0.9,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,29,1,4,#,8,#,49,#,790,3,4,#,290,E,99999,E,99999,999,999,E,99999
1987,0110520,01,026,01,0,#,7.1,#,8.5,0,4,#,8,#,11,0,4,#,9.4,#,0.6,#,0.8,0,4,#,0.6,#,0.8,0,4,#,0.7,#,0.8,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,29,1,4,#,14,#,49,#,330,0,4,#,170,E,99999,E,99999,999,999,E,99999
1987,0110530,01,027,01,0,#,7.1,#,7.9,0,4,#,9,#,12,0,4,#,10,#,0.6,#,1.3,0,4,#,0.6,#,1.3,0,4,#,1,#,1,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,38,1,4,#,13,#,180,#,2800,0,4,#,960,E,99999,E,99999,999,999,E,99999
1987,0110540,01,028,01,0,#,7.2,#,7.8,0,6,#,8.8,#,11,0,6,#,9.7,#,0.5,#,0.7,0,6,#,0.5,#,0.7,0,6,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,22,0,6,#,8,#,20,#,330,3,6,#,130,E,99999,E,99999,999,999,E,99999
1987,0110550,01,029,01,0,#,7,#,8.5,0,18,#,7.6,#,13,0,18,#,11,<,0.5,#,1.3,0,18,<,0.5,#,1.3,0,16,#,0.8,#,0.7,#,0.8,#,1.5,#,5.2,999,12,#,1.5,#,5.2,999,12,#,2.6,#,2.4,#,2.7,<,1,#,42,2,18,#,6,#,90,#,22000,10,18,#,4300,E,99999,E,99999,999,999,E,99999
1987,0110570,01,030,01,0,#,6.9,#,8.7,1,30,#,8.2,#,14,0,30,#,11,<,0.5,#,1.4,0,30,<,0.5,#,1.4,0,16,#,0.8,#,0.8,#,0.8,#,1.3,#,6.6,999,24,#,1.4,#,6.2,999,12,#,2.8,#,2.5,#,2.6,<,1,#,76,4,30,#,10,#,46,#,35000,10,30,#,4700,E,99999,E,99999,999,999,E,99999
1987,0110580,01,031,01,0,#,7.2,#,7.9,0,4,#,7.7,#,10,0,4,#,9.3,#,0.5,#,0.8,0,4,#,0.5,#,0.8,0,4,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,30,1,4,#,9,#,110,#,1300,4,4,#,570,E,99999,E,99999,999,999,E,99999
1987,0110590,01,032,01,0,#,7.4,#,8.2,0,4,#,8,#,11,0,4,#,9.6,#,0.5,#,0.9,0,4,#,0.5,#,0.9,0,4,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,13,0,4,#,4,#,110,#,330,4,4,#,200,E,99999,E,99999,999,999,E,99999
1987,0110600,01,033,01,0,#,7.1,#,7.9,0,24,#,7.9,#,15,0,24,#,11,<,0.5,#,1.6,0,24,#,0.5,#,1.5,0,12,#,0.9,#,0.9,#,1,#,1.5,#,6.4,999,24,#,1.8,#,6,999,12,#,3.3,#,3.3,#,3.8,#,1,#,32,3,24,#,10,#,130,#,24000,19,24,#,6300,N,0.5,N,0.5,999,2,N,0.5
1987,0110610,01,033,51,0,#,7.1,#,8.2,0,12,#,9.5,#,14,0,12,#,12,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.7,#,0.7,#,0.7,#,1.5,#,5.6,999,12,#,1.5,#,5.6,999,12,#,2.7,#,2.5,#,2.8,#,1,#,22,0,12,#,5,#,130,#,24000,5,12,#,4400,E,99999,E,99999,999,999,E,99999
1987,0110620,01,034,01,0,#,6.8,#,7.9,0,6,#,8.2,#,13,0,6,#,10,#,0.5,#,1.9,4,6,#,0.5,#,1.9,4,6,#,1.1,#,1.2,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,7,#,55,1,6,#,19,#,93,#,79000,6,6,#,17000,E,99999,E,99999,999,999,E,99999
1987,0110630,01,035,01,0,#,6.9,#,8.4,0,6,#,6.8,#,16,1,6,#,11,#,0.9,#,3.6,2,6,#,0.9,#,3.6,2,6,#,1.9,#,1.5,#,2.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,72,1,6,#,21,#,0,#,540000,4,6,#,96000,E,99999,E,99999,999,999,E,99999
1987,0110640,01,036,01,0,#,6.9,#,7.5,0,6,#,9.4,#,13,0,6,#,10,<,0.5,#,1.7,3,6,<,0.5,#,1.7,3,6,#,1,#,0.9,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,12,0,6,#,5,#,4,#,4900,4,6,#,2100,E,99999,E,99999,999,999,E,99999
1987,0110650,01,037,01,0,#,7,#,7.6,0,6,#,9.9,#,13,0,6,#,11,#,0.6,#,1.8,0,6,#,0.6,#,1.8,0,6,#,1.1,#,0.8,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,8,0,6,#,5,#,7,#,490,0,6,#,270,E,99999,E,99999,999,999,E,99999
1987,0110660,01,037,51,0,#,6.8,#,7.4,0,2,#,9.4,#,11,0,2,#,10,<,0.5,<,0.5,0,2,<,0.5,<,0.5,0,2,<,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,6,0,2,#,4,#,220,#,350,0,2,#,290,E,99999,E,99999,999,999,E,99999
1987,0110670,01,038,01,0,#,6.8,#,7.4,0,12,#,9,#,14,0,12,#,11,<,0.5,#,2.8,0,12,#,0.6,#,2.4,0,6,#,1.4,#,1.3,#,1.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,12,0,12,#,9,#,700,#,1600000,9,12,#,290000,E,99999,E,99999,999,999,E,99999
1987,0110680,01,039,01,0,#,7.1,#,7.2,0,4,#,10,#,13,0,4,#,11,<,0.5,#,1.2,1,4,<,0.5,#,1.2,1,4,#,0.8,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,5,#,9,0,4,#,7,#,0,#,33,0,4,#,10,E,99999,E,99999,999,999,E,99999
1987,0110690,01,040,01,0,#,7,#,7.4,0,4,#,10,#,14,0,4,#,11,#,0.5,#,2,0,4,#,0.5,#,2,0,4,#,1,#,0.8,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,6,0,4,#,5,#,23,#,33000,1,4,#,8300,E,99999,E,99999,999,999,E,99999
