西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1978,0110114,01,005,01,0,#,7,#,7.8,0,12,#,9.2,#,15,0,12,#,11,#,0,#,2.7,1,12,#,0,#,2.7,1,12,#,1.2,#,1.2,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,26,1,12,#,8,#,230,#,110000,4,6,#,27000,E,99999,E,99999,999,999,E,99999
1978,0110124,01,005,51,0,#,7,#,7.7,0,8,#,8.5,#,14,0,8,#,11,#,0.5,#,1.2,0,8,#,0.5,#,1.2,0,8,#,0.7,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,7,0,8,#,3,#,2,#,5400,2,7,#,1000,E,99999,E,99999,999,999,E,99999
1978,0110134,01,006,01,0,#,7.3,#,8.3,0,12,#,8.4,#,12,0,12,#,10,#,0.5,#,1.2,0,12,#,0.5,#,1.2,0,6,#,0.8,#,0.8,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,19,0,12,#,5,#,230,#,4800,7,12,#,2700,E,99999,E,99999,999,999,E,99999
1978,0110144,01,006,51,0,#,7,#,8,0,12,#,9.6,#,14,0,12,#,11,#,0.5,#,2.8,1,12,#,0.5,#,2.8,1,12,#,1.3,#,1.1,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,29,2,12,#,12,#,790,#,92000,10,12,#,16000,E,99999,E,99999,999,999,E,99999
1978,0110154,01,007,01,0,#,6.8,#,7.8,0,64,#,5.9,#,14,0,64,#,10,#,1.2,#,4.6,11,64,#,1.7,#,3.4,2,12,#,2.3,#,2.2,#,2.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,67,8,64,#,15,#,1300,#,920000,58,64,#,72000,E,99999,E,99999,999,999,E,99999
1978,0110164,01,007,51,0,#,6.8,#,7.3,0,48,#,6.4,#,14,0,48,#,10,#,0.7,#,5.1,3,48,#,1.2,#,3.3,1,10,#,1.9,#,1.7,#,1.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,100,15,48,#,22,#,230,#,920000,34,48,#,41000,E,99999,E,99999,999,999,E,99999
1978,0110174,01,007,52,0,#,6.8,#,8.5,0,12,#,9,#,15,0,12,#,11,#,1.2,#,5.5,2,12,#,1.2,#,2.6,0,10,#,1.8,#,1.9,#,2.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,106,4,12,#,24,#,200,#,79000,9,12,#,36000,E,99999,E,99999,999,999,E,99999
1978,0110184,01,007,53,0,#,7.1,#,8.6,2,34,#,6,#,14,0,34,#,9.2,#,0.5,#,5.2,1,34,#,0.6,#,5.2,1,7,#,1.6,#,0.9,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,18,0,34,#,2,#,430,#,920000,1,34,#,29000,E,99999,E,99999,999,999,E,99999
1978,0110194,01,007,54,0,#,6.9,#,8.8,2,26,#,6.8,#,12,0,26,#,9.3,#,0.9,#,4.7,1,26,#,1,#,4.7,1,3,#,2.3,#,1.2,#,4.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,18,0,26,#,2,#,2400,#,79000,5,26,#,8200,E,99999,E,99999,999,999,E,99999
1978,0110204,01,008,01,0,#,6.9,#,7.9,0,6,#,8.6,#,14,0,6,#,10,#,0.4,#,0.7,0,6,#,0.4,#,0.7,0,6,#,0.5,#,0.5,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,21,0,6,#,6,#,3,#,1100,2,6,#,230,E,99999,E,99999,999,999,E,99999
1978,0110214,01,008,51,0,#,6.9,#,7.6,0,12,#,7.9,#,14,0,12,#,11,#,0.5,#,1.9,4,12,#,0.5,#,1.9,2,10,#,0.9,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,75,2,12,#,14,#,13,#,2400,8,12,#,330,E,99999,E,99999,999,999,E,99999
1978,0110224,01,009,01,0,#,6.9,#,7.5,0,48,#,8.3,#,15,0,48,#,11,#,0.4,#,2.6,2,48,#,0.8,#,1.3,0,10,#,1,#,0.9,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,133,14,48,#,21,#,20,#,4600,6,48,#,500,E,99999,E,99999,999,999,E,99999
1978,0110234,01,010,01,0,#,6.8,#,7.4,0,74,#,6.9,#,13,0,74,#,10,#,0.4,#,7.7,10,74,#,0.4,#,3.1,2,13,#,1.6,#,1.3,#,1.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,6,#,258,54,74,#,77,#,40,#,540000,33,74,#,27000,E,99999,E,99999,999,999,E,99999
1978,0110244,01,010,02,0,#,6.8,#,7.2,0,12,#,8.4,#,14,0,12,#,11,#,1.1,#,5.9,1,12,#,1.1,#,5.9,1,12,#,2.1,#,1.8,#,2.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,7,#,43,2,12,#,16,#,200,#,540000,8,12,#,64000,E,99999,E,99999,999,999,E,99999
1978,0110254,01,010,03,0,#,6.7,#,7.4,0,74,#,7.6,#,13,0,74,#,10,#,0.6,#,9.2,17,74,#,0.7,#,8.1,4,14,#,2.5,#,1.6,#,3.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,165,21,74,#,20,#,1100,#,5400000,36,74,#,230000,E,99999,E,99999,999,999,E,99999
1978,0110264,01,010,51,0,#,6.8,#,7.3,0,12,#,8.5,#,13,0,12,#,11,#,0.5,#,4.5,4,12,#,0.5,#,4.5,4,12,#,1.9,#,1,#,3.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,50,4,12,#,18,#,220,#,2400000,5,12,#,210000,E,99999,E,99999,999,999,E,99999
1978,0110274,01,010,52,0,#,6.9,#,7.7,0,6,#,8.6,#,12,0,6,#,10,#,0.5,#,3.9,1,6,#,0.5,#,3.9,1,6,#,1.2,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,19,0,6,#,8,#,460,#,4900,0,6,#,2000,E,99999,E,99999,999,999,E,99999
1978,0110294,01,011,01,0,#,6.7,#,7.8,0,24,#,6.9,#,14,1,24,#,11,#,0.4,#,6.4,5,24,#,0.9,#,3.7,3,12,#,1.6,#,1.2,#,1.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,60,6,24,#,17,#,460,#,92000,23,24,#,40000,E,99999,E,99999,999,999,E,99999
1978,0110304,01,012,01,0,#,6.8,#,7.4,0,74,#,5.9,#,14,0,74,#,10,#,0.6,#,3.7,4,74,#,1,#,2.7,0,15,#,1.7,#,1.6,#,2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,55,11,74,#,12,#,2300,#,540000,54,74,#,62000,E,99999,E,99999,999,999,E,99999
1978,0110314,01,013,01,0,#,7,#,8.4,0,74,#,5.2,#,13,0,74,#,9.6,#,0.6,#,7.9,11,74,#,1.1,#,3.8,4,16,#,2.1,#,1.8,#,2.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,29,3,74,#,7,#,0,#,920000,47,74,#,60000,E,99999,E,99999,999,999,E,99999
1978,0110324,01,014,01,0,#,7,#,7.2,0,4,#,8.8,#,14,0,4,#,10,#,0.5,#,2.4,1,4,#,0.5,#,2.4,1,4,#,1,#,0.6,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,14,0,4,#,5,#,23,#,23000,1,4,#,5800,E,99999,E,99999,999,999,E,99999
1978,0110334,01,015,01,0,#,6.8,#,7.2,0,12,#,8.1,#,14,0,12,#,11,#,1.2,#,4.5,5,12,#,1.2,#,4.5,5,12,#,2.5,#,2.2,#,3.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,21,0,12,#,10,#,4900,#,920000,11,12,#,340000,E,99999,E,99999,999,999,E,99999
1978,0110344,01,016,01,0,#,6.6,#,7.2,0,12,#,7.6,#,14,0,12,#,10,#,0.4,#,1.5,3,12,#,0.4,#,1.5,3,12,#,0.8,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,68,2,12,#,16,#,79,#,9200,12,12,#,3700,E,99999,E,99999,999,999,E,99999
1978,0110354,01,017,01,0,#,6.6,#,7.2,0,12,#,7.6,#,13,0,12,#,10,#,0.4,#,1.6,0,12,#,0.4,#,1.6,0,12,#,0.9,#,0.9,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,134,5,12,#,43,#,70,#,130000,8,12,#,12000,E,99999,E,99999,999,999,E,99999
1978,0110364,01,018,01,0,#,6.7,#,7.5,0,24,#,4.9,#,14,1,24,#,9.8,#,0.7,#,4,3,24,#,0.7,#,3.6,1,13,#,1.7,#,1.5,#,1.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,534,8,24,#,65,#,3,#,92000,16,24,#,19000,E,99999,E,99999,999,999,E,99999
1978,0110374,01,018,51,0,#,6.7,#,7.2,0,12,#,7.5,#,14,0,12,#,10,#,0.4,#,3.9,1,12,#,0.4,#,3.9,1,12,#,1.5,#,1.4,#,1.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,5,#,122,3,12,#,29,#,170,#,160000,4,12,#,23000,E,99999,E,99999,999,999,E,99999
1978,0110384,01,019,01,0,#,6.7,#,7.2,0,12,#,8.7,#,13,0,12,#,11,#,0.3,#,1.2,1,12,#,0.3,#,1.2,1,12,#,0.5,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,9,0,12,#,3,#,17,#,7900,9,12,#,2100,E,99999,E,99999,999,999,E,99999
1978,0110394,01,020,01,0,#,6.9,#,8.5,0,12,#,8.4,#,13,0,12,#,10,#,0.6,#,3.1,1,12,#,0.6,#,3.1,1,7,#,1,#,0.7,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,24,0,12,#,11,#,140,#,4300,3,12,#,970,E,99999,E,99999,999,999,E,99999
1978,0110404,01,021,01,0,#,6.8,#,7.6,0,12,#,8,#,13,0,12,#,9.6,#,0.5,#,1,0,12,#,0.5,#,0.9,0,6,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,26,1,12,#,8,#,0,#,4600,4,12,#,950,E,99999,E,99999,999,999,E,99999
1978,0110414,01,022,01,0,#,6.9,#,7.2,0,2,#,8.4,#,14,0,2,#,11,#,0.4,#,0.5,0,2,#,0.4,#,0.5,0,2,#,0.4,#,0.4,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,2,0,2,#,1,#,49,#,480,0,2,#,260,E,99999,E,99999,999,999,E,99999
1978,0110424,01,023,01,0,#,6.6,#,7.2,0,12,#,6.4,#,12,3,12,#,8.8,#,0.5,#,3.2,2,12,#,0.5,#,3,1,6,#,1.2,#,0.9,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,22,0,12,#,10,#,230,#,24000,6,12,#,5800,E,99999,E,99999,999,999,E,99999
1978,0110434,01,024,01,0,#,6.4,#,7.7,3,48,#,7.1,#,14,0,48,#,10,#,0.2,#,1.5,0,48,#,0.3,#,1.3,0,12,#,0.8,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,120,8,48,#,17,#,79,#,130000,7,48,#,7700,E,99999,E,99999,999,999,E,99999
1978,0110444,01,024,51,0,#,6.7,#,7.6,0,48,#,6.1,#,14,0,48,#,10,#,0.2,#,1.3,0,48,#,0.3,#,1.2,0,13,#,0.8,#,0.9,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,424,16,48,#,44,#,33,#,240000,7,48,#,13000,E,99999,E,99999,999,999,E,99999
1978,0110454,01,024,52,0,#,6.5,#,7.5,0,74,#,5.8,#,13,0,74,#,9.7,#,0.2,#,2.6,0,74,#,0.4,#,2,0,13,#,1.1,#,1.2,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,51,8,74,#,13,#,110,#,490000,17,74,#,18000,E,99999,E,99999,999,999,E,99999
1978,0110464,01,024,53,0,#,6.7,#,7.3,0,12,#,6,#,12,0,12,#,8.8,#,0.7,#,4,1,12,#,0.7,#,3.5,1,7,#,1.6,#,1.4,#,2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,84,2,12,#,21,#,360,#,48000,2,12,#,6600,E,99999,E,99999,999,999,E,99999
1978,0110474,01,024,54,0,#,6.8,#,7.6,0,12,#,8.6,#,13,0,12,#,11,#,0.6,#,5,1,12,#,0.6,#,5,1,12,#,1.3,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,23,0,12,#,9,#,46,#,3500000,5,12,#,340000,E,99999,E,99999,999,999,E,99999
1978,0110484,01,025,01,0,#,6.8,#,7.8,0,4,#,9,#,11,0,4,#,9.6,#,0.6,#,1,0,4,#,0.6,#,1,0,4,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,18,0,4,#,5,#,23,#,240,2,4,#,130,E,99999,E,99999,999,999,E,99999
1978,0110494,01,026,01,0,#,6.8,#,7.5,0,4,#,8.2,#,10,0,4,#,9.3,#,0.6,#,1.5,0,4,#,0.6,#,1.5,0,4,#,0.8,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,21,0,4,#,5,#,9,#,4800,2,4,#,1500,E,99999,E,99999,999,999,E,99999
1978,0110504,01,027,01,0,#,6.8,#,7.5,0,8,#,8.4,#,12,0,8,#,10,#,0.6,#,1,0,8,#,0.6,#,0.9,0,5,#,0.7,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,31,2,8,#,8,#,0,#,4800,0,8,#,1400,E,99999,E,99999,999,999,E,99999
1978,0110514,01,028,01,0,#,6.7,#,7.6,0,4,#,8.4,#,13,0,4,#,10,#,0.5,#,1.1,1,4,#,0.5,#,1.1,1,4,#,0.7,#,0.7,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,26,1,4,#,12,#,0,#,4800,2,4,#,1200,E,99999,E,99999,999,999,E,99999
1978,0110524,01,029,01,0,#,6.8,#,7.4,0,12,#,8.2,#,14,0,12,#,11,#,0.3,#,1.9,0,12,#,0.3,#,1.9,0,12,#,0.8,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,26,1,12,#,6,#,23,#,2400,4,12,#,640,E,99999,E,99999,999,999,E,99999
1978,0110534,01,030,01,0,#,6.8,#,7.5,0,24,#,7.6,#,13,0,24,#,11,#,0.5,#,1.7,0,24,#,0.5,#,1.2,0,13,#,0.9,#,1,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,50,4,24,#,10,#,49,#,5400,1,24,#,1100,E,99999,E,99999,999,999,E,99999
1978,0110544,01,031,01,0,#,6.8,#,7.3,0,4,#,8,#,14,0,4,#,10,#,0.7,#,1.4,2,4,#,0.7,#,1.4,2,4,#,1.1,#,1.2,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,64,1,4,#,17,#,150,#,1100,4,4,#,510,E,99999,E,99999,999,999,E,99999
1978,0110554,01,032,01,0,#,6.9,#,7.6,0,4,#,8.4,#,12,0,4,#,9.7,#,0.7,#,2.2,2,4,#,0.7,#,2.2,2,4,#,1.2,#,1,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,65,1,4,#,22,#,23,#,48000,3,4,#,12000,E,99999,E,99999,999,999,E,99999
1978,0110564,01,033,01,0,#,6.8,#,9.3,2,48,#,7,#,15,1,47,#,11,#,0.3,#,3,7,47,#,0.5,#,1.9,0,12,#,1.3,#,1.4,#,1.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,41,2,47,#,8,#,33,#,9200,28,47,#,2700,E,99999,E,99999,999,999,E,99999
1978,0110574,01,033,51,0,#,6.9,#,7.8,0,12,#,8.6,#,15,0,12,#,12,#,0.6,#,1.9,0,12,#,0.6,#,1.9,0,12,#,0.9,#,0.9,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,13,0,12,#,6,#,130,#,9200,7,12,#,2400,E,99999,E,99999,999,999,E,99999
1978,0110584,01,034,01,0,#,7,#,7.4,0,6,#,8.4,#,11,0,6,#,9.5,#,0.8,#,2.6,4,6,#,0.8,#,2.6,4,6,#,1.5,#,1.6,#,1.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,15,0,6,#,6,#,240,#,3500,6,6,#,1100,E,99999,E,99999,999,999,E,99999
1978,0110594,01,035,01,0,#,7.2,#,8,0,6,#,7.2,#,10,1,6,#,9,#,0.6,#,6.2,1,5,#,0.6,#,6.2,1,5,#,1.9,#,1,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,39,1,6,#,12,#,330,#,4900,3,6,#,1400,E,99999,E,99999,999,999,E,99999
1978,0110604,01,036,01,0,#,6.8,#,7.2,0,6,#,7.2,#,11,1,6,#,9,#,0.5,#,2.4,2,6,#,0.5,#,2.4,2,6,#,1.1,#,1,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,13,0,6,#,6,#,33,#,3500,5,6,#,1100,E,99999,E,99999,999,999,E,99999
1978,0110614,01,037,01,0,#,6.8,#,7.2,0,6,#,7.8,#,11,0,6,#,9.5,#,0,#,2.2,1,6,#,0,#,2.2,1,6,#,0.7,#,0.7,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,12,0,6,#,5,#,33,#,49000,1,6,#,8300,E,99999,E,99999,999,999,E,99999
1978,0110624,01,037,51,0,#,6.8,#,7.2,0,2,#,8.4,#,11,0,2,#,9.7,#,0,#,4,1,2,#,0,#,4,1,2,#,2,#,2,#,4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,6,#,8,0,2,#,7,#,1700,#,49000,2,2,#,25000,E,99999,E,99999,999,999,E,99999
1978,0110634,01,038,01,0,#,6.8,#,7.5,0,12,#,7.4,#,12,0,12,#,9.5,#,0.7,#,2.8,0,12,#,0.7,#,2.8,0,7,#,1.3,#,1,#,1.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,0,#,61,2,12,#,18,#,93,#,240000,11,12,#,92000,E,99999,E,99999,999,999,E,99999
