西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,m_ダイオキシン（水質）,n_ダイオキシン（水質）,C_ダイオキシン（水質）_最大値,ダイオキシン（水質）_最大値,C_ダイオキシン（水質）_平均値,ダイオキシン（水質）_平均値,m_ダイオキシン（底質）,n_ダイオキシン（底質）,C_ダイオキシン（底質）_最大値,ダイオキシン（底質）_最大値,C_ダイオキシン（底質）_平均値,ダイオキシン（底質）_平均値
2006,0310810,03,040,02,0,1,#,0.022,#,0.022,0,1,#,0.47,#,0.47
2006,0310870,03,044,01,0,1,#,0.02,#,0.02,0,1,#,0.37,#,0.37
2006,0310880,03,044,02,0,1,#,0.03,#,0.03,0,1,#,0.34,#,0.34
2006,0310950,03,046,02,0,1,#,0.046,#,0.046,0,1,#,0.18,#,0.18
2006,0310960,03,046,03,0,1,#,0.027,#,0.027,0,1,#,1,#,1
2006,0311050,03,049,01,0,1,#,0.047,#,0.047,0,1,#,0.11,#,0.11
2006,0311090,03,052,01,0,1,#,0.077,#,0.077,0,1,#,0.3,#,0.3
2006,0311120,03,054,02,0,1,#,0.033,#,0.033,0,1,#,0.24,#,0.24
2006,0311160,03,056,03,0,1,#,0.025,#,0.025,0,1,#,0.4,#,0.4
2006,0311260,03,059,01,0,1,#,0.12,#,0.12,0,1,#,0.17,#,0.17
2006,0311290,03,061,01,0,1,#,0.1,#,0.1,0,1,#,0.11,#,0.11
2006,0311360,03,065,01,0,1,#,0.064,#,0.064,0,1,#,0.38,#,0.38
2006,0311400,03,067,01,0,1,#,0.021,#,0.021,0,1,#,0.1,#,0.1
2006,0311410,03,068,01,0,1,#,0.088,#,0.088,0,1,#,0.28,#,0.28
2006,0311640,03,077,51,0,1,#,0.017,#,0.017,0,1,#,0.1,#,0.1
2006,0311880,03,096,01,0,1,#,0.02,#,0.02,0,1,#,0.1,#,0.1
2006,0312730,03,246,01,0,1,#,0.02,#,0.02,0,1,#,0.15,#,0.15
2006,0312740,03,247,01,0,1,#,0.02,#,0.02,0,1,#,0.12,#,0.12
2006,0312720,03,248,01,0,1,#,0.017,#,0.017,0,1,#,0.099,#,0.099
2006,0312850,03,250,01,0,1,#,0.02,#,0.02,0,1,#,1.1,#,1.1
2006,0312880,03,251,01,0,1,#,0.02,#,0.02,0,1,#,0.11,#,0.11
2006,0312890,03,252,01,0,1,#,0.018,#,0.018,0,1,#,0.11,#,0.11
2006,0312900,03,253,01,0,1,#,0.017,#,0.017,0,1,#,0.13,#,0.13
2006,0312930,03,256,01,0,1,#,0.02,#,0.02,0,1,#,0.1,#,0.1
2006,0320060,03,503,01,0,1,#,0.071,#,0.071,0,1,#,6.6,#,6.6
2006,0320180,03,509,01,0,1,#,0.071,#,0.071,0,1,#,4.8,#,4.8
2006,0330010,03,604,01,0,1,#,0.02,#,0.02,0,1,#,0.16,#,0.16
2006,0330040,03,605,01,0,1,#,0.046,#,0.046,0,1,#,2.5,#,2.5
2006,0330130,03,610,01,0,1,#,0.02,#,0.02,0,1,#,0.096,#,0.096
2006,0330370,03,620,01,0,1,#,0.019,#,0.019,0,1,#,4.5,#,4.5
2006,0410010,04,001,01,0,2,#,0.073,#,0.072,0,1,#,0.31,#,0.31
2006,0410050,04,002,01,0,1,#,0.073,#,0.073,0,1,#,0.51,#,0.51
2006,0410060,04,002,51,0,2,#,0.076,#,0.073,0,1,#,0.33,#,0.33
2006,0411510,04,003,01,0,2,#,0.43,#,0.3,0,1,#,5.6,#,5.6
2006,0410150,04,004,01,0,1,#,0.16,#,0.16,0,0,#,0,#,0
2006,0410190,04,006,01,1,4,#,1.9,#,0.89,0,1,#,2.3,#,2.3
2006,0410250,04,010,01,0,1,#,0.093,#,0.093,0,1,#,0.27,#,0.27
2006,0411880,04,010,53,0,1,#,0.091,#,0.091,0,1,#,4.1,#,4.1
2006,0410300,04,012,51,0,1,#,0.088,#,0.088,0,0,#,0,#,0
2006,0410390,04,014,02,0,1,#,0.071,#,0.071,0,0,#,0,#,0
2006,0410530,04,017,01,0,1,#,0.48,#,0.48,0,1,#,2.7,#,2.7
2006,0410580,04,019,01,0,1,#,0.12,#,0.12,0,0,#,0,#,0
2006,0410620,04,021,01,2,4,#,2,#,1.2,0,1,#,0.78,#,0.78
2006,0410670,04,023,01,2,4,#,8.8,#,2.8,0,1,#,19,#,19
2006,0410750,04,026,01,0,1,#,0.13,#,0.13,0,1,#,0.46,#,0.46
2006,0410770,04,027,01,0,2,#,0.22,#,0.15,0,1,#,0.49,#,0.49
2006,0411860,04,027,61,0,2,#,0.13,#,0.1,0,1,#,1.7,#,1.7
2006,0410800,04,028,01,0,2,#,0.16,#,0.12,0,1,#,0.67,#,0.67
2006,0410930,04,030,04,0,2,#,0.07,#,0.069,0,1,#,0.27,#,0.27
2006,0410970,04,031,01,0,2,#,0.099,#,0.088,0,1,#,0.59,#,0.59
2006,0411000,04,032,01,0,1,#,0.082,#,0.082,0,1,#,1.6,#,1.6
2006,0411010,04,032,51,0,1,#,0.082,#,0.082,0,1,#,0.7,#,0.7
2006,0411070,04,036,01,0,1,#,0.28,#,0.28,0,1,#,12,#,12
2006,0411130,04,038,01,0,1,#,0.078,#,0.078,0,1,#,7.1,#,7.1
2006,0411150,04,038,53,0,1,#,0.081,#,0.081,0,1,#,1,#,1
2006,0411200,04,041,01,0,1,#,0.068,#,0.068,0,0,#,0,#,0
2006,0411240,04,043,02,2,4,#,1.4,#,0.85,0,1,#,2.7,#,2.7
2006,0411310,04,048,01,0,1,#,0.15,#,0.15,0,0,#,0,#,0
2006,0411320,04,049,01,2,4,#,1.7,#,1.1,0,1,#,27,#,27
2006,0411430,04,055,01,0,1,#,0.092,#,0.092,0,1,#,3,#,3
2006,0411490,04,056,01,0,2,#,0.067,#,0.067,0,1,#,0.46,#,0.46
2006,0411410,04,202,02,0,2,#,0.56,#,0.38,0,1,#,6.3,#,6.3
2006,0420140,04,505,01,0,1,#,0.088,#,0.088,0,1,#,6.8,#,6.8
2006,0420190,04,507,01,0,2,#,0.072,#,0.072,0,1,#,3.7,#,3.7
2006,0420220,04,508,01,2,4,#,2.6,#,1.4,0,1,#,15,#,15
2006,0420230,04,509,01,0,1,#,0.079,#,0.079,0,0,#,0,#,0
2006,0420240,04,510,01,0,2,#,0.12,#,0.095,0,1,#,9.3,#,9.3
2006,0430380,04,610,01,0,1,#,0.14,#,0.14,0,1,#,13,#,13
2006,0430440,04,611,01,0,1,#,0.093,#,0.093,0,1,#,1.4,#,1.4
2006,0430450,04,611,02,0,1,#,0.077,#,0.077,0,1,#,3.6,#,3.6
2006,0430520,04,612,03,0,1,#,0.08,#,0.08,0,1,#,8.9,#,8.9
2006,0430680,04,613,01,0,1,#,0.07,#,0.07,0,0,#,0,#,0
2006,0430840,04,617,01,0,1,#,0.12,#,0.12,0,0,#,0,#,0
2006,0431010,04,620,06,0,1,#,0.067,#,0.067,0,0,#,0,#,0
2006,0431040,04,621,01,0,1,#,0.067,#,0.067,0,0,#,0,#,0
2006,0510010,05,001,01,0,1,#,0.033,#,0.033,0,0,#,0,#,0
2006,0510020,05,002,01,0,1,#,0.17,#,0.17,0,1,#,0.15,#,0.15
2006,0510070,05,003,06,0,1,#,0.086,#,0.086,0,1,#,0.36,#,0.36
2006,0510160,05,005,01,0,1,#,0.087,#,0.087,0,0,#,0,#,0
2006,0510190,05,007,01,0,1,#,0.066,#,0.066,0,1,#,0.13,#,0.13
2006,0510270,05,012,01,0,1,#,0.027,#,0.027,0,0,#,0,#,0
2006,0510310,05,021,01,0,1,#,0.041,#,0.041,0,0,#,0,#,0
2006,0510350,05,026,01,0,1,#,0.14,#,0.14,0,1,#,0.2,#,0.2
2006,0510530,05,053,09,0,1,#,0.081,#,0.081,0,1,#,7.1,#,7.1
2006,0510670,05,058,01,0,1,#,0.18,#,0.18,0,0,#,0,#,0
2006,0510730,05,063,52,0,1,#,0.13,#,0.13,0,1,#,0.1,#,0.1
2006,0510780,05,068,01,0,1,#,0.053,#,0.053,0,1,#,0.33,#,0.33
2006,0510880,05,077,01,0,1,#,0.093,#,0.093,0,1,#,0.22,#,0.22
2006,0510980,05,081,01,0,1,#,0.059,#,0.059,0,0,#,0,#,0
2006,0511060,05,090,01,0,1,#,0.42,#,0.42,0,1,#,0.36,#,0.36
2006,0511090,05,095,01,0,1,#,0.13,#,0.13,0,1,#,1.7,#,1.7
2006,0511180,05,100,01,1,2,#,1.5,#,0.8,0,1,#,0.27,#,0.27
2006,0511210,05,102,01,0,1,#,0.38,#,0.38,0,1,#,0.18,#,0.18
2006,0511270,05,104,02,0,1,#,0.11,#,0.11,0,1,#,0.24,#,0.24
2006,0511290,05,105,01,0,1,#,0.078,#,0.078,0,1,#,5.2,#,5.2
2006,0511360,05,109,01,0,1,#,0.19,#,0.19,0,0,#,0,#,0
2006,0511390,05,110,01,0,1,#,0.67,#,0.67,0,1,#,0.92,#,0.92
2006,0511600,05,129,01,0,1,#,0.086,#,0.086,0,0,#,0,#,0
2006,0520060,05,501,57,0,1,#,0.025,#,0.025,0,0,#,0,#,0
2006,0520140,05,502,01,0,1,#,0.024,#,0.024,0,0,#,0,#,0
2006,0520400,05,503,07,0,1,#,0.08,#,0.08,0,1,#,7.5,#,7.5
2006,0530540,05,608,01,0,1,#,0.025,#,0.025,0,1,#,0.2,#,0.2
2006,0530560,05,609,01,0,1,#,0.026,#,0.026,0,0,#,0,#,0
2006,0530620,05,610,02,0,1,#,0.025,#,0.025,0,1,#,0.14,#,0.14
2006,0530780,05,611,02,0,1,#,0.056,#,0.056,0,0,#,0,#,0
2006,0530570,05,612,01,0,1,#,0.024,#,0.024,0,1,#,0.25,#,0.25
2006,0530090,05,613,01,0,1,#,0.051,#,0.051,0,0,#,0,#,0
2006,0530100,05,614,01,0,1,#,0.032,#,0.032,0,1,#,3.6,#,3.6
2006,0530340,05,615,01,0,1,#,0.035,#,0.035,0,0,#,0,#,0
2006,0530130,05,617,02,0,1,#,0.036,#,0.036,0,1,#,0.25,#,0.25
2006,0530260,05,618,01,0,1,#,0.053,#,0.053,0,1,#,3.8,#,3.8
2006,0610040,06,002,02,0,1,#,0.084,#,0.084,0,1,#,0.34,#,0.34
2006,0610140,06,003,53,0,1,#,0.25,#,0.25,0,1,#,7.5,#,7.5
2006,0610190,06,005,01,0,1,#,0.086,#,0.086,0,1,#,0.27,#,0.27
2006,0610200,06,006,01,0,1,#,0.11,#,0.11,0,1,#,0.43,#,0.43
2006,0610310,06,013,01,0,1,#,0.36,#,0.36,0,1,#,2.8,#,2.8
2006,0610350,06,014,01,0,1,#,0.074,#,0.074,0,1,#,2.5,#,2.5
2006,0611150,06,014,53,0,1,#,0.073,#,0.073,0,1,#,0.44,#,0.44
2006,0610400,06,015,01,0,1,#,0.76,#,0.76,0,1,#,0.55,#,0.55
2006,0610480,06,022,01,0,1,#,0.059,#,0.059,0,1,#,11,#,11
2006,0610510,06,024,01,0,1,#,0.27,#,0.27,0,1,#,0.81,#,0.81
2006,0610550,06,026,01,0,1,#,0.22,#,0.22,0,0,#,0,#,0
2006,0610700,06,214,01,0,0,#,0,#,0,0,1,#,0.2,#,0.2
2006,0610810,06,225,01,0,1,#,0.36,#,0.36,0,1,#,0.69,#,0.69
2006,0611110,06,245,01,0,1,#,0.24,#,0.24,0,1,#,0.25,#,0.25
2006,0620010,06,401,01,0,1,#,0.075,#,0.075,0,1,#,5.9,#,5.9
2006,0620030,06,402,01,0,1,#,0.043,#,0.043,0,1,#,6.5,#,6.5
2006,0620060,06,404,01,0,1,#,0.04,#,0.04,0,1,#,3.6,#,3.6
2006,0620070,06,405,01,0,1,#,0.04,#,0.04,0,1,#,7.2,#,7.2
2006,0710010,07,001,01,0,1,#,0.07,#,0.07,0,1,#,0.24,#,0.24
2006,0712370 ,07,001,30,0,1,#,0.1,#,0.1,0,1,#,0.51,#,0.51
2006,0712380,07,001,31,0,1,#,0.072,#,0.072,0,1,#,1.6,#,1.6
2006,0710100,07,004,01,0,1,#,0.15,#,0.15,0,1,#,0.25,#,0.25
2006,0710130,07,005,01,0,1,#,0.072,#,0.072,0,1,#,0.27,#,0.27
2006,0710220,07,007,01,0,1,#,0.092,#,0.092,0,1,#,0.26,#,0.26
2006,0710250,07,009,01,0,1,#,0.12,#,0.12,0,1,#,0.32,#,0.32
2006,0710270,07,010,01,0,1,#,0.18,#,0.18,0,1,#,0.24,#,0.24
2006,0710290,07,011,01,0,1,#,0.088,#,0.088,0,1,#,0.24,#,0.24
2006,0710310,07,012,02,0,2,#,0.16,#,0.16,0,1,#,3.1,#,3.1
2006,0710330,07,013,01,0,1,#,0.089,#,0.089,0,1,#,0.56,#,0.56
2006,0710340,07,013,02,0,1,#,0.069,#,0.069,0,1,#,3.9,#,3.9
2006,0710350,07,014,01,0,1,#,0.071,#,0.071,0,1,#,0.24,#,0.24
2006,0710360,07,014,02,0,1,#,0.067,#,0.067,0,1,#,0.24,#,0.24
2006,0710390,07,016,01,0,1,#,0.077,#,0.077,0,1,#,0.24,#,0.24
2006,0711880,07,017,51,0,2,#,0.29,#,0.19,0,2,#,0.16,#,0.16
2006,0712150,07,017,52,0,1,#,0.27,#,0.27,0,1,#,0.24,#,0.24
2006,0710430,07,018,01,0,2,#,0.19,#,0.13,0,1,#,0.15,#,0.15
2006,0710450,07,020,01,0,2,#,0.19,#,0.17,0,1,#,1.9,#,1.9
2006,0710470,07,021,02,0,2,#,0.37,#,0.34,0,1,#,12,#,12
2006,0710480,07,022,01,0,1,#,0.075,#,0.075,0,1,#,0.79,#,0.79
2006,0710500,07,023,02,0,1,#,0.27,#,0.27,0,1,#,0.25,#,0.25
2006,0710530,07,024,02,0,1,#,0.1,#,0.1,0,1,#,0.25,#,0.25
2006,0710550,07,025,01,0,1,#,0.14,#,0.14,0,1,#,0.24,#,0.24
2006,0710590,07,027,01,0,4,#,0.17,#,0.1,0,2,#,1.6,#,1.5
2006,0710600,07,027,51,0,1,#,0.19,#,0.19,0,1,#,0.25,#,0.25
2006,0710660,07,030,01,0,4,#,0.6,#,0.31,0,2,#,3.1,#,2.9
2006,0710670,07,031,01,0,1,#,0.14,#,0.14,0,1,#,0.67,#,0.67
2006,0711380,07,031,52,0,1,#,0.1,#,0.1,0,1,#,0.29,#,0.29
2006,0712020,07,034,51,0,2,#,0.071,#,0.069,0,2,#,0.47,#,0.36
2006,0712000,07,035,52,0,2,#,0.069,#,0.069,0,2,#,0.46,#,0.35
2006,0711390,07,037,51,0,1,#,0.1,#,0.1,0,1,#,0.24,#,0.24
2006,0710810,07,038,01,0,2,#,0.18,#,0.14,0,1,#,7.1,#,7.1
2006,0710850,07,040,01,0,1,#,0.23,#,0.23,0,1,#,0.86,#,0.86
2006,0710910,07,045,01,0,1,#,0.32,#,0.32,0,1,#,4.4,#,4.4
2006,0710930,07,047,01,1,2,#,1.9,#,1.1,0,2,#,0.27,#,0.18
2006,0712390,07,047,02,0,1,#,0.12,#,0.12,0,1,#,0.12,#,0.12
2006,0712400,07,047,03,0,1,#,0.091,#,0.091,0,1,#,0.91,#,0.91
2006,0712410,07,047,04,0,1,#,0.12,#,0.12,0,1,#,1.1,#,1.1
2006,0710940,07,048,01,0,1,#,0.21,#,0.21,0,1,#,0.48,#,0.48
2006,0710950,07,050,01,0,1,#,0.18,#,0.18,0,1,#,0.27,#,0.27
2006,0710960,07,051,01,0,1,#,0.3,#,0.3,0,1,#,0.26,#,0.26
2006,0710970,07,052,01,0,2,#,0.77,#,0.45,0,2,#,0.5,#,0.43
2006,0710980,07,054,01,0,1,#,0.12,#,0.12,0,1,#,0.24,#,0.24
2006,0711040,07,058,01,0,1,#,0.67,#,0.67,0,1,#,0.56,#,0.56
2006,0711070,07,211,01,0,1,#,0.075,#,0.075,0,1,#,0.24,#,0.24
2006,0711100,07,214,01,0,4,#,0.84,#,0.44,0,4,#,2.1,#,1.1
2006,0712210,07,216,02,0,1,#,0.14,#,0.14,0,1,#,0.49,#,0.49
2006,0711130,07,217,01,0,1,#,0.27,#,0.27,0,1,#,0.76,#,0.76
2006,0711140,07,218,01,0,1,#,0.09,#,0.09,0,1,#,0.49,#,0.49
2006,0712190,07,222,01,0,1,#,0.068,#,0.068,0,1,#,0.48,#,0.48
2006,0711240,07,228,01,0,1,#,0.14,#,0.14,0,1,#,0.48,#,0.48
2006,0711250,07,229,01,0,1,#,0.08,#,0.08,0,1,#,0.3,#,0.3
2006,0720030,07,501,51,0,1,#,0.072,#,0.072,0,1,#,2.1,#,2.1
2006,0720050,07,501,53,0,1,#,0.066,#,0.066,0,1,#,0.29,#,0.29
2006,0730010,07,601,01,0,1,#,0.12,#,0.12,0,1,#,5.5,#,5.5
2006,0730050,07,602,02,0,1,#,0.1,#,0.1,0,1,#,0.77,#,0.77
2006,0730170,07,603,02,0,1,#,0.51,#,0.51,0,1,#,9.8,#,9.8
2006,0730240,07,605,03,0,1,#,0.089,#,0.089,0,1,#,0.18,#,0.18
2006,0810010,08,001,01,0,1,#,0.16,#,0.16,0,1,#,0.37,#,0.37
2006,0810440,08,039,02,0,1,#,0.076,#,0.076,0,1,#,1.3,#,1.3
2006,0810500,08,041,02,0,1,#,0.1,#,0.1,0,1,#,2,#,2
2006,0810570,08,042,01,0,1,#,0.16,#,0.16,0,1,#,0.25,#,0.25
2006,0810590,08,044,01,0,1,#,0.096,#,0.096,0,1,#,3.5,#,3.5
2006,0810620,08,045,01,0,1,#,0.41,#,0.41,0,1,#,0.65,#,0.65
2006,0810650,08,046,01,0,2,#,0.24,#,0.16,0,1,#,1.6,#,1.6
2006,0810750,08,050,01,0,1,#,0.33,#,0.33,0,1,#,0.58,#,0.58
2006,0810770,08,052,01,0,1,#,0.71,#,0.71,0,1,#,5,#,5
2006,0810780,08,053,01,0,1,#,0.44,#,0.44,0,1,#,5.7,#,5.7
