西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,水温,m_トリハロメタン生成能,n_トリハロメタン生成能,C_トリハロメタン生成能_最大値,トリハロメタン生成能_最大値,C_トリハロメタン生成能_日平均値_平均値,トリハロメタン生成能_日平均値_平均値,C_クロロホルム生成能_最大値,クロロホルム生成能_最大値,C_クロロホルム生成能_日平均値_平均値,クロロホルム生成能_日平均値_平均値,C_ブロモジクロロメタン生成能_最大値,ブロモジクロロメタン生成能_最大値,C_ブロモジクロロメタン生成能_日平均値_平均値,ブロモジクロロメタン生成能_日平均値_平均値,C_ジブロモクロロメタン生成能_最大値,ジブロモクロロメタン生成能_最大値,C_ジブロモクロロメタン生成能_日平均値_平均値,ジブロモクロロメタン生成能_日平均値_平均値,C_ブロモホルム生成能_最大値,ブロモホルム生成能_最大値,C_ブロモホルム生成能_日平均値_平均値,ブロモホルム生成能_日平均値_平均値
2001,0210090,02,003,51,22,999,5,#,0.094,#,0.045,#,0.036,#,0.023,#,0.02,#,0.012,#,0.013,#,0.0046,#,0.025,#,0.0058
2001,0210190,02,008,02,20,999,5,#,0.13,#,0.058,#,0.039,#,0.017,#,0.026,#,0.014,#,0.037,#,0.015,#,0.056,#,0.012
2001,0210240,02,010,03,23.6,999,4,#,0.13,#,0.079,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0210330,02,010,59,20.6,999,4,#,0.089,#,0.057,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0210620,02,015,01,24.3,999,4,#,0.071,#,0.048,#,0.03,#,0.021,#,0.024,#,0.016,#,0.017,#,0.011,#,0.0029,#,0.0017
2001,0211040,02,033,01,20.5,999,4,#,0.027,#,0.02,#,0.017,#,0.012,#,0.0079,#,0.006,#,0.027,#,0.0089,#,0.0007,#,0.0003
2001,0211130,02,035,01,12.5,999,4,#,0.028,#,0.026,#,0.019,#,0.016,#,0.008,#,0.0072,#,0.0035,#,0.0027,#,0.0028,#,0.0009
2001,0214480,02,297,01,20,999,4,#,0.097,#,0.06,#,0.085,#,0.05,#,0.011,#,0.0092,#,0.0015,#,0.0012,<,0.0002,<,0.0002
2001,0221100,02,503,01,23.3,999,4,#,0.12,#,0.08,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0310060,03,002,54,18.6,999,4,#,0.048,#,0.033,#,0.03,#,0.019,#,0.009,#,0.0075,#,0.006,#,0.003,#,0.014,#,0.0043
2001,0310430,03,018,53,22.5,999,4,#,0.04,#,0.033,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0312540,03,033,51,18.8,999,4,#,0.04,#,0.036,#,0.025,#,0.02,#,0.012,#,0.012,#,0.01,#,0.004,#,0.003,#,0.0015
2001,0311030,03,047,53,22.1,999,4,#,0.03,#,0.025,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0312760,03,054,52,15.9,999,1,#,0.036,#,0.036,#,0.031,#,0.031,#,0.004,#,0.004,#,0.002,#,0.002,<,0.001,<,0.001
2001,0320130,03,506,01,22.1,999,1,#,0.02,#,0.02,#,0.013,#,0.013,#,0.005,#,0.005,<,0.001,<,0.001,<,0.001,<,0.001
2001,0320160,03,508,01,21.1,999,3,#,0.02,#,0.017,#,0.01,#,0.0067,#,0.009,#,0.0067,#,0.004,#,0.003,#,0.005,#,0.0023
2001,0410230,04,009,01,23.5,999,4,#,0.064,#,0.046,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0411760,04,010,51,20.5,999,4,#,0.05,#,0.042,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0410270,04,010,52,23.4,999,4,#,0.063,#,0.05,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0410290,04,012,01,20.8,999,4,#,0.047,#,0.039,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0410300,04,012,51,23,999,4,#,0.046,#,0.038,#,0.035,#,0.028,#,0.01,#,0.008,#,0.003,#,0.002,<,0.001,<,0.001
2001,0410360,04,013,01,19.5,999,4,#,0.03,#,0.025,#,0.019,#,0.015,#,0.008,#,0.007,#,0.003,#,0.003,<,0.001,<,0.001
2001,0410500,04,016,01,19.2,999,4,#,0.082,#,0.052,#,0.07,#,0.042,#,0.011,#,0.009,#,0.002,#,0.001,<,0.001,<,0.001
2001,0410530,04,017,01,23.5,999,4,#,0.094,#,0.067,#,0.077,#,0.053,#,0.015,#,0.012,#,0.003,#,0.002,<,0.001,<,0.001
2001,0410580,04,019,01,23,999,4,#,0.043,#,0.032,#,0.032,#,0.023,#,0.009,#,0.008,#,0.003,#,0.002,<,0.001,<,0.001
2001,0410620,04,021,01,24.8,999,4,#,0.089,#,0.071,#,0.076,#,0.057,#,0.016,#,0.012,#,0.003,#,0.002,<,0.001,<,0.001
2001,0410710,04,025,01,22.4,999,4,#,0.08,#,0.052,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0410740,04,025,53,21.6,999,4,#,0.056,#,0.044,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0410970,04,031,01,22,999,4,#,0.059,#,0.045,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0411130,04,038,01,25.3,999,4,#,0.042,#,0.036,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0411170,04,039,01,23,999,4,#,0.063,#,0.046,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0411370,04,053,01,19.3,999,4,#,0.027,#,0.021,#,0.014,#,0.01,#,0.009,#,0.007,#,0.006,#,0.004,<,0.001,<,0.001
2001,0411500,04,057,01,18,999,4,#,0.038,#,0.024,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0420290,04,410,01,18.5,999,4,#,0.13,#,0.078,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0420120,04,504,01,21.2,999,4,#,0.056,#,0.042,#,0.051,#,0.036,#,0.007,#,0.005,#,0.001,#,0.001,<,0.001,<,0.001
2001,0420140,04,505,01,25.3,999,4,#,0.089,#,0.047,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0420180,04,506,01,24,999,4,#,0.055,#,0.046,#,0.045,#,0.037,#,0.009,#,0.008,#,0.001,#,0.001,<,0.001,<,0.001
2001,0420400,04,512,01,23.2,999,4,#,0.035,#,0.026,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0510040,05,003,01,99.9,999,4,#,0.055,#,0.041,#,0.04,#,0.023,#,0.017,#,0.0089,#,0.013,#,0.009,#,0.001,#,0.0003
2001,0510070,05,003,06,99.9,999,4,#,0.059,#,0.047,#,0.042,#,0.026,#,0.017,#,0.01,#,0.013,#,0.0095,#,0.0003,#,0.0002
2001,0510470,05,053,03,99.9,999,4,#,0.022,#,0.013,#,0.022,#,0.015,#,0.0066,#,0.0049,#,0.0044,#,0.0016,#,0.037,#,0.016
2001,0510520,05,053,08,99.9,999,4,#,0.037,#,0.027,#,0.021,#,0.016,#,0.012,#,0.0058,#,0.0076,#,0.0043,<,0.0001,<,0.0001
2001,0610030,06,002,01,21,999,4,#,0.018,#,0.016,#,0.015,#,0.012,<,0.001,<,0.001,#,0.001,#,0.001,#,0.002,#,0.001
2001,0610070,06,002,52,19.7,999,4,#,0.019,#,0.015,#,0.016,#,0.012,#,0.001,#,0.001,#,0.001,#,0.001,#,0.002,#,0.001
2001,0610110,06,002,56,19.6,999,4,#,0.016,#,0.013,#,0.013,#,0.01,<,0.001,<,0.001,<,0.001,<,0.001,#,0.002,#,0.001
2001,0610930,06,236,01,21.7,999,4,#,0.065,#,0.041,#,0.035,#,0.019,#,0.011,#,0.009,#,0.012,#,0.005,#,0.031,#,0.009
2001,0620010,06,401,01,22.6,999,2,#,0.04,#,0.034,#,0.037,#,0.031,<,0.001,<,0.001,<,0.001,<,0.001,<,0.001,<,0.001
2001,0620030,06,402,01,21.6,999,2,#,0.07,#,0.054,#,0.058,#,0.045,#,0.008,#,0.006,#,0.003,#,0.002,#,0.001,#,0.001
2001,0620070,06,405,01,23.9,999,2,#,0.073,#,0.053,#,0.064,#,0.045,#,0.007,#,0.006,<,0.001,<,0.001,<,0.001,<,0.001
2001,0620080,06,406,01,23,999,2,#,0.065,#,0.055,#,0.051,#,0.044,#,0.012,#,0.01,#,0.001,#,0.001,<,0.001,<,0.001
2001,0620050,06,501,01,21.2,999,2,#,0.03,#,0.026,#,0.027,#,0.023,<,0.001,<,0.001,<,0.001,<,0.001,<,0.001,<,0.001
2001,0710020,07,002,01,23.5,999,4,#,0.14,#,0.082,#,0.12,#,0.062,#,0.022,#,0.017,#,0.006,#,0.004,#,0.001,#,0.001
2001,0710090,07,003,52,23,999,4,#,0.16,#,0.088,#,0.14,#,0.067,#,0.023,#,0.017,#,0.006,#,0.004,#,0.001,#,0.001
2001,0710140,07,005,51,22.2,999,4,#,0.031,#,0.02,#,0.026,#,0.016,#,0.003,#,0.002,<,0.001,<,0.001,<,0.001,<,0.001
2001,0710220,07,007,01,23.6,999,4,#,0.041,#,0.031,#,0.034,#,0.015,#,0.012,#,0.009,#,0.01,#,0.006,#,0.002,#,0.001
2001,0711880,07,017,51,19,999,4,#,0.063,#,0.035,#,0.05,#,0.026,#,0.007,#,0.003,#,0.011,#,0.006,<,0.001,<,0.001
2001,0711890,07,020,51,20.5,999,4,#,0.031,#,0.02,#,0.026,#,0.015,#,0.002,#,0.001,#,0.005,#,0.003,<,0.001,<,0.001
2001,0710550,07,025,01,22,999,4,#,0.061,#,0.04,#,0.047,#,0.028,#,0.012,#,0.01,#,0.002,#,0.002,<,0.001,<,0.001
2001,0711940,07,027,55,19,999,4,#,0.086,#,0.051,#,0.075,#,0.039,#,0.01,#,0.009,#,0.002,#,0.002,<,0.001,<,0.001
2001,0711380,07,031,52,27.5,999,4,#,0.045,#,0.032,#,0.031,#,0.022,#,0.008,#,0.007,#,0.003,#,0.002,#,0.005,#,0.002
2001,0711900,07,039,51,24.3,999,4,#,0.044,#,0.038,#,0.035,#,0.028,#,0.009,#,0.007,#,0.002,#,0.002,#,0.001,#,0.001
2001,0711910,07,042,51,16,999,4,#,0.027,#,0.018,#,0.021,#,0.013,#,0.002,#,0.001,#,0.005,#,0.003,<,0.001,<,0.001
2001,0711930,07,205,02,18.3,999,4,#,0.03,#,0.02,#,0.019,#,0.012,#,0.01,#,0.006,#,0.003,#,0.002,#,0.001,#,0.001
2001,0720340,07,513,01,19.7,999,4,#,0.039,#,0.029,#,0.032,#,0.024,#,0.004,#,0.003,#,0.001,#,0.001,#,0.002,#,0.001
2001,0720330,07,514,01,26,999,4,#,0.059,#,0.041,#,0.044,#,0.031,#,0.013,#,0.009,#,0.002,#,0.001,<,0.001,<,0.001
2001,0810010,08,001,01,24,999,4,#,0.047,#,0.033,#,0.026,#,0.018,#,0.014,#,0.01,#,0.006,#,0.004,<,0.001,<,0.001
2001,0810440,08,039,02,23,999,4,#,0.049,#,0.03,#,0.028,#,0.017,#,0.016,#,0.01,#,0.005,#,0.003,<,0.001,<,0.001
2001,0810490,08,041,01,27,999,12,#,0.058,#,0.036,#,0.036,#,0.018,#,0.019,#,0.01,#,0.013,#,0.006,#,0.001,#,0.001
2001,0810500,08,041,02,28.2,999,12,#,0.11,#,0.057,#,0.041,#,0.015,#,0.039,#,0.018,#,0.044,#,0.019,#,0.017,#,0.005
2001,0810550,08,041,55,28,999,12,#,0.1,#,0.054,#,0.058,#,0.019,#,0.033,#,0.018,#,0.024,#,0.014,#,0.009,#,0.003
2001,0810570,08,042,01,24,999,4,#,0.11,#,0.076,#,0.078,#,0.051,#,0.029,#,0.019,#,0.011,#,0.008,<,0.001,<,0.001
2001,0811000,08,067,51,26,999,4,#,0.052,#,0.037,#,0.032,#,0.021,#,0.014,#,0.011,#,0.005,#,0.004,<,0.001,<,0.001
2001,0811180,08,083,02,23,999,4,#,0.068,#,0.048,#,0.052,#,0.037,#,0.014,#,0.01,#,0.002,#,0.002,<,0.001,<,0.001
2001,0812070,08,114,01,19,999,4,#,0.02,#,0.013,#,0.011,#,0.008,#,0.006,#,0.004,#,0.002,#,0.001,<,0.001,<,0.001
2001,0812080,08,117,01,19,999,4,#,0.031,#,0.023,#,0.024,#,0.017,#,0.005,#,0.004,#,0.001,#,0.001,<,0.001,<,0.001
2001,0812050,08,119,01,21,999,4,#,0.025,#,0.018,#,0.02,#,0.014,#,0.004,#,0.003,<,0.001,<,0.001,<,0.001,<,0.001
2001,0810310,08,124,01,20,999,4,#,0.021,#,0.018,#,0.014,#,0.012,#,0.005,#,0.004,#,0.001,#,0.001,<,0.001,<,0.001
2001,0810390,08,126,01,25,999,4,#,0.035,#,0.025,#,0.023,#,0.016,#,0.009,#,0.006,#,0.002,#,0.002,<,0.001,<,0.001
2001,0820020,08,501,02,27.3,999,12,#,0.14,#,0.079,#,0.071,#,0.04,#,0.047,#,0.027,#,0.022,#,0.012,#,0.002,#,0.001
2001,0820040,08,501,04,25.4,999,12,#,0.16,#,0.089,#,0.061,#,0.035,#,0.06,#,0.033,#,0.04,#,0.019,#,0.006,#,0.002
2001,0820060,08,501,52,26.9,999,12,#,0.13,#,0.077,#,0.065,#,0.035,#,0.047,#,0.027,#,0.024,#,0.014,#,0.004,#,0.002
2001,0820110,08,501,57,27,999,12,#,0.099,#,0.079,#,0.06,#,0.038,#,0.034,#,0.026,#,0.021,#,0.014,#,0.003,#,0.001
2001,0820150,08,502,02,28.5,999,12,#,0.21,#,0.15,#,0.076,#,0.052,#,0.061,#,0.045,#,0.062,#,0.046,#,0.019,#,0.013
2001,0820180,08,502,53,32,999,12,#,0.12,#,0.086,#,0.059,#,0.035,#,0.039,#,0.03,#,0.029,#,0.02,#,0.004,#,0.003
2001,0910040,09,002,02,22.9,999,6,#,0.064,#,0.021,#,0.022,#,0.01,#,0.022,#,0.0073,#,0.018,#,0.0042,#,0.002,#,0.002
2001,0910080,09,003,51,23.5,999,4,#,0.015,#,0.014,#,0.012,#,0.011,#,0.0011,#,0.0007,#,0.0009,#,0.0006,<,0.002,<,0.002
2001,0910090,09,004,01,25.1,999,12,#,0.057,#,0.029,#,0.028,#,0.018,#,0.041,#,0.0083,#,0.0047,#,0.0017,#,0.012,#,0.003
2001,0910110,09,004,51,25,999,4,#,0.017,#,0.013,#,0.014,#,0.01,#,0.0011,#,0.0009,<,0.0005,<,0.0005,<,0.002,<,0.002
2001,0910120,09,004,52,23,999,12,#,0.031,#,0.021,#,0.023,#,0.014,#,0.0065,#,0.0046,#,0.0036,#,0.0017,#,0.005,#,0.002
2001,0910160,09,006,01,24.3,999,4,#,0.04,#,0.034,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0910180,09,007,01,24,999,4,#,0.11,#,0.076,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,0910220,09,075,51,13.3,999,4,#,0.009,#,0.008,#,0.006,#,0.005,#,0.0009,#,0.0006,<,0.0005,<,0.0005,<,0.002,<,0.002
2001,0910670,09,110,01,31.9,999,4,#,0.018,#,0.015,#,0.012,#,0.009,#,0.0032,#,0.0022,#,0.0027,#,0.0016,<,0.002,<,0.002
2001,0920100,09,512,01,22.5,999,4,#,0.008,#,0.007,#,0.005,#,0.004,#,0.0008,#,0.0006,<,0.0005,<,0.0005,<,0.002,<,0.002
2001,1010020,10,001,02,22,999,12,#,0.058,#,0.025,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1010090,10,002,01,23,999,9,#,0.035,#,0.021,#,0.023,#,0.011,#,0.0089,#,0.0065,#,0.0051,#,0.0031,#,0.0016,#,0.0007
2001,1010100,10,002,02,24,999,12,#,0.041,#,0.026,#,0.024,#,0.014,#,0.011,#,0.0078,#,0.012,#,0.0042,#,0.0036,#,0.0008
2001,1010550,10,012,51,14,999,4,#,0.047,#,0.026,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1010580,10,014,02,22.6,999,3,#,0.022,#,0.016,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1010590,10,014,51,17.9,999,4,#,0.025,#,0.018,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1010660,10,016,51,24.1,999,4,#,0.025,#,0.015,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1010740,10,018,51,22.1,999,3,#,0.036,#,0.021,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1010760,10,020,01,21,999,4,#,0.051,#,0.035,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1010780,10,020,53,28.4,999,12,#,0.054,#,0.036,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1011130,10,028,01,24.3,999,4,#,0.04,#,0.034,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1011210,10,030,55,24.5,999,3,#,0.023,#,0.016,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1011230,10,031,01,20.5,999,4,#,0.031,#,0.021,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1110010,11,001,01,23.5,999,9,#,0.094,#,0.038,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1110020,11,001,51,23.2,999,4,#,0.09,#,0.039,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1110040,11,002,01,24.5,999,3,#,0.099,#,0.061,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1110180,11,005,03,25.6,999,12,#,0.056,#,0.04,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1110200,11,005,52,25.3,999,12,#,0.057,#,0.042,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1110240,11,008,01,23,999,9,#,0.035,#,0.021,#,0.023,#,0.011,#,0.0089,#,0.0065,#,0.0051,#,0.0031,#,0.0016,#,0.0006
2001,1110250,11,008,02,24,999,12,#,0.041,#,0.026,#,0.024,#,0.014,#,0.011,#,0.0078,#,0.064,#,0.009,#,0.0036,#,0.0007
2001,1110260,11,008,03,24,999,9,#,0.047,#,0.03,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1110290,11,009,01,22.1,999,4,#,0.079,#,0.056,#,0.053,#,0.033,#,0.019,#,0.015,#,0.01,#,0.0079,#,0.0012,#,0.0008
2001,1110300,11,010,01,23,999,4,#,0.074,#,0.038,#,0.033,#,0.017,#,0.023,#,0.012,#,0.016,#,0.0077,#,0.0021,#,0.0012
2001,1110310,11,011,01,22.2,999,4,#,0.0078,#,0.0039,#,0.0038,#,0.0023,#,0.0025,#,0.0009,#,0.0012,#,0.0005,#,0.0003,#,0.0002
2001,1110320,11,012,01,22.6,999,4,#,0.054,#,0.034,#,0.029,#,0.017,#,0.015,#,0.01,#,0.0089,#,0.0063,#,0.0011,#,0.0009
2001,1110520,11,020,01,23.4,999,4,#,0.032,#,0.028,#,0.026,#,0.022,#,0.0054,#,0.0051,#,0.001,#,0.0008,<,0.0002,<,0.0002
2001,1110550,11,021,51,24.5,999,4,#,0.053,#,0.037,#,0.041,#,0.025,#,0.01,#,0.0091,#,0.0042,#,0.0028,#,0.0002,#,0.0002
2001,1110560,11,021,52,23,999,4,#,0.055,#,0.038,#,0.036,#,0.023,#,0.014,#,0.011,#,0.0083,#,0.0049,#,0.001,#,0.0004
2001,1110590,11,022,01,22.5,999,4,#,0.051,#,0.039,#,0.038,#,0.026,#,0.012,#,0.011,#,0.0054,#,0.0034,#,0.0004,#,0.0003
2001,1110610,11,024,01,24.9,999,4,#,0.041,#,0.036,#,0.028,#,0.022,#,0.011,#,0.0096,#,0.0049,#,0.0038,#,0.0003,#,0.0002
2001,1110630,11,026,01,22.5,999,9,#,0.024,#,0.013,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1110640,11,026,51,23.8,999,4,#,0.03,#,0.024,#,0.025,#,0.019,#,0.0054,#,0.0044,#,0.001,#,0.0007,<,0.0002,<,0.0002
2001,1110660,11,028,01,25.7,999,4,#,0.048,#,0.035,#,0.037,#,0.027,#,0.0092,#,0.0071,#,0.0024,#,0.0017,<,0.0002,<,0.0002
2001,1110670,11,029,01,28.4,999,4,#,0.14,#,0.098,#,0.088,#,0.059,#,0.039,#,0.028,#,0.02,#,0.014,#,0.0025,#,0.0016
2001,1110680,11,030,01,25.3,999,4,#,0.14,#,0.093,#,0.094,#,0.059,#,0.034,#,0.024,#,0.013,#,0.01,#,0.0015,#,0.0008
2001,1110690,11,031,01,26.9,999,4,#,0.094,#,0.064,#,0.073,#,0.04,#,0.018,#,0.016,#,0.012,#,0.0075,#,0.0019,#,0.0008
2001,1110750,11,035,01,26.1,999,4,#,0.036,#,0.026,#,0.031,#,0.021,#,0.0059,#,0.0045,#,0.002,#,0.0009,<,0.0002,<,0.0002
2001,1110760,11,036,01,26,999,4,#,0.055,#,0.033,#,0.04,#,0.023,#,0.012,#,0.0082,#,0.0044,#,0.0025,#,0.0002,#,0.0002
2001,1111020,11,038,01,21.6,999,4,#,0.016,#,0.011,#,0.014,#,0.0095,#,0.0023,#,0.0014,#,0.0002,#,0.0002,<,0.0002,<,0.0002
2001,1110780,11,038,51,24.5,999,4,#,0.024,#,0.02,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1110790,11,039,01,23.4,999,4,#,0.029,#,0.023,#,0.023,#,0.018,#,0.006,#,0.0048,#,0.0021,#,0.0011,<,0.0002,<,0.0002
2001,1110890,11,042,01,20.5,999,4,#,0.031,#,0.021,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1110950,11,204,01,24.4,999,4,#,0.092,#,0.064,#,0.061,#,0.044,#,0.022,#,0.015,#,0.0089,#,0.0055,#,0.0008,#,0.0005
2001,1111010,11,209,01,23.4,999,4,#,0.11,#,0.059,#,0.037,#,0.014,#,0.027,#,0.015,#,0.045,#,0.018,#,0.029,#,0.013
2001,1210010,12,001,01,99.9,999,9,#,0.094,#,0.038,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1210020,12,001,02,99.9,999,4,#,0.078,#,0.044,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1210030,12,001,51,99.9,999,4,#,0.09,#,0.039,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1210050,12,001,53,99.9,999,12,#,0.08,#,0.038,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1210060,12,002,01,99.9,999,8,#,0.11,#,0.04,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1210140,12,008,01,99.9,999,12,#,0.058,#,0.036,#,0.036,#,0.018,#,0.019,#,0.01,#,0.013,#,0.0066,#,0.0015,#,0.0006
2001,1210150,12,008,02,99.9,999,12,#,0.11,#,0.057,#,0.041,#,0.015,#,0.039,#,0.018,#,0.044,#,0.019,#,0.017,#,0.0053
2001,1210180,12,008,53,99.9,999,12,#,0.092,#,0.041,#,0.065,#,0.024,#,0.02,#,0.011,#,0.013,#,0.0058,#,0.0007,#,0.0004
2001,1210200,12,008,55,99.9,999,12,#,0.1,#,0.054,#,0.058,#,0.019,#,0.033,#,0.018,#,0.024,#,0.014,#,0.0094,#,0.0032
2001,1210220,12,009,01,99.9,999,5,#,0.16,#,0.053,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2001,1210410,12,017,01,99.9,999,4,#,0.17,#,0.14,#,0.069,#,0.049,#,0.057,#,0.049,#,0.058,#,0.036,#,0.018,#,0.0085
2001,1211250,12,020,51,99.9,999,4,#,0.11,#,0.097,#,0.041,#,0.035,#,0.043,#,0.037,#,0.028,#,0.024,#,0.0044,#,0.0037
2001,1210570,12,030,01,99.9,999,4,#,0.11,#,0.095,#,0.038,#,0.034,#,0.042,#,0.036,#,0.035,#,0.024,#,0.0043,#,0.0029
2001,1211230,12,037,52,99.9,999,4,#,0.099,#,0.086,#,0.044,#,0.035,#,0.036,#,0.032,#,0.023,#,0.017,#,0.0033,#,0.0018
2001,1211240,12,042,51,99.9,999,4,#,0.075,#,0.058,#,0.059,#,0.043,#,0.015,#,0.013,#,0.0035,#,0.0029,#,0.0001,#,0.0001
