西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
2009,0110190,01,007,52,0,99,#,0.91,#,6.3,999,12,#,1.8,#,0.024,#,0.49,999,12,#,0.079
2009,0110230,01,008,02,0,99,#,0.27,#,0.77,999,12,#,0.45,#,0.005,#,0.032,999,12,#,0.011
2009,0110240,01,009,01,0,99,#,0.31,#,1.1,999,12,#,0.55,#,0.003,#,0.041,999,12,#,0.011
2009,0110250,01,010,01,0,99,#,1.4,#,3,999,12,#,2.2,#,0.043,#,0.11,999,12,#,0.06
2009,0110260,01,010,02,0,99,#,1,#,2.6,999,12,#,2.1,#,0.049,#,0.069,999,12,#,0.057
2009,0110270,01,010,03,0,99,#,1,#,2.5,999,12,#,1.9,#,0.04,#,0.065,999,12,#,0.053
2009,0110280,01,010,51,0,99,#,0.73,#,1,999,4,#,0.86,#,0.016,#,0.042,999,4,#,0.026
2009,0110310,01,011,01,0,99,#,0.42,#,0.88,999,12,#,0.72,#,0.025,#,0.058,999,12,#,0.037
2009,0110320,01,012,01,0,99,#,0.86,#,1.6,999,12,#,1.1,#,0.04,#,0.072,999,12,#,0.056
2009,0110330,01,013,01,0,99,#,0.5,#,1.5,999,24,#,0.92,#,0.017,#,0.091,999,24,#,0.054
2009,0110350,01,015,01,0,99,#,0.82,#,1.2,999,12,#,0.98,#,0.037,#,0.06,999,12,#,0.049
2009,0110360,01,016,01,0,99,#,0.2,#,0.71,999,12,#,0.34,#,0.009,#,0.038,999,12,#,0.02
2009,0110370,01,017,01,0,99,#,0.29,#,0.76,999,12,#,0.42,#,0.023,#,0.061,999,12,#,0.037
2009,0110380,01,018,01,0,99,#,0.39,#,1.4,999,24,#,0.8,#,0.023,#,0.16,999,24,#,0.063
2009,0110390,01,018,51,0,99,#,0.29,#,0.59,999,4,#,0.41,#,0.028,#,0.056,999,4,#,0.043
2009,0110400,01,019,01,0,99,#,0.18,#,1,999,12,#,0.44,#,0.004,#,0.012,999,12,#,0.006
2009,0110410,01,020,01,0,99,#,0.31,#,0.77,999,12,#,0.46,#,0.007,#,0.029,999,12,#,0.013
2009,0110420,01,021,01,0,99,#,0.27,#,0.76,999,12,#,0.42,#,0.006,#,0.025,999,12,#,0.011
2009,0110450,01,024,01,0,99,#,0.31,#,1,999,12,#,0.55,#,0.011,#,0.03,999,12,#,0.022
2009,0110460,01,024,51,0,99,#,0.43,#,0.67,999,4,#,0.51,#,0.016,#,0.035,999,4,#,0.026
2009,0110470,01,024,52,0,99,#,0.56,#,0.79,999,4,#,0.63,#,0.019,#,0.031,999,4,#,0.025
2009,0110490,01,024,54,0,99,#,0.46,#,0.96,999,4,#,0.67,#,0.021,#,0.032,999,4,#,0.027
2009,0113990,01,024,55,0,99,#,0.28,#,1.1,999,12,#,0.57,#,0.018,#,0.052,999,12,#,0.029
2009,0110530,01,027,01,0,99,#,0.35,#,0.67,999,2,#,0.51,#,0.034,#,0.045,999,2,#,0.04
2009,0110550,01,029,01,0,99,#,0.34,#,0.72,999,4,#,0.62,#,0.005,#,0.022,999,4,#,0.013
2009,0118780,01,029,51,0,99,#,0.35,#,0.88,999,4,#,0.62,#,0.006,#,0.019,999,4,#,0.011
2009,0110570,01,030,01,0,99,#,0.36,#,0.84,999,4,#,0.65,#,0.021,#,0.041,999,4,#,0.027
2009,0110590,01,032,01,0,99,#,0.24,#,0.26,999,2,#,0.25,#,0.01,#,0.017,999,2,#,0.014
2009,0110600,01,033,01,0,99,#,0.52,#,1.3,999,4,#,0.94,#,0.014,#,0.032,999,4,#,0.023
2009,0110610,01,033,51,0,99,#,0.35,#,0.8,999,4,#,0.56,#,0.01,#,0.021,999,4,#,0.015
2009,0110630,01,035,01,0,99,#,1.1,#,1.1,999,2,#,1.1,#,0.053,#,0.1,999,2,#,0.077
2009,0110670,01,038,01,0,99,#,2.1,#,3.2,999,2,#,2.7,#,0.23,#,0.51,999,2,#,0.37
2009,0110700,01,041,01,0,99,#,1.5,#,2,999,2,#,1.8,#,0.04,#,0.055,999,2,#,0.048
2009,0110710,01,042,01,0,99,#,0.85,#,1.3,999,2,#,1.1,#,0.049,#,0.091,999,2,#,0.07
2009,0110760,01,045,01,0,99,#,1.1,#,1.3,999,2,#,1.2,#,0.019,#,0.023,999,2,#,0.021
2009,0110770,01,046,01,0,99,#,0.71,#,0.85,999,2,#,0.78,#,0.034,#,0.037,999,2,#,0.036
2009,0110780,01,047,01,0,99,#,0.46,#,0.76,999,12,#,0.59,#,0.028,#,0.077,999,12,#,0.041
2009,0117280,01,047,52,0,99,#,0.19,#,0.47,999,12,#,0.3,#,0.023,#,0.042,999,12,#,0.029
2009,0110790,01,048,01,0,99,#,0.49,#,1.3,999,4,#,0.77,#,0.012,#,0.065,999,4,#,0.046
2009,0110800,01,048,51,0,99,#,0.48,#,0.74,999,4,#,0.61,#,0.032,#,0.049,999,4,#,0.041
2009,0110820,01,050,01,0,99,#,0.52,#,0.99,0,4,#,0.68,#,0.034,#,0.084,0,4,#,0.056
2009,0113810,01,050,51,0,99,#,0.48,#,0.7,999,4,#,0.58,#,0.048,#,0.062,999,4,#,0.054
2009,0110890,01,054,01,0,99,#,0.35,#,0.43,999,2,#,0.39,#,0.038,#,0.055,999,2,#,0.047
2009,0110910,01,056,01,0,99,#,0.73,#,0.84,999,2,#,0.79,#,0.02,#,0.1,999,2,#,0.06
2009,0110920,01,057,01,0,99,#,1.3,#,1.5,999,2,#,1.4,#,0.091,#,0.11,999,2,#,0.1
2009,0118740,01,057,52,0,99,#,0.92,#,1.9,999,4,#,1.4,#,0.041,#,0.2,999,4,#,0.091
2009,0114790,01,057,53,0,99,#,0.52,#,1.1,999,4,#,0.84,#,0.041,#,0.064,999,4,#,0.049
2009,0110940,01,059,01,0,99,#,0.13,#,0.46,999,12,#,0.24,#,0.003,#,0.041,999,12,#,0.011
2009,0110950,01,060,01,0,99,#,0.19,#,0.56,999,12,#,0.32,#,0.007,#,0.068,999,12,#,0.027
2009,0110970,01,061,01,0,99,#,0.17,#,0.33,999,2,#,0.25,#,0.003,#,0.024,999,2,#,0.014
2009,0110980,01,062,01,0,99,#,0.17,#,0.78,999,12,#,0.37,#,0.006,#,0.27,999,12,#,0.04
2009,0113610,01,062,51,0,99,#,0.11,#,0.33,999,4,#,0.24,#,0.005,#,0.009,999,4,#,0.006
2009,0111020,01,066,01,0,99,#,0.26,#,0.38,999,2,#,0.32,#,0.004,#,0.005,999,2,#,0.005
2009,0111130,01,073,01,0,99,<,0.05,#,0.17,999,6,#,0.11,#,0.003,#,0.015,999,6,#,0.01
2009,0111140,01,073,51,0,99,#,0.05,#,0.22,999,6,#,0.11,#,0.004,#,0.019,999,6,#,0.01
2009,0111160,01,074,01,0,99,#,0.05,#,0.36,999,6,#,0.19,#,0.004,#,0.017,999,6,#,0.009
2009,0111170,01,075,01,0,99,#,0.4,#,2.6,999,12,#,1,#,0.006,#,0.039,999,12,#,0.017
2009,0111190,01,075,52,0,99,#,0.21,#,0.96,999,6,#,0.4,#,0.005,#,0.019,999,6,#,0.011
2009,0111200,01,075,53,0,99,#,0.18,#,0.5,999,6,#,0.26,#,0.005,#,0.022,999,6,#,0.011
2009,0111250,01,076,01,0,99,<,0.05,#,0.37,999,12,#,0.15,#,0.005,#,0.011,999,12,#,0.008
2009,0111260,01,077,01,0,99,#,0.07,#,0.38,999,12,#,0.18,#,0.012,#,0.019,999,12,#,0.015
2009,0111280,01,079,01,0,99,#,0.19,#,0.66,999,12,#,0.34,#,0.021,#,0.043,999,12,#,0.03
2009,0111310,01,082,01,0,99,#,0.18,#,0.26,999,2,#,0.22,#,0.01,#,0.028,999,2,#,0.019
2009,0111320,01,083,01,0,99,#,0.32,#,0.78,999,12,#,0.62,#,0.019,#,0.058,999,12,#,0.033
2009,0114210,01,083,52,0,99,#,0.3,#,0.67,999,4,#,0.49,#,0.016,#,0.029,999,4,#,0.024
2009,0111520,01,099,01,0,99,#,1.4,#,1.5,999,2,#,1.5,#,0.055,#,0.068,999,2,#,0.062
2009,0111540,01,101,01,0,99,#,0.24,#,0.37,999,2,#,0.31,<,0.003,#,0.003,999,2,#,0.003
2009,0111550,01,102,01,0,99,#,0.46,#,0.94,999,2,#,0.7,#,0.009,#,0.03,999,2,#,0.02
2009,0111730,01,119,01,0,99,#,0.32,#,0.53,999,2,#,0.43,#,0.007,#,0.061,999,2,#,0.034
2009,0111740,01,120,01,0,99,#,0.2,#,0.38,999,2,#,0.29,#,0.003,#,0.005,999,2,#,0.004
2009,0111750,01,121,01,0,99,#,2.1,#,3.9,999,2,#,3,#,0.24,#,0.3,999,2,#,0.27
2009,0113790,01,121,52,0,99,#,2.4,#,3.8,999,2,#,3.1,#,0.28,#,0.36,999,2,#,0.32
2009,0111780,01,121,53,0,99,#,0.29,#,0.59,999,2,#,0.44,#,0.004,#,0.005,999,2,#,0.005
2009,0112780,01,121,54,0,99,#,0.96,#,1,999,2,#,0.98,#,0.082,#,0.13,999,2,#,0.11
2009,0111790,01,122,01,0,99,#,0.66,#,1.7,999,12,#,1,#,0.029,#,0.065,999,12,#,0.042
2009,0111820,01,122,53,0,99,<,0.05,#,0.65,999,2,#,0.35,#,0.012,#,0.052,999,2,#,0.032
2009,0111830,01,122,54,0,99,#,0.58,#,1.4,999,12,#,1.1,#,0.019,#,0.06,999,12,#,0.036
2009,0111810,01,122,55,0,99,#,0.45,#,1.2,999,12,#,0.76,#,0.014,#,0.071,999,12,#,0.033
2009,0111870,01,126,01,0,99,#,0.54,#,1.4,999,12,#,0.95,#,0.01,#,0.054,999,12,#,0.024
2009,0111880,01,127,01,0,99,#,0.26,#,1.6,999,12,#,0.68,#,0.014,#,0.14,999,12,#,0.047
2009,0111890,01,128,01,0,99,#,0.42,#,3.8,999,3,#,1.9,#,0.011,#,0.03,999,3,#,0.019
2009,0111900,01,129,01,0,99,#,0.21,#,0.78,999,12,#,0.38,#,0.01,#,0.039,999,12,#,0.021
2009,0111910,01,130,01,0,99,#,0.27,#,0.81,999,12,#,0.46,#,0.015,#,0.1,999,12,#,0.036
2009,0111940,01,133,01,0,99,#,0.32,#,0.63,999,12,#,0.43,<,0.003,#,0.016,999,12,#,0.008
2009,0111950,01,134,01,0,99,#,0.57,#,1.8,999,12,#,1,#,0.011,#,0.054,999,12,#,0.03
2009,0118720,01,134,51,0,99,#,0.84,#,1.8,999,12,#,1.2,#,0.022,#,0.072,999,12,#,0.043
2009,0111970,01,135,01,0,99,#,0.54,#,1.3,999,12,#,0.84,#,0.012,#,0.067,999,12,#,0.029
2009,0111980,01,135,51,0,99,#,0.65,#,1.2,999,4,#,0.99,#,0.017,#,0.074,999,4,#,0.042
2009,0112010,01,138,01,0,99,#,0.21,#,0.46,999,12,#,0.31,#,0.007,#,0.039,999,12,#,0.016
2009,0112030,01,139,02,0,99,#,0.27,#,1.4,999,12,#,0.58,#,0.017,#,0.061,999,12,#,0.035
2009,0112050,01,141,01,0,99,#,0.3,#,1.4,999,12,#,0.64,#,0.008,#,0.092,999,12,#,0.038
2009,0112080,01,142,01,0,99,#,0.42,#,2.2,999,12,#,1.1,#,0.024,#,0.26,999,12,#,0.069
2009,0113470,01,144,02,0,99,#,1.4,#,2.4,999,12,#,1.8,#,0.075,#,0.17,999,12,#,0.092
2009,0112150,01,146,01,0,99,#,0.23,#,0.26,999,2,#,0.25,#,0.004,#,0.009,999,2,#,0.007
2009,0112160,01,147,01,0,99,#,0.24,#,0.31,999,2,#,0.28,#,0.006,#,0.009,999,2,#,0.008
2009,0112170,01,147,51,0,99,#,0.22,#,0.39,999,2,#,0.31,#,0.006,#,0.009,999,2,#,0.008
2009,0112180,01,148,01,0,99,#,0.34,#,1.3,999,2,#,0.82,#,0.027,#,0.091,999,2,#,0.059
2009,0113480,01,148,51,0,99,#,0.25,#,0.61,999,12,#,0.39,#,0.006,#,0.019,999,12,#,0.01
2009,0112190,01,148,52,0,99,#,1,#,1.3,999,2,#,1.2,#,0.026,#,0.084,999,2,#,0.055
2009,0112200,01,148,53,0,99,#,7.3,#,7.5,999,2,#,7.4,#,0.38,#,0.59,999,2,#,0.49
2009,0112210,01,148,54,0,99,#,7.3,#,7.9,999,2,#,7.6,#,0.64,#,1.1,999,2,#,0.87
2009,0112230,01,149,01,0,99,#,1.1,#,1.2,999,2,#,1.2,#,0.013,#,0.016,999,2,#,0.015
2009,0112240,01,150,03,0,99,#,0.42,#,0.84,999,2,#,0.63,#,0.009,#,0.012,999,2,#,0.011
2009,0112250,01,151,01,0,99,#,0.24,#,0.31,999,2,#,0.28,#,0.005,#,0.006,999,2,#,0.006
2009,0112260,01,152,01,0,99,#,0.74,#,0.89,999,2,#,0.82,#,0.015,#,0.019,999,2,#,0.017
2009,0112270,01,153,01,0,99,#,1.1,#,1.4,999,2,#,1.3,#,0.012,#,0.019,999,2,#,0.016
2009,0112280,01,154,01,0,99,#,0.98,#,1.4,999,2,#,1.2,#,0.022,#,0.031,999,2,#,0.027
2009,0112290,01,155,01,0,99,#,0.76,#,0.81,999,2,#,0.79,#,0.053,#,0.1,999,2,#,0.077
2009,0112300,01,156,01,0,99,#,1.1,#,1.7,999,2,#,1.4,#,0.045,#,0.081,999,2,#,0.063
2009,0112310,01,157,01,0,99,#,0.2,#,0.77,999,12,#,0.43,#,0.025,#,0.074,999,12,#,0.04
2009,0112320,01,158,01,0,99,#,1.5,#,2.5,999,12,#,1.9,#,0.037,#,0.11,999,12,#,0.073
2009,0112340,01,159,02,0,99,#,2.8,#,7.2,999,12,#,4.8,#,0.085,#,0.3,999,12,#,0.13
2009,0112360,01,159,03,0,99,#,3.8,#,5.9,999,2,#,4.9,#,0.07,#,0.1,999,2,#,0.085
2009,0112350,01,159,51,0,99,#,3.5,#,4.6,999,4,#,4.1,#,0.096,#,0.44,999,4,#,0.19
2009,0112330,01,159,53,0,99,#,4.2,#,4.4,999,2,#,4.3,#,0.083,#,0.1,999,2,#,0.092
2009,0112370,01,160,01,0,99,#,2.2,#,4.7,999,12,#,3.1,#,0.055,#,0.1,999,12,#,0.081
2009,0112380,01,160,51,0,99,#,1.3,#,2.7,999,4,#,1.8,#,0.052,#,0.13,999,4,#,0.09
2009,0112390,01,160,52,0,99,#,3.1,#,4.3,999,4,#,3.7,#,0.074,#,0.11,999,4,#,0.089
2009,0112400,01,161,01,0,99,#,0.31,#,1.4,999,2,#,0.86,#,0.006,#,0.01,999,2,#,0.008
2009,0112410,01,162,01,0,99,#,0.61,#,0.73,999,2,#,0.67,#,0.039,#,0.049,999,2,#,0.044
2009,0112420,01,163,01,0,99,#,0.61,#,0.75,999,2,#,0.68,#,0.033,#,0.059,999,2,#,0.046
2009,0112440,01,165,01,0,99,#,0.72,#,0.95,999,2,#,0.84,#,0.042,#,0.078,999,2,#,0.06
2009,0112470,01,168,01,0,99,#,1.5,#,1.5,999,2,#,1.5,#,0.042,#,0.062,999,2,#,0.052
2009,0112520,01,173,01,0,99,#,2.2,#,3.2,999,2,#,2.7,#,0.031,#,0.068,999,2,#,0.05
2009,0112550,01,175,51,0,99,#,1.6,#,2.3,999,4,#,1.9,#,0.066,#,0.59,999,4,#,0.21
2009,0112560,01,176,01,0,99,#,2.9,#,5.9,999,8,#,4.7,#,0.021,#,0.044,999,8,#,0.032
2009,0112570,01,177,01,0,99,#,3.7,#,6.5,999,10,#,4.9,#,0.019,#,0.17,999,10,#,0.059
2009,0113830,01,177,51,0,99,#,1.3,#,2.3,999,12,#,1.6,#,0.034,#,0.052,999,12,#,0.043
2009,0112590,01,178,02,0,99,#,0.55,#,2.3,999,12,#,1.5,#,0.006,#,0.096,999,12,#,0.033
2009,0112600,01,179,01,0,99,#,0.68,#,2.8,999,12,#,2,#,0.005,#,0.078,999,12,#,0.029
2009,0112620,01,181,01,0,99,#,3.8,#,6,999,12,#,4.8,#,0.019,#,0.055,999,12,#,0.036
2009,0112630,01,182,01,0,99,#,4.9,#,6.6,999,12,#,5.7,#,0.012,#,0.062,999,12,#,0.027
2009,0112650,01,183,51,0,99,#,0.57,#,1,999,4,#,0.78,#,0.02,#,0.041,999,4,#,0.031
2009,0114360,01,185,01,0,99,#,0.2,#,0.34,999,2,#,0.27,#,0.006,#,0.012,999,2,#,0.009
2009,0112690,01,187,01,0,99,#,1.6,#,1.7,999,2,#,1.7,#,0.024,#,0.032,999,2,#,0.028
2009,0113650,01,197,51,0,99,#,0.23,#,0.3,999,2,#,0.27,#,0.014,#,0.016,999,2,#,0.015
2009,0113660,01,197,52,0,99,#,2.1,#,2.4,999,2,#,2.3,#,0.015,#,0.021,999,2,#,0.018
2009,0113670,01,197,53,0,99,#,1.3,#,1.6,999,2,#,1.5,#,0.017,#,0.027,999,2,#,0.022
2009,0113860,01,198,01,0,99,#,0.25,#,0.4,999,2,#,0.33,#,0.005,#,0.008,999,2,#,0.007
2009,0113870,01,199,01,0,99,<,0.05,<,0.05,999,2,<,0.05,#,0.008,#,0.01,999,2,#,0.009
2009,0113900,01,211,02,0,99,#,1.8,#,3.2,999,2,#,2.5,#,0.11,#,0.14,999,2,#,0.13
2009,0113910,01,212,02,0,99,#,5.4,#,5.6,999,2,#,5.5,#,0.092,#,0.11,999,2,#,0.1
2009,0112830,01,215,01,0,99,#,0.55,#,2.6,999,2,#,1.6,#,0.038,#,0.077,999,2,#,0.058
2009,0112840,01,216,01,0,99,<,0.05,#,1,999,2,#,0.53,#,0.024,#,0.026,999,2,#,0.025
2009,0112850,01,216,02,0,99,#,0.55,#,1,999,4,#,0.87,#,0.016,#,0.036,999,4,#,0.024
2009,0112860,01,217,01,0,99,#,0.09,#,0.4,999,2,#,0.25,#,0.03,#,0.033,999,2,#,0.032
2009,0112870,01,218,01,0,99,<,0.05,#,0.36,999,2,#,0.21,#,0.014,#,0.043,999,2,#,0.029
2009,0112940,01,223,01,0,99,#,0.83,#,4.7,999,12,#,1.5,#,0.035,#,0.11,999,12,#,0.057
2009,0113040,01,231,01,0,99,#,0.59,#,1.6,999,4,#,1.1,#,0.026,#,0.04,999,4,#,0.032
2009,0113050,01,232,01,0,99,#,0.58,#,0.78,999,4,#,0.72,#,0.06,#,0.095,999,4,#,0.071
2009,0113220,01,247,01,0,99,#,3.1,#,4.5,999,6,#,3.7,#,0.038,#,0.08,999,6,#,0.058
2009,0113620,01,247,02,0,99,#,3.3,#,4.7,999,6,#,3.8,#,0.032,#,0.046,999,6,#,0.039
2009,0113230,01,248,01,0,99,#,2.1,#,7.3,999,6,#,4.1,#,0.014,#,0.023,999,6,#,0.019
2009,0113240,01,248,02,0,99,#,0.66,#,2.1,999,6,#,1.3,#,0.013,#,0.02,999,6,#,0.016
2009,0113250,01,249,01,0,99,#,4.8,#,11,999,6,#,7.8,#,0.019,#,0.026,999,6,#,0.023
2009,0113840,01,266,01,0,99,#,1.1,#,5.7,999,4,#,3.4,#,0.1,#,0.54,999,4,#,0.25
2009,0113850,01,267,01,0,99,#,7.2,#,10,999,4,#,8.2,#,0.013,#,0.063,999,4,#,0.031
2009,0114070,01,272,01,0,99,#,0.25,#,0.26,999,2,#,0.26,#,0.003,#,0.004,999,2,#,0.004
2009,0114380,01,294,01,0,99,#,1,#,1,999,2,#,1,#,0.084,#,0.12,999,2,#,0.1
2009,0114440,01,296,01,0,99,#,5.1,#,5.1,999,2,#,5.1,#,0.044,#,0.053,999,2,#,0.049
2009,0118820,01,316,01,0,99,#,0.44,#,1.2,999,8,#,0.74,#,0.03,#,0.11,999,8,#,0.068
2009,0118830,01,317,01,0,99,#,0.4,#,1.3,999,8,#,0.8,#,0.032,#,0.094,999,8,#,0.058
2009,0118840,01,318,01,0,99,#,0.29,#,0.72,999,8,#,0.54,#,0.034,#,0.1,999,8,#,0.07
2009,0120010,01,501,01,0,11,#,1,#,1.3,4,4,#,1.2,#,0.038,#,0.1,3,4,#,0.072
2009,0120020,01,501,02,0,11,#,0.99,#,1.4,4,4,#,1.2,#,0.042,#,0.11,3,4,#,0.072
2009,0120030,01,501,51,0,11,#,0.97,#,1.4,4,4,#,1.1,#,0.051,#,0.1,4,4,#,0.078
2009,0120040,01,501,52,0,11,#,0.91,#,1.8,4,4,#,1.3,#,0.04,#,0.11,3,4,#,0.069
2009,0120050,01,502,01,0,11,#,0.07,#,0.13,999,4,#,0.1,<,0.003,<,0.003,0,4,<,0.003
2009,0120060,01,502,02,0,11,#,0.05,#,0.11,999,4,#,0.09,<,0.003,<,0.003,0,4,<,0.003
2009,0120110,01,503,01,0,11,#,0.23,#,0.26,999,4,#,0.24,<,0.003,<,0.003,0,4,<,0.003
2009,0120120,01,503,02,0,11,#,0.2,#,0.24,999,4,#,0.23,<,0.003,<,0.003,0,4,<,0.003
2009,0120130,01,503,03,0,11,#,0.21,#,0.29,999,4,#,0.24,<,0.003,<,0.003,0,4,<,0.003
2009,0120180,01,504,01,0,11,#,0.33,#,0.77,999,4,#,0.55,#,0.033,#,0.034,4,4,#,0.034
2009,0120190,01,504,02,0,11,#,0.12,#,0.94,999,4,#,0.47,#,0.016,#,0.039,2,4,#,0.027
2009,0120200,01,504,51,0,11,#,0.16,#,0.75,999,4,#,0.47,#,0.021,#,0.059,2,4,#,0.039
2009,0120500,01,504,55,0,11,#,0.33,#,1.2,999,4,#,0.72,#,0.019,#,0.045,999,4,#,0.035
2009,0120510,01,504,56,0,11,#,0.13,#,1.2,999,4,#,0.67,#,0.014,#,0.064,999,4,#,0.034
2009,0120520,01,504,57,0,11,#,0.14,#,0.83,999,4,#,0.59,#,0.016,#,0.045,999,4,#,0.024
2009,0120240,01,505,01,0,11,#,0.19,#,0.22,0,4,#,0.21,#,0.015,#,0.049,2,4,#,0.03
2009,0120250,01,505,02,0,11,#,0.06,#,0.35,0,4,#,0.2,#,0.013,#,0.046,2,4,#,0.028
2009,0120260,01,505,03,0,11,#,0.09,#,0.19,0,4,#,0.16,#,0.014,#,0.045,2,4,#,0.028
2009,0120530,01,505,55,0,11,#,0.1,#,0.27,999,4,#,0.17,#,0.011,#,0.022,999,4,#,0.015
2009,0120310,01,506,01,0,11,#,0.08,#,0.12,999,4,#,0.1,#,0.003,#,0.049,3,4,#,0.02
2009,0120320,01,506,02,0,11,#,0.1,#,0.22,999,4,#,0.14,#,0.004,#,0.013,3,4,#,0.011
2009,0120340,01,506,52,0,11,#,0.09,#,0.16,999,2,#,0.13,#,0.006,#,0.031,2,2,#,0.019
2009,0120350,01,506,53,0,11,#,0.05,#,0.16,999,2,#,0.11,#,0.014,#,0.014,2,2,#,0.014
2009,0120360,01,507,01,0,11,#,0.17,#,0.39,999,4,#,0.28,#,0.004,#,0.027,1,4,#,0.01
2009,0120370,01,507,02,0,11,#,0.07,#,0.28,999,4,#,0.16,#,0.004,#,0.023,2,4,#,0.012
2009,0120410,01,508,01,0,11,#,0.15,#,0.59,999,4,#,0.32,#,0.004,#,0.007,0,4,#,0.006
2009,0120420,01,508,02,0,11,#,0.23,#,0.59,999,4,#,0.36,#,0.004,#,0.011,1,4,#,0.008
2009,0120460,01,509,01,0,11,#,0.43,#,1.2,1,8,#,0.71,#,0.024,#,0.071,0,8,#,0.046
2009,0120470,01,509,02,0,11,#,0.6,#,1.2,1,8,#,0.82,#,0.028,#,0.096,0,8,#,0.061
2009,0120480,01,509,51,0,11,#,0.55,#,1.2,1,8,#,0.76,#,0.028,#,0.065,0,8,#,0.048
2009,0120490,01,509,52,0,11,#,0.59,#,1.2,1,8,#,0.83,#,0.03,#,0.088,0,8,#,0.06
2009,0120740,01,509,54,0,11,#,1.9,#,2.2,999,8,#,2.1,#,0.015,#,0.047,999,8,#,0.028
2009,0120550,01,510,01,0,11,#,0.11,#,0.23,999,4,#,0.17,<,0.003,<,0.003,0,4,<,0.003
2009,0120560,01,510,02,0,11,#,0.11,#,0.17,999,4,#,0.15,<,0.003,<,0.003,0,4,<,0.003
2009,0120620,01,511,01,0,11,#,0.24,#,0.47,999,4,#,0.35,#,0.005,#,0.041,1,4,#,0.016
2009,0120640,01,511,02,0,11,#,0.24,#,0.51,999,4,#,0.36,#,0.007,#,0.043,1,4,#,0.016
2009,0130010,01,601,01,0,11,#,0.12,#,0.2,0,4,#,0.17,#,0.018,#,0.031,1,4,#,0.022
2009,0130020,01,601,02,0,11,#,0.13,#,0.2,0,4,#,0.17,#,0.014,#,0.03,2,4,#,0.022
2009,0130030,01,601,03,0,11,#,0.19,#,0.49,2,4,#,0.28,#,0.02,#,0.044,3,4,#,0.034
2009,0130050,01,601,04,0,11,#,0.13,#,0.23,1,4,#,0.16,#,0.01,#,0.029,2,4,#,0.019
2009,0130040,01,601,51,0,11,#,0.19,#,1,3,4,#,0.5,#,0.034,#,0.088,4,4,#,0.057
2009,0130060,01,601,53,0,11,#,0.21,#,0.5,4,4,#,0.3,#,0.024,#,0.071,4,4,#,0.042
2009,0130070,01,601,54,0,11,#,0.12,#,0.2,0,4,#,0.17,#,0.015,#,0.038,1,4,#,0.021
2009,0130080,01,602,01,0,11,#,0.18,#,0.25,999,2,#,0.22,#,0.02,#,0.031,999,2,#,0.026
2009,0130090,01,602,02,0,11,#,0.16,#,0.18,999,2,#,0.17,#,0.016,#,0.028,999,2,#,0.022
2009,0132060,01,602,03,0,11,#,0.15,#,0.19,999,2,#,0.17,#,0.016,#,0.03,999,2,#,0.023
2009,0130150,01,603,01,0,11,#,0.3,#,0.4,999,4,#,0.34,#,0.036,#,0.066,999,4,#,0.049
2009,0130160,01,603,02,0,11,#,0.26,#,0.38,999,4,#,0.33,#,0.036,#,0.065,999,4,#,0.048
