西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,m_ダイオキシン（水質）,n_ダイオキシン（水質）,C_ダイオキシン（水質）_最大値,ダイオキシン（水質）_最大値,C_ダイオキシン（水質）_平均値,ダイオキシン（水質）_平均値,m_ダイオキシン（底質）,n_ダイオキシン（底質）,C_ダイオキシン（底質）_最大値,ダイオキシン（底質）_最大値,C_ダイオキシン（底質）_平均値,ダイオキシン（底質）_平均値
2007,1110180,11,005,03,0,1,#,0.11,#,0.11,0,1,#,0.72,#,0.72
2007,1110210,11,006,01,0,1,#,0.086,#,0.086,0,1,#,3.8,#,3.8
2007,1111160,11,006,51,0,1,#,0.07,#,0.07,0,1,#,8.5,#,8.5
2007,1110240,11,008,01,0,1,#,0.08,#,0.08,0,1,#,1.6,#,1.6
2007,1110290,11,009,01,0,1,#,0.1,#,0.1,0,1,#,0.2,#,0.2
2007,1110310,11,011,01,0,1,#,0.7,#,0.7,0,0,#,0,#,0
2007,1110330,11,013,01,0,1,#,0.58,#,0.58,0,1,#,77,#,77
2007,1110350,11,013,51,0,1,#,0.048,#,0.048,0,1,#,2,#,2
2007,1110370,11,015,01,0,1,#,0.14,#,0.14,0,1,#,1.3,#,1.3
2007,1111070,11,016,52,0,1,#,0.27,#,0.27,0,1,#,0.46,#,0.46
2007,1110410,11,017,01,0,1,#,0.16,#,0.16,0,1,#,0.43,#,0.43
2007,1111060,11,017,52,0,1,#,0.18,#,0.18,0,1,#,23,#,23
2007,1110430,11,018,01,0,2,#,0.72,#,0.5,0,1,#,2.5,#,2.5
2007,1110440,11,018,51,0,2,#,0.8,#,0.57,0,1,#,13,#,13
2007,1110460,11,019,01,0,2,#,1,#,1,0,1,#,22,#,22
2007,1110490,11,019,03,0,2,#,0.62,#,0.57,0,1,#,3.6,#,3.6
2007,1110480,11,019,51,0,2,#,0.64,#,0.49,0,1,#,7.2,#,7.2
2007,1110570,11,021,53,0,1,#,0.063,#,0.063,0,1,#,0.77,#,0.77
2007,1110590,11,022,01,0,1,#,0.023,#,0.023,0,1,#,0.2,#,0.2
2007,1110670,11,029,01,0,1,#,0.11,#,0.11,0,1,#,0.5,#,0.5
2007,1110700,11,032,01,0,1,#,0.57,#,0.57,0,1,#,1.5,#,1.5
2007,1110720,11,033,01,0,1,#,0.41,#,0.41,0,1,#,6.5,#,6.5
2007,1110740,11,034,01,2,4,#,2.6,#,1.2,0,1,#,22,#,22
2007,1110760,11,036,01,0,1,#,0.023,#,0.023,0,1,#,0.095,#,0.095
2007,1111020,11,038,01,0,1,#,0.016,#,0.016,0,1,#,0.09,#,0.09
2007,1110810,11,040,01,0,1,#,0.57,#,0.57,0,1,#,2.3,#,2.3
2007,1110970,11,046,01,1,4,#,1.8,#,0.92,0,1,#,59,#,59
2007,1111090,11,046,02,2,4,#,2.5,#,1.2,0,1,#,62,#,62
2007,1111100,11,046,03,4,4,#,2.5,#,1.6,0,1,#,21,#,21
2007,1110960,11,205,01,1,1,#,1.2,#,1.2,0,1,#,98,#,98
2007,1210060,12,002,01,0,1,#,0.12,#,0.12,0,1,#,9.9,#,9.9
2007,1210100,12,004,01,0,2,#,0.34,#,0.23,0,1,#,0.96,#,0.96
2007,1210110,12,005,02,0,1,#,0.037,#,0.037,0,1,#,0.14,#,0.14
2007,1210120,12,006,01,0,1,#,0.07,#,0.07,0,1,#,0.14,#,0.14
2007,1210130,12,007,01,0,1,#,0.22,#,0.22,0,1,#,0.12,#,0.12
2007,1210140,12,008,01,0,1,#,0.14,#,0.14,0,1,#,0.77,#,0.77
2007,1210150,12,008,02,0,1,#,0.15,#,0.15,0,1,#,0.45,#,0.45
2007,1211320,12,010,02,0,2,#,0.3,#,0.3,0,1,#,6.3,#,6.3
2007,1210250,12,011,01,0,2,#,0.56,#,0.35,0,0,#,0,#,0
2007,1210260,12,011,02,0,2,#,0.54,#,0.34,0,0,#,0,#,0
2007,1210280,12,012,01,0,2,#,0.49,#,0.35,0,0,#,0,#,0
2007,1210290,12,012,51,0,1,#,0.15,#,0.15,0,0,#,0,#,0
2007,1210300,12,013,01,0,2,#,0.52,#,0.34,0,0,#,0,#,0
2007,1210320,12,013,52,0,2,#,0.54,#,0.54,0,0,#,0,#,0
2007,1210350,12,014,01,0,2,#,0.35,#,0.26,0,0,#,0,#,0
2007,1210360,12,014,51,0,2,#,0.6,#,0.35,0,0,#,0,#,0
2007,1210370,12,015,01,0,2,#,0.4,#,0.28,0,0,#,0,#,0
2007,1210380,12,016,01,1,2,#,1.3,#,0.76,0,0,#,0,#,0
2007,1210390,12,016,51,1,2,#,1.1,#,0.62,0,0,#,0,#,0
2007,1210410,12,017,01,0,2,#,0.7,#,0.44,0,0,#,0,#,0
2007,1210420,12,018,01,0,2,#,0.61,#,0.42,0,0,#,0,#,0
2007,1210440,12,019,01,0,2,#,0.8,#,0.54,0,0,#,0,#,0
2007,1211250,12,020,51,0,2,#,0.51,#,0.37,0,0,#,0,#,0
2007,1210460,12,021,01,1,2,#,1.3,#,0.74,0,0,#,0,#,0
2007,1210470,12,022,01,0,2,#,0.62,#,0.41,0,0,#,0,#,0
2007,1210480,12,023,01,0,2,#,0.61,#,0.39,0,1,#,0.26,#,0.26
2007,1210500,12,024,01,0,2,#,0.5,#,0.33,0,0,#,0,#,0
2007,1210510,12,025,01,0,2,#,0.86,#,0.51,0,0,#,0,#,0
2007,1210520,12,025,51,0,1,#,0.17,#,0.17,0,0,#,0,#,0
2007,1210530,12,026,01,1,2,#,1.6,#,1,0,0,#,0,#,0
2007,1210540,12,027,01,0,2,#,0.93,#,0.52,0,0,#,0,#,0
2007,1210560,12,029,01,0,2,#,0.37,#,0.27,0,1,#,0.26,#,0.26
2007,1210580,12,031,01,0,2,#,0.52,#,0.38,0,0,#,0,#,0
2007,1210600,12,031,52,0,1,#,0.26,#,0.26,0,0,#,0,#,0
2007,1210630,12,033,02,0,1,#,0.2,#,0.2,0,1,#,1.6,#,1.6
2007,1210650,12,035,01,0,2,#,0.12,#,0.12,0,0,#,0,#,0
2007,1210660,12,035,51,0,2,#,0.45,#,0.41,0,0,#,0,#,0
2007,1210670,12,036,01,0,2,#,0.65,#,0.38,0,0,#,0,#,0
2007,1210680,12,036,51,0,1,#,0.26,#,0.26,0,0,#,0,#,0
2007,1210710,12,038,01,0,2,#,0.2,#,0.12,0,0,#,0,#,0
2007,1210730,12,039,01,0,1,#,0.16,#,0.16,0,0,#,0,#,0
2007,1210740,12,040,01,0,2,#,0.33,#,0.27,0,0,#,0,#,0
2007,1211200,12,041,51,0,1,#,0.055,#,0.055,0,0,#,0,#,0
2007,1210770,12,042,01,0,2,#,0.16,#,0.12,0,1,#,0.2,#,0.2
2007,1211240,12,042,51,0,2,#,0.16,#,0.12,0,0,#,0,#,0
2007,1210780,12,043,01,0,1,#,0.071,#,0.071,0,1,#,0.21,#,0.21
2007,1210790,12,044,01,0,1,#,0.22,#,0.22,0,1,#,0.24,#,0.24
2007,1211420,12,044,54,0,4,#,0.35,#,0.16,0,1,#,0.66,#,0.66
2007,1210820,12,045,01,0,4,#,0.44,#,0.19,0,1,#,3.3,#,3.3
2007,1210830,12,046,02,0,4,#,0.15,#,0.092,0,1,#,0.44,#,0.44
2007,1210840,12,047,01,0,4,#,0.31,#,0.16,0,1,#,0.97,#,0.97
2007,1210850,12,048,01,0,1,#,0.15,#,0.15,0,1,#,6.2,#,6.2
2007,1210860,12,049,01,0,1,#,0.26,#,0.26,0,1,#,0.76,#,0.76
2007,1211110,12,049,51,0,2,#,0.3,#,0.27,0,1,#,1.2,#,1.2
2007,1211350,12,049,52,0,4,#,0.23,#,0.15,0,1,#,1,#,1
2007,1210870,12,050,01,0,2,#,0.23,#,0.18,0,1,#,2,#,2
2007,1210880,12,051,01,0,2,#,0.67,#,0.4,0,1,#,4.5,#,4.5
2007,1210890,12,052,01,0,2,#,0.28,#,0.25,0,0,#,0,#,0
2007,1210910,12,053,01,0,2,#,0.33,#,0.22,0,0,#,0,#,0
2007,1211190,12,054,02,0,2,#,0.17,#,0.13,0,1,#,1.1,#,1.1
2007,1210950,12,055,01,0,2,#,0.35,#,0.24,0,1,#,3.7,#,3.7
2007,1210960,12,056,01,0,2,#,1,#,0.62,0,0,#,0,#,0
2007,1210980,12,057,01,0,2,#,0.86,#,0.51,0,1,#,28,#,28
2007,1211000,12,058,01,1,2,#,1.5,#,0.85,0,0,#,0,#,0
2007,1211120,12,059,01,0,1,#,0.25,#,0.25,0,1,#,1.1,#,1.1
2007,1211170,12,060,01,0,2,#,0.67,#,0.5,0,1,#,0.86,#,0.86
2007,1211210,12,062,01,0,2,#,0.5,#,0.4,0,0,#,0,#,0
2007,1211220,12,063,01,1,2,#,1.3,#,0.75,0,0,#,0,#,0
2007,1210400,12,063,51,0,2,#,0.6,#,0.42,0,0,#,0,#,0
2007,1211050,12,064,01,0,2,#,0.6,#,0.45,0,0,#,0,#,0
2007,1211060,12,068,01,0,1,#,0.096,#,0.096,0,1,#,2.2,#,2.2
2007,1210970,12,201,01,0,1,#,0.18,#,0.18,0,1,#,1.1,#,1.1
2007,1211030,12,207,01,0,2,#,0.46,#,0.46,0,0,#,0,#,0
2007,1211040,12,208,01,0,2,#,0.51,#,0.37,0,0,#,0,#,0
2007,1211080,12,212,01,0,1,#,0.31,#,0.31,0,1,#,0.94,#,0.94
2007,1211100,12,213,02,0,2,#,0.37,#,0.27,0,0,#,0,#,0
2007,1211160,12,216,01,0,2,#,0.48,#,0.3,0,1,#,13,#,13
2007,1210330,12,218,01,0,2,#,0.45,#,0.41,0,1,#,2.3,#,2.3
2007,1220010,12,501,01,1,2,#,1.1,#,0.85,0,0,#,0,#,0
2007,1220020,12,501,51,0,2,#,0.26,#,0.22,0,0,#,0,#,0
2007,1220030,12,501,52,0,1,#,0.49,#,0.49,0,0,#,0,#,0
2007,1220040,12,501,53,0,2,#,0.85,#,0.65,0,0,#,0,#,0
2007,1220050,12,502,01,0,2,#,0.7,#,0.52,0,0,#,0,#,0
2007,1220080,12,502,53,2,2,#,1.5,#,1.5,0,1,#,12,#,12
2007,1220090,12,503,01,0,1,#,0.13,#,0.13,0,1,#,4.2,#,4.2
2007,1220110,12,503,52,0,1,#,0.08,#,0.08,0,0,#,0,#,0
2007,1220130,12,504,01,0,2,#,0.21,#,0.14,0,0,#,0,#,0
2007,1230030,12,601,03,0,1,#,0.036,#,0.036,0,0,#,0,#,0
2007,1230040,12,601,51,0,1,#,0.073,#,0.073,0,1,#,13,#,13
2007,1230050,12,601,52,0,1,#,0.065,#,0.065,0,1,#,41,#,41
2007,1230060,12,601,53,0,1,#,0.1,#,0.1,0,1,#,36,#,36
2007,1230800,12,601,54,0,1,#,0.054,#,0.054,0,1,#,0.32,#,0.32
2007,1230220,12,604,01,0,0,#,0,#,0,0,1,#,14,#,14
2007,1230240,12,605,01,0,1,#,0.1,#,0.1,0,1,#,14,#,14
2007,1230370,12,608,02,0,1,#,0.039,#,0.039,0,1,#,51,#,51
2007,1230830,12,608,52,0,0,#,0,#,0,0,1,#,10,#,10
2007,1230460,12,610,01,0,1,#,0.038,#,0.038,0,1,#,33,#,33
2007,1230540,12,611,53,0,1,#,0.029,#,0.029,0,0,#,0,#,0
2007,1230690,12,701,02,0,1,#,0.03,#,0.03,0,1,#,0.21,#,0.21
2007,1230750,12,701,08,0,1,#,0.028,#,0.028,0,0,#,0,#,0
2007,1310020,13,001,51,0,2,#,0.29,#,0.26,0,1,#,0.35,#,0.35
2007,1310030,13,002,01,0,1,#,0.12,#,0.12,0,1,#,9.9,#,9.9
2007,1310060,13,003,01,0,2,#,0.34,#,0.23,0,1,#,0.96,#,0.96
2007,1310090,13,004,01,2,4,#,1.4,#,1.1,0,1,#,4,#,4
2007,1310110,13,004,51,1,1,#,1.6,#,1.6,0,1,#,6.1,#,6.1
2007,1310130,13,004,53,0,4,#,0.63,#,0.56,0,1,#,2.3,#,2.3
2007,1310140,13,005,01,3,4,#,2.6,#,1.9,0,1,#,39,#,39
2007,1310180,13,006,01,0,4,#,0.88,#,0.58,0,0,#,0,#,0
2007,1310230,13,007,01,0,2,#,0.6,#,0.39,0,1,#,2.8,#,2.8
2007,1310240,13,007,02,1,4,#,1.5,#,0.94,0,1,#,11,#,11
2007,1310290,13,008,01,0,2,#,0.12,#,0.1,0,1,#,4.1,#,4.1
2007,1310300,13,009,01,0,2,#,0.11,#,0.094,0,1,#,4.5,#,4.5
2007,1310310,13,010,01,0,2,#,0.22,#,0.16,0,1,#,2.7,#,2.7
2007,1310320,13,011,01,0,2,#,0.22,#,0.18,0,1,#,31,#,31
2007,1310330,13,012,01,0,2,#,0.087,#,0.082,0,1,#,1.5,#,1.5
2007,1310410,13,015,01,0,1,#,0.073,#,0.073,0,1,#,1.1,#,1.1
2007,1310420,13,015,02,0,1,#,0.077,#,0.077,0,1,#,0.99,#,0.99
2007,1310550,13,017,01,0,4,#,0.65,#,0.52,0,1,#,2.8,#,2.8
2007,1310580,13,018,01,0,2,#,0.37,#,0.23,0,1,#,3.5,#,3.5
2007,1310600,13,019,01,0,4,#,0.49,#,0.36,0,1,#,2.1,#,2.1
2007,1310630,13,020,01,0,2,#,0.098,#,0.093,0,1,#,4.4,#,4.4
2007,1310660,13,021,01,0,2,#,0.074,#,0.073,0,1,#,0.45,#,0.45
2007,1310690,13,023,01,0,2,#,0.13,#,0.11,0,1,#,1.3,#,1.3
2007,1310730,13,025,01,0,2,#,0.073,#,0.072,0,1,#,0.18,#,0.18
2007,1310750,13,025,02,0,1,#,0.072,#,0.072,0,1,#,0.67,#,0.67
2007,1310780,13,027,01,0,2,#,0.15,#,0.11,0,1,#,2.4,#,2.4
2007,1310800,13,029,01,0,2,#,0.15,#,0.12,0,1,#,1.7,#,1.7
2007,1310820,13,030,51,0,2,#,0.22,#,0.17,0,1,#,0.9,#,0.9
2007,1310830,13,031,01,0,2,#,0.24,#,0.2,0,1,#,0.71,#,0.71
2007,1310880,13,035,01,0,2,#,0.18,#,0.16,0,1,#,0.76,#,0.76
2007,1310960,13,038,01,0,2,#,0.076,#,0.074,0,1,#,0.78,#,0.78
2007,1310970,13,039,51,0,4,#,1,#,0.89,0,0,#,0,#,0
2007,1311280,13,040,01,2,4,#,2.3,#,1.2,1,1,#,290,#,290
2007,1311160,13,042,01,0,2,#,0.075,#,0.072,0,1,#,0.32,#,0.32
2007,1310980,13,043,01,0,2,#,0.34,#,0.23,0,1,#,31,#,31
2007,1311000,13,044,01,0,4,#,0.69,#,0.49,0,1,#,2.5,#,2.5
2007,1311290,13,045,01,0,2,#,0.24,#,0.17,0,1,#,68,#,68
2007,1311310,13,046,01,0,2,#,0.31,#,0.21,0,1,#,40,#,40
2007,1311270,13,047,01,0,2,#,0.13,#,0.12,0,1,#,23,#,23
2007,1311300,13,048,01,1,4,#,1.3,#,0.78,0,1,#,120,#,120
2007,1311030,13,049,01,0,4,#,0.63,#,0.4,0,1,#,64,#,64
2007,1311050,13,050,01,0,2,#,0.22,#,0.21,0,1,#,40,#,40
2007,1311220,13,055,01,0,2,#,0.096,#,0.085,0,1,#,0.88,#,0.88
2007,1311170,13,056,01,0,2,#,0.077,#,0.073,0,1,#,0.18,#,0.18
2007,1311320,13,057,01,0,2,#,0.069,#,0.069,0,1,#,0.18,#,0.18
2007,1311100,13,059,01,0,2,#,0.089,#,0.085,0,1,#,0.99,#,0.99
2007,1330010,13,601,01,0,2,#,0.13,#,0.12,0,1,#,13,#,13
2007,1330020,13,601,02,0,2,#,0.13,#,0.12,0,1,#,16,#,16
2007,1330040,13,601,04,0,2,#,0.12,#,0.12,0,1,#,9.1,#,9.1
2007,1330370,13,602,01,0,2,#,0.57,#,0.54,0,1,#,23,#,23
2007,1330420,13,602,56,0,2,#,0.25,#,0.17,0,1,#,22,#,22
2007,1330440,13,603,01,0,2,#,0.19,#,0.14,0,1,#,27,#,27
2007,1330450,13,603,02,0,2,#,0.14,#,0.14,0,1,#,20,#,20
2007,1330600,13,604,01,0,2,#,0.19,#,0.13,0,1,#,24,#,24
2007,1410050,14,001,01,0,1,#,0.073,#,0.073,0,1,#,1.1,#,1.1
2007,1410040,14,001,02,0,1,#,0.077,#,0.077,0,1,#,0.99,#,0.99
2007,1410140,14,004,01,0,1,#,0.13,#,0.13,0,1,#,0.83,#,0.83
2007,1410150,14,004,51,0,1,#,0.11,#,0.11,0,1,#,0.84,#,0.84
2007,1410170,14,005,01,0,1,#,0.07,#,0.07,0,1,#,0.89,#,0.89
2007,1410200,14,005,53,0,1,#,0.056,#,0.056,0,1,#,0.23,#,0.23
2007,1410260,14,006,01,0,1,#,0.061,#,0.061,0,1,#,1.2,#,1.2
2007,1410270,14,007,01,0,1,#,0.069,#,0.069,0,1,#,4.8,#,4.8
2007,1410280,14,008,01,0,1,#,0.063,#,0.063,0,1,#,0.81,#,0.81
2007,1410290,14,009,01,0,1,#,0.06,#,0.06,0,1,#,1.6,#,1.6
2007,1410300,14,010,01,0,1,#,0.063,#,0.063,0,1,#,0.47,#,0.47
2007,1410310,14,010,51,0,2,#,0.22,#,0.17,0,1,#,1.5,#,1.5
2007,1410380,14,011,01,0,1,#,0.1,#,0.1,0,1,#,0.78,#,0.78
2007,1410410,14,012,01,0,1,#,0.11,#,0.11,0,1,#,0.29,#,0.29
2007,1410440,14,013,01,0,1,#,0.051,#,0.051,0,1,#,0.23,#,0.23
2007,1410450,14,014,01,0,1,#,0.11,#,0.11,0,1,#,0.34,#,0.34
2007,1410460,14,015,01,0,1,#,0.31,#,0.31,0,1,#,0.39,#,0.39
2007,1410470,14,016,01,0,1,#,0.089,#,0.089,0,1,#,0.52,#,0.52
2007,1410490,14,017,01,0,1,#,0.055,#,0.055,0,1,#,0.49,#,0.49
2007,1410500,14,017,51,0,1,#,0.055,#,0.055,0,1,#,0.22,#,0.22
2007,1410510,14,017,52,0,1,#,0.054,#,0.054,0,1,#,0.23,#,0.23
2007,1410520,14,017,53,0,1,#,0.073,#,0.073,0,1,#,0.35,#,0.35
2007,1410530,14,017,54,0,1,#,0.05,#,0.05,0,1,#,0.27,#,0.27
2007,1410540,14,017,55,0,1,#,0.061,#,0.061,0,1,#,0.41,#,0.41
2007,1410960,14,017,60,0,1,#,0.053,#,0.053,0,1,#,0.26,#,0.26
2007,1410560,14,018,01,0,1,#,0.083,#,0.083,0,1,#,0.45,#,0.45
2007,1410580,14,019,01,0,1,#,0.054,#,0.054,0,1,#,0.81,#,0.81
2007,1410590,14,019,51,0,1,#,0.049,#,0.049,0,1,#,0.36,#,0.36
2007,1410600,14,020,01,0,1,#,0.064,#,0.064,0,1,#,0.5,#,0.5
2007,1410610,14,021,01,0,1,#,0.057,#,0.057,0,1,#,0.42,#,0.42
2007,1410620,14,022,01,0,1,#,0.069,#,0.069,0,1,#,7.9,#,7.9
2007,1410640,14,024,01,0,1,#,0.059,#,0.059,0,1,#,1.3,#,1.3
2007,1410650,14,025,01,0,1,#,0.055,#,0.055,0,1,#,2.5,#,2.5
2007,1410660,14,026,01,0,1,#,0.044,#,0.044,0,1,#,14,#,14
2007,1410670,14,027,01,0,1,#,0.084,#,0.084,0,1,#,14,#,14
2007,1410680,14,028,01,0,2,#,0.13,#,0.098,0,1,#,48,#,48
2007,1410690,14,029,01,0,2,#,0.057,#,0.056,0,1,#,16,#,16
2007,1410700,14,030,01,0,1,#,0.08,#,0.08,0,1,#,2.5,#,2.5
2007,1410710,14,031,01,0,1,#,0.075,#,0.075,0,1,#,0.43,#,0.43
2007,1410740,14,032,01,0,1,#,0.16,#,0.16,0,1,#,5.8,#,5.8
2007,1410890,14,034,01,0,2,#,0.1,#,0.091,0,1,#,5.3,#,5.3
2007,1410900,14,035,01,0,1,#,0.067,#,0.067,0,1,#,0.32,#,0.32
2007,1410830,14,036,01,0,1,#,0.084,#,0.084,0,0,#,0,#,0
2007,1410920,14,037,01,0,1,#,0.15,#,0.15,0,0,#,0,#,0
2007,1410080,14,038,01,0,1,#,0.099,#,0.099,0,0,#,0,#,0
2007,1410240,14,039,01,0,1,#,0.05,#,0.05,0,1,#,0.42,#,0.42
2007,1411680,14,204,55,0,1,#,0.073,#,0.073,0,0,#,0,#,0
2007,1411690,14,204,56,0,1,#,0.043,#,0.043,0,0,#,0,#,0
2007,1411790,14,205,82,0,2,#,0.13,#,0.099,0,1,#,1.4,#,1.4
2007,1411760,14,205,83,0,2,#,0.36,#,0.29,0,1,#,3.2,#,3.2
2007,1411600,14,206,81,0,2,#,0.33,#,0.24,0,1,#,6.8,#,6.8
2007,1411570,14,210,63,1,2,#,1.1,#,0.72,0,0,#,0,#,0
2007,1411660,14,211,51,0,1,#,0.085,#,0.085,0,0,#,0,#,0
2007,1411670,14,212,51,0,1,#,0.062,#,0.062,0,0,#,0,#,0
2007,1411800,14,212,52,0,1,#,0.064,#,0.064,0,0,#,0,#,0
2007,1411830,14,215,51,0,1,#,0.18,#,0.18,0,0,#,0,#,0
2007,1410720,14,231,51,0,1,#,0.21,#,0.21,0,1,#,2,#,2
2007,1410940,14,233,54,0,1,#,0.044,#,0.044,0,1,#,0.36,#,0.36
2007,1410950,14,233,55,0,1,#,0.033,#,0.033,0,1,#,0.086,#,0.086
2007,1411710,14,390,01,0,2,#,0.19,#,0.13,0,1,#,1.3,#,1.3
2007,1420010,14,501,01,0,1,#,0.053,#,0.053,0,1,#,41,#,41
2007,1420040,14,501,04,0,1,#,0.051,#,0.051,0,1,#,32,#,32
2007,1430010,14,601,01,0,1,#,0.14,#,0.14,0,1,#,42,#,42
2007,1430020,14,601,02,0,1,#,0.065,#,0.065,0,1,#,18,#,18
2007,1430030,14,601,03,0,1,#,0.3,#,0.3,0,1,#,41,#,41
2007,1430040,14,601,04,0,1,#,0.13,#,0.13,0,1,#,29,#,29
2007,1430050,14,601,05,0,1,#,0.053,#,0.053,0,1,#,37,#,37
2007,1430060,14,602,01,0,1,#,0.032,#,0.032,0,1,#,5.2,#,5.2
2007,1430070,14,603,01,0,1,#,0.049,#,0.049,0,1,#,18,#,18
2007,1430080,14,604,01,0,1,#,0.078,#,0.078,0,1,#,20,#,20
2007,1430090,14,605,01,0,1,#,0.054,#,0.054,0,1,#,25,#,25
2007,1430110,14,606,02,0,1,#,0.058,#,0.058,0,1,#,25,#,25
2007,1430120,14,606,03,0,1,#,0.039,#,0.039,0,1,#,16,#,16
2007,1430130,14,606,04,0,1,#,0.049,#,0.049,0,1,#,9.6,#,9.6
2007,1430150,14,607,01,0,1,#,0.049,#,0.049,0,1,#,8.9,#,8.9
2007,1430160,14,608,01,0,1,#,0.048,#,0.048,0,1,#,13,#,13
2007,1430170,14,609,01,0,1,#,0.058,#,0.058,0,1,#,3.5,#,3.5
2007,1430300,14,652,05,0,1,#,0.055,#,0.055,0,1,#,9.1,#,9.1
2007,1430310,14,652,06,0,1,#,0.048,#,0.048,0,1,#,0.34,#,0.34
2007,1430340,14,652,52,0,1,#,0.055,#,0.055,0,1,#,1.2,#,1.2
2007,1510040,15,001,04,1,4,#,1.3,#,0.5,0,4,#,1,#,0.85
2007,1510120,15,002,01,0,4,#,1,#,0.47,0,4,#,2.5,#,1
2007,1510160,15,004,01,0,1,#,0.088,#,0.088,0,0,#,0,#,0
2007,1510180,15,006,01,0,1,#,0.13,#,0.13,0,0,#,0,#,0
2007,1510290,15,012,01,0,1,#,0.26,#,0.26,0,0,#,0,#,0
2007,1510300,15,013,01,1,2,#,1.2,#,0.73,0,1,#,0.74,#,0.74
2007,1511870,15,014,02,0,2,#,0.26,#,0.18,0,1,#,0.37,#,0.37
2007,1510360,15,015,01,0,2,#,0.86,#,0.85,0,1,#,0.27,#,0.27
2007,1510390,15,017,01,0,2,#,0.54,#,0.52,0,1,#,10,#,10
2007,1510430,15,019,01,0,2,#,0.39,#,0.27,0,1,#,68,#,68
2007,1510450,15,020,01,0,2,#,0.43,#,0.42,0,1,#,74,#,74
2007,1510520,15,023,01,1,2,#,1.1,#,0.62,0,1,#,1.4,#,1.4
2007,1510540,15,024,01,0,2,#,0.69,#,0.46,0,1,#,15,#,15
2007,1510580,15,027,01,1,4,#,4.2,#,1.4,0,4,#,1,#,0.58
2007,1510590,15,027,02,1,4,#,4.3,#,1.4,0,4,#,2.4,#,1.4
2007,1510600,15,027,51,0,1,#,0.32,#,0.32,0,0,#,0,#,0
2007,1510640,15,029,51,0,2,#,0.37,#,0.33,0,1,#,2.3,#,2.3
2007,1510650,15,030,01,2,4,#,8.4,#,3,0,4,#,15,#,10
2007,1510670,15,031,02,0,1,#,0.072,#,0.072,0,1,#,0.24,#,0.24
2007,1510710,15,032,01,0,1,#,0.089,#,0.089,0,0,#,0,#,0
2007,1510760,15,037,01,2,4,#,1.7,#,1.3,0,1,#,1.8,#,1.8
2007,1510890,15,045,01,0,1,#,0.071,#,0.071,0,1,#,0.9,#,0.9
2007,1510940,15,048,01,0,1,#,0.52,#,0.52,0,0,#,0,#,0
2007,1510980,15,050,01,0,1,#,0.21,#,0.21,0,0,#,0,#,0
2007,1511530,15,056,02,0,2,#,0.65,#,0.62,0,1,#,2.1,#,2.1
2007,1511080,15,059,01,0,1,#,0.16,#,0.16,0,1,#,0.24,#,0.24
2007,1511090,15,059,51,0,1,#,0.44,#,0.44,0,1,#,0.24,#,0.24
2007,1511420,15,061,02,0,2,#,0.52,#,0.35,0,1,#,1.1,#,1.1
2007,1511130,15,063,01,0,2,#,0.98,#,0.58,0,1,#,0.69,#,0.69
2007,1511150,15,065,01,0,2,#,0.62,#,0.47,0,1,#,2.1,#,2.1
2007,1511160,15,066,01,0,1,#,0.11,#,0.11,0,0,#,0,#,0
2007,1511220,15,069,01,1,4,#,1.2,#,0.82,0,1,#,28,#,28
2007,1511240,15,070,01,0,1,#,0.1,#,0.1,0,0,#,0,#,0
2007,1511250,15,071,01,0,2,#,0.67,#,0.6,0,1,#,1,#,1
2007,1511330,15,079,02,1,3,#,1.2,#,0.81,0,1,#,0.73,#,0.73
2007,1511340,15,080,01,0,1,#,0.091,#,0.091,0,0,#,0,#,0
2007,1511860,15,084,01,0,2,#,0.31,#,0.28,0,1,#,1.6,#,1.6
2007,1520010,15,501,01,0,2,#,0.3,#,0.22,0,1,#,8.5,#,8.5
2007,1610080,16,005,01,0,1,#,0.14,#,0.14,0,1,#,0.33,#,0.33
2007,1610100,16,007,01,0,1,#,0.086,#,0.086,0,0,#,0,#,0
2007,1610110,16,008,01,0,1,#,0.14,#,0.14,0,0,#,0,#,0
2007,1610140,16,009,03,0,1,#,0.075,#,0.075,0,1,#,0.41,#,0.41
2007,1610190,16,011,01,0,2,#,0.12,#,0.099,0,0,#,0,#,0
2007,1610280,16,015,01,0,2,#,0.43,#,0.27,0,0,#,0,#,0
2007,1610290,16,015,02,1,2,#,1.7,#,1.2,1,1,#,200,#,200
2007,1610340,16,017,01,0,2,#,0.12,#,0.1,0,0,#,0,#,0
2007,1610390,16,021,01,0,1,#,0.07,#,0.07,0,1,#,0.27,#,0.27
2007,1610400,16,021,51,0,1,#,0.076,#,0.076,0,1,#,1.3,#,1.3
2007,1610430,16,023,01,0,1,#,0.35,#,0.35,0,0,#,0,#,0
2007,1610450,16,024,01,0,1,#,0.15,#,0.15,0,0,#,0,#,0
2007,1610470,16,025,01,0,1,#,0.19,#,0.19,0,0,#,0,#,0
2007,1610480,16,025,02,0,1,#,0.079,#,0.079,0,0,#,0,#,0
2007,1610490,16,026,01,0,1,#,0.079,#,0.079,0,1,#,0.24,#,0.24
2007,1610520,16,028,01,0,1,#,0.07,#,0.07,0,0,#,0,#,0
2007,1610530,16,029,01,0,1,#,0.12,#,0.12,0,0,#,0,#,0
2007,1610540,16,030,01,0,1,#,0.084,#,0.084,0,0,#,0,#,0
