西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,水温,m_トリハロメタン生成能,n_トリハロメタン生成能,C_トリハロメタン生成能_最大値,トリハロメタン生成能_最大値,C_トリハロメタン生成能_日平均値_平均値,トリハロメタン生成能_日平均値_平均値,C_クロロホルム生成能_最大値,クロロホルム生成能_最大値,C_クロロホルム生成能_日平均値_平均値,クロロホルム生成能_日平均値_平均値,C_ブロモジクロロメタン生成能_最大値,ブロモジクロロメタン生成能_最大値,C_ブロモジクロロメタン生成能_日平均値_平均値,ブロモジクロロメタン生成能_日平均値_平均値,C_ジブロモクロロメタン生成能_最大値,ジブロモクロロメタン生成能_最大値,C_ジブロモクロロメタン生成能_日平均値_平均値,ジブロモクロロメタン生成能_日平均値_平均値,C_ブロモホルム生成能_最大値,ブロモホルム生成能_最大値,C_ブロモホルム生成能_日平均値_平均値,ブロモホルム生成能_日平均値_平均値
2007,0211130,02,035,01,19.6,999,4,#,0.033,#,0.022,#,0.021,#,0.012,#,0.0095,#,0.0074,#,0.0042,#,0.0031,#,0.0002,#,0.0002
2007,0214480,02,297,01,23.2,999,4,#,0.13,#,0.099,#,0.12,#,0.09,#,0.01,#,0.0098,#,0.0016,#,0.0011,#,0.0001,#,0.0001
2007,0221100,02,503,01,23.6,999,4,#,0.72,#,0.22,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,0310060,03,002,54,17.1,999,4,#,0.064,#,0.051,#,0.014,#,0.012,#,0.01,#,0.0078,#,0.01,#,0.009,#,0.032,#,0.024
2007,0310420,03,018,52,21.9,999,4,#,0.037,#,0.028,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,0310450,03,019,51,22.2,999,4,#,0.04,#,0.031,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,0312540,03,033,51,21.2,999,4,#,0.073,#,0.063,#,0.033,#,0.025,#,0.014,#,0.011,#,0.012,#,0.008,#,0.035,#,0.019
2007,0312820,03,245,02,23.3,999,1,#,0.029,#,0.029,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,0410230,04,009,01,21.4,999,4,#,0.048,#,0.039,#,0.032,#,0.032,#,0.012,#,0.012,#,0.003,#,0.003,<,0.001,<,0.001
2007,0411760,04,010,51,22.7,999,4,#,0.049,#,0.041,#,0.035,#,0.035,#,0.011,#,0.011,#,0.002,#,0.002,<,0.001,<,0.001
2007,0410270,04,010,52,21.5,999,4,#,0.043,#,0.037,#,0.026,#,0.026,#,0.011,#,0.011,#,0.003,#,0.003,<,0.001,<,0.001
2007,0410290,04,012,01,21.3,999,4,#,0.034,#,0.026,#,0.025,#,0.025,#,0.007,#,0.007,#,0.001,#,0.001,<,0.001,<,0.001
2007,0410300,04,012,51,26,999,4,#,0.05,#,0.03,#,0.038,#,0.021,#,0.009,#,0.007,#,0.003,#,0.002,<,0.001,<,0.001
2007,0410360,04,013,01,21.5,999,4,#,0.041,#,0.021,#,0.027,#,0.013,#,0.01,#,0.005,#,0.003,#,0.002,<,0.001,<,0.001
2007,0410500,04,016,01,24.7,999,4,#,0.065,#,0.029,#,0.049,#,0.02,#,0.013,#,0.006,#,0.003,#,0.002,<,0.001,<,0.001
2007,0410530,04,017,01,28.2,999,4,#,0.1,#,0.058,#,0.086,#,0.043,#,0.015,#,0.011,#,0.007,#,0.003,<,0.001,<,0.001
2007,0410580,04,019,01,24.8,999,4,#,0.058,#,0.037,#,0.041,#,0.025,#,0.013,#,0.009,#,0.003,#,0.002,<,0.001,<,0.001
2007,0410620,04,021,01,24.5,999,4,#,0.13,#,0.052,#,0.073,#,0.03,#,0.039,#,0.015,#,0.018,#,0.006,#,0.001,#,0.001
2007,0410740,04,025,53,24.5,999,4,#,0.044,#,0.035,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,0411860,04,027,61,17,999,4,#,0.043,#,0.03,#,0.031,#,0.02,#,0.01,#,0.007,#,0.002,#,0.002,<,0.001,<,0.001
2007,0410970,04,031,01,24.5,999,4,#,0.06,#,0.039,#,0.045,#,0.026,#,0.012,#,0.009,#,0.004,#,0.002,<,0.001,<,0.001
2007,0411130,04,038,01,20.4,999,4,#,0.033,#,0.029,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,0411170,04,039,01,20.3,999,4,#,0.044,#,0.034,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,0411370,04,053,01,21,999,4,#,0.029,#,0.018,#,0.017,#,0.009,#,0.009,#,0.006,#,0.005,#,0.003,<,0.001,<,0.001
2007,0411500,04,057,01,20.1,999,4,#,0.038,#,0.027,#,0.032,#,0.021,#,0.005,#,0.004,#,0.001,#,0.001,<,0.001,<,0.001
2007,0420290,04,410,01,26.6,999,4,#,0.092,#,0.061,#,0.084,#,0.053,#,0.008,#,0.007,#,0.001,#,0.001,<,0.001,<,0.001
2007,0420120,04,504,01,27,999,3,#,0.058,#,0.025,#,0.05,#,0.02,#,0.006,#,0.003,<,0.001,<,0.001,<,0.001,<,0.001
2007,0420140,04,505,01,24,999,4,#,0.047,#,0.03,#,0.04,#,0.025,#,0.006,#,0.005,<,0.001,<,0.001,<,0.001,<,0.001
2007,0420180,04,506,01,31,999,4,#,0.055,#,0.031,#,0.044,#,0.024,#,0.009,#,0.005,#,0.001,#,0.001,<,0.001,<,0.001
2007,0420400,04,512,01,22,999,4,#,0.025,#,0.024,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,0510040,05,003,01,99.9,999,4,#,0.085,#,0.074,#,0.019,#,0.0077,#,0.019,#,0.016,#,0.042,#,0.032,#,0.031,#,0.02
2007,0510070,05,003,06,99.9,999,4,#,0.099,#,0.073,#,0.026,#,0.016,#,0.031,#,0.023,#,0.041,#,0.028,#,0.01,#,0.0063
2007,0510470,05,053,03,99.9,999,2,#,0.04,#,0.038,#,0.021,#,0.021,#,0.012,#,0.011,#,0.0068,#,0.006,#,0.0005,#,0.0004
2007,0510520,05,053,08,99.9,999,4,#,0.035,#,0.033,#,0.019,#,0.016,#,0.012,#,0.011,#,0.0079,#,0.0064,#,0.0008,#,0.0005
2007,0513650,05,105,03,99.9,999,4,#,0.051,#,0.044,#,0.028,#,0.025,#,0.016,#,0.014,#,0.008,#,0.0063,#,0.0008,#,0.0004
2007,0610030,06,002,01,19.3,999,4,#,0.044,#,0.027,#,0.027,#,0.018,#,0.012,#,0.006,#,0.004,#,0.002,<,0.001,<,0.001
2007,0610070,06,002,52,20.2,999,4,#,0.037,#,0.023,#,0.026,#,0.015,#,0.008,#,0.005,#,0.005,#,0.002,<,0.001,<,0.001
2007,0610110,06,002,56,23.8,999,4,#,0.031,#,0.025,#,0.021,#,0.015,#,0.008,#,0.007,#,0.002,#,0.002,<,0.001,<,0.001
2007,0610930,06,236,01,16.8,999,4,#,0.039,#,0.027,#,0.028,#,0.018,#,0.009,#,0.006,#,0.003,#,0.002,<,0.001,<,0.001
2007,0620030,06,402,01,21.4,999,2,#,0.069,#,0.066,#,0.054,#,0.054,#,0.013,#,0.01,#,0.001,#,0.001,<,0.001,<,0.001
2007,0620060,06,404,01,21.2,999,2,#,0.024,#,0.024,#,0.021,#,0.021,<,0.001,<,0.001,<,0.001,<,0.001,<,0.001,<,0.001
2007,0620070,06,405,01,24,999,2,#,0.061,#,0.06,#,0.051,#,0.051,#,0.008,#,0.007,<,0.001,<,0.001,#,0.001,#,0.001
2007,0620080,06,406,01,23.8,999,2,#,0.1,#,0.085,#,0.087,#,0.071,#,0.017,#,0.015,#,0.002,#,0.002,<,0.001,<,0.001
2007,0620090,06,407,01,23.8,999,2,#,0.024,#,0.023,#,0.02,#,0.015,#,0.009,#,0.006,#,0.002,#,0.002,<,0.001,<,0.001
2007,0620050,06,501,01,23.4,999,2,#,0.028,#,0.023,#,0.018,#,0.016,#,0.007,#,0.005,#,0.002,#,0.002,<,0.001,<,0.001
2007,0710020,07,002,01,26,999,4,#,0.052,#,0.035,#,0.038,#,0.021,#,0.012,#,0.01,#,0.003,#,0.002,<,0.001,<,0.001
2007,0710090,07,003,52,27.5,999,4,#,0.058,#,0.041,#,0.043,#,0.026,#,0.014,#,0.011,#,0.003,#,0.003,<,0.001,<,0.001
2007,0710140,07,005,51,20.5,999,4,#,0.029,#,0.024,#,0.024,#,0.019,#,0.003,#,0.003,<,0.001,<,0.001,<,0.001,<,0.001
2007,0710220,07,007,01,21.2,999,4,#,0.041,#,0.03,#,0.029,#,0.019,#,0.01,#,0.008,#,0.004,#,0.002,<,0.001,<,0.001
2007,0711880,07,017,51,23,999,4,#,0.052,#,0.04,#,0.029,#,0.023,#,0.014,#,0.01,#,0.015,#,0.006,#,0.001,#,0.001
2007,0711890,07,020,51,26,999,4,#,0.033,#,0.028,#,0.027,#,0.021,#,0.005,#,0.004,#,0.001,#,0.001,<,0.001,<,0.001
2007,0710550,07,025,01,23.5,999,4,#,0.056,#,0.045,#,0.048,#,0.034,#,0.011,#,0.008,#,0.003,#,0.002,<,0.001,<,0.001
2007,0711940,07,027,55,24.4,999,4,#,0.059,#,0.043,#,0.047,#,0.032,#,0.01,#,0.009,#,0.002,#,0.002,<,0.001,<,0.001
2007,0711380,07,031,52,22.7,999,4,#,0.05,#,0.038,#,0.04,#,0.029,#,0.009,#,0.007,#,0.002,#,0.001,<,0.001,<,0.001
2007,0711900,07,039,51,28.2,999,4,#,0.061,#,0.052,#,0.052,#,0.044,#,0.008,#,0.007,#,0.001,#,0.001,<,0.001,<,0.001
2007,0711910,07,042,51,21.4,999,4,#,0.022,#,0.018,#,0.016,#,0.013,#,0.005,#,0.004,#,0.001,#,0.001,<,0.001,<,0.001
2007,0711930,07,205,02,19.7,999,4,#,0.028,#,0.025,#,0.02,#,0.016,#,0.007,#,0.006,#,0.002,#,0.002,<,0.001,<,0.001
2007,0712220,07,230,02,20,999,4,#,0.03,#,0.026,#,0.027,#,0.022,#,0.003,#,0.002,<,0.001,<,0.001,<,0.001,<,0.001
2007,0720380,07,513,51,17.5,999,4,#,0.049,#,0.043,#,0.044,#,0.038,#,0.004,#,0.003,<,0.001,<,0.001,<,0.001,<,0.001
2007,0720330,07,514,01,28,999,4,#,0.076,#,0.059,#,0.063,#,0.048,#,0.011,#,0.008,#,0.002,#,0.002,<,0.001,<,0.001
2007,0812070,08,114,01,15.8,999,4,#,0.037,#,0.025,#,0.024,#,0.016,#,0.009,#,0.006,#,0.004,#,0.002,#,0.001,#,0.001
2007,0812080,08,117,01,15.3,999,4,#,0.056,#,0.035,#,0.04,#,0.026,#,0.01,#,0.005,#,0.006,#,0.003,#,0.003,#,0.0015
2007,0812050,08,119,01,16.6,999,4,#,0.037,#,0.028,#,0.026,#,0.021,#,0.009,#,0.005,#,0.002,#,0.001,#,0.001,#,0.001
2007,0810310,08,124,01,16.7,999,4,#,0.067,#,0.031,#,0.052,#,0.022,#,0.011,#,0.006,#,0.003,#,0.002,#,0.001,#,0.001
2007,0810390,08,126,01,19.3,999,4,#,0.052,#,0.037,#,0.031,#,0.023,#,0.015,#,0.01,#,0.006,#,0.004,#,0.001,#,0.001
2007,0820110,08,501,57,25,999,4,#,0.17,#,0.12,#,0.1,#,0.08,#,0.049,#,0.034,#,0.02,#,0.011,<,0.001,<,0.001
2007,0820180,08,502,53,23.7,999,4,#,0.2,#,0.14,#,0.091,#,0.071,#,0.075,#,0.046,#,0.04,#,0.022,#,0.002,#,0.0015
2007,0910080,09,003,51,21.3,999,4,#,0.03,#,0.026,#,0.024,#,0.021,#,0.0048,#,0.0037,#,0.0006,#,0.0005,<,0.002,<,0.002
2007,0910090,09,004,01,21.9,999,6,#,0.043,#,0.029,#,0.017,#,0.013,#,0.0086,#,0.0053,#,0.01,#,0.0045,#,0.017,#,0.007
2007,0910110,09,004,51,21.1,999,4,#,0.029,#,0.025,#,0.021,#,0.017,#,0.0059,#,0.0051,#,0.001,#,0.0008,<,0.002,<,0.002
2007,0910120,09,004,52,21.5,999,5,#,0.081,#,0.033,#,0.025,#,0.011,#,0.01,#,0.0046,#,0.012,#,0.0047,#,0.032,#,0.011
2007,0910180,09,007,01,25.4,999,4,#,0.18,#,0.078,#,0.14,#,0.056,#,0.035,#,0.018,#,0.0066,#,0.0049,<,0.002,<,0.002
2007,0910220,09,075,51,13.9,999,4,#,0.018,#,0.013,#,0.012,#,0.008,#,0.0036,#,0.0031,#,0.0009,#,0.0008,<,0.002,<,0.002
2007,0910670,09,110,01,28,999,4,#,0.052,#,0.032,#,0.027,#,0.014,#,0.016,#,0.0095,#,0.0079,#,0.0061,<,0.002,<,0.002
2007,0920100,09,512,01,20.9,999,4,#,0.012,#,0.011,#,0.006,#,0.005,#,0.0038,#,0.0034,#,0.0012,#,0.0011,<,0.002,<,0.002
2007,1010020,10,001,02,23.5,999,12,#,0.033,#,0.019,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1010090,10,002,01,23.8,999,4,#,0.07,#,0.048,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1010100,10,002,02,26.7,999,4,#,0.074,#,0.051,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1010580,10,014,02,20.4,999,2,#,0.026,#,0.022,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1010590,10,014,51,18.9,999,2,#,0.022,#,0.021,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1010760,10,020,01,26.5,999,4,#,0.043,#,0.033,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1010780,10,020,53,25.5,999,4,#,0.046,#,0.032,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1010810,10,020,56,26.6,999,4,#,0.056,#,0.037,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1011160,10,030,01,27,999,4,#,0.023,#,0.02,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1011230,10,031,01,26.1,999,4,#,0.02,#,0.018,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1020190,10,504,01,23.3,999,3,#,0.031,#,0.029,#,0.029,#,0.027,#,0.0027,#,0.0021,<,0.0005,<,0.0005,<,0.0005,<,0.0005
2007,1020200,10,505,01,20.8,999,3,#,0.067,#,0.05,#,0.064,#,0.048,#,0.002,#,0.0019,<,0.0005,<,0.0005,<,0.0005,<,0.0005
2007,1020210,10,506,01,18.3,999,3,#,0.024,#,0.02,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1020230,10,508,01,27.5,999,4,#,0.044,#,0.023,#,0.039,#,0.02,#,0.0039,#,0.0024,#,0.0036,#,0.0013,<,0.0005,<,0.0005
2007,1020240,10,509,01,24.3,999,4,#,0.019,#,0.013,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1020250,10,510,01,20,999,3,#,0.026,#,0.019,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1110010,11,001,01,27.4,999,12,#,0.035,#,0.028,#,0.027,#,0.018,#,0.0092,#,0.0079,#,0.0026,#,0.002,#,0.0002,#,0.0002
2007,1110020,11,001,51,25.8,999,12,#,0.032,#,0.027,#,0.023,#,0.017,#,0.0094,#,0.0078,#,0.0028,#,0.002,#,0.0002,#,0.0002
2007,1110030,11,001,52,27.4,999,12,#,0.033,#,0.025,#,0.025,#,0.016,#,0.0082,#,0.0073,#,0.0024,#,0.0018,<,0.0002,<,0.0002
2007,1110040,11,002,01,28.7,999,12,#,0.077,#,0.051,#,0.044,#,0.027,#,0.023,#,0.016,#,0.01,#,0.0068,#,0.0014,#,0.0007
2007,1110160,11,005,01,24.6,999,12,#,0.045,#,0.031,#,0.036,#,0.022,#,0.0094,#,0.0071,#,0.0044,#,0.0026,#,0.0003,#,0.0002
2007,1110240,11,008,01,23.8,999,4,#,0.07,#,0.048,#,0.054,#,0.032,#,0.014,#,0.011,#,0.006,#,0.004,#,0.0003,#,0.0002
2007,1110250,11,008,02,26.7,999,4,#,0.074,#,0.051,#,0.055,#,0.034,#,0.015,#,0.012,#,0.0055,#,0.0038,#,0.0002,#,0.0002
2007,1110260,11,008,03,26.6,999,4,#,0.088,#,0.059,#,0.066,#,0.04,#,0.017,#,0.014,#,0.0058,#,0.0046,#,0.0002,#,0.0002
2007,1110290,11,009,01,26.7,999,4,#,0.11,#,0.07,#,0.058,#,0.039,#,0.033,#,0.02,#,0.023,#,0.012,#,0.0013,#,0.0008
2007,1110300,11,010,01,29.6,999,4,#,0.12,#,0.088,#,0.063,#,0.051,#,0.035,#,0.024,#,0.024,#,0.013,#,0.0026,#,0.0012
2007,1110310,11,011,01,28.8,999,4,#,0.29,#,0.17,#,0.2,#,0.11,#,0.064,#,0.042,#,0.028,#,0.017,#,0.007,#,0.0027
2007,1110320,11,012,01,27,999,4,#,0.1,#,0.071,#,0.062,#,0.04,#,0.029,#,0.021,#,0.01,#,0.0089,#,0.0009,#,0.0007
2007,1110520,11,020,01,26,999,4,#,0.037,#,0.027,#,0.03,#,0.021,#,0.0066,#,0.0053,#,0.0011,#,0.0009,<,0.0002,<,0.0002
2007,1110530,11,021,01,29.5,999,12,#,0.052,#,0.037,#,0.041,#,0.021,#,0.012,#,0.01,#,0.0071,#,0.0052,#,0.0012,#,0.0006
2007,1110540,11,021,02,29.5,999,12,#,0.11,#,0.058,#,0.072,#,0.033,#,0.029,#,0.016,#,0.015,#,0.0079,#,0.0016,#,0.0008
2007,1110550,11,021,51,32,999,4,#,0.043,#,0.028,#,0.035,#,0.023,#,0.0076,#,0.0054,#,0.0008,#,0.0005,#,0.0002,#,0.0002
2007,1110560,11,021,52,30.2,999,4,#,0.041,#,0.024,#,0.032,#,0.019,#,0.0082,#,0.0054,#,0.0011,#,0.0005,<,0.0002,<,0.0002
2007,1110570,11,021,53,21,999,1,#,0.037,#,0.037,#,0.025,#,0.025,#,0.0098,#,0.0098,#,0.0022,#,0.0022,<,0.0002,<,0.0002
2007,1110590,11,022,01,24.8,999,4,#,0.053,#,0.038,#,0.033,#,0.019,#,0.014,#,0.012,#,0.007,#,0.0064,#,0.0008,#,0.0006
2007,1110600,11,023,01,31,999,12,#,0.12,#,0.086,#,0.067,#,0.033,#,0.04,#,0.027,#,0.036,#,0.021,#,0.01,#,0.0043
2007,1110610,11,024,01,26.4,999,4,#,0.038,#,0.034,#,0.025,#,0.021,#,0.0097,#,0.0094,#,0.0044,#,0.0038,#,0.0003,#,0.0002
2007,1110630,11,026,01,25.5,999,12,#,0.058,#,0.02,#,0.03,#,0.0094,#,0.018,#,0.0058,#,0.015,#,0.0041,#,0.0039,#,0.0007
2007,1110640,11,026,51,23.9,999,4,#,0.028,#,0.021,#,0.023,#,0.016,#,0.0047,#,0.0042,#,0.001,#,0.0006,<,0.0002,<,0.0002
2007,1110650,11,027,01,27,999,12,#,0.039,#,0.026,#,0.02,#,0.01,#,0.012,#,0.0082,#,0.011,#,0.0063,#,0.0041,#,0.0015
2007,1110660,11,028,01,21.1,999,4,#,0.097,#,0.048,#,0.07,#,0.037,#,0.02,#,0.0088,#,0.007,#,0.0023,#,0.0007,#,0.0003
2007,1110670,11,029,01,26,999,4,#,0.11,#,0.086,#,0.071,#,0.053,#,0.032,#,0.024,#,0.012,#,0.0098,#,0.0009,#,0.0007
2007,1110680,11,030,01,27.7,999,4,#,0.13,#,0.092,#,0.067,#,0.055,#,0.036,#,0.024,#,0.026,#,0.014,#,0.0021,#,0.0008
2007,1110690,11,031,01,28.5,999,4,#,0.085,#,0.062,#,0.062,#,0.039,#,0.023,#,0.017,#,0.0089,#,0.0056,#,0.0009,#,0.0005
2007,1110750,11,035,01,24.2,999,4,#,0.15,#,0.057,#,0.14,#,0.052,#,0.0096,#,0.0053,#,0.002,#,0.0009,<,0.0002,<,0.0002
2007,1110760,11,036,01,25.1,999,4,#,0.046,#,0.036,#,0.035,#,0.028,#,0.0083,#,0.0063,#,0.0027,#,0.0016,<,0.0002,<,0.0002
2007,1111020,11,038,01,20.5,999,4,#,0.04,#,0.02,#,0.038,#,0.019,#,0.0023,#,0.0015,<,0.0002,<,0.0002,<,0.0002,<,0.0002
2007,1110790,11,039,01,23.7,999,4,#,0.047,#,0.039,#,0.04,#,0.031,#,0.0083,#,0.0068,#,0.0034,#,0.0019,#,0.0002,#,0.0002
2007,1110880,11,041,01,27,999,4,#,0.023,#,0.02,#,0.013,#,0.0097,#,0.0075,#,0.007,#,0.0041,#,0.0032,#,0.0002,#,0.0002
2007,1110890,11,042,01,26.1,999,4,#,0.02,#,0.018,#,0.014,#,0.0095,#,0.0062,#,0.0058,#,0.0041,#,0.0023,#,0.0003,#,0.0002
2007,1110950,11,047,01,27.2,999,4,#,0.1,#,0.063,#,0.063,#,0.038,#,0.032,#,0.019,#,0.013,#,0.0082,#,0.001,#,0.0007
2007,1111010,11,049,01,30.1,999,4,#,0.16,#,0.11,#,0.052,#,0.043,#,0.054,#,0.039,#,0.045,#,0.031,#,0.013,#,0.0068
2007,1120010,11,501,01,24.8,999,4,#,0.044,#,0.023,#,0.039,#,0.02,#,0.0039,#,0.0031,#,0.0006,#,0.0004,<,0.0002,<,0.0002
2007,1210010,12,001,01,99.9,999,12,#,0.035,#,0.028,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210020,12,001,02,99.9,999,12,#,0.052,#,0.033,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210030,12,001,51,99.9,999,12,#,0.032,#,0.027,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210040,12,001,52,99.9,999,12,#,0.033,#,0.025,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210050,12,001,53,99.9,999,12,#,0.048,#,0.027,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210060,12,002,01,99.9,999,2,#,0.035,#,0.033,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210070,12,002,51,99.9,999,2,#,0.031,#,0.029,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210090,12,003,01,99.9,999,2,#,0.24,#,0.17,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210140,12,008,01,99.9,999,12,#,0.066,#,0.039,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210150,12,008,02,99.9,999,12,#,0.069,#,0.054,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210170,12,008,52,99.9,999,12,#,0.062,#,0.037,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210180,12,008,53,99.9,999,12,#,0.059,#,0.042,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210200,12,008,55,99.9,999,12,#,0.078,#,0.055,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210220,12,009,01,99.9,999,2,#,0.072,#,0.068,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210230,12,009,51,99.9,999,2,#,0.086,#,0.086,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2007,1210410,12,017,01,99.9,999,4,#,0.13,#,0.11,#,0.064,#,0.055,#,0.046,#,0.036,#,0.022,#,0.017,#,0.002,#,0.0014
2007,1211250,12,020,51,99.9,999,4,#,0.12,#,0.085,#,0.052,#,0.028,#,0.044,#,0.031,#,0.026,#,0.023,#,0.0074,#,0.0041
2007,1210570,12,030,01,99.9,999,4,#,0.14,#,0.12,#,0.089,#,0.061,#,0.053,#,0.038,#,0.036,#,0.02,#,0.0045,#,0.0024
2007,1211230,12,037,52,99.9,999,4,#,0.12,#,0.11,#,0.085,#,0.057,#,0.047,#,0.037,#,0.034,#,0.021,#,0.0073,#,0.0028
2007,1211240,12,042,51,99.9,999,4,#,0.089,#,0.076,#,0.066,#,0.051,#,0.022,#,0.02,#,0.0067,#,0.0057,#,0.0003,#,0.0002
