西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,m_ダイオキシン（水質）,n_ダイオキシン（水質）,C_ダイオキシン（水質）_最大値,ダイオキシン（水質）_最大値,C_ダイオキシン（水質）_平均値,ダイオキシン（水質）_平均値,m_ダイオキシン（底質）,n_ダイオキシン（底質）,C_ダイオキシン（底質）_最大値,ダイオキシン（底質）_最大値,C_ダイオキシン（底質）_平均値,ダイオキシン（底質）_平均値
2008,0210820,02,024,01,0,1,#,0.032,#,0.032,0,1,#,0.098,#,0.098
2008,0210860,02,026,01,0,1,#,0.059,#,0.059,0,1,#,0.086,#,0.086
2008,0210900,02,027,01,0,1,#,0.22,#,0.22,0,1,#,1.1,#,1.1
2008,0211010,02,032,01,0,1,#,0.58,#,0.58,0,1,#,0.76,#,0.76
2008,0211020,02,032,51,0,1,#,0.49,#,0.49,0,1,#,1.3,#,1.3
2008,0211110,02,034,02,0,1,#,0.043,#,0.043,0,1,#,13,#,13
2008,0211180,02,038,01,0,1,#,0.042,#,0.042,0,1,#,3.4,#,3.4
2008,0211230,02,040,01,0,1,#,0.12,#,0.12,0,1,#,1.8,#,1.8
2008,0211330,02,045,01,0,1,#,0.038,#,0.038,0,1,#,0.12,#,0.12
2008,0211460,02,052,01,0,1,#,0.035,#,0.035,0,1,#,0.32,#,0.32
2008,0213020,02,054,01,0,1,#,0.072,#,0.072,0,1,#,1.6,#,1.6
2008,0213170,02,054,69,0,1,#,0.049,#,0.049,0,1,#,0.12,#,0.12
2008,0213220,02,056,01,0,1,#,0.18,#,0.18,0,1,#,0.37,#,0.37
2008,0213270,02,059,01,0,1,#,0.037,#,0.037,0,1,#,0.15,#,0.15
2008,0214630,02,061,01,0,1,#,0.13,#,0.13,0,1,#,0.72,#,0.72
2008,0211760,02,219,03,0,2,#,0.36,#,0.27,0,1,#,0.38,#,0.38
2008,0211800,02,221,03,1,2,#,1.1,#,0.8,0,1,#,7,#,7
2008,0211830,02,223,02,0,1,#,0.7,#,0.7,0,1,#,0.62,#,0.62
2008,0212040,02,242,01,0,1,#,0.1,#,0.1,0,1,#,3.2,#,3.2
2008,0212900,02,287,03,0,1,#,0.061,#,0.061,0,1,#,0.39,#,0.39
2008,0212960,02,292,02,0,1,#,0.29,#,0.29,0,1,#,0.23,#,0.23
2008,0214520,02,298,01,0,1,#,0.041,#,0.041,0,1,#,0.13,#,0.13
2008,0214650,02,300,01,0,1,#,0.18,#,0.18,0,1,#,0.22,#,0.22
2008,0220660,02,501,01,0,1,#,0.034,#,0.034,0,1,#,8.7,#,8.7
2008,0220680,02,501,51,0,1,#,0.11,#,0.11,0,0,#,0,#,0
2008,0220770,02,502,01,0,1,#,0.067,#,0.067,0,1,#,9,#,9
2008,0220790,02,502,03,0,1,#,0.069,#,0.069,0,1,#,30,#,30
2008,0220820,02,502,54,0,1,#,0.13,#,0.13,0,1,#,20,#,20
2008,0220840,02,502,56,0,1,#,0.056,#,0.056,0,1,#,24,#,24
2008,0221100,02,503,01,0,1,#,0.067,#,0.067,0,1,#,1.5,#,1.5
2008,0230180,02,605,01,0,1,#,0.044,#,0.044,0,1,#,0.24,#,0.24
2008,0230190,02,605,02,0,1,#,0.038,#,0.038,0,1,#,0.19,#,0.19
2008,0230620,02,609,02,0,1,#,0.033,#,0.033,0,1,#,1.1,#,1.1
2008,0230750,02,610,01,0,1,#,0.045,#,0.045,0,1,#,2.2,#,2.2
2008,0230830,02,613,01,0,1,#,0.031,#,0.031,0,1,#,1.5,#,1.5
2008,0231290,02,619,01,0,1,#,0.03,#,0.03,0,1,#,0.54,#,0.54
2008,0231300,02,619,02,0,1,#,0.035,#,0.035,0,1,#,0.43,#,0.43
2008,0231320,02,619,04,0,1,#,0.03,#,0.03,0,1,#,1.8,#,1.8
2008,0231630,02,621,03,0,1,#,0.031,#,0.031,0,1,#,0.15,#,0.15
2008,0231900,02,625,02,0,1,#,0.029,#,0.029,0,1,#,0.13,#,0.13
2008,0310060,03,002,54,0,1,#,0.23,#,0.23,0,1,#,0.57,#,0.57
2008,0310100,03,008,02,0,1,#,0.068,#,0.068,0,1,#,0.56,#,0.56
2008,0310170,03,011,01,0,1,#,0.07,#,0.07,0,1,#,0.27,#,0.27
2008,0310250,03,012,01,0,1,#,0.067,#,0.067,0,1,#,0.22,#,0.22
2008,0310260,03,012,56,0,1,#,0.067,#,0.067,0,1,#,0.37,#,0.37
2008,0310290,03,016,51,0,1,#,0.08,#,0.08,0,1,#,1.1,#,1.1
2008,0310520,03,021,01,0,1,#,0.061,#,0.061,0,1,#,0.44,#,0.44
2008,0310530,03,022,01,0,1,#,0.065,#,0.065,0,1,#,0.27,#,0.27
2008,0310590,03,025,01,0,1,#,0.07,#,0.07,0,1,#,0.22,#,0.22
2008,0310620,03,027,01,0,1,#,0.075,#,0.075,0,1,#,7.5,#,7.5
2008,0310690,03,031,01,0,1,#,0.073,#,0.073,0,1,#,1.9,#,1.9
2008,0310700,03,032,01,0,1,#,0.22,#,0.22,0,1,#,0.62,#,0.62
2008,0310710,03,033,01,0,1,#,0.067,#,0.067,0,1,#,0.38,#,0.38
2008,0310730,03,034,51,0,1,#,0.067,#,0.067,0,1,#,0.26,#,0.26
2008,0310770,03,037,01,0,1,#,0.063,#,0.063,0,1,#,0.23,#,0.23
2008,0310810,03,040,02,0,1,#,0.068,#,0.068,0,1,#,0.98,#,0.98
2008,0310870,03,044,01,0,1,#,0.043,#,0.043,0,1,#,0.59,#,0.59
2008,0310950,03,046,02,0,1,#,0.067,#,0.067,0,1,#,0.23,#,0.23
2008,0311950,03,047,02,0,1,#,0.044,#,0.044,0,1,#,0.55,#,0.55
2008,0312690,03,048,51,0,1,#,0.043,#,0.043,0,1,#,0.067,#,0.067
2008,0311050,03,049,01,0,1,#,0.05,#,0.05,0,1,#,0.82,#,0.82
2008,0311090,03,052,01,0,1,#,0.073,#,0.073,0,1,#,0.22,#,0.22
2008,0311120,03,054,02,0,1,#,0.12,#,0.12,0,1,#,0.38,#,0.38
2008,0311160,03,056,03,0,1,#,0.072,#,0.072,0,1,#,0.61,#,0.61
2008,0311260,03,059,01,0,1,#,0.97,#,0.97,0,1,#,0.94,#,0.94
2008,0311290,03,061,01,0,1,#,0.07,#,0.07,0,1,#,0.37,#,0.37
2008,0311370,03,066,01,0,1,#,0.064,#,0.064,0,1,#,0.29,#,0.29
2008,0311640,03,077,51,0,1,#,0.063,#,0.063,0,1,#,0.19,#,0.19
2008,0311710,03,081,01,0,1,#,0.077,#,0.077,0,1,#,0.44,#,0.44
2008,0312730,03,246,01,0,1,#,0.061,#,0.061,0,1,#,0.2,#,0.2
2008,0312740,03,247,01,0,1,#,0.06,#,0.06,0,1,#,0.2,#,0.2
2008,0312720,03,248,01,0,1,#,0.066,#,0.066,0,1,#,0.19,#,0.19
2008,0312850,03,250,01,0,1,#,0.067,#,0.067,0,1,#,0.34,#,0.34
2008,0312880,03,251,01,0,1,#,0.071,#,0.071,0,1,#,0.28,#,0.28
2008,0312890,03,252,01,0,1,#,0.067,#,0.067,0,1,#,0.44,#,0.44
2008,0312900,03,253,01,0,1,#,0.067,#,0.067,0,1,#,0.21,#,0.21
2008,0312930,03,256,01,0,1,#,0.067,#,0.067,0,1,#,0.2,#,0.2
2008,0320090,03,504,01,0,1,#,0.068,#,0.068,0,1,#,1.4,#,1.4
2008,0320150,03,507,01,0,1,#,0.07,#,0.07,0,1,#,2.9,#,2.9
2008,0330130,03,610,01,0,1,#,0.067,#,0.067,0,1,#,0.21,#,0.21
2008,0410010,04,001,01,0,2,#,0.022,#,0.022,0,1,#,0.28,#,0.28
2008,0410090,04,002,54,0,2,#,0.058,#,0.04,0,1,#,0.59,#,0.59
2008,0411510,04,003,01,0,2,#,0.4,#,0.25,0,1,#,0.83,#,0.83
2008,0410150,04,004,01,1,2,#,1.5,#,0.96,0,0,#,0,#,0
2008,0410190,04,006,01,1,2,#,2.4,#,1.3,0,1,#,0.93,#,0.93
2008,0410210,04,008,01,0,1,#,0.15,#,0.15,0,0,#,0,#,0
2008,0410250,04,010,01,0,1,#,0.098,#,0.098,0,1,#,2.4,#,2.4
2008,0410300,04,012,51,0,1,#,0.071,#,0.071,0,0,#,0,#,0
2008,0410380,04,014,01,0,1,#,0.08,#,0.08,0,0,#,0,#,0
2008,0410500,04,016,01,0,1,#,0.071,#,0.071,0,0,#,0,#,0
2008,0410530,04,017,01,1,2,#,1.9,#,1.3,0,0,#,0,#,0
2008,0410580,04,019,01,0,1,#,0.066,#,0.066,0,0,#,0,#,0
2008,0410620,04,021,01,0,2,#,0.82,#,0.62,0,0,#,0,#,0
2008,0410670,04,023,01,1,2,#,2.2,#,1.3,0,1,#,15,#,15
2008,0410750,04,026,01,0,1,#,0.11,#,0.11,0,1,#,0.29,#,0.29
2008,0410770,04,027,01,0,2,#,0.05,#,0.037,0,1,#,0.63,#,0.63
2008,0411610,04,027,51,0,2,#,0.027,#,0.021,0,1,#,0.38,#,0.38
2008,0411860,04,027,61,0,2,#,0.074,#,0.053,0,1,#,0.7,#,0.7
2008,0410800,04,028,01,0,2,#,0.24,#,0.15,0,1,#,0.39,#,0.39
2008,0410930,04,030,04,0,2,#,0.024,#,0.019,0,1,#,0.091,#,0.091
2008,0410970,04,031,01,0,2,#,0.048,#,0.04,0,1,#,0.2,#,0.2
2008,0411000,04,032,01,0,1,#,0.078,#,0.078,0,1,#,1.6,#,1.6
2008,0411070,04,036,01,0,2,#,1,#,0.69,0,1,#,7.4,#,7.4
2008,0411130,04,038,01,0,1,#,0.077,#,0.077,0,1,#,2,#,2
2008,0411170,04,039,01,0,1,#,0.082,#,0.082,0,1,#,1.9,#,1.9
2008,0411240,04,043,02,1,2,#,1.5,#,1.2,0,0,#,0,#,0
2008,0411310,04,048,01,1,2,#,1.4,#,0.92,0,0,#,0,#,0
2008,0411320,04,049,01,2,2,#,2.9,#,2.8,0,1,#,5.8,#,5.8
2008,0411490,04,056,01,0,2,#,0.024,#,0.023,0,1,#,0.11,#,0.11
2008,0411460,04,058,01,0,2,#,0.86,#,0.55,0,0,#,0,#,0
2008,0420190,04,507,01,0,2,#,0.038,#,0.036,0,1,#,3,#,3
2008,0420220,04,508,01,1,2,#,1.4,#,0.96,0,1,#,23,#,23
2008,0420230,04,509,01,0,1,#,0.081,#,0.081,0,0,#,0,#,0
2008,0420240,04,510,01,0,2,#,0.095,#,0.056,0,1,#,6,#,6
2008,0430290,04,607,01,0,1,#,0.064,#,0.064,0,0,#,0,#,0
2008,0430380,04,610,01,0,1,#,0.051,#,0.051,0,1,#,5.7,#,5.7
2008,0430440,04,611,01,0,1,#,0.027,#,0.027,0,1,#,12,#,12
2008,0430450,04,611,02,0,1,#,0.019,#,0.019,0,1,#,11,#,11
2008,0430460,04,611,03,0,1,#,0.085,#,0.085,0,0,#,0,#,0
2008,0430520,04,612,03,0,1,#,0.016,#,0.016,0,1,#,9.6,#,9.6
2008,0430810,04,616,01,0,1,#,0.086,#,0.086,0,0,#,0,#,0
2008,0510020,05,002,01,0,1,#,0.16,#,0.16,0,1,#,1.1,#,1.1
2008,0510070,05,003,06,0,1,#,0.072,#,0.072,0,1,#,0.43,#,0.43
2008,0510080,05,003,08,0,1,#,0.076,#,0.076,0,1,#,0.67,#,0.67
2008,0510190,05,007,01,0,1,#,0.096,#,0.096,0,1,#,0.091,#,0.091
2008,0510310,05,021,01,0,1,#,0.057,#,0.057,0,0,#,0,#,0
2008,0510320,05,022,01,0,1,#,0.07,#,0.07,0,1,#,0.21,#,0.21
2008,0510350,05,026,01,0,1,#,0.13,#,0.13,0,1,#,0.12,#,0.12
2008,0510530,05,053,09,0,1,#,0.19,#,0.19,0,1,#,5.5,#,5.5
2008,0510610,05,054,01,0,1,#,0.17,#,0.17,0,1,#,8.3,#,8.3
2008,0510670,05,058,01,0,1,#,0.13,#,0.13,0,0,#,0,#,0
2008,0511060,05,090,01,0,1,#,0.27,#,0.27,0,1,#,0.35,#,0.35
2008,0511090,05,095,01,0,1,#,0.32,#,0.32,0,1,#,0.52,#,0.52
2008,0511180,05,100,01,0,1,#,0.15,#,0.15,0,0,#,0,#,0
2008,0511230,05,103,01,0,1,#,0.24,#,0.24,0,1,#,0.46,#,0.46
2008,0511270,05,104,02,0,1,#,0.059,#,0.059,0,1,#,0.23,#,0.23
2008,0511290,05,105,01,0,1,#,0.097,#,0.097,0,1,#,6.8,#,6.8
2008,0511320,05,106,02,0,1,#,0.27,#,0.27,0,1,#,0.69,#,0.69
2008,0511360,05,109,01,0,1,#,0.31,#,0.31,0,0,#,0,#,0
2008,0511390,05,110,01,0,1,#,0.41,#,0.41,0,0,#,0,#,0
2008,0511600,05,129,01,0,1,#,0.34,#,0.34,0,0,#,0,#,0
2008,0511650,05,132,01,0,1,#,0.63,#,0.63,0,1,#,8.7,#,8.7
2008,0513820,05,163,22,0,1,#,0.069,#,0.069,0,1,#,0.27,#,0.27
2008,0520010,05,501,01,0,1,#,0.034,#,0.034,0,1,#,8.7,#,8.7
2008,0520060,05,501,57,0,1,#,0.11,#,0.11,0,0,#,0,#,0
2008,0520140,05,502,01,0,1,#,0.046,#,0.046,0,0,#,0,#,0
2008,0520400,05,503,07,0,1,#,0.29,#,0.29,0,1,#,0.3,#,0.3
2008,0530540,05,608,01,0,1,#,0.072,#,0.072,0,1,#,0.25,#,0.25
2008,0530560,05,609,01,0,1,#,0.055,#,0.055,0,0,#,0,#,0
2008,0530620,05,610,02,0,1,#,0.058,#,0.058,0,1,#,0.16,#,0.16
2008,0530780,05,611,02,0,1,#,0.048,#,0.048,0,0,#,0,#,0
2008,0530570,05,612,01,0,1,#,0.039,#,0.039,0,1,#,0.32,#,0.32
2008,0530140,05,617,03,0,1,#,0.027,#,0.027,0,1,#,0.39,#,0.39
2008,0610040,06,002,02,0,1,#,0.077,#,0.077,0,1,#,2.2,#,2.2
2008,0610050,06,002,03,0,1,#,0.12,#,0.12,0,1,#,3,#,3
2008,0610110,06,002,56,0,1,#,0.15,#,0.15,0,1,#,4,#,4
2008,0610290,06,012,01,0,1,#,0.053,#,0.053,0,1,#,0.16,#,0.16
2008,0610350,06,014,01,0,1,#,0.079,#,0.079,0,1,#,1.6,#,1.6
2008,0610410,06,016,01,0,1,#,0.32,#,0.32,0,1,#,0.24,#,0.24
2008,0610450,06,019,01,0,1,#,0.033,#,0.033,0,1,#,0.13,#,0.13
2008,0610470,06,021,01,0,1,#,0.028,#,0.028,0,1,#,0.15,#,0.15
2008,0610550,06,026,01,0,1,#,0.44,#,0.44,0,1,#,0.66,#,0.66
2008,0610650,06,028,01,0,1,#,0.1,#,0.1,0,1,#,1,#,1
2008,0610690,06,032,01,0,1,#,0.078,#,0.078,0,1,#,0.19,#,0.19
2008,0610880,06,041,01,0,1,#,0.038,#,0.038,0,1,#,0.44,#,0.44
2008,0610920,06,235,01,0,1,#,0.7,#,0.7,0,1,#,1.9,#,1.9
2008,0620030,06,402,01,0,1,#,0.029,#,0.029,0,1,#,4.6,#,4.6
2008,0620060,06,404,01,0,1,#,0.021,#,0.021,0,1,#,1.9,#,1.9
2008,0620070,06,405,01,0,1,#,0.032,#,0.032,0,1,#,4.5,#,4.5
2008,0710010,07,001,01,0,1,#,0.061,#,0.061,0,1,#,0.1,#,0.1
2008,0710070,07,003,01,0,1,#,0.078,#,0.078,0,1,#,0.22,#,0.22
2008,0710100,07,004,01,0,1,#,0.16,#,0.16,0,1,#,0.089,#,0.089
2008,0710130,07,005,01,0,1,#,0.12,#,0.12,0,1,#,0.11,#,0.11
2008,0712440,07,005,02,0,1,#,0.067,#,0.067,0,1,#,0.21,#,0.21
2008,0712450,07,005,03,0,1,#,0.068,#,0.068,0,1,#,2.4,#,2.4
2008,0710220,07,007,01,0,1,#,0.12,#,0.12,0,1,#,5.7,#,5.7
2008,0710250,07,009,01,0,1,#,0.051,#,0.051,0,1,#,0.12,#,0.12
2008,0710270,07,010,01,0,1,#,0.27,#,0.27,0,1,#,0.88,#,0.88
2008,0710310,07,012,02,0,2,#,0.11,#,0.089,0,1,#,0.16,#,0.16
2008,0710340,07,013,02,0,1,#,0.1,#,0.1,0,1,#,1.9,#,1.9
2008,0710360,07,014,02,0,1,#,0.072,#,0.072,0,1,#,0.072,#,0.072
2008,0710390,07,016,01,0,1,#,0.05,#,0.05,0,1,#,0.14,#,0.14
2008,0712150,07,017,52,0,1,#,0.066,#,0.066,0,1,#,0.096,#,0.096
2008,0712180,07,017,53,0,2,#,0.11,#,0.086,0,2,#,0.078,#,0.073
2008,0710430,07,018,01,0,2,#,0.091,#,0.078,0,1,#,0.067,#,0.067
2008,0710450,07,020,01,0,2,#,0.097,#,0.08,0,1,#,0.069,#,0.069
2008,0710470,07,021,02,0,2,#,0.45,#,0.33,0,1,#,0.96,#,0.96
2008,0710480,07,022,01,0,1,#,0.059,#,0.059,0,1,#,0.077,#,0.077
2008,0710500,07,023,02,0,1,#,0.093,#,0.093,0,1,#,0.14,#,0.14
2008,0710530,07,024,02,0,1,#,0.12,#,0.12,0,1,#,0.074,#,0.074
2008,0710550,07,025,01,0,1,#,0.29,#,0.29,0,1,#,0.08,#,0.08
2008,0710590,07,027,01,0,4,#,0.095,#,0.081,0,2,#,3.2,#,2.9
2008,0710660,07,030,01,0,4,#,0.59,#,0.27,0,2,#,4.5,#,3.9
2008,0710670,07,031,01,0,1,#,0.53,#,0.53,0,1,#,0.12,#,0.12
2008,0712020,07,034,51,0,1,#,0.021,#,0.021,0,1,#,0.14,#,0.14
2008,0712000,07,035,52,0,1,#,0.019,#,0.019,0,1,#,0.1,#,0.1
2008,0711390,07,037,51,0,1,#,0.11,#,0.11,0,1,#,0.074,#,0.074
2008,0710810,07,038,01,0,2,#,0.077,#,0.077,0,1,#,0.1,#,0.1
2008,0710850,07,040,01,0,1,#,0.08,#,0.08,0,1,#,0.17,#,0.17
2008,0710930,07,047,01,0,2,#,0.27,#,0.2,0,2,#,0.37,#,0.23
2008,0710950,07,050,01,0,1,#,0.066,#,0.066,0,1,#,0.37,#,0.37
2008,0710960,07,051,01,0,1,#,0.2,#,0.2,0,1,#,0.19,#,0.19
2008,0710970,07,052,01,0,1,#,0.49,#,0.49,0,1,#,0.33,#,0.33
2008,0710980,07,054,01,0,1,#,0.068,#,0.068,0,1,#,1.8,#,1.8
2008,0711100,07,214,01,0,1,#,1,#,1,0,1,#,0.26,#,0.26
2008,0712210,07,216,02,0,1,#,0.17,#,0.17,0,1,#,0.1,#,0.1
2008,0711730,07,217,02,0,1,#,0.13,#,0.13,0,1,#,0.14,#,0.14
2008,0711250,07,229,01,0,1,#,0.06,#,0.06,0,1,#,0.097,#,0.097
2008,0712420,07,300,01,0,1,#,0.12,#,0.12,0,1,#,0.13,#,0.13
2008,0720370,07,402,80,0,1,#,0.094,#,0.094,0,1,#,7.7,#,7.7
2008,0730010,07,601,01,0,1,#,0.061,#,0.061,0,1,#,4.1,#,4.1
2008,0730050,07,602,02,0,1,#,0.059,#,0.059,0,1,#,0.58,#,0.58
2008,0730170,07,603,02,0,1,#,0.12,#,0.12,0,1,#,21,#,21
2008,0730240,07,605,03,0,1,#,0.059,#,0.059,0,1,#,0.13,#,0.13
2008,0810440,08,039,02,0,1,#,0.082,#,0.082,0,1,#,1.3,#,1.3
2008,0810480,08,040,51,0,1,#,0.096,#,0.096,0,1,#,0.21,#,0.21
2008,0810500,08,041,02,0,1,#,0.19,#,0.19,0,1,#,0.51,#,0.51
2008,0810550,08,041,55,0,1,#,0.13,#,0.13,0,1,#,0.6,#,0.6
2008,0810560,08,041,56,0,1,#,0.097,#,0.097,0,1,#,5.2,#,5.2
2008,0810570,08,042,01,0,1,#,0.38,#,0.38,0,1,#,1,#,1
2008,0810590,08,044,01,0,1,#,0.086,#,0.086,0,1,#,1.4,#,1.4
2008,0810750,08,050,01,0,1,#,0.12,#,0.12,0,1,#,0.3,#,0.3
2008,0811970,08,057,02,0,1,#,0.55,#,0.55,0,1,#,1.4,#,1.4
2008,0810850,08,058,01,1,1,#,1.2,#,1.2,0,1,#,1.3,#,1.3
2008,0811950,08,059,02,0,1,#,0.43,#,0.43,0,1,#,0.65,#,0.65
2008,0810870,08,060,01,0,1,#,0.5,#,0.5,0,1,#,2.7,#,2.7
2008,0811930,08,063,02,0,1,#,0.4,#,0.4,0,1,#,1.4,#,1.4
2008,0811990,08,065,02,0,1,#,0.47,#,0.47,0,1,#,3.4,#,3.4
2008,0812100,08,066,02,0,1,#,0.49,#,0.49,0,1,#,0.81,#,0.81
2008,0812020,08,069,02,0,1,#,0.73,#,0.73,0,1,#,2.7,#,2.7
2008,0811050,08,072,01,0,1,#,0.37,#,0.37,0,1,#,0.41,#,0.41
2008,0811060,08,073,01,0,1,#,0.34,#,0.34,0,1,#,1.8,#,1.8
2008,0811910,08,076,02,0,1,#,0.41,#,0.41,0,1,#,1.4,#,1.4
2008,0811900,08,081,02,0,1,#,0.51,#,0.51,0,1,#,3.4,#,3.4
2008,0811180,08,083,02,0,1,#,0.085,#,0.085,0,1,#,0.22,#,0.22
2008,0812120,08,083,71,0,1,#,0.082,#,0.082,0,1,#,0.22,#,0.22
2008,0811200,08,084,01,0,1,#,1,#,1,0,1,#,6.4,#,6.4
2008,0811240,08,087,01,0,1,#,0.31,#,0.31,0,1,#,0.81,#,0.81
2008,0811280,08,090,01,0,1,#,0.15,#,0.15,0,1,#,0.41,#,0.41
2008,0811360,08,095,02,0,1,#,0.85,#,0.85,0,1,#,6.6,#,6.6
2008,0811370,08,096,01,0,1,#,0.72,#,0.72,0,1,#,5.4,#,5.4
2008,0811430,08,099,01,1,1,#,1.1,#,1.1,0,1,#,12,#,12
2008,0811440,08,100,01,0,1,#,0.72,#,0.72,0,1,#,7.6,#,7.6
2008,0811460,08,101,01,0,1,#,0.22,#,0.22,0,1,#,3.6,#,3.6
2008,0811500,08,104,02,0,4,#,0.94,#,0.52,0,1,#,0.68,#,0.68
2008,0811600,08,108,01,0,1,#,0.51,#,0.51,0,1,#,19,#,19
2008,0811610,08,109,01,1,1,#,1.5,#,1.5,0,1,#,27,#,27
2008,0811630,08,111,01,0,1,#,1,#,1,0,1,#,13,#,13
2008,0811640,08,112,01,0,1,#,0.23,#,0.23,0,1,#,0.09,#,0.09
2008,0810110,08,115,01,0,1,#,0.18,#,0.18,0,1,#,1.1,#,1.1
2008,0810260,08,120,01,0,1,#,0.3,#,0.3,0,1,#,0.29,#,0.29
2008,0812030,08,123,01,0,1,#,0.031,#,0.031,0,1,#,0.08,#,0.08
2008,0812040,08,127,01,0,1,#,0.45,#,0.45,0,1,#,0.56,#,0.56
2008,0820030,08,501,03,0,1,#,0.17,#,0.17,0,1,#,16,#,16
2008,0820140,08,502,01,0,1,#,0.23,#,0.23,0,1,#,26,#,26
2008,0820260,08,505,01,0,1,#,0.34,#,0.34,0,1,#,14,#,14
