西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
1995,0120360,01,507,01,0,12,<,0.05,#,0.15,999,4,#,0.08,<,0.003,#,0.004,0,4,#,0.003
1995,0120370,01,507,02,0,11,<,0.05,#,0.15,999,4,#,0.1,<,0.003,#,0.004,0,4,#,0.003
1995,0120370,01,507,02,0,12,<,0.05,#,0.16,999,4,#,0.1,#,0.003,#,0.004,0,4,#,0.004
1995,0120380,01,507,51,0,11,<,0.05,#,0.14,999,4,#,0.08,<,0.003,#,0.004,0,4,#,0.003
1995,0120390,01,507,52,0,11,<,0.05,#,0.12,999,4,#,0.07,<,0.003,#,0.003,0,4,#,0.003
1995,0120400,01,507,53,0,11,<,0.05,#,0.13,999,4,#,0.09,<,0.003,#,0.003,0,4,#,0.003
1995,0120410,01,508,01,0,11,#,0.05,#,0.19,999,4,#,0.13,<,0.003,#,0.006,0,4,#,0.005
1995,0120410,01,508,01,0,12,<,0.05,#,0.34,999,4,#,0.18,<,0.003,#,0.006,0,4,#,0.005
1995,0120420,01,508,02,0,11,<,0.05,#,0.22,999,4,#,0.12,<,0.003,#,0.005,0,4,#,0.004
1995,0120420,01,508,02,0,12,<,0.05,#,0.42,999,4,#,0.25,<,0.003,#,0.005,0,4,#,0.004
1995,0120430,01,508,51,0,11,<,0.05,#,0.22,999,4,#,0.14,<,0.003,#,0.004,0,4,#,0.004
1995,0120440,01,508,52,0,11,#,0.05,#,0.18,999,4,#,0.13,<,0.003,#,0.004,0,4,#,0.003
1995,0120450,01,508,53,0,11,<,0.05,#,0.23,999,4,#,0.16,<,0.003,#,0.007,0,4,#,0.005
1995,0120460,01,509,01,0,11,#,0.49,#,1.7,2,8,#,0.9,#,0.028,#,0.24,1,8,#,0.072
1995,0120470,01,509,02,0,11,#,0.77,#,2.5,3,8,#,1.2,#,0.04,#,0.19,1,7,#,0.089
1995,0120480,01,509,51,0,11,#,0.57,#,2.3,3,8,#,1.2,#,0.005,#,0.24,1,8,#,0.073
1995,0120490,01,509,52,0,11,#,0.67,#,2.7,3,8,#,1.1,#,0.029,#,0.19,1,8,#,0.082
1995,0120550,01,510,01,0,11,#,0.09,#,0.14,999,4,#,0.12,<,0.003,<,0.003,0,4,<,0.003
1995,0120550,01,510,01,0,12,#,0.09,#,0.16,999,4,#,0.13,<,0.003,<,0.003,0,4,<,0.003
1995,0120560,01,510,02,0,11,#,0.05,#,0.24,999,4,#,0.15,<,0.003,<,0.003,0,4,<,0.003
1995,0120560,01,510,02,0,12,#,0.09,#,0.12,999,4,#,0.11,<,0.003,<,0.003,0,4,<,0.003
1995,0120570,01,510,51,0,11,#,0.06,#,0.15,999,4,#,0.11,<,0.003,<,0.003,0,4,<,0.003
1995,0120570,01,510,51,0,12,#,0.11,#,0.3,999,4,#,0.17,<,0.003,<,0.003,0,4,<,0.003
1995,0120580,01,510,52,0,11,#,0.06,#,0.14,999,4,#,0.1,<,0.003,<,0.003,0,4,<,0.003
1995,0120580,01,510,52,0,12,#,0.05,#,0.12,999,4,#,0.09,<,0.003,<,0.003,0,4,<,0.003
1995,0320130,03,506,01,0,11,#,0.3,#,0.77,999,12,#,0.53,#,0.005,#,0.021,0,12,#,0.01
1995,0320130,03,506,01,0,12,#,0.34,#,0.78,999,12,#,0.48,#,0.003,#,0.01,0,12,#,0.007
1995,0320130,03,506,01,0,13,#,0.34,#,0.72,999,12,#,0.52,#,0.004,#,0.025,0,12,#,0.011
1995,0320120,03,506,51,0,11,#,0.41,#,0.61,999,6,#,0.5,#,0.008,#,0.021,0,6,#,0.014
1995,0320120,03,506,51,0,13,#,0.31,#,0.59,999,6,#,0.44,#,0.006,#,0.022,0,6,#,0.016
1995,0420140,04,505,01,0,11,#,0.3,#,0.7,999,12,#,0.5,#,0.008,#,0.021,8,12,#,0.014
1995,0420140,04,505,01,0,12,#,0.41,#,0.9,999,12,#,0.55,#,0.008,#,0.024,6,12,#,0.012
1995,0420140,04,505,01,0,13,#,0.4,#,1.1,999,12,#,0.55,#,0.008,#,0.044,8,12,#,0.016
1995,0420190,04,507,01,0,11,#,0.14,#,0.46,999,12,#,0.23,<,0.003,#,0.015,4,12,#,0.009
1995,0720020,07,501,01,0,11,#,0.24,#,0.31,999,8,#,0.26,<,0.003,#,0.005,0,8,#,0.003
1995,0720020,07,501,01,0,12,#,0.26,#,0.29,999,8,#,0.27,<,0.003,#,0.005,0,8,#,0.004
1995,0720020,07,501,01,0,13,#,0.22,#,0.29,999,16,#,0.26,<,0.003,#,0.005,0,16,#,0.004
1995,0720030,07,501,51,0,11,#,0.24,#,0.31,999,6,#,0.28,#,0.003,#,0.007,0,6,#,0.005
1995,0720040,07,501,52,0,11,#,0.24,#,0.28,999,6,#,0.26,#,0.003,#,0.007,0,6,#,0.005
1995,0720050,07,501,53,0,11,#,0.24,#,0.35,999,6,#,0.27,<,0.003,#,0.006,0,6,#,0.004
1995,0720060,07,501,54,0,11,#,0.22,#,0.6,999,8,#,0.37,<,0.003,#,0.004,0,8,#,0.003
1995,0720070,07,501,55,0,11,#,0.2,#,0.62,999,8,#,0.35,<,0.003,#,0.004,0,8,#,0.003
1995,0720080,07,501,56,0,11,#,0.19,#,0.61,999,8,#,0.35,<,0.003,#,0.008,0,8,#,0.004
1995,0720260,07,501,57,0,11,#,0.24,#,0.43,999,8,#,0.3,<,0.003,#,0.018,1,8,#,0.007
1995,0720120,07,502,01,0,11,#,0.09,#,0.21,999,7,#,0.14,#,0.006,#,0.008,0,7,#,0.007
1995,0720120,07,502,01,0,13,#,0.16,#,0.22,999,7,#,0.19,#,0.005,#,0.015,1,7,#,0.008
1995,0720270,07,502,51,0,11,#,0.13,#,0.21,999,7,#,0.15,#,0.007,#,0.012,1,7,#,0.009
1995,0720280,07,502,52,0,11,#,0.13,#,0.24,999,7,#,0.16,#,0.005,#,0.011,2,7,#,0.008
1995,0720130,07,503,01,0,11,#,0.13,#,0.24,999,7,#,0.17,#,0.007,#,0.012,1,7,#,0.009
1995,0720290,07,503,51,0,11,#,0.14,#,0.22,999,7,#,0.19,#,0.006,#,0.014,2,7,#,0.01
1995,0720300,07,503,52,0,11,#,0.12,#,0.21,999,7,#,0.17,#,0.008,#,0.015,2,7,#,0.011
1995,0720140,07,504,01,0,11,#,0.14,#,0.22,999,7,#,0.18,<,0.003,#,0.03,4,7,#,0.012
1995,0720140,07,504,01,0,13,#,0.12,#,0.27,999,7,#,0.18,#,0.003,#,0.036,1,7,#,0.011
1995,0720310,07,504,51,0,11,#,0.12,#,0.25,999,7,#,0.17,<,0.003,#,0.035,2,7,#,0.012
1995,0720320,07,504,52,0,11,#,0.11,#,0.2,999,7,#,0.15,#,0.003,#,0.019,1,7,#,0.008
1995,0820010,08,501,01,0,11,#,0.77,#,1.4,12,12,#,1,#,0.074,#,0.18,12,12,#,0.1
1995,0820020,08,501,02,0,11,#,0.75,#,1.3,12,12,#,1,#,0.09,#,0.14,12,12,#,0.11
1995,0820030,08,501,03,0,11,#,0.73,#,1.1,24,24,#,0.9,#,0.077,#,0.13,24,24,#,0.093
1995,0820040,08,501,04,0,11,#,0.81,#,1,12,12,#,0.92,#,0.078,#,0.12,12,12,#,0.095
1995,0820050,08,501,51,0,11,#,1.1,#,2.3,12,12,#,1.4,#,0.091,#,0.3,12,12,#,0.15
1995,0820060,08,501,52,0,11,#,0.72,#,1,12,12,#,0.9,#,0.076,#,0.11,12,12,#,0.09
1995,0820070,08,501,53,0,11,#,0.74,#,1.1,12,12,#,0.89,#,0.071,#,0.12,12,12,#,0.093
1995,0820080,08,501,54,0,11,#,0.71,#,1.1,12,12,#,0.9,#,0.074,#,0.12,12,12,#,0.091
1995,0820090,08,501,55,0,11,#,1.7,#,3.3,12,12,#,2.6,#,0.11,#,0.35,12,12,#,0.19
1995,0820100,08,501,56,0,11,#,1.9,#,3,12,12,#,2.4,#,0.084,#,0.18,12,12,#,0.13
1995,0820110,08,501,57,0,11,#,1.1,#,2.1,12,12,#,1.6,#,0.078,#,0.2,12,12,#,0.11
1995,0820120,08,501,58,0,11,#,1.2,#,2.6,12,12,#,2.1,#,0.084,#,0.21,12,12,#,0.11
1995,0820140,08,502,01,0,11,#,0.59,#,0.8,12,12,#,0.7,#,0.047,#,0.25,12,12,#,0.094
1995,0820150,08,502,02,0,11,#,0.56,#,0.85,12,12,#,0.72,#,0.054,#,0.18,12,12,#,0.091
1995,0820160,08,502,51,0,11,#,0.59,#,1,12,12,#,0.8,#,0.052,#,0.91,12,12,#,0.18
1995,0820170,08,502,52,0,11,#,2.8,#,5.1,12,12,#,4,#,0.048,#,0.14,12,12,#,0.086
1995,0820180,08,502,53,0,11,#,0.68,#,1.1,12,12,#,0.84,#,0.04,#,0.22,12,12,#,0.084
1995,0820190,08,503,01,0,11,#,0.8,#,0.99,12,12,#,0.88,#,0.054,#,0.11,12,12,#,0.086
1995,0820200,08,503,02,0,11,#,0.64,#,0.97,12,12,#,0.82,#,0.053,#,0.12,12,12,#,0.077
1995,0820210,08,503,51,0,11,#,0.76,#,1,12,12,#,0.86,#,0.065,#,0.12,12,12,#,0.089
1995,0820220,08,503,52,0,11,#,0.55,#,1.1,12,12,#,0.86,#,0.057,#,0.13,12,12,#,0.08
1995,0920030,09,511,01,0,11,#,0.37,#,0.61,7,8,#,0.49,#,0.018,#,0.039,1,8,#,0.024
1995,0920030,09,511,01,0,12,#,0.37,#,0.78,14,16,#,0.56,#,0.019,#,0.056,5,16,#,0.03
1995,0920030,09,511,01,0,13,#,0.4,#,0.76,7,8,#,0.55,#,0.019,#,0.051,2,8,#,0.026
1995,0920040,09,511,51,0,11,#,0.32,#,0.56,5,8,#,0.46,#,0.016,#,0.038,2,8,#,0.025
1995,0920050,09,511,52,0,11,#,0.36,#,0.68,7,8,#,0.51,#,0.016,#,0.033,2,8,#,0.026
1995,0920060,09,511,53,0,11,#,0.4,#,1.1,7,8,#,0.6,#,0.016,#,0.05,5,8,#,0.032
1995,0920070,09,511,54,0,11,#,0.36,#,0.67,7,8,#,0.5,#,0.018,#,0.036,2,8,#,0.026
1995,0920080,09,511,55,0,11,#,0.34,#,0.63,7,8,#,0.47,#,0.016,#,0.028,0,8,#,0.022
1995,0920090,09,511,56,0,11,#,0.34,#,0.64,7,8,#,0.46,#,0.013,#,0.029,0,8,#,0.02
1995,0920100,09,512,01,0,11,#,0.11,#,0.27,999,8,#,0.19,#,0.003,#,0.005,0,8,#,0.004
1995,0920110,09,512,51,0,11,#,0.11,#,0.28,999,8,#,0.21,#,0.003,#,0.006,4,8,#,0.005
1995,0920140,09,512,54,0,11,#,0.14,#,0.26,999,8,#,0.21,#,0.003,#,0.006,1,8,#,0.004
1995,0920160,09,512,56,0,11,#,0.13,#,0.27,999,8,#,0.2,<,0.003,#,0.005,0,8,#,0.004
1995,1020080,10,501,01,0,11,#,0.28,#,0.53,999,6,#,0.37,#,0.004,#,0.011,1,6,#,0.008
1995,1020140,10,502,01,0,11,#,0.29,#,0.48,999,6,#,0.36,#,0.005,#,0.018,4,6,#,0.012
1995,1220010,12,501,01,0,11,#,1.3,#,3,24,24,#,2.1,#,0.078,#,0.3,24,24,#,0.14
1995,1220020,12,501,51,0,11,#,2.1,#,6,24,24,#,3.8,#,0.048,#,0.28,24,24,#,0.13
1995,1220030,12,501,52,0,11,#,0.93,#,2.8,24,24,#,1.9,#,0.067,#,0.25,24,24,#,0.12
1995,1220040,12,501,53,0,11,#,0.81,#,2.6,24,24,#,1.6,#,0.048,#,0.2,24,24,#,0.1
1995,1220050,12,502,01,0,11,#,1.4,#,9.6,24,24,#,5.3,#,0.21,#,0.92,24,24,#,0.51
1995,1220060,12,502,51,0,11,#,4.5,#,24,24,24,#,7.9,#,0.21,#,2,24,24,#,0.73
1995,1220070,12,502,52,0,11,#,1.5,#,7.9,24,24,#,3.8,#,0.14,#,0.9,24,24,#,0.36
1995,1220080,12,502,53,0,11,#,1.9,#,6,24,24,#,3.7,#,0.087,#,0.48,22,24,#,0.22
1995,1230010,12,601,01,0,11,#,0.63,#,1.5,7,12,#,1.1,#,0.058,#,0.14,6,12,#,0.094
1995,1230010,12,601,01,0,13,#,0.67,#,1.6,6,12,#,1.1,#,0.05,#,0.13,5,12,#,0.091
1995,1230020,12,601,02,0,11,#,0.67,#,1.5,8,12,#,1.1,#,0.058,#,0.11,6,12,#,0.088
1995,1230020,12,601,02,0,13,#,0.72,#,1.5,5,12,#,1,#,0.051,#,0.12,5,12,#,0.084
1995,1230030,12,601,03,0,11,#,0.63,#,1.3,5,12,#,0.96,#,0.041,#,0.1,2,12,#,0.074
1995,1230030,12,601,03,0,13,#,0.44,#,1.3,3,12,#,0.84,#,0.041,#,0.13,2,12,#,0.077
1995,1230040,12,601,51,0,11,#,0.99,#,2.7,10,12,#,1.5,<,0.003,#,0.29,3,12,#,0.1
1995,1230040,12,601,51,0,13,#,0.84,#,1.9,8,12,#,1.3,<,0.003,#,0.23,4,12,#,0.086
1995,1230050,12,601,52,0,11,#,1.9,#,8.9,12,12,#,3.5,<,0.003,#,0.31,6,12,#,0.11
1995,1230050,12,601,52,0,13,#,0.9,#,2.5,9,12,#,1.6,#,0.06,#,0.23,6,12,#,0.11
1995,1230060,12,601,53,0,11,#,1.2,#,2.4,12,12,#,1.9,#,0.09,#,2.9,11,12,#,0.4
1995,1230060,12,601,53,0,13,#,0.9,#,2,9,12,#,1.3,#,0.06,#,0.39,9,12,#,0.13
1995,1230150,12,602,01,0,11,#,0.58,#,1.4,11,12,#,1.1,#,0.055,#,0.1,12,12,#,0.086
1995,1230150,12,602,01,0,13,#,0.59,#,1.3,11,12,#,0.94,#,0.052,#,0.11,12,12,#,0.081
1995,1230160,12,602,02,0,11,#,0.64,#,1.3,12,12,#,1,#,0.055,#,0.1,12,12,#,0.079
1995,1230160,12,602,02,0,13,#,0.4,#,1.3,9,12,#,0.85,#,0.046,#,0.11,11,12,#,0.078
1995,1230170,12,602,03,0,11,#,0.69,#,1.3,12,12,#,1,#,0.041,#,0.11,11,12,#,0.081
1995,1230170,12,602,03,0,13,#,0.45,#,1.4,10,12,#,0.81,#,0.041,#,0.13,10,12,#,0.077
1995,1230200,12,603,01,0,11,#,0.53,#,1.1,11,12,#,0.78,#,0.041,#,0.1,11,12,#,0.071
1995,1230200,12,603,01,0,13,#,0.37,#,1,6,12,#,0.68,#,0.039,#,0.11,10,12,#,0.063
1995,1230220,12,604,01,0,11,#,0.57,#,1.2,4,12,#,0.93,#,0.043,#,0.093,1,12,#,0.065
1995,1230220,12,604,01,0,13,#,0.37,#,1.3,2,12,#,0.77,#,0.037,#,0.11,1,12,#,0.065
1995,1230240,12,605,01,0,11,#,0.54,#,2.2,11,12,#,1.5,#,0.07,#,0.28,11,12,#,0.18
1995,1230240,12,605,01,0,12,#,1,#,1.4,1,2,#,1.2,#,0.15,#,0.22,2,2,#,0.19
1995,1230240,12,605,01,0,13,#,0.43,#,1.4,5,10,#,1,#,0.06,#,0.33,8,10,#,0.19
1995,1230260,12,606,01,0,11,#,0.88,#,1.9,10,12,#,1.3,#,0.094,#,0.21,12,12,#,0.14
1995,1230260,12,606,01,0,13,#,0.92,#,1.7,9,12,#,1.3,#,0.096,#,0.21,12,12,#,0.14
1995,1230290,12,607,01,0,11,#,0.88,#,1.5,9,12,#,1.2,#,0.08,#,0.13,8,12,#,0.1
1995,1230290,12,607,01,0,13,#,0.9,#,1.4,8,12,#,1.2,#,0.068,#,0.12,8,12,#,0.094
1995,1230300,12,607,02,0,11,#,0.74,#,2.2,10,12,#,1.4,#,0.094,#,0.2,12,12,#,0.12
1995,1230300,12,607,02,0,13,#,0.69,#,1.6,9,12,#,1.2,#,0.063,#,0.16,10,12,#,0.11
1995,1230310,12,607,51,0,11,#,0.78,#,2,9,12,#,1.3,#,0.051,#,0.23,9,12,#,0.13
1995,1230310,12,607,51,0,12,#,0.74,#,0.74,0,1,#,0.74,#,0.1,#,0.1,1,1,#,0.1
1995,1230310,12,607,51,0,13,#,0.84,#,1.4,6,11,#,1.1,#,0.067,#,0.22,9,11,#,0.14
1995,1230360,12,608,01,0,11,#,0.55,#,1.6,9,12,#,1.2,#,0.075,#,0.12,6,12,#,0.092
1995,1230360,12,608,01,0,13,#,0.56,#,1.3,6,12,#,1,#,0.045,#,0.12,7,12,#,0.09
1995,1230370,12,608,02,0,11,#,0.72,#,1.3,6,12,#,1,#,0.058,#,0.11,1,12,#,0.078
1995,1230370,12,608,02,0,13,#,0.47,#,1.2,2,12,#,0.81,#,0.053,#,0.13,4,12,#,0.083
1995,1230400,12,609,01,0,11,#,0.63,#,1.2,12,12,#,0.96,#,0.055,#,0.088,12,12,#,0.073
1995,1230400,12,609,01,0,13,#,0.42,#,1.2,9,12,#,0.77,#,0.047,#,0.11,11,12,#,0.077
1995,1230410,12,609,02,0,11,#,0.5,#,1.1,7,12,#,0.76,#,0.044,#,0.088,10,12,#,0.063
1995,1230410,12,609,02,0,13,#,0.45,#,1.1,6,12,#,0.69,#,0.035,#,0.09,11,12,#,0.059
1995,1230420,12,609,03,0,11,#,0.5,#,1,9,12,#,0.76,#,0.036,#,0.086,11,12,#,0.062
1995,1230420,12,609,03,0,13,#,0.42,#,1,6,12,#,0.68,#,0.042,#,0.084,10,12,#,0.058
1995,1230460,12,610,01,0,11,#,0.62,#,1.4,12,12,#,0.97,#,0.051,#,0.11,12,12,#,0.074
1995,1230460,12,610,01,0,13,#,0.43,#,1.2,8,12,#,0.72,#,0.049,#,0.12,11,12,#,0.071
1995,1230470,12,610,02,0,11,#,0.45,#,1.1,8,12,#,0.75,#,0.043,#,0.091,10,12,#,0.062
1995,1230470,12,610,02,0,13,#,0.42,#,1.1,7,12,#,0.68,#,0.04,#,0.1,9,12,#,0.063
1995,1230500,12,611,01,0,11,#,0.24,#,1,11,12,#,0.57,#,0.015,#,0.078,10,12,#,0.047
1995,1230500,12,611,01,0,13,#,0.26,#,0.67,11,12,#,0.48,#,0.018,#,0.06,10,12,#,0.042
1995,1230510,12,611,02,0,11,#,0.25,#,0.88,11,12,#,0.51,#,0.026,#,0.078,10,12,#,0.043
1995,1230510,12,611,02,0,13,#,0.22,#,0.72,9,12,#,0.44,#,0.016,#,0.057,8,12,#,0.036
1995,1230520,12,611,51,0,11,#,0.17,#,0.72,8,12,#,0.39,#,0.015,#,0.059,4,12,#,0.027
1995,1230520,12,611,51,0,13,#,0.16,#,0.36,3,12,#,0.25,#,0.013,#,0.03,0,12,#,0.021
1995,1230530,12,611,52,0,11,#,0.14,#,0.42,5,12,#,0.25,#,0.013,#,0.033,1,12,#,0.02
1995,1230530,12,611,52,0,13,#,0.14,#,0.34,1,12,#,0.21,#,0.012,#,0.026,0,12,#,0.019
1995,1230540,12,611,53,0,11,#,0.14,#,0.34,1,12,#,0.21,#,0.009,#,0.029,0,12,#,0.019
1995,1230540,12,611,53,0,13,#,0.12,#,0.28,0,12,#,0.19,#,0.01,#,0.028,0,12,#,0.017
1995,1230550,12,611,54,0,11,#,0.14,#,0.27,0,12,#,0.21,#,0.011,#,0.027,0,12,#,0.019
1995,1230550,12,611,54,0,13,#,0.11,#,0.35,1,12,#,0.19,#,0.011,#,0.031,1,12,#,0.019
1995,1230560,12,611,55,0,11,#,0.15,#,0.5,1,12,#,0.23,#,0.011,#,0.061,1,12,#,0.022
1995,1230560,12,611,55,0,13,#,0.11,#,0.37,1,12,#,0.2,#,0.011,#,0.041,2,12,#,0.022
1995,1230580,12,611,57,0,11,#,0.1,#,0.32,1,12,#,0.19,#,0.01,#,0.029,0,12,#,0.017
1995,1230580,12,611,57,0,13,#,0.1,#,0.26,0,12,#,0.17,#,0.01,#,0.028,0,12,#,0.017
1995,1230780,12,611,58,0,11,#,0.13,#,0.35,3,12,#,0.24,#,0.009,#,0.03,0,12,#,0.018
1995,1230780,12,611,58,0,13,#,0.11,#,0.36,1,12,#,0.18,#,0.009,#,0.031,1,12,#,0.017
1995,1330010,13,601,01,0,11,#,1.7,#,4.2,12,12,#,3.2,#,0.093,#,0.38,12,12,#,0.25
1995,1330010,13,601,01,0,13,#,1,#,1.7,10,12,#,1.3,#,0.073,#,0.2,10,12,#,0.11
1995,1330020,13,601,02,0,11,#,1.6,#,3.9,12,12,#,2.4,#,0.098,#,0.35,12,12,#,0.18
1995,1330020,13,601,02,0,13,#,0.82,#,1.7,9,12,#,1.2,#,0.079,#,0.18,11,12,#,0.12
1995,1330030,13,601,03,0,11,#,1.6,#,4.4,12,12,#,3,#,0.1,#,0.34,12,12,#,0.23
1995,1330030,13,601,03,0,13,#,0.79,#,1.7,8,12,#,1.1,#,0.068,#,0.22,7,12,#,0.12
1995,1330040,13,601,04,0,11,#,1.7,#,4.5,12,12,#,3.5,#,0.095,#,0.48,12,12,#,0.25
1995,1330040,13,601,04,0,13,#,1.1,#,2.8,12,12,#,1.8,#,0.092,#,0.16,12,12,#,0.12
1995,1330050,13,601,51,0,11,#,2.9,#,3.8,2,2,#,3.4,#,0.19,#,0.24,2,2,#,0.22
1995,1330050,13,601,51,0,13,#,1.2,#,3.3,2,2,#,2.3,#,0.13,#,0.2,2,2,#,0.17
1995,1330060,13,601,52,0,11,#,3.2,#,5.9,2,2,#,4.6,#,0.17,#,0.6,2,2,#,0.39
1995,1330060,13,601,52,0,13,#,1.2,#,1.5,2,2,#,1.4,#,0.094,#,0.15,2,2,#,0.12
1995,1330070,13,601,53,0,11,#,2.1,#,3.9,2,2,#,3,#,0.12,#,0.44,2,2,#,0.28
1995,1330070,13,601,53,0,13,#,1.3,#,1.9,2,2,#,1.6,#,0.11,#,0.11,2,2,#,0.11
1995,1330080,13,601,54,0,11,#,1.9,#,2.8,2,2,#,2.4,#,0.12,#,0.18,2,2,#,0.15
1995,1330080,13,601,54,0,13,#,1.4,#,1.9,2,2,#,1.7,#,0.13,#,0.14,2,2,#,0.14
1995,1330090,13,601,55,0,11,#,1.8,#,3.3,2,2,#,2.6,#,0.11,#,0.31,2,2,#,0.21
1995,1330090,13,601,55,0,13,#,0.76,#,1.3,1,2,#,1,#,0.068,#,0.083,0,2,#,0.076
1995,1330110,13,601,57,0,11,#,2.9,#,3.1,2,2,#,3,#,0.18,#,0.19,2,2,#,0.19
1995,1330110,13,601,57,0,13,#,2.1,#,2.6,2,2,#,2.4,#,0.16,#,0.2,2,2,#,0.18
1995,1330120,13,601,58,0,11,#,5.9,#,8.7,2,2,#,7.3,#,0.31,#,0.54,2,2,#,0.43
1995,1330130,13,601,59,0,11,#,8.6,#,17,12,12,#,13,#,0.35,#,1,12,12,#,0.67
1995,1330140,13,601,60,0,11,#,4.3,#,8,2,2,#,6.2,#,0.21,#,0.54,2,2,#,0.38
1995,1330150,13,601,61,0,11,#,4,#,12,12,12,#,8.9,#,0.21,#,0.68,12,12,#,0.48
1995,1330160,13,601,62,0,11,#,2.2,#,3.4,2,2,#,2.8,#,0.19,#,0.2,2,2,#,0.2
1995,1330170,13,601,63,0,11,#,4.5,#,5.4,2,2,#,5,#,0.24,#,0.32,2,2,#,0.28
