西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
2001,0110360,01,016,01,0,#,6.9,#,7.5,0,12,#,9.1,#,13,0,12,#,11,<,0.5,#,0.8,0,12,<,0.5,#,0.8,0,12,#,0.5,<,0.5,<,0.5,#,2.8,#,4.9,999,12,#,2.8,#,4.9,999,12,#,3.8,#,3.5,#,4.7,<,1,#,35,2,12,#,7,#,49,#,3500,11,12,#,1200,E,99999,E,99999,999,999,E,99999
2001,0110370,01,017,01,0,#,6.8,#,7.5,0,12,#,8.6,#,14,0,12,#,11,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.6,<,0.5,#,0.6,#,3,#,5.8,999,12,#,3,#,5.8,999,12,#,4.5,#,4.3,#,5.7,#,2,#,74,2,12,#,14,#,79,#,13000,8,12,#,3300,N,0.5,N,0.5,999,2,N,0.5
2001,0110380,01,018,01,0,#,6.9,#,8,0,24,#,7.5,#,13,0,24,#,11,<,0.5,#,2.3,0,24,#,0.7,#,1.9,0,12,#,1.2,#,1.1,#,1.4,#,3.4,#,8.9,999,24,#,3.5,#,7.4,999,12,#,4.9,#,4.5,#,5.2,#,3,#,180,4,24,#,18,#,790,#,92000,12,24,#,17000,N,0.5,N,0.5,999,2,N,0.5
2001,0110390,01,018,51,0,#,6.9,#,7.6,0,12,#,9.6,#,13,0,12,#,11,<,0.5,#,1.5,0,12,<,0.5,#,1.5,0,12,#,0.7,#,0.6,#,0.8,#,3.3,#,6.6,999,12,#,3.3,#,6.6,999,12,#,4.5,#,4.1,#,4.7,#,2,#,42,2,12,#,12,#,110,#,7900,2,12,#,2400,N,0.5,N,0.5,999,2,N,0.5
2001,0110400,01,019,01,0,#,6.9,#,7.8,0,12,#,9.4,#,14,0,12,#,12,<,0.5,#,0.6,0,12,<,0.5,#,0.6,0,12,#,0.5,<,0.5,<,0.5,#,1.8,#,3.5,999,12,#,1.8,#,3.5,999,12,#,2.5,#,2.5,#,2.6,<,1,#,14,0,12,#,4,#,49,#,24000,10,12,#,3100,E,99999,E,99999,999,999,E,99999
2001,0110410,01,020,01,0,#,7,#,7.7,0,12,#,9.9,#,14,0,12,#,12,<,0.5,#,1.4,0,12,<,0.5,#,1.4,0,12,#,0.6,<,0.5,<,0.5,#,2.2,#,6,999,12,#,2.2,#,6,999,12,#,3,#,2.8,#,2.9,<,1,#,29,1,12,#,7,#,110,#,11000,8,12,#,2600,E,99999,E,99999,999,999,E,99999
2001,0110420,01,021,01,0,#,6.8,#,8,0,12,#,9.7,#,14,0,12,#,12,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.6,<,0.5,<,0.5,#,1.9,#,4.2,999,12,#,1.9,#,4.2,999,12,#,2.7,#,2.7,#,3,<,1,#,16,0,12,#,4,#,49,#,13000,5,12,#,3600,E,99999,E,99999,999,999,E,99999
2001,0110430,01,022,01,0,#,7.1,#,8.2,0,6,#,9.2,#,14,0,6,#,11,#,0.7,#,1.2,0,6,#,0.7,#,1.2,0,6,#,0.9,#,1,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,50,1,6,#,14,#,13,#,9200,1,6,#,1600,E,99999,E,99999,999,999,E,99999
2001,0110440,01,023,01,0,#,7.1,#,8.1,0,6,#,9.2,#,14,0,6,#,11,#,0.7,#,1.6,0,6,#,0.7,#,1.6,0,6,#,1.2,#,1.4,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,26,1,6,#,11,#,700,#,16000,5,6,#,7400,E,99999,E,99999,999,999,E,99999
2001,0110450,01,024,01,0,#,6.8,#,7.5,0,12,#,8.9,#,14,0,12,#,11,<,0.5,#,0.8,0,12,<,0.5,#,0.8,0,12,#,0.6,<,0.5,#,0.6,#,2.6,#,6.1,999,12,#,2.6,#,6.1,999,12,#,3.8,#,3.3,#,4.3,<,1,#,85,2,12,#,16,#,33,#,33000,1,12,#,4200,E,99999,E,99999,999,999,E,99999
2001,0110460,01,024,51,0,#,6.8,#,7.5,0,12,#,8.4,#,13,0,12,#,11,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.6,<,0.5,<,0.5,#,1.9,#,5.9,999,12,#,1.9,#,5.9,999,12,#,3.9,#,3.9,#,4.4,<,1,#,40,2,12,#,12,#,49,#,7900,2,12,#,2700,N,0.5,N,0.5,999,2,N,0.5
2001,0110470,01,024,52,0,#,6.8,#,7.7,0,12,#,9.5,#,14,0,12,#,12,<,0.5,#,1.4,0,12,<,0.5,#,1.4,0,12,#,0.9,#,0.8,#,1.2,#,3,#,5,999,12,#,3,#,5,999,12,#,4,#,3.8,#,4.7,<,1,#,20,0,12,#,8,#,700,#,24000,3,12,#,6600,E,99999,E,99999,999,999,E,99999
2001,0110490,01,024,54,0,#,6.8,#,8.3,0,12,#,9.5,#,14,0,12,#,12,<,0.5,#,1.7,0,12,<,0.5,#,1.7,0,12,#,0.9,#,0.9,#,1.1,#,3,#,6.3,999,12,#,3,#,6.3,999,12,#,4.2,#,4,#,4.8,#,2,#,24,0,12,#,9,#,790,#,33000,5,12,#,9100,E,99999,E,99999,999,999,E,99999
2001,0113990,01,024,55,0,#,6.8,#,7.5,0,12,#,8.3,#,13,0,12,#,11,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.6,<,0.5,#,0.6,#,2.9,#,5.3,999,12,#,2.9,#,5.3,999,12,#,4.1,#,4.1,#,4.4,<,1,#,47,2,12,#,11,#,70,#,7900,2,12,#,2100,N,0.5,N,0.5,999,2,N,0.5
2001,0110500,01,025,01,0,#,7.2,#,9.3,1,4,#,10,#,12,0,4,#,11,<,0.5,#,0.9,0,4,<,0.5,#,0.9,0,4,#,0.7,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,170,1,4,#,44,#,49,#,130,3,4,#,92,E,99999,E,99999,999,999,E,99999
2001,0110520,01,026,01,0,#,7.3,#,9,1,4,#,10,#,12,0,4,#,11,#,0.9,#,1.4,0,4,#,0.9,#,1.4,0,4,#,1.1,#,1.1,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,290,1,4,#,75,#,79,#,490,0,4,#,230,E,99999,E,99999,999,999,E,99999
2001,0110530,01,027,01,0,#,7.5,#,8.5,0,4,#,9.9,#,12,0,4,#,11,#,1,#,3.5,1,4,#,1,#,3.5,1,4,#,1.7,#,1.1,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,300,1,4,#,82,#,70,#,3500,0,4,#,1900,E,99999,E,99999,999,999,E,99999
2001,0110540,01,028,01,0,#,6.9,#,7.7,0,4,#,10,#,11,0,4,#,10,<,0.5,#,0.6,0,4,<,0.5,#,0.6,0,4,#,0.5,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,150,1,4,#,46,#,23,#,3500,2,4,#,930,E,99999,E,99999,999,999,E,99999
2001,0110550,01,029,01,0,#,7.1,#,7.7,0,12,#,9.7,#,14,0,12,#,12,<,0.5,#,1.9,0,12,<,0.5,#,1.9,0,12,#,0.8,#,0.6,#,1.1,#,2,#,4.1,999,12,#,2,#,4.1,999,12,#,2.8,#,2.8,#,3,<,1,#,25,0,12,#,5,#,79,#,17000,4,12,#,3200,E,99999,E,99999,999,999,E,99999
2001,0110570,01,030,01,0,#,6.9,#,7.5,0,12,#,9.7,#,14,0,12,#,12,#,0.6,#,2.3,0,12,#,0.6,#,2.3,0,12,#,1.1,#,0.9,#,1.3,#,1.9,#,3.4,999,12,#,1.9,#,3.4,999,12,#,2.7,#,2.8,#,3.2,<,1,#,29,1,12,#,6,#,130,#,490000,4,12,#,45000,E,99999,E,99999,999,999,E,99999
2001,0110580,01,031,01,0,#,7.2,#,7.8,0,4,#,10,#,11,0,4,#,11,<,0.5,#,0.7,0,4,<,0.5,#,0.7,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,20,0,4,#,6,#,13,#,490,3,4,#,250,E,99999,E,99999,999,999,E,99999
2001,0110590,01,032,01,0,#,7.1,#,8.2,0,4,#,10,#,12,0,3,#,11,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,9,0,4,#,4,#,4.5,#,240,1,4,#,74,E,99999,E,99999,999,999,E,99999
2001,0110600,01,033,01,0,#,7.2,#,8,0,12,#,9.4,#,15,0,12,#,12,#,0.7,#,3,1,12,#,0.7,#,3,1,12,#,1.3,#,1.2,#,1.6,#,2.5,#,4.3,999,12,#,2.5,#,4.3,999,12,#,3.3,#,3.4,#,3.5,<,1,#,11,0,12,#,3,#,33,#,17000,5,12,#,4400,E,99999,E,99999,999,999,E,99999
2001,0110610,01,033,51,0,#,7.2,#,7.9,0,12,#,9.9,#,14,0,12,#,12,<,0.5,#,1.8,0,12,<,0.5,#,1.8,0,12,#,1,#,1,#,1.3,#,1.7,#,4.2,999,12,#,1.7,#,4.2,999,12,#,3.2,#,3.4,#,3.5,<,1,#,12,0,12,#,3,#,22,#,35000,5,12,#,4800,E,99999,E,99999,999,999,E,99999
2001,0110620,01,034,01,0,#,7.4,#,8.2,0,4,#,8.9,#,14,0,4,#,11,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.6,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,3,0,4,#,2,#,230,#,1700,4,4,#,1000,E,99999,E,99999,999,999,E,99999
2001,0114090,01,034,51,0,#,7.5,#,8.7,1,4,#,8.7,#,14,0,4,#,11,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.6,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,3,0,4,#,2,#,46,#,13000,3,4,#,3800,E,99999,E,99999,999,999,E,99999
2001,0114130,01,034,52,0,#,7.3,#,9.1,1,4,#,8.9,#,14,0,4,#,11,<,0.5,#,0.9,0,4,<,0.5,#,0.9,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,5,0,4,#,2,#,79,#,4900,4,4,#,1400,E,99999,E,99999,999,999,E,99999
2001,0110630,01,035,01,0,#,7.1,#,7.6,0,4,#,6.1,#,11,1,4,#,8.7,#,0.7,#,0.8,0,4,#,0.7,#,0.8,0,4,#,0.8,#,0.8,#,0.8,#,3.6,#,5.6,999,4,#,3.6,#,5.6,999,4,#,4.5,#,4.5,#,4.7,#,4,#,7,0,4,#,5,#,2.2,#,330,0,4,#,140,E,99999,E,99999,999,999,E,99999
2001,0110640,01,036,01,0,#,7.2,#,7.5,0,4,#,8.9,#,11,0,4,#,9.8,<,0.5,#,3.2,2,4,<,0.5,#,3.2,2,4,#,1.8,#,1.7,#,2.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,37,1,4,#,15,#,130,#,13000,4,4,#,3400,E,99999,E,99999,999,999,E,99999
2001,0110650,01,037,01,0,#,7.2,#,7.6,0,4,#,9.1,#,12,0,4,#,10,<,0.5,#,0.7,0,4,<,0.5,#,0.7,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,23,0,4,#,8,#,110,#,3300,3,4,#,2000,E,99999,E,99999,999,999,E,99999
