西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,水温,m_トリハロメタン生成能,n_トリハロメタン生成能,C_トリハロメタン生成能_最大値,トリハロメタン生成能_最大値,C_トリハロメタン生成能_日平均値_平均値,トリハロメタン生成能_日平均値_平均値,C_クロロホルム生成能_最大値,クロロホルム生成能_最大値,C_クロロホルム生成能_日平均値_平均値,クロロホルム生成能_日平均値_平均値,C_ブロモジクロロメタン生成能_最大値,ブロモジクロロメタン生成能_最大値,C_ブロモジクロロメタン生成能_日平均値_平均値,ブロモジクロロメタン生成能_日平均値_平均値,C_ジブロモクロロメタン生成能_最大値,ジブロモクロロメタン生成能_最大値,C_ジブロモクロロメタン生成能_日平均値_平均値,ジブロモクロロメタン生成能_日平均値_平均値,C_ブロモホルム生成能_最大値,ブロモホルム生成能_最大値,C_ブロモホルム生成能_日平均値_平均値,ブロモホルム生成能_日平均値_平均値
1997,0410360,04,013,01,22,999,4,#,0.027,#,0.017,#,0.015,#,0.009,#,0.008,#,0.0048,#,0.003,#,0.0018,<,0.001,<,0.001
1997,0410500,04,016,01,25.2,999,4,#,0.074,#,0.05,#,0.061,#,0.04,#,0.011,#,0.008,#,0.001,#,0.001,<,0.001,<,0.001
1997,0410530,04,017,01,26.1,999,4,#,0.093,#,0.067,#,0.075,#,0.05,#,0.018,#,0.013,#,0.007,#,0.0028,<,0.001,<,0.001
1997,0410580,04,019,01,26,999,4,#,0.05,#,0.03,#,0.038,#,0.021,#,0.01,#,0.0073,#,0.002,#,0.0013,<,0.001,<,0.001
1997,0410620,04,021,01,25.5,999,4,#,0.15,#,0.091,#,0.13,#,0.078,#,0.02,#,0.013,#,0.002,#,0.0013,<,0.001,<,0.001
1997,0410710,04,025,01,24,999,4,#,0.06,#,0.054,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0410740,04,025,53,21.4,999,4,#,0.32,#,0.11,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0411130,04,038,01,13.9,999,3,#,0.12,#,0.062,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0411170,04,039,01,22.5,999,4,#,0.063,#,0.044,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0411370,04,053,01,17.5,999,4,#,0.018,#,0.016,#,0.009,#,0.007,#,0.006,#,0.0053,#,0.003,#,0.0028,<,0.001,<,0.001
1997,0420400,04,421,01,26.4,999,4,#,0.035,#,0.03,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0420120,04,504,01,25,999,4,#,0.041,#,0.033,#,0.034,#,0.026,#,0.005,#,0.0048,<,0.001,<,0.001,<,0.001,<,0.001
1997,0420140,04,505,01,25.3,999,4,#,0.087,#,0.06,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0420180,04,506,01,25.2,999,4,#,0.059,#,0.045,#,0.048,#,0.033,#,0.01,#,0.0093,#,0.002,#,0.0013,<,0.001,<,0.001
1997,0430290,04,607,01,23.6,999,5,#,0.2,#,0.097,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0430910,04,620,01,26.3,999,5,#,0.027,#,0.016,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0431060,04,622,02,23,999,5,#,0.023,#,0.012,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0431310,04,625,11,21.7,999,2,#,0.031,#,0.018,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0431370,04,625,56,29.1,999,3,#,0.045,#,0.025,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,0510040,05,003,01,18,999,4,#,0.046,#,0.034,#,0.03,#,0.02,#,0.013,#,0.011,#,0.0068,#,0.0039,<,0.0001,<,0.0001
1997,0510070,05,003,06,19,999,4,#,0.052,#,0.033,#,0.031,#,0.018,#,0.016,#,0.011,#,0.0054,#,0.0045,<,0.0001,<,0.0001
1997,0510470,05,053,03,18,999,4,#,0.029,#,0.026,#,0.02,#,0.017,#,0.0086,#,0.0071,#,0.0038,#,0.0021,<,0.0001,<,0.0001
1997,0510520,05,053,08,21,999,4,#,0.036,#,0.028,#,0.023,#,0.018,#,0.011,#,0.0085,#,0.0035,#,0.0027,<,0.0001,<,0.0001
1997,0610030,06,002,01,3,999,4,#,0.036,#,0.031,#,0.027,#,0.024,#,0.007,#,0.0058,<,0.001,<,0.001,<,0.001,<,0.001
1997,0610070,06,002,52,6,999,4,#,0.031,#,0.027,#,0.02,#,0.018,#,0.009,#,0.007,<,0.001,<,0.001,<,0.001,<,0.001
1997,0610110,06,002,56,5.2,999,4,#,0.032,#,0.029,#,0.023,#,0.02,#,0.009,#,0.007,#,0.002,#,0.0013,<,0.001,<,0.001
1997,0610930,06,236,01,23.7,999,4,#,0.09,#,0.049,#,0.084,#,0.027,#,0.012,#,0.0083,#,0.012,#,0.0063,#,0.028,#,0.0078
1997,0620030,06,402,01,21.9,999,2,#,0.087,#,0.065,#,0.077,#,0.057,#,0.008,#,0.0065,<,0.001,<,0.001,<,0.001,<,0.001
1997,0620050,06,403,01,11.7,999,2,#,0.047,#,0.044,#,0.023,#,0.022,#,0.018,#,0.015,#,0.008,#,0.0065,<,0.001,<,0.001
1997,0620060,06,404,01,25.5,999,2,#,0.031,#,0.031,#,0.028,#,0.028,#,0.002,#,0.0015,<,0.001,<,0.001,<,0.001,<,0.001
1997,0620070,06,405,01,21.7,999,2,#,0.091,#,0.072,#,0.081,#,0.063,#,0.008,#,0.007,<,0.001,<,0.001,<,0.001,<,0.001
1997,0710020,07,002,01,26,999,4,#,0.1,#,0.053,#,0.02,#,0.015,#,0.015,#,0.0083,#,0.02,#,0.011,#,0.057,#,0.021
1997,0710090,07,003,52,26.5,999,4,#,0.063,#,0.04,#,0.019,#,0.013,#,0.009,#,0.0063,#,0.01,#,0.0078,#,0.034,#,0.013
1997,0710140,07,005,51,22.5,999,4,#,0.033,#,0.024,#,0.027,#,0.019,#,0.004,#,0.003,<,0.001,<,0.001,<,0.001,<,0.001
1997,0711880,07,017,51,25.5,999,4,#,0.066,#,0.046,#,0.051,#,0.038,#,0.012,#,0.006,#,0.002,#,0.0015,<,0.001,<,0.001
1997,0711890,07,020,51,24.8,999,4,#,0.044,#,0.028,#,0.038,#,0.023,#,0.004,#,0.0033,<,0.001,<,0.001,<,0.001,<,0.001
1997,0710550,07,025,01,21.6,999,4,#,0.07,#,0.05,#,0.049,#,0.029,#,0.018,#,0.014,#,0.01,#,0.0053,#,0.005,#,0.002
1997,0711940,07,027,55,25,999,4,#,0.063,#,0.033,#,0.049,#,0.023,#,0.011,#,0.0073,#,0.002,#,0.0018,<,0.001,<,0.001
1997,0711380,07,031,52,28.5,999,4,#,0.043,#,0.027,#,0.036,#,0.019,#,0.006,#,0.005,#,0.002,#,0.0015,#,0.003,#,0.0015
1997,0711900,07,039,51,29,999,4,#,0.05,#,0.038,#,0.035,#,0.026,#,0.009,#,0.0078,#,0.003,#,0.002,#,0.004,#,0.0018
1997,0711910,07,042,51,25.5,999,4,#,0.035,#,0.025,#,0.027,#,0.02,#,0.006,#,0.0035,#,0.001,#,0.001,<,0.001,<,0.001
1997,0711920,07,056,51,24.5,999,4,#,0.062,#,0.04,#,0.052,#,0.034,#,0.004,#,0.0033,<,0.001,<,0.001,#,0.005,#,0.002
1997,0711930,07,205,02,21,999,4,#,0.032,#,0.024,#,0.019,#,0.015,#,0.008,#,0.0055,#,0.003,#,0.002,#,0.004,#,0.0018
1997,0711650,07,254,01,20.4,999,4,#,0.055,#,0.046,#,0.038,#,0.033,#,0.016,#,0.01,#,0.003,#,0.002,<,0.001,<,0.001
1997,0810010,08,001,01,26.9,999,4,#,0.07,#,0.044,#,0.052,#,0.026,#,0.014,#,0.012,#,0.009,#,0.0055,#,0.001,#,0.001
1997,0810100,08,010,01,21,999,4,#,0.018,#,0.013,#,0.012,#,0.0078,#,0.004,#,0.0033,#,0.001,#,0.001,<,0.001,<,0.001
1997,0810190,08,018,01,17,999,4,#,0.016,#,0.013,#,0.011,#,0.0083,#,0.003,#,0.0028,#,0.001,#,0.001,<,0.001,<,0.001
1997,0810250,08,023,01,19,999,4,#,0.019,#,0.014,#,0.015,#,0.011,#,0.002,#,0.0018,<,0.001,<,0.001,<,0.001,<,0.001
1997,0810310,08,028,01,18,999,4,#,0.029,#,0.015,#,0.021,#,0.0093,#,0.006,#,0.0035,#,0.001,#,0.001,<,0.001,<,0.001
1997,0810380,08,032,01,22,999,4,#,0.022,#,0.014,#,0.014,#,0.0078,#,0.006,#,0.0043,#,0.002,#,0.0013,<,0.001,<,0.001
1997,0810440,08,039,02,26.2,999,4,#,0.048,#,0.026,#,0.023,#,0.012,#,0.018,#,0.0093,#,0.006,#,0.003,<,0.001,<,0.001
1997,0810490,08,041,01,24.5,999,4,#,0.064,#,0.045,#,0.052,#,0.033,#,0.01,#,0.0088,#,0.003,#,0.0023,#,0.001,#,0.001
1997,0810500,08,041,02,26.3,999,4,#,0.13,#,0.091,#,0.091,#,0.05,#,0.034,#,0.026,#,0.024,#,0.014,#,0.005,#,0.0028
1997,0810570,08,042,01,25.8,999,4,#,0.05,#,0.041,#,0.027,#,0.021,#,0.015,#,0.013,#,0.008,#,0.0073,#,0.001,#,0.001
1997,0811000,08,067,51,26,999,4,#,0.045,#,0.028,#,0.024,#,0.013,#,0.015,#,0.0098,#,0.005,#,0.004,<,0.001,<,0.001
1997,0811180,08,083,02,26.6,999,4,#,0.07,#,0.032,#,0.051,#,0.023,#,0.017,#,0.0078,#,0.001,#,0.001,<,0.001,<,0.001
1997,0820020,08,501,02,28.2,999,12,#,0.13,#,0.071,#,0.069,#,0.03,#,0.044,#,0.026,#,0.021,#,0.015,#,0.006,#,0.0018
1997,0820040,08,501,04,26.9,999,12,#,0.1,#,0.07,#,0.032,#,0.021,#,0.039,#,0.026,#,0.029,#,0.021,#,0.007,#,0.0022
1997,0820060,08,501,52,27.7,999,12,#,0.097,#,0.064,#,0.037,#,0.024,#,0.037,#,0.024,#,0.02,#,0.014,#,0.005,#,0.0016
1997,0820110,08,501,57,29,999,12,#,0.13,#,0.058,#,0.043,#,0.025,#,0.034,#,0.019,#,0.027,#,0.01,#,0.029,#,0.0033
1997,0820150,08,502,02,28.1,999,12,#,0.13,#,0.081,#,0.036,#,0.019,#,0.05,#,0.03,#,0.058,#,0.031,#,0.009,#,0.0035
1997,0820180,08,502,53,28,999,12,#,0.15,#,0.066,#,0.04,#,0.018,#,0.044,#,0.024,#,0.043,#,0.02,#,0.027,#,0.0047
1997,0910080,09,003,51,19,999,4,#,0.034,#,0.029,#,0.029,#,0.023,#,0.0051,#,0.0041,#,0.0007,#,0.0006,<,0.002,<,0.002
1997,0910090,09,004,01,22.1,999,4,#,0.033,#,0.024,#,0.021,#,0.016,#,0.0074,#,0.0057,#,0.0026,#,0.0017,<,0.002,<,0.002
1997,0910110,09,004,51,19.5,999,4,#,0.031,#,0.026,#,0.021,#,0.018,#,0.008,#,0.0055,#,0.0018,#,0.001,<,0.002,<,0.002
1997,0910160,09,006,01,26.5,999,4,#,0.066,#,0.048,#,0.037,#,0.026,#,0.019,#,0.014,#,0.0083,#,0.0065,<,0.002,<,0.002
1997,0910180,09,007,01,25.8,999,4,#,0.051,#,0.042,#,0.027,#,0.021,#,0.015,#,0.013,#,0.0089,#,0.008,<,0.002,<,0.002
1997,0910190,09,072,01,16.9,999,4,#,0.031,#,0.019,#,0.021,#,0.012,#,0.0071,#,0.0046,#,0.0015,#,0.0011,<,0.002,<,0.002
1997,0910220,09,075,51,12.5,999,4,#,0.012,#,0.0088,#,0.007,#,0.004,#,0.0024,#,0.0021,#,0.0009,#,0.0007,<,0.002,<,0.002
1997,0910670,09,110,01,23.6,999,4,#,0.062,#,0.042,#,0.035,#,0.018,#,0.019,#,0.014,#,0.011,#,0.0081,#,0.002,#,0.002
1997,0920180,09,403,01,21,999,4,#,0.031,#,0.025,#,0.026,#,0.021,#,0.0033,#,0.0028,<,0.0005,<,0.0005,<,0.002,<,0.002
1997,0920100,09,512,01,20.6,999,4,#,0.016,#,0.013,#,0.01,#,0.0073,#,0.0036,#,0.0031,#,0.0009,#,0.0009,<,0.002,<,0.002
1997,1010570,10,014,01,20,999,4,#,0.025,#,0.02,#,0.021,#,0.016,#,0.0034,#,0.0031,#,0.001,#,0.0007,<,0.0005,<,0.0005
1997,1010630,10,015,01,21,999,3,#,0.024,#,0.02,#,0.019,#,0.015,#,0.0055,#,0.0045,#,0.0022,#,0.0013,<,0.0005,<,0.0005
1997,1011000,10,023,01,27,999,4,#,0.048,#,0.035,#,0.032,#,0.023,#,0.015,#,0.009,#,0.0053,#,0.0028,<,0.0005,<,0.0005
1997,1110010,11,001,01,26.7,999,4,#,0.03,#,0.025,#,0.018,#,0.012,#,0.012,#,0.009,#,0.0065,#,0.0038,<,0.0001,<,0.0001
1997,1110020,11,001,51,25.7,999,4,#,0.035,#,0.026,#,0.017,#,0.014,#,0.013,#,0.009,#,0.0071,#,0.0038,<,0.0001,<,0.0001
1997,1110040,11,002,01,24,999,4,#,0.04,#,0.016,#,0.023,#,0.01,#,0.013,#,0.0043,#,0.0045,#,0.0014,<,0.0001,<,0.0001
1997,1110180,11,005,03,26.2,999,12,#,0.056,#,0.047,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,1110200,11,005,52,26.4,999,12,#,0.062,#,0.047,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,1110240,11,008,01,23,999,4,#,0.053,#,0.034,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,1110250,11,008,02,25,999,4,#,0.057,#,0.042,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,1110260,11,008,03,26.9,999,4,#,0.07,#,0.045,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,1110290,11,009,01,24.3,999,6,#,0.082,#,0.06,#,0.056,#,0.035,#,0.021,#,0.018,#,0.011,#,0.0082,#,0.0012,#,0.0006
1997,1110300,11,010,01,25.4,999,6,#,0.072,#,0.049,#,0.051,#,0.031,#,0.018,#,0.014,#,0.0074,#,0.0047,#,0.0002,#,0.0002
1997,1110310,11,011,01,25.1,999,6,#,0.057,#,0.025,#,0.048,#,0.02,#,0.0095,#,0.0037,#,0.0017,#,0.0007,<,0.0002,<,0.0002
1997,1110320,11,012,01,25.8,999,6,#,0.087,#,0.057,#,0.06,#,0.036,#,0.021,#,0.015,#,0.0084,#,0.0067,#,0.0007,#,0.0003
1997,1110520,11,020,01,26.6,999,6,#,0.036,#,0.027,#,0.023,#,0.019,#,0.0096,#,0.0066,#,0.0033,#,0.0018,<,0.0002,<,0.0002
1997,1110550,11,021,51,25.8,999,6,#,0.072,#,0.041,#,0.053,#,0.028,#,0.016,#,0.01,#,0.0044,#,0.0034,<,0.0002,<,0.0002
1997,1110560,11,021,52,26.7,999,6,#,0.068,#,0.044,#,0.048,#,0.029,#,0.015,#,0.011,#,0.0056,#,0.0042,#,0.0002,#,0.0002
1997,1110590,11,022,01,25.9,999,6,#,0.041,#,0.029,#,0.018,#,0.014,#,0.014,#,0.0095,#,0.011,#,0.0059,#,0.002,#,0.0007
1997,1110610,11,024,01,24.6,999,6,#,0.05,#,0.039,#,0.031,#,0.025,#,0.014,#,0.011,#,0.0057,#,0.0041,#,0.0003,#,0.0002
1997,1110640,11,026,51,26,999,6,#,0.026,#,0.021,#,0.019,#,0.015,#,0.006,#,0.0047,#,0.0014,#,0.0011,<,0.0002,<,0.0002
1997,1110660,11,028,01,26.4,999,6,#,0.076,#,0.05,#,0.069,#,0.04,#,0.012,#,0.0087,#,0.0026,#,0.0017,<,0.0002,<,0.0002
1997,1110670,11,029,01,30.2,999,6,#,0.12,#,0.09,#,0.079,#,0.058,#,0.032,#,0.026,#,0.017,#,0.01,#,0.0019,#,0.0006
1997,1110680,11,030,01,30.5,999,6,#,0.1,#,0.083,#,0.075,#,0.056,#,0.026,#,0.021,#,0.012,#,0.0068,#,0.0007,#,0.0003
1997,1110690,11,031,01,27.2,999,6,#,0.083,#,0.06,#,0.068,#,0.042,#,0.016,#,0.014,#,0.0085,#,0.0044,#,0.0005,#,0.0003
1997,1110750,11,035,01,26.7,999,6,#,0.034,#,0.025,#,0.028,#,0.02,#,0.0058,#,0.0046,#,0.0014,#,0.0007,<,0.0002,<,0.0002
1997,1110760,11,036,01,25.4,999,6,#,0.055,#,0.037,#,0.046,#,0.028,#,0.0087,#,0.0077,#,0.0024,#,0.0017,<,0.0002,<,0.0002
1997,1111020,11,038,01,21.7,999,6,#,0.028,#,0.014,#,0.026,#,0.013,#,0.0019,#,0.0015,#,0.0002,#,0.0002,<,0.0002,<,0.0002
1997,1110780,11,038,51,22.4,999,4,#,0.042,#,0.027,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,1110790,11,039,01,24.6,999,6,#,0.039,#,0.033,#,0.03,#,0.026,#,0.0077,#,0.0068,#,0.0019,#,0.0014,<,0.0002,<,0.0002
1997,1110890,11,042,01,27.8,999,3,#,0.04,#,0.034,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
1997,1110950,11,204,01,28,999,6,#,0.11,#,0.08,#,0.086,#,0.053,#,0.027,#,0.02,#,0.011,#,0.0072,#,0.001,#,0.0004
1997,1111010,11,209,01,25.3,999,6,#,0.072,#,0.05,#,0.038,#,0.024,#,0.026,#,0.016,#,0.016,#,0.01,#,0.0021,#,0.0011
1997,1210010,12,001,01,26.7,999,4,#,0.035,#,0.028,#,0.018,#,0.015,#,0.012,#,0.009,#,0.0065,#,0.0038,<,0.0001,<,0.0001
1997,1210020,12,001,02,26.7,999,4,#,0.04,#,0.028,#,0.019,#,0.015,#,0.014,#,0.0095,#,0.0073,#,0.0041,<,0.0001,<,0.0001
1997,1210030,12,001,51,25.7,999,4,#,0.037,#,0.027,#,0.017,#,0.015,#,0.013,#,0.009,#,0.0071,#,0.0038,<,0.0001,<,0.0001
1997,1210050,12,001,53,26.7,999,4,#,0.039,#,0.028,#,0.019,#,0.016,#,0.013,#,0.0091,#,0.0071,#,0.0039,<,0.0001,<,0.0001
1997,1210140,12,008,01,24.5,999,4,#,0.064,#,0.044,#,0.052,#,0.033,#,0.01,#,0.0092,#,0.0032,#,0.0026,#,0.001,#,0.0003
1997,1210150,12,008,02,26.3,999,4,#,0.13,#,0.09,#,0.091,#,0.05,#,0.034,#,0.026,#,0.024,#,0.014,#,0.0052,#,0.0028
1997,1210220,12,009,01,27,999,4,#,0.043,#,0.022,#,0.021,#,0.011,#,0.014,#,0.0064,#,0.0086,#,0.004,<,0.0001,<,0.0001
1997,1210240,12,010,01,26.3,999,4,#,0.16,#,0.092,#,0.12,#,0.063,#,0.031,#,0.021,#,0.012,#,0.0079,#,0.002,#,0.0012
1997,1210410,12,017,01,27.2,999,4,#,0.17,#,0.14,#,0.065,#,0.058,#,0.063,#,0.05,#,0.05,#,0.031,#,0.011,#,0.0057
1997,1211250,12,020,51,28.2,999,3,#,0.15,#,0.11,#,0.067,#,0.044,#,0.053,#,0.041,#,0.03,#,0.027,#,0.0066,#,0.0045
1997,1210570,12,030,01,27,999,4,#,0.13,#,0.1,#,0.046,#,0.036,#,0.05,#,0.037,#,0.044,#,0.026,#,0.0096,#,0.004
1997,1211230,12,037,52,28.7,999,4,#,0.1,#,0.089,#,0.06,#,0.045,#,0.039,#,0.031,#,0.028,#,0.015,#,0.0042,#,0.0015
1997,1211240,12,042,51,27.7,999,4,#,0.082,#,0.064,#,0.065,#,0.048,#,0.015,#,0.014,#,0.0036,#,0.0027,#,0.0001,#,0.0001
1997,1211210,12,062,01,27.6,999,4,#,0.16,#,0.1,#,0.12,#,0.069,#,0.034,#,0.024,#,0.0086,#,0.0074,#,0.0007,#,0.0004
1997,1211220,12,063,51,26.1,999,4,#,0.18,#,0.12,#,0.1,#,0.056,#,0.058,#,0.04,#,0.024,#,0.023,#,0.0047,#,0.0032
1997,1211050,12,064,01,23.3,999,4,#,0.17,#,0.14,#,0.03,#,0.022,#,0.056,#,0.043,#,0.072,#,0.057,#,0.03,#,0.021
1997,1211270,12,065,01,21.7,999,4,#,0.072,#,0.049,#,0.057,#,0.033,#,0.015,#,0.013,#,0.006,#,0.0036,#,0.0004,#,0.0002
1997,1211280,12,066,01,23.2,999,4,#,0.07,#,0.061,#,0.053,#,0.042,#,0.018,#,0.016,#,0.0051,#,0.0037,#,0.0002,#,0.0001
1997,1211290,12,067,01,25.6,999,4,#,0.1,#,0.083,#,0.071,#,0.059,#,0.024,#,0.02,#,0.0064,#,0.0047,#,0.0002,#,0.0002
1997,1211260,12,068,51,23.9,999,4,#,0.14,#,0.12,#,0.12,#,0.093,#,0.031,#,0.025,#,0.0083,#,0.0042,#,0.0002,#,0.0001
1997,1211300,12,069,01,23.1,999,4,#,0.079,#,0.068,#,0.048,#,0.04,#,0.024,#,0.021,#,0.008,#,0.007,#,0.0004,#,0.0003
1997,1211310,12,070,01,26,999,4,#,0.11,#,0.089,#,0.05,#,0.042,#,0.044,#,0.032,#,0.028,#,0.016,#,0.0034,#,0.0015
1997,1220010,12,501,01,27.4,999,4,#,0.19,#,0.13,#,0.15,#,0.097,#,0.032,#,0.028,#,0.01,#,0.0074,#,0.0044,#,0.0014
1997,1220110,12,503,52,22,999,4,#,0.1,#,0.082,#,0.089,#,0.067,#,0.019,#,0.016,#,0.0032,#,0.0021,<,0.0005,<,0.0004
1997,1310010,13,001,01,26.7,999,4,#,0.041,#,0.03,#,0.019,#,0.016,#,0.013,#,0.0088,#,0.007,#,0.0035,<,0.002,<,0.002
1997,1310020,13,001,51,26.3,999,6,#,0.052,#,0.035,#,0.041,#,0.025,#,0.01,#,0.0072,#,0.0049,#,0.003,#,0.0004,#,0.0002
1997,1310340,13,013,01,19.3,999,6,#,0.021,#,0.016,#,0.019,#,0.014,#,0.002,#,0.0017,<,0.0002,<,0.0002,<,0.0002,<,0.0002
1997,1310370,13,014,01,23.1,999,4,#,0.015,#,0.013,#,0.007,#,0.0065,#,0.005,#,0.0035,#,0.001,#,0.001,<,0.002,<,0.002
1997,1310390,13,014,52,20.6,999,6,#,0.019,#,0.015,#,0.017,#,0.014,#,0.0023,#,0.002,#,0.0002,#,0.0002,<,0.0002,<,0.0002
1997,1310400,13,014,53,23.5,999,6,#,0.027,#,0.021,#,0.012,#,0.01,#,0.011,#,0.0076,#,0.0057,#,0.0033,#,0.0006,#,0.0004
1997,1310410,13,015,01,26.1,999,4,#,0.13,#,0.11,#,0.065,#,0.062,#,0.042,#,0.02,#,0.034,#,0.029,#,0.004,#,0.0033
1997,1310470,13,015,55,25,999,6,#,0.15,#,0.088,#,0.025,#,0.019,#,0.049,#,0.031,#,0.064,#,0.031,#,0.019,#,0.0075
1997,1310480,13,015,56,26,999,4,#,0.13,#,0.11,#,0.07,#,0.063,#,0.041,#,0.02,#,0.034,#,0.028,#,0.004,#,0.003
