西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,水温,m_トリハロメタン生成能,n_トリハロメタン生成能,C_トリハロメタン生成能_最大値,トリハロメタン生成能_最大値,C_トリハロメタン生成能_日平均値_平均値,トリハロメタン生成能_日平均値_平均値,C_クロロホルム生成能_最大値,クロロホルム生成能_最大値,C_クロロホルム生成能_日平均値_平均値,クロロホルム生成能_日平均値_平均値,C_ブロモジクロロメタン生成能_最大値,ブロモジクロロメタン生成能_最大値,C_ブロモジクロロメタン生成能_日平均値_平均値,ブロモジクロロメタン生成能_日平均値_平均値,C_ジブロモクロロメタン生成能_最大値,ジブロモクロロメタン生成能_最大値,C_ジブロモクロロメタン生成能_日平均値_平均値,ジブロモクロロメタン生成能_日平均値_平均値,C_ブロモホルム生成能_最大値,ブロモホルム生成能_最大値,C_ブロモホルム生成能_日平均値_平均値,ブロモホルム生成能_日平均値_平均値
2006,0510040,05,003,01,99.9,999,2,#,0.091,#,0.073,#,0.068,#,0.026,#,0.025,#,0.022,#,0.048,#,0.041,#,0.035,#,0.022
2006,0510070,05,003,06,99.9,999,3,#,0.084,#,0.077,#,0.031,#,0.022,#,0.028,#,0.023,#,0.038,#,0.021,#,0.012,#,0.0044
2006,0510470,05,053,03,99.9,999,2,#,0.046,#,0.045,#,0.03,#,0.029,#,0.012,#,0.012,#,0.0042,#,0.0041,#,0.0003,#,0.0002
2006,0510520,05,053,08,99.9,999,4,#,0.05,#,0.037,#,0.032,#,0.021,#,0.013,#,0.011,#,0.0074,#,0.005,#,0.0003,#,0.0002
2006,0511290,05,105,01,99.9,999,4,#,0.061,#,0.048,#,0.039,#,0.029,#,0.017,#,0.014,#,0.0076,#,0.0056,#,0.0004,#,0.0003
2006,0513650,05,105,03,99.9,999,4,#,0.061,#,0.048,#,0.039,#,0.029,#,0.017,#,0.014,#,0.0076,#,0.0056,#,0.0004,#,0.0003
2006,0610030,06,002,01,20.1,999,4,#,0.047,#,0.033,#,0.032,#,0.023,#,0.01,#,0.007,#,0.004,#,0.002,#,0.002,#,0.001
2006,0610070,06,002,52,21.3,999,4,#,0.053,#,0.031,#,0.034,#,0.019,#,0.015,#,0.008,#,0.004,#,0.002,#,0.001,#,0.001
2006,0610110,06,002,56,18.5,999,4,#,0.044,#,0.029,#,0.036,#,0.021,#,0.009,#,0.005,#,0.002,#,0.002,#,0.001,#,0.001
2006,0610930,06,236,01,16,999,4,#,0.04,#,0.024,#,0.031,#,0.015,#,0.007,#,0.006,#,0.005,#,0.002,<,0.001,<,0.001
2006,0620030,06,402,01,23,999,2,#,0.04,#,0.034,#,0.022,#,0.022,#,0.015,#,0.009,<,0.001,<,0.001,<,0.001,<,0.001
2006,0620060,06,404,01,24.2,999,2,#,0.023,#,0.023,#,0.019,#,0.019,#,0.001,#,0.001,<,0.001,<,0.001,<,0.001,<,0.001
2006,0620070,06,405,01,21.5,999,2,#,0.062,#,0.05,#,0.054,#,0.037,#,0.015,#,0.01,<,0.001,<,0.001,<,0.001,<,0.001
2006,0620080,06,406,01,26,999,2,#,0.059,#,0.044,#,0.025,#,0.022,#,0.019,#,0.013,#,0.013,#,0.008,<,0.001,<,0.001
2006,0620090,06,407,01,27,999,2,#,0.037,#,0.034,#,0.024,#,0.021,#,0.009,#,0.009,#,0.003,#,0.003,<,0.001,<,0.001
2006,0620050,06,501,01,26,999,2,#,0.029,#,0.028,#,0.02,#,0.018,#,0.007,#,0.007,#,0.001,#,0.001,#,0.001,#,0.001
2006,0710020,07,002,01,25.1,999,4,#,0.059,#,0.049,#,0.042,#,0.034,#,0.014,#,0.011,#,0.003,#,0.003,<,0.001,<,0.001
2006,0710090,07,003,52,27.2,999,4,#,0.052,#,0.045,#,0.035,#,0.029,#,0.013,#,0.012,#,0.004,#,0.004,<,0.001,<,0.001
2006,0710140,07,005,51,19.5,999,4,#,0.044,#,0.033,#,0.037,#,0.027,#,0.005,#,0.004,<,0.001,<,0.001,<,0.001,<,0.001
2006,0710220,07,007,01,21.1,999,4,#,0.043,#,0.035,#,0.031,#,0.024,#,0.014,#,0.009,#,0.006,#,0.002,<,0.001,<,0.001
2006,0711880,07,017,51,20.8,999,4,#,0.085,#,0.049,#,0.071,#,0.036,#,0.011,#,0.009,#,0.004,#,0.003,#,0.001,#,0.001
2006,0711890,07,020,51,22,999,4,#,0.041,#,0.027,#,0.028,#,0.019,#,0.005,#,0.005,#,0.002,#,0.001,#,0.006,#,0.002
2006,0710550,07,025,01,28,999,4,#,0.05,#,0.043,#,0.036,#,0.032,#,0.01,#,0.009,#,0.003,#,0.002,<,0.001,<,0.001
2006,0711940,07,027,55,24.2,999,4,#,0.071,#,0.053,#,0.054,#,0.039,#,0.014,#,0.011,#,0.002,#,0.002,<,0.001,<,0.001
2006,0711380,07,031,52,20.5,999,4,#,0.049,#,0.04,#,0.037,#,0.031,#,0.009,#,0.007,#,0.002,#,0.001,<,0.001,<,0.001
2006,0711900,07,039,51,26.6,999,4,#,0.079,#,0.057,#,0.072,#,0.049,#,0.009,#,0.007,#,0.001,#,0.001,#,0.001,#,0.001
2006,0711910,07,042,51,18.8,999,4,#,0.021,#,0.018,#,0.015,#,0.013,#,0.004,#,0.004,#,0.001,#,0.001,<,0.001,<,0.001
2006,0711930,07,205,02,17.3,999,4,#,0.034,#,0.027,#,0.021,#,0.018,#,0.01,#,0.006,#,0.004,#,0.002,#,0.001,#,0.001
2006,0712220,07,230,02,18.6,999,4,#,0.029,#,0.027,#,0.025,#,0.023,#,0.003,#,0.002,<,0.001,<,0.001,<,0.001,<,0.001
2006,0720380,07,513,51,17.4,999,4,#,0.048,#,0.042,#,0.041,#,0.037,#,0.005,#,0.004,<,0.001,<,0.001,<,0.001,<,0.001
2006,0720330,07,514,01,27.9,999,4,#,0.064,#,0.055,#,0.054,#,0.046,#,0.009,#,0.007,#,0.001,#,0.001,<,0.001,<,0.001
2006,0720350,07,515,01,19.6,999,4,#,0.026,#,0.022,#,0.021,#,0.017,#,0.003,#,0.003,<,0.001,<,0.001,<,0.001,<,0.001
2006,0810010,08,001,01,23.6,999,4,#,0.029,#,0.024,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0810440,08,039,02,20.3,999,4,#,0.032,#,0.026,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0810490,08,041,01,26.8,999,12,#,0.082,#,0.045,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0810500,08,041,02,25.9,999,12,#,0.088,#,0.055,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0810520,08,041,52,25.9,999,12,#,0.09,#,0.045,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0810530,08,041,53,26.3,999,12,#,0.1,#,0.047,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0810550,08,041,55,26.2,999,12,#,0.098,#,0.062,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0810570,08,042,01,23,999,4,#,0.085,#,0.044,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0810590,08,044,01,25.8,999,11,#,0.065,#,0.047,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0811000,08,067,51,24.3,999,4,#,0.051,#,0.037,#,0.036,#,0.025,#,0.01,#,0.008,#,0.004,#,0.003,<,0.001,<,0.001
2006,0811180,08,083,02,20.4,999,4,#,0.047,#,0.035,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0811190,08,083,51,20.7,999,4,#,0.043,#,0.033,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0811550,08,104,55,26,999,12,#,0.089,#,0.059,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0812070,08,114,01,16.5,999,4,#,0.021,#,0.019,#,0.013,#,0.012,#,0.006,#,0.005,#,0.002,#,0.001,<,0.001,<,0.001
2006,0812080,08,117,01,14.5,999,4,#,0.031,#,0.027,#,0.024,#,0.02,#,0.005,#,0.004,#,0.002,#,0.002,<,0.001,<,0.001
2006,0812050,08,119,01,17.4,999,4,#,0.018,#,0.015,#,0.012,#,0.01,#,0.004,#,0.003,#,0.001,#,0.001,<,0.001,<,0.001
2006,0810310,08,124,01,16.4,999,4,#,0.04,#,0.023,#,0.034,#,0.017,#,0.005,#,0.004,#,0.001,#,0.001,<,0.001,<,0.001
2006,0810390,08,126,01,18.4,999,4,#,0.033,#,0.029,#,0.024,#,0.02,#,0.008,#,0.006,#,0.003,#,0.002,<,0.001,<,0.001
2006,0820020,08,501,02,26.2,999,12,#,0.13,#,0.09,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0820040,08,501,04,25.3,999,12,#,0.12,#,0.093,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0820060,08,501,52,26.2,999,12,#,0.11,#,0.082,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0820080,08,501,54,26,999,12,#,0.11,#,0.086,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0820110,08,501,57,27,999,12,#,0.1,#,0.08,#,0.076,#,0.053,#,0.03,#,0.021,#,0.009,#,0.005,<,0.001,<,0.001
2006,0820140,08,502,01,25.9,999,12,#,0.11,#,0.08,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0820150,08,502,02,25.6,999,12,#,0.1,#,0.088,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,0820180,08,502,53,28.5,999,12,#,0.11,#,0.087,#,0.076,#,0.052,#,0.031,#,0.023,#,0.019,#,0.012,#,0.001,#,0.001
2006,0910080,09,003,51,19.4,999,4,#,0.034,#,0.027,#,0.028,#,0.021,#,0.0041,#,0.0035,<,0.0005,<,0.0005,<,0.002,<,0.002
2006,0910110,09,004,51,19.5,999,4,#,0.036,#,0.03,#,0.031,#,0.022,#,0.0077,#,0.0051,#,0.0016,#,0.0008,<,0.002,<,0.002
2006,0910180,09,007,01,23,999,4,#,0.085,#,0.044,#,0.045,#,0.019,#,0.01,#,0.0073,#,0.023,#,0.012,#,0.006,#,0.005
2006,0910220,09,075,51,14.8,999,4,#,0.014,#,0.011,#,0.008,#,0.006,#,0.0035,#,0.0028,#,0.001,#,0.0008,<,0.002,<,0.002
2006,0910670,09,110,01,26.5,999,4,#,0.035,#,0.03,#,0.025,#,0.015,#,0.011,#,0.0086,#,0.0067,#,0.0045,<,0.002,<,0.002
2006,0920100,09,512,01,21.5,999,4,#,0.021,#,0.017,#,0.013,#,0.01,#,0.0051,#,0.0039,#,0.0016,#,0.001,<,0.002,<,0.002
2006,1010020,10,001,02,21,999,12,#,0.026,#,0.019,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1010090,10,002,01,19.7,999,4,#,0.024,#,0.018,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1010100,10,002,02,22.9,999,4,#,0.029,#,0.023,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1010580,10,014,02,17.9,999,2,#,0.028,#,0.023,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1010590,10,014,51,16,999,2,#,0.03,#,0.025,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1010760,10,020,01,24.9,999,4,#,0.035,#,0.031,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1010780,10,020,53,18.5,999,2,#,0.038,#,0.033,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1010810,10,020,56,19.3,999,2,#,0.033,#,0.023,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1011000,10,023,01,23,999,1,#,0.021,#,0.021,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1011160,10,030,01,23.2,999,4,#,0.03,#,0.022,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1011230,10,031,01,24.2,999,4,#,0.023,#,0.02,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1011240,10,032,01,18.4,999,1,#,0.01,#,0.01,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1020190,10,504,01,22.3,999,3,#,0.042,#,0.036,#,0.04,#,0.034,#,0.0026,#,0.002,<,0.0005,<,0.0005,<,0.0005,<,0.0005
2006,1020200,10,505,01,21.4,999,3,#,0.071,#,0.054,#,0.069,#,0.052,#,0.0017,#,0.0017,<,0.0005,<,0.0005,<,0.0005,<,0.0005
2006,1020210,10,506,01,19.1,999,4,#,0.036,#,0.032,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1020230,10,508,01,26.9,999,4,#,0.025,#,0.018,#,0.022,#,0.015,#,0.0025,#,0.0024,#,0.0005,#,0.0005,<,0.0005,<,0.0005
2006,1020240,10,509,01,21.3,999,4,#,0.025,#,0.021,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1020250,10,510,01,18.2,999,4,#,0.033,#,0.026,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2006,1110010,11,001,01,24.8,999,12,#,0.038,#,0.026,#,0.026,#,0.016,#,0.011,#,0.0079,#,0.0034,#,0.002,#,0.0003,#,0.0002
2006,1110020,11,001,51,23.8,999,12,#,0.041,#,0.024,#,0.029,#,0.015,#,0.01,#,0.0077,#,0.0029,#,0.0019,#,0.0003,#,0.0002
2006,1110030,11,001,52,24.8,999,12,#,0.034,#,0.023,#,0.023,#,0.014,#,0.01,#,0.0075,#,0.0031,#,0.002,#,0.0003,#,0.0002
2006,1110040,11,002,01,25.2,999,12,#,0.083,#,0.052,#,0.049,#,0.027,#,0.028,#,0.017,#,0.015,#,0.0068,#,0.0014,#,0.0006
2006,1110160,11,005,01,27.4,999,12,#,0.061,#,0.038,#,0.051,#,0.027,#,0.0096,#,0.0076,#,0.0037,#,0.0025,#,0.0004,#,0.0002
2006,1110240,11,008,01,19.7,999,4,#,0.024,#,0.018,#,0.015,#,0.012,#,0.0075,#,0.0053,#,0.0019,#,0.0012,<,0.0002,<,0.0002
2006,1110250,11,008,02,22.9,999,4,#,0.029,#,0.023,#,0.018,#,0.014,#,0.0098,#,0.007,#,0.0027,#,0.0017,<,0.0002,<,0.0002
2006,1110260,11,008,03,23.6,999,4,#,0.029,#,0.024,#,0.016,#,0.015,#,0.0099,#,0.0076,#,0.003,#,0.002,#,0.0002,#,0.0002
2006,1110290,11,009,01,26.4,999,4,#,0.068,#,0.053,#,0.048,#,0.029,#,0.017,#,0.015,#,0.011,#,0.0081,#,0.0028,#,0.0012
2006,1110300,11,010,01,28.6,999,4,#,0.081,#,0.074,#,0.058,#,0.041,#,0.024,#,0.02,#,0.017,#,0.011,#,0.004,#,0.0019
2006,1110310,11,011,01,27,999,4,#,0.038,#,0.027,#,0.024,#,0.019,#,0.011,#,0.0058,#,0.0058,#,0.0022,#,0.0005,#,0.0003
2006,1110320,11,012,01,27,999,4,#,0.096,#,0.071,#,0.063,#,0.045,#,0.026,#,0.018,#,0.0086,#,0.0075,#,0.0009,#,0.0006
2006,1110520,11,020,01,28.5,999,4,#,0.036,#,0.025,#,0.028,#,0.02,#,0.0067,#,0.0047,#,0.0012,#,0.0008,<,0.0002,<,0.0002
2006,1110530,11,021,01,28.4,999,12,#,0.06,#,0.035,#,0.037,#,0.02,#,0.017,#,0.0097,#,0.0093,#,0.0049,#,0.001,#,0.0006
2006,1110550,11,021,51,22.4,999,4,#,0.029,#,0.021,#,0.023,#,0.015,#,0.008,#,0.0054,#,0.0009,#,0.0005,#,0.0002,#,0.0002
2006,1110560,11,021,52,23.3,999,4,#,0.05,#,0.03,#,0.04,#,0.022,#,0.009,#,0.0066,#,0.001,#,0.0007,<,0.0002,<,0.0002
2006,1110570,11,021,53,23,999,1,#,0.023,#,0.023,#,0.0098,#,0.0098,#,0.0042,#,0.0042,#,0.0085,#,0.0085,<,0.0002,<,0.0002
2006,1110590,11,022,01,26.5,999,4,#,0.046,#,0.035,#,0.026,#,0.018,#,0.014,#,0.011,#,0.0066,#,0.0054,#,0.0011,#,0.0006
2006,1110600,11,023,01,29.5,999,12,#,0.1,#,0.071,#,0.039,#,0.026,#,0.035,#,0.023,#,0.03,#,0.018,#,0.0087,#,0.004
2006,1110610,11,024,01,28.1,999,4,#,0.039,#,0.035,#,0.026,#,0.022,#,0.01,#,0.0093,#,0.0044,#,0.0036,#,0.0003,#,0.0002
2006,1110630,11,026,01,25,999,12,#,0.034,#,0.016,#,0.019,#,0.0074,#,0.01,#,0.0052,#,0.0049,#,0.0036,#,0.0012,#,0.0006
2006,1110640,11,026,51,27.8,999,4,#,0.026,#,0.02,#,0.021,#,0.015,#,0.0052,#,0.004,#,0.0011,#,0.0008,<,0.0002,<,0.0002
2006,1110650,11,027,01,25.4,999,12,#,0.041,#,0.027,#,0.028,#,0.013,#,0.012,#,0.0081,#,0.0094,#,0.005,#,0.0037,#,0.001
2006,1110660,11,028,01,27.1,999,4,#,0.062,#,0.046,#,0.055,#,0.04,#,0.0063,#,0.0057,#,0.0009,#,0.0007,<,0.0002,<,0.0002
