西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,水温,m_トリハロメタン生成能,n_トリハロメタン生成能,C_トリハロメタン生成能_最大値,トリハロメタン生成能_最大値,C_トリハロメタン生成能_日平均値_平均値,トリハロメタン生成能_日平均値_平均値,C_クロロホルム生成能_最大値,クロロホルム生成能_最大値,C_クロロホルム生成能_日平均値_平均値,クロロホルム生成能_日平均値_平均値,C_ブロモジクロロメタン生成能_最大値,ブロモジクロロメタン生成能_最大値,C_ブロモジクロロメタン生成能_日平均値_平均値,ブロモジクロロメタン生成能_日平均値_平均値,C_ジブロモクロロメタン生成能_最大値,ジブロモクロロメタン生成能_最大値,C_ジブロモクロロメタン生成能_日平均値_平均値,ジブロモクロロメタン生成能_日平均値_平均値,C_ブロモホルム生成能_最大値,ブロモホルム生成能_最大値,C_ブロモホルム生成能_日平均値_平均値,ブロモホルム生成能_日平均値_平均値
2008,0810440,08,039,02,25.9,999,4,#,0.033,#,0.023,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0810490,08,041,01,28.8,999,12,#,0.076,#,0.046,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0810500,08,041,02,27,999,12,#,0.094,#,0.058,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0810520,08,041,52,28.2,999,12,#,0.066,#,0.045,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0810530,08,041,53,28.6,999,12,#,0.072,#,0.043,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0810550,08,041,55,27.3,999,12,#,0.099,#,0.058,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0810570,08,042,01,28,999,4,#,0.05,#,0.042,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0810590,08,044,01,26.8,999,12,#,0.094,#,0.055,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0811180,08,083,02,27,999,4,#,0.048,#,0.036,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0811190,08,083,51,28,999,4,#,0.036,#,0.025,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0811500,08,104,02,25,999,6,#,0.095,#,0.076,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0811540,08,104,54,25.8,999,6,#,0.097,#,0.064,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0820020,08,501,02,30.3,999,12,#,0.11,#,0.088,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0820040,08,501,04,31.3,999,12,#,0.12,#,0.096,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0820060,08,501,52,29.4,999,12,#,0.11,#,0.083,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0820150,08,502,02,30.1,999,12,#,0.13,#,0.11,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0910080,09,003,51,21,999,4,#,0.025,#,0.02,#,0.019,#,0.014,#,0.0038,#,0.0035,<,0.0005,<,0.0005,<,0.002,<,0.002
2008,0910090,09,004,01,23.3,999,6,#,0.057,#,0.041,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0910110,09,004,51,21.3,999,4,#,0.023,#,0.019,#,0.015,#,0.011,#,0.0057,#,0.005,#,0.0012,#,0.001,<,0.002,<,0.002
2008,0910120,09,004,52,24,999,6,#,0.082,#,0.043,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0910180,09,007,01,28,999,4,#,0.05,#,0.042,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,0910220,09,075,51,14.2,999,4,#,0.008,#,0.007,#,0.003,#,0.002,#,0.0022,#,0.002,#,0.0009,#,0.0008,<,0.002,<,0.002
2008,0910670,09,110,01,27.3,999,4,#,0.044,#,0.03,#,0.019,#,0.012,#,0.015,#,0.01,#,0.0088,#,0.0067,<,0.002,<,0.002
2008,0920100,09,512,01,22.6,999,4,#,0.012,#,0.01,#,0.006,#,0.005,#,0.0031,#,0.0028,#,0.001,#,0.0008,<,0.002,<,0.002
2008,1010020,10,001,02,22,999,12,#,0.025,#,0.021,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1010090,10,002,01,19.2,999,4,#,0.03,#,0.027,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1010100,10,002,02,22.9,999,4,#,0.039,#,0.035,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1010580,10,014,02,18,999,2,#,0.023,#,0.022,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1010590,10,014,51,17.2,999,2,#,0.024,#,0.024,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1010760,10,020,01,16,999,2,#,0.034,#,0.033,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1010780,10,020,53,15.5,999,2,#,0.031,#,0.029,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1010810,10,020,56,15.1,999,2,#,0.039,#,0.033,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1010860,10,021,01,21.1,999,1,#,0.17,#,0.17,#,0.034,#,0.034,#,0.01,#,0.01,#,0.016,#,0.016,#,0.11,#,0.11
2008,1011000,10,023,01,26,999,1,#,0.17,#,0.17,#,0.041,#,0.041,#,0.016,#,0.016,#,0.018,#,0.018,#,0.098,#,0.098
2008,1011160,10,030,01,17,999,2,#,0.019,#,0.019,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1011230,10,031,01,17,999,2,#,0.018,#,0.017,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1020190,10,504,01,26.4,999,3,#,0.04,#,0.032,#,0.038,#,0.03,#,0.0021,#,0.002,<,0.0005,<,0.0005,<,0.0005,<,0.0005
2008,1020200,10,505,01,25.6,999,3,#,0.068,#,0.052,#,0.065,#,0.05,#,0.0021,#,0.0018,<,0.0005,<,0.0005,<,0.0005,<,0.0005
2008,1020210,10,506,01,23.9,999,3,#,0.033,#,0.028,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1020240,10,509,01,25.5,999,4,#,0.028,#,0.017,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1020250,10,510,01,23.5,999,4,#,0.028,#,0.022,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1110010,11,001,01,28.4,999,12,#,0.043,#,0.028,#,0.031,#,0.02,#,0.0096,#,0.0068,#,0.0025,#,0.0015,#,0.0004,#,0.0002
2008,1110020,11,001,51,27,999,12,#,0.047,#,0.027,#,0.041,#,0.018,#,0.0089,#,0.0067,#,0.0025,#,0.0016,#,0.0003,#,0.0002
2008,1110030,11,001,52,28.3,999,12,#,0.036,#,0.025,#,0.032,#,0.018,#,0.0086,#,0.0062,#,0.0024,#,0.0013,#,0.0003,#,0.0002
2008,1110040,11,002,01,33,999,12,#,0.063,#,0.043,#,0.043,#,0.024,#,0.016,#,0.013,#,0.0097,#,0.0047,#,0.0012,#,0.0005
2008,1110200,11,005,52,30.7,999,12,#,0.059,#,0.034,#,0.047,#,0.019,#,0.013,#,0.0099,#,0.007,#,0.004,#,0.0006,#,0.0003
2008,1110240,11,008,01,19.2,999,4,#,0.03,#,0.027,#,0.016,#,0.013,#,0.01,#,0.0083,#,0.008,#,0.0045,#,0.0012,#,0.0005
2008,1110250,11,008,02,22.9,999,4,#,0.039,#,0.035,#,0.023,#,0.019,#,0.012,#,0.01,#,0.0088,#,0.0051,#,0.0014,#,0.0005
2008,1110260,11,008,03,23.1,999,4,#,0.045,#,0.039,#,0.028,#,0.021,#,0.013,#,0.012,#,0.0085,#,0.0059,#,0.001,#,0.0005
2008,1110290,11,009,01,29.7,999,4,#,0.1,#,0.078,#,0.039,#,0.025,#,0.018,#,0.015,#,0.017,#,0.013,#,0.045,#,0.026
2008,1110300,11,010,01,29.9,999,4,#,0.11,#,0.088,#,0.036,#,0.029,#,0.022,#,0.02,#,0.022,#,0.016,#,0.035,#,0.022
2008,1110310,11,011,01,26.7,999,4,#,0.093,#,0.062,#,0.029,#,0.015,#,0.019,#,0.012,#,0.022,#,0.013,#,0.028,#,0.021
2008,1110320,11,012,01,23.5,999,4,#,0.36,#,0.14,#,0.046,#,0.03,#,0.042,#,0.023,#,0.087,#,0.031,#,0.18,#,0.055
2008,1110520,11,020,01,29.2,999,4,#,0.051,#,0.04,#,0.032,#,0.016,#,0.0069,#,0.005,#,0.0087,#,0.005,#,0.022,#,0.013
2008,1110550,11,021,51,24.8,999,4,#,0.025,#,0.018,#,0.02,#,0.014,#,0.0051,#,0.0038,<,0.0002,<,0.0002,<,0.0002,<,0.0002
2008,1110560,11,021,52,25.2,999,4,#,0.022,#,0.02,#,0.019,#,0.015,#,0.005,#,0.0045,#,0.0007,#,0.0003,<,0.0002,<,0.0002
2008,1110570,11,021,53,22,999,1,#,0.032,#,0.032,#,0.019,#,0.019,#,0.01,#,0.01,#,0.003,#,0.003,<,0.0002,<,0.0002
2008,1110590,11,022,01,27.5,999,4,#,0.99,#,0.29,#,0.041,#,0.02,#,0.012,#,0.011,#,0.011,#,0.0094,#,0.034,#,0.025
2008,1110610,11,024,01,26.4,999,4,#,0.073,#,0.058,#,0.021,#,0.018,#,0.011,#,0.0097,#,0.012,#,0.0088,#,0.031,#,0.02
2008,1110640,11,026,51,29.6,999,4,#,0.053,#,0.04,#,0.016,#,0.012,#,0.0066,#,0.0049,#,0.01,#,0.006,#,0.025,#,0.017
2008,1110660,11,028,01,25.3,999,4,#,0.057,#,0.045,#,0.027,#,0.017,#,0.0072,#,0.0065,#,0.01,#,0.0061,#,0.025,#,0.015
2008,1110670,11,029,01,28.4,999,4,#,0.14,#,0.11,#,0.059,#,0.041,#,0.031,#,0.023,#,0.024,#,0.016,#,0.048,#,0.026
2008,1110680,11,030,01,31.4,999,4,#,0.12,#,0.1,#,0.054,#,0.04,#,0.026,#,0.02,#,0.022,#,0.016,#,0.04,#,0.026
2008,1110690,11,031,01,25.8,999,4,#,0.32,#,0.14,#,0.061,#,0.039,#,0.037,#,0.021,#,0.07,#,0.028,#,0.16,#,0.055
2008,1110750,11,035,01,24.9,999,4,#,0.042,#,0.037,#,0.016,#,0.012,#,0.0056,#,0.0042,#,0.006,#,0.0051,#,0.016,#,0.015
2008,1110760,11,036,01,29.1,999,4,#,0.071,#,0.064,#,0.026,#,0.02,#,0.0091,#,0.0083,#,0.01,#,0.0089,#,0.03,#,0.027
2008,1111020,11,038,01,19,999,4,#,0.047,#,0.037,#,0.017,#,0.011,#,0.0039,#,0.0031,#,0.0064,#,0.0054,#,0.02,#,0.017
2008,1110790,11,039,01,26,999,4,#,0.052,#,0.049,#,0.022,#,0.017,#,0.0098,#,0.0073,#,0.0099,#,0.007,#,0.019,#,0.017
2008,1110880,11,041,01,17,999,2,#,0.019,#,0.019,#,0.0096,#,0.0082,#,0.0071,#,0.0065,#,0.0047,#,0.0036,#,0.0005,#,0.0004
2008,1110890,11,042,01,17,999,2,#,0.018,#,0.017,#,0.008,#,0.007,#,0.0067,#,0.0059,#,0.0048,#,0.0034,#,0.0008,#,0.0005
2008,1110950,11,047,01,27.2,999,4,#,0.1,#,0.076,#,0.084,#,0.033,#,0.015,#,0.014,#,0.014,#,0.011,#,0.029,#,0.018
2008,1111010,11,049,01,31.9,999,4,#,0.14,#,0.12,#,0.018,#,0.013,#,0.028,#,0.025,#,0.056,#,0.04,#,0.059,#,0.044
2008,1210010,12,001,01,99.9,999,12,#,0.043,#,0.028,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1210020,12,001,02,99.9,999,12,#,0.04,#,0.027,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1210030,12,001,51,99.9,999,12,#,0.047,#,0.027,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1210040,12,001,52,99.9,999,12,#,0.036,#,0.025,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2008,1210050,12,001,53,99.9,999,12,#,0.043,#,0.026,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
