西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1985,0110140,01,005,02,0,#,7.2,#,8.6,1,12,#,8.7,#,13,0,12,#,11,<,0.5,#,0.6,0,12,<,0.5,#,0.6,0,12,#,0.5,<,0.5,#,0.5,#,1.2,#,4.1,999,12,#,1.2,#,4.1,999,12,#,1.9,#,1.7,#,1.9,#,1,#,57,1,12,#,7,#,17,#,2400,1,12,#,380,N,0.5,N,0.5,999,2,N,0.5
1985,0110130,01,005,52,0,#,6.8,#,8.3,0,12,#,8.6,#,14,0,12,#,12,#,0.5,#,2.1,1,12,#,0.5,#,2.1,1,12,#,0.9,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,43,1,12,#,7,#,23,#,4600,3,6,#,1800,N,0.5,N,0.5,999,2,N,0.5
1985,0110160,01,006,02,0,#,6.9,#,8.1,0,24,#,7.7,#,14,0,24,#,11,#,0.5,#,3.3,4,24,#,0.5,#,2.9,2,12,#,1.5,#,1.4,#,1.7,#,2.3,#,6.2,999,24,#,2.6,#,5.3,999,12,#,4.4,#,4.5,#,4.7,#,2,#,21,0,24,#,9,#,1700,#,5400000,24,24,#,340000,N,0.5,N,0.5,999,2,N,0.5
1985,0110170,01,007,01,0,#,7,#,8.4,0,24,#,5.7,#,14,0,24,#,11,<,0.5,#,5.9,9,24,#,0.8,#,5.1,5,12,#,3,#,2.9,#,3.8,#,3.4,#,7.1,999,24,#,4.1,#,6.9,999,12,#,5.4,#,5.5,#,5.9,#,3,#,42,3,24,#,14,#,2000,#,160000,20,24,#,34000,N,0.5,N,0.5,999,2,N,0.5
1985,0110180,01,007,51,0,#,6.8,#,7.8,0,24,#,7.2,#,13,0,24,#,9.8,#,1,#,6.1,6,24,#,1.4,#,3.8,3,12,#,2.3,#,2.3,#,2.5,#,3.3,#,6.3,999,24,#,3.9,#,5.9,999,12,#,5.1,#,5.2,#,5.5,#,2,#,37,2,24,#,11,#,800,#,1600000,13,24,#,91000,N,0.5,N,0.5,999,2,N,0.5
1985,0110190,01,007,52,0,#,7.2,#,9.4,4,12,#,8,#,14,0,12,#,11,#,1.4,#,3.3,4,12,#,1.4,#,3.3,4,12,#,2.4,#,2.4,#,3.1,#,3.7,#,6.7,999,12,#,3.7,#,6.7,999,12,#,5.3,#,5.1,#,6.1,#,3,#,14,0,12,#,8,#,5000,#,1600000,11,12,#,250000,E,99999,E,99999,999,999,E,99999
1985,0110230,01,008,02,0,#,7.1,#,8.2,0,12,#,9,#,14,0,12,#,11,<,0.5,#,1.1,1,12,<,0.5,#,1.1,1,12,#,0.6,#,0.5,#,0.6,#,1.4,#,4,999,12,#,1.4,#,4,999,12,#,2.4,#,2.3,#,2.6,#,3,#,59,2,12,#,17,#,5,#,920,5,12,#,170,N,0.5,N,0.5,999,2,N,0.5
1985,0110220,01,008,52,0,#,6.8,#,8.1,0,10,#,7.7,#,14,0,10,#,11,<,0.5,#,0.6,0,10,<,0.5,#,0.6,0,10,#,0.5,<,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,78,3,10,#,23,#,13,#,490,5,10,#,130,E,99999,E,99999,999,999,E,99999
1985,0110240,01,009,01,0,#,7.1,#,7.8,0,27,#,8.9,#,14,0,27,#,11,<,0.5,#,1,0,27,<,0.5,#,0.8,0,12,#,0.6,<,0.5,#,0.6,#,0.7,#,3.5,999,27,#,1,#,3,999,12,#,2.2,#,2.3,#,2.8,#,1,#,51,2,27,#,13,#,8,#,2400,1,27,#,290,N,0.5,N,0.5,999,2,N,0.5
1985,0110250,01,010,01,0,#,6.8,#,7.5,0,27,#,7.7,#,13,0,27,#,10,#,0.5,#,2.2,0,27,#,0.5,#,2.2,0,12,#,1.2,#,1.1,#,1.5,#,2.1,#,7.9,999,27,#,2.1,#,7.9,999,12,#,3.9,#,3.4,#,4,#,2,#,140,5,27,#,31,#,23,#,240000,22,27,#,62000,N,0.5,N,0.5,999,2,N,0.5
1985,0110260,01,010,02,0,#,6.9,#,7.9,0,12,#,9.4,#,13,0,12,#,11,#,0.5,#,1.8,0,12,#,0.5,#,1.8,0,12,#,1.1,#,1.1,#,1.2,#,1.6,#,3.5,999,12,#,1.6,#,3.5,999,12,#,2.7,#,2.8,#,3.2,#,3,#,12,0,12,#,7,#,20,#,92000,6,12,#,21000,N,0.5,N,0.5,999,2,N,0.5
1985,0110270,01,010,03,0,#,7,#,8,0,27,#,8.8,#,13,0,27,#,11,#,0.7,#,4.3,7,27,#,0.7,#,3.5,2,12,#,2.1,#,2.1,#,2.7,#,1.8,#,6.3,999,27,#,1.8,#,4.7,999,12,#,3.8,#,3.9,#,4.4,#,3,#,27,2,27,#,13,#,2000,#,920000,25,27,#,120000,N,0.5,N,0.5,999,2,N,0.5
1985,0110280,01,010,51,0,#,7.1,#,8.8,1,27,#,8.9,#,14,0,27,#,11,<,0.5,#,2.3,0,27,<,0.5,#,2.2,0,12,#,1.1,#,1.1,#,1.3,#,1.5,#,4.4,999,27,#,1.5,#,4.4,999,12,#,3.1,#,3.1,#,3.5,#,2,#,52,3,27,#,14,#,230,#,40000,14,27,#,8600,E,99999,E,99999,999,999,E,99999
1985,0110290,01,010,52,0,#,7.3,#,7.5,0,4,#,6.3,#,13,0,4,#,10,#,0.5,#,1.6,0,4,#,0.5,#,1.6,0,4,#,1,#,0.9,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,58,1,4,#,20,#,1300,#,7900,1,4,#,4800,E,99999,E,99999,999,999,E,99999
1985,0110310,01,011,01,0,#,7,#,9.2,2,12,#,9,#,14,0,12,#,12,#,0.5,#,2.6,3,12,#,0.5,#,2.6,3,12,#,1.3,#,1,#,1.3,#,2.7,#,6.2,999,12,#,2.7,#,6.2,999,12,#,4.1,#,4.1,#,4.8,#,2,#,43,1,12,#,10,#,170,#,1600000,9,12,#,140000,N,0.5,N,0.5,999,2,N,0.5
1985,0110320,01,012,01,0,#,6.8,#,7.8,0,24,#,7.1,#,13,0,24,#,10,#,0.5,#,7.2,5,24,#,1.3,#,4.4,5,12,#,2.6,#,2.3,#,3.2,#,3.4,#,9.2,999,24,#,4.1,#,7.6,999,12,#,5.4,#,5.1,#,5.5,#,3,#,75,3,24,#,18,#,3300,#,350000,18,24,#,68000,N,0.5,N,0.5,999,2,N,0.5
1985,0110330,01,013,01,0,#,7,#,8.7,1,23,#,4.7,#,13,1,24,#,9.8,#,0.6,#,6.9,4,24,#,1,#,4.1,3,12,#,2.2,#,2.3,#,2.3,#,2.7,#,9,999,24,#,4.1,#,8.2,999,12,#,6,#,5.8,#,6.4,#,2,#,19,0,24,#,9,#,40,#,130000,7,24,#,20000,N,0.5,N,0.5,999,2,N,0.5
1985,0110340,01,014,01,0,#,6.9,#,8,0,4,#,9.3,#,12,0,4,#,11,#,0.5,#,1.4,0,4,#,0.5,#,1.4,0,4,#,0.8,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,20,0,4,#,9,#,130,#,1100,1,4,#,410,E,99999,E,99999,999,999,E,99999
1985,0110350,01,015,01,0,#,7.2,#,8.4,0,12,#,8.8,#,14,0,12,#,11,#,0.7,#,3.9,2,12,#,0.7,#,3.9,2,12,#,1.8,#,1.8,#,2.2,#,2.6,#,5.6,999,12,#,2.6,#,5.6,999,12,#,4.2,#,3.9,#,4.9,#,4,#,18,0,12,#,9,#,400,#,2400000,7,12,#,350000,N,0.5,N,0.5,999,2,N,0.5
1985,0110360,01,016,01,0,#,6.7,#,8,0,12,#,8,#,13,0,12,#,11,<,0.5,#,0.8,0,12,<,0.5,#,0.8,0,12,#,0.6,<,0.5,#,0.6,#,2.8,#,6.1,999,12,#,2.8,#,6.1,999,12,#,4.3,#,4.1,#,5.2,<,1,#,100,1,12,#,11,#,49,#,11000,11,12,#,2600,E,99999,E,99999,999,999,E,99999
1985,0110370,01,017,01,0,#,6.6,#,7.7,0,12,#,8.7,#,13,0,12,#,11,<,0.5,#,1.8,0,12,<,0.5,#,1.8,0,12,#,0.8,#,0.5,#,0.8,#,2.9,#,7.7,999,12,#,2.9,#,7.7,999,12,#,5.1,#,5,#,6.3,#,2,#,160,1,12,#,22,#,130,#,4900,8,12,#,2100,N,0.5,N,0.5,999,2,N,0.5
1985,0110380,01,018,01,0,#,6.6,#,8.4,0,24,#,6.6,#,13,0,24,#,10,<,0.5,#,3.7,2,24,<,0.5,#,2.8,0,12,#,1.6,#,1.5,#,2.4,#,2.7,#,8.1,999,24,#,3.2,#,7.9,999,12,#,5.4,#,5.5,#,6.2,#,3,#,180,3,24,#,23,#,170,#,1600000,16,24,#,170000,N,0.5,N,0.5,999,3,N,0.5
1985,0110390,01,018,51,0,#,6.8,#,7.7,0,12,#,8.3,#,13,0,12,#,11,<,0.5,#,1.6,0,12,<,0.5,#,1.6,0,12,#,0.8,#,0.7,#,0.9,#,3.2,#,8,999,12,#,3.2,#,8,999,12,#,5.3,#,5.3,#,5.9,#,2,#,130,1,12,#,19,#,70,#,17000,2,12,#,3400,N,0.5,N,0.5,999,2,N,0.5
1985,0110400,01,019,01,0,#,7.1,#,7.6,0,12,#,9.4,#,14,0,12,#,11,<,0.5,#,1.2,2,12,<,0.5,#,1.2,2,12,#,0.8,#,0.7,#,0.9,#,2.2,#,3.8,999,12,#,2.2,#,3.8,999,12,#,2.7,#,2.5,#,2.8,<,1,#,19,0,12,#,6,#,70,#,35000,12,12,#,4500,N,0.5,N,0.5,999,2,N,0.5
1985,0110410,01,020,01,0,#,7,#,8.5,0,12,#,10,#,14,0,12,#,12,<,0.5,#,2.6,1,12,<,0.5,#,2.6,1,12,#,1.1,#,0.9,#,1.2,#,0.5,#,4.8,999,12,#,0.5,#,4.8,999,12,#,3.1,#,3.5,#,3.6,#,1,#,37,1,12,#,9,#,49,#,14000,4,12,#,2500,N,0.5,N,0.5,999,2,N,0.5
1985,0110420,01,021,01,0,#,6.8,#,7.6,0,12,#,9.5,#,14,0,12,#,11,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.6,<,0.5,#,0.7,#,2,#,7.6,999,12,#,2,#,7.6,999,12,#,3.5,#,3.1,#,3.4,<,1,#,84,1,12,#,10,#,220,#,24000,5,12,#,3700,N,0.5,N,0.5,999,2,N,0.5
1985,0110430,01,022,01,0,#,6.6,#,7.3,0,6,#,9.3,#,13,0,5,#,11,<,0.5,#,1.2,0,6,<,0.5,#,1.2,0,6,#,0.7,#,0.5,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,1,0,6,#,1,#,0,#,130,0,6,#,31,E,99999,E,99999,999,999,E,99999
1985,0110440,01,023,01,0,#,6,#,6.8,4,6,#,9.1,#,11,0,5,#,9.8,#,0.5,#,7,2,6,#,0.5,#,7,2,6,#,2.7,#,1.9,#,4.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,8,#,51,4,6,#,28,#,33,#,4900,3,6,#,1300,E,99999,E,99999,999,999,E,99999
1985,0110450,01,024,01,0,#,6.8,#,7.5,0,24,#,8.4,#,14,0,24,#,11,<,0.5,#,1.8,0,24,<,0.5,#,1.4,0,12,#,0.8,#,0.8,#,1,#,2.4,#,9,999,24,#,2.5,#,7.6,999,12,#,4.4,#,4.2,#,4.4,<,1,#,170,6,24,#,25,#,49,#,34000,3,24,#,3900,N,0.5,N,0.5,999,2,N,0.5
1985,0110460,01,024,51,0,#,6.8,#,7.5,0,24,#,8.7,#,14,0,24,#,10,<,0.5,#,1.1,0,24,<,0.5,#,1,0,12,#,0.7,#,0.7,#,0.8,#,3.1,#,8,999,24,#,3.1,#,6.8,999,12,#,4.4,#,4.4,#,4.9,<,1,#,120,6,24,#,26,#,110,#,13000,3,24,#,1900,N,0.5,N,0.5,999,3,N,0.5
1985,0110470,01,024,52,0,#,6.8,#,7.6,0,48,#,8,#,14,0,48,#,10,<,0.5,#,2.4,0,48,#,0.7,#,1.5,0,12,#,1.2,#,1.2,#,1.3,#,3.2,#,10,999,48,#,3.6,#,7.2,999,12,#,5,#,4.8,#,5.2,#,1,#,190,10,48,#,23,#,350,#,90000,19,48,#,12000,N,0.5,N,0.5,999,2,N,0.5
1985,0110490,01,024,54,0,#,6.9,#,7.8,0,12,#,8.9,#,14,0,12,#,11,<,0.5,#,1.5,0,12,<,0.5,#,1.5,0,12,#,0.9,#,0.9,#,1.1,#,2.9,#,7.1,999,12,#,2.9,#,7.1,999,12,#,4.5,#,4.3,#,4.7,#,1,#,93,3,12,#,22,#,490,#,13000,4,12,#,4700,E,99999,E,99999,999,999,E,99999
1985,0110500,01,025,01,0,#,7.1,#,8.2,0,4,#,9.3,#,11,0,4,#,10,#,0.5,#,1.6,1,4,#,0.5,#,1.6,1,4,#,0.9,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,16,0,4,#,5,#,27,#,24000,2,4,#,6400,E,99999,E,99999,999,999,E,99999
1985,0110520,01,026,01,0,#,7.2,#,7.8,0,4,#,9.1,#,12,0,4,#,10,#,0.5,#,1.4,0,4,#,0.5,#,1.4,0,4,#,0.9,#,0.8,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,6,0,4,#,3,#,49,#,24000,1,4,#,6100,E,99999,E,99999,999,999,E,99999
1985,0110530,01,027,01,0,#,7.1,#,7.6,0,4,#,9.3,#,11,0,4,#,10,#,0.8,#,2,0,4,#,0.8,#,2,0,4,#,1.4,#,1.3,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,13,0,4,#,5,#,79,#,24000,3,4,#,14000,E,99999,E,99999,999,999,E,99999
1985,0110540,01,028,01,0,#,7,#,8,0,6,#,9.5,#,12,0,6,#,10,#,0.5,#,1.6,1,6,#,0.5,#,1.6,1,6,#,0.8,#,0.6,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,24,0,6,#,7,#,33,#,3500,5,6,#,940,E,99999,E,99999,999,999,E,99999
1985,0110550,01,029,01,0,#,6.9,#,8.2,0,18,#,8.8,#,13,0,18,#,11,<,0.5,#,1.8,0,18,<,0.5,#,1.8,0,18,#,0.6,#,0.5,#,0.6,#,1.7,#,5.3,999,12,#,1.7,#,5.3,999,12,#,3.1,#,3,#,4,<,1,#,44,2,18,#,7,#,20,#,16000,8,18,#,2100,N,0.5,N,0.5,999,2,N,0.5
1985,0110570,01,030,01,0,#,6.7,#,8,0,30,#,7.5,#,13,0,30,#,11,<,0.5,#,1.8,0,30,<,0.5,#,1.8,0,18,#,0.8,#,0.7,#,0.8,#,1.3,#,6.9,999,24,#,1.5,#,5.5,999,12,#,3.2,#,2.9,#,3.5,<,1,#,110,3,30,#,9,#,20,#,13000,6,30,#,2500,N,0.5,N,0.5,999,2,N,0.5
1985,0110580,01,031,01,0,#,7.2,#,8.3,0,4,#,9.5,#,12,0,4,#,10,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.7,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,29,1,4,#,9,#,130,#,24000,4,4,#,6200,E,99999,E,99999,999,999,E,99999
1985,0110590,01,032,01,0,#,7.1,#,7.7,0,4,#,10,#,12,0,4,#,11,#,0.5,#,0.7,0,4,#,0.5,#,0.7,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,5,0,4,#,3,#,11,#,350,3,4,#,150,E,99999,E,99999,999,999,E,99999
1985,0110600,01,033,01,0,#,6.9,#,8.9,1,24,#,6.8,#,14,1,24,#,11,<,0.5,#,1.8,0,24,<,0.5,#,1.3,0,12,#,0.9,#,0.9,#,1,#,1.5,#,5.7,999,24,#,2.1,#,5,999,12,#,3.4,#,3.3,#,3.9,<,1,#,40,1,24,#,6,#,20,#,13000,15,24,#,3200,N,0.5,N,0.5,999,2,N,0.5
1985,0110610,01,033,51,0,#,7,#,8.4,0,12,#,8.7,#,14,0,12,#,12,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.6,#,0.5,#,0.6,#,1.5,#,4.6,999,12,#,1.5,#,4.6,999,12,#,3.1,#,3,#,3.6,<,1,#,22,0,12,#,4,#,50,#,160000,4,12,#,14000,N,0.5,N,0.5,999,2,N,0.5
1985,0110620,01,034,01,0,#,7,#,7.9,0,6,#,8.8,#,13,0,6,#,11,<,0.5,#,0.8,0,6,<,0.5,#,0.8,0,6,#,0.6,#,0.5,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,8,0,6,#,5,#,130,#,92000,6,6,#,16000,E,99999,E,99999,999,999,E,99999
1985,0110630,01,035,01,0,#,7.1,#,7.9,0,6,#,9,#,13,0,6,#,11,<,0.5,#,2.2,1,6,<,0.5,#,2.2,1,6,#,0.9,#,0.7,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,8,0,6,#,6,#,490,#,240000,4,6,#,47000,E,99999,E,99999,999,999,E,99999
1985,0110640,01,036,01,0,#,6.9,#,7.3,0,6,#,9.2,#,13,0,6,#,11,<,0.5,#,2.3,1,6,<,0.5,#,2.3,1,6,#,1,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,17,0,6,#,8,#,220,#,7900,6,6,#,2600,E,99999,E,99999,999,999,E,99999
1985,0110650,01,037,01,0,#,7,#,7.3,0,6,#,9.2,#,13,0,6,#,11,<,0.5,#,0.8,0,6,<,0.5,#,0.8,0,6,#,0.6,#,0.6,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,15,0,6,#,7,#,490,#,2300,2,6,#,1100,E,99999,E,99999,999,999,E,99999
1985,0110660,01,037,51,0,#,6.9,#,7.1,0,2,#,8.6,#,13,0,2,#,11,<,0.5,#,0.8,0,2,<,0.5,#,0.8,0,2,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,8,#,12,0,2,#,10,#,680,#,1300,1,2,#,990,E,99999,E,99999,999,999,E,99999
1985,0110670,01,038,01,0,#,6.9,#,7.3,0,12,#,8.8,#,13,0,12,#,11,#,0.6,#,4.2,3,12,#,0.8,#,4.1,1,6,#,2,#,1.5,#,3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,20,0,12,#,12,#,7900,#,2400000,12,12,#,480000,E,99999,E,99999,999,999,E,99999
1985,0110680,01,039,01,0,#,7.1,#,7.3,0,4,#,10,#,14,0,4,#,12,<,0.5,<,0.5,0,4,<,0.5,<,0.5,0,4,<,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,6,0,4,#,5,#,0,#,49,0,4,#,17,E,99999,E,99999,999,999,E,99999
1985,0110690,01,040,01,0,#,7.2,#,7.3,0,4,#,10,#,14,0,4,#,12,<,0.5,#,0.9,0,4,<,0.5,#,0.9,0,4,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,6,#,11,0,4,#,8,#,45,#,240,0,4,#,130,E,99999,E,99999,999,999,E,99999
1985,0110700,01,041,01,0,#,7,#,7.3,0,4,#,10,#,12,0,4,#,11,<,0.5,#,1.2,0,4,<,0.5,#,1.2,0,4,#,0.7,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,6,#,70,2,4,#,29,#,330,#,540000,3,4,#,140000,E,99999,E,99999,999,999,E,99999
