西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
1997,0120570,01,510,51,0,12,<,0.05,#,0.36,999,4,#,0.24,<,0.003,<,0.003,0,4,<,0.003
1997,0120580,01,510,52,0,11,<,0.05,#,0.33,999,4,#,0.16,<,0.003,<,0.003,0,4,<,0.003
1997,0120580,01,510,52,0,12,#,0.13,#,0.36,999,4,#,0.29,<,0.003,<,0.003,0,4,<,0.003
1997,0230750,02,610,01,0,11,#,0.09,#,0.14,0,6,#,0.12,#,0.009,#,0.025,1,6,#,0.016
1997,0230780,02,611,01,0,11,<,0.05,#,0.24,2,6,#,0.14,#,0.012,#,0.025,1,6,#,0.017
1997,0230790,02,612,01,0,11,#,0.05,#,0.22,1,6,#,0.13,#,0.012,#,0.029,1,6,#,0.018
1997,0230830,02,613,01,0,11,#,0.05,#,0.15,0,6,#,0.1,#,0.006,#,0.034,1,6,#,0.013
1997,0230840,02,613,02,0,11,<,0.05,#,0.13,0,6,#,0.09,#,0.006,#,0.012,0,6,#,0.009
1997,0230850,02,613,03,0,11,<,0.05,#,0.16,0,6,#,0.09,#,0.006,#,0.016,0,6,#,0.009
1997,0231130,02,614,01,0,11,#,0.08,#,0.15,0,6,#,0.13,#,0.01,#,0.026,2,6,#,0.019
1997,0231150,02,615,01,0,11,#,0.05,#,0.12,0,6,#,0.09,#,0.008,#,0.016,0,6,#,0.012
1997,0231210,02,616,01,0,11,#,0.12,#,0.22,1,6,#,0.14,#,0.009,#,0.026,1,6,#,0.016
1997,0231240,02,617,01,0,11,#,0.12,#,0.22,1,6,#,0.16,#,0.012,#,0.018,0,6,#,0.016
1997,0231260,02,618,01,0,11,#,0.06,#,0.14,0,6,#,0.11,#,0.009,#,0.016,0,6,#,0.013
1997,0231290,02,619,01,0,11,#,0.05,#,0.13,0,6,#,0.09,#,0.006,#,0.011,0,6,#,0.009
1997,0231300,02,619,02,0,11,<,0.05,#,0.12,0,6,#,0.08,#,0.006,#,0.013,0,6,#,0.008
1997,0231310,02,619,03,0,11,<,0.05,#,0.1,0,6,#,0.08,#,0.006,#,0.025,1,6,#,0.011
1997,0231320,02,619,04,0,11,<,0.05,#,0.12,0,6,#,0.09,#,0.007,#,0.012,0,6,#,0.009
1997,0320130,03,506,01,0,11,#,0.37,#,1.1,999,12,#,0.56,#,0.004,#,0.022,0,12,#,0.012
1997,0320130,03,506,01,0,12,#,0.49,#,0.89,999,12,#,0.62,#,0.006,#,0.013,0,12,#,0.01
1997,0320130,03,506,01,0,13,#,0.51,#,1,999,12,#,0.67,#,0.005,#,0.014,0,12,#,0.01
1997,0320120,03,506,51,0,11,#,0.36,#,0.68,999,6,#,0.52,#,0.005,#,0.034,1,6,#,0.018
1997,0320120,03,506,51,0,13,#,0.52,#,0.63,999,6,#,0.57,#,0.007,#,0.021,0,6,#,0.015
1997,0330040,03,605,01,0,11,#,0.25,#,1,10,12,#,0.51,#,0.019,#,0.046,6,12,#,0.03
1997,0330050,03,605,02,0,11,#,0.19,#,0.75,7,12,#,0.39,#,0.014,#,0.035,1,12,#,0.024
1997,0420140,04,505,01,0,11,#,0.43,#,0.8,999,12,#,0.59,#,0.007,#,0.03,10,12,#,0.018
1997,0420140,04,505,01,0,12,#,0.4,#,0.75,999,12,#,0.59,#,0.008,#,0.025,7,12,#,0.014
1997,0420140,04,505,01,0,13,#,0.41,#,0.84,999,12,#,0.62,#,0.008,#,0.057,9,12,#,0.021
1997,0420190,04,507,01,0,11,#,0.18,#,0.35,999,12,#,0.24,#,0.005,#,0.02,2,12,#,0.01
1997,0420240,04,510,01,0,11,#,0.18,#,0.45,999,12,#,0.27,#,0.008,#,0.023,11,12,#,0.016
1997,0420390,04,511,01,0,11,#,0.28,#,0.56,999,12,#,0.41,#,0.006,#,0.021,8,12,#,0.012
1997,0430010,04,601,01,0,11,#,0.49,#,1.1,10,12,#,0.78,#,0.056,#,0.15,12,12,#,0.096
1997,0430050,04,602,01,0,11,#,0.21,#,0.57,10,12,#,0.4,#,0.012,#,0.059,9,12,#,0.041
1997,0430060,04,602,51,0,11,#,0.22,#,0.63,9,12,#,0.37,#,0.012,#,0.059,8,12,#,0.038
1997,0430110,04,603,01,0,11,#,0.15,#,0.37,1,12,#,0.23,#,0.006,#,0.04,4,12,#,0.024
1997,0431600,04,603,55,0,11,#,0.19,#,0.56,5,12,#,0.3,#,0.007,#,0.048,5,12,#,0.03
1997,0431610,04,603,56,0,11,#,0.18,#,0.61,8,12,#,0.35,#,0.015,#,0.056,10,12,#,0.04
1997,0431620,04,603,57,0,11,#,0.2,#,0.5,7,12,#,0.32,#,0.016,#,0.062,8,12,#,0.039
1997,0431630,04,603,58,0,11,#,0.16,#,0.48,5,12,#,0.29,#,0.015,#,0.065,7,12,#,0.034
1997,0431640,04,603,59,0,11,#,0.14,#,0.65,4,12,#,0.28,#,0.016,#,0.057,4,12,#,0.029
1997,0431040,04,621,01,0,11,#,0.16,#,0.45,1,10,#,0.25,#,0.016,#,0.037,3,10,#,0.027
1997,0431050,04,622,01,0,11,#,0.11,#,0.28,0,10,#,0.19,#,0.01,#,0.021,0,10,#,0.015
1997,0431060,04,622,02,0,11,#,0.12,#,0.34,1,10,#,0.2,#,0.009,#,0.025,0,10,#,0.016
1997,0431750,04,622,58,0,11,#,0.1,#,0.23,0,10,#,0.16,#,0.003,#,0.027,0,10,#,0.013
1997,0431760,04,622,59,0,11,#,0.09,#,0.17,0,10,#,0.14,#,0.003,#,0.017,0,10,#,0.011
1997,0720020,07,501,01,0,11,#,0.21,#,0.29,999,8,#,0.26,<,0.003,#,0.003,0,8,#,0.003
1997,0720020,07,501,01,0,12,#,0.23,#,0.29,999,8,#,0.26,<,0.003,#,0.004,0,8,#,0.003
1997,0720020,07,501,01,0,13,#,0.22,#,0.32,999,16,#,0.27,<,0.003,#,0.005,0,16,#,0.003
1997,0720030,07,501,51,0,11,#,0.21,#,0.29,999,6,#,0.26,<,0.003,#,0.006,0,6,#,0.004
1997,0720040,07,501,52,0,11,#,0.21,#,0.39,999,6,#,0.29,<,0.003,#,0.031,1,6,#,0.008
1997,0720050,07,501,53,0,11,#,0.21,#,0.3,999,6,#,0.27,<,0.003,#,0.003,0,6,#,0.003
1997,0720060,07,501,54,0,11,#,0.25,#,0.3,999,8,#,0.27,<,0.003,#,0.011,1,8,#,0.004
1997,0720070,07,501,55,0,11,#,0.24,#,0.34,999,8,#,0.29,<,0.003,#,0.006,0,8,#,0.004
1997,0720080,07,501,56,0,11,#,0.25,#,0.38,999,8,#,0.3,<,0.003,#,0.017,1,8,#,0.005
1997,0720260,07,501,57,0,11,#,0.19,#,0.82,999,8,#,0.33,<,0.003,#,0.036,1,8,#,0.009
1997,0720120,07,502,01,0,11,#,0.08,#,0.15,999,7,#,0.11,<,0.003,#,0.009,0,7,#,0.006
1997,0720120,07,502,01,0,13,#,0.1,#,0.18,999,7,#,0.14,#,0.004,#,0.011,1,7,#,0.007
1997,0720270,07,502,51,0,11,#,0.08,#,0.19,999,7,#,0.14,#,0.004,#,0.009,0,7,#,0.006
1997,0720280,07,502,52,0,11,#,0.07,#,0.13,999,7,#,0.11,#,0.004,#,0.017,3,7,#,0.01
1997,0720130,07,503,01,0,11,#,0.07,#,0.16,999,7,#,0.13,#,0.003,#,0.013,2,7,#,0.008
1997,0720290,07,503,51,0,11,#,0.05,#,0.18,999,7,#,0.13,#,0.003,#,0.014,3,7,#,0.008
1997,0720300,07,503,52,0,11,#,0.09,#,0.22,999,7,#,0.16,#,0.004,#,0.016,4,7,#,0.01
1997,0720140,07,504,01,0,11,#,0.09,#,0.19,999,7,#,0.15,#,0.003,#,0.014,2,7,#,0.007
1997,0720140,07,504,01,0,13,#,0.13,#,0.18,999,7,#,0.16,<,0.003,#,0.013,1,7,#,0.007
1997,0720310,07,504,51,0,11,#,0.11,#,0.19,999,7,#,0.15,<,0.003,#,0.009,0,7,#,0.006
1997,0720320,07,504,52,0,11,#,0.09,#,0.19,999,7,#,0.14,#,0.003,#,0.011,1,7,#,0.006
1997,0730160,07,603,01,0,11,#,0.14,#,0.44,3,12,#,0.24,#,0.018,#,0.046,4,12,#,0.03
1997,0730170,07,603,02,0,11,#,0.15,#,0.9,4,12,#,0.35,#,0.016,#,0.062,5,12,#,0.032
1997,0730180,07,603,51,0,11,#,0.15,#,0.45,2,6,#,0.27,#,0.02,#,0.05,4,6,#,0.037
1997,0730430,07,603,52,0,11,#,0.2,#,1,5,6,#,0.5,#,0.029,#,0.086,5,6,#,0.05
1997,0730440,07,603,53,0,11,#,0.26,#,0.63,4,6,#,0.4,#,0.031,#,0.066,6,6,#,0.046
1997,0820010,08,501,01,0,11,#,0.76,#,1.5,12,12,#,0.97,#,0.069,#,0.12,12,12,#,0.1
1997,0820020,08,501,02,0,11,#,0.66,#,1.2,12,12,#,0.88,#,0.077,#,0.16,12,12,#,0.12
1997,0820030,08,501,03,0,11,#,0.62,#,1.2,24,24,#,0.9,#,0.059,#,0.12,24,24,#,0.097
1997,0820040,08,501,04,0,11,#,0.57,#,1.2,12,12,#,0.81,#,0.07,#,0.14,12,12,#,0.099
1997,0820050,08,501,51,0,11,#,0.86,#,2.4,12,12,#,1.3,#,0.12,#,0.22,12,12,#,0.17
1997,0820060,08,501,52,0,11,#,0.59,#,1.2,12,12,#,0.79,#,0.065,#,0.11,12,12,#,0.091
1997,0820070,08,501,53,0,11,#,0.59,#,1.3,12,12,#,0.79,#,0.069,#,0.16,12,12,#,0.1
1997,0820080,08,501,54,0,11,#,0.62,#,1.2,12,12,#,0.79,#,0.071,#,0.13,12,12,#,0.096
1997,0820090,08,501,55,0,11,#,1.1,#,3.3,12,12,#,2,#,0.056,#,0.25,12,12,#,0.16
1997,0820100,08,501,56,0,11,#,1.3,#,2.6,12,12,#,1.9,#,0.064,#,0.12,12,12,#,0.096
1997,0820110,08,501,57,0,11,#,0.65,#,1.9,12,12,#,1.2,#,0.048,#,0.13,12,12,#,0.091
1997,0820120,08,501,58,0,11,#,0.92,#,2.7,12,12,#,1.5,#,0.07,#,0.17,12,12,#,0.1
1997,0820140,08,502,01,0,11,#,0.61,#,0.93,12,12,#,0.76,#,0.071,#,0.1,12,12,#,0.085
1997,0820150,08,502,02,0,11,#,0.57,#,0.96,12,12,#,0.77,#,0.041,#,0.13,12,12,#,0.088
1997,0820160,08,502,51,0,11,#,0.59,#,1.2,12,12,#,0.82,#,0.077,#,0.12,12,12,#,0.1
1997,0820170,08,502,52,0,11,#,1.2,#,5.5,12,12,#,3.4,#,0.03,#,0.21,11,12,#,0.1
1997,0820180,08,502,53,0,11,#,0.72,#,1.1,12,12,#,0.85,#,0.008,#,0.14,11,12,#,0.081
1997,0820190,08,503,01,0,11,#,0.7,#,1.1,12,12,#,0.86,#,0.07,#,0.15,12,12,#,0.094
1997,0820200,08,503,02,0,11,#,0.72,#,1.1,12,12,#,0.86,#,0.062,#,0.13,12,12,#,0.08
1997,0820210,08,503,51,0,11,#,0.64,#,1.1,12,12,#,0.86,#,0.061,#,0.14,12,12,#,0.096
1997,0820220,08,503,52,0,11,#,0.62,#,1.1,12,12,#,0.82,#,0.065,#,0.13,12,12,#,0.085
1997,0920030,09,511,01,0,11,#,0.27,#,0.53,4,8,#,0.39,#,0.014,#,0.024,0,8,#,0.018
1997,0920030,09,511,01,0,12,#,0.28,#,0.52,9,16,#,0.41,#,0.014,#,0.028,0,16,#,0.02
1997,0920030,09,511,01,0,13,#,0.29,#,0.57,5,8,#,0.44,#,0.012,#,0.026,0,8,#,0.018
1997,0920040,09,511,51,0,11,#,0.3,#,0.51,3,8,#,0.39,#,0.018,#,0.026,0,8,#,0.022
1997,0920050,09,511,52,0,11,#,0.32,#,0.51,4,8,#,0.41,#,0.015,#,0.029,0,8,#,0.021
1997,0920060,09,511,53,0,11,#,0.31,#,0.56,5,8,#,0.45,#,0.016,#,0.03,0,8,#,0.022
1997,0920070,09,511,54,0,11,#,0.31,#,0.47,4,8,#,0.4,#,0.014,#,0.024,0,8,#,0.019
1997,0920080,09,511,55,0,11,#,0.25,#,0.56,2,8,#,0.38,#,0.013,#,0.023,0,8,#,0.017
1997,0920090,09,511,56,0,11,#,0.25,#,0.51,4,8,#,0.41,#,0.011,#,0.023,0,8,#,0.016
1997,0920100,09,512,01,0,11,#,0.11,#,0.46,999,8,#,0.23,#,0.005,#,0.01,5,8,#,0.007
1997,0920100,09,512,01,0,12,#,0.12,#,0.29,999,32,#,0.23,#,0.004,#,0.021,26,32,#,0.008
1997,0920100,09,512,01,0,13,#,0.25,#,0.4,999,3,#,0.31,#,0.009,#,0.027,3,3,#,0.016
1997,0920110,09,512,51,0,11,#,0.14,#,0.29,999,8,#,0.2,#,0.005,#,0.012,7,8,#,0.008
1997,0920140,09,512,54,0,11,#,0.13,#,0.24,999,8,#,0.19,#,0.005,#,0.01,7,8,#,0.007
1997,0920160,09,512,56,0,11,#,0.12,#,0.23,999,8,#,0.18,#,0.003,#,0.01,5,8,#,0.007
1997,1020080,10,501,01,0,11,#,0.17,#,0.29,999,6,#,0.23,#,0.006,#,0.017,4,6,#,0.012
1997,1020140,10,502,01,0,11,#,0.16,#,0.25,999,6,#,0.21,#,0.006,#,0.022,4,6,#,0.012
1997,1220010,12,501,01,0,11,#,0.78,#,2.7,24,24,#,1.8,#,0.07,#,0.21,24,24,#,0.13
1997,1220020,12,501,51,0,11,#,1.6,#,4.7,24,24,#,2.7,#,0.051,#,0.2,24,24,#,0.11
1997,1220030,12,501,52,0,11,#,1,#,3.3,24,24,#,1.7,#,0.061,#,0.19,24,24,#,0.11
1997,1220040,12,501,53,0,11,#,0.77,#,2.3,24,24,#,1.4,#,0.051,#,0.17,24,24,#,0.099
1997,1220050,12,502,01,0,11,#,1.9,#,6.3,24,24,#,4.1,#,0.32,#,0.7,24,24,#,0.44
1997,1220060,12,502,51,0,11,#,3.7,#,8.9,24,24,#,5.8,#,0.3,#,0.84,24,24,#,0.55
1997,1220070,12,502,52,0,11,#,1.5,#,5.8,24,24,#,3.4,#,0.15,#,0.48,24,24,#,0.29
1997,1220080,12,502,53,0,11,#,1.4,#,5.5,24,24,#,3.3,#,0.077,#,0.37,20,24,#,0.2
1997,1230010,12,601,01,0,11,#,0.73,#,1.4,8,12,#,1.1,#,0.064,#,0.14,6,12,#,0.093
1997,1230010,12,601,01,0,13,#,0.76,#,1.3,7,12,#,1.1,#,0.066,#,0.13,5,12,#,0.089
1997,1230020,12,601,02,0,11,#,0.71,#,1.4,7,12,#,1.1,#,0.044,#,0.12,3,12,#,0.086
1997,1230020,12,601,02,0,13,#,0.7,#,1.3,3,12,#,0.98,#,0.049,#,0.11,4,12,#,0.08
1997,1230030,12,601,03,0,11,#,0.7,#,1.2,3,12,#,0.92,#,0.048,#,0.1,3,12,#,0.076
1997,1230030,12,601,03,0,13,#,0.57,#,1,0,12,#,0.77,#,0.051,#,0.097,4,12,#,0.078
1997,1230040,12,601,51,0,11,#,0.92,#,2.5,11,12,#,1.5,<,0.02,#,0.12,2,12,#,0.064
1997,1230040,12,601,51,0,13,#,0.86,#,1.9,10,12,#,1.3,<,0.02,#,0.11,2,12,#,0.063
1997,1230050,12,601,52,0,11,#,1.5,#,4.9,12,12,#,2.6,#,0.02,#,0.13,5,12,#,0.078
1997,1230050,12,601,52,0,13,#,1.1,#,2.8,12,12,#,1.8,#,0.02,#,0.25,3,12,#,0.084
1997,1230060,12,601,53,0,11,#,1.1,#,3.3,12,12,#,2,#,0.05,#,0.73,10,12,#,0.23
1997,1230060,12,601,53,0,13,#,0.97,#,1.9,10,12,#,1.4,#,0.03,#,0.42,5,12,#,0.12
1997,1230150,12,602,01,0,11,#,0.77,#,1.3,12,12,#,1.1,#,0.062,#,0.14,12,12,#,0.091
1997,1230150,12,602,01,0,13,#,0.73,#,1.3,12,12,#,0.99,#,0.063,#,0.12,12,12,#,0.085
1997,1230160,12,602,02,0,11,#,0.77,#,1.2,12,12,#,0.95,#,0.04,#,0.1,10,12,#,0.074
1997,1230160,12,602,02,0,13,#,0.61,#,1.2,12,12,#,0.84,#,0.057,#,0.1,12,12,#,0.079
1997,1230170,12,602,03,0,11,#,0.63,#,1.1,12,12,#,0.84,#,0.043,#,0.1,10,12,#,0.07
1997,1230170,12,602,03,0,13,#,0.6,#,1,11,12,#,0.81,#,0.051,#,0.088,12,12,#,0.072
1997,1230200,12,603,01,0,11,#,0.56,#,1,9,12,#,0.78,#,0.054,#,0.099,12,12,#,0.072
1997,1230200,12,603,01,0,13,#,0.49,#,0.92,7,12,#,0.68,#,0.049,#,0.1,10,12,#,0.066
1997,1230220,12,604,01,0,11,#,0.57,#,1.1,2,12,#,0.85,#,0.041,#,0.085,0,12,#,0.062
1997,1230220,12,604,01,0,13,#,0.49,#,1,0,12,#,0.73,#,0.044,#,0.091,1,12,#,0.065
1997,1230240,12,605,01,0,11,#,0.83,#,2.2,9,12,#,1.3,#,0.087,#,0.24,11,12,#,0.14
1997,1230240,12,605,01,0,13,#,0.75,#,1.4,4,12,#,1,#,0.079,#,0.21,10,12,#,0.13
1997,1230260,12,606,01,0,11,#,1,#,1.4,9,12,#,1.2,#,0.07,#,0.21,11,12,#,0.14
1997,1230260,12,606,01,0,13,#,1,#,1.6,8,12,#,1.2,#,0.07,#,0.2,11,12,#,0.14
1997,1230290,12,607,01,0,11,#,0.83,#,2,6,12,#,1.2,#,0.05,#,0.15,7,12,#,0.1
1997,1230290,12,607,01,0,13,#,0.74,#,1.6,5,12,#,1.1,#,0.049,#,0.12,6,12,#,0.094
1997,1230300,12,607,02,0,11,#,0.92,#,1.8,9,12,#,1.2,#,0.068,#,0.17,10,12,#,0.11
1997,1230300,12,607,02,0,13,#,0.9,#,1.5,10,12,#,1.2,#,0.063,#,0.16,9,12,#,0.11
1997,1230310,12,607,51,0,11,#,0.72,#,1.4,4,12,#,1,#,0.054,#,0.12,8,12,#,0.094
1997,1230310,12,607,51,0,13,#,0.62,#,1.2,3,12,#,0.89,#,0.062,#,0.12,6,12,#,0.092
1997,1230360,12,608,01,0,11,#,0.89,#,1.3,6,12,#,1.1,#,0.049,#,0.13,5,12,#,0.089
1997,1230360,12,608,01,0,13,#,0.74,#,1.2,3,12,#,0.98,#,0.057,#,0.11,4,12,#,0.083
1997,1230370,12,608,02,0,11,#,0.69,#,1.6,7,12,#,1.1,#,0.047,#,0.14,5,12,#,0.087
1997,1230370,12,608,02,0,13,#,0.63,#,1.1,2,12,#,0.86,#,0.039,#,0.12,5,12,#,0.084
1997,1230400,12,609,01,0,11,#,0.75,#,1.3,12,12,#,0.97,#,0.049,#,0.1,11,12,#,0.077
1997,1230400,12,609,01,0,13,#,0.58,#,1.2,11,12,#,0.85,#,0.049,#,0.094,11,12,#,0.08
1997,1230410,12,609,02,0,11,#,0.53,#,1,8,12,#,0.75,#,0.036,#,0.079,10,12,#,0.063
1997,1230410,12,609,02,0,13,#,0.42,#,0.86,7,12,#,0.65,#,0.037,#,0.083,9,12,#,0.058
1997,1230420,12,609,03,0,11,#,0.52,#,1,10,12,#,0.78,#,0.037,#,0.074,10,12,#,0.06
1997,1230420,12,609,03,0,13,#,0.45,#,0.83,6,12,#,0.64,#,0.043,#,0.07,8,12,#,0.058
1997,1230460,12,610,01,0,11,#,0.58,#,1,11,12,#,0.82,#,0.04,#,0.094,8,12,#,0.065
1997,1230460,12,610,01,0,13,#,0.43,#,0.89,7,12,#,0.67,#,0.049,#,0.11,11,12,#,0.072
1997,1230470,12,610,02,0,11,#,0.52,#,1,8,12,#,0.75,#,0.04,#,0.081,9,12,#,0.061
1997,1230470,12,610,02,0,13,#,0.4,#,0.79,7,12,#,0.61,#,0.045,#,0.088,11,12,#,0.062
1997,1230500,12,611,01,0,11,#,0.36,#,0.82,12,12,#,0.6,#,0.031,#,0.064,12,12,#,0.047
1997,1230500,12,611,01,0,13,#,0.25,#,0.64,11,12,#,0.49,#,0.028,#,0.058,10,12,#,0.042
1997,1230510,12,611,02,0,11,#,0.33,#,0.76,12,12,#,0.55,#,0.026,#,0.06,11,12,#,0.041
1997,1230510,12,611,02,0,13,#,0.33,#,0.62,12,12,#,0.46,#,0.025,#,0.048,11,12,#,0.038
1997,1230520,12,611,51,0,11,#,0.18,#,0.51,5,12,#,0.29,#,0.017,#,0.05,2,12,#,0.025
