西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1976,0110012,,,,0,E,99999,E,99999,999,999,#,9.10,#,10.00,0,4,#,9.60,#,0.60,#,0.80,0,4,#,0.60,#,0.80,0,4,#,0.70,#,0.70,#,0.70,#,1.80,#,1.80,999,1,#,1.80,#,1.80,999,1,#,1.80,#,1.80,#,1.80,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1976,0110022,,,,0,E,99999,E,99999,999,999,#,8.50,#,14.00,0,33,#,11.00,#,0.80,>,2.40,7,33,#,1.30,>,2.30,4,11,>,1.80,#,1.70,#,2.00,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1976,0110032,,,,0,E,99999,E,99999,999,999,#,9.40,#,13.00,0,8,#,12.00,#,1.00,>,2.30,1,8,#,1.00,>,2.30,1,8,>,1.30,#,1.20,#,1.30,#,1.60,#,7.40,999,8,#,1.60,#,7.40,999,8,#,3.50,#,2.70,#,4.10,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1976,0110042,,,,0,E,99999,E,99999,999,999,#,7.40,#,13.00,0,38,#,10.00,#,0.60,>,11.00,9,38,#,0.60,>,6.00,3,14,>,2.50,#,2.30,#,3.00,#,2.90,#,9.80,999,25,#,2.90,#,9.80,999,13,#,6.60,#,6.70,#,7.20,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1976,0110052,,,,0,E,99999,E,99999,999,999,#,5.90,#,13.00,0,48,#,10.00,#,1.40,>,8.00,28,48,#,1.70,>,7.30,10,12,>,3.80,>,3.20,>,3.60,#,3.30,#,11.00,999,48,#,4.00,#,10.00,999,12,#,7.00,#,7.20,#,8.10,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1976,0110062,,,,0,E,99999,E,99999,999,999,#,8.00,#,13.00,0,9,#,9.90,#,2.60,>,3.20,1,9,#,2.60,>,3.20,1,9,>,2.90,#,2.80,#,3.00,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1976,0110082,,,,0,E,99999,E,99999,999,999,#,7.30,#,15.00,0,12,#,11.00,#,0.50,#,2.40,0,12,#,0.50,#,2.40,0,12,#,1.60,#,1.70,#,1.80,#,3.20,#,8.30,999,12,#,3.20,#,8.30,999,12,#,6.10,#,6.30,#,7.20,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1976,0110092,,,,0,E,99999,E,99999,999,999,#,7.60,#,15.00,0,49,#,11.00,<,0.50,#,2.30,0,49,#,0.60,#,2.30,0,12,#,1.40,#,1.50,#,1.70,#,3.60,#,20.00,999,49,#,4.60,#,18.00,999,12,#,7.10,#,6.50,#,6.90,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1976,0110102,,,,0,E,99999,E,99999,999,999,#,6.60,#,11.00,0,10,#,9.20,#,1.30,>,3.50,1,10,#,1.40,>,2.80,1,5,>,2.10,#,2.00,#,2.50,#,4.40,#,11.00,999,10,#,4.70,#,9.00,999,5,#,6.30,#,6.10,#,6.60,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1976,0110112,,,,0,E,99999,E,99999,999,999,#,6.60,#,13.00,0,38,#,10.00,#,0.60,#,2.60,0,38,#,0.60,#,2.40,0,14,#,1.40,#,1.30,#,1.90,#,4.30,#,11.00,999,30,#,4.30,#,11.00,999,14,#,7.20,#,7.10,#,8.30,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
