西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,水温,m_トリハロメタン生成能,n_トリハロメタン生成能,C_トリハロメタン生成能_最大値,トリハロメタン生成能_最大値,C_トリハロメタン生成能_日平均値_平均値,トリハロメタン生成能_日平均値_平均値,C_クロロホルム生成能_最大値,クロロホルム生成能_最大値,C_クロロホルム生成能_日平均値_平均値,クロロホルム生成能_日平均値_平均値,C_ブロモジクロロメタン生成能_最大値,ブロモジクロロメタン生成能_最大値,C_ブロモジクロロメタン生成能_日平均値_平均値,ブロモジクロロメタン生成能_日平均値_平均値,C_ジブロモクロロメタン生成能_最大値,ジブロモクロロメタン生成能_最大値,C_ジブロモクロロメタン生成能_日平均値_平均値,ジブロモクロロメタン生成能_日平均値_平均値,C_ブロモホルム生成能_最大値,ブロモホルム生成能_最大値,C_ブロモホルム生成能_日平均値_平均値,ブロモホルム生成能_日平均値_平均値
2004,1211210,12,062,01,99.9,999,4,#,0.2,#,0.11,#,0.16,#,0.07,#,0.041,#,0.028,#,0.02,#,0.01,#,0.0029,#,0.0011
2004,1211220,12,063,51,99.9,999,4,#,0.16,#,0.11,#,0.085,#,0.049,#,0.055,#,0.04,#,0.029,#,0.023,#,0.0037,#,0.0027
2004,1211050,12,064,01,99.9,999,4,#,0.17,#,0.14,#,0.015,#,0.01,#,0.041,#,0.033,#,0.081,#,0.065,#,0.042,#,0.036
2004,1211270,12,065,01,99.9,999,4,#,0.037,#,0.031,#,0.025,#,0.017,#,0.012,#,0.0099,#,0.0053,#,0.0036,#,0.0003,#,0.0002
2004,1211280,12,066,01,99.9,999,4,#,0.05,#,0.042,#,0.036,#,0.027,#,0.014,#,0.012,#,0.0048,#,0.0032,#,0.0002,#,0.0001
2004,1211290,12,067,01,99.9,999,4,#,0.071,#,0.062,#,0.049,#,0.042,#,0.018,#,0.016,#,0.0058,#,0.0041,#,0.0003,#,0.0002
2004,1211260,12,068,51,99.9,999,4,#,0.11,#,0.1,#,0.097,#,0.086,#,0.019,#,0.017,#,0.0029,#,0.0019,#,0.0001,#,0.0001
2004,1211300,12,069,01,99.9,999,4,#,0.054,#,0.048,#,0.033,#,0.026,#,0.018,#,0.016,#,0.0071,#,0.0061,#,0.0004,#,0.0003
2004,1211310,12,070,01,99.9,999,4,#,0.1,#,0.076,#,0.053,#,0.041,#,0.037,#,0.026,#,0.018,#,0.011,#,0.0016,#,0.0008
2004,1210990,12,203,01,99.9,999,12,#,0.15,#,0.091,#,0.03,#,0.03,#,0.011,#,0.011,#,0.0038,#,0.0038,<,0.0002,<,0.0002
2004,1220010,12,501,01,99.9,999,4,#,0.17,#,0.13,#,0.12,#,0.076,#,0.049,#,0.04,#,0.027,#,0.018,#,0.0034,#,0.0019
2004,1220070,12,502,52,99.9,999,12,#,0.15,#,0.092,#,0.03,#,0.03,#,0.011,#,0.011,#,0.0036,#,0.0036,<,0.0002,<,0.0002
2004,1220110,12,503,52,99.9,999,4,#,0.21,#,0.13,#,0.1,#,0.084,#,0.036,#,0.021,#,0.029,#,0.015,#,0.045,#,0.016
2004,1310010,13,001,01,99.9,999,4,#,0.054,#,0.037,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,1310340,13,013,01,99.9,999,6,#,0.017,#,0.014,#,0.015,#,0.012,#,0.0017,#,0.0014,<,0.0002,<,0.0002,<,0.0002,<,0.0002
2004,1310370,13,014,01,99.9,999,12,#,0.23,#,0.011,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,1310390,13,014,52,99.9,999,6,#,0.017,#,0.013,#,0.015,#,0.011,#,0.0018,#,0.0015,<,0.0002,<,0.0002,<,0.0002,<,0.0002
2004,1310400,13,014,53,99.9,999,18,#,0.23,#,0.014,#,0.015,#,0.011,#,0.0036,#,0.003,#,0.0007,#,0.0005,<,0.0002,<,0.0002
2004,1310410,13,015,01,99.9,999,10,#,0.23,#,0.11,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,1310420,13,015,02,99.9,999,5,#,0.23,#,0.12,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,1310530,13,015,03,99.9,999,2,#,0.23,#,0.21,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,1310480,13,015,56,99.9,999,7,#,0.23,#,0.093,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,1310670,13,022,01,99.9,999,6,#,0.018,#,0.014,#,0.015,#,0.0099,#,0.0043,#,0.0031,#,0.0009,#,0.0006,<,0.0002,<,0.0002
2004,1310730,13,025,01,99.9,999,6,#,0.027,#,0.021,#,0.018,#,0.012,#,0.01,#,0.0066,#,0.0062,#,0.0024,#,0.0007,#,0.0003
2004,1310780,13,027,01,99.9,999,6,#,0.036,#,0.02,#,0.027,#,0.011,#,0.0096,#,0.0065,#,0.0049,#,0.0024,#,0.001,#,0.0004
2004,1310810,13,030,01,99.9,999,2,#,0.15,#,0.14,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,1310860,13,032,02,99.9,999,6,#,0.031,#,0.025,#,0.018,#,0.013,#,0.01,#,0.0084,#,0.0053,#,0.0036,#,0.0006,#,0.0003
2004,1320020,13,501,01,99.9,999,6,#,0.018,#,0.014,#,0.017,#,0.013,#,0.0014,#,0.0013,<,0.0002,<,0.0002,<,0.0002,<,0.0002
2004,1410050,14,001,01,99.9,999,2,#,0.2,#,0.14,#,0.075,#,0.059,#,0.069,#,0.045,#,0.054,#,0.031,#,0.0061,#,0.0039
2004,1410040,14,001,02,99.9,999,2,#,0.1,#,0.092,#,0.035,#,0.031,#,0.033,#,0.03,#,0.033,#,0.025,#,0.0063,#,0.0046
2004,1410090,14,003,01,99.9,999,12,#,0.47,#,0.26,#,0.0071,#,0.002,#,0.025,#,0.0063,#,0.2,#,0.046,#,0.44,#,0.21
2004,1410100,14,003,02,99.9,999,12,#,0.19,#,0.1,#,0.1,#,0.057,#,0.047,#,0.025,#,0.081,#,0.016,#,0.062,#,0.0062
2004,1410140,14,004,01,99.9,999,12,#,0.12,#,0.086,#,0.096,#,0.064,#,0.022,#,0.017,#,0.0085,#,0.0053,#,0.0008,#,0.0003
2004,1410170,14,005,01,99.9,999,4,#,0.03,#,0.02,#,0.024,#,0.014,#,0.0064,#,0.0046,#,0.0027,#,0.0013,#,0.0027,#,0.0008
2004,1410490,14,017,01,99.9,999,4,#,0.1,#,0.052,#,0.028,#,0.017,#,0.0094,#,0.0076,#,0.015,#,0.0086,#,0.054,#,0.028
2004,1410710,14,031,01,99.9,999,12,#,0.11,#,0.072,#,0.04,#,0.016,#,0.042,#,0.017,#,0.044,#,0.02,#,0.079,#,0.02
2004,1410770,14,032,53,99.9,999,4,#,0.039,#,0.024,#,0.036,#,0.022,#,0.0036,#,0.0029,#,0.0004,#,0.0003,<,0.0001,<,0.0001
2004,1410810,14,033,52,99.9,999,4,#,0.03,#,0.024,#,0.027,#,0.021,#,0.0038,#,0.0031,#,0.0005,#,0.0004,<,0.0001,<,0.0001
2004,1420050,14,551,01,99.9,999,4,#,0.021,#,0.016,#,0.019,#,0.015,#,0.002,#,0.0016,#,0.0001,#,0.0001,<,0.0001,<,0.0001
2004,1510030,15,001,03,24.1,999,4,#,0.047,#,0.04,#,0.032,#,0.027,#,0.013,#,0.01,#,0.005,#,0.003,<,0.001,<,0.001
2004,1510040,15,001,04,26.6,999,4,#,0.061,#,0.048,#,0.044,#,0.035,#,0.014,#,0.011,#,0.003,#,0.002,<,0.001,<,0.001
2004,1510060,15,001,52,24,999,4,#,0.041,#,0.037,#,0.026,#,0.025,#,0.011,#,0.009,#,0.004,#,0.003,<,0.001,<,0.001
2004,1511660,15,009,51,23.7,999,1,#,0.078,#,0.078,#,0.047,#,0.047,#,0.023,#,0.023,#,0.007,#,0.007,<,0.001,<,0.001
2004,1511670,15,010,55,22,999,1,#,0.019,#,0.019,#,0.012,#,0.012,#,0.005,#,0.005,#,0.002,#,0.002,<,0.001,<,0.001
2004,1511580,15,015,51,26,999,4,#,0.052,#,0.041,#,0.031,#,0.026,#,0.016,#,0.012,#,0.005,#,0.004,<,0.001,<,0.001
2004,1511680,15,016,51,22.5,999,1,#,0.03,#,0.03,#,0.019,#,0.019,#,0.008,#,0.008,#,0.003,#,0.003,<,0.001,<,0.001
2004,1510670,15,031,02,24.6,999,4,#,0.058,#,0.038,#,0.05,#,0.026,#,0.011,#,0.009,#,0.007,#,0.003,<,0.001,<,0.001
2004,1511690,15,070,51,20.1,999,1,#,0.031,#,0.031,#,0.024,#,0.024,#,0.005,#,0.005,<,0.001,<,0.001,<,0.001,<,0.001
2004,2310010,23,001,01,99.9,999,4,#,0.04,#,0.024,#,0.038,#,0.021,#,0.003,#,0.002,<,0.001,<,0.001,<,0.001,<,0.001
2004,2310030,23,002,01,99.9,999,4,#,0.032,#,0.022,#,0.03,#,0.019,#,0.004,#,0.003,<,0.001,<,0.001,<,0.001,<,0.001
2004,2310040,23,002,51,99.9,999,4,#,0.036,#,0.022,#,0.034,#,0.02,#,0.003,#,0.002,<,0.001,<,0.001,<,0.001,<,0.001
2004,2310220,23,014,01,99.9,999,4,#,0.035,#,0.024,#,0.03,#,0.019,#,0.005,#,0.004,#,0.001,#,0.001,<,0.001,<,0.001
2004,2310240,23,015,01,99.9,999,4,#,0.033,#,0.023,#,0.027,#,0.018,#,0.005,#,0.004,<,0.001,<,0.001,<,0.001,<,0.001
2004,2310280,23,016,01,99.9,999,4,#,0.081,#,0.068,#,0.071,#,0.053,#,0.014,#,0.011,#,0.005,#,0.003,<,0.001,<,0.001
2004,2310300,23,018,01,99.9,999,4,#,0.067,#,0.057,#,0.059,#,0.048,#,0.01,#,0.007,#,0.001,#,0.001,<,0.001,<,0.001
2004,2310560,23,032,01,99.9,999,4,#,0.031,#,0.019,#,0.027,#,0.015,#,0.004,#,0.003,<,0.001,<,0.001,<,0.001,<,0.001
2004,2310570,23,032,51,99.9,999,4,#,0.072,#,0.034,#,0.061,#,0.028,#,0.009,#,0.004,<,0.001,<,0.001,<,0.001,<,0.001
2004,2310590,23,032,53,99.9,999,4,#,0.034,#,0.02,#,0.029,#,0.015,#,0.007,#,0.004,#,0.002,#,0.001,<,0.001,<,0.001
2004,2310630,23,034,51,99.9,999,4,#,0.1,#,0.056,#,0.091,#,0.05,#,0.009,#,0.004,<,0.001,<,0.001,<,0.001,<,0.001
2004,2310660,23,037,01,99.9,999,4,#,0.039,#,0.023,#,0.036,#,0.021,#,0.003,#,0.002,<,0.001,<,0.001,<,0.001,<,0.001
2004,2410140,24,012,01,19,999,2,<,0.005,<,0.005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2410310,24,022,01,22,999,2,<,0.005,<,0.005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2410500,24,038,51,22.7,999,4,#,0.054,#,0.039,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2410510,24,038,52,22.7,999,4,#,0.058,#,0.045,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2410760,24,059,01,21,999,2,<,0.005,<,0.005,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2510390,25,001,51,28,999,12,#,0.048,#,0.032,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2520020,25,501,02,25.6,999,1,#,0.02,#,0.02,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2520080,25,501,54,25.7,999,1,#,0.02,#,0.02,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2520360,25,502,02,27.4,999,1,#,0.031,#,0.031,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2610610,26,001,53,28.3,999,12,#,0.055,#,0.033,#,0.039,#,0.023,#,0.013,#,0.008,#,0.002,#,0.0013,<,0.001,<,0.001
2004,2610040,26,002,01,29.6,999,12,#,0.043,#,0.035,#,0.03,#,0.024,#,0.01,#,0.0084,#,0.003,#,0.002,<,0.001,<,0.001
2004,2610080,26,003,54,23.2,999,2,#,0.032,#,0.031,#,0.024,#,0.022,#,0.007,#,0.0065,#,0.001,#,0.001,<,0.001,<,0.001
2004,2611220,26,003,61,25,999,2,#,0.05,#,0.039,#,0.037,#,0.029,#,0.01,#,0.008,#,0.002,#,0.0015,<,0.001,<,0.001
2004,2610170,26,004,01,28,999,12,#,0.051,#,0.032,#,0.04,#,0.024,#,0.009,#,0.0059,#,0.001,#,0.001,<,0.001,<,0.001
2004,2610180,26,005,01,28.6,999,12,#,0.065,#,0.05,#,0.048,#,0.034,#,0.016,#,0.012,#,0.006,#,0.0028,<,0.001,<,0.001
2004,2610280,26,009,03,31.4,999,12,#,0.068,#,0.051,#,0.05,#,0.035,#,0.017,#,0.012,#,0.004,#,0.0028,<,0.001,<,0.001
2004,2610330,26,011,02,26.9,999,12,#,0.063,#,0.035,#,0.051,#,0.024,#,0.015,#,0.0083,#,0.005,#,0.0018,<,0.001,<,0.001
2004,2610340,26,011,03,28.1,999,12,#,0.061,#,0.034,#,0.049,#,0.023,#,0.013,#,0.0083,#,0.003,#,0.0018,<,0.001,<,0.001
2004,2610350,26,011,04,28.1,999,12,#,0.075,#,0.037,#,0.058,#,0.025,#,0.015,#,0.009,#,0.004,#,0.002,<,0.001,<,0.001
2004,2610360,26,011,05,28.8,999,24,#,0.18,#,0.044,#,0.046,#,0.021,#,0.016,#,0.0085,#,0.032,#,0.0043,#,0.17,#,0.011
2004,2610450,26,013,56,27.2,999,2,#,0.045,#,0.038,#,0.031,#,0.025,#,0.011,#,0.0095,#,0.003,#,0.0025,<,0.001,<,0.001
2004,2610480,26,015,01,29.1,999,2,#,0.086,#,0.059,#,0.045,#,0.032,#,0.03,#,0.02,#,0.01,#,0.0065,<,0.001,<,0.001
2004,2610490,26,016,01,28.1,999,2,#,0.12,#,0.11,#,0.079,#,0.074,#,0.037,#,0.028,#,0.009,#,0.0055,<,0.001,<,0.001
2004,2610940,26,028,01,25.4,999,2,#,0.04,#,0.036,#,0.024,#,0.023,#,0.012,#,0.0095,#,0.003,#,0.0025,<,0.001,<,0.001
2004,2611000,26,034,01,29.8,999,12,#,0.06,#,0.036,#,0.047,#,0.02,#,0.018,#,0.011,#,0.008,#,0.004,<,0.001,<,0.001
2004,2611480,26,038,01,25,999,2,#,0.026,#,0.023,#,0.014,#,0.011,#,0.008,#,0.0075,#,0.004,#,0.0035,<,0.001,<,0.001
2004,2611080,26,039,01,23.8,999,1,#,0.041,#,0.041,#,0.022,#,0.022,#,0.013,#,0.013,#,0.005,#,0.005,<,0.001,<,0.001
2004,2710010,27,001,01,29.2,999,36,#,0.051,#,0.042,#,0.037,#,0.028,#,0.012,#,0.01,#,0.0039,#,0.0027,#,0.0002,#,0.0001
2004,2710020,27,001,02,29.3,999,20,#,0.05,#,0.042,#,0.036,#,0.029,#,0.012,#,0.01,#,0.0041,#,0.0027,#,0.0002,#,0.0001
2004,2710030,27,001,03,28.7,999,12,#,0.056,#,0.043,#,0.041,#,0.029,#,0.011,#,0.01,#,0.0032,#,0.0026,#,0.0001,#,0.0001
2004,2710270,27,017,01,25,999,4,#,0.045,#,0.028,#,0.041,#,0.022,#,0.0069,#,0.0057,#,0.001,#,0.0006,<,0.0001,<,0.0001
2004,2710320,27,021,02,29,999,12,#,0.081,#,0.049,#,0.059,#,0.034,#,0.018,#,0.011,#,0.0036,#,0.0025,#,0.0002,#,0.0001
2004,2710430,27,026,01,27.7,999,4,#,0.087,#,0.066,#,0.022,#,0.019,#,0.031,#,0.025,#,0.032,#,0.019,#,0.0065,#,0.0031
2004,2710540,27,033,01,28.3,999,4,#,0.068,#,0.06,#,0.038,#,0.02,#,0.02,#,0.017,#,0.022,#,0.014,#,0.021,#,0.009
2004,2710620,27,040,01,29.4,999,4,#,0.13,#,0.092,#,0.07,#,0.046,#,0.043,#,0.025,#,0.031,#,0.016,#,0.012,#,0.0075
2004,2710730,27,051,01,28.8,999,2,#,0.062,#,0.051,#,0.044,#,0.036,#,0.014,#,0.012,#,0.0032,#,0.0028,<,0.0001,<,0.0001
2004,2710780,27,053,01,32.9,999,2,#,0.13,#,0.11,#,0.086,#,0.077,#,0.025,#,0.023,#,0.01,#,0.0083,#,0.013,#,0.007
2004,2710800,27,054,01,32.8,999,2,#,0.11,#,0.097,#,0.081,#,0.07,#,0.022,#,0.021,#,0.011,#,0.0079,#,0.0032,#,0.0017
2004,2710820,27,055,01,29.3,999,2,#,0.076,#,0.065,#,0.055,#,0.046,#,0.014,#,0.013,#,0.0056,#,0.005,#,0.0002,#,0.0002
2004,2710840,27,056,01,27.7,999,4,#,0.035,#,0.027,#,0.016,#,0.012,#,0.013,#,0.0099,#,0.0076,#,0.005,#,0.0007,#,0.0004
2004,2710850,27,057,01,24.2,999,4,#,0.03,#,0.021,#,0.021,#,0.015,#,0.0088,#,0.006,#,0.0012,#,0.0008,<,0.0001,<,0.0001
2004,2711020,27,063,01,32.6,999,4,#,0.072,#,0.069,#,0.06,#,0.053,#,0.019,#,0.015,#,0.0035,#,0.0019,#,0.0001,#,0.0001
2004,2711960,27,066,01,29.3,999,4,#,0.022,#,0.016,#,0.015,#,0.011,#,0.0062,#,0.0045,#,0.0016,#,0.0011,#,0.0001,#,0.0001
2004,2711980,27,072,01,24.1,999,4,#,0.044,#,0.033,#,0.026,#,0.02,#,0.013,#,0.01,#,0.0049,#,0.0035,#,0.0003,#,0.0002
2004,2711990,27,073,01,26,999,4,#,0.084,#,0.057,#,0.022,#,0.015,#,0.027,#,0.02,#,0.035,#,0.017,#,0.0092,#,0.0048
2004,2712020,27,075,01,28.2,999,4,#,0.053,#,0.036,#,0.036,#,0.025,#,0.014,#,0.0095,#,0.0031,#,0.0022,#,0.0001,#,0.0001
2004,2712210,27,076,01,28.1,999,4,#,0.045,#,0.033,#,0.028,#,0.021,#,0.013,#,0.0095,#,0.0047,#,0.003,#,0.0008,#,0.0003
2004,2712220,27,077,01,25,999,4,#,0.033,#,0.029,#,0.024,#,0.019,#,0.01,#,0.0081,#,0.0029,#,0.0021,#,0.0001,#,0.0001
2004,2712050,27,079,01,27.8,999,4,#,0.05,#,0.031,#,0.033,#,0.019,#,0.019,#,0.0092,#,0.01,#,0.0033,#,0.001,#,0.0003
2004,2712060,27,080,01,25.7,999,4,#,0.071,#,0.062,#,0.043,#,0.03,#,0.025,#,0.021,#,0.015,#,0.0095,#,0.0017,#,0.0008
2004,2712070,27,081,01,28,999,4,#,0.12,#,0.094,#,0.035,#,0.03,#,0.044,#,0.034,#,0.046,#,0.027,#,0.011,#,0.0043
2004,2711370,27,220,01,28.1,999,4,#,0.19,#,0.11,#,0.033,#,0.017,#,0.034,#,0.025,#,0.078,#,0.04,#,0.07,#,0.029
2004,2711480,27,230,01,31.2,999,2,#,0.13,#,0.078,#,0.09,#,0.047,#,0.031,#,0.016,#,0.011,#,0.0065,#,0.019,#,0.0097
2004,2711490,27,231,01,30.9,999,2,#,0.091,#,0.079,#,0.064,#,0.053,#,0.02,#,0.018,#,0.067,#,0.037,#,0.0001,#,0.0001
2004,2711500,27,232,01,28.7,999,2,#,0.17,#,0.14,#,0.1,#,0.088,#,0.037,#,0.03,#,0.018,#,0.014,#,0.0055,#,0.0031
2004,2810020,28,001,02,99.9,999,12,#,0.081,#,0.049,#,0.059,#,0.034,#,0.018,#,0.011,#,0.003,#,0.002,<,0.001,<,0.001
2004,2810250,28,005,01,99.9,999,12,#,0.081,#,0.043,#,0.058,#,0.029,#,0.025,#,0.011,#,0.008,#,0.003,<,0.001,<,0.001
2004,2810260,28,005,51,99.9,999,12,#,0.089,#,0.043,#,0.064,#,0.027,#,0.028,#,0.011,#,0.011,#,0.004,#,0.001,#,0.001
2004,2810280,28,005,53,99.9,999,12,#,0.1,#,0.061,#,0.085,#,0.043,#,0.03,#,0.014,#,0.008,#,0.003,<,0.001,<,0.001
2004,2810380,28,007,01,99.9,999,6,#,0.067,#,0.057,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2810390,28,007,51,99.9,999,6,#,0.16,#,0.088,#,0.14,#,0.076,#,0.018,#,0.012,#,0.002,#,0.001,<,0.001,<,0.001
2004,2810420,28,007,54,99.9,999,1,#,0.061,#,0.061,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2813280,28,007,55,99.9,999,1,#,0.1,#,0.1,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2810470,28,009,01,99.9,999,12,#,0.1,#,0.062,#,0.072,#,0.044,#,0.024,#,0.014,#,0.006,#,0.003,<,0.001,<,0.001
2004,2810600,28,012,01,99.9,999,12,#,0.038,#,0.022,#,0.028,#,0.016,#,0.008,#,0.005,#,0.001,#,0.001,<,0.001,<,0.001
2004,2810610,28,012,02,99.9,999,12,#,0.042,#,0.025,#,0.03,#,0.017,#,0.009,#,0.006,#,0.002,#,0.001,<,0.001,<,0.001
2004,2810700,28,014,01,99.9,999,12,#,0.25,#,0.12,#,0.087,#,0.037,#,0.088,#,0.049,#,0.08,#,0.029,#,0.013,#,0.006
2004,2813130,28,016,54,99.9,999,4,#,0.051,#,0.024,#,0.048,#,0.017,#,0.006,#,0.004,#,0.003,#,0.002,<,0.001,<,0.001
2004,2810910,28,020,02,99.9,999,12,#,0.046,#,0.031,#,0.038,#,0.021,#,0.013,#,0.008,#,0.004,#,0.002,<,0.001,<,0.001
2004,2812380,28,036,01,99.9,999,4,#,0.024,#,0.02,#,0.019,#,0.012,#,0.008,#,0.005,#,0.003,#,0.002,<,0.001,<,0.001
2004,2812280,28,105,01,99.9,999,7,#,0.1,#,0.071,#,0.077,#,0.053,#,0.026,#,0.015,#,0.014,#,0.004,<,0.001,<,0.001
2004,2813290,28,201,03,99.9,999,1,#,0.027,#,0.027,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2811450,28,220,04,99.9,999,3,#,0.1,#,0.089,#,0.057,#,0.054,#,0.033,#,0.025,#,0.012,#,0.007,#,0.007,#,0.004
2004,2811460,28,221,01,99.9,999,1,#,0.081,#,0.081,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999,E,99999
2004,2812750,28,275,03,99.9,999,6,#,0.044,#,0.028,#,0.036,#,0.021,#,0.01,#,0.006,#,0.002,#,0.001,<,0.001,<,0.001
2004,2812170,28,276,01,99.9,999,6,#,0.048,#,0.025,#,0.042,#,0.02,#,0.008,#,0.005,#,0.001,#,0.001,<,0.001,<,0.001
2004,2812180,28,277,01,99.9,999,6,#,0.062,#,0.029,#,0.055,#,0.023,#,0.008,#,0.005,#,0.002,#,0.001,<,0.001,<,0.001
2004,2812190,28,278,02,99.9,999,6,#,0.11,#,0.065,#,0.094,#,0.052,#,0.017,#,0.011,#,0.002,#,0.001,<,0.001,<,0.001
2004,2812200,28,278,03,99.9,999,6,#,0.11,#,0.071,#,0.097,#,0.057,#,0.021,#,0.013,#,0.004,#,0.002,<,0.001,<,0.001
2004,2812210,28,279,01,99.9,999,6,#,0.11,#,0.053,#,0.099,#,0.043,#,0.014,#,0.009,#,0.002,#,0.001,<,0.001,<,0.001
2004,2812230,28,281,01,99.9,999,6,#,0.2,#,0.12,#,0.17,#,0.096,#,0.037,#,0.021,#,0.012,#,0.004,<,0.001,<,0.001
2004,2812260,28,283,02,99.9,999,3,#,0.18,#,0.13,#,0.14,#,0.099,#,0.04,#,0.023,#,0.006,#,0.004,#,0.007,#,0.003
2004,2812620,28,309,01,99.9,999,6,#,0.2,#,0.11,#,0.18,#,0.1,#,0.018,#,0.014,#,0.002,#,0.001,<,0.001,<,0.001
2004,2812810,28,321,01,99.9,999,6,#,0.087,#,0.052,#,0.069,#,0.037,#,0.019,#,0.013,#,0.008,#,0.003,<,0.001,<,0.001
2004,2813100,28,324,01,99.9,999,6,#,0.11,#,0.078,#,0.1,#,0.071,#,0.011,#,0.008,#,0.001,#,0.001,<,0.001,<,0.001
2004,2910010,29,001,01,25,999,4,#,0.088,#,0.065,#,0.068,#,0.051,#,0.017,#,0.012,#,0.0031,#,0.0024,<,0.0002,<,0.0002
2004,2910020,29,002,01,21,999,4,#,0.022,#,0.019,#,0.017,#,0.012,#,0.0056,#,0.0044,#,0.0059,#,0.0024,#,0.0016,#,0.0006
2004,2910060,29,003,01,22,999,4,#,0.05,#,0.044,#,0.043,#,0.038,#,0.0061,#,0.0051,#,0.001,#,0.0008,<,0.0002,<,0.0002
2004,2910360,29,021,52,21.5,999,4,#,0.024,#,0.02,#,0.02,#,0.016,#,0.004,#,0.0037,#,0.0012,#,0.0008,<,0.0002,<,0.0002
2004,2910390,29,022,01,21.5,999,4,#,0.042,#,0.033,#,0.035,#,0.027,#,0.0062,#,0.0051,#,0.0012,#,0.0009,<,0.0002,<,0.0002
2004,2910460,29,028,02,20,999,4,#,0.034,#,0.025,#,0.026,#,0.019,#,0.0069,#,0.005,#,0.0015,#,0.0012,<,0.0002,<,0.0002
2004,2910510,29,033,01,18.5,999,4,#,0.016,#,0.011,#,0.014,#,0.0085,#,0.0026,#,0.002,#,0.0012,#,0.0007,<,0.0002,<,0.0002
2004,2910520,29,033,02,21,999,4,#,0.015,#,0.013,#,0.013,#,0.011,#,0.0019,#,0.0015,#,0.0002,#,0.0002,<,0.0002,<,0.0002
2004,2910530,29,034,01,24,999,4,#,0.026,#,0.022,#,0.024,#,0.02,#,0.0027,#,0.0023,#,0.0007,#,0.0004,<,0.0002,<,0.0002
2004,2910540,29,035,01,14,999,3,#,0.013,#,0.013,#,0.012,#,0.011,#,0.0016,#,0.0014,<,0.0002,<,0.0002,<,0.0002,<,0.0002
2004,2910550,29,036,01,24,999,4,#,0.026,#,0.024,#,0.023,#,0.021,#,0.003,#,0.0028,#,0.0004,#,0.0003,<,0.0002,<,0.0002
2004,2910560,29,037,01,14,999,4,#,0.018,#,0.014,#,0.015,#,0.011,#,0.0032,#,0.0027,#,0.0011,#,0.0009,<,0.0002,<,0.0002
2004,2910680,29,047,01,26,999,4,#,0.063,#,0.058,#,0.052,#,0.047,#,0.01,#,0.0094,#,0.0024,#,0.0019,<,0.0002,<,0.0002
2004,2911350,29,058,01,23.5,999,4,#,0.057,#,0.041,#,0.046,#,0.034,#,0.0091,#,0.0058,#,0.0018,#,0.0012,<,0.0002,<,0.0002
2004,2911360,29,059,01,21,999,4,#,0.029,#,0.024,#,0.024,#,0.019,#,0.0049,#,0.0043,#,0.0018,#,0.0009,<,0.0002,<,0.0002
2004,2910150,29,062,01,23.5,999,4,#,0.064,#,0.05,#,0.05,#,0.04,#,0.011,#,0.0078,#,0.0037,#,0.002,<,0.0002,<,0.0002
2004,2911420,29,063,01,21,999,4,#,0.084,#,0.076,#,0.039,#,0.025,#,0.028,#,0.025,#,0.033,#,0.022,#,0.0099,#,0.0058
2004,2911080,29,064,01,23.5,999,4,#,0.074,#,0.056,#,0.06,#,0.043,#,0.012,#,0.01,#,0.0032,#,0.0023,<,0.0002,<,0.0002
2004,2911090,29,065,01,24.5,999,4,#,0.072,#,0.055,#,0.061,#,0.045,#,0.01,#,0.0086,#,0.0012,#,0.001,<,0.0002,<,0.0002
2004,2911370,29,066,01,25.1,999,4,#,0.073,#,0.046,#,0.06,#,0.036,#,0.012,#,0.0086,#,0.0019,#,0.0015,<,0.0002,<,0.0002
