西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
1989,0120260,01,505,03,0,12,#,0.18,#,0.53,3,6,#,0.36,#,0.025,#,0.093,2,6,#,0.039
1989,0120270,01,505,51,0,11,#,0.15,#,0.56,3,6,#,0.39,#,0.024,#,0.07,1,6,#,0.034
1989,0120280,01,505,52,0,11,#,0.16,#,0.52,2,6,#,0.36,#,0.023,#,0.067,2,6,#,0.034
1989,0120290,01,505,53,0,11,#,0.17,#,0.57,2,6,#,0.34,#,0.02,#,0.089,3,6,#,0.038
1989,0120300,01,505,54,0,11,#,0.16,#,0.53,2,6,#,0.38,#,0.02,#,0.08,2,6,#,0.036
1989,0120310,01,506,01,0,11,<,0.05,#,0.27,999,6,#,0.12,<,0.003,#,0.01,1,6,#,0.004
1989,0120320,01,506,02,0,11,<,0.05,#,0.47,999,6,#,0.21,<,0.003,<,0.003,0,6,<,0.003
1989,0120360,01,507,01,0,11,#,0.17,#,0.22,999,4,#,0.19,#,0.005,#,0.012,2,4,#,0.009
1989,0120360,01,507,01,0,12,#,0.15,#,0.34,999,4,#,0.22,#,0.006,#,0.029,1,4,#,0.013
1989,0120370,01,507,02,0,11,#,0.14,#,0.29,999,4,#,0.22,#,0.004,#,0.011,1,4,#,0.008
1989,0120370,01,507,02,0,12,#,0.25,#,0.36,999,4,#,0.3,#,0.005,#,0.022,2,4,#,0.012
1989,0120380,01,507,51,0,11,#,0.17,#,0.32,999,4,#,0.25,#,0.006,#,0.012,1,4,#,0.008
1989,0120390,01,507,52,0,11,#,0.15,#,0.31,999,4,#,0.23,#,0.003,#,0.011,1,4,#,0.007
1989,0120400,01,507,53,0,11,#,0.19,#,0.32,999,4,#,0.24,<,0.003,#,0.013,2,4,#,0.008
1989,0120410,01,508,01,0,11,#,0.21,#,0.34,999,4,#,0.28,#,0.008,#,0.017,2,4,#,0.011
1989,0120410,01,508,01,0,12,#,0.22,#,0.38,999,4,#,0.29,#,0.009,#,0.011,1,4,#,0.01
1989,0120420,01,508,02,0,11,#,0.22,#,0.38,999,4,#,0.29,#,0.007,#,0.018,2,4,#,0.012
1989,0120420,01,508,02,0,12,#,0.25,#,0.32,999,4,#,0.29,#,0.007,#,0.017,1,4,#,0.01
1989,0120430,01,508,51,0,11,#,0.24,#,0.35,999,4,#,0.31,#,0.009,#,0.02,3,4,#,0.015
1989,0120440,01,508,52,0,11,#,0.21,#,0.47,999,4,#,0.3,#,0.008,#,0.012,2,4,#,0.01
1989,0120450,01,508,53,0,11,#,0.24,#,0.34,999,4,#,0.29,#,0.012,#,0.032,4,4,#,0.021
1989,0120460,01,509,01,0,11,#,0.86,#,1.4,3,6,#,1.1,#,0.048,#,0.14,2,6,#,0.094
1989,0120470,01,509,02,0,11,#,0.92,#,1.5,5,6,#,1.3,#,0.1,#,0.18,4,6,#,0.12
1989,0120480,01,509,51,0,11,#,0.82,#,1.5,5,6,#,1.2,#,0.048,#,0.12,3,6,#,0.094
1989,0120490,01,509,52,0,11,#,0.98,#,1.4,5,6,#,1.2,#,0.066,#,0.14,2,6,#,0.1
1989,0420140,04,505,01,0,11,#,0.44,#,0.64,999,12,#,0.54,<,0.003,#,0.021,6,12,#,0.011
1989,0420140,04,505,01,0,12,#,0.44,#,0.65,999,12,#,0.56,<,0.003,#,0.019,4,12,#,0.009
1989,0420140,04,505,01,0,13,#,0.45,#,0.77,999,12,#,0.56,<,0.003,#,0.056,4,12,#,0.015
1989,0420190,04,507,01,0,11,#,0.14,#,0.29,999,12,#,0.22,#,0.005,#,0.017,7,12,#,0.011
1989,0720020,07,501,01,0,11,#,0.21,#,0.29,999,8,#,0.26,<,0.003,<,0.003,0,8,<,0.003
1989,0720020,07,501,01,0,12,#,0.22,#,0.33,999,8,#,0.26,<,0.003,<,0.003,0,8,<,0.003
1989,0720020,07,501,01,0,13,#,0.22,#,0.33,999,16,#,0.27,<,0.003,#,0.004,0,16,#,0.003
1989,0720030,07,501,51,0,11,#,0.22,#,0.31,999,6,#,0.26,<,0.003,#,0.004,0,6,#,0.003
1989,0720040,07,501,52,0,11,#,0.19,#,0.31,999,6,#,0.24,<,0.003,#,0.028,1,6,#,0.007
1989,0720050,07,501,53,0,11,#,0.23,#,0.3,999,6,#,0.27,<,0.003,#,0.009,0,6,#,0.004
1989,0720060,07,501,54,0,11,#,0.09,#,0.36,999,8,#,0.26,<,0.003,#,0.004,0,8,#,0.003
1989,0720070,07,501,55,0,11,#,0.21,#,0.4,999,8,#,0.28,<,0.003,#,0.013,1,8,#,0.005
1989,0720080,07,501,56,0,11,#,0.21,#,0.31,999,8,#,0.26,<,0.003,#,0.007,0,8,#,0.004
1989,0720120,07,502,01,0,11,#,0.08,#,0.24,999,7,#,0.15,#,0.004,#,0.008,0,7,#,0.006
1989,0720120,07,502,01,0,13,#,0.11,#,0.23,999,7,#,0.16,<,0.003,#,0.007,0,7,#,0.005
1989,0720130,07,503,01,0,11,#,0.08,#,0.18,999,7,#,0.13,#,0.004,#,0.009,0,7,#,0.006
1989,0720140,07,504,01,0,11,#,0.09,#,0.32,999,7,#,0.19,<,0.003,#,0.025,2,7,#,0.01
1989,0720140,07,504,01,0,13,#,0.12,#,0.17,999,7,#,0.15,#,0.003,#,0.017,3,7,#,0.009
1989,0820010,08,501,01,0,11,#,0.83,#,1.8,12,12,#,1.4,#,0.04,#,0.13,12,12,#,0.079
1989,0820020,08,501,02,0,11,#,0.87,#,2.5,12,12,#,1.4,#,0.03,#,0.17,11,12,#,0.093
1989,0820030,08,501,03,0,11,#,0.6,#,1.5,23,23,#,0.93,#,0.02,#,0.1,19,23,#,0.061
1989,0820040,08,501,04,0,11,#,0.55,#,1.6,12,12,#,0.91,#,0.03,#,0.1,10,12,#,0.061
1989,0820050,08,501,51,0,11,#,1.3,#,3.6,12,12,#,2.5,#,0.06,#,0.37,12,12,#,0.14
1989,0820060,08,501,52,0,11,#,0.55,#,1.6,12,12,#,1,#,0.03,#,0.12,10,12,#,0.066
1989,0820070,08,501,53,0,11,#,0.7,#,1.4,12,12,#,1.1,#,0.03,#,0.14,10,12,#,0.07
1989,0820080,08,501,54,0,11,#,0.49,#,1.3,12,12,#,0.88,#,0.02,#,0.1,10,12,#,0.055
1989,0820090,08,501,55,0,11,#,2.4,#,6.8,12,12,#,3.6,#,0.04,#,0.62,12,12,#,0.16
1989,0820100,08,501,56,0,11,#,1.9,#,14,12,12,#,3.7,#,0.06,#,0.96,12,12,#,0.19
1989,0820110,08,501,57,0,11,#,1.3,#,2.5,12,12,#,1.8,#,0.04,#,0.18,12,12,#,0.08
1989,0820120,08,501,58,0,11,#,1.5,#,4.6,12,12,#,2.7,#,0.06,#,0.12,12,12,#,0.075
1989,0820140,08,502,01,0,11,#,0.54,#,1,12,12,#,0.79,#,0.03,#,0.09,11,12,#,0.058
1989,0820150,08,502,02,0,11,#,0.47,#,0.94,12,12,#,0.75,#,0.03,#,0.13,9,12,#,0.078
1989,0820160,08,502,51,0,11,#,0.55,#,1.6,12,12,#,1,#,0.04,#,0.12,12,12,#,0.066
1989,0820170,08,502,52,0,11,#,2.6,#,5.6,12,12,#,4.2,#,0.04,#,0.1,12,12,#,0.067
1989,0820180,08,502,53,0,11,#,0.72,#,2.2,12,12,#,1.1,#,0.02,#,0.14,10,12,#,0.057
1989,0820190,08,503,01,0,11,#,0.55,#,1.4,12,12,#,0.83,#,0.03,#,0.11,11,12,#,0.069
1989,0820200,08,503,02,0,11,#,0.55,#,1.4,12,12,#,0.83,#,0.04,#,0.1,12,12,#,0.067
1989,0820210,08,503,51,0,11,#,0.52,#,1.4,12,12,#,0.85,#,0.03,#,0.1,10,12,#,0.066
1989,0820220,08,503,52,0,11,#,0.61,#,1.4,12,12,#,0.83,#,0.03,#,0.11,11,12,#,0.068
1989,0920030,09,511,01,0,11,#,0.17,#,0.51,1,8,#,0.31,#,0.018,#,0.037,3,8,#,0.028
1989,0920030,09,511,01,0,12,#,0.21,#,0.58,5,16,#,0.36,#,0.018,#,0.045,5,16,#,0.028
1989,0920030,09,511,01,0,13,#,0.26,#,0.79,4,8,#,0.44,#,0.021,#,0.065,4,8,#,0.036
1989,0920040,09,511,51,0,11,#,0.21,#,0.64,1,8,#,0.32,#,0.017,#,0.058,3,8,#,0.031
1989,0920050,09,511,52,0,11,#,0.25,#,0.8,1,8,#,0.38,#,0.021,#,0.066,4,8,#,0.034
1989,0920060,09,511,53,0,11,#,0.26,#,0.82,2,8,#,0.41,#,0.004,#,0.081,4,8,#,0.034
1989,0920070,09,511,54,0,11,#,0.18,#,0.6,2,8,#,0.33,#,0.022,#,0.048,4,8,#,0.03
1989,0920080,09,511,55,0,11,#,0.22,#,0.4,0,8,#,0.33,#,0.016,#,0.033,2,8,#,0.023
1989,0920090,09,511,56,0,11,#,0.23,#,0.45,1,8,#,0.31,#,0.013,#,0.031,2,8,#,0.023
1989,0920100,09,512,01,0,11,#,0.12,#,0.36,999,8,#,0.21,<,0.003,#,0.009,4,8,#,0.006
1989,0920110,09,512,51,0,11,#,0.15,#,0.31,999,8,#,0.2,#,0.004,#,0.007,3,8,#,0.006
1989,0920120,09,512,52,0,11,#,0.12,#,0.3,999,8,#,0.17,#,0.004,#,0.024,4,8,#,0.008
1989,0920130,09,512,53,0,11,#,0.13,#,0.36,999,8,#,0.2,<,0.003,#,0.007,5,8,#,0.006
1989,0920140,09,512,54,0,11,#,0.11,#,0.21,999,8,#,0.18,#,0.004,#,0.008,5,8,#,0.006
1989,0920150,09,512,55,0,11,#,0.12,#,0.23,999,8,#,0.18,#,0.004,#,0.009,3,8,#,0.006
1989,0920160,09,512,56,0,11,#,0.11,#,0.24,999,8,#,0.19,<,0.003,#,0.007,1,8,#,0.004
1989,1020080,10,501,01,0,11,#,0.19,#,0.37,999,6,#,0.29,#,0.007,#,0.013,1,6,#,0.01
1989,1020140,10,502,01,0,11,#,0.09,#,0.22,999,5,#,0.17,#,0.011,#,0.024,5,5,#,0.018
1989,1220010,12,501,01,0,11,#,1.6,#,5.8,24,24,#,2.7,#,0.04,#,0.14,24,24,#,0.071
1989,1220020,12,501,51,0,11,#,2,#,6.9,24,24,#,4.1,#,0.049,#,0.27,24,24,#,0.12
1989,1220030,12,501,52,0,11,#,1.4,#,3.6,24,24,#,2.4,#,0.023,#,0.19,22,24,#,0.079
1989,1220040,12,501,53,0,11,#,0.73,#,3,24,24,#,1.4,#,0.019,#,0.13,21,24,#,0.054
1989,1220050,12,502,01,0,11,#,2,#,6.6,24,24,#,4.3,#,0.2,#,0.7,24,24,#,0.41
1989,1220060,12,502,51,0,11,#,3.6,#,9.5,24,24,#,6.1,#,0.25,#,1.2,24,24,#,0.58
1989,1220070,12,502,52,0,11,#,1.8,#,5.3,24,24,#,3.4,#,0.16,#,0.63,24,24,#,0.28
1989,1220080,12,502,53,0,11,#,1.4,#,7.1,24,24,#,3.5,#,0.15,#,0.39,24,24,#,0.25
1989,1620010,16,501,01,0,11,#,0.09,#,0.16,999,6,#,0.13,#,0.003,#,0.012,3,6,#,0.008
1989,1620020,16,501,51,0,11,#,0.12,#,0.22,999,4,#,0.15,#,0.005,#,0.018,2,4,#,0.012
1989,1720030,17,502,01,0,11,#,0.51,#,1.4,11,12,#,0.9,#,0.045,#,0.15,10,12,#,0.082
1989,1720040,17,502,51,0,11,#,0.65,#,1.2,12,12,#,1,#,0.037,#,0.15,11,12,#,0.091
1989,1720050,17,502,52,0,11,#,0.52,#,1.9,11,12,#,1,#,0.061,#,0.24,12,12,#,0.11
1989,1720080,17,503,51,0,11,#,0.45,#,1.2,8,12,#,0.76,#,0.024,#,0.11,10,12,#,0.07
1989,1720090,17,504,01,0,11,#,0.81,#,1.5,12,12,#,1.2,#,0.088,#,0.2,12,12,#,0.12
1989,1720100,17,504,51,0,11,#,0.77,#,2.9,12,12,#,1.6,#,0.1,#,0.31,12,12,#,0.15
1989,1720110,17,504,52,0,11,#,0.35,#,1.5,11,12,#,1,#,0.04,#,0.13,11,12,#,0.088
1989,1820030,18,501,01,0,11,#,0.42,#,0.87,5,12,#,0.62,#,0.047,#,0.093,10,12,#,0.067
1989,1820040,18,501,51,0,11,#,0.47,#,1,5,6,#,0.8,#,0.048,#,0.11,5,6,#,0.076
1989,1820050,18,502,01,0,11,#,0.44,#,0.84,4,6,#,0.65,#,0.051,#,0.087,6,6,#,0.071
1989,1820060,18,502,02,0,11,#,0.56,#,0.99,10,12,#,0.78,#,0.048,#,0.12,11,12,#,0.08
1989,1820070,18,502,03,0,11,#,0.87,#,2.3,12,12,#,1.5,#,0.057,#,0.13,12,12,#,0.091
1989,1820080,18,502,04,0,11,#,0.8,#,2.3,6,6,#,1.7,#,0.065,#,0.2,6,6,#,0.12
1989,1820090,18,502,51,0,11,#,0.51,#,0.82,5,6,#,0.7,#,0.046,#,0.1,5,6,#,0.078
1989,1820100,18,502,52,0,11,#,0.61,#,1.6,6,6,#,1,#,0.052,#,0.094,6,6,#,0.079
1989,1820150,18,504,01,0,11,#,0.28,#,0.59,0,6,#,0.4,#,0.024,#,0.056,1,6,#,0.032
1989,1820160,18,504,02,0,11,#,0.25,#,0.66,1,12,#,0.39,#,0.024,#,0.1,2,12,#,0.041
1989,1820170,18,504,03,0,11,#,0.25,#,0.46,0,6,#,0.35,#,0.016,#,0.026,0,6,#,0.02
1989,1820180,18,504,04,0,11,#,0.23,#,0.49,0,12,#,0.36,#,0.015,#,0.03,0,12,#,0.023
1989,1820190,18,504,05,0,11,#,0.26,#,0.47,0,6,#,0.34,#,0.018,#,0.029,0,6,#,0.02
1989,1820200,18,504,06,0,11,#,0.41,#,0.69,2,6,#,0.54,#,0.037,#,0.082,1,6,#,0.051
1989,1820210,18,504,07,0,11,#,0.44,#,1.6,5,12,#,0.66,#,0.042,#,0.21,9,12,#,0.075
1989,2020010,20,501,01,0,11,#,0.79,#,2,12,12,#,1.2,#,0.034,#,0.19,9,12,#,0.079
1989,2020010,20,501,01,0,13,#,0.71,#,1.4,4,4,#,1,#,0.049,#,0.074,2,4,#,0.06
1989,2020020,20,501,02,0,11,#,0.71,#,2.9,12,12,#,1.4,#,0.039,#,0.21,9,12,#,0.098
1989,2020020,20,501,02,0,13,#,0.89,#,1.9,4,4,#,1.5,#,0.069,#,0.14,4,4,#,0.093
1989,2020030,20,501,03,0,11,#,0.7,#,2.8,24,24,#,1.4,#,0.022,#,0.29,19,24,#,0.11
1989,2020160,20,511,01,0,11,<,0.05,#,0.37,999,12,#,0.14,<,0.003,#,0.008,1,12,#,0.004
1989,2020170,20,512,01,0,11,<,0.05,#,0.37,999,12,#,0.22,<,0.003,#,0.008,0,12,#,0.006
1989,2020180,20,513,01,0,11,<,0.05,#,0.51,999,12,#,0.29,#,0.004,#,0.019,4,12,#,0.009
1989,2020210,20,513,51,0,11,<,0.05,#,0.51,999,8,#,0.22,#,0.003,#,0.019,1,8,#,0.008
1989,2020210,20,513,51,0,13,#,0.27,#,0.55,999,8,#,0.38,#,0.003,#,0.014,3,8,#,0.008
1989,2020190,20,514,01,0,11,#,0.11,#,0.61,999,12,#,0.22,<,0.003,#,0.024,4,12,#,0.008
1989,2020230,20,514,02,0,11,#,0.1,#,1.2,999,12,#,0.34,<,0.003,#,0.038,4,12,#,0.008
1989,2020230,20,514,02,0,13,#,0.19,#,1.2,999,12,#,0.36,<,0.003,#,0.014,2,12,#,0.005
1989,2520010,25,501,01,0,11,#,0.23,#,0.35,12,12,#,0.3,#,0.004,#,0.016,4,12,#,0.009
1989,2520020,25,501,02,0,11,#,0.22,#,0.4,12,12,#,0.33,#,0.006,#,0.025,5,12,#,0.011
1989,2520030,25,501,03,0,11,#,0.23,#,0.36,12,12,#,0.3,#,0.005,#,0.012,1,12,#,0.007
1989,2520040,25,501,04,0,11,#,0.24,#,0.42,12,12,#,0.33,#,0.006,#,0.023,5,12,#,0.011
1989,2520050,25,501,51,0,11,#,0.23,#,0.31,12,12,#,0.26,#,0.005,#,0.015,3,12,#,0.009
1989,2520060,25,501,52,0,11,#,0.2,#,0.3,11,12,#,0.26,#,0.005,#,0.012,1,12,#,0.007
1989,2520070,25,501,53,0,11,#,0.19,#,0.31,11,12,#,0.26,#,0.005,#,0.012,2,12,#,0.008
1989,2520080,25,501,54,0,11,#,0.22,#,0.35,12,12,#,0.29,#,0.004,#,0.01,0,12,#,0.007
1989,2520090,25,501,55,0,11,#,0.17,#,0.32,11,12,#,0.26,#,0.005,#,0.011,2,12,#,0.008
1989,2520100,25,501,56,0,11,#,0.17,#,0.34,11,12,#,0.27,#,0.005,#,0.013,2,12,#,0.008
1989,2520110,25,501,57,0,11,#,0.18,#,0.3,11,12,#,0.26,#,0.005,#,0.01,0,12,#,0.007
1989,2520120,25,501,58,0,11,#,0.23,#,0.36,12,12,#,0.28,#,0.006,#,0.022,5,12,#,0.011
1989,2520130,25,501,59,0,11,#,0.18,#,0.33,11,12,#,0.26,#,0.005,#,0.018,3,12,#,0.009
1989,2520140,25,501,60,0,11,#,0.21,#,0.35,12,12,#,0.29,#,0.005,#,0.013,2,12,#,0.008
1989,2520150,25,501,61,0,11,#,0.21,#,0.4,12,12,#,0.3,#,0.008,#,0.02,6,12,#,0.012
1989,2520160,25,501,62,0,11,#,0.22,#,0.31,12,12,#,0.26,#,0.006,#,0.014,3,12,#,0.009
1989,2520170,25,501,63,0,11,#,0.19,#,0.31,11,12,#,0.26,#,0.005,#,0.011,2,12,#,0.008
1989,2520180,25,501,64,0,11,#,0.18,#,0.37,11,12,#,0.27,#,0.006,#,0.018,3,12,#,0.009
1989,2520190,25,501,65,0,11,#,0.19,#,0.31,11,12,#,0.26,#,0.006,#,0.011,1,12,#,0.008
1989,2520200,25,501,66,0,11,#,0.19,#,0.36,9,12,#,0.26,#,0.005,#,0.018,4,12,#,0.009
1989,2520210,25,501,67,0,11,#,0.24,#,0.4,12,12,#,0.3,#,0.005,#,0.012,4,12,#,0.008
1989,2520220,25,501,68,0,11,#,0.19,#,0.43,11,12,#,0.29,#,0.006,#,0.022,4,12,#,0.011
1989,2520230,25,501,69,0,11,#,0.17,#,0.38,10,12,#,0.28,#,0.005,#,0.018,4,12,#,0.01
1989,2520240,25,501,70,0,11,#,0.18,#,0.36,9,12,#,0.28,#,0.006,#,0.02,5,12,#,0.01
1989,2520250,25,501,71,0,11,#,0.19,#,0.59,11,12,#,0.33,#,0.006,#,0.031,7,12,#,0.015
1989,2520260,25,501,72,0,11,#,0.2,#,0.41,11,12,#,0.29,#,0.007,#,0.021,5,12,#,0.012
1989,2520270,25,501,73,0,11,#,0.2,#,0.52,10,12,#,0.31,#,0.006,#,0.033,6,12,#,0.013
1989,2520280,25,501,74,0,11,#,0.2,#,0.64,11,12,#,0.37,#,0.007,#,0.037,7,12,#,0.016
1989,2520350,25,502,01,0,11,#,0.25,#,0.49,12,12,#,0.33,#,0.006,#,0.022,7,12,#,0.011
1989,2520360,25,502,02,0,11,#,0.26,#,0.75,12,12,#,0.41,#,0.012,#,0.028,12,12,#,0.02
1989,2520370,25,502,03,0,11,#,0.24,#,0.46,12,12,#,0.35,#,0.011,#,0.028,12,12,#,0.017
1989,2520380,25,502,04,0,11,#,0.26,#,1.3,12,12,#,0.71,#,0.02,#,0.089,12,12,#,0.051
1989,2520390,25,502,51,0,11,#,0.22,#,0.5,12,12,#,0.34,#,0.01,#,0.036,11,12,#,0.019
1989,2520400,25,502,52,0,11,#,0.2,#,0.56,11,12,#,0.32,#,0.009,#,0.027,10,12,#,0.016
1989,2520410,25,502,53,0,11,#,0.22,#,0.54,12,12,#,0.34,#,0.012,#,0.023,12,12,#,0.017
1989,2520420,25,502,54,0,11,#,0.2,#,0.45,11,12,#,0.3,#,0.01,#,0.019,10,12,#,0.014
1989,2520430,25,502,55,0,11,#,0.23,#,0.52,12,12,#,0.35,#,0.014,#,0.029,12,12,#,0.02
1989,2520440,25,502,56,0,11,#,0.2,#,0.46,11,12,#,0.31,#,0.013,#,0.037,12,12,#,0.017
1989,2520450,25,502,57,0,11,#,0.27,#,0.6,12,12,#,0.36,#,0.013,#,0.029,12,12,#,0.021
1989,2520460,25,502,58,0,11,#,0.28,#,0.48,12,12,#,0.37,#,0.017,#,0.039,12,12,#,0.025
1989,2520470,25,502,59,0,11,#,0.29,#,0.93,12,12,#,0.56,#,0.017,#,0.11,12,12,#,0.043
1989,2520480,25,502,60,0,11,#,0.28,#,0.45,12,12,#,0.37,#,0.017,#,0.042,12,12,#,0.025
1989,2520490,25,502,61,0,11,#,0.25,#,0.47,12,12,#,0.35,#,0.012,#,0.034,12,12,#,0.02
1989,2520500,25,502,62,0,11,#,0.25,#,0.7,12,12,#,0.4,#,0.012,#,0.04,12,12,#,0.025
1989,2520510,25,502,63,0,11,#,0.25,#,0.54,12,12,#,0.36,#,0.013,#,0.034,12,12,#,0.023
1989,2520520,25,502,64,0,11,#,0.28,#,0.71,12,12,#,0.47,#,0.015,#,0.039,12,12,#,0.022
1989,2520530,25,502,65,0,11,#,0.22,#,0.56,12,12,#,0.34,#,0.013,#,0.027,12,12,#,0.018
1989,3120120,31,503,01,0,11,#,0.26,#,0.92,11,12,#,0.51,#,0.014,#,0.089,17,24,#,0.041
1989,3120120,31,503,01,0,13,#,0.11,#,0.42,1,12,#,0.2,#,0.011,#,0.056,4,24,#,0.024
1989,3120130,31,503,02,0,11,#,0.36,#,0.74,11,12,#,0.53,#,0.024,#,0.061,10,12,#,0.043
1989,3120130,31,503,02,0,13,#,0.15,#,0.47,3,12,#,0.29,#,0.02,#,0.15,6,12,#,0.056
1989,3120140,31,503,03,0,11,#,0.33,#,1.3,10,12,#,0.69,#,0.016,#,0.085,19,24,#,0.046
1989,3120140,31,503,03,0,13,#,0.29,#,0.88,8,12,#,0.49,#,0.012,#,0.27,19,24,#,0.1
1989,3120150,31,503,04,0,11,#,0.61,#,0.97,12,12,#,0.83,#,0.029,#,0.18,22,24,#,0.075
1989,3120150,31,503,04,0,13,#,0.52,#,0.83,12,12,#,0.71,#,0.02,#,0.14,22,24,#,0.07
1989,3120240,31,503,52,0,11,#,0.35,#,0.69,9,12,#,0.48,#,0.024,#,0.065,10,12,#,0.043
1989,3120240,31,503,52,0,13,#,0.27,#,0.62,6,12,#,0.41,#,0.018,#,0.23,10,12,#,0.096
1989,3120250,31,503,53,0,11,#,0.36,#,1.1,11,12,#,0.73,#,0.043,#,0.096,12,12,#,0.064
1989,3120250,31,503,53,0,13,#,0.21,#,0.82,9,12,#,0.53,#,0.018,#,0.29,10,12,#,0.12
1989,3120260,31,503,54,0,11,#,0.57,#,1.2,12,12,#,0.92,#,0.065,#,0.19,12,12,#,0.099
1989,3120270,31,503,55,0,11,#,0.68,#,1.9,12,12,#,0.91,#,0.053,#,0.19,12,12,#,0.096
1989,3220010,32,501,01,0,11,#,0.34,#,0.73,7,10,#,0.46,#,0.023,#,0.089,8,10,#,0.049
1989,3220010,32,501,01,0,13,#,0.35,#,0.85,7,10,#,0.56,#,0.046,#,0.3,10,10,#,0.11
1989,3220020,32,501,02,0,11,#,0.27,#,0.72,8,11,#,0.45,#,0.028,#,0.082,10,11,#,0.051
1989,3220020,32,501,02,0,13,#,0.3,#,0.6,8,11,#,0.47,#,0.032,#,0.18,11,11,#,0.087
1989,3220030,32,501,03,0,11,#,0.3,#,0.56,7,10,#,0.46,#,0.022,#,0.083,9,10,#,0.047
1989,3220030,32,501,03,0,13,#,0.28,#,0.72,6,10,#,0.47,#,0.042,#,0.25,10,10,#,0.11
