西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
2006,0110140,01,005,02,0,#,7.2,#,8.2,0,12,#,8.5,#,13,0,12,#,11,<,0.5,#,1.9,0,12,<,0.5,#,1.9,0,12,#,0.7,#,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,14,0,12,#,4,#,130,#,7900,5,12,#,1700,E,99999,E,99999,999,999,E,99999
2006,0110130,01,005,52,0,#,7.1,#,7.6,0,12,#,8.9,#,14,0,12,#,11,<,0.5,#,2.3,1,12,<,0.5,#,2.3,1,12,#,0.8,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,15,0,12,#,4,#,33,#,11000,1,6,#,2100,E,99999,E,99999,999,999,E,99999
2006,0110160,01,006,02,0,#,7.4,#,8.1,0,12,#,9.8,#,15,0,12,#,12,#,0.6,#,1.7,0,12,#,0.6,#,1.7,0,12,#,1,#,0.9,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,7,0,12,#,3,#,220,#,79000,8,12,#,19000,E,99999,E,99999,999,999,E,99999
2006,0110170,01,007,01,0,#,7.3,#,7.7,0,24,#,7.4,#,14,0,24,#,11,#,0.7,#,4.3,4,24,#,0.8,#,3.4,3,12,#,2.1,#,2.2,#,2.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,47,2,24,#,10,#,790,#,170000,12,24,#,22000,E,99999,E,99999,999,999,E,99999
2006,0110180,01,007,51,0,#,7.2,#,7.6,0,12,#,7.6,#,14,0,12,#,11,#,1,#,4.1,1,12,#,1,#,4.1,1,12,#,1.8,#,1.4,#,1.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,47,1,12,#,12,#,220,#,14000,3,12,#,3700,E,99999,E,99999,999,999,E,99999
2006,0110190,01,007,52,0,#,7.5,#,8.2,0,12,#,9.6,#,15,0,12,#,12,#,0.5,#,1.9,0,12,#,0.5,#,1.9,0,12,#,1.2,#,1.2,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,12,0,12,#,5,#,1700,#,70000,7,12,#,15000,E,99999,E,99999,999,999,E,99999
2006,0110230,01,008,02,0,#,7.2,#,7.9,0,12,#,9.9,#,15,0,12,#,12,<,0.5,#,0.8,0,12,<,0.5,#,0.8,0,12,#,0.6,#,0.5,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,40,1,12,#,7,#,8,#,3500,7,12,#,500,E,99999,E,99999,999,999,E,99999
2006,0118750,01,008,51,0,#,7.3,#,7.6,0,4,#,10,#,13,0,4,#,12,<,0.5,<,0.5,0,4,<,0.5,<,0.5,0,4,<,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,9,0,4,#,3,#,49,#,1300,3,4,#,680,E,99999,E,99999,999,999,E,99999
2006,0110240,01,009,01,0,#,7.3,#,8.3,0,12,#,9.9,#,15,0,12,#,12,<,0.5,#,2.7,1,12,<,0.5,#,2.7,1,12,#,0.7,#,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,53,1,12,#,9,#,13,#,1100,1,12,#,280,E,99999,E,99999,999,999,E,99999
2006,0110250,01,010,01,0,#,7.2,#,7.6,0,12,#,9.1,#,13,0,12,#,11,#,0.7,#,1.8,0,12,#,0.7,#,1.8,0,12,#,1.2,#,1.2,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,96,2,12,#,19,#,3300,#,920000,4,12,#,84000,E,99999,E,99999,999,999,E,99999
2006,0110260,01,010,02,0,#,7.1,#,7.8,0,12,#,9.9,#,14,0,12,#,12,#,0.6,#,2,0,12,#,0.6,#,2,0,12,#,1.2,#,1.1,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,62,2,12,#,11,#,1300,#,920000,6,12,#,88000,E,99999,E,99999,999,999,E,99999
2006,0110270,01,010,03,0,#,7.2,#,7.7,0,27,#,9.5,#,14,0,27,#,12,#,0.6,#,5.8,5,27,#,0.6,#,4.5,1,12,#,1.7,#,1.3,#,2.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,65,2,27,#,14,#,2300,#,1600000,24,27,#,160000,E,99999,E,99999,999,999,E,99999
2006,0110280,01,010,51,0,#,7.3,#,8.4,0,12,#,9.7,#,15,0,12,#,12,<,0.5,#,3.2,1,12,<,0.5,#,3.2,1,12,#,0.9,#,0.6,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,66,1,12,#,11,#,130,#,35000,4,12,#,6600,E,99999,E,99999,999,999,E,99999
2006,0110310,01,011,01,0,#,7.4,#,9.1,1,12,#,8.8,#,15,0,12,#,13,<,0.5,#,1.9,0,12,<,0.5,#,1.9,0,12,#,0.8,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,5,0,12,#,3,#,490,#,54000,11,12,#,12000,E,99999,E,99999,999,999,E,99999
2006,0110320,01,012,01,0,#,7.4,#,7.7,0,12,#,9,#,14,0,12,#,12,#,0.5,#,1.5,0,12,#,0.5,#,1.5,0,12,#,1.1,#,1.1,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,10,0,12,#,5,#,2300,#,54000,6,12,#,13000,E,99999,E,99999,999,999,E,99999
2006,0110330,01,013,01,0,#,7.3,#,9.1,4,24,#,6.7,#,14,0,24,#,11,#,0.7,#,3.8,3,24,#,0.8,#,3.7,1,12,#,2,#,1.9,#,2.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,13,0,24,#,5,#,23,#,33000,3,24,#,2700,E,99999,E,99999,999,999,E,99999
2006,0110340,01,014,01,0,#,7.2,#,7.6,0,4,#,10,#,13,0,4,#,11,<,0.5,#,0.5,0,4,<,0.5,#,0.5,0,4,#,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,9,0,4,#,4,#,49,#,2300,1,4,#,820,E,99999,E,99999,999,999,E,99999
2006,0110350,01,015,01,0,#,7.5,#,8.2,0,12,#,9.8,#,15,0,12,#,12,<,0.5,#,1.9,0,12,<,0.5,#,1.9,0,12,#,0.9,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,6,0,12,#,3,#,1400,#,35000,8,12,#,15000,E,99999,E,99999,999,999,E,99999
2006,0110360,01,016,01,0,#,6.8,#,7.6,0,12,#,8.1,#,13,0,12,#,12,<,0.5,#,0.7,0,12,<,0.5,#,0.7,0,12,#,0.5,<,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,70,1,12,#,8,#,790,#,13000,12,12,#,7300,E,99999,E,99999,999,999,E,99999
2006,0110370,01,017,01,0,#,6.9,#,7.7,0,12,#,8.1,#,14,0,12,#,11,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,43,1,12,#,8,#,330,#,17000,10,12,#,6500,E,99999,E,99999,999,999,E,99999
2006,0110380,01,018,01,0,#,6.9,#,8.3,0,28,#,7.4,#,13,0,28,#,11,<,0.5,#,3.1,2,28,#,0.6,#,3,0,12,#,1.3,#,1,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,130,2,28,#,14,#,330,#,54000,18,28,#,12000,E,99999,E,99999,999,999,E,99999
2006,0110390,01,018,51,0,#,7.1,#,7.7,0,4,#,8.4,#,13,0,4,#,11,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.6,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,21,0,4,#,8,#,1700,#,33000,1,4,#,10000,E,99999,E,99999,999,999,E,99999
2006,0110400,01,019,01,0,#,7.1,#,7.9,0,12,#,9.1,#,14,0,12,#,12,<,0.5,#,1.7,1,12,<,0.5,#,1.7,1,12,#,0.6,<,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,9,0,12,#,3,#,14,#,3300,8,12,#,880,E,99999,E,99999,999,999,E,99999
2006,0110410,01,020,01,0,#,7,#,8.9,1,12,#,9.5,#,14,0,12,#,12,<,0.5,#,0.8,0,12,<,0.5,#,0.8,0,12,#,0.6,<,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,12,0,12,#,4,#,33,#,27000,5,12,#,3400,E,99999,E,99999,999,999,E,99999
2006,0110420,01,021,01,0,#,7,#,7.8,0,12,#,8.9,#,14,0,12,#,12,<,0.5,#,0.8,0,12,<,0.5,#,0.8,0,12,#,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,42,1,12,#,5,#,33,#,4900,4,12,#,1200,E,99999,E,99999,999,999,E,99999
2006,0110430,01,022,01,0,#,7,#,8.3,0,4,#,9.1,#,14,0,4,#,12,<,0.5,<,0.5,0,4,<,0.5,<,0.5,0,4,<,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,9,0,4,#,3,#,33,#,1100,1,4,#,430,E,99999,E,99999,999,999,E,99999
2006,0110440,01,023,01,0,#,6.7,#,7.5,0,4,#,9.5,#,12,0,4,#,11,<,0.5,#,1.1,0,4,<,0.5,#,1.1,0,4,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,17,0,4,#,8,#,340,#,14000,2,4,#,4900,E,99999,E,99999,999,999,E,99999
2006,0110450,01,024,01,0,#,7,#,7.6,0,12,#,8.5,#,14,0,12,#,11,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.6,#,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,68,2,12,#,11,#,23,#,2700,0,12,#,860,E,99999,E,99999,999,999,E,99999
2006,0110460,01,024,51,0,#,7.1,#,7.4,0,4,#,8.1,#,13,0,4,#,11,<,0.5,#,0.6,0,4,<,0.5,#,0.6,0,4,#,0.5,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,87,1,4,#,24,#,240,#,2400,0,4,#,1300,E,99999,E,99999,999,999,E,99999
2006,0110470,01,024,52,0,#,6.9,#,8.6,1,12,#,9.1,#,14,0,12,#,12,#,0.5,#,1.1,0,12,#,0.5,#,1.1,0,12,#,0.8,#,0.9,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,32,1,12,#,7,#,700,#,2400,0,4,#,1700,E,99999,E,99999,999,999,E,99999
2006,0110490,01,024,54,0,#,6.9,#,8.5,0,12,#,10,#,14,0,4,#,12,<,0.5,#,2.4,0,12,<,0.5,#,2.4,0,12,#,1,#,1,#,1.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,21,0,12,#,7,#,220,#,7900,2,4,#,3900,E,99999,E,99999,999,999,E,99999
2006,0113990,01,024,55,0,#,7,#,7.4,0,12,#,7.9,#,13,0,12,#,11,<,0.5,#,0.6,0,12,<,0.5,#,0.6,0,12,#,0.5,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,110,2,12,#,15,#,23,#,1700,0,12,#,750,E,99999,E,99999,999,999,E,99999
2006,0110500,01,025,01,0,#,7.2,#,8.2,0,4,#,9.8,#,14,0,4,#,12,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.7,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,9,0,4,#,3,#,79,#,490,4,4,#,310,E,99999,E,99999,999,999,E,99999
2006,0110520,01,026,01,0,#,6.8,#,8.2,0,4,#,10,#,16,0,4,#,12,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.6,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,43,1,4,#,12,#,33,#,4900,1,4,#,1400,E,99999,E,99999,999,999,E,99999
2006,0110530,01,027,01,0,#,6.9,#,8.3,0,4,#,10,#,16,0,4,#,13,#,0.5,#,1.1,0,4,#,0.5,#,1.1,0,4,#,0.8,#,0.9,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,44,1,4,#,12,#,230,#,1700,0,4,#,760,E,99999,E,99999,999,999,E,99999
2006,0110540,01,028,01,0,#,7.2,#,8.5,0,4,#,9.7,#,14,0,4,#,12,<,0.5,#,0.6,0,4,<,0.5,#,0.6,0,4,#,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,99,1,4,#,26,#,23,#,130,2,4,#,74,E,99999,E,99999,999,999,E,99999
2006,0110550,01,029,01,0,#,7.2,#,7.8,0,12,#,8.5,#,15,0,12,#,12,<,0.5,#,2.3,1,12,<,0.5,#,2.3,1,12,#,0.8,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,160,2,12,#,18,#,70,#,33000,6,12,#,4600,E,99999,E,99999,999,999,E,99999
2006,0118780,01,029,51,0,#,7.4,#,7.6,0,4,#,9.1,#,14,0,4,#,12,<,0.5,#,0.6,0,4,<,0.5,#,0.6,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,36,1,4,#,12,#,130,#,4900,2,4,#,1800,E,99999,E,99999,999,999,E,99999
2006,0110570,01,030,01,0,#,7.1,#,8.3,0,12,#,8.7,#,16,0,12,#,12,<,0.5,#,2.3,0,12,<,0.5,#,2.3,0,12,#,0.9,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,140,2,12,#,16,#,13,#,13000,2,12,#,2400,E,99999,E,99999,999,999,E,99999
2006,0110580,01,031,01,0,#,7.4,#,7.8,0,4,#,9.5,#,14,0,4,#,11,#,0.5,#,0.8,0,4,#,0.5,#,0.8,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,2,0,4,#,1,#,240,#,3300,4,4,#,1100,E,99999,E,99999,999,999,E,99999
2006,0110590,01,032,01,0,#,7.4,#,8,0,4,#,9.7,#,15,0,4,#,12,<,0.5,#,0.5,0,4,<,0.5,#,0.5,0,4,#,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,1,0,4,#,1,#,79,#,330,4,4,#,190,E,99999,E,99999,999,999,E,99999
2006,0110600,01,033,01,0,#,7.2,#,8.7,1,12,#,9.3,#,16,0,12,#,13,<,0.5,#,1.9,0,12,<,0.5,#,1.9,0,12,#,0.9,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,58,1,12,#,7,#,49,#,3300,5,12,#,960,E,99999,E,99999,999,999,E,99999
2006,0110610,01,033,51,0,#,7.5,#,7.6,0,4,#,9.7,#,14,0,4,#,12,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,3,0,4,#,2,#,79,#,1400,1,4,#,650,E,99999,E,99999,999,999,E,99999
2006,0110620,01,034,01,0,#,7.3,#,7.8,0,4,#,8.9,#,13,0,4,#,11,#,0.5,#,1,0,4,#,0.5,#,1,0,4,#,0.8,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,3,0,4,#,2,#,49,#,1300,3,4,#,500,E,99999,E,99999,999,999,E,99999
2006,0114090,01,034,51,0,#,7.2,#,8,0,4,#,9.7,#,14,0,4,#,11,#,0.5,#,1,0,4,#,0.5,#,1,0,4,#,0.8,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,1,0,4,#,1,#,230,#,2400,4,4,#,840,E,99999,E,99999,999,999,E,99999
2006,0114130,01,034,52,0,#,7.1,#,7.8,0,4,#,9.5,#,12,0,4,#,11,<,0.5,#,0.6,0,4,<,0.5,#,0.6,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,2,0,4,#,1,#,110,#,3300,4,4,#,1500,E,99999,E,99999,999,999,E,99999
2006,0110630,01,035,01,0,#,7.2,#,8.2,0,4,#,9.8,#,11,0,4,#,10,#,0.6,#,2,0,4,#,0.6,#,2,0,4,#,1.2,#,1.1,#,1.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,7,0,4,#,5,#,79,#,790,0,4,#,420,E,99999,E,99999,999,999,E,99999
2006,0110640,01,036,01,0,#,7.1,#,7.5,0,4,#,9.7,#,14,0,4,#,11,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.7,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,8,0,4,#,6,#,49,#,1300,3,4,#,730,E,99999,E,99999,999,999,E,99999
2006,0110650,01,037,01,0,#,7.3,#,7.5,0,4,#,10,#,14,0,4,#,12,#,0.5,#,1.4,0,4,#,0.5,#,1.4,0,4,#,0.8,#,0.7,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,7,0,4,#,5,#,79,#,790,0,4,#,360,E,99999,E,99999,999,999,E,99999
2006,0110670,01,038,01,0,#,7.3,#,7.4,0,4,#,9.5,#,14,0,4,#,11,#,0.8,#,3,0,4,#,0.8,#,3,0,4,#,1.9,#,1.9,#,2.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,17,0,4,#,9,#,790,#,7900,1,4,#,3600,E,99999,E,99999,999,999,E,99999
2006,0110680,01,039,01,0,#,7.2,#,7.8,0,4,#,10,#,13,0,4,#,11,<,0.5,#,0.7,0,4,<,0.5,#,0.7,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,12,0,4,#,4,#,17,#,3300,1,4,#,840,E,99999,E,99999,999,999,E,99999
2006,0110690,01,040,01,0,#,7.1,#,7.8,0,4,#,10,#,14,0,4,#,12,<,0.5,#,0.6,0,4,<,0.5,#,0.6,0,4,#,0.5,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,22,0,4,#,7,#,23,#,13000,1,4,#,3400,E,99999,E,99999,999,999,E,99999
