西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
1990,0120450,01,508,53,0,11,#,0.2,#,0.5,999,4,#,0.28,<,0.003,#,0.008,0,4,#,0.006
1990,0120460,01,509,01,0,11,#,0.77,#,1.2,4,6,#,1,#,0.041,#,0.1,0,6,#,0.067
1990,0120470,01,509,02,0,11,#,0.72,#,1.9,5,6,#,1.3,#,0.066,#,0.11,1,6,#,0.084
1990,0120480,01,509,51,0,11,#,0.97,#,1.2,5,6,#,1.1,#,0.05,#,0.1,0,6,#,0.071
1990,0120490,01,509,52,0,11,#,1,#,1.5,5,6,#,1.2,#,0.048,#,0.12,1,6,#,0.079
1990,0120550,01,510,01,0,11,<,0.05,#,0.07,0,4,#,0.06,<,0.003,<,0.003,0,4,<,0.003
1990,0120550,01,510,01,0,12,<,0.05,<,0.05,0,4,<,0.05,<,0.003,<,0.003,0,4,<,0.003
1990,0120560,01,510,02,0,11,<,0.05,<,0.05,0,4,<,0.05,<,0.003,<,0.003,0,4,<,0.003
1990,0120560,01,510,02,0,12,<,0.05,#,0.07,0,4,#,0.06,<,0.003,<,0.003,0,4,<,0.003
1990,0320130,03,506,01,0,11,#,0.14,#,0.79,3,6,#,0.48,#,0.006,#,0.018,0,6,#,0.01
1990,0320120,03,506,51,0,11,#,0.15,#,0.59,4,6,#,0.44,#,0.006,#,0.032,1,6,#,0.017
1990,0420140,04,505,01,0,11,#,0.41,#,1.4,999,12,#,0.66,<,0.003,#,0.092,7,12,#,0.02
1990,0420140,04,505,01,0,12,#,0.43,#,0.8,999,12,#,0.59,<,0.003,#,0.02,5,12,#,0.01
1990,0420140,04,505,01,0,13,#,0.43,#,0.73,999,12,#,0.56,<,0.003,#,0.034,7,12,#,0.014
1990,0420190,04,507,01,0,11,#,0.15,#,0.61,999,12,#,0.26,#,0.004,#,0.02,6,12,#,0.011
1990,0720020,07,501,01,0,11,#,0.2,#,0.29,999,8,#,0.24,<,0.003,<,0.003,0,8,<,0.003
1990,0720020,07,501,01,0,12,#,0.2,#,0.3,999,8,#,0.24,<,0.003,<,0.003,0,8,<,0.003
1990,0720020,07,501,01,0,13,#,0.2,#,0.34,999,16,#,0.25,<,0.003,<,0.003,0,16,<,0.003
1990,0720030,07,501,51,0,11,#,0.19,#,0.28,999,6,#,0.23,<,0.003,<,0.003,0,6,<,0.003
1990,0720040,07,501,52,0,11,#,0.18,#,0.33,999,6,#,0.23,<,0.003,#,0.005,0,6,#,0.003
1990,0720050,07,501,53,0,11,#,0.19,#,0.28,999,6,#,0.23,<,0.003,<,0.003,0,6,<,0.003
1990,0720060,07,501,54,0,11,#,0.15,#,0.34,999,8,#,0.26,<,0.003,#,0.003,0,8,#,0.003
1990,0720070,07,501,55,0,11,#,0.16,#,0.35,999,8,#,0.25,<,0.003,#,0.003,0,8,#,0.003
1990,0720080,07,501,56,0,11,#,0.2,#,0.41,999,8,#,0.27,<,0.003,<,0.003,0,8,<,0.003
1990,0720120,07,502,01,0,11,#,0.08,#,0.13,999,7,#,0.1,<,0.003,#,0.008,0,7,#,0.005
1990,0720120,07,502,01,0,13,#,0.08,#,0.14,999,7,#,0.12,#,0.003,#,0.009,0,7,#,0.005
1990,0720130,07,503,01,0,11,#,0.08,#,0.15,999,7,#,0.11,<,0.003,#,0.007,0,7,#,0.004
1990,0720140,07,504,01,0,11,#,0.07,#,0.13,999,7,#,0.11,<,0.003,#,0.007,0,7,#,0.005
1990,0720140,07,504,01,0,13,#,0.08,#,0.16,999,7,#,0.12,<,0.003,#,0.007,0,7,#,0.005
1990,0820010,08,501,01,0,11,#,0.71,#,1.9,12,12,#,1.2,#,0.03,#,0.11,11,12,#,0.065
1990,0820020,08,501,02,0,11,#,0.73,#,2.5,12,12,#,1.3,#,0.03,#,0.13,11,12,#,0.069
1990,0820030,08,501,03,0,11,#,0.64,#,1.2,24,24,#,0.93,#,0.03,#,0.09,20,24,#,0.057
1990,0820040,08,501,04,0,11,#,0.59,#,1.1,12,12,#,0.9,#,0.02,#,0.08,10,12,#,0.054
1990,0820050,08,501,51,0,11,#,1,#,3.1,12,12,#,1.9,#,0.04,#,0.16,12,12,#,0.1
1990,0820060,08,501,52,0,11,#,0.59,#,1.5,12,12,#,0.98,#,0.03,#,0.08,9,12,#,0.055
1990,0820070,08,501,53,0,11,#,0.61,#,1.4,12,12,#,0.94,#,0.03,#,0.08,10,12,#,0.053
1990,0820080,08,501,54,0,11,#,0.57,#,1.1,12,12,#,0.89,#,0.03,#,0.08,11,12,#,0.055
1990,0820090,08,501,55,0,11,#,1,#,4.7,12,12,#,3.1,#,0.04,#,0.55,12,12,#,0.15
1990,0820100,08,501,56,0,11,#,1.6,#,3.6,12,12,#,2.5,#,0.06,#,0.16,12,12,#,0.11
1990,0820110,08,501,57,0,11,#,1,#,2.6,12,12,#,1.8,#,0.04,#,0.14,12,12,#,0.087
1990,0820120,08,501,58,0,11,#,1.2,#,3.7,12,12,#,2.5,#,0.04,#,0.14,12,12,#,0.085
1990,0820140,08,502,01,0,11,#,0.46,#,1.2,12,12,#,0.84,#,0.02,#,0.09,9,12,#,0.053
1990,0820150,08,502,02,0,11,#,0.5,#,1,12,12,#,0.81,#,0.02,#,0.1,10,12,#,0.061
1990,0820160,08,502,51,0,11,#,0.56,#,1.8,12,12,#,0.98,#,0.03,#,0.09,10,12,#,0.058
1990,0820170,08,502,52,0,11,#,2.5,#,5.8,12,12,#,4.2,#,0.04,#,0.14,12,12,#,0.077
1990,0820180,08,502,53,0,11,#,0.62,#,2.1,12,12,#,1.1,#,0.02,#,0.14,11,12,#,0.068
1990,0820190,08,503,01,0,11,#,0.61,#,1,12,12,#,0.86,#,0.02,#,0.09,10,12,#,0.062
1990,0820200,08,503,02,0,11,#,0.53,#,1.1,12,12,#,0.83,#,0.03,#,0.08,10,12,#,0.059
1990,0820210,08,503,51,0,11,#,0.67,#,1.1,12,12,#,0.91,#,0.03,#,0.1,10,12,#,0.061
1990,0820220,08,503,52,0,11,#,0.48,#,1.1,12,12,#,0.84,#,0.03,#,0.09,11,12,#,0.061
1990,0920030,09,511,01,0,11,#,0.24,#,0.6,4,7,#,0.42,#,0.015,#,0.046,2,8,#,0.026
1990,0920030,09,511,01,0,12,#,0.19,#,0.8,9,14,#,0.47,#,0.019,#,0.073,4,16,#,0.032
1990,0920030,09,511,01,0,13,#,0.29,#,0.72,5,7,#,0.49,#,0.016,#,0.1,3,8,#,0.047
1990,0920040,09,511,51,0,11,#,0.15,#,0.83,4,8,#,0.41,#,0.016,#,0.047,1,8,#,0.026
1990,0920050,09,511,52,0,11,#,0.26,#,0.62,5,8,#,0.44,#,0.018,#,0.047,2,8,#,0.027
1990,0920060,09,511,53,0,11,#,0.21,#,0.61,3,8,#,0.4,#,0.015,#,0.052,2,8,#,0.028
1990,0920070,09,511,54,0,11,#,0.23,#,0.82,6,8,#,0.53,#,0.017,#,0.047,2,8,#,0.027
1990,0920080,09,511,55,0,11,#,0.18,#,0.99,5,8,#,0.49,#,0.01,#,0.046,1,8,#,0.025
1990,0920090,09,511,56,0,11,#,0.19,#,1,3,8,#,0.49,#,0.014,#,0.048,1,8,#,0.025
1990,0920100,09,512,01,0,11,#,0.11,#,0.33,999,7,#,0.22,#,0.004,#,0.007,7,8,#,0.006
1990,0920110,09,512,51,0,11,#,0.16,#,0.62,999,8,#,0.29,#,0.005,#,0.009,7,8,#,0.007
1990,0920120,09,512,52,0,11,#,0.12,#,0.52,999,8,#,0.27,#,0.005,#,0.012,7,8,#,0.008
1990,0920130,09,512,53,0,11,#,0.09,#,0.6,999,8,#,0.25,#,0.005,#,0.009,7,8,#,0.007
1990,0920140,09,512,54,0,11,#,0.1,#,0.61,999,8,#,0.35,#,0.006,#,0.013,8,8,#,0.008
1990,0920150,09,512,55,0,11,#,0.08,#,0.38,999,8,#,0.26,#,0.004,#,0.008,6,8,#,0.007
1990,0920160,09,512,56,0,11,#,0.09,#,0.5,999,8,#,0.3,#,0.005,#,0.009,7,8,#,0.007
1990,1020080,10,501,01,0,11,#,0.1,#,0.34,999,6,#,0.19,#,0.007,#,0.013,1,6,#,0.009
1990,1020140,10,502,01,0,11,#,0.1,#,0.25,999,6,#,0.18,#,0.011,#,0.019,6,6,#,0.016
1990,1220010,12,501,01,0,11,#,0.92,#,3.8,24,24,#,2.3,#,0.037,#,0.19,24,24,#,0.1
1990,1220020,12,501,51,0,11,#,2,#,8,24,24,#,4,#,0.06,#,0.33,24,24,#,0.15
1990,1220030,12,501,52,0,11,#,0.66,#,2.9,24,24,#,1.8,#,0.036,#,0.18,24,24,#,0.089
1990,1220040,12,501,53,0,11,#,0.48,#,2,24,24,#,1.2,#,0.028,#,0.11,23,24,#,0.06
1990,1220050,12,502,01,0,11,#,1.8,#,7.6,24,24,#,4.3,#,0.22,#,0.75,24,24,#,0.44
1990,1220060,12,502,51,0,11,#,2.8,#,9.6,24,24,#,6.2,#,0.2,#,0.81,24,24,#,0.56
1990,1220070,12,502,52,0,11,#,1.4,#,8,24,24,#,3.4,#,0.15,#,0.58,24,24,#,0.26
1990,1220080,12,502,53,0,11,#,1.2,#,5.8,24,24,#,3.4,#,0.18,#,0.57,24,24,#,0.33
1990,1620010,16,501,01,0,11,<,0.05,#,0.22,999,6,#,0.1,<,0.003,#,0.009,0,6,#,0.006
1990,1620020,16,501,51,0,11,<,0.05,#,0.14,999,4,#,0.09,<,0.003,#,0.012,1,4,#,0.008
1990,1720030,17,502,01,0,11,#,0.38,#,1,7,12,#,0.71,#,0.044,#,0.16,10,12,#,0.082
1990,1720040,17,502,51,0,11,#,0.37,#,1.2,10,12,#,0.84,#,0.059,#,0.15,12,12,#,0.087
1990,1720050,17,502,52,0,11,#,0.36,#,1.4,10,12,#,0.87,#,0.047,#,0.16,11,12,#,0.085
1990,1720080,17,503,51,0,11,#,0.4,#,1,8,12,#,0.68,#,0.019,#,0.15,9,12,#,0.076
1990,1720090,17,504,01,0,11,#,0.28,#,1.5,10,12,#,0.85,#,0.07,#,0.12,12,12,#,0.089
1990,1720100,17,504,51,0,11,#,0.51,#,3.1,11,12,#,1.5,#,0.098,#,0.29,12,12,#,0.15
1990,1720110,17,504,52,0,11,#,0.36,#,1.2,11,12,#,0.82,#,0.066,#,0.31,12,12,#,0.11
1990,1820030,18,501,01,0,11,#,0.39,#,0.9,3,6,#,0.63,#,0.054,#,0.08,6,6,#,0.071
1990,1820030,18,501,01,0,13,#,0.52,#,0.93,3,6,#,0.68,#,0.055,#,0.1,6,6,#,0.076
1990,1820040,18,501,51,0,11,#,0.51,#,0.8,4,6,#,0.69,#,0.058,#,0.095,6,6,#,0.076
1990,1820050,18,502,01,0,11,#,0.56,#,0.96,5,6,#,0.72,#,0.052,#,0.077,6,6,#,0.071
1990,1820060,18,502,02,0,11,#,0.67,#,0.92,6,6,#,0.78,#,0.045,#,0.098,5,6,#,0.077
1990,1820060,18,502,02,0,12,#,0.66,#,0.99,6,6,#,0.82,#,0.056,#,0.098,6,6,#,0.081
1990,1820070,18,502,03,0,11,#,1.1,#,2.2,6,6,#,1.6,#,0.043,#,0.12,5,6,#,0.092
1990,1820070,18,502,03,0,13,#,1.1,#,2.1,6,6,#,1.6,#,0.038,#,0.12,5,6,#,0.091
1990,1820080,18,502,04,0,11,#,0.65,#,2.2,6,6,#,1.5,#,0.063,#,0.12,6,6,#,0.093
1990,1820090,18,502,51,0,11,#,0.69,#,0.84,6,6,#,0.79,#,0.036,#,0.1,5,6,#,0.082
1990,1820100,18,502,52,0,11,#,0.89,#,2,6,6,#,1.3,#,0.044,#,0.1,5,6,#,0.083
1990,1820150,18,504,01,0,11,#,0.22,#,0.67,1,6,#,0.39,#,0.019,#,0.034,0,6,#,0.027
1990,1820160,18,504,02,0,11,#,0.19,#,0.65,1,6,#,0.39,#,0.025,#,0.075,1,6,#,0.039
1990,1820160,18,504,02,0,13,#,0.13,#,0.72,2,6,#,0.41,#,0.03,#,0.051,2,6,#,0.041
1990,1820170,18,504,03,0,11,#,0.14,#,0.72,1,6,#,0.36,#,0.014,#,0.03,0,6,#,0.021
1990,1820180,18,504,04,0,11,#,0.12,#,0.69,1,6,#,0.37,#,0.014,#,0.036,0,6,#,0.022
1990,1820180,18,504,04,0,12,#,0.3,#,0.67,1,6,#,0.48,#,0.02,#,0.062,1,6,#,0.033
1990,1820190,18,504,05,0,11,#,0.14,#,0.76,2,6,#,0.42,#,0.014,#,0.051,1,6,#,0.027
1990,1820200,18,504,06,0,11,#,0.26,#,0.96,3,6,#,0.6,#,0.038,#,0.06,2,6,#,0.048
1990,1820210,18,504,07,0,11,#,0.26,#,0.88,4,6,#,0.59,#,0.041,#,0.077,1,6,#,0.05
1990,1820210,18,504,07,0,13,#,0.39,#,0.89,4,6,#,0.65,#,0.047,#,0.072,4,6,#,0.054
1990,2020010,20,501,01,0,11,#,0.5,#,2.7,9,11,#,1.4,#,0.046,#,0.33,10,11,#,0.13
1990,2020010,20,501,01,0,13,#,0.61,#,1.3,4,4,#,1,#,0.063,#,0.29,4,4,#,0.12
1990,2020020,20,501,02,0,11,#,0.38,#,2.8,11,12,#,1.3,#,0.057,#,0.31,12,12,#,0.12
1990,2020020,20,501,02,0,13,#,0.88,#,1.3,4,4,#,1.1,#,0.063,#,0.29,4,4,#,0.13
1990,2020030,20,501,03,0,11,#,0.78,#,4.5,11,11,#,1.6,#,0.049,#,0.44,10,11,#,0.14
1990,2020030,20,501,03,0,13,#,0.75,#,1.9,12,12,#,1.2,#,0.057,#,0.26,12,12,#,0.13
1990,2020160,20,511,01,0,11,<,0.05,#,0.51,999,12,#,0.19,<,0.003,#,0.024,7,12,#,0.008
1990,2020170,20,512,01,0,11,<,0.05,#,0.55,999,12,#,0.18,<,0.003,#,0.027,4,12,#,0.01
1990,2020180,20,513,01,0,11,<,0.05,#,0.48,999,12,#,0.18,<,0.003,#,0.031,6,12,#,0.012
1990,2020210,20,513,51,0,11,<,0.05,#,0.59,999,8,#,0.18,<,0.003,#,0.022,2,8,#,0.009
1990,2020210,20,513,51,0,13,#,0.36,#,1,999,8,#,0.57,<,0.003,#,0.022,5,8,#,0.013
1990,2020190,20,514,01,0,11,#,0.08,#,0.43,999,12,#,0.17,<,0.003,#,0.01,1,12,#,0.005
1990,2020230,20,514,02,0,11,#,0.06,#,0.49,999,12,#,0.19,<,0.003,#,0.01,2,12,#,0.006
1990,2020230,20,514,02,0,13,#,0.06,#,0.67,999,12,#,0.31,<,0.003,#,0.005,0,12,#,0.004
1990,2020200,20,514,51,0,11,#,0.14,#,0.38,999,12,#,0.23,#,0.003,#,0.013,7,12,#,0.006
1990,2520010,25,501,01,0,11,#,0.18,#,0.35,11,12,#,0.3,#,0.003,#,0.021,2,12,#,0.009
1990,2520020,25,501,02,0,11,#,0.19,#,0.4,11,12,#,0.33,#,0.007,#,0.022,7,12,#,0.013
1990,2520030,25,501,03,0,11,#,0.19,#,0.37,10,12,#,0.3,#,0.005,#,0.012,1,12,#,0.008
1990,2520040,25,501,04,0,11,#,0.2,#,0.48,11,12,#,0.31,#,0.004,#,0.027,4,12,#,0.01
1990,2520050,25,501,51,0,11,#,0.15,#,0.35,9,12,#,0.26,#,0.004,#,0.011,1,12,#,0.007
1990,2520060,25,501,52,0,11,#,0.14,#,0.34,9,12,#,0.24,#,0.004,#,0.01,0,12,#,0.006
1990,2520070,25,501,53,0,11,#,0.15,#,0.33,9,12,#,0.26,#,0.004,#,0.013,1,12,#,0.007
1990,2520080,25,501,54,0,11,#,0.2,#,0.36,10,12,#,0.29,#,0.003,#,0.013,1,12,#,0.007
1990,2520090,25,501,55,0,11,#,0.15,#,0.45,10,12,#,0.26,#,0.005,#,0.012,1,12,#,0.008
1990,2520100,25,501,56,0,11,#,0.15,#,0.39,10,12,#,0.27,#,0.004,#,0.015,5,12,#,0.009
1990,2520110,25,501,57,0,11,#,0.16,#,0.35,9,12,#,0.26,#,0.004,#,0.01,0,12,#,0.007
1990,2520120,25,501,58,0,11,#,0.16,#,0.38,10,12,#,0.29,#,0.007,#,0.02,8,12,#,0.012
1990,2520130,25,501,59,0,11,#,0.15,#,0.33,10,12,#,0.26,#,0.005,#,0.015,3,12,#,0.009
1990,2520140,25,501,60,0,11,#,0.19,#,0.36,10,12,#,0.29,#,0.003,#,0.013,1,12,#,0.007
1990,2520150,25,501,61,0,11,#,0.17,#,0.43,11,12,#,0.31,#,0.008,#,0.022,7,12,#,0.013
1990,2520160,25,501,62,0,11,#,0.16,#,0.37,9,12,#,0.26,#,0.005,#,0.013,1,12,#,0.008
1990,2520170,25,501,63,0,11,#,0.15,#,0.34,9,12,#,0.25,#,0.004,#,0.009,0,12,#,0.007
1990,2520180,25,501,64,0,11,#,0.16,#,0.45,9,12,#,0.27,#,0.006,#,0.013,5,12,#,0.009
1990,2520190,25,501,65,0,11,#,0.16,#,0.41,9,12,#,0.25,#,0.005,#,0.01,0,12,#,0.007
1990,2520200,25,501,66,0,11,#,0.15,#,0.34,10,12,#,0.28,#,0.004,#,0.01,0,12,#,0.007
1990,2520210,25,501,67,0,11,#,0.18,#,0.38,10,12,#,0.29,#,0.004,#,0.014,2,12,#,0.008
1990,2520220,25,501,68,0,11,#,0.17,#,0.47,10,12,#,0.3,#,0.007,#,0.035,4,12,#,0.011
1990,2520230,25,501,69,0,11,#,0.17,#,0.35,10,12,#,0.27,#,0.006,#,0.011,2,12,#,0.008
1990,2520240,25,501,70,0,11,#,0.16,#,0.34,10,12,#,0.28,#,0.006,#,0.012,1,12,#,0.008
1990,2520250,25,501,71,0,11,#,0.18,#,0.57,11,12,#,0.35,#,0.006,#,0.045,8,12,#,0.016
1990,2520260,25,501,72,0,11,#,0.18,#,0.34,10,12,#,0.28,#,0.006,#,0.013,4,12,#,0.009
1990,2520270,25,501,73,0,11,#,0.16,#,0.36,10,12,#,0.29,#,0.006,#,0.016,2,12,#,0.009
1990,2520280,25,501,74,0,11,#,0.18,#,0.71,11,12,#,0.37,#,0.007,#,0.08,6,12,#,0.018
1990,2520350,25,502,01,0,11,#,0.21,#,0.55,12,12,#,0.35,#,0.005,#,0.036,8,12,#,0.014
1990,2520360,25,502,02,0,11,#,0.33,#,0.6,12,12,#,0.43,#,0.007,#,0.03,10,12,#,0.019
1990,2520370,25,502,03,0,11,#,0.28,#,0.48,12,12,#,0.38,#,0.011,#,0.036,12,12,#,0.022
1990,2520380,25,502,04,0,11,#,0.47,#,1.1,12,12,#,0.81,#,0.045,#,0.11,12,12,#,0.078
1990,2520390,25,502,51,0,11,#,0.2,#,0.46,11,12,#,0.34,#,0.008,#,0.05,11,12,#,0.019
1990,2520400,25,502,52,0,11,#,0.2,#,0.54,10,12,#,0.32,#,0.008,#,0.078,10,12,#,0.019
1990,2520410,25,502,53,0,11,#,0.22,#,0.48,12,12,#,0.35,#,0.01,#,0.057,11,12,#,0.019
1990,2520420,25,502,54,0,11,#,0.18,#,0.46,10,12,#,0.31,#,0.01,#,0.023,11,12,#,0.016
1990,2520430,25,502,55,0,11,#,0.23,#,0.43,12,12,#,0.34,#,0.009,#,0.027,11,12,#,0.019
1990,2520440,25,502,56,0,11,#,0.21,#,0.42,12,12,#,0.33,#,0.011,#,0.029,12,12,#,0.018
1990,2520450,25,502,57,0,11,#,0.21,#,0.46,12,12,#,0.35,#,0.01,#,0.034,11,12,#,0.022
1990,2520460,25,502,58,0,11,#,0.24,#,0.45,12,12,#,0.38,#,0.009,#,0.042,11,12,#,0.024
1990,2520470,25,502,59,0,11,#,0.33,#,0.7,12,12,#,0.44,#,0.013,#,0.058,12,12,#,0.032
1990,2520480,25,502,60,0,11,#,0.27,#,0.48,12,12,#,0.39,#,0.013,#,0.034,12,12,#,0.025
1990,2520490,25,502,61,0,11,#,0.29,#,0.47,12,12,#,0.37,#,0.007,#,0.034,11,12,#,0.022
1990,2520500,25,502,62,0,11,#,0.32,#,0.58,12,12,#,0.41,#,0.011,#,0.048,12,12,#,0.029
1990,2520510,25,502,63,0,11,#,0.28,#,0.48,12,12,#,0.39,#,0.012,#,0.051,12,12,#,0.026
1990,2520520,25,502,64,0,11,#,0.34,#,0.54,12,12,#,0.44,#,0.012,#,0.038,12,12,#,0.025
1990,2520530,25,502,65,0,11,#,0.28,#,0.45,12,12,#,0.37,#,0.01,#,0.031,11,12,#,0.021
1990,3120120,31,503,01,0,11,#,0.28,#,0.74,7,12,#,0.46,#,0.018,#,0.073,19,24,#,0.041
1990,3120120,31,503,01,0,13,#,0.12,#,0.44,1,12,#,0.22,#,0.011,#,0.068,3,24,#,0.026
1990,3120130,31,503,02,0,11,#,0.3,#,0.67,9,12,#,0.5,#,0.027,#,0.07,10,12,#,0.048
1990,3120130,31,503,02,0,13,#,0.18,#,0.46,2,12,#,0.29,#,0.024,#,0.11,9,12,#,0.04
1990,3120140,31,503,03,0,11,#,0.39,#,1.1,11,12,#,0.62,#,0.022,#,0.13,18,24,#,0.051
1990,3120140,31,503,03,0,13,#,0.26,#,0.77,9,12,#,0.5,#,0.02,#,0.63,19,24,#,0.1
1990,3120150,31,503,04,0,11,#,0.42,#,1.4,12,12,#,0.95,#,0.031,#,0.18,24,24,#,0.089
1990,3120150,31,503,04,0,13,#,0.39,#,0.95,11,12,#,0.66,#,0.031,#,0.13,24,24,#,0.07
1990,3120240,31,503,52,0,11,#,0.29,#,1.2,8,12,#,0.54,#,0.02,#,0.13,11,12,#,0.054
