西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1973,0210071,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.00,#,3.60,2,4,#,1.00,#,3.60,2,4,#,2.40,#,2.40,#,2.90,<,0.50,<,0.50,999,4,<,0.50,<,0.50,999,4,<,0.50,<,0.50,<,0.50,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1973,0210081,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.00,#,5.00,2,4,#,1.00,#,5.00,2,4,#,2.60,#,2.10,#,3.10,<,0.50,<,0.50,999,4,<,0.50,<,0.50,999,4,<,0.50,<,0.50,<,0.50,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1973,0210091,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.90,#,3.10,3,4,#,1.90,#,3.10,3,4,#,2.70,#,3.00,#,3.10,<,0.50,<,0.50,999,4,<,0.50,<,0.50,999,4,<,0.50,<,0.50,<,0.50,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1973,0210101,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.00,#,4.10,3,4,#,1.00,#,4.10,3,4,#,2.80,#,3.10,#,3.30,<,0.50,<,0.50,999,4,<,0.50,<,0.50,999,4,<,0.50,<,0.50,<,0.50,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1973,0210161,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.50,#,3.50,18,20,#,1.20,#,2.70,5,5,#,1.90,#,2.00,#,2.10,#,0.50,#,4.40,999,20,#,0.90,#,3.30,999,5,#,1.60,#,1.40,#,1.40,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1973,0210171,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.50,#,6.70,13,20,#,0.90,#,4.40,3,5,#,2.70,#,3.10,#,3.40,#,0.70,#,7.80,999,20,#,0.90,#,5.10,999,5,#,2.60,#,3.00,#,3.10,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1973,0210181,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,0.70,#,4.10,5,20,#,1.10,#,3.30,2,5,#,1.90,#,1.40,#,2.30,#,1.00,#,14.00,999,20,#,1.30,#,10.00,999,5,#,3.90,#,2.80,#,4.00,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1973,0210191,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.20,#,5.20,5,20,#,1.70,#,3.10,1,5,#,2.40,#,2.60,#,2.80,#,1.40,#,14.00,999,20,#,2.50,#,11.00,999,5,#,4.50,#,3.00,#,3.40,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1973,0210201,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,<,0.50,#,5.50,13,24,#,0.60,#,4.20,5,6,#,2.60,#,2.40,#,3.70,#,1.00,#,15.00,999,24,#,1.50,#,8.60,999,6,#,3.80,#,2.30,#,5.70,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
1973,0210211,,,,0,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,#,1.40,#,15.00,6,24,#,1.80,#,7.40,1,6,#,3.00,#,2.10,#,2.70,#,2.00,#,14.00,999,24,#,2.40,#,9.20,999,6,#,4.70,#,3.60,#,6.70,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,999,999,E,99999
