西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
1980,0110114,01,005,01,0,#,7,#,7.9,0,12,#,9.4,#,15,0,12,#,12,<,0.5,#,1.6,0,12,<,0.5,#,1.6,0,12,#,0.9,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,32,1,12,#,6,#,230,#,11000,4,6,#,3100,E,99999,E,99999,999,999,E,99999
1980,0110124,01,005,51,0,#,6.8,#,8.5,0,12,#,9.6,#,14,0,12,#,12,<,0.5,#,1.4,0,12,<,0.5,#,1.4,0,12,#,0.8,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,34,1,12,#,6,#,23,#,4900,2,12,#,730,E,99999,E,99999,999,999,E,99999
1980,0110134,01,006,01,0,#,6.7,#,8,0,12,#,7.9,#,13,0,12,#,10,#,0.5,#,1.9,0,12,#,0.5,#,1.4,0,6,#,0.8,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,98,2,12,#,20,#,110,#,1500,1,10,#,630,E,99999,E,99999,999,999,E,99999
1980,0110144,01,006,51,0,#,6.9,#,8.9,1,12,#,10,#,15,0,12,#,12,<,0.5,#,1.9,0,12,<,0.5,#,1.9,0,12,#,0.9,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,40,2,12,#,12,#,330,#,170000,10,12,#,23000,E,99999,E,99999,999,999,E,99999
1980,0110154,01,007,01,0,#,6.8,#,9.2,5,64,#,6.7,#,15,0,64,#,11,#,0.5,#,5.4,7,64,#,0.8,#,3,0,12,#,1.7,#,1.5,#,2.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,88,16,64,#,19,#,2300,#,350000,54,64,#,52000,E,99999,E,99999,999,999,E,99999
1980,0110164,01,007,51,0,#,6.7,#,8.9,3,48,#,7.6,#,13,0,48,#,10,<,0.5,#,7.5,2,48,#,0.6,#,2.4,0,12,#,1.5,#,1.5,#,1.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,100,8,48,#,19,#,230,#,240000,26,48,#,27000,E,99999,E,99999,999,999,E,99999
1980,0110174,01,007,52,0,#,6.9,#,9,2,12,#,9.9,#,15,0,12,#,12,#,0.6,#,4.3,2,12,#,0.6,#,4.3,2,12,#,1.7,#,1.3,#,1.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,4,#,95,2,12,#,20,#,7000,#,700000,12,12,#,86000,E,99999,E,99999,999,999,E,99999
1980,0110184,01,007,53,0,#,6.9,#,8.3,0,34,#,8.2,#,13,0,34,#,11,#,0.5,#,4.7,7,34,#,0.7,#,3.3,1,6,#,1.3,#,1,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,19,0,34,#,5,#,750,#,11000,9,31,#,4700,E,99999,E,99999,999,999,E,99999
1980,0110194,01,007,54,0,#,7.2,#,8.1,0,26,#,7.8,#,13,0,26,#,11,#,0.8,#,3.9,1,26,#,1,#,2.4,0,2,#,1.7,#,1.7,#,2.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,17,0,26,#,5,#,3300,#,98000,20,26,#,32000,E,99999,E,99999,999,999,E,99999
1980,0110204,01,008,01,0,#,7.1,#,7.8,0,6,#,9,#,13,0,6,#,11,#,0.5,#,0.8,0,6,#,0.5,#,0.8,0,6,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,19,0,6,#,5,#,0,#,43,0,6,#,21,E,99999,E,99999,999,999,E,99999
1980,0110214,01,008,51,0,#,7,#,7.5,0,12,#,9.6,#,14,0,12,#,12,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,30,1,12,#,7,#,23,#,2400,4,12,#,350,E,99999,E,99999,999,999,E,99999
1980,0110224,01,009,01,0,#,7,#,7.6,0,48,#,8.8,#,15,0,48,#,12,<,0.5,#,1.6,0,48,#,0.5,#,1.2,0,12,#,0.8,#,0.8,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,27,2,48,#,7,#,23,#,24000,9,48,#,910,E,99999,E,99999,999,999,E,99999
1980,0110234,01,010,01,0,#,6.8,#,7.6,0,48,#,7.9,#,14,0,48,#,11,<,0.5,#,3.7,4,48,#,0.8,#,2.8,0,12,#,1.5,#,1.1,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,5,#,150,26,48,#,39,#,330,#,350000,31,48,#,37000,E,99999,E,99999,999,999,E,99999
1980,0110244,01,010,02,0,#,6.8,#,7.6,0,12,#,9.5,#,14,0,12,#,12,<,0.5,#,10,2,12,<,0.5,#,10,2,12,#,2.3,#,1.1,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,13,0,12,#,7,#,1300,#,240000,7,12,#,48000,E,99999,E,99999,999,999,E,99999
1980,0110254,01,010,03,0,#,6.8,#,8.1,0,48,#,7.7,#,14,0,48,#,11,<,0.5,#,19,13,48,#,0.7,#,12,3,12,#,3.1,#,1.3,#,2.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,42,4,48,#,13,#,330,#,2400000,28,48,#,130000,E,99999,E,99999,999,999,E,99999
1980,0110264,01,010,51,0,#,6.9,#,7.5,0,12,#,9.7,#,15,0,12,#,12,<,0.5,#,4.2,1,12,<,0.5,#,4.2,1,12,#,1.4,#,1.1,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,18,0,12,#,8,#,49,#,35000,5,12,#,10000,E,99999,E,99999,999,999,E,99999
1980,0110274,01,010,52,0,#,7.2,#,7.7,0,5,#,9,#,12,0,5,#,10,#,0.7,#,1.3,0,5,#,0.7,#,1.3,0,5,#,0.9,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,16,0,5,#,6,#,36,#,1500,0,5,#,610,E,99999,E,99999,999,999,E,99999
1980,0110294,01,011,01,0,#,6.8,#,8.7,1,24,#,8,#,14,0,24,#,11,<,0.5,#,1.6,0,24,#,0.5,#,1.5,0,12,#,0.9,#,1.1,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,110,3,24,#,18,#,790,#,220000,23,24,#,43000,E,99999,E,99999,999,999,E,99999
1980,0110304,01,012,01,0,#,6.8,#,7.7,0,48,#,7.3,#,14,0,48,#,11,<,0.5,#,11,6,48,#,0.8,#,6,2,12,#,1.9,#,1.4,#,1.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,130,10,48,#,22,#,790,#,3500000,43,48,#,270000,E,99999,E,99999,999,999,E,99999
1980,0110314,01,013,01,0,#,6.8,#,8.9,5,48,#,5.7,#,13,0,48,#,9.8,<,0.5,#,2.1,0,48,#,0.6,#,1.5,0,12,#,1.1,#,1,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,15,0,48,#,6,#,130,#,54000,12,48,#,7600,E,99999,E,99999,999,999,E,99999
1980,0110324,01,014,01,0,#,7,#,7.7,0,4,#,9.4,#,11,0,4,#,10,#,0.5,#,0.9,0,4,#,0.5,#,0.9,0,4,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,2,0,4,#,1,#,23,#,2400,1,4,#,700,E,99999,E,99999,999,999,E,99999
1980,0110334,01,015,01,0,#,6.8,#,7.4,0,12,#,9.2,#,15,0,12,#,12,#,1.6,#,7.2,8,12,#,1.6,#,7.2,8,12,#,3.6,#,3.6,#,4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,31,1,12,#,10,#,23000,#,9200000,12,12,#,1300000,E,99999,E,99999,999,999,E,99999
1980,0110344,01,016,01,0,#,6.7,#,7.5,0,12,#,8.1,#,13,0,12,#,11,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.6,#,0.6,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,24,0,12,#,8,#,330,#,79000,12,12,#,9000,E,99999,E,99999,999,999,E,99999
1980,0110354,01,017,01,0,#,6.7,#,7.5,0,12,#,8.9,#,13,0,12,#,11,<,0.5,#,1.6,0,12,<,0.5,#,1.6,0,12,#,0.8,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,59,2,12,#,19,#,330,#,14000,8,12,#,3700,E,99999,E,99999,999,999,E,99999
1980,0110364,01,018,01,0,#,6.7,#,8.4,0,24,#,6.8,#,14,0,24,#,11,#,0.5,#,4.6,3,24,#,0.7,#,4.6,2,12,#,1.9,#,1.7,#,2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,150,6,24,#,23,#,1300,#,79000,11,24,#,16000,E,99999,E,99999,999,999,E,99999
1980,0110374,01,018,51,0,#,6.7,#,7.6,0,12,#,8.5,#,12,0,12,#,11,<,0.5,#,1.3,0,12,<,0.5,#,1.3,0,12,#,0.8,#,0.7,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,63,4,12,#,20,#,110,#,14000,4,12,#,4300,E,99999,E,99999,999,999,E,99999
1980,0110384,01,019,01,0,#,6.5,#,7.4,0,12,#,8.7,#,14,0,12,#,11,<,0.5,#,1.7,1,12,<,0.5,#,1.7,1,12,#,0.7,#,0.5,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,8,0,12,#,3,#,14,#,2400,8,12,#,640,E,99999,E,99999,999,999,E,99999
1980,0110394,01,020,01,0,#,6.6,#,7.6,0,12,#,9,#,12,0,12,#,10,#,0.5,#,1.8,0,12,#,0.5,#,1.7,0,6,#,1,#,0.9,#,1.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,61,6,12,#,27,#,150,#,930,0,12,#,450,E,99999,E,99999,999,999,E,99999
1980,0110404,01,021,01,0,#,6.7,#,7.8,0,12,#,8.5,#,12,0,12,#,10,#,0.5,#,1.6,0,12,#,0.5,#,1.5,0,6,#,0.8,#,0.8,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,15,0,12,#,4,#,36,#,54000,7,12,#,13000,E,99999,E,99999,999,999,E,99999
1980,0110414,01,022,01,0,#,6.7,#,7.8,0,6,#,8.6,#,11,0,6,#,10,#,0.5,#,0.9,0,6,#,0.5,#,0.9,0,6,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,5,0,6,#,2,#,3.6,#,240,0,6,#,79,E,99999,E,99999,999,999,E,99999
1980,0110424,01,023,01,0,#,6.6,#,7.2,0,12,#,7.4,#,11,1,12,#,9.1,#,0.5,#,3.3,2,12,#,0.7,#,3.1,1,6,#,1.8,#,1.7,#,1.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,160,3,12,#,38,#,200,#,24000,8,11,#,6800,E,99999,E,99999,999,999,E,99999
1980,0110434,01,024,01,0,#,6.7,#,7.7,0,54,#,8,#,14,0,54,#,11,<,0.5,#,2.4,0,54,#,0.5,#,1.6,0,15,#,1,#,0.9,#,1.3,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,83,9,54,#,14,#,3.6,#,35000,4,54,#,2700,E,99999,E,99999,999,999,E,99999
1980,0110444,01,024,51,0,#,6.6,#,7.7,0,48,#,7.9,#,15,0,48,#,11,<,0.5,#,2.5,0,48,#,0.6,#,1.6,0,12,#,0.9,#,0.8,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,130,9,48,#,18,#,23,#,4900,0,48,#,590,E,99999,E,99999,999,999,E,99999
1980,0110454,01,024,52,0,#,6.5,#,7.6,0,82,#,6.8,#,14,0,82,#,10,<,0.5,#,2.6,0,82,#,0.5,#,2.1,0,15,#,1.4,#,1.4,#,1.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,68,16,82,#,14,#,91,#,24000,15,82,#,3500,E,99999,E,99999,999,999,E,99999
1980,0110464,01,024,53,0,#,6.6,#,7.3,0,12,#,8.2,#,12,0,12,#,10,#,0.7,#,2.5,0,12,#,1.1,#,2.3,0,6,#,1.7,#,1.6,#,2.1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,63,3,12,#,22,#,430,#,11000,3,12,#,4300,E,99999,E,99999,999,999,E,99999
1980,0110474,01,024,54,0,#,6.5,#,7.8,0,24,#,8,#,14,0,24,#,11,#,0.5,#,2.6,0,24,#,0.6,#,2.6,0,16,#,1.3,#,1.3,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,170,4,24,#,23,#,91,#,17000,3,24,#,2800,E,99999,E,99999,999,999,E,99999
1980,0110484,01,025,01,0,#,7,#,7.8,0,4,#,9.4,#,13,0,4,#,10,#,0.5,#,0.6,0,4,#,0.5,#,0.6,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,45,1,4,#,12,#,23,#,240,3,4,#,150,E,99999,E,99999,999,999,E,99999
1980,0110494,01,026,01,0,#,7.1,#,7.7,0,4,#,8.8,#,13,0,4,#,10,#,0.5,#,0.8,0,4,#,0.5,#,0.8,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,54,1,4,#,14,#,36,#,460,0,4,#,180,E,99999,E,99999,999,999,E,99999
1980,0110504,01,027,01,0,#,7,#,8.7,1,8,#,8,#,13,0,8,#,10,#,0.6,#,1.1,0,8,#,0.6,#,1,0,4,#,0.7,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,56,2,8,#,12,#,36,#,4600,0,8,#,1200,E,99999,E,99999,999,999,E,99999
1980,0110514,01,028,01,0,#,6.8,#,7.9,0,6,#,9.2,#,13,0,6,#,11,#,0.5,#,0.8,0,6,#,0.5,#,0.8,0,6,#,0.6,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,18,0,6,#,5,#,0,#,43,0,6,#,15,E,99999,E,99999,999,999,E,99999
1980,0110524,01,029,01,0,#,6.8,#,7.9,0,12,#,7.9,#,15,0,12,#,12,<,0.5,#,2.1,1,12,<,0.5,#,2.1,1,12,#,0.9,#,0.7,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,150,2,12,#,21,#,33,#,17000,7,12,#,4800,E,99999,E,99999,999,999,E,99999
1980,0110534,01,030,01,0,#,6.8,#,7.7,0,24,#,7.7,#,14,0,24,#,11,<,0.5,#,1.2,0,24,#,0.5,#,1.1,0,12,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,81,5,24,#,15,#,33,#,24000,3,24,#,3200,E,99999,E,99999,999,999,E,99999
1980,0110544,01,031,01,0,#,7,#,7.8,0,4,#,8.6,#,14,0,4,#,11,#,0.5,#,1,0,4,#,0.5,#,1,0,4,#,0.7,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,45,1,4,#,12,#,0,#,1100,1,4,#,280,E,99999,E,99999,999,999,E,99999
1980,0110554,01,032,01,0,#,6.9,#,7.7,0,4,#,9.4,#,14,0,4,#,11,#,0.5,#,0.9,0,4,#,0.5,#,0.9,0,4,#,0.7,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,6,0,4,#,2,#,0,#,23,0,4,#,12,E,99999,E,99999,999,999,E,99999
1980,0110564,01,033,01,0,#,6.8,#,9,3,48,#,8,#,15,0,48,#,11,<,0.5,#,1.6,0,48,#,0.5,#,1.3,0,12,#,0.8,#,0.8,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,52,4,48,#,10,#,130,#,92000,26,48,#,6500,E,99999,E,99999,999,999,E,99999
1980,0110574,01,033,51,0,#,6.7,#,8.1,0,12,#,9.1,#,15,0,12,#,12,<,0.5,#,1.1,0,12,<,0.5,#,1.1,0,12,#,0.7,#,0.6,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,38,1,12,#,10,#,130,#,4900,5,12,#,1700,E,99999,E,99999,999,999,E,99999
1980,0110584,01,034,01,0,#,7,#,7.5,0,6,#,8.9,#,13,0,6,#,10,#,0.5,#,2.9,5,6,#,0.5,#,2.9,5,6,#,1.4,#,1.3,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,15,0,6,#,7,#,920,#,7900,6,6,#,4200,E,99999,E,99999,999,999,E,99999
1980,0110594,01,035,01,0,#,7,#,7.9,0,6,#,7.1,#,12,1,6,#,9.1,#,1.2,#,4.2,2,6,#,1.2,#,4.2,2,6,#,2.3,#,1.7,#,3.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,29,2,6,#,17,#,130,#,35000,3,6,#,8300,E,99999,E,99999,999,999,E,99999
1980,0110604,01,036,01,0,#,7,#,7.1,0,6,#,9.8,#,12,0,6,#,10,<,0.5,#,1.6,4,6,<,0.5,#,1.6,4,6,#,1.2,#,1.4,#,1.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,24,0,6,#,9,#,49,#,4900,5,6,#,1800,E,99999,E,99999,999,999,E,99999
1980,0110614,01,037,01,0,#,6.8,#,7.1,0,6,#,10,#,12,0,6,#,11,<,0.5,#,2.2,1,6,<,0.5,#,2.2,1,6,#,1.1,#,0.8,#,1.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,80,1,6,#,18,#,79,#,4900,2,6,#,1300,E,99999,E,99999,999,999,E,99999
1980,0110624,01,037,51,0,#,6.8,#,6.8,0,2,#,10,#,12,0,2,#,11,<,0.5,#,2.2,1,2,<,0.5,#,2.2,1,2,#,1.4,#,1.4,#,2.2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,2,0,2,#,2,#,20,#,2400,1,2,#,1200,E,99999,E,99999,999,999,E,99999
1980,0110634,01,038,01,0,#,6.8,#,7.2,0,12,#,9.4,#,12,0,12,#,10,#,0.6,#,3.8,1,12,#,0.6,#,3.2,1,6,#,1.7,#,1.6,#,2,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,3,#,28,1,12,#,11,#,21000,#,270000,12,12,#,130000,E,99999,E,99999,999,999,E,99999
