西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値
2002,0110140,01,005,02,0,#,7,#,8.2,0,12,#,9.1,#,14,0,12,#,12,<,0.5,#,1.2,0,12,<,0.5,#,1.2,0,12,#,0.7,#,0.6,#,0.8,#,1.1,#,6.8,999,12,#,1.1,#,6.8,999,12,#,2,#,1.4,#,1.8,<,1,#,210,2,12,#,22,#,70,#,5400,4,12,#,1200,E,99999,E,99999,999,999,E,99999
2002,0110130,01,005,52,0,#,7.1,#,7.9,0,12,#,9.5,#,15,0,12,#,12,<,0.5,#,1.2,0,12,<,0.5,#,1.2,0,12,#,0.7,#,0.6,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,210,1,12,#,21,#,33,#,9200,2,6,#,1900,N,0.5,N,0.5,999,2,N,0.5
2002,0110160,01,006,02,0,#,7.2,#,8.3,0,24,#,8,#,15,0,24,#,12,<,0.5,#,3.2,6,24,<,0.5,#,2.4,2,12,#,1.3,#,1.1,#,1.6,#,2.1,#,5.7,999,24,#,2.4,#,5.2,999,12,#,3.9,#,4.2,#,4.3,<,1,#,18,0,24,#,5,#,280,#,70000,20,24,#,12000,E,99999,E,99999,999,999,E,99999
2002,0114230,01,006,52,0,#,7.6,#,8.1,0,4,#,9.1,#,13,0,4,#,10,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,12,0,3,#,5,#,23,#,1400,2,4,#,740,E,99999,E,99999,999,999,E,99999
2002,0114400,01,006,53,0,#,7.6,#,8.1,0,4,#,8.5,#,11,0,4,#,9.5,<,0.5,#,0.6,0,4,<,0.5,#,0.6,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,6,0,4,#,3,#,13,#,330,0,4,#,150,E,99999,E,99999,999,999,E,99999
2002,0110170,01,007,01,0,#,7.2,#,7.8,0,24,#,7.3,#,15,0,24,#,11,#,0.9,#,5.2,5,24,#,1.3,#,4.4,3,12,#,2.3,#,2,#,2.1,#,3.4,#,6.1,999,24,#,3.8,#,6.1,999,12,#,4.7,#,4.7,#,4.8,#,1,#,17,0,24,#,6,#,790,#,540000,16,24,#,39000,E,99999,E,99999,999,999,E,99999
2002,0110180,01,007,51,0,#,7.1,#,7.8,0,24,#,8.1,#,14,0,24,#,10,#,0.7,#,4.3,4,24,#,0.9,#,3.3,1,12,#,2.1,#,2.1,#,2.5,#,3.1,#,6,999,24,#,3.7,#,5.5,999,12,#,4.5,#,4.3,#,5.2,#,2,#,24,0,24,#,8,#,330,#,49000,12,24,#,11000,E,99999,E,99999,999,999,E,99999
2002,0110190,01,007,52,0,#,7.4,#,8.8,2,12,#,9.6,#,15,0,12,#,12,#,1,#,2,0,12,#,1,#,2,0,12,#,1.6,#,1.5,#,1.9,#,1.8,#,5.5,999,12,#,1.8,#,5.5,999,12,#,4.1,#,4.2,#,4.7,#,2,#,13,0,12,#,6,#,1100,#,92000,6,12,#,23000,E,99999,E,99999,999,999,E,99999
2002,0110230,01,008,02,0,#,7.2,#,8,0,12,#,9.9,#,15,0,12,#,12,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.6,<,0.5,#,0.6,#,1.2,#,2.8,999,12,#,1.2,#,2.8,999,12,#,1.9,#,1.9,#,2.2,<,1,#,22,0,12,#,5,#,6.8,#,16000,8,12,#,1500,E,99999,E,99999,999,999,E,99999
2002,0110220,01,008,52,0,#,7,#,7.7,0,4,#,10,#,13,0,4,#,12,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.8,#,0.9,#,1,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,3,0,4,#,2,#,39,#,1100,3,4,#,570,E,99999,E,99999,999,999,E,99999
2002,0110240,01,009,01,0,#,7.1,#,8.5,0,27,#,9.8,#,15,0,27,#,12,<,0.5,#,1.5,0,27,<,0.5,#,0.9,0,12,#,0.6,#,0.5,#,0.7,#,1.2,#,2.8,999,27,#,1.5,#,2.8,999,12,#,2,#,1.9,#,2.1,<,1,#,17,0,27,#,6,#,13,#,4300,4,27,#,660,E,99999,E,99999,999,999,E,99999
2002,0110250,01,010,01,0,#,7.1,#,7.4,0,27,#,8.8,#,13,0,27,#,11,#,0.6,#,4.9,2,27,#,0.6,#,3.1,1,12,#,1.3,#,1.2,#,1.5,#,2.3,#,6,999,27,#,2.6,#,4.7,999,12,#,3.3,#,3,#,3.6,#,4,#,25,0,27,#,13,#,1100,#,110000,17,27,#,16000,E,99999,E,99999,999,999,E,99999
2002,0110260,01,010,02,0,#,7.3,#,7.6,0,12,#,9.9,#,14,0,12,#,12,#,0.5,#,2.4,0,12,#,0.5,#,2.4,0,12,#,1.3,#,1.2,#,1.6,#,2.3,#,4.4,999,12,#,2.3,#,4.4,999,12,#,3.1,#,2.8,#,3.5,#,2,#,19,0,12,#,7,#,460,#,240000,7,12,#,32000,E,99999,E,99999,999,999,E,99999
2002,0110270,01,010,03,0,#,7.2,#,7.8,0,27,#,9.3,#,14,0,27,#,11,#,0.6,#,4,3,27,#,0.6,#,3.3,1,12,#,1.6,#,1.5,#,2.1,#,2.1,#,5.4,999,27,#,2.5,#,4.9,999,12,#,3.3,#,3.1,#,3.3,#,2,#,34,1,27,#,10,#,1700,#,350000,23,27,#,44000,E,99999,E,99999,999,999,E,99999
2002,0110280,01,010,51,0,#,7.2,#,8.1,0,27,#,9.7,#,14,0,27,#,12,<,0.5,#,2.4,0,27,<,0.5,#,1.9,0,12,#,1,#,1,#,1.2,#,2,#,4.8,999,27,#,2.2,#,4.8,999,12,#,2.8,#,2.5,#,2.9,<,1,#,19,0,27,#,6,#,70,#,170000,16,27,#,27000,E,99999,E,99999,999,999,E,99999
2002,0110310,01,011,01,0,#,7.3,#,8,0,12,#,9.4,#,14,0,12,#,12,<,0.5,#,1.6,0,12,<,0.5,#,1.6,0,12,#,0.9,#,0.8,#,1.1,#,2.4,#,5.2,999,12,#,2.4,#,5.2,999,12,#,3.8,#,3.7,#,4.4,#,1,#,49,1,12,#,7,#,230,#,7900,7,12,#,2100,E,99999,E,99999,999,999,E,99999
2002,0114430,01,011,51,0,#,7.5,#,8.1,0,4,#,10,#,13,0,4,#,11,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.6,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,19,0,4,#,7,#,31,#,170,0,4,#,140,E,99999,E,99999,999,999,E,99999
2002,0110320,01,012,01,0,#,7.2,#,7.9,0,24,#,8.1,#,13,0,24,#,11,<,0.5,#,2.3,0,24,#,0.7,#,2.1,0,12,#,1.3,#,1.2,#,1.4,#,3.3,#,6.4,999,24,#,3.4,#,5.9,999,12,#,4.3,#,4,#,4.6,#,3,#,42,2,24,#,9,#,1700,#,24000,11,24,#,8300,E,99999,E,99999,999,999,E,99999
2002,0110330,01,013,01,0,#,7.1,#,9.1,5,24,#,6.3,#,14,0,24,#,9.9,#,0.9,#,6.9,7,24,#,1.2,#,6.4,3,12,#,2.9,#,2.5,#,3,#,2.4,#,8.5,999,24,#,3,#,8.3,999,12,#,5.7,#,5.9,#,6.2,#,1,#,20,0,24,#,6,#,17,#,17000,1,24,#,1400,E,99999,E,99999,999,999,E,99999
2002,0110340,01,014,01,0,#,7.4,#,7.9,0,4,#,10,#,11,0,4,#,11,<,0.5,<,0.5,0,4,<,0.5,<,0.5,0,4,<,0.5,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,5,0,4,#,4,#,49,#,950,0,4,#,370,E,99999,E,99999,999,999,E,99999
2002,0110350,01,015,01,0,#,7.3,#,7.9,0,12,#,9.2,#,14,0,12,#,12,#,0.6,#,6.4,1,12,#,0.6,#,6.4,1,12,#,1.6,#,1.2,#,1.5,#,2.5,#,6.6,999,12,#,2.5,#,6.6,999,12,#,4,#,3.5,#,4.1,#,2,#,16,0,12,#,6,#,490,#,6300000,6,12,#,580000,E,99999,E,99999,999,999,E,99999
2002,0110360,01,016,01,0,#,6.9,#,7.6,0,12,#,8.4,#,13,0,12,#,11,<,0.5,#,0.6,0,12,<,0.5,#,0.6,0,12,#,0.5,<,0.5,<,0.5,#,2.7,#,6.4,999,12,#,2.7,#,6.4,999,12,#,4,#,3.3,#,5.1,#,1,#,38,1,12,#,5,#,33,#,22000,11,12,#,3500,E,99999,E,99999,999,999,E,99999
2002,0110370,01,017,01,0,#,6.9,#,7.6,0,12,#,9.3,#,13,0,12,#,11,<,0.5,#,1.8,0,12,<,0.5,#,1.8,0,12,#,0.8,#,0.6,#,0.9,#,3.1,#,9.2,999,12,#,3.1,#,9.2,999,12,#,4.8,#,3.9,#,5.6,#,1,#,74,1,12,#,11,#,49,#,54000,9,12,#,13000,N,0.5,N,0.5,999,2,N,0.5
2002,0110380,01,018,01,0,#,6.8,#,8.5,0,24,#,8.6,#,15,0,24,#,11,#,0.5,#,15,4,24,#,0.7,#,9.3,1,12,#,2.1,#,1.4,#,2,#,3.7,#,15,999,24,#,3.9,#,10,999,12,#,5.5,#,5.1,#,5.7,#,2,#,140,2,24,#,15,#,790,#,1300000,14,24,#,93000,N,0.5,N,0.5,999,2,N,0.5
2002,0110390,01,018,51,0,#,6.9,#,7.6,0,12,#,8.8,#,13,0,12,#,11,<,0.5,#,1.9,0,12,<,0.5,#,1.9,0,12,#,0.9,#,0.5,#,1,#,3.1,#,9.3,999,12,#,3.1,#,9.3,999,12,#,4.9,#,4.1,#,6,#,1,#,82,1,12,#,11,#,79,#,35000,4,12,#,6400,N,0.5,N,0.5,999,2,N,0.5
2002,0110400,01,019,01,0,#,7.1,#,7.8,0,12,#,9,#,14,0,12,#,12,<,0.5,#,0.5,0,12,<,0.5,#,0.5,0,12,#,0.5,<,0.5,<,0.5,#,1.9,#,3.5,999,12,#,1.9,#,3.5,999,12,#,2.6,#,2.5,#,2.7,<,1,#,12,0,12,#,3,#,22,#,22000,10,12,#,3100,E,99999,E,99999,999,999,E,99999
2002,0110410,01,020,01,0,#,7.2,#,8.6,1,12,#,9.4,#,14,0,12,#,12,<,0.5,#,0.9,0,12,<,0.5,#,0.9,0,12,#,0.6,<,0.5,#,0.6,#,1.7,#,5.2,999,12,#,1.7,#,5.2,999,12,#,3,#,2.6,#,3.5,<,1,#,20,0,12,#,6,#,23,#,130000,5,12,#,14000,E,99999,E,99999,999,999,E,99999
2002,0110420,01,021,01,0,#,6.8,#,7.6,0,12,#,9.5,#,14,0,12,#,12,<,0.5,#,0.7,0,12,<,0.5,#,0.7,0,12,#,0.5,<,0.5,<,0.5,#,1.6,#,4.4,999,12,#,1.6,#,4.4,999,12,#,2.9,#,3.2,#,3.3,<,1,#,36,1,12,#,5,#,46,#,24000,5,12,#,3600,E,99999,E,99999,999,999,E,99999
2002,0110430,01,022,01,0,#,7.7,#,8.2,0,6,#,8.4,#,13,0,6,#,10,<,0.5,#,1.8,0,6,<,0.5,#,1.8,0,6,#,0.7,#,0.5,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,4,0,6,#,2,#,4.5,#,790,0,6,#,230,E,99999,E,99999,999,999,E,99999
2002,0110440,01,023,01,0,#,6.8,#,7.4,0,6,#,7.6,#,13,0,6,#,10,#,1.1,#,2.8,2,6,#,1.1,#,2.8,2,6,#,2,#,1.9,#,2.4,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,1,#,33,1,6,#,18,#,33,#,92000,3,6,#,17000,E,99999,E,99999,999,999,E,99999
2002,0110450,01,024,01,0,#,6.8,#,7.6,0,12,#,9,#,13,0,12,#,11,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.6,<,0.5,#,0.7,#,2.6,#,5.5,999,12,#,2.6,#,5.5,999,12,#,3.8,#,3.9,#,4.2,<,1,#,95,1,12,#,13,#,13,#,17000,1,12,#,2700,E,99999,E,99999,999,999,E,99999
2002,0110460,01,024,51,0,#,6.7,#,7.5,0,12,#,8.4,#,13,0,12,#,11,<,0.5,#,1,0,12,<,0.5,#,1,0,12,#,0.6,#,0.6,#,0.7,#,2.6,#,4.7,999,12,#,2.6,#,4.7,999,12,#,3.5,#,3.5,#,3.8,<,1,#,33,1,12,#,7,#,23,#,4900,0,12,#,1100,N,0.5,N,0.5,999,2,N,0.5
2002,0110470,01,024,52,0,#,7,#,7.4,0,12,#,8.6,#,14,0,12,#,11,<,0.5,#,2.1,0,12,<,0.5,#,2.1,0,12,#,1.1,#,1.2,#,1.4,#,2.6,#,5.9,999,12,#,2.6,#,5.9,999,12,#,4.5,#,4.3,#,5.4,<,1,#,41,1,12,#,8,#,330,#,49000,4,12,#,9100,E,99999,E,99999,999,999,E,99999
2002,0110490,01,024,54,0,#,7,#,8.7,1,12,#,9.1,#,14,0,12,#,12,<,0.5,#,2.2,0,12,<,0.5,#,2.2,0,12,#,1.1,#,1.1,#,1.1,#,1.9,#,6.4,999,12,#,1.9,#,6.4,999,12,#,4.4,#,4.6,#,4.6,#,1,#,27,1,12,#,8,#,130,#,130000,4,12,#,19000,E,99999,E,99999,999,999,E,99999
2002,0113990,01,024,55,0,#,6.8,#,7.4,0,12,#,8.2,#,14,0,12,#,11,<,0.5,#,0.8,0,12,<,0.5,#,0.8,0,12,#,0.6,<,0.5,#,0.5,#,2.6,#,4.7,999,12,#,2.6,#,4.7,999,12,#,3.6,#,3.6,#,3.7,<,1,#,23,0,12,#,5,#,33,#,7900,1,12,#,1700,N,0.5,N,0.5,999,2,N,0.5
2002,0110500,01,025,01,0,#,7.1,#,8,0,4,#,9.7,#,12,0,4,#,10,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,8,0,4,#,3,#,22,#,33,0,4,#,25,E,99999,E,99999,999,999,E,99999
2002,0110520,01,026,01,0,#,7.2,#,7.6,0,4,#,9.6,#,13,0,4,#,11,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.7,#,0.7,#,0.9,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,34,1,4,#,12,#,40,#,180,0,4,#,110,E,99999,E,99999,999,999,E,99999
2002,0110530,01,027,01,0,#,7.2,#,7.9,0,4,#,9.4,#,13,0,4,#,11,#,0.8,#,1.1,0,3,#,0.8,#,1.1,0,3,#,0.9,#,0.8,#,1.1,<,0.5,<,0.5,999,1,<,0.5,<,0.5,999,1,<,0.5,<,0.5,<,0.5,<,1,#,41,1,4,#,15,#,32,#,350,0,4,#,140,E,99999,E,99999,999,999,E,99999
2002,0110540,01,028,01,0,#,7.1,#,8.2,0,4,#,9.2,#,11,0,4,#,10,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.6,#,0.5,#,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,10,0,4,#,3,#,7.8,#,33,0,4,#,19,E,99999,E,99999,999,999,E,99999
2002,0110550,01,029,01,0,#,6.8,#,7.4,0,12,#,9.7,#,14,0,12,#,12,<,0.5,#,2.8,1,12,<,0.5,#,2.8,1,12,#,1,#,0.7,#,1.3,#,1.5,#,5.4,999,12,#,1.5,#,5.4,999,12,#,3.1,#,2.9,#,3.5,<,1,#,150,2,12,#,20,#,33,#,49000,4,12,#,5000,E,99999,E,99999,999,999,E,99999
2002,0110570,01,030,01,0,#,6.1,#,8,1,18,#,9.8,#,13,0,12,#,12,<,0.5,#,1.9,0,12,<,0.5,#,1.9,0,12,#,1,#,0.8,#,1.3,#,1.6,#,4.2,999,12,#,1.6,#,4.2,999,12,#,3,#,3.2,#,3.8,<,1,#,130,2,12,#,17,#,33,#,79000,3,12,#,9500,E,99999,E,99999,999,999,E,99999
2002,0110580,01,031,01,0,#,7.5,#,8.1,0,4,#,9.4,#,11,0,4,#,10,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.8,#,0.8,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,31,1,4,#,9,#,23,#,540,3,4,#,240,E,99999,E,99999,999,999,E,99999
2002,0110590,01,032,01,0,#,7.5,#,8.2,0,4,#,9.1,#,12,0,4,#,11,<,0.5,#,2,1,4,<,0.5,#,2,1,4,#,0.9,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,54,1,4,#,15,#,2,#,70,1,4,#,32,E,99999,E,99999,999,999,E,99999
2002,0110600,01,033,01,0,#,7.2,#,8,0,12,#,9.2,#,14,0,12,#,12,#,0.6,#,2,0,12,#,0.6,#,2,0,12,#,1.2,#,1.2,#,1.3,#,1.8,#,5.3,999,12,#,1.8,#,5.3,999,12,#,3.3,#,2.9,#,3.4,<,1,#,73,1,12,#,9,#,70,#,46000,7,12,#,7100,E,99999,E,99999,999,999,E,99999
2002,0110610,01,033,51,0,#,7.3,#,7.7,0,12,#,9.7,#,14,0,12,#,12,<,0.5,#,1.7,0,12,<,0.5,#,1.7,0,12,#,0.8,#,0.7,#,0.9,#,1.4,#,5.1,999,12,#,1.4,#,5.1,999,12,#,3.1,#,3.1,#,3.4,<,1,#,70,1,12,#,10,#,79,#,350000,6,12,#,33000,E,99999,E,99999,999,999,E,99999
2002,0110620,01,034,01,0,#,7.8,#,8.1,0,4,#,8.3,#,13,0,4,#,11,<,0.5,#,0.6,0,4,<,0.5,#,0.6,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,3,0,4,#,2,#,130,#,330,4,4,#,240,E,99999,E,99999,999,999,E,99999
2002,0114090,01,034,51,0,#,7.9,#,8.5,0,4,#,9,#,14,0,4,#,11,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.6,#,0.6,#,0.7,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,3,0,4,#,2,#,79,#,790,4,4,#,300,E,99999,E,99999,999,999,E,99999
2002,0114130,01,034,52,0,#,7.9,#,8.2,0,4,#,8.3,#,13,0,4,#,11,<,0.5,#,1,0,4,<,0.5,#,1,0,4,#,0.7,#,0.7,#,0.8,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,<,1,#,1,0,4,#,1,#,490,#,1400,4,4,#,850,E,99999,E,99999,999,999,E,99999
2002,0110630,01,035,01,0,#,7.6,#,8.1,0,4,#,8.1,#,10,0,4,#,9.2,#,1.2,#,2.9,1,4,#,1.2,#,2.9,1,4,#,1.7,#,1.3,#,1.3,#,1,#,4.3,999,4,#,1,#,4.3,999,4,#,3,#,3.3,#,3.6,#,1,#,4,0,4,#,3,#,170,#,330,0,4,#,230,E,99999,E,99999,999,999,E,99999
2002,0110640,01,036,01,0,#,6.7,#,7.8,0,4,#,9.4,#,11,0,4,#,10,<,0.5,#,0.7,0,4,<,0.5,#,0.7,0,4,#,0.6,<,0.5,<,0.5,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,8,0,4,#,6,#,170,#,460,4,4,#,330,E,99999,E,99999,999,999,E,99999
2002,0110650,01,037,01,0,#,7.3,#,7.6,0,4,#,9.3,#,11,0,4,#,10,<,0.5,#,0.8,0,4,<,0.5,#,0.8,0,4,#,0.6,#,0.6,#,0.6,E,99999,E,99999,999,999,E,99999,E,99999,999,999,E,99999,E,99999,E,99999,#,2,#,5,0,4,#,4,#,79,#,490,0,4,#,220,E,99999,E,99999,999,999,E,99999
