,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
35077,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,151.0,,,18.3,,14.2,,1995,707,1040.0,1995-07-07 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,3.8,,1.3,,,,0.52,0.077,132.0,5
35076,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,4.0,,152.0,182.0,23.4,22.1,,14.2,1.1,1995,707,1040.0,1995-07-07 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,5.4,,5.3,,,,3.0,0.22,0.0,5
35079,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,181.0,,,9.3,,14.3,,1996,110,1146.0,1996-01-10 11:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.3,,2.2,,,,1.2,0.075,133.0,5
35078,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,1.0,,181.0,180.0,7.4,8.5,,14.3,3.5,1996,110,1146.0,1996-01-10 11:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.5,,2.6,,,,1.7,0.1,0.0,5
32409,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,371.0,,,19.4,,12.8,,1996,703,1200.0,1996-07-03 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,3.8,,3.0,,,,0.92,0.085,118.0,4
32408,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,2.0,,381.0,172.0,25.8,25.7,,12.8,1.2,1996,703,1200.0,1996-07-03 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,15.0,,7.3,,,,1.6,0.14,0.0,5
32411,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,11.0,,,12.5,,14.4,,1997,108,1150.0,1997-01-08 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.1,,1.8,,,,0.93,0.054000000000000006,134.0,5
32410,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,2.0,,11.0,181.0,7.8,11.1,,14.4,2.8,1997,108,1150.0,1997-01-08 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.7,,4.2,,,,1.5,0.11,0.0,5
29741,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,11.0,,,20.6,,13.4,,1997,702,1130.0,1997-07-02 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,4.8,,3.2,,,,0.77,0.073,124.0,4
29740,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,2.0,,11.0,182.0,23.6,23.0,,13.4,1.3,1997,702,1130.0,1997-07-02 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,11.0,,5.9,,,,1.5,0.12,0.0,5
29743,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,151.0,,,12.2,,14.5,,1998,107,1144.0,1998-01-07 11:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.0,,1.6,,,,1.0,0.07400000000000001,135.0,5
29742,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,1.0,,151.0,180.0,10.4,11.2,,14.5,3.5,1998,107,1144.0,1998-01-07 11:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,,2.3,,,,2.0,0.12,0.0,5
27073,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,181.0,,,18.1,,13.5,,1998,707,1102.0,1998-07-07 11:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,1.6,,1.5,,,,0.77,0.1,125.0,5
27072,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,4.0,,181.0,182.0,30.1,27.5,,13.5,1.4,1998,707,1102.0,1998-07-07 11:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.8,,6.3,,,,2.8,0.25,0.0,5
27075,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,151.0,,,12.8,,14.8,,1999,106,1107.0,1999-01-06 11:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.3,,2.1,,,,0.73,0.052000000000000005,138.0,5
27074,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,4.0,,151.0,180.0,7.8,10.9,,14.8,4.0,1999,106,1107.0,1999-01-06 11:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,10.0,,2.3,,,,1.2,0.065,0.0,5
24545,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,,18.1,,14.2,,1999,707,1133.0,1999-07-07 11:33:00,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.3,,,7.9,2.2,,1.3,,,,0.63,0.092,13.2,1
24544,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,23.5,23.3,,14.2,2.3,1999,707,1133.0,1999-07-07 11:33:00,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.76,,,8.2,8.5,,3.8,,,,1.62,0.128,0.0,5
24547,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,,13.3,,14.2,,2000,111,1023.0,2000-01-11 10:23:00,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.31,,,8.1,7.5,,1.4,,,,0.81,0.055999999999999994,13.2,1
24546,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,9.5,12.0,,14.2,4.0,2000,111,1023.0,2000-01-11 10:23:00,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.5,,,8.1,8.3,,2.3,,,,1.35,0.07400000000000001,0.0,5
22073,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,,19.3,,14.0,,2000,706,1050.0,2000-07-06 10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.7,,2.0,,,,0.64,0.099,13.0,1
22072,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,23.2,25.0,,14.0,1.4,2000,706,1050.0,2000-07-06 10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,10.0,,6.2,,,,2.2,0.17300000000000001,0.0,5
22075,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,,11.6,,14.5,,2001,105,1015.0,2001-01-05 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.1,,1.4,,,,0.81,0.052000000000000005,13.5,1
22074,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,6.2,10.5,,14.5,6.6,2001,105,1015.0,2001-01-05 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.6,,1.7,,,,1.23,0.068,0.0,5
19601,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,,18.9,,12.5,,2001,703,1115.0,2001-07-03 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,2.0,,1.9,,,,0.52,0.086,11.5,1
19600,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,27.0,24.5,,12.5,1.1,2001,703,1115.0,2001-07-03 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,9.3,,6.1,,,,1.56,0.146,0.0,5
19603,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,,10.8,,14.4,,2002,107,1119.0,2002-01-07 11:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.2,,1.7,,,,0.95,0.061,13.4,1
19602,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,4.8,9.3,,14.4,3.9,2002,107,1119.0,2002-01-07 11:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.6,,2.4,,,,2.19,0.109,0.0,5
17126,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,22.6,21.4,,14.0,1.3,2002,701,1139.0,2002-07-01 11:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,10.0,,4.0,,,,2.47,0.174,0.0,5
17127,1360355,Ｓｔ‐２０,ＳＴ．２０,St-20,35.57805556,139.84388889, 35:34:41,139:50:38,,,,,,18.1,,14.0,,2002,701,1139.0,2002-07-01 11:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,0.5,,2.0,,,,0.55,0.106,13.0,1
