,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
59731,1261151,東京湾２１,トウキヨウワン２１,,35.13666667,139.82333333, 35:08:12,139:49:24,4.0,,,,18.8,15.0,,25.0,,1985,422,1118.0,1985-04-22 11:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.6,,1.7,,0.0,,0.26,0.024,24.0,3
59732,1261151,東京湾２１,トウキヨウワン２１,,35.13666667,139.82333333, 35:08:12,139:49:24,4.0,,,,18.8,15.4,,25.0,9.0,1985,422,1123.0,1985-04-22 11:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.4,,1.7,,0.0,,0.36,0.024,0.5,1
59733,1261151,東京湾２１,トウキヨウワン２１,,35.13666667,139.82333333, 35:08:12,139:49:24,4.0,,,,22.0,17.2,,20.0,1.5,1985,513,1151.0,1985-05-13 11:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.9,,1.6,,0.0,,0.27,0.021,19.0,3
59734,1261151,東京湾２１,トウキヨウワン２１,,35.13666667,139.82333333, 35:08:12,139:49:24,4.0,,,,22.0,18.7,,20.0,1.5,1985,513,1156.0,1985-05-13 11:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,11.0,,2.3,,2.0,,0.64,0.036000000000000004,0.5,1
59736,1261151,東京湾２１,トウキヨウワン２１,,35.13666667,139.82333333, 35:08:12,139:49:24,4.0,,,,23.2,20.0,,25.0,8.0,1985,617,1130.0,1985-06-17 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.5,,2.6,,0.0,,0.6,0.015,24.0,3
59737,1261151,東京湾２１,トウキヨウワン２１,,35.13666667,139.82333333, 35:08:12,139:49:24,4.0,,,,23.2,20.0,,25.0,8.0,1985,617,1135.0,1985-06-17 11:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.4,,2.5,,0.0,,0.44,0.022000000000000002,0.5,1
59738,1261151,東京湾２１,トウキヨウワン２１,,35.13666667,139.82333333, 35:08:12,139:49:24,2.0,,,,29.5,17.5,,25.0,5.0,1985,715,1126.0,1985-07-15 11:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.3,,0.8,,5.0,,0.34,0.034,24.0,3
59739,1261151,東京湾２１,トウキヨウワン２１,,35.13666667,139.82333333, 35:08:12,139:49:24,2.0,,,,29.5,23.1,,25.0,5.0,1985,715,1131.0,1985-07-15 11:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.6,,1.6,,7.0,,0.37,0.017,0.5,1
59741,1261151,東京湾２１,トウキヨウワン２１,,35.13666667,139.82333333, 35:08:12,139:49:24,4.0,,,,30.8,21.1,,25.0,1.5,1985,819,1120.0,1985-08-19 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.7,,2.6,,0.0,,0.45,0.047,24.0,3
59742,1261151,東京湾２１,トウキヨウワン２１,,35.13666667,139.82333333, 35:08:12,139:49:24,4.0,,,,30.8,27.4,,25.0,1.5,1985,819,1125.0,1985-08-19 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,9.1,,5.1,,4.0,,0.71,0.066,0.5,1
