,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
50839,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,4.0,,,,16.8,15.0,,26.2,1.5,1989,410,955.0,1989-04-10 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,15.0,,8.0,,4900.0,,2.4,0.15,5.0,1
50840,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,0.0,,,,,13.4,,,,1989,410,955.0,1989-04-10 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.4,,1.8,,,,0.66,0.053,25.2,5
50842,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,2.0,,,,16.2,15.9,,27.1,2.4,1989,508,955.0,1989-05-08 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,9.2,,4.1,,220.0,,1.4,0.08900000000000001,5.0,1
50843,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,0.0,,,,,15.3,,,,1989,508,955.0,1989-05-08 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.7,,1.7,,,,0.34,0.051,26.1,5
50845,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,4.0,,,,20.8,19.8,,25.7,1.9,1989,605,945.0,1989-06-05 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.4,,4.6,,49.0,,1.2,0.08199999999999999,5.0,1
50846,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,0.0,,,,,15.5,,,,1989,605,945.0,1989-06-05 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.0,,1.9,,,,0.79,0.078,24.7,5
50848,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,10.0,,,,16.9,20.5,,25.0,1.6,1989,703,955.0,1989-07-03 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.9,,4.1,,1300.0,,1.4,0.11,5.0,1
50849,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,0.0,,,,,16.4,,,,1989,703,955.0,1989-07-03 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,3.4,,1.7,,,,0.55,0.076,24.0,5
50851,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,4.0,,,,28.1,27.2,,25.8,0.9,1989,811,957.0,1989-08-11 09:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,14.0,,7.1,,1300.0,,1.8,0.15,5.0,1
50852,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,0.0,,,,,20.0,,,,1989,811,957.0,1989-08-11 09:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.8,,1.9,,,,0.6,0.076,24.8,5
50854,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,4.0,,,,24.9,25.0,,26.0,3.4,1989,905,1030.0,1989-09-05 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.4,,2.8,,4900.0,,1.0,0.094,5.0,1
50855,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,0.0,,,,,17.6,,,,1989,905,1030.0,1989-09-05 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,2.7,,1.1,,,,0.49,0.1,25.0,5
50857,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,2.0,,,,20.2,20.6,,26.7,6.7,1989,1005,938.0,1989-10-05 09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.3,,2.8,,2700.0,,1.2,0.09300000000000001,5.0,1
50858,1460602,扇島沖,オウギシマオキ,,35.46083333,139.74805556, 35:27:39,139:44:53,0.0,,,,,18.1,,,,1989,1005,938.0,1989-10-05 09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,2.8,,1.4,,,,0.34,0.075,25.7,5
