,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
55513,1360401,Ｓｔ‐３５,ＳＴ．３５,,35.50861111,139.84611111, 35:30:31,139:50:46,4.0,,,,7.0,11.0,,255.0,2.6,1987,401,1110.0,1987-04-01 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,9.7,,6.2,,13.0,,1.9,0.1,0.0,5
55514,1360401,Ｓｔ‐３５,ＳＴ．３５,,35.50861111,139.84611111, 35:30:31,139:50:46,,,,,,12.5,,,,1987,401,1110.0,1987-04-01 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,,2.5,,,,0.91,0.069,245.0,5
55516,1360401,Ｓｔ‐３５,ＳＴ．３５,,35.50861111,139.84611111, 35:30:31,139:50:46,4.0,,,,17.5,17.0,,261.0,2.1,1987,511,1113.0,1987-05-11 11:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.8,,4.3,,,,1.1,0.062,0.0,5
55517,1360401,Ｓｔ‐３５,ＳＴ．３５,,35.50861111,139.84611111, 35:30:31,139:50:46,,,,,,14.7,,,,1987,511,1113.0,1987-05-11 11:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.6,,4.2,,,,0.97,0.053,251.0,5
55518,1360401,Ｓｔ‐３５,ＳＴ．３５,,35.50861111,139.84611111, 35:30:31,139:50:46,2.0,,,,24.5,20.5,,257.0,3.4,1987,604,1114.0,1987-06-04 11:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,7.3,,3.4,,2.0,,0.97,0.07200000000000001,0.0,5
55519,1360401,Ｓｔ‐３５,ＳＴ．３５,,35.50861111,139.84611111, 35:30:31,139:50:46,,,,,,17.4,,,,1987,604,1114.0,1987-06-04 11:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,2.4,,2.0,,,,0.87,0.09300000000000001,247.0,5
55521,1360401,Ｓｔ‐３５,ＳＴ．３５,,35.50861111,139.84611111, 35:30:31,139:50:46,2.0,,,,27.0,21.8,,260.0,2.0,1987,702,1124.0,1987-07-02 11:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,9.7,,4.8,3.0,,,0.9,0.11,0.0,5
55522,1360401,Ｓｔ‐３５,ＳＴ．３５,,35.50861111,139.84611111, 35:30:31,139:50:46,,,,,,18.4,,,,1987,702,1124.0,1987-07-02 11:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,2.5,,1.9,6.0,,,0.66,0.1,250.0,5
55524,1360401,Ｓｔ‐３５,ＳＴ．３５,,35.50861111,139.84611111, 35:30:31,139:50:46,,,,,,17.2,,,,1987,803,1135.0,1987-08-03 11:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,,1.3,,,,0.63,0.069,255.0,5
55523,1360401,Ｓｔ‐３５,ＳＴ．３５,,35.50861111,139.84611111, 35:30:31,139:50:46,2.0,,,,28.5,26.5,,265.0,1.9,1987,803,1135.0,1987-08-03 11:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,6.6,,4.4,,5.0,,0.87,0.079,0.0,5
