,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
34760,1360171,豊洲ふ頭南西部,トヨスフトウナンセイブ,Toyosufutonanseibu,35.63944444,139.78138889, 35:38:22,139:46:53,10.0,,182.0,181.0,24.6,24.2,,5.0,1.7,1995,720,1047.0,1995-07-20 10:47:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.7,6.9,,6.0,3.0,,,4.3,0.3,0.0,5
34762,1360171,豊洲ふ頭南西部,トヨスフトウナンセイブ,Toyosufutonanseibu,35.63944444,139.78138889, 35:38:22,139:46:53,2.0,,381.0,180.0,5.2,8.6,,3.6,3.6,1996,124,1103.0,1996-01-24 11:03:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.8,8.0,,2.9,1.0,,,3.1,0.16,0.0,5
32092,1360171,豊洲ふ頭南西部,トヨスフトウナンセイブ,Toyosufutonanseibu,35.63944444,139.78138889, 35:38:22,139:46:53,2.0,,381.0,181.0,27.1,25.4,,4.8,2.4,1996,724,1107.0,1996-07-24 11:07:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.5,3.0,,5.1,1.0,,,4.4,0.39,0.0,5
32094,1360171,豊洲ふ頭南西部,トヨスフトウナンセイブ,Toyosufutonanseibu,35.63944444,139.78138889, 35:38:22,139:46:53,1.0,,181.0,180.0,12.6,10.3,,4.5,4.5,1997,121,1111.0,1997-01-21 11:11:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,8.0,7.9,,2.7,1.0,,,3.1,0.19,0.0,5
29424,1360171,豊洲ふ頭南西部,トヨスフトウナンセイブ,Toyosufutonanseibu,35.63944444,139.78138889, 35:38:22,139:46:53,4.0,,11.0,181.0,29.0,26.3,,6.0,1.9,1997,714,1052.0,1997-07-14 10:52:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.6,3.6,,6.1,2.0,,,5.2,0.45,0.0,5
29426,1360171,豊洲ふ頭南西部,トヨスフトウナンセイブ,Toyosufutonanseibu,35.63944444,139.78138889, 35:38:22,139:46:53,1.0,,182.0,180.0,11.0,9.0,,5.0,3.4,1998,121,1054.0,1998-01-21 10:54:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.7,7.0,,3.2,1.0,,,3.9,0.22,0.0,5
26768,1360171,豊洲ふ頭南西部,トヨスフトウナンセイブ,Toyosufutonanseibu,35.63944444,139.78138889, 35:38:22,139:46:53,10.0,,181.0,181.0,18.0,22.2,,4.4,2.3,1998,716,1157.0,1998-07-16 11:57:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.5,3.6,,4.5,1.0,,,3.5,0.41,0.0,5
26770,1360171,豊洲ふ頭南西部,トヨスフトウナンセイブ,Toyosufutonanseibu,35.63944444,139.78138889, 35:38:22,139:46:53,4.0,,181.0,180.0,11.9,9.4,,5.7,3.0,1999,127,1158.0,1999-01-27 11:58:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.8,7.1,,2.9,1.0,,,3.3,0.18,0.0,5
24264,1360171,豊洲ふ頭南西部,トヨスフトウナンセイブ,Toyosufutonanseibu,35.63944444,139.78138889, 35:38:22,139:46:53,,,,,30.8,24.3,,4.5,1.0,1999,722,1203.0,1999-07-22 12:03:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0003,,,,,,,0.233,2.4,,,7.8,8.4,,6.9,7.0,,,4.76,0.311,0.0,5
24266,1360171,豊洲ふ頭南西部,トヨスフトウナンセイブ,Toyosufutonanseibu,35.63944444,139.78138889, 35:38:22,139:46:53,,,,,3.4,10.2,,6.0,4.5,2000,127,1032.0,2000-01-27 10:32:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,0.10800000000000001,0.69,,,8.0,7.6,,2.0,2.0,,,1.71,0.11199999999999999,0.0,5
