,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
50587,1460104,鶴見川河口先,ツルミガワカコウサキ,,35.47611111,139.68527778, 35:28:34,139:41:07,4.0,,,,17.5,16.5,,8.0,1.0,1989,410,1125.0,1989-04-10 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.2,,5.0,,33000.0,,3.0,0.14,5.0,1
50588,1460104,鶴見川河口先,ツルミガワカコウサキ,,35.47611111,139.68527778, 35:28:34,139:41:07,0.0,,,,,14.3,,,,1989,410,1125.0,1989-04-10 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.2,,3.1,,,,1.4,0.085,7.0,1
50590,1460104,鶴見川河口先,ツルミガワカコウサキ,,35.47611111,139.68527778, 35:28:34,139:41:07,2.0,,,,18.6,17.1,,8.0,1.1,1989,508,1140.0,1989-05-08 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,7.1,,4.6,,130000.0,,3.0,0.19,5.0,1
50591,1460104,鶴見川河口先,ツルミガワカコウサキ,,35.47611111,139.68527778, 35:28:34,139:41:07,0.0,,,,,16.5,,,,1989,508,1140.0,1989-05-08 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.8,,3.7,,,,1.7,0.1,7.0,1
50593,1460104,鶴見川河口先,ツルミガワカコウサキ,,35.47611111,139.68527778, 35:28:34,139:41:07,4.0,,,,24.8,22.6,,7.0,1.1,1989,605,1119.0,1989-06-05 11:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,7.5,,7.0,,7900.0,,4.5,0.35,5.0,1
50594,1460104,鶴見川河口先,ツルミガワカコウサキ,,35.47611111,139.68527778, 35:28:34,139:41:07,0.0,,,,,20.2,,,,1989,605,1119.0,1989-06-05 11:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.0,,3.5,,,,1.9,0.13,6.0,1
50596,1460104,鶴見川河口先,ツルミガワカコウサキ,,35.47611111,139.68527778, 35:28:34,139:41:07,10.0,,,,18.5,20.5,,8.0,1.5,1989,703,1125.0,1989-07-03 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,4.8,,5.1,,79000.0,,4.4,0.24,5.0,1
50597,1460104,鶴見川河口先,ツルミガワカコウサキ,,35.47611111,139.68527778, 35:28:34,139:41:07,0.0,,,,,20.3,,,,1989,703,1125.0,1989-07-03 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.6,,3.3,,,,1.7,0.12,7.0,1
50600,1460104,鶴見川河口先,ツルミガワカコウサキ,,35.47611111,139.68527778, 35:28:34,139:41:07,0.0,,,,,24.0,,,,1989,807,1205.0,1989-08-07 12:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.8,,2.6,,,,1.0,0.1,6.0,1
50599,1460104,鶴見川河口先,ツルミガワカコウサキ,,35.47611111,139.68527778, 35:28:34,139:41:07,1.0,,,,30.3,26.0,,7.0,1.0,1989,807,1205.0,1989-08-07 12:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,5.7,,3.0,,33000.0,,3.1,0.18,5.0,1
