,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
51199,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,4.0,,,,17.0,13.8,,74.0,2.5,1989,410,1105.0,1989-04-10 11:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,11.0,,3.6,,330.0,,1.0,0.054000000000000006,5.0,1
51200,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,0.0,,,,,13.5,,,,1989,410,1105.0,1989-04-10 11:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.3,,0.8,,,,0.28,0.032,50.0,4
51202,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,2.0,,,,19.0,16.0,,74.0,5.0,1989,508,1140.0,1989-05-08 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.6,,1.7,,8.0,,0.66,0.034,5.0,1
51203,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,0.0,,,,,15.5,,,,1989,508,1140.0,1989-05-08 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,0.9,,,,0.3,0.026000000000000002,50.0,4
51205,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,4.0,,,,24.0,19.5,,74.0,3.0,1989,605,1040.0,1989-06-05 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.9,,2.5,,0.0,,0.6,0.042,5.0,1
51206,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,0.0,,,,,15.5,,,,1989,605,1040.0,1989-06-05 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.5,,0.7,,,,0.27,0.037000000000000005,50.0,4
51208,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,10.0,,,,17.8,18.1,,74.0,3.0,1989,703,1020.0,1989-07-03 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.9,,2.5,,5.0,,0.69,0.045,5.0,1
51209,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,0.0,,,,,16.6,,,,1989,703,1020.0,1989-07-03 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.7,,0.7,,,,0.2,0.033,50.0,4
51211,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,1.0,,,,26.5,25.1,,73.0,4.0,1989,807,1110.0,1989-08-07 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.0,,2.0,,22.0,,0.42,0.032,5.0,1
51212,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,0.0,,,,,22.9,,,,1989,807,1110.0,1989-08-07 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.3,,0.9,,,,0.27,0.022000000000000002,50.0,4
51214,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,4.0,,,,26.8,23.7,,75.0,5.0,1989,905,1040.0,1989-09-05 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.9,,1.6,,130.0,,0.55,0.064,5.0,1
51215,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,0.0,,,,,16.8,,,,1989,905,1040.0,1989-09-05 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.8,,0.5,,,,0.3,0.036000000000000004,50.0,4
51217,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,10.0,,,,18.5,20.9,,74.0,4.5,1989,1002,1040.0,1989-10-02 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.9,,1.4,,11.0,,0.5,0.048,5.0,1
51218,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,0.0,,,,,19.8,,,,1989,1002,1040.0,1989-10-02 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.5,,0.6,,,,0.19,0.03,50.0,4
51220,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,4.0,,,,20.2,18.3,,74.0,8.5,1989,1106,1052.0,1989-11-06 10:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,7.5,,1.4,,5.0,,0.49,0.042,5.0,1
51221,1461102,浦賀沖,ウラガオキ,,35.22777778,139.76333333, 35:13:40,139:45:48,0.0,,,,,17.0,,,,1989,1106,1052.0,1989-11-06 10:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,6.3,,0.5,,,,0.26,0.03,50.0,4
