,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
58891,1260102,東京湾７,トウキヨウワン７,,35.56500000,140.07333333, 35:33:54,140:04:24,10.0,,,,,13.1,,,,1985,418,1110.0,1985-04-18 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.0,,2.7,,23.0,,0.85,0.073,9.0,5
58892,1260102,東京湾７,トウキヨウワン７,,35.56500000,140.07333333, 35:33:54,140:04:24,10.0,,,,10.2,13.2,,10.0,3.5,1985,418,1115.0,1985-04-18 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.2,,2.0,,130.0,,0.96,0.07400000000000001,0.5,1
58894,1260102,東京湾７,トウキヨウワン７,,35.56500000,140.07333333, 35:33:54,140:04:24,3.0,,,,,16.7,,,,1985,507,914.0,1985-05-07 09:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.3,,2.8,,11.0,,1.3,0.06,9.0,5
58895,1260102,東京湾７,トウキヨウワン７,,35.56500000,140.07333333, 35:33:54,140:04:24,3.0,,,,13.6,17.3,,10.0,2.8,1985,507,919.0,1985-05-07 09:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.5,,3.4,,790.0,,1.9,0.067,0.5,1
58897,1260102,東京湾７,トウキヨウワン７,,35.56500000,140.07333333, 35:33:54,140:04:24,4.0,,,,,16.3,,,,1985,612,1111.0,1985-06-12 11:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,3.2,,2.8,,13.0,,0.74,0.077,9.0,5
58898,1260102,東京湾７,トウキヨウワン７,,35.56500000,140.07333333, 35:33:54,140:04:24,4.0,,,,22.2,17.5,,10.0,7.0,1985,612,1116.0,1985-06-12 11:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.4,,3.1,,240.0,,0.89,0.084,0.5,1
58900,1260102,東京湾７,トウキヨウワン７,,35.56500000,140.07333333, 35:33:54,140:04:24,3.0,,,,,19.0,,,,1985,703,927.0,1985-07-03 09:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.7,,2.2,,490.0,,1.2,0.078,9.0,5
58901,1260102,東京湾７,トウキヨウワン７,,35.56500000,140.07333333, 35:33:54,140:04:24,3.0,,,,23.4,23.4,,10.0,1.0,1985,703,932.0,1985-07-03 09:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.4,,4.9,,2400.0,,1.6,0.1,0.5,1
58903,1260102,東京湾７,トウキヨウワン７,,35.56500000,140.07333333, 35:33:54,140:04:24,2.0,,,,,25.3,,,,1985,805,925.0,1985-08-05 09:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,1.7,,7.0,,5.0,,1.5,0.087,9.0,5
58904,1260102,東京湾７,トウキヨウワン７,,35.56500000,140.07333333, 35:33:54,140:04:24,2.0,,,,30.0,29.0,,10.0,1.0,1985,805,930.0,1985-08-05 09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,10.0,,8.5,,490.0,,1.7,0.1,0.5,1
