,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
55275,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,4.0,,,,20.5,17.3,,56.0,2.7,1987,406,1047.0,1987-04-06 10:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,5.1,,5.6,2.0,,,8.2,0.37,0.0,5
55277,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,1.0,,,,20.5,19.7,,56.0,1.6,1987,506,1046.0,1987-05-06 10:46:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,8.3,12.0,,7.8,6.0,,,6.7,0.37,0.0,5
55279,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,1.0,,,,25.5,22.5,,54.0,1.7,1987,616,1038.0,1987-06-16 10:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.4,,7.5,5.0,,,7.3,0.56,0.0,5
55281,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,2.0,,,,27.0,24.1,,45.0,2.3,1987,713,1125.0,1987-07-13 11:25:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.6,4.4,,5.5,3.0,,,4.0,0.43,0.0,5
55283,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,2.0,,,,32.5,29.0,,53.0,0.9,1987,817,1046.0,1987-08-17 10:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,12.0,,10.0,11.0,,,6.6,0.47,0.0,5
55285,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,16.0,,,,24.5,26.0,,58.0,0.9,1987,916,1043.0,1987-09-16 10:43:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.8,6.1,,7.7,8.0,,,5.8,0.43,0.0,5
55287,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,1.0,,,,21.0,23.4,,54.0,2.7,1987,1013,1042.0,1987-10-13 10:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,5.1,,4.6,2.0,,,4.6,0.32,0.0,5
55289,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,1.0,,,,16.5,19.3,,55.0,4.7,1987,1124,1042.0,1987-11-24 10:42:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.6,5.6,,3.5,1.0,,,4.7,0.31,0.0,5
55291,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,4.0,,,,11.0,14.6,,58.0,3.4,1987,1216,1034.0,1987-12-16 10:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.5,,3.8,2.0,,,4.8,0.24,0.0,5
55293,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,1.0,,,,9.5,15.4,,55.0,3.8,1988,125,1118.0,1988-01-25 11:18:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.8,6.5,,3.7,2.0,,,5.2,0.23,0.0,5
55295,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,4.0,,,,8.5,10.0,,54.0,1.1,1988,223,1040.0,1988-02-23 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,12.0,,6.9,10.0,,,6.7,0.25,0.0,5
55297,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,1.0,,,,9.0,12.5,,51.0,1.7,1988,309,1049.0,1988-03-09 10:49:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,5.2,5.0,,,5.6,0.22,0.0,5
52755,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,10.0,,,,16.5,15.1,,52.0,2.4,1988,413,1021.0,1988-04-13 10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.7,,5.2,4.0,,,6.1,0.33,0.0,5
52757,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,10.0,,,,15.0,19.3,,58.0,1.0,1988,523,1050.0,1988-05-23 10:50:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.7,5.9,,10.0,8.0,,,6.3,0.48,0.0,5
52759,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,4.0,,,,22.0,23.7,,52.0,1.6,1988,621,1039.0,1988-06-21 10:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,6.2,,7.2,6.0,,,6.9,0.38,0.0,5
52761,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,4.0,,,,25.0,23.5,,49.0,1.9,1988,718,1114.0,1988-07-18 11:14:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.3,2.3,,5.5,3.0,,,5.1,0.38,0.0,5
52763,1360178,勝島橋,カツシマバシ,,35.59555556,139.74750000, 35:35:44,139:44:51,2.0,,,,25.5,25.7,,54.0,1.2,1988,817,1044.0,1988-08-17 10:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.1,,6.6,10.0,,,5.9,0.41,0.0,5
