,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
59000,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,12.6,12.3,,,,1985,409,920.0,1985-04-09 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,3.9,,2.0,,33.0,,1.8,0.12,10.0,2
58999,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,12.6,14.3,,22.5,6.5,1985,409,920.0,1985-04-09 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.6,,2.2,,1300.0,,2.6,0.07,0.1,1
59002,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,3.0,,,,22.5,19.8,,23.0,1.1,1985,513,1040.0,1985-05-13 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,13.0,,4.3,,110.0,17.0,1.8,0.05,0.1,1
59003,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,,16.0,,,,1985,513,1040.0,1985-05-13 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.3,,1.5,,110.0,,1.2,0.07,10.0,2
59009,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,,22.3,,,,1985,702,950.0,1985-07-02 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,5.8,,2.0,,790.0,,1.0,0.07,10.0,2
59008,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,10.0,,,,22.5,23.0,,21.0,1.5,1985,702,950.0,1985-07-02 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,6.3,,3.6,,54000.0,,2.1,0.09,0.1,1
59015,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,,27.0,,,,1985,902,1035.0,1985-09-02 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.2,,2.8,,33.0,,1.2,0.09,10.0,2
59014,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,31.1,28.0,,22.0,1.9,1985,902,1035.0,1985-09-02 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.4,,4.2,,3300.0,,6.6,0.12,0.1,1
59021,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,,18.2,,,,1985,1111,940.0,1985-11-11 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.3,,1.5,,11.0,,0.96,0.11,10.0,2
59020,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,2.0,,,,19.0,19.5,,21.0,3.0,1985,1111,940.0,1985-11-11 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.0,,2.2,,3300.0,,2.0,0.11,0.1,1
59027,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,,8.9,,,,1986,116,935.0,1986-01-16 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.8,,1.9,,33.0,,0.88,0.04,10.0,2
59026,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,4.0,,,,5.8,8.7,,23.0,5.0,1986,116,935.0,1986-01-16 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.2,,2.1,,240.0,,6.0,0.05,0.1,1
59032,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,2.0,,,,9.0,8.2,,23.0,2.0,1986,304,935.0,1986-03-04 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.7,,2.1,,330.0,,2.7,0.06,0.1,1
59033,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,,7.9,,,,1986,304,935.0,1986-03-04 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.7,,1.8,,17.0,,1.1,0.11,10.0,2
56482,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,4.0,,,,18.0,18.5,,21.0,1.3,1986,512,935.0,1986-05-12 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,9.3,,5.8,,2400.0,,2.4,0.11,0.1,1
56483,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,4.0,,,,,18.2,,,,1986,512,935.0,1986-05-12 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,3.6,,2.0,,13.0,,1.2,0.08,10.0,2
56491,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,4.0,,,,27.0,27.3,,20.6,2.1,1986,818,935.0,1986-08-18 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,4.3,,5.0,,220.0,,1.5,0.1,0.1,1
56492,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,,20.0,,,,1986,818,935.0,1986-08-18 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,0.5,,2.4,,23.0,,0.95,0.06,10.0,2
56495,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,,24.8,,,,1986,908,933.0,1986-09-08 09:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,3.5,,3.2,,1400.0,,1.2,0.07,10.0,2
56494,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,4.0,,,,26.5,26.6,,22.0,0.9,1986,908,933.0,1986-09-08 09:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,12.0,,3.7,,35000.0,,1.3,0.08,0.1,1
56501,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,,17.8,,,,1986,1104,935.0,1986-11-04 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,2.9,,1.6,,14000.0,,0.73,0.08,10.0,2
56500,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,2.0,,,,17.3,19.8,,22.0,2.6,1986,1104,935.0,1986-11-04 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.2,,2.4,,33000.0,,3.8,0.13,0.1,1
56506,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,2.0,,,,3.0,9.1,,22.5,4.6,1987,112,935.0,1987-01-12 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.3,,2.1,,7900.0,,2.3,0.05,0.1,1
56507,1260152,千葉２,チバ２,,35.58444444,140.10833333, 35:35:04,140:06:30,1.0,,,,,9.0,,,,1987,112,935.0,1987-01-12 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.2,,1.5,,490.0,,1.4,0.05,10.0,2
